df_hash,22ZHK4.V1TMJW
255.088,1.051
255.118,1.026
255.148,1.031
255.178,1.042
255.208,1.045
255.238,1.040
255.268,1.031
255.298,1.130
255.328,1.049
255.358,1.039
255.388,1.030
255.418,1.019
255.448,1.011
255.478,1.031
255.508,1.027
255.538,1.032
255.568,1.039
255.598,1.035
255.628,1.033
255.658,1.032
255.688,1.021
255.718,1.026
255.748,1.031
255.778,1.031
255.808,1.046
255.838,1.041
255.868,1.039
255.898,1.032
255.928,1.037
255.958,1.022
255.988,1.037
256.018,1.043
256.048,1.036
256.078,1.038
256.108,1.046
256.138,1.043
256.168,1.034
256.198,1.026
256.228,1.028
256.258,1.015
256.288,1.024
256.318,1.030
256.348,1.030
256.378,1.023
256.408,1.020
256.438,1.029
256.468,1.038
256.498,1.025
256.528,1.058
256.558,1.070
256.588,1.055
256.618,1.038
256.648,1.006
256.678,0.971
256.708,0.987
256.738,1.047
256.768,1.033
256.798,1.062
256.828,1.077
256.858,1.073
256.888,1.070
256.918,1.015
256.948,1.035
256.978,1.025
257.008,1.051
257.038,1.061
257.068,1.042
257.098,1.021
257.128,1.004
257.158,1.018
257.188,1.040
257.218,1.052
257.248,1.063
257.278,1.062
257.308,1.073
257.338,1.060
257.368,1.063
257.398,1.055
257.428,1.046
257.458,1.039
257.488,1.026
257.518,1.030
257.548,1.025
257.578,1.049
257.608,1.038
257.638,1.059
257.668,1.053
257.698,1.049
257.728,1.045
257.758,1.043
257.788,1.037
257.818,1.041
257.848,1.031
257.878,1.038
257.908,1.044
257.938,1.047
257.968,1.048
257.998,1.056
258.028,1.054
258.058,1.057
258.088,1.031
258.118,1.030
258.148,1.018
258.178,1.019
258.208,1.014
258.238,1.015
258.268,1.032
258.298,1.030
258.328,1.025
258.358,1.025
258.388,1.021
258.418,1.015
258.448,1.016
258.478,1.026
258.508,1.013
258.538,1.002
258.568,1.012
258.598,1.022
258.628,1.033
258.658,1.016
258.688,0.992
258.718,0.982
258.748,1.015
258.778,1.017
258.808,1.039
258.838,1.071
258.868,1.076
258.898,1.103
258.928,1.075
258.958,1.065
258.988,1.058
259.018,1.052
259.048,1.056
259.078,1.045
259.108,1.032
259.138,1.056
259.168,1.050
259.198,1.048
259.228,1.022
259.258,1.011
259.288,1.028
259.318,1.040
259.348,1.038
259.378,1.054
259.408,1.063
259.438,1.063
259.468,1.054
259.498,1.053
259.528,1.058
259.558,1.031
259.588,1.037
259.618,1.023
259.648,1.038
259.678,1.049
259.708,1.046
259.738,1.025
259.768,1.050
259.798,1.046
259.828,1.045
259.858,1.066
259.888,1.129
259.918,1.045
259.948,1.004
259.978,1.015
260.008,1.000
260.038,0.984
260.068,0.982
260.098,0.995
260.128,1.000
260.158,0.987
260.188,1.000
260.218,1.036
260.248,1.040
260.278,1.051
260.308,1.062
260.338,1.068
260.368,1.100
260.398,1.106
260.428,1.073
260.458,1.043
260.488,1.009
260.518,1.010
260.548,1.008
260.578,1.011
260.608,0.974
260.638,0.991
260.668,0.971
260.698,0.982
260.728,0.988
260.758,1.004
260.788,1.019
260.818,1.059
260.848,1.061
260.878,1.062
260.908,1.080
260.938,1.073
260.968,1.072
260.998,1.078
261.028,1.069
261.058,1.069
261.088,1.057
261.118,1.060
261.148,1.031
261.178,1.051
261.208,1.043
261.238,1.046
261.268,1.044
261.298,1.057
261.328,1.073
261.358,1.077
261.388,1.158
261.418,1.197
261.448,1.225
261.478,1.224
261.508,1.183
261.538,1.164
261.568,1.060
261.598,1.014
261.628,0.988
261.658,0.938
261.688,0.942
261.718,0.972
261.748,0.993
261.778,0.971
261.808,0.966
261.838,1.006
261.868,0.996
261.898,1.024
261.928,1.038
261.958,1.050
261.988,1.053
262.018,1.062
262.048,1.044
262.078,1.055
262.108,1.043
262.138,1.033
262.168,1.036
262.198,1.019
262.228,1.062
262.258,1.085
262.288,1.132
262.318,1.194
262.348,1.141
262.378,1.065
262.408,1.010
262.438,0.986
262.468,1.016
262.498,1.064
262.528,1.057
262.558,1.047
262.588,1.032
262.618,1.053
262.648,1.041
262.678,1.080
262.708,1.097
262.738,1.071
262.768,1.062
262.798,1.071
262.828,1.070
262.858,1.073
262.888,1.034
262.918,1.044
262.948,1.047
262.978,1.031
263.008,1.017
263.038,1.014
263.068,1.027
263.098,1.015
263.128,1.024
263.158,1.050
263.188,1.013
263.218,1.016
263.248,1.047
263.278,1.077
263.308,1.083
263.338,1.069
263.368,1.027
263.398,0.998
263.428,0.971
263.458,0.984
263.488,1.008
263.518,1.039
263.548,1.044
263.578,1.056
263.608,1.053
263.638,1.063
263.668,1.055
263.698,1.044
263.728,1.032
263.758,1.025
263.788,1.072
263.818,1.034
263.848,1.052
263.878,1.033
263.908,1.024
263.938,1.017
263.968,1.032
263.998,1.018
264.028,1.011
264.058,1.019
264.088,1.035
264.118,1.036
264.148,1.054
264.178,1.046
264.208,1.031
264.238,1.054
264.268,1.028
264.298,1.011
264.328,0.991
264.358,1.043
264.388,1.054
264.418,1.034
264.448,1.041
264.478,1.039
264.508,1.023
264.538,1.037
264.568,1.046
264.598,1.041
264.628,1.028
264.658,1.024
264.688,1.015
264.718,1.031
264.748,1.038
264.778,1.034
264.808,1.031
264.838,1.042
264.868,1.036
264.898,1.029
264.928,1.033
264.958,1.022
264.988,1.017
265.018,1.036
265.048,1.036
265.078,1.051
265.108,1.034
265.138,1.028
265.168,1.022
265.198,1.009
265.228,1.019
265.258,1.026
265.288,1.031
265.318,1.045
265.348,1.038
265.378,1.033
265.408,1.031
265.438,1.034
265.468,1.030
265.498,1.034
265.528,1.029
265.558,1.026
265.588,1.027
265.618,1.028
265.648,1.033
265.678,1.027
265.708,1.042
265.738,1.038
265.768,1.032
265.798,1.034
265.828,1.039
265.858,1.024
265.888,1.023
265.918,1.023
265.948,1.027
265.978,1.029
266.008,1.026
266.038,1.030
266.068,1.036
266.098,1.039
266.128,1.027
266.158,1.026
266.188,1.023
266.218,1.029
266.248,1.025
266.278,1.029
266.308,1.029
266.338,1.036
266.368,1.033
266.398,1.021
266.428,1.016
266.458,1.022
266.488,1.032
266.518,1.031
266.548,1.029
266.578,1.033
266.608,1.035
266.638,1.032
266.668,1.030
266.698,1.030
266.728,1.017
266.758,1.013
266.788,1.021
266.818,1.022
266.848,1.028
266.878,1.029
266.908,1.036
266.938,1.024
266.968,1.024
266.998,1.023
267.028,1.026
267.058,1.026
267.088,1.029
267.118,1.026
267.148,1.038
267.178,1.029
267.208,1.024
267.238,1.028
267.268,1.026
267.298,1.030
267.328,1.026
267.358,1.025
267.388,1.027
267.418,1.023
267.448,1.025
267.478,1.028
267.508,1.029
267.538,1.029
267.568,1.023
267.598,1.028
267.628,1.033
267.658,1.027
267.688,1.025
267.718,1.030
267.748,1.026
267.778,1.030
267.808,1.023
267.838,1.028
267.868,1.035
267.898,1.034
267.928,1.033
267.958,1.033
267.988,1.028
268.018,1.027
268.048,1.026
268.078,1.023
268.108,1.027
268.138,1.027
268.168,1.031
268.198,1.026
268.228,1.038
268.258,1.037
268.288,1.028
268.318,1.023
268.348,1.028
268.378,1.027
268.408,1.021
268.438,1.025
268.468,1.027
268.498,1.032
268.528,1.033
268.558,1.035
268.588,0.997
268.618,1.032
268.648,1.044
268.678,1.024
268.708,1.053
268.738,1.043
268.768,1.043
268.798,1.032
268.828,1.030
268.858,1.027
268.888,1.033
268.918,1.032
268.948,1.026
268.978,1.035
269.008,1.019
269.038,1.029
269.068,1.024
269.098,1.025
269.128,1.040
269.158,1.032
269.188,1.032
269.218,1.043
269.248,1.035
269.278,1.021
269.308,1.037
269.338,1.029
269.368,1.024
269.398,1.029
269.428,1.028
269.458,1.021
269.488,1.018
269.518,1.032
269.548,1.035
269.578,1.017
269.608,1.023
269.638,1.007
269.668,1.011
269.698,1.021
269.728,1.027
269.758,1.044
269.788,1.053
269.818,1.055
269.848,1.058
269.878,1.061
269.908,1.046
269.938,1.043
269.968,1.035
269.998,1.029
270.028,1.031
270.058,1.031
270.088,1.025
270.118,1.037
270.148,1.025
270.178,1.030
270.208,1.034
270.238,1.038
270.268,1.040
270.298,1.037
270.328,1.030
270.358,1.039
270.388,1.025
270.418,1.042
270.448,1.042
270.478,1.038
270.508,1.035
270.538,1.034
270.568,1.056
270.598,1.062
270.628,1.067
270.658,1.080
270.688,1.073
270.718,1.021
270.748,1.024
270.778,1.026
270.808,0.983
270.838,0.982
270.868,1.004
270.898,1.014
270.928,1.030
270.958,1.028
270.988,1.033
271.018,1.032
271.048,1.044
271.078,1.039
271.108,1.036
271.138,1.038
271.168,1.038
271.198,1.032
271.228,1.030
271.258,1.036
271.288,1.033
271.318,1.029
271.348,1.042
271.378,1.038
271.408,1.034
271.438,1.029
271.468,1.034
271.498,1.032
271.528,1.035
271.558,1.034
271.588,1.037
271.618,1.039
271.648,1.032
271.678,1.038
271.708,1.037
271.738,1.032
271.768,1.034
271.798,1.035
271.828,1.032
271.858,1.036
271.888,1.028
271.918,1.061
271.948,1.033
271.978,1.036
272.008,1.033
272.038,1.036
272.068,1.041
272.098,1.038
272.128,1.029
272.158,1.021
272.188,1.021
272.218,1.025
272.248,1.033
272.278,1.040
272.308,1.040
272.338,1.036
272.368,1.044
272.398,1.023
272.428,1.017
272.458,1.020
272.488,1.021
272.518,1.030
272.548,1.051
272.578,1.038
272.608,1.019
272.638,1.019
272.668,1.015
272.698,1.024
272.728,1.023
272.758,1.028
272.788,1.033
272.818,1.022
272.848,1.029
272.878,1.033
272.908,1.030
272.938,1.026
272.968,1.019
272.998,1.014
273.028,1.035
273.058,1.024
273.088,1.020
273.118,1.028
273.148,1.023
273.178,1.029
273.208,1.037
273.238,1.031
273.268,1.018
273.298,1.021
273.328,1.033
273.358,1.035
273.388,1.032
273.418,1.022
273.448,1.020
273.478,1.025
273.508,1.026
273.538,1.028
273.568,1.021
273.598,1.026
273.628,1.026
273.658,1.021
273.688,1.023
273.718,1.035
273.748,1.023
273.778,1.024
273.808,1.031
273.838,1.025
273.868,1.023
273.898,1.024
273.928,1.030
273.958,1.026
273.988,1.025
274.018,1.030
274.048,1.033
274.078,1.031
274.108,1.029
274.138,1.032
274.168,1.027
274.198,1.030
274.228,1.025
274.258,1.021
274.288,1.027
274.318,1.031
274.348,1.025
274.378,1.038
274.408,1.034
274.438,1.020
274.468,1.013
274.498,1.026
274.528,1.030
274.558,1.026
274.588,1.027
274.618,1.024
274.648,1.020
274.678,1.024
274.708,1.022
274.738,1.007
274.768,0.969
274.798,0.989
274.828,0.998
274.858,1.036
274.888,1.066
274.918,1.079
274.948,1.052
274.978,1.046
275.008,0.969
275.038,1.026
275.068,0.965
275.098,1.013
275.128,0.988
275.158,1.007
275.188,1.062
275.218,1.019
275.248,1.061
275.278,1.005
275.308,1.033
275.338,0.997
275.368,1.045
275.398,1.046
275.428,1.045
275.458,1.048
275.488,1.041
275.518,1.003
275.548,1.073
275.578,1.044
275.608,1.031
275.638,1.001
275.668,1.041
275.698,0.998
275.728,0.998
275.758,1.057
275.788,1.041
275.818,1.053
275.848,1.043
275.878,0.995
275.908,0.985
275.938,1.002
275.968,0.957
275.998,1.012
276.028,1.070
276.058,1.042
276.088,1.018
276.118,1.053
276.148,1.062
276.178,1.025
276.208,1.013
276.238,1.036
276.268,1.029
276.298,1.020
276.328,1.020
276.358,1.014
276.388,1.021
276.418,0.971
276.448,1.021
276.478,1.022
276.508,1.028
276.538,1.034
276.568,1.041
276.598,1.019
276.628,1.016
276.658,1.026
276.688,1.039
276.718,1.032
276.748,1.028
276.778,1.027
276.808,1.021
276.838,1.008
276.868,1.019
276.898,1.033
276.928,1.027
276.958,1.026
276.988,1.020
277.018,1.023
277.048,1.016
277.078,1.028
277.108,1.030
277.138,0.993
277.168,1.031
277.198,1.017
277.228,1.020
277.258,1.033
277.288,1.024
277.318,1.035
277.348,1.046
277.378,1.037
277.408,1.029
277.438,1.004
277.468,1.022
277.498,1.016
277.528,1.030
277.558,1.031
277.588,1.021
277.618,1.020
277.648,1.026
277.678,1.023
277.708,1.023
277.738,1.024
277.768,1.024
277.798,1.019
277.828,1.021
277.858,1.028
277.888,1.024
277.918,1.024
277.948,1.018
277.978,1.021
278.008,1.022
278.038,1.021
278.068,1.026
278.098,1.013
278.128,1.021
278.158,1.023
278.188,1.026
278.218,1.010
278.248,1.014
278.278,1.022
278.308,1.023
278.338,1.033
278.368,1.025
278.398,1.032
278.428,1.035
278.458,1.021
278.488,1.025
278.518,1.007
278.548,1.031
278.578,1.034
278.608,1.020
278.638,1.005
278.668,1.020
278.698,1.035
278.728,1.039
278.758,1.019
278.788,1.006
278.818,1.021
278.848,1.021
278.878,1.022
278.908,1.024
278.938,1.025
278.968,1.026
278.998,1.021
279.028,1.030
279.058,1.030
279.088,1.018
279.118,1.004
279.148,1.019
279.178,1.020
279.208,1.013
279.238,1.015
279.268,1.014
279.298,1.015
279.328,1.031
279.358,1.027
279.388,1.021
279.418,1.021
279.448,1.020
279.478,1.020
279.508,1.042
279.538,1.017
279.568,1.025
279.598,1.012
279.628,1.018
279.658,1.026
279.688,1.033
279.718,1.027
279.748,1.027
279.778,1.034
279.808,1.030
279.838,1.025
279.868,1.019
279.898,1.010
279.928,1.023
279.958,1.026
279.988,1.033
280.018,1.025
280.048,1.018
280.078,1.021
280.108,1.008
280.138,1.005
280.168,1.002
280.198,1.024
280.228,1.030
280.258,1.033
280.288,1.027
280.318,1.030
280.348,1.016
280.378,1.027
280.408,1.030
280.438,1.012
280.468,1.019
280.498,1.028
280.528,1.021
280.558,1.021
280.588,1.019
280.618,1.023
280.648,1.026
280.678,1.020
280.708,1.015
280.738,1.025
280.768,1.026
280.798,1.021
280.828,1.023
280.858,1.030
280.888,1.025
280.918,1.018
280.948,1.021
280.978,1.022
281.008,1.023
281.038,1.014
281.068,1.023
281.098,1.025
281.128,1.019
281.158,1.028
281.188,1.026
281.218,1.031
281.248,1.022
281.278,1.028
281.308,1.028
281.338,1.027
281.368,1.021
281.398,0.974
281.428,1.024
281.458,1.023
281.488,1.021
281.518,1.015
281.548,1.018
281.578,1.030
281.608,1.022
281.638,1.023
281.668,1.024
281.698,1.028
281.728,1.021
281.758,1.017
281.788,1.021
281.818,1.030
281.848,1.021
281.878,1.030
281.908,1.024
281.938,1.028
281.968,1.026
281.998,1.022
282.028,1.022
282.058,1.017
282.088,1.029
282.118,1.026
282.148,1.021
282.178,1.015
282.208,1.032
282.238,1.024
282.268,1.018
282.298,1.020
282.328,1.025
282.358,1.018
282.388,1.030
282.418,1.021
282.448,1.026
282.478,1.021
282.508,1.026
282.538,1.023
282.568,1.022
282.598,1.022
282.628,1.021
282.658,1.018
282.688,1.024
282.718,1.019
282.748,1.021
282.778,1.021
282.808,1.014
282.838,1.034
282.868,1.029
282.898,1.025
282.928,1.024
282.958,1.020
282.988,1.021
283.018,1.021
283.048,1.019
283.078,1.016
283.108,1.027
283.138,1.028
283.168,1.021
283.198,1.026
283.228,1.016
283.258,1.027
283.288,1.023
283.318,1.021
283.348,1.017
283.378,1.022
283.408,1.038
283.438,1.023
283.468,1.037
283.498,1.026
283.528,1.021
283.558,1.021
283.588,1.022
283.618,1.018
283.648,1.025
283.678,1.021
283.708,1.026
283.738,1.027
283.768,1.021
283.798,1.021
283.828,1.023
283.858,1.025
283.888,1.025
283.918,1.027
283.948,1.021
283.978,1.021
284.008,1.021
284.038,1.022
284.068,1.013
284.098,1.017
284.128,1.026
284.158,1.021
284.188,1.021
284.218,1.024
284.248,1.025
284.278,1.029
284.308,1.021
284.338,1.020
284.368,1.023
284.398,1.021
284.428,1.021
284.458,1.021
284.488,1.023
284.518,1.078
284.548,1.025
284.578,1.024
284.608,1.020
284.638,1.021
284.668,1.025
284.698,1.024
284.728,1.017
284.758,1.030
284.788,1.024
284.818,1.022
284.848,1.028
284.878,1.025
284.908,1.027
284.938,1.036
284.968,1.034
284.998,1.036
285.028,1.016
285.058,1.017
285.088,1.020
285.118,1.010
285.148,1.011
285.178,1.017
285.208,1.021
285.238,1.021
285.268,1.034
285.298,1.049
285.328,1.034
285.358,1.025
285.388,1.020
285.418,1.025
285.448,1.024
285.478,1.006
285.508,1.019
285.538,1.016
285.568,1.021
285.598,1.030
285.628,1.024
285.658,1.023
285.688,1.027
285.718,1.031
285.748,1.036
285.778,1.033
285.808,1.031
285.838,1.022
285.868,1.021
285.898,1.021
285.928,1.020
285.958,1.027
285.988,1.021
286.018,1.023
286.048,1.036
286.078,1.035
286.108,1.027
286.138,1.025
286.168,1.027
286.198,1.023
286.228,1.024
286.258,1.019
286.288,1.020
286.318,1.027
286.348,1.026
286.378,1.031
286.408,1.030
286.438,1.023
286.468,1.021
286.498,1.030
286.528,1.022
286.558,1.024
286.588,1.022
286.618,1.021
286.648,1.017
286.678,1.030
286.708,1.023
286.738,1.025
286.768,1.019
286.798,1.023
286.828,1.021
286.858,1.027
286.888,1.020
286.918,1.030
286.948,1.027
286.978,1.027
287.008,1.028
287.038,1.018
287.068,1.021
287.098,1.025
287.128,1.026
287.158,1.023
287.188,1.023
287.218,1.024
287.248,1.022
287.278,1.017
287.308,1.035
287.338,1.032
287.368,1.029
287.398,1.020
287.428,1.020
287.458,1.019
287.488,1.029
287.518,1.036
287.548,1.022
287.578,1.030
287.608,1.036
287.638,1.017
287.668,1.026
287.698,1.027
287.728,1.028
287.758,1.081
287.788,1.022
287.818,1.030
287.848,1.017
287.878,1.029
287.908,1.030
287.938,1.031
287.968,1.021
287.998,1.027
288.028,1.025
288.058,1.021
288.088,1.007
288.118,1.021
288.148,1.025
288.178,1.025
288.208,1.021
288.238,1.022
288.268,1.027
288.298,1.024
288.328,1.021
288.358,1.021
288.388,1.018
288.418,1.024
288.448,1.029
288.478,1.037
288.508,1.031
288.538,1.023
288.568,1.042
288.598,1.025
288.628,1.021
288.658,1.027
288.688,1.020
288.718,1.027
288.748,1.025
288.778,1.032
288.808,1.035
288.838,1.034
288.868,1.033
288.898,1.026
288.928,1.027
288.958,1.030
288.988,1.021
289.018,1.028
289.048,1.021
289.078,1.024
289.108,1.032
289.138,1.027
289.168,1.024
289.198,1.032
289.228,1.028
289.258,1.030
289.288,1.031
289.318,1.027
289.348,1.023
289.378,1.021
289.408,1.030
289.438,1.033
289.468,1.020
289.498,1.025
289.528,1.029
289.558,1.024
289.588,1.027
289.618,1.028
289.648,1.021
289.678,1.029
289.708,1.024
289.738,1.029
289.768,1.017
289.798,1.025
289.828,1.039
289.858,1.031
289.888,1.028
289.918,1.023
289.948,1.023
289.978,1.028
290.008,1.031
290.038,1.025
290.068,1.025
290.098,1.027
290.128,1.023
290.158,1.036
290.188,1.030
290.218,1.035
290.248,1.032
290.278,1.033
290.308,1.036
290.338,1.038
290.368,1.039
290.398,1.037
290.428,1.023
290.458,1.029
290.488,1.042
290.518,1.031
290.548,1.033
290.578,1.032
290.608,1.023
290.638,1.028
290.668,1.035
290.698,1.028
290.728,1.031
290.758,1.036
290.788,1.037
290.818,1.037
290.848,1.046
290.878,1.041
290.908,1.045
290.938,1.042
290.968,1.051
290.998,1.042
291.028,1.045
291.058,1.045
291.088,1.013
291.118,1.031
291.148,1.028
291.178,1.016
291.208,1.007
291.238,1.017
291.268,1.014
291.298,1.018
291.328,1.020
291.358,1.019
291.388,1.021
291.418,1.017
291.448,1.017
291.478,1.017
291.508,1.032
291.538,1.031
291.568,1.026
291.598,1.033
291.628,1.040
291.658,1.025
291.688,1.030
291.718,1.034
291.748,1.025
291.778,1.028
291.808,1.028
291.838,1.037
291.868,1.023
291.898,1.032
291.928,1.033
291.958,1.027
291.988,1.037
292.018,1.029
292.048,1.030
292.078,1.028
292.108,1.020
292.138,1.024
292.168,1.028
292.198,1.024
292.228,1.020
292.258,1.022
292.288,1.033
292.318,1.027
292.348,1.029
292.378,1.028
292.408,1.018
292.438,1.033
292.468,1.038
292.498,1.031
292.528,1.029
292.558,1.031
292.588,1.029
292.618,1.027
292.648,1.031
292.678,1.024
292.708,1.030
292.738,1.027
292.768,1.030
292.798,1.027
292.828,1.026
292.858,1.026
292.888,1.023
292.918,1.025
292.948,1.032
292.978,1.028
293.008,1.027
293.038,1.023
293.068,1.023
293.098,1.035
293.128,1.022
293.158,1.027
293.188,1.027
293.218,1.025
293.248,1.028
293.278,1.028
293.308,1.025
293.338,1.027
293.368,1.028
293.398,1.027
293.428,1.029
293.458,1.030
293.488,1.030
293.518,1.030
293.548,1.023
293.578,1.024
293.608,1.027
293.638,1.026
293.668,1.027
293.698,1.021
293.728,1.038
293.758,1.030
293.788,1.025
293.818,1.029
293.848,1.030
293.878,1.028
293.908,1.027
293.938,1.026
293.968,1.024
293.998,1.034
294.028,1.024
294.058,1.024
294.088,1.027
294.118,1.027
294.148,1.030
294.178,1.024
294.208,1.027
294.238,1.026
294.268,1.032
294.298,1.029
294.328,1.027
294.358,1.022
294.388,1.029
294.418,1.034
294.448,1.026
294.478,1.028
294.508,1.026
294.538,1.030
294.568,1.032
294.598,1.026
294.628,1.024
294.658,1.035
294.688,1.029
294.718,1.025
294.748,1.025
294.778,1.026
294.808,1.024
294.838,1.031
294.868,1.029
294.898,1.023
294.928,1.025
294.958,1.034
294.988,1.031
295.018,1.029
295.048,1.028
295.078,1.019
295.108,1.036
295.138,1.029
295.168,1.023
295.198,1.029
295.228,1.025
295.258,1.025
295.288,1.030
295.318,1.028
295.348,1.027
295.378,1.031
295.408,1.024
295.438,1.025
295.468,1.029
295.498,1.026
295.528,1.028
295.558,1.029
295.588,1.027
295.618,1.024
295.648,1.026
295.678,1.027
295.708,1.026
295.738,1.028
295.768,1.030
295.798,1.021
295.828,1.024
295.858,1.033
295.888,1.025
295.918,1.022
295.948,1.030
295.978,1.029
296.008,1.028
296.038,1.027
296.068,1.019
296.098,1.029
296.128,1.029
296.158,1.026
296.188,1.024
296.218,1.028
296.248,1.025
296.278,1.038
296.308,1.020
296.338,1.031
296.368,1.024
296.398,1.031
296.428,1.030
296.458,1.032
296.488,1.029
296.518,1.010
296.548,1.028
296.578,1.024
296.608,1.023
296.638,1.038
296.668,1.057
296.698,1.002
296.728,1.027
296.758,1.021
296.788,1.026
296.818,1.021
296.848,1.031
296.878,1.026
296.908,1.035
296.938,1.021
296.968,1.029
296.998,1.029
297.028,1.021
297.058,1.035
297.088,1.037
297.118,1.031
297.148,1.024
297.178,1.025
297.208,1.026
297.238,1.036
297.268,1.036
297.298,1.027
297.328,1.026
297.358,1.029
297.388,1.022
297.418,1.029
297.448,1.026
297.478,1.024
297.508,1.026
297.538,1.032
297.568,1.029
297.598,1.024
297.628,1.026
297.658,1.025
297.688,1.026
297.718,1.027
297.748,1.029
297.778,1.029
297.808,1.028
297.838,1.022
297.868,1.035
297.898,1.035
297.928,1.023
297.958,1.025
297.988,1.032
298.018,1.029
298.048,1.026
298.078,1.030
298.108,1.030
298.138,1.033
298.168,1.032
298.198,1.035
298.228,1.032
298.258,1.025
298.288,1.026
298.318,1.025
298.348,1.023
298.378,1.027
298.408,1.030
298.438,1.029
298.468,1.023
298.498,1.028
298.528,1.033
298.558,1.033
298.588,1.030
298.618,1.027
298.648,1.026
298.678,1.021
298.708,1.024
298.738,1.029
298.768,1.029
298.798,1.026
298.828,1.026
298.858,1.028
298.888,1.025
298.918,1.021
298.948,1.026
298.978,1.034
299.008,1.031
299.038,1.024
299.068,1.029
299.098,1.026
299.128,1.028
299.158,1.033
299.188,1.023
299.218,1.019
299.248,1.028
299.278,1.027
299.308,1.031
299.338,1.026
299.368,1.028
299.398,1.030
299.428,1.031
299.458,1.028
299.488,1.026
299.518,1.026
299.548,1.033
299.578,1.035
299.608,1.029
299.638,1.021
299.668,1.023
299.698,1.021
299.728,1.029
299.758,1.028
299.788,1.025
299.818,1.031
299.848,1.028
299.878,1.025
299.908,1.027
299.938,1.028
299.968,1.025
299.998,1.026
300.028,1.028
300.058,1.024
300.088,1.025
300.118,1.034
300.148,1.025
300.178,1.026
300.208,1.023
300.238,1.026
300.268,1.021
300.298,1.023
300.328,1.040
300.358,1.025
300.388,1.025
300.418,1.028
300.448,1.030
300.478,1.025
300.508,1.024
300.538,1.027
300.568,1.024
300.598,1.031
300.628,1.022
300.658,1.025
300.688,1.027
300.718,1.030
300.748,1.029
300.778,1.031
300.808,1.030
300.838,1.027
300.868,1.025
300.898,1.037
300.928,1.031
300.958,1.026
300.988,1.025
301.018,1.029
301.048,1.024
301.078,1.027
301.108,1.025
301.138,1.025
301.168,1.035
301.198,1.023
301.228,1.027
301.258,1.028
301.288,1.029
301.318,1.031
301.348,1.031
301.378,1.025
301.408,1.023
301.438,1.023
301.468,1.020
301.498,1.037
301.528,1.034
301.558,1.026
301.588,1.028
301.618,1.029
301.648,1.025
301.678,1.030
301.708,1.023
301.738,1.025
301.768,1.026
301.798,1.031
301.828,1.030
301.858,1.027
301.888,1.024
301.918,1.028
301.948,1.030
301.978,1.027
302.008,1.025
302.038,1.026
302.068,1.028
302.098,1.021
302.128,1.030
302.158,1.037
302.188,1.024
302.218,1.026
302.248,1.027
302.278,1.029
302.308,1.033
302.338,1.021
302.368,1.027
302.398,1.031
302.428,1.023
302.458,1.022
302.488,1.032
302.518,1.031
302.548,1.030
302.578,1.024
302.608,1.024
302.638,1.027
302.668,1.024
302.698,1.028
302.728,1.028
302.758,1.030
302.788,1.023
302.818,1.037
302.848,1.027
302.878,1.029
302.908,1.028
302.938,1.023
302.968,1.024
302.998,1.030
303.028,1.027
303.058,1.021
303.088,1.030
303.118,1.022
303.148,1.028
303.178,1.033
303.208,1.027
303.238,1.029
303.268,1.031
303.298,1.024
303.328,1.026
303.358,1.023
303.388,1.029
303.418,1.030
303.448,1.020
303.478,1.028
303.508,1.035
303.538,1.021
303.568,1.026
303.598,1.029
303.628,1.030
303.658,1.028
303.688,1.023
303.718,1.028
303.748,1.016
303.778,1.030
303.808,1.029
303.838,1.034
303.868,1.034
303.898,1.033
303.928,1.030
303.958,1.032
303.988,1.027
304.018,1.021
304.048,1.025
304.078,1.024
304.108,1.025
304.138,1.029
304.168,1.034
304.198,1.022
304.228,1.023
304.258,1.030
304.288,1.021
304.318,1.030
304.348,1.024
304.378,1.021
304.408,1.025
304.438,1.031
304.468,1.025
304.498,1.023
304.528,1.028
304.558,1.029
304.588,1.021
304.618,1.029
304.648,1.025
304.678,1.028
304.708,1.028
304.738,1.021
304.768,1.023
304.798,1.039
304.828,1.026
304.858,1.028
304.888,1.029
304.918,1.036
304.948,1.028
304.978,1.017
305.008,1.018
305.038,1.024
305.068,1.029
305.098,1.025
305.128,1.037
305.158,1.039
305.188,1.029
305.218,1.030
305.248,1.020
305.278,1.030
305.308,1.029
305.338,1.042
305.368,1.024
305.398,1.024
305.428,1.029
305.458,1.030
305.488,1.025
305.518,1.028
305.548,1.025
305.578,1.028
305.608,1.035
305.638,1.026
305.668,1.019
305.698,1.026
305.728,1.027
305.758,1.027
305.788,1.030
305.818,1.028
305.848,1.032
305.878,1.026
305.908,1.029
305.938,1.024
305.968,1.058
305.998,1.020
306.028,1.029
306.058,1.032
306.088,1.019
306.118,1.034
306.148,1.025
306.178,1.030
306.208,1.032
306.238,1.024
306.268,1.025
306.298,1.030
306.328,1.027
306.358,1.027
306.388,1.026
306.418,1.026
306.448,1.029
306.478,1.026
306.508,1.026
306.538,1.029
306.568,1.027
306.598,1.024
306.628,1.028
306.658,1.032
306.688,1.029
306.718,1.026
306.748,1.030
306.778,1.020
306.808,1.027
306.838,1.026
306.868,1.025
306.898,1.028
306.928,1.023
306.958,1.028
306.988,1.031
307.018,1.023
307.048,1.031
307.078,1.033
307.108,1.027
307.138,1.027
307.168,1.031
307.198,1.017
307.228,1.021
307.258,1.033
307.288,1.028
307.318,1.023
307.348,1.022
307.378,1.026
307.408,1.027
307.438,1.028
307.468,1.029
