df_hash,22ZHK4.V1TMJW
60.738,509
60.763,470
60.788,426
60.813,383
60.838,323
60.863,244
60.888,171
60.913,140
60.938,153
60.963,181
60.988,188
61.013,168
61.038,138
61.063,113
61.088,82
61.113,29
61.138,-43
61.163,-103
61.188,-104
61.213,-28
61.238,103
61.263,244
61.288,354
61.313,419
61.338,444
61.363,441
61.388,418
61.413,379
61.438,332
61.463,293
61.488,276
61.513,276
61.538,270
61.563,236
61.588,171
61.613,102
61.638,58
61.663,42
61.688,21
61.713,-35
61.738,-120
61.763,-176
61.788,-145
61.813,-24
61.838,130
61.863,244
61.888,283
61.913,275
61.938,263
61.963,263
61.988,257
62.013,231
62.038,200
62.063,195
62.088,221
62.113,249
62.138,243
62.163,202
62.188,165
62.213,157
62.238,166
62.263,150
62.288,92
62.313,35
62.338,44
62.363,151
62.388,316
62.413,464
62.438,541
62.463,551
62.488,532
62.513,510
62.538,484
62.563,439
62.588,380
62.613,330
62.638,309
62.663,307
62.688,293
62.713,243
62.738,160
62.763,70
62.788,-8
62.813,-82
62.838,-171
62.863,-277
62.888,-372
62.913,-409
62.938,-368
62.963,-276
62.988,-193
63.013,-172
63.038,-226
63.063,-327
63.088,-433
63.113,-513
63.138,-551
63.163,-544
63.188,-498
63.213,-434
63.238,-373
63.263,-318
63.288,-248
63.313,-133
63.338,25
63.363,185
63.388,287
63.413,315
63.438,315
63.463,363
63.488,508
63.513,737
63.538,1000
63.563,1251
63.588,1471
63.613,1653
63.638,1774
63.663,1799
63.688,1714
63.713,1552
63.738,1374
63.763,1225
63.788,1105
63.813,979
63.838,828
63.863,678
63.888,582
63.913,564
63.938,575
63.963,517
63.988,313
64.013,-23
64.038,-392
64.063,-681
64.088,-835
64.113,-882
64.138,-883
64.163,-876
64.188,-856
64.213,-806
64.238,-730
64.263,-649
64.288,-571
64.313,-483
64.338,-367
64.363,-236
64.388,-124
64.413,-60
64.438,-36
64.463,-21
64.488,3
64.513,21
64.538,6
64.563,-38
64.588,-65
64.613,-24
64.638,94
64.663,243
64.688,358
64.713,407
64.738,408
64.763,399
64.788,394
64.813,379
64.838,342
64.863,295
64.888,271
64.913,283
64.938,308
64.963,308
64.988,271
65.013,228
65.038,217
65.063,243
65.088,263
65.113,233
65.138,157
65.163,91
65.188,94
65.213,179
65.238,300
65.263,398
65.288,443
65.313,445
65.338,434
65.363,420
65.388,402
65.413,371
65.438,335
65.463,306
65.488,294
65.513,290
65.538,275
65.563,237
65.588,182
65.613,135
65.638,118
65.663,124
65.688,119
65.713,72
65.738,-8
65.763,-68
65.788,-51
65.813,50
65.838,184
65.863,283
65.888,322
65.913,328
65.938,339
65.963,357
65.988,353
66.013,314
66.038,258
66.063,226
66.088,229
66.113,244
66.138,240
66.163,209
66.188,171
66.213,145
66.238,129
66.263,114
66.288,94
66.313,69
66.338,33
66.363,-17
66.388,-66
66.413,-74
66.438,-11
66.463,112
66.488,239
66.513,318
66.538,340
66.563,338
66.588,339
66.613,340
66.638,321
66.663,282
66.688,248
66.713,240
66.738,246
66.763,236
66.788,193
66.813,134
66.838,86
66.863,61
66.888,48
66.913,39
66.938,28
66.963,11
66.988,-24
67.013,-80
67.038,-126
67.063,-115
67.088,-25
67.113,109
67.138,221
67.163,269
67.188,267
67.213,260
67.238,267
67.263,270
67.288,249
67.313,216
67.338,203
67.363,222
67.388,245
67.413,240
67.438,200
67.463,151
67.488,120
67.513,106
67.538,97
67.563,91
67.588,94
67.613,101
67.638,91
67.663,54
67.688,17
67.713,34
67.738,129
67.763,269
67.788,386
67.813,442
67.838,450
67.863,448
67.888,451
67.913,444
67.938,415
67.963,381
67.988,368
68.013,380
68.038,388
68.063,368
68.088,320
68.113,272
68.138,243
68.163,228
68.188,213
68.213,188
68.238,154
68.263,106
68.288,40
68.313,-30
68.338,-67
68.363,-33
68.388,66
68.413,179
68.438,245
68.463,238
68.488,185
68.513,126
68.538,77
68.563,30
68.588,-24
68.613,-76
68.638,-107
68.663,-116
68.688,-126
68.713,-160
68.738,-223
68.763,-286
68.788,-310
68.813,-270
68.838,-177
68.863,-68
68.888,16
68.913,63
68.938,97
68.963,162
68.988,284
69.013,446
69.038,599
69.063,696
69.088,723
69.113,694
69.138,631
69.163,547
69.188,454
69.213,370
69.238,318
69.263,308
69.288,328
69.313,346
69.338,342
69.363,316
69.388,286
69.413,267
69.438,261
69.463,253
69.488,226
69.513,167
69.538,88
69.563,23
69.588,18
69.613,97
69.638,238
69.663,382
69.688,472
69.713,498
69.738,495
69.763,503
69.788,530
69.813,547
69.838,537
69.863,521
69.888,532
69.913,569
69.938,566
69.963,447
69.988,200
70.013,-93
70.038,-315
70.063,-408
70.088,-412
70.113,-412
70.138,-442
70.163,-454
70.188,-375
70.213,-193
70.238,17
70.263,155
70.288,181
70.313,135
70.338,89
70.363,75
70.388,75
70.413,63
70.438,42
70.463,43
70.488,81
70.513,135
70.538,166
70.563,156
70.588,121
70.613,96
70.638,90
70.663,83
70.688,48
70.713,-14
70.738,-70
70.763,-73
70.788,-5
70.813,110
70.838,224
70.863,295
70.888,314
70.913,306
70.938,296
70.963,287
70.988,263
71.013,219
71.038,175
71.063,161
71.088,185
71.113,222
71.138,240
71.163,233
71.188,225
71.213,237
71.238,260
71.263,259
71.288,218
71.313,168
71.338,165
71.363,238
71.388,363
71.413,480
71.438,545
71.463,557
71.488,542
71.513,522
71.538,498
71.563,460
71.588,408
71.613,358
71.638,323
71.663,306
71.688,289
71.713,252
71.738,194
71.763,132
71.788,92
71.813,79
71.838,72
71.863,34
71.888,-43
71.913,-123
71.938,-147
71.963,-83
71.988,39
72.013,155
72.038,216
72.063,223
72.088,214
72.113,214
72.138,215
72.163,196
72.188,156
72.213,117
72.238,100
72.263,97
72.288,85
72.313,52
72.338,9
72.363,-26
72.388,-53
72.413,-80
72.438,-107
72.463,-129
72.488,-145
72.513,-166
72.538,-197
72.563,-213
72.588,-164
72.613,-22
72.638,178
72.663,361
72.688,465
72.713,496
72.738,503
72.763,528
72.788,565
72.813,584
72.838,576
72.863,570
72.888,596
72.913,644
72.938,671
72.963,643
72.988,571
73.013,498
73.038,454
73.063,431
73.088,402
73.113,354
73.138,302
73.163,259
73.188,216
73.213,149
73.238,50
73.263,-45
73.288,-90
73.313,-61
73.338,14
73.363,85
73.388,116
73.413,109
73.438,94
73.463,88
73.488,87
73.513,72
73.538,42
73.563,12
73.588,2
73.613,12
73.638,20
73.663,8
73.688,-20
73.713,-46
73.738,-55
73.763,-49
73.788,-49
73.813,-63
73.838,-82
73.863,-90
73.888,-86
73.913,-86
73.938,-98
73.963,-104
73.988,-68
74.013,32
74.038,178
74.063,322
74.088,429
74.113,502
74.138,562
74.163,617
74.188,650
74.213,641
74.238,602
74.263,565
74.288,546
74.313,528
74.338,476
74.363,381
74.388,272
74.413,182
74.438,117
74.463,60
74.488,4
74.513,-28
74.538,-19
74.563,18
74.588,37
74.613,15
74.638,-12
74.663,19
74.688,137
74.713,290
74.738,398
74.763,419
74.788,380
74.813,337
74.838,310
74.863,281
74.888,231
74.913,170
74.938,128
74.963,112
74.988,103
75.013,77
75.038,34
75.063,-8
75.088,-42
75.113,-72
75.138,-103
75.163,-134
75.188,-164
75.213,-205
75.238,-266
75.263,-327
75.288,-336
75.313,-254
75.338,-99
75.363,64
75.388,181
75.413,241
75.438,275
75.463,299
75.488,301
75.513,265
75.538,209
75.563,174
75.588,188
75.613,235
75.638,281
75.663,305
75.688,312
75.713,312
75.738,308
75.763,304
75.788,314
75.813,341
75.838,364
75.863,351
75.888,310
75.913,296
75.938,374
75.963,540
75.988,719
76.013,832
76.038,870
76.063,883
76.088,908
76.113,926
76.138,894
76.163,818
76.188,755
76.213,743
76.238,735
76.263,625
76.288,351
76.313,-41
76.338,-426
76.363,-694
76.388,-812
76.413,-819
76.438,-775
76.463,-728
76.488,-696
76.513,-666
76.538,-600
76.563,-467
76.588,-276
76.613,-72
76.638,97
76.663,231
76.688,354
76.713,476
76.738,567
76.763,598
76.788,597
76.813,632
76.838,738
76.863,854
76.888,875
76.913,750
76.938,532
76.963,326
76.988,186
77.013,90
77.038,0
77.063,-78
77.088,-97
77.113,-42
77.138,42
77.163,94
77.188,102
77.213,103
77.238,138
77.263,203
77.288,259
77.313,276
77.338,256
77.363,207
77.388,133
77.413,34
77.438,-65
77.463,-126
77.488,-126
77.513,-82
77.538,-39
77.563,-31
77.588,-57
77.613,-85
77.638,-85
77.663,-52
77.688,-3
77.713,31
77.738,32
77.763,9
77.788,3
77.813,64
77.838,208
77.863,397
77.888,556
77.913,627
77.938,609
77.963,538
77.988,453
78.013,366
78.038,275
78.063,189
78.088,132
78.113,121
78.138,140
78.163,155
78.188,138
78.213,92
78.238,46
78.263,26
78.288,27
78.313,21
78.338,-16
78.363,-77
78.388,-117
78.413,-88
78.438,19
78.463,165
78.488,282
78.513,332
78.538,328
78.563,311
78.588,312
78.613,319
78.638,308
78.663,274
78.688,241
78.713,235
78.738,254
78.763,269
78.788,256
78.813,224
78.838,200
78.863,200
78.888,213
78.913,210
78.938,170
78.963,107
78.988,55
79.013,50
79.038,105
79.063,199
79.088,290
79.113,339
79.138,340
79.163,321
79.188,317
79.213,340
79.238,369
79.263,382
79.288,383
79.313,402
79.338,456
79.363,518
79.388,533
79.413,478
79.438,404
79.463,402
79.488,526
79.513,725
79.538,870
79.563,854
79.588,675
79.613,431
79.638,236
79.663,134
79.688,80
79.713,14
79.738,-83
79.763,-175
79.788,-226
79.813,-237
79.838,-244
79.863,-266
79.888,-286
79.913,-273
79.938,-225
79.963,-173
79.988,-150
80.013,-153
80.038,-149
80.063,-112
80.088,-55
80.113,-11
80.138,-9
80.163,-40
80.188,-73
80.213,-75
80.238,-29
80.263,57
80.288,161
80.313,249
80.338,308
80.363,349
80.388,400
80.413,471
80.438,536
80.463,564
80.488,557
80.513,544
80.538,539
80.563,496
80.588,354
80.613,117
80.638,-104
80.663,-184
80.688,-102
80.713,24
80.738,54
80.763,-41
80.788,-151
80.813,-150
80.838,-26
80.863,111
80.888,150
80.913,74
80.938,-54
80.963,-180
80.988,-291
81.013,-383
81.038,-413
81.063,-328
81.088,-135
81.113,85
81.138,246
81.163,325
81.188,365
81.213,417
81.238,484
81.263,548
81.288,610
81.313,682
81.338,751
81.363,771
81.388,713
81.413,613
81.438,560
81.463,606
81.488,713
81.513,790
81.538,779
81.563,698
81.588,603
81.613,521
81.638,435
81.663,313
81.688,156
81.713,-9
81.738,-158
81.763,-275
81.788,-345
81.813,-356
81.838,-307
81.863,-225
81.888,-158
81.913,-143
81.938,-180
81.963,-236
81.988,-264
82.013,-219
82.038,-72
82.063,165
82.088,435
82.113,652
82.138,753
82.163,734
82.188,642
82.213,529
82.238,417
82.263,303
82.288,195
82.313,113
82.338,74
82.363,62
82.388,45
82.413,3
82.438,-47
82.463,-73
82.488,-54
82.513,-2
82.538,45
82.563,61
82.588,44
82.613,24
82.638,43
82.663,128
82.688,266
82.713,404
82.738,485
82.763,486
82.788,433
82.813,372
82.838,326
82.863,284
82.888,223
82.913,149
82.938,95
82.963,84
82.988,104
83.013,120
83.038,110
83.063,88
83.088,82
83.113,99
83.138,112
83.163,90
83.188,32
83.213,-26
83.238,-37
83.263,20
83.288,126
83.313,233
83.338,297
83.363,306
83.388,276
83.413,236
83.438,205
83.463,183
83.488,162
83.513,141
83.538,127
83.563,128
83.588,135
83.613,131
83.638,111
83.663,92
83.688,91
83.713,106
83.738,108
83.763,70
83.788,0
83.813,-58
83.838,-53
83.863,30
83.888,158
83.913,273
83.938,338
83.963,354
83.988,349
84.013,344
84.038,341
84.063,328
84.088,298
84.113,262
84.138,235
84.163,222
84.188,208
84.213,174
84.238,117
84.263,62
84.288,37
84.313,37
84.338,25
84.363,-30
84.388,-119
84.413,-179
84.438,-148
84.463,-17
84.488,157
84.513,300
84.538,371
84.563,383
84.588,374
84.613,372
84.638,376
84.663,374
84.688,363
84.713,352
84.738,353
84.763,363
84.788,373
84.813,370
84.838,355
84.863,344
84.888,354
84.913,385
84.938,413
84.963,405
84.988,359
85.013,320
85.038,345
85.063,450
85.088,584
85.113,665
85.138,648
85.163,555
85.188,440
85.213,337
85.238,232
85.263,107
85.288,-25
85.313,-127
85.338,-175
85.363,-184
85.388,-193
85.413,-226
85.438,-273
85.463,-311
85.488,-328
85.513,-327
85.538,-321
85.563,-318
85.588,-325
85.613,-339
85.638,-332
85.663,-265
85.688,-113
85.713,99
85.738,304
85.763,438
85.788,488
85.813,487
85.838,475
85.863,460
85.888,433
85.913,390
85.938,349
85.963,330
85.988,333
86.013,332
86.038,308
86.063,259
86.088,203
86.113,161
86.138,143
86.163,141
86.188,138
86.213,112
86.238,62
86.263,13
86.288,8
86.313,72
86.338,186
86.363,297
86.388,358
86.413,365
86.438,345
86.463,323
86.488,305
86.513,277
86.538,241
86.563,209
86.588,196
86.613,198
86.638,200
86.663,186
86.688,155
86.713,119
86.738,88
86.763,72
86.788,69
86.813,62
86.838,29
86.863,-34
86.888,-99
86.913,-115
86.938,-49
86.963,83
86.988,222
87.013,311
87.038,340
87.063,337
87.088,332
87.113,333
87.138,326
87.163,305
87.188,284
87.213,277
87.238,287
87.263,297
87.288,292
87.313,271
87.338,248
87.363,240
87.388,249
87.413,264
87.438,261
87.463,225
87.488,164
87.513,116
87.538,126
87.563,208
87.588,328
87.613,424
87.638,454
87.663,427
87.688,385
87.713,360
87.738,348
87.763,318
87.788,251
87.813,162
87.838,84
87.863,34
87.888,-1
87.913,-50
87.938,-116
87.963,-172
87.988,-189
88.013,-169
88.038,-148
88.063,-164
88.088,-204
88.113,-201
88.138,-82
88.163,160
88.188,456
88.213,696
88.238,811
88.263,808
88.288,747
88.313,683
88.338,628
88.363,565
88.388,487
88.413,409
88.438,358
88.463,338
88.488,325
88.513,285
88.538,206
88.563,108
88.588,25
88.613,-28
88.638,-66
88.663,-119
88.688,-206
88.713,-309
88.738,-385
88.763,-396
88.788,-343
88.813,-263
88.838,-202
88.863,-185
88.888,-202
88.913,-231
88.938,-257
88.963,-280
88.988,-309
89.013,-346
89.038,-381
89.063,-402
89.088,-402
89.113,-387
89.138,-361
89.163,-325
89.188,-269
89.213,-185
89.238,-84
89.263,2
89.288,46
89.313,47
89.338,52
89.363,125
89.388,293
89.413,521
89.438,732
89.463,872
89.488,944
89.513,999
89.538,1082
89.563,1192
89.588,1294
89.613,1359
89.638,1396
89.663,1434
89.688,1494
89.713,1563
89.738,1613
89.763,1622
89.788,1594
89.813,1544
89.838,1476
89.863,1368
89.888,1185
89.913,903
89.938,534
89.963,134
89.988,-222
90.013,-469
90.038,-590
90.063,-610
90.088,-584
90.113,-554
90.138,-534
90.163,-513
90.188,-483
90.213,-449
90.238,-428
90.263,-434
90.288,-464
90.313,-499
90.338,-527
90.363,-552
90.388,-596
90.413,-670
90.438,-762
90.463,-839
90.488,-867
90.513,-838
90.538,-777
90.563,-714
90.588,-663
90.613,-609
90.638,-525
90.663,-395
90.688,-225
90.713,-33
90.738,159
90.763,341
90.788,503
90.813,629
90.838,709
90.863,737
90.888,733
90.913,734
90.938,779
90.963,882
90.988,1015
91.013,1120
91.038,1141
91.063,1059
91.088,892
91.113,671
91.138,408
91.163,98
91.188,-235
91.213,-526
91.238,-682
91.263,-650
91.288,-463
91.313,-228
91.338,-57
91.363,-4
91.388,-48
91.413,-131
91.438,-205
91.463,-240
91.488,-221
91.513,-132
91.538,35
91.563,268
91.588,530
91.613,780
91.638,986
91.663,1139
91.688,1246
91.713,1314
91.738,1340
91.763,1301
91.788,1171
91.813,953
91.838,704
91.863,512
91.888,445
91.913,497
91.938,582
91.963,604
91.988,523
92.013,378
92.038,239
92.063,137
92.088,52
92.113,-49
92.138,-172
92.163,-286
92.188,-361
92.213,-400
92.238,-427
92.263,-453
92.288,-456
92.313,-413
92.338,-329
92.363,-254
92.388,-236
92.413,-273
92.438,-312
92.463,-283
92.488,-163
92.513,11
92.538,174
92.563,282
92.588,333
92.613,353
92.638,359
92.663,349
92.688,315
92.713,262
92.738,209
92.763,173
92.788,152
92.813,130
92.838,93
92.863,39
92.888,-20
92.913,-75
92.938,-113
92.963,-132
92.988,-132
93.013,-119
93.038,-96
93.063,-55
93.088,25
93.113,161
93.138,338
93.163,509
93.188,620
93.213,645
93.238,603
93.263,538
93.288,488
93.313,457
93.338,433
93.363,404
93.388,375
93.413,356
93.438,345
93.463,325
93.488,282
93.513,222
93.538,171
93.563,151
93.588,150
93.613,133
93.638,75
93.663,-3
93.688,-44
93.713,2
93.738,130
93.763,276
93.788,368
93.813,381
93.838,346
93.863,309
93.888,293
93.913,281
93.938,253
93.963,213
93.988,182
94.013,175
94.038,182
94.063,179
94.088,153
94.113,115
94.138,89
94.163,85
94.188,94
94.213,89
94.238,53
94.263,-4
94.288,-54
94.313,-57
94.338,0
94.363,101
94.388,200
94.413,262
94.438,279
94.463,271
94.488,261
94.513,255
94.538,240
94.563,213
94.588,184
94.613,173
94.638,182
94.663,192
94.688,183
94.713,154
94.738,125
94.763,117
94.788,125
94.813,123
94.838,89
94.863,31
94.888,-13
94.913,-1
94.938,75
94.963,190
94.988,290
95.013,344
95.038,354
95.063,350
95.088,353
95.113,355
95.138,337
95.163,293
95.188,243
95.213,217
95.238,221
95.263,229
95.288,209
95.313,159
95.338,110
95.363,91
95.388,99
95.413,96
95.438,53
95.463,-16
95.488,-59
95.513,-28
95.538,79
95.563,215
95.588,321
95.613,370
95.638,376
95.663,371
95.688,370
95.713,364
95.738,337
95.763,289
95.788,244
95.813,226
95.838,234
95.863,242
95.888,218
95.913,160
95.938,100
95.963,70
95.988,68
96.013,61
96.038,17
96.063,-53
96.088,-100
96.113,-74
96.138,26
96.163,155
96.188,255
96.213,303
96.238,309
96.263,299
96.288,284
96.313,260
96.338,224
96.363,187
96.388,165
96.413,163
96.438,172
96.463,171
96.488,148
96.513,110
96.538,79
96.563,72
96.588,86
96.613,90
96.638,57
96.663,-7
96.688,-61
96.713,-53
96.738,37
96.763,177
96.788,305
96.813,380
96.838,404
96.863,402
96.888,395
96.913,380
96.938,349
96.963,305
96.988,266
97.013,246
97.038,241
97.063,232
97.088,210
97.113,176
97.138,145
97.163,131
97.188,134
97.213,141
97.238,129
97.263,87
97.288,26
97.313,-14
97.338,3
97.363,89
97.388,213
97.413,319
97.438,375
97.463,383
97.488,375
97.513,370
97.538,367
97.563,351
97.588,319
97.613,288
97.638,275
97.663,279
97.688,277
97.713,246
97.738,185
97.763,122
97.788,87
97.813,81
97.838,78
97.863,41
97.888,-34
97.913,-112
97.938,-138
97.963,-84
97.988,23
98.013,128
98.038,186
98.063,191
98.088,171
98.113,152
98.138,139
98.163,117
98.188,81
98.213,39
98.238,11
98.263,5
98.288,11
98.313,9
98.338,-14
98.363,-51
98.388,-80
98.413,-80
98.438,-53
98.463,-26
98.488,-23
98.513,-36
98.538,-25
98.563,44
98.588,173
98.613,314
98.638,412
98.663,452
98.688,455
98.713,453
98.738,452
98.763,442
98.788,419
98.813,396
98.838,392
98.863,404
98.888,418
98.913,420
98.938,415
98.963,410
98.988,403
99.013,386
99.038,365
99.063,359
99.088,391
99.113,469
99.138,595
99.163,775
99.188,1010
99.213,1256
99.238,1416
99.263,1386
99.288,1140
99.313,762
99.338,387
99.363,105
99.388,-87
99.413,-245
99.438,-392
99.463,-493
99.488,-510
99.513,-462
99.538,-418
99.563,-437
99.588,-511
99.613,-578
99.638,-594
99.663,-574
99.688,-563
99.713,-580
99.738,-580
99.763,-501
99.788,-325
99.813,-105
99.838,76
99.863,181
99.888,231
99.913,277
99.938,341
99.963,396
99.988,402
100.013,361
100.038,317
100.063,311
100.088,341
100.113,362
100.138,334
100.163,267
100.188,207
100.213,190
100.238,205
100.263,206
100.288,163
100.313,95
100.338,48
100.363,52
100.388,96
100.413,141
100.438,158
100.463,145
100.488,119
100.513,95
100.538,80
100.563,77
100.588,93
100.613,136
100.638,206
100.663,287
100.688,360
100.713,410
100.738,432
100.763,430
100.788,406
100.813,358
100.838,285
100.863,202
100.888,138
100.913,124
100.938,170
100.963,258
100.988,349
101.013,410
101.038,437
101.063,443
101.088,443
101.113,435
101.138,419
101.163,404
101.188,411
101.213,444
101.238,471
101.263,445
101.288,341
101.313,189
101.338,48
101.363,-41
101.388,-95
101.413,-149
101.438,-215
101.463,-259
101.488,-229
101.513,-116
101.538,33
101.563,157
101.588,222
101.613,243
101.638,250
101.663,254
101.688,243
101.713,215
101.738,190
101.763,192
101.788,220
101.813,241
101.838,229
101.863,191
101.888,164
101.913,168
101.938,187
101.963,182
101.988,137
102.013,86
102.038,83
102.063,152
102.088,264
102.113,365
102.138,418
102.163,429
102.188,422
102.213,409
102.238,384
102.263,337
102.288,280
102.313,237
102.338,220
102.363,215
102.388,195
102.413,148
102.438,92
102.463,58
102.488,50
102.513,47
102.538,21
102.563,-25
102.588,-55
102.613,-28
102.638,54
102.663,151
102.688,212
102.713,222
102.738,204
102.763,184
102.788,164
102.813,128
102.838,74
102.863,26
102.888,8
102.913,12
102.938,1
102.963,-49
102.988,-121
103.013,-172
103.038,-180
103.063,-174
103.088,-197
103.113,-254
103.138,-294
103.163,-263
103.188,-150
103.213,-4
103.238,118
103.263,191
103.288,227
103.313,241
103.338,236
103.363,206
103.388,163
103.413,130
103.438,116
103.463,111
103.488,108
103.513,130
103.538,229
103.563,442
103.588,748
103.613,1089
103.638,1401
103.663,1650
103.688,1821
103.713,1884
103.738,1801
103.763,1563
103.788,1223
103.813,881
103.838,623
103.863,472
103.888,388
103.913,319
103.938,241
103.963,157
103.988,75
104.013,-9
104.038,-112
104.063,-237
104.088,-375
104.113,-504
104.138,-602
104.163,-657
104.188,-671
104.213,-664
104.238,-669
104.263,-708
104.288,-769
104.313,-804
104.338,-766
104.363,-648
104.388,-485
104.413,-335
104.438,-236
104.463,-187
104.488,-165
104.513,-141
104.538,-97
104.563,-28
104.588,55
104.613,143
104.638,224
104.663,295
104.688,356
104.713,403
104.738,423
104.763,410
104.788,379
104.813,358
104.838,360
104.863,364
104.888,332
104.913,262
104.938,198
104.963,202
104.988,290
105.013,419
105.038,518
105.063,554
105.088,545
105.113,525
105.138,506
105.163,476
105.188,427
105.213,372
105.238,334
105.263,319
105.288,312
105.313,295
105.338,260
105.363,217
105.388,173
105.413,135
105.438,113
105.463,109
105.488,108
105.513,88
105.538,41
105.563,2
105.588,30
105.613,154
105.638,339
105.663,504
105.688,589
105.713,600
105.738,584
105.763,576
105.788,575
105.813,561
105.838,536
105.863,520
105.888,517
105.913,493
105.938,406
105.963,260
105.988,118
106.013,56
106.038,91
106.063,157
106.088,159
106.113,49
106.138,-129
106.163,-280
106.188,-325
106.213,-261
106.238,-151
106.263,-70
106.288,-50
106.313,-71
106.338,-93
106.363,-90
106.388,-68
106.413,-43
106.438,-22
106.463,4
106.488,48
106.513,101
