df_hash,22ZHK4.QT9BDF
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.SU53
person_label,V49
date_time_start,2025-10-30_17-54-05.050000_+03
date_time_start_unix,1761832445.05
date_time_end,2025-10-30_18-02-50.778000_+03
length_difference_noticed,no

time,acc_mag
54.981,1.010
55.011,1.012
55.041,1.012
55.071,1.015
55.101,1.013
55.131,1.011
55.161,1.016
55.191,1.018
55.221,1.015
55.251,1.014
55.281,1.011
55.311,1.014
55.341,1.018
55.371,1.014
55.401,1.016
55.431,1.016
55.461,1.011
55.491,1.018
55.521,1.019
55.551,1.011
55.581,1.010
55.611,1.012
55.641,1.016
55.671,1.014
55.701,1.015
55.731,1.013
55.761,1.014
55.791,1.014
55.821,1.013
55.851,1.012
55.881,1.014
55.911,1.015
55.941,1.012
55.971,1.013
56.001,1.012
56.031,1.021
56.061,1.017
56.091,1.015
56.121,1.011
56.151,1.018
56.181,1.012
56.211,1.017
56.241,1.013
56.271,1.012
56.301,1.019
56.331,1.015
56.361,1.015
56.391,1.012
56.421,1.011
56.451,1.011
56.481,1.014
56.511,1.014
56.541,1.012
56.571,1.017
56.601,1.011
56.631,1.015
56.661,1.013
56.691,1.015
56.721,1.010
56.751,1.013
56.781,1.022
56.811,1.009
56.841,1.016
56.871,1.015
56.901,1.013
56.931,1.012
56.961,1.019
56.991,1.018
57.021,1.014
57.051,1.018
57.081,1.006
57.111,1.014
57.141,1.019
57.171,1.018
57.201,1.011
57.231,1.012
57.261,1.015
57.291,1.017
57.321,1.017
57.351,1.010
57.381,1.011
57.411,1.014
57.441,1.010
57.471,1.017
57.501,1.014
57.531,1.014
57.561,1.013
57.591,1.013
57.621,1.014
57.651,1.018
57.681,1.014
57.711,1.010
57.741,1.017
57.771,1.018
57.801,1.017
57.831,1.014
57.861,1.014
57.891,1.011
57.921,1.019
57.951,1.017
57.981,1.014
58.011,1.009
58.041,1.016
58.071,1.014
58.101,1.016
58.131,1.014
58.161,1.015
58.191,1.013
58.221,1.010
58.251,1.012
58.281,1.018
58.311,1.014
58.341,1.011
58.371,1.012
58.401,1.013
58.431,1.013
58.461,1.012
58.491,1.010
58.521,1.014
58.551,1.011
58.581,1.018
58.611,1.014
58.641,1.017
58.671,1.010
58.701,1.013
58.731,1.015
58.761,1.019
58.791,1.020
58.821,1.014
58.851,1.013
58.881,1.015
58.911,1.017
58.941,1.017
58.971,1.018
59.001,1.017
59.031,1.010
59.061,1.010
59.091,1.013
59.121,1.014
59.151,1.012
59.181,1.015
59.211,1.012
59.241,1.019
59.271,1.015
59.301,1.014
59.331,1.016
59.361,1.010
59.391,1.011
59.421,1.017
59.451,1.015
59.481,1.017
59.511,1.016
59.541,1.009
59.571,1.013
59.601,1.015
59.631,1.012
59.661,1.013
59.691,1.013
59.721,1.015
59.751,1.017
59.781,1.015
59.811,1.017
59.841,1.014
59.871,1.013
59.901,1.012
59.931,1.015
59.961,1.005
59.991,1.010
60.021,1.012
60.051,1.019
60.081,1.019
60.111,1.013
60.141,1.016
60.171,1.017
60.201,1.015
60.231,1.019
60.261,1.017
60.291,1.011
60.321,1.017
60.351,1.011
60.381,1.020
60.411,1.022
60.441,1.011
60.471,1.017
60.501,1.016
60.531,1.015
60.561,1.016
60.591,1.014
60.621,1.014
60.651,1.016
60.681,1.012
60.711,1.015
60.741,1.016
60.771,1.014
60.801,1.017
60.831,1.013
60.861,1.015
60.891,1.011
60.921,1.018
60.951,1.010
60.981,1.012
61.011,1.014
61.041,1.017
61.071,1.016
61.101,1.016
61.131,1.004
61.161,1.013
61.191,1.022
61.221,1.013
61.251,1.014
61.281,1.018
61.311,1.013
61.341,1.016
61.371,1.017
61.401,1.019
61.431,1.016
61.461,1.012
61.491,1.018
61.521,1.020
61.551,1.010
61.581,1.015
61.611,1.015
61.641,1.021
61.671,1.010
61.701,1.014
61.731,1.016
61.761,1.015
61.791,1.014
61.821,1.016
61.851,1.012
61.881,1.013
61.911,1.015
61.941,1.014
61.971,1.013
62.001,1.012
62.031,1.012
62.061,1.016
62.091,1.018
62.121,1.012
62.151,1.013
62.181,1.016
62.211,1.018
62.241,1.016
62.271,1.012
62.301,1.010
62.331,1.010
62.361,1.012
62.391,1.017
62.421,1.017
62.451,1.012
62.481,1.014
62.511,1.020
62.541,1.011
62.571,1.020
62.601,1.016
62.631,1.011
62.661,1.013
62.691,1.016
62.721,1.014
62.751,1.012
62.781,1.014
62.811,1.014
62.841,1.015
62.871,1.015
62.901,1.013
62.931,1.013
62.961,1.012
62.991,1.015
63.021,1.018
63.051,1.017
63.081,1.015
63.111,1.012
63.141,1.014
63.171,1.013
63.201,1.017
63.231,1.016
63.261,1.011
63.291,1.012
63.321,1.018
63.351,1.014
63.381,1.012
63.411,1.015
63.441,1.013
63.471,1.014
63.501,1.012
63.531,1.014
63.561,1.011
63.591,1.019
63.621,1.015
63.651,1.021
63.681,1.016
63.711,1.008
63.741,1.012
63.771,1.016
63.801,1.014
63.831,1.009
63.861,1.012
63.891,1.010
63.921,1.007
63.951,1.012
63.981,1.016
64.011,1.014
64.041,1.018
64.071,1.017
64.101,1.010
64.131,1.016
64.161,1.016
64.191,1.019
64.221,1.013
64.251,1.015
64.281,1.011
64.311,1.015
64.341,1.016
64.371,1.014
64.401,1.019
64.431,1.004
64.461,1.015
64.491,1.013
64.521,1.016
64.551,1.012
64.581,1.011
64.611,1.017
64.641,1.016
64.671,1.018
64.701,1.016
64.731,1.013
64.761,1.017
64.791,1.012
64.821,1.009
64.851,1.009
64.881,1.016
64.911,1.018
64.941,1.008
64.971,1.012
65.001,1.013
65.031,1.011
65.061,1.016
65.091,1.017
65.121,1.019
65.151,1.011
65.181,1.014
65.211,1.010
65.241,1.017
65.271,1.017
65.301,1.011
65.331,1.016
65.361,1.016
65.391,1.014
65.421,1.011
65.451,1.016
65.481,1.017
65.511,1.013
65.541,1.014
65.571,1.012
65.601,1.014
65.631,1.014
65.661,1.012
65.691,1.015
65.721,1.012
65.751,1.018
65.781,1.012
65.811,1.010
65.841,1.014
65.871,1.015
65.901,1.013
65.931,1.016
65.961,1.009
65.991,1.011
66.021,1.015
66.051,1.018
66.081,1.013
66.111,1.009
66.141,1.013
66.171,1.015
66.201,1.014
66.231,1.016
66.261,1.014
66.291,1.014
66.321,1.013
66.351,1.015
66.381,1.012
66.411,1.014
66.441,1.012
66.471,1.012
66.501,1.013
66.531,1.014
66.561,1.008
66.591,1.018
66.621,1.014
66.651,1.012
66.681,1.014
66.711,1.016
66.741,1.015
66.771,1.012
66.801,1.016
66.831,1.005
66.861,1.015
66.891,1.017
66.921,1.012
66.951,1.015
66.981,1.013
67.011,1.015
67.041,1.018
67.071,1.014
67.101,1.014
67.131,1.012
67.161,1.013
67.191,1.012
67.221,1.016
67.251,1.013
67.281,1.016
67.311,1.015
67.341,1.020
67.371,1.021
67.401,1.008
67.431,1.020
67.461,1.016
67.491,1.009
67.521,1.013
67.551,1.015
67.581,1.015
67.611,1.018
67.641,1.016
67.671,1.008
67.701,1.016
67.731,1.018
67.761,1.014
67.791,1.009
67.821,1.014
67.851,1.013
67.881,1.017
67.911,1.018
67.941,1.016
67.971,1.018
68.001,1.012
68.031,1.012
68.061,1.017
68.091,1.015
68.121,1.011
68.151,1.013
68.181,1.011
68.211,1.018
68.241,1.015
68.271,1.013
68.301,1.013
68.331,1.016
68.361,1.016
68.391,1.010
68.421,1.015
68.451,1.010
68.481,1.015
68.511,1.021
68.541,1.016
68.571,1.010
68.601,1.014
68.631,1.018
68.661,1.013
68.691,1.013
68.721,1.014
68.751,1.010
68.781,1.015
68.811,1.011
68.841,1.014
68.871,1.017
68.901,1.012
68.931,1.012
68.961,1.012
68.991,1.016
69.021,1.016
69.051,1.017
69.081,1.013
69.111,1.011
69.141,1.014
69.171,1.017
69.201,1.012
69.231,1.012
69.261,1.012
69.291,1.013
69.321,1.019
69.351,1.018
69.381,1.011
69.411,1.011
69.441,1.018
69.471,1.017
69.501,1.012
69.531,1.014
69.561,1.017
69.591,1.014
69.621,1.015
69.651,1.019
69.681,1.016
69.711,1.012
69.741,1.018
69.771,1.012
69.801,1.007
69.831,1.012
69.861,1.012
69.891,1.016
69.921,1.012
69.951,1.014
69.981,1.013
70.011,1.017
70.041,1.014
70.071,1.013
70.101,1.009
70.131,1.012
70.161,1.014
70.191,1.020
70.221,1.011
70.251,1.012
70.281,1.014
70.311,1.014
70.341,1.019
70.371,1.013
70.401,1.013
70.431,1.015
70.461,1.011
70.491,1.015
70.521,1.015
70.551,1.015
70.581,1.015
70.611,1.011
70.641,1.014
70.671,1.016
70.701,1.016
70.731,1.014
70.761,1.013
70.791,1.013
70.821,1.016
70.851,1.020
70.881,1.013
70.911,1.010
70.941,1.015
70.971,1.011
71.001,1.017
71.031,1.016
71.061,1.011
71.091,1.011
71.121,1.014
71.151,1.014
71.181,1.014
71.211,1.014
71.241,1.012
71.271,1.014
71.301,1.013
71.331,1.013
71.361,1.018
71.391,1.015
71.421,1.009
71.451,1.013
71.481,1.015
71.511,1.016
71.541,1.012
71.571,1.011
71.601,1.009
71.631,1.010
71.661,1.015
71.691,1.010
71.721,1.016
71.751,1.016
71.781,1.008
71.811,1.016
71.841,1.018
71.871,1.013
71.901,1.016
71.931,1.014
71.961,1.014
71.991,1.015
72.021,1.015
72.051,1.016
72.081,1.014
72.111,1.016
72.141,1.013
72.171,1.014
72.201,1.012
72.231,1.013
72.261,1.019
72.291,1.015
72.321,1.013
72.351,1.016
72.381,1.015
72.411,1.012
72.441,1.016
72.471,1.018
72.501,1.016
72.531,1.007
72.561,1.013
72.591,1.011
72.621,1.019
72.651,1.017
72.681,1.011
72.711,1.013
72.741,1.014
72.771,1.011
72.801,1.017
72.831,1.019
72.861,1.016
72.891,1.014
72.921,1.012
72.951,1.014
72.981,1.014
73.011,1.006
73.041,1.011
73.071,1.013
73.101,1.014
73.131,1.013
73.161,1.016
73.191,1.012
73.221,1.016
73.251,1.014
73.281,1.014
73.311,1.007
73.341,1.012
73.371,1.013
73.401,1.021
73.431,1.014
73.461,1.011
73.491,1.012
73.521,1.013
73.551,1.014
73.581,1.015
73.611,1.011
73.641,1.013
73.671,1.014
73.701,1.014
73.731,1.012
73.761,1.014
73.791,1.012
73.821,1.011
73.851,1.009
73.881,1.016
73.911,1.014
73.941,1.015
73.971,1.007
74.001,1.015
74.031,1.017
74.061,1.014
74.091,1.014
74.121,1.012
74.151,1.009
74.181,1.015
74.211,1.021
74.241,1.018
74.271,1.007
74.301,1.011
74.331,1.010
74.361,1.017
74.391,1.016
74.421,1.012
74.451,1.013
74.481,1.013
74.511,1.015
74.541,1.016
74.571,1.013
74.601,1.015
74.631,1.011
74.661,1.014
74.691,1.017
74.721,1.012
74.751,1.017
74.781,1.012
74.811,1.010
74.841,1.015
74.871,1.015
74.901,1.015
74.931,1.011
74.961,1.015
74.991,1.011
75.021,1.017
75.051,1.015
75.081,1.012
75.111,1.011
75.141,1.013
75.171,1.015
75.201,1.018
75.231,1.017
75.261,1.014
75.291,1.013
75.321,1.015
75.351,1.016
75.381,1.016
75.411,1.013
75.441,1.012
75.471,1.017
75.501,1.012
75.531,1.014
75.561,1.015
75.591,1.014
75.621,1.012
75.651,1.018
75.681,1.017
75.711,1.012
75.741,1.012
75.771,1.008
75.801,1.016
75.831,1.019
75.861,1.011
75.891,1.008
75.921,1.014
75.951,1.016
75.981,1.016
76.011,1.016
76.041,1.016
76.071,1.013
76.101,1.016
76.131,1.014
76.161,1.016
76.191,1.014
76.221,1.016
76.251,1.014
76.281,1.011
76.311,1.010
76.341,1.018
76.371,1.011
76.401,1.012
76.431,1.008
76.461,1.014
76.491,1.017
76.521,1.011
76.551,1.010
76.581,1.006
76.611,1.014
76.641,1.019
76.671,1.015
76.701,1.014
76.731,1.012
76.761,1.013
76.791,1.017
76.821,1.017
76.851,1.015
76.881,1.010
76.911,1.015
76.941,1.013
76.971,1.017
77.001,1.013
77.031,1.013
77.061,1.015
77.091,1.008
77.121,1.014
77.151,1.013
77.181,1.015
77.211,1.014
77.241,1.014
77.271,1.012
77.301,1.015
77.331,1.018
77.361,1.012
77.391,1.010
77.421,1.011
77.451,1.012
77.481,1.018
77.511,1.018
77.541,1.012
77.571,1.014
77.601,1.014
77.631,1.018
77.661,1.018
77.691,1.012
77.721,1.011
77.751,1.011
77.781,1.015
77.811,1.014
77.841,1.014
77.871,1.014
77.901,1.011
77.931,1.018
77.961,1.015
77.991,1.015
78.021,1.014
78.051,1.013
78.081,1.012
78.111,1.015
78.141,1.013
78.171,1.012
78.201,1.017
78.231,1.008
78.261,1.018
78.291,1.017
78.321,1.014
78.351,1.012
78.381,1.010
78.411,1.017
78.441,1.015
78.471,1.014
78.501,1.013
78.531,1.012
78.561,1.012
78.591,1.013
78.621,1.013
78.651,1.014
78.681,1.014
78.711,1.016
78.741,1.015
78.771,1.011
78.801,1.019
78.831,1.013
78.861,1.012
78.891,1.012
78.921,1.019
78.951,1.013
78.981,1.013
79.011,1.014
79.041,1.008
79.071,1.014
79.101,1.021
79.131,1.014
79.161,1.012
79.191,1.013
79.221,1.015
79.251,1.014
79.281,1.014
79.311,1.012
79.341,1.016
79.371,1.012
79.401,1.012
79.431,1.017
79.461,1.016
79.491,1.017
79.521,1.010
79.551,1.014
79.581,1.013
79.611,1.015
79.641,1.016
79.671,1.010
79.701,1.011
79.731,1.013
79.761,1.014
79.791,1.017
79.821,1.010
79.851,1.010
79.881,1.015
79.911,1.015
79.941,1.011
79.971,1.007
80.001,1.011
80.031,1.012
80.061,1.016
80.091,1.011
80.121,1.012
80.151,1.016
80.181,1.014
80.211,1.015
80.241,1.013
80.271,1.012
80.301,1.013
80.331,1.017
80.361,1.010
80.391,1.019
80.421,1.016
80.451,1.009
80.481,1.012
80.511,1.016
80.541,1.017
80.571,1.014
80.601,1.014
80.631,1.008
80.661,1.019
80.691,1.021
80.721,1.013
80.751,1.011
80.781,1.014
80.811,1.015
80.841,1.016
80.871,1.018
80.901,1.014
80.931,1.013
80.961,1.014
80.991,1.014
81.021,1.016
81.051,1.012
81.081,1.010
81.111,1.014
81.141,1.010
81.171,1.018
81.201,1.013
81.231,1.011
81.261,1.013
81.291,1.017
81.321,1.011
81.351,1.012
81.381,1.017
81.411,1.007
81.441,1.012
81.471,1.018
81.501,1.017
81.531,1.012
81.561,1.010
81.591,1.016
81.621,1.017
81.651,1.016
81.681,1.013
81.711,1.009
81.741,1.012
81.771,1.017
81.801,1.017
81.831,1.014
81.861,1.007
81.891,1.016
81.921,1.011
81.951,1.017
81.981,1.012
82.011,1.015
82.041,1.011
82.071,1.018
82.101,1.015
82.131,1.014
82.161,1.009
82.191,1.007
82.221,1.009
82.251,1.019
82.281,1.016
82.311,1.011
82.341,1.013
82.371,1.015
82.401,1.016
82.431,1.019
82.461,1.016
82.491,1.012
82.521,1.011
82.551,1.013
82.581,1.018
82.611,1.013
82.641,1.008
82.671,1.010
82.701,1.021
82.731,1.014
82.761,1.015
82.791,1.011
82.821,1.016
82.851,1.019
82.881,1.019
82.911,1.007
82.941,1.012
82.971,1.016
83.001,1.020
83.031,1.019
83.061,1.010
83.091,1.014
83.121,1.019
83.151,1.017
83.181,1.012
83.211,1.015
83.241,1.011
83.271,1.012
83.301,1.015
83.331,1.013
83.361,1.016
83.391,1.015
83.421,1.016
83.451,1.026
83.481,1.012
83.511,1.009
83.541,1.016
83.571,1.018
83.601,1.005
83.631,1.015
83.661,1.009
83.691,1.013
83.721,1.029
83.751,1.023
83.781,1.009
83.811,1.012
83.841,1.018
83.871,1.015
83.901,1.015
83.931,1.016
83.961,1.018
83.991,1.018
84.021,1.010
84.051,1.010
84.081,1.013
84.111,1.015
84.141,1.014
84.171,1.017
84.201,1.010
84.231,1.018
84.261,1.011
84.291,1.018
84.321,1.013
84.351,1.016
84.381,1.018
84.411,1.017
84.441,1.018
84.471,1.014
84.501,1.016
84.531,1.010
84.561,1.015
84.591,1.016
84.621,1.014
84.651,1.014
84.681,1.010
84.711,1.013
84.741,1.011
84.771,1.018
84.801,1.011
84.831,1.012
84.861,1.012
84.891,1.019
84.921,1.017
84.951,1.014
84.981,1.013
85.011,1.015
85.041,1.013
85.071,1.019
85.101,1.015
85.131,1.012
85.161,1.021
85.191,1.018
85.221,1.013
85.251,1.014
85.281,1.016
85.311,1.011
85.341,1.017
85.371,1.021
85.401,1.013
85.431,1.013
85.461,1.018
85.491,1.015
85.521,1.016
85.551,1.018
85.581,1.013
85.611,1.015
85.641,1.014
85.671,1.017
85.701,1.016
85.731,1.015
85.761,1.014
85.791,1.012
85.821,1.013
85.851,1.016
85.881,1.014
85.911,1.015
85.941,1.013
85.971,1.015
86.001,1.019
86.031,1.012
86.061,1.008
86.091,1.016
86.121,1.013
86.151,1.021
86.181,1.018
86.211,1.013
86.241,1.013
86.271,1.016
86.301,1.016
86.331,1.014
86.361,1.015
86.391,1.010
86.421,1.015
86.451,1.015
86.481,1.010
86.511,1.012
86.541,1.022
86.571,1.020
86.601,1.008
86.631,1.013
86.661,1.018
86.691,1.019
86.721,1.015
86.751,1.013
86.781,1.010
86.811,1.016
86.841,1.016
86.871,1.015
86.901,1.014
86.931,1.011
86.961,1.010
86.991,1.021
87.021,1.016
87.051,1.011
87.081,1.019
87.111,1.015
87.141,1.014
87.171,1.019
87.201,1.015
87.231,1.013
87.261,1.014
87.291,1.016
87.321,1.014
87.351,1.014
87.381,1.017
87.411,1.017
87.441,1.021
87.471,1.010
87.501,1.018
87.531,1.015
87.561,1.011
87.591,1.015
87.621,1.015
87.651,1.017
87.681,1.014
87.711,1.016
87.741,1.008
87.771,1.017
87.801,1.021
87.831,1.011
87.861,1.008
87.891,1.011
87.921,1.014
87.951,1.018
87.981,1.016
88.011,1.013
88.041,1.017
88.071,1.014
88.101,1.017
88.131,1.019
88.161,1.017
88.191,1.011
88.221,1.011
88.251,1.012
88.281,1.016
88.311,1.013
88.341,1.013
88.371,1.014
88.401,1.016
88.431,1.016
88.461,1.014
88.491,1.009
88.521,1.013
88.551,1.015
88.581,1.018
88.611,1.017
88.641,1.011
88.671,1.014
88.701,1.018
88.731,1.017
88.761,1.011
88.791,1.015
88.821,1.012
88.851,1.014
88.881,1.013
88.911,1.013
88.941,1.018
88.971,1.014
89.001,1.012
89.031,1.009
89.061,1.017
89.091,1.016
89.121,1.019
89.151,1.011
89.181,1.010
89.211,1.014
89.241,1.017
89.271,1.015
89.301,1.020
89.331,1.017
89.361,1.005
89.391,1.020
89.421,1.019
89.451,1.014
89.481,1.010
89.511,1.012
89.541,1.017
89.571,1.015
89.601,1.016
89.631,1.017
89.661,1.013
89.691,1.013
89.721,1.011
89.751,1.016
89.781,1.011
89.811,1.010
89.841,1.016
89.871,1.019
89.901,1.013
89.931,1.013
89.961,1.014
89.991,1.012
90.021,1.013
90.051,1.019
90.081,1.013
90.111,1.017
90.141,1.016
90.171,1.011
90.201,1.018
90.231,1.019
90.261,1.011
90.291,1.010
90.321,1.011
90.351,1.010
90.381,1.012
90.411,1.014
90.441,1.017
90.471,1.013
90.501,1.017
90.531,1.014
90.561,1.013
90.591,1.015
90.621,1.011
90.651,1.014
90.681,1.012
90.711,1.021
90.741,1.016
90.771,1.014
90.801,1.012
90.831,1.014
90.861,1.015
90.891,1.015
90.921,1.012
90.951,1.005
90.981,1.016
91.011,1.018
91.041,1.016
91.071,1.010
91.101,1.015
91.131,1.015
91.161,1.014
91.191,1.013
91.221,1.014
91.251,1.014
91.281,1.010
91.311,1.013
91.341,1.014
91.371,1.012
91.401,1.013
91.431,1.014
91.461,1.012
91.491,1.012
91.521,1.019
91.551,1.014
91.581,1.011
91.611,1.012
91.641,1.016
91.671,1.015
91.701,1.012
91.731,1.011
91.761,1.015
91.791,1.012
91.821,1.020
91.851,1.016
91.881,1.011
91.911,1.011
91.941,1.013
91.971,1.018
92.001,1.013
92.031,1.016
92.061,1.014
92.091,1.011
92.121,1.014
92.151,1.013
92.181,1.013
92.211,1.016
92.241,1.012
92.271,1.014
92.301,1.013
92.331,1.015
92.361,1.021
92.391,1.012
92.421,1.008
92.451,1.011
92.481,1.016
92.511,1.013
92.541,1.009
92.571,1.014
92.601,1.009
92.631,1.021
92.661,1.019
92.691,1.012
92.721,1.013
92.751,1.018
92.781,1.016
92.811,1.010
92.841,1.014
92.871,1.014
92.901,1.010
92.931,1.013
92.961,1.019
92.991,1.014
93.021,1.008
93.051,1.016
93.081,1.013
93.111,1.013
93.141,1.012
93.171,1.014
93.201,1.009
93.231,1.015
93.261,1.017
93.291,1.019
93.321,1.008
93.351,1.008
93.381,1.016
93.411,1.018
93.441,1.017
93.471,1.013
93.501,1.008
93.531,1.014
93.561,1.016
93.591,1.017
93.621,1.012
93.651,1.013
93.681,1.014
93.711,1.012
93.741,1.014
93.771,1.015
93.801,1.012
93.831,1.008
93.861,1.012
93.891,1.020
93.921,1.015
93.951,1.011
93.981,1.017
94.011,1.018
94.041,1.014
94.071,1.014
94.101,1.009
94.131,1.012
94.161,1.014
94.191,1.014
94.221,1.019
94.251,1.014
94.281,1.011
94.311,1.014
94.341,1.016
94.371,1.020
94.401,1.014
94.431,1.014
94.461,1.012
94.491,1.015
94.521,1.015
94.551,1.015
94.581,1.008
94.611,1.015
94.641,1.019
94.671,1.016
94.701,1.015
94.731,1.012
94.761,1.010
94.791,1.011
94.821,1.018
94.851,1.013
94.881,1.017
94.911,1.009
94.941,1.009
94.971,1.012
95.001,1.016
95.031,1.014
95.061,1.011
95.091,1.009
95.121,1.017
95.151,1.017
95.181,1.012
95.211,1.015
95.241,1.014
95.271,1.014
95.301,1.012
95.331,1.014
95.361,1.011
95.391,1.016
95.421,1.010
95.451,1.014
95.481,1.017
95.511,1.013
95.541,1.015
95.571,1.015
95.601,1.012
95.631,1.010
95.661,1.013
95.691,1.012
95.721,1.017
95.751,1.018
95.781,1.014
95.811,1.013
95.841,1.012
95.871,1.016
95.901,1.016
95.931,1.013
95.961,1.014
95.991,1.012
96.021,1.008
96.051,1.015
96.081,1.019
96.111,1.013
96.141,1.012
96.171,1.015
96.201,1.012
96.231,1.018
96.261,1.012
96.291,1.010
96.321,1.011
96.351,1.018
96.381,1.012
96.411,1.015
96.441,1.016
96.471,1.007
96.501,1.015
96.531,1.021
96.561,1.013
96.591,1.012
96.621,1.012
96.651,1.016
96.681,1.016
96.711,1.015
96.741,1.017
96.771,1.012
96.801,1.014
96.831,1.014
96.861,1.016
96.891,1.018
96.921,1.015
96.951,1.013
96.981,1.009
97.011,1.017
97.041,1.010
97.071,1.019
97.101,1.015
97.131,1.012
97.161,1.009
97.191,1.015
97.221,1.016
97.251,1.010
97.281,1.016
97.311,1.007
97.341,1.018
97.371,1.018
97.401,1.015
97.431,1.009
97.461,1.011
97.491,1.015
97.521,1.019
97.551,1.014
97.581,1.010
97.611,1.011
97.641,1.017
97.671,1.012
97.701,1.010
97.731,1.012
97.761,1.016
97.791,1.016
97.821,1.011
97.851,1.017
97.881,1.016
97.911,1.013
97.941,1.012
97.971,1.017
98.001,1.017
98.031,1.011
98.061,1.014
98.091,1.009
98.121,1.018
98.151,1.015
98.181,1.015
98.211,1.011
98.241,1.011
98.271,1.011
98.301,1.014
98.331,1.018
98.361,1.015
98.391,1.013
98.421,1.011
98.451,1.012
98.481,1.010
98.511,1.014
98.541,1.011
98.571,1.011
98.601,1.016
98.631,1.012
98.661,1.017
98.691,1.015
98.721,1.011
98.751,1.014
98.781,1.013
98.811,1.014
98.841,1.011
98.871,1.017
98.901,1.008
98.931,1.015
98.961,1.021
98.991,1.012
99.021,1.013
99.051,1.015
99.081,1.016
99.111,1.012
99.141,1.016
99.171,1.011
99.201,1.012
99.231,1.010
99.261,1.013
99.291,1.015
99.321,1.013
99.351,1.009
99.381,1.012
99.411,1.012
99.441,1.009
99.471,1.009
99.501,1.021
99.531,1.013
99.561,1.016
99.591,1.017
99.621,1.013
99.651,1.016
99.681,1.014
99.711,1.010
99.741,1.009
99.771,1.015
99.801,1.017
99.831,1.018
99.861,1.013
99.891,1.013
99.921,1.014
99.951,1.017
99.981,1.020
100.011,1.017
100.041,1.014
100.071,1.016
100.101,1.016
100.131,1.013
100.161,1.015
100.191,1.013
100.221,1.013
100.251,1.010
100.281,1.015
100.311,1.015
100.341,1.017
100.371,1.019
100.401,1.011
100.431,1.013
100.461,1.016
100.491,1.015
100.521,1.014
100.551,1.006
100.581,1.010
100.611,1.012
100.641,1.018
100.671,1.017
100.701,1.012
100.731,1.012
100.761,1.012
100.791,1.015
100.821,1.019
100.851,1.016
100.881,1.011
100.911,1.013
100.941,1.014
100.971,1.011
101.001,1.018
101.031,1.013
101.061,1.011
101.091,1.013
101.121,1.015
101.151,1.015
101.181,1.015
101.211,1.013
101.241,1.013
101.271,1.013
101.301,1.017
101.331,1.013
101.361,1.008
101.391,1.014
101.421,1.013
101.451,1.016
101.481,1.015
101.511,1.009
101.541,1.015
101.571,1.015
101.601,1.016
101.631,1.012
101.661,1.015
101.691,1.013
101.721,1.013
101.751,1.011
101.781,1.018
101.811,1.015
101.841,1.012
101.871,1.011
101.901,1.015
101.931,1.013
101.961,1.014
101.991,1.019
102.021,1.009
102.051,1.014
102.081,1.024
102.111,1.008
102.141,1.042
102.171,1.033
102.201,1.015
102.231,0.997
102.261,1.002
102.291,1.017
102.321,1.013
102.351,1.009
102.381,1.011
102.411,1.015
102.441,1.012
102.471,1.015
102.501,1.012
102.531,1.011
102.561,1.017
102.591,1.018
102.621,1.012
102.651,1.006
102.681,1.003
102.711,1.021
102.741,1.019
102.771,1.005
102.801,1.013
102.831,1.015
102.861,1.015
102.891,1.017
102.921,1.018
102.951,1.018
102.981,1.017
103.011,1.010
103.041,1.015
103.071,1.027
103.101,1.009
103.131,1.014
103.161,1.012
103.191,1.002
103.221,1.004
103.251,1.007
103.281,1.010
103.311,1.011
103.341,1.013
103.371,1.010
103.401,1.009
103.431,1.016
103.461,1.007
103.491,1.030
103.521,1.027
103.551,1.029
103.581,1.028
103.611,1.050
103.641,1.042
103.671,1.015
103.701,1.019
103.731,1.019
103.761,1.025
103.791,1.024
103.821,1.019
103.851,1.016
103.881,0.986
103.911,1.027
103.941,1.016
103.971,1.009
104.001,1.012
104.031,1.025
104.061,1.038
104.091,1.050
104.121,1.037
104.151,1.039
104.181,1.032
104.211,1.052
104.241,1.064
104.271,1.002
104.301,1.011
104.331,1.031
104.361,1.034
104.391,1.021
104.421,1.013
104.451,1.027
104.481,1.028
104.511,1.025
104.541,1.014
104.571,1.011
104.601,1.023
104.631,1.023
104.661,1.023
104.691,1.021
104.721,1.015
104.751,1.018
104.781,1.020
104.811,1.026
104.841,1.031
104.871,1.033
104.901,1.033
104.931,1.030
104.961,1.033
104.991,1.023
105.021,1.018
105.051,1.022
105.081,1.027
105.111,1.030
105.141,1.031
105.171,1.025
105.201,1.025
105.231,1.025
105.261,1.017
105.291,1.026
105.321,1.029
105.351,1.026
105.381,1.021
105.411,1.022
105.441,1.023
105.471,1.026
105.501,1.028
105.531,1.022
105.561,1.024
105.591,1.024
105.621,1.021
105.651,1.021
105.681,1.021
105.711,1.024
105.741,1.028
105.771,1.026
105.801,1.032
105.831,1.023
105.861,1.028
105.891,1.023
105.921,1.021
105.951,1.023
105.981,1.029
106.011,1.025
106.041,1.023
106.071,1.027
106.101,1.023
106.131,1.028
106.161,1.030
106.191,1.030
106.221,1.024
106.251,1.021
106.281,1.028
106.311,1.022
106.341,1.022
106.371,1.023
106.401,1.021
106.431,1.021
106.461,1.021
106.491,1.021
106.521,1.024
106.551,1.025
106.581,1.024
106.611,1.021
106.641,1.021
106.671,1.022
106.701,1.021
106.731,1.024
106.761,1.029
106.791,1.021
106.821,1.024
106.851,1.028
