df_hash,22ZHK4.3SLRU5
56.844,0.982
56.874,0.988
56.904,0.985
56.934,0.982
56.964,0.983
56.994,0.987
57.024,0.985
57.054,0.984
57.084,0.984
57.114,0.983
57.144,0.989
57.174,0.983
57.204,0.989
57.234,0.988
57.264,0.980
57.294,0.985
57.324,0.986
57.354,0.994
57.384,0.986
57.414,0.985
57.444,0.988
57.474,0.986
57.504,0.986
57.534,0.986
57.564,0.982
57.594,0.989
57.624,0.984
57.654,0.987
57.684,0.988
57.714,0.988
57.744,0.986
57.774,0.985
57.804,0.983
57.834,0.983
57.864,0.986
57.894,0.985
57.924,0.980
57.954,0.987
57.984,0.986
58.014,0.986
58.044,0.984
58.074,0.989
58.104,0.987
58.134,0.987
58.164,0.987
58.194,0.984
58.224,0.984
58.254,0.984
58.284,0.987
58.314,0.984
58.344,0.993
58.374,0.988
58.404,0.984
58.434,0.984
58.464,0.986
58.494,0.986
58.524,0.983
58.554,0.984
58.584,0.983
58.614,0.983
58.644,0.987
58.674,0.986
58.704,0.986
58.734,0.983
58.764,0.989
58.794,0.987
58.824,0.988
58.854,0.987
58.884,0.985
58.914,0.986
58.944,0.989
58.974,0.988
59.004,0.988
59.034,0.985
59.064,0.985
59.094,0.989
59.124,0.984
59.154,0.983
59.184,0.988
59.214,0.983
59.244,0.987
59.274,0.988
59.304,0.986
59.334,0.986
59.364,0.988
59.394,0.986
59.424,0.985
59.454,0.985
59.484,0.983
59.514,0.987
59.544,0.988
59.574,0.984
59.604,0.990
59.634,0.987
59.664,0.982
59.694,0.986
59.724,0.984
59.754,0.985
59.784,0.987
59.814,0.990
59.844,0.984
59.874,0.987
59.904,0.988
59.934,0.987
59.964,0.985
59.994,0.986
60.024,0.987
60.054,0.983
60.084,0.984
60.114,0.987
60.144,0.986
60.174,0.985
60.204,0.985
60.234,0.984
60.264,0.986
60.294,0.984
60.324,0.985
60.354,0.993
60.384,0.988
60.414,0.988
60.444,0.986
60.474,0.984
60.504,0.985
60.534,0.987
60.564,0.985
60.594,0.985
60.624,0.995
60.654,0.988
60.684,0.986
60.714,0.984
60.744,0.988
60.774,0.988
60.804,0.984
60.834,0.984
60.864,0.986
60.894,0.991
60.924,0.987
60.954,0.986
60.984,0.986
61.014,0.983
61.044,0.988
61.074,0.989
61.104,0.987
61.134,0.985
61.164,0.988
61.194,0.987
61.224,0.986
61.254,0.986
61.284,0.986
61.314,0.984
61.344,0.989
61.374,0.986
61.404,0.985
61.434,0.990
61.464,0.989
61.494,0.986
61.524,0.981
61.554,0.986
61.584,0.985
61.614,0.985
61.644,0.989
61.674,0.988
61.704,0.990
61.734,0.989
61.764,0.988
61.794,0.986
61.824,0.993
61.854,0.986
61.884,0.983
61.914,0.988
61.944,0.986
61.974,0.987
62.004,0.988
62.034,0.987
62.064,0.986
62.094,0.986
62.124,0.987
62.154,0.987
62.184,0.988
62.214,0.987
62.244,0.987
62.274,0.987
62.304,0.985
62.334,0.989
62.364,0.988
62.394,0.986
62.424,0.987
62.454,0.981
62.484,0.984
62.514,0.986
62.544,0.987
62.574,0.994
62.604,0.986
62.634,0.988
62.664,0.986
62.694,0.986
62.724,0.988
62.754,0.984
62.784,0.991
62.814,0.986
62.844,0.987
62.874,0.989
62.904,0.988
62.934,0.983
62.964,0.984
62.994,0.989
63.024,0.984
63.054,0.986
63.084,0.985
63.114,0.986
63.144,0.989
63.174,0.987
63.204,0.987
63.234,0.989
63.264,0.986
63.294,0.986
63.324,0.988
63.354,0.990
63.384,0.984
63.414,0.990
63.444,0.984
63.474,0.987
63.504,0.989
63.534,0.991
63.564,0.983
63.594,0.987
63.624,0.987
63.654,0.984
63.684,0.986
63.714,0.989
63.744,0.986
63.774,0.986
63.804,0.983
63.834,0.987
63.864,0.986
63.894,0.986
63.924,0.985
63.954,0.989
63.984,0.985
64.014,0.988
64.044,0.985
64.074,0.985
64.104,0.991
64.134,0.988
64.164,0.986
64.194,0.988
64.224,0.983
64.254,0.986
64.284,0.986
64.314,0.990
64.344,0.986
64.374,0.989
64.404,0.988
64.434,0.987
64.464,0.982
64.494,0.988
64.524,0.989
64.554,0.984
64.584,0.986
64.614,0.986
64.644,0.986
64.674,0.989
64.704,0.987
64.734,0.987
64.764,0.987
64.794,0.988
64.824,0.989
64.854,0.991
64.884,0.993
64.914,0.986
64.944,0.985
64.974,0.986
65.004,0.984
65.034,0.981
65.064,0.991
65.094,0.988
65.124,0.988
65.154,0.986
65.184,0.984
65.214,0.986
65.244,0.986
65.274,0.988
65.304,0.982
65.334,0.981
65.364,0.985
65.394,0.985
65.424,0.985
65.454,0.989
65.484,0.982
65.514,0.985
65.544,0.980
65.574,0.987
65.604,0.995
65.634,0.987
65.664,0.986
65.694,0.989
65.724,0.985
65.754,0.983
65.784,0.990
65.814,0.984
65.844,0.991
65.874,0.989
65.904,0.985
65.934,0.986
65.964,0.986
65.994,0.987
66.024,0.985
66.054,0.983
66.084,0.982
66.114,0.985
66.144,0.987
66.174,0.989
66.204,0.988
66.234,0.984
66.264,0.990
66.294,0.985
66.324,0.985
66.354,0.989
66.384,0.986
66.414,0.987
66.444,0.988
66.474,0.988
66.504,0.987
66.534,0.982
66.564,0.995
66.594,0.990
66.624,0.986
66.654,0.985
66.684,0.986
66.714,0.991
66.744,0.976
66.774,0.998
66.804,0.984
66.834,0.980
66.864,0.995
66.894,0.986
66.924,0.971
66.954,0.975
66.984,0.981
67.014,0.992
67.044,1.000
67.074,0.986
67.104,1.020
67.134,1.009
67.164,0.982
67.194,0.980
67.224,0.974
67.254,0.973
67.284,1.004
67.314,0.991
67.344,0.972
67.374,0.949
67.404,0.974
67.434,0.999
67.464,1.006
67.494,1.001
67.524,0.995
67.554,0.987
67.584,0.985
67.614,0.976
67.644,0.993
67.674,0.989
67.704,0.988
67.734,0.985
67.764,0.985
67.794,0.977
67.824,0.962
67.854,0.973
67.884,1.000
67.914,0.982
67.944,0.916
67.974,0.978
68.004,1.004
68.034,0.981
68.064,0.971
68.094,0.979
68.124,0.966
68.154,0.968
68.184,0.984
68.214,0.996
68.244,0.998
68.274,1.008
68.304,1.019
68.334,1.012
68.364,0.995
68.394,0.990
68.424,0.971
68.454,0.945
68.484,0.947
68.514,0.975
68.544,0.989
68.574,0.972
68.604,0.972
68.634,0.987
68.664,0.986
68.694,0.963
68.724,0.961
68.754,0.964
68.784,0.962
68.814,0.968
68.844,0.977
68.874,0.978
68.904,0.975
68.934,0.983
68.964,0.988
68.994,0.981
69.024,0.974
69.054,0.971
69.084,0.975
69.114,0.975
69.144,0.981
69.174,0.989
69.204,0.984
69.234,0.983
69.264,0.983
69.294,0.976
69.324,0.973
69.354,0.969
69.384,0.974
69.414,0.975
69.444,0.972
69.474,0.976
69.504,0.979
69.534,0.979
69.564,0.981
69.594,0.983
69.624,0.983
69.654,0.975
69.684,0.975
69.714,0.973
69.744,0.979
69.774,0.978
69.804,0.979
69.834,0.977
69.864,0.977
69.894,0.981
69.924,0.979
69.954,0.976
69.984,0.976
70.014,0.974
70.044,0.976
70.074,0.981
70.104,0.979
70.134,0.977
70.164,0.981
70.194,0.980
70.224,0.978
70.254,0.976
70.284,0.975
70.314,0.974
70.344,0.975
70.374,0.976
70.404,0.976
70.434,0.985
70.464,0.976
70.494,0.979
70.524,0.974
70.554,0.974
70.584,0.984
70.614,0.979
70.644,0.975
70.674,0.974
70.704,0.977
70.734,0.983
70.764,0.984
70.794,0.976
70.824,0.978
70.854,0.982
70.884,0.979
70.914,0.975
70.944,0.973
70.974,0.979
71.004,0.979
71.034,0.978
71.064,0.973
71.094,0.980
71.124,0.980
71.154,0.975
71.184,0.972
71.214,0.977
71.244,0.983
71.274,0.976
71.304,0.979
71.334,0.979
71.364,0.977
71.394,0.973
71.424,0.978
71.454,0.975
71.484,0.979
71.514,0.982
71.544,0.978
71.574,0.979
71.604,0.977
71.634,0.979
71.664,0.974
71.694,0.977
71.724,0.977
71.754,0.979
71.784,0.980
71.814,0.978
71.844,0.978
71.874,0.981
71.904,0.981
71.934,0.980
71.964,0.980
71.994,0.979
72.024,0.975
72.054,0.978
72.084,0.980
72.114,0.978
72.144,0.977
72.174,0.979
72.204,0.980
72.234,0.975
72.264,0.978
72.294,0.976
72.324,0.981
72.354,0.975
72.384,0.975
72.414,0.978
72.444,0.979
72.474,0.978
72.504,0.975
72.534,0.977
72.564,0.977
72.594,0.982
72.624,0.981
72.654,0.977
72.684,0.976
72.714,0.979
72.744,0.977
72.774,0.974
72.804,0.980
72.834,0.977
72.864,0.980
72.894,0.980
72.924,0.980
72.954,0.978
72.984,0.979
73.014,0.980
73.044,0.978
73.074,0.979
73.104,0.977
73.134,0.974
73.164,0.977
73.194,0.976
73.224,0.979
73.254,0.980
73.284,0.977
73.314,0.976
73.344,0.976
73.374,0.984
73.404,0.980
73.434,0.973
73.464,0.979
73.494,0.975
73.524,0.978
73.554,0.979
73.584,0.975
73.614,0.977
73.644,0.979
73.674,0.977
73.704,0.978
73.734,0.978
73.764,0.973
73.794,0.976
73.824,0.976
73.854,0.976
73.884,0.979
73.914,0.978
73.944,0.978
73.974,0.980
74.004,0.977
74.034,0.979
74.064,0.982
74.094,0.978
74.124,0.975
74.154,0.982
74.184,0.982
74.214,0.978
74.244,0.977
74.274,0.976
74.304,0.975
74.334,0.980
74.364,0.980
74.394,0.975
74.424,0.980
74.454,0.980
74.484,0.981
74.514,0.981
74.544,0.980
74.574,0.973
74.604,0.973
74.634,0.977
74.664,0.978
74.694,0.976
74.724,0.979
74.754,0.977
74.784,0.979
74.814,0.978
74.844,0.980
74.874,0.978
74.904,0.977
74.934,0.979
74.964,0.984
74.994,0.976
75.024,0.974
75.054,0.978
75.084,0.979
75.114,0.978
75.144,0.977
75.174,0.976
75.204,0.978
75.234,0.981
75.264,0.979
75.294,0.977
75.324,0.976
75.354,0.977
75.384,0.977
75.414,0.976
75.444,0.976
75.474,0.978
75.504,0.979
75.534,0.981
75.564,0.978
75.594,0.981
75.624,0.979
75.654,0.977
75.684,0.976
75.714,0.982
75.744,0.981
75.774,0.973
75.804,0.979
75.834,0.981
75.864,0.974
75.894,0.977
75.924,0.983
75.954,0.976
75.984,0.979
76.014,0.979
76.044,0.979
76.074,0.976
76.104,0.977
76.134,0.977
76.164,0.978
76.194,0.977
76.224,0.978
76.254,0.978
76.284,0.979
76.314,0.979
76.344,0.979
76.374,0.979
76.404,0.975
76.434,0.978
76.464,0.978
76.494,0.981
76.524,0.983
76.554,0.978
76.584,0.976
76.614,0.978
76.644,0.980
76.674,0.975
76.704,0.979
76.734,0.981
76.764,0.978
76.794,0.978
76.824,0.979
76.854,0.980
76.884,0.979
76.914,0.980
76.944,0.980
76.974,0.978
77.004,0.976
77.034,0.977
77.064,0.977
77.094,0.976
77.124,0.977
77.154,0.978
77.184,0.979
77.214,0.979
77.244,0.981
77.274,0.980
77.304,0.977
77.334,0.982
77.364,0.979
77.394,0.975
77.424,0.975
77.454,0.977
77.484,0.977
77.514,0.978
77.544,0.984
77.574,0.980
77.604,0.979
77.634,0.981
77.664,0.980
77.694,0.977
77.724,0.979
77.754,0.977
77.784,0.980
77.814,0.976
77.844,0.978
77.874,0.978
77.904,0.978
77.934,0.976
77.964,0.974
77.994,0.979
78.024,0.979
78.054,0.978
78.084,0.978
78.114,0.979
78.144,0.985
78.174,0.978
78.204,0.976
78.234,0.980
78.264,0.980
78.294,0.975
78.324,0.978
78.354,0.980
78.384,0.976
78.414,0.979
78.444,0.978
78.474,0.976
78.504,0.978
78.534,0.979
78.564,0.979
78.594,0.980
78.624,0.980
78.654,0.979
78.684,0.979
78.714,0.983
78.744,0.980
78.774,0.977
78.804,0.977
78.834,0.978
78.864,0.977
78.894,0.976
78.924,0.983
78.954,0.983
78.984,0.977
79.014,0.981
79.044,0.980
79.074,0.979
79.104,0.976
79.134,0.979
79.164,0.973
79.194,0.983
79.224,0.977
79.254,0.982
79.284,0.978
79.314,0.976
79.344,0.977
79.374,0.977
79.404,0.975
79.434,0.979
79.464,0.980
79.494,0.980
79.524,0.979
79.554,0.976
79.584,0.975
79.614,0.974
79.644,0.979
79.674,0.983
79.704,0.979
79.734,0.979
79.764,0.979
79.794,0.975
79.824,0.977
79.854,0.979
79.884,0.976
79.914,0.981
79.944,0.979
79.974,0.976
80.004,0.979
80.034,0.980
80.064,0.979
80.094,0.977
80.124,0.977
80.154,0.978
80.184,0.979
80.214,0.980
80.244,0.983
80.274,0.980
80.304,0.975
80.334,0.979
80.364,0.975
80.394,0.976
80.424,0.983
80.454,0.977
80.484,0.976
80.514,0.977
80.544,0.979
80.574,0.976
80.604,0.978
80.634,0.981
80.664,0.984
80.694,0.980
80.724,0.981
80.754,0.976
80.784,0.979
80.814,0.980
80.844,0.981
80.874,0.976
80.904,0.979
80.934,0.978
80.964,0.978
80.994,0.981
81.024,0.978
81.054,0.979
81.084,0.980
81.114,0.977
81.144,0.981
81.174,0.982
81.204,0.975
81.234,0.979
81.264,0.979
81.294,0.978
81.324,0.977
81.354,0.981
81.384,0.978
81.414,0.979
81.444,0.979
81.474,0.977
81.504,0.977
81.534,0.977
81.564,0.979
81.594,0.979
81.624,0.977
81.654,0.977
81.684,0.979
81.714,0.982
81.744,0.978
81.774,0.975
81.804,0.978
81.834,0.975
81.864,0.976
81.894,0.982
81.924,0.979
81.954,0.976
81.984,0.977
82.014,0.977
82.044,0.981
82.074,0.979
82.104,0.979
82.134,0.974
82.164,0.979
82.194,0.979
82.224,0.975
82.254,0.976
82.284,0.982
82.314,0.978
82.344,0.979
82.374,0.975
82.404,0.980
82.434,0.979
82.464,0.980
82.494,0.977
82.524,0.981
82.554,0.979
82.584,0.976
82.614,0.981
82.644,0.984
82.674,0.977
82.704,0.975
82.734,0.978
82.764,0.977
82.794,0.979
82.824,0.982
82.854,0.977
82.884,0.980
82.914,0.981
82.944,0.975
82.974,0.978
83.004,0.973
83.034,0.979
83.064,0.978
83.094,0.979
83.124,0.978
83.154,0.978
83.184,0.979
83.214,0.978
83.244,0.980
83.274,0.980
83.304,0.981
83.334,0.981
83.364,0.972
83.394,0.975
83.424,0.980
83.454,0.974
83.484,0.977
83.514,0.980
83.544,0.976
83.574,0.980
83.604,0.980
83.634,0.980
83.664,0.977
83.694,0.978
83.724,0.978
83.754,0.976
83.784,0.975
83.814,0.978
83.844,0.978
83.874,0.975
83.904,0.981
83.934,0.979
83.964,0.981
83.994,0.979
84.024,0.984
84.054,0.978
84.084,0.979
84.114,0.973
84.144,0.978
84.174,0.979
84.204,0.982
84.234,0.979
84.264,0.980
84.294,0.977
84.324,0.979
84.354,0.976
84.384,0.978
84.414,0.980
84.444,0.979
84.474,0.975
84.504,0.975
84.534,0.978
84.564,0.980
84.594,0.978
84.624,0.980
84.654,0.977
84.684,0.977
84.714,0.981
84.744,0.980
84.774,0.976
84.804,0.980
84.834,0.976
84.864,0.978
84.894,0.977
84.924,0.982
84.954,0.976
84.984,0.983
85.014,0.977
85.044,0.978
85.074,0.978
85.104,0.977
85.134,0.980
85.164,0.979
85.194,0.976
85.224,0.974
85.254,0.978
85.284,0.980
85.314,0.976
85.344,0.979
85.374,0.980
85.404,0.976
85.434,0.979
85.464,0.977
85.494,0.982
85.524,0.979
85.554,0.980
85.584,0.977
85.614,0.977
85.644,0.976
85.674,0.978
85.704,0.980
85.734,0.979
85.764,0.976
85.794,0.976
85.824,0.975
85.854,0.979
85.884,0.976
85.914,0.978
85.944,0.979
85.974,0.977
86.004,0.978
86.034,0.977
86.064,0.978
86.094,0.978
86.124,0.976
86.154,0.984
86.184,0.978
86.214,0.976
86.244,0.975
86.274,0.975
86.304,0.974
86.334,0.979
86.364,0.977
86.394,0.980
86.424,0.983
86.454,0.982
86.484,0.976
86.514,0.977
86.544,0.980
86.574,0.978
86.604,0.978
86.634,0.978
86.664,0.977
86.694,0.979
86.724,0.981
86.754,0.981
86.784,0.977
86.814,0.977
86.844,0.984
86.874,0.977
86.904,0.973
86.934,0.976
86.964,0.979
86.994,0.977
87.024,0.979
87.054,0.975
87.084,0.979
87.114,0.982
87.144,0.978
87.174,0.980
87.204,0.976
87.234,0.979
87.264,0.978
87.294,0.979
87.324,0.976
87.354,0.979
87.384,0.981
87.414,0.979
87.444,0.978
87.474,0.978
87.504,0.977
87.534,0.983
87.564,0.982
87.594,0.978
87.624,0.975
87.654,0.974
87.684,0.978
87.714,0.978
87.744,0.979
87.774,0.981
87.804,0.979
87.834,0.978
87.864,0.980
87.894,0.977
87.924,0.981
87.954,0.980
87.984,0.978
88.014,0.977
88.044,0.979
88.074,0.980
88.104,0.979
88.134,0.979
88.164,0.978
88.194,0.978
88.224,0.982
88.254,0.984
88.284,0.975
88.314,0.979
88.344,0.978
88.374,0.978
88.404,0.976
88.434,0.979
88.464,0.979
88.494,0.978
88.524,0.981
88.554,0.979
88.584,0.974
88.614,0.976
88.644,0.978
88.674,0.980
88.704,0.977
88.734,0.978
88.764,0.979
88.794,0.974
88.824,0.980
88.854,0.978
88.884,0.979
88.914,0.979
88.944,0.979
88.974,0.981
89.004,0.979
89.034,0.976
89.064,0.982
89.094,0.978
89.124,0.979
89.154,0.979
89.184,0.985
89.214,0.978
89.244,0.981
89.274,0.979
89.304,0.982
89.334,0.979
89.364,0.979
89.394,0.979
89.424,0.978
89.454,0.977
89.484,0.979
89.514,0.980
89.544,0.979
89.574,0.980
89.604,0.980
89.634,0.977
89.664,0.978
89.694,0.977
89.724,0.985
89.754,0.977
89.784,0.972
89.814,0.978
89.844,0.976
89.874,0.980
89.904,0.980
89.934,0.978
89.964,0.984
89.994,0.982
90.024,0.978
90.054,0.976
90.084,0.978
90.114,0.980
90.144,0.975
90.174,0.979
90.204,0.980
90.234,0.980
90.264,0.981
90.294,0.981
90.324,0.976
90.354,0.978
90.384,0.979
90.414,0.983
90.444,0.976
90.474,0.975
90.504,0.979
90.534,0.977
90.564,0.977
90.594,0.981
90.624,0.981
90.654,0.979
90.684,0.979
90.714,0.975
90.744,0.980
90.774,0.979
90.804,0.978
90.834,0.979
90.864,0.976
90.894,0.978
90.924,0.978
90.954,0.979
90.984,0.978
91.014,0.983
91.044,0.979
91.074,0.983
91.104,0.982
91.134,0.977
91.164,0.977
91.194,0.980
91.224,0.976
91.254,0.976
91.284,0.981
91.314,0.978
91.344,0.984
91.374,0.978
91.404,0.979
91.434,0.978
91.464,0.978
91.494,0.979
91.524,0.979
91.554,0.979
91.584,0.979
91.614,0.977
91.644,0.980
91.674,0.981
91.704,0.982
91.734,0.978
91.764,0.975
91.794,0.982
91.824,0.983
91.854,0.977
91.884,0.979
91.914,0.979
91.944,0.979
91.974,0.976
92.004,0.979
92.034,0.977
92.064,0.979
92.094,0.979
92.124,0.980
92.154,0.977
92.184,0.979
92.214,0.980
92.244,0.978
92.274,0.977
92.304,0.978
92.334,0.980
92.364,0.984
92.394,0.979
92.424,0.981
92.454,0.979
92.484,0.981
92.514,0.979
92.544,0.983
92.574,0.979
92.604,0.974
92.634,0.979
92.664,0.976
92.694,0.973
92.724,0.979
92.754,0.985
92.784,0.977
92.814,0.980
92.844,0.979
92.874,0.981
92.904,0.975
92.934,0.977
92.964,0.979
92.994,0.981
93.024,0.978
93.054,0.980
93.084,0.980
93.114,0.981
93.144,0.979
93.174,0.979
93.204,0.981
93.234,0.980
93.264,0.976
93.294,0.982
93.324,0.979
93.354,0.977
93.384,0.975
93.414,0.979
93.444,0.979
93.474,0.977
93.504,0.984
93.534,0.979
93.564,0.983
93.594,0.981
93.624,0.979
93.654,0.975
93.684,0.980
93.714,0.978
93.744,0.979
93.774,0.979
93.804,0.980
93.834,0.980
93.864,0.982
93.894,0.981
93.924,0.982
93.954,0.979
93.984,0.976
94.014,0.981
94.044,0.983
94.074,0.977
94.104,0.978
94.134,0.980
94.164,0.978
94.194,0.980
94.224,0.981
94.254,0.979
94.284,0.981
94.314,0.978
94.344,0.979
94.374,0.979
94.404,0.979
94.434,0.978
94.464,0.976
94.494,0.981
94.524,0.978
94.554,0.981
94.584,0.979
94.614,0.978
94.644,0.977
94.674,0.980
94.704,0.978
94.734,0.980
94.764,0.980
94.794,0.976
94.824,0.979
94.854,0.982
94.884,0.976
94.914,0.979
94.944,0.984
94.974,0.982
95.004,0.983
95.034,0.980
95.064,0.977
95.094,0.977
95.124,0.979
95.154,0.981
95.184,0.979
95.214,0.977
95.244,0.977
95.274,0.984
95.304,0.980
95.334,0.980
95.364,0.976
95.394,0.977
95.424,0.978
95.454,0.977
95.484,0.981
95.514,0.976
95.544,0.981
95.574,0.982
95.604,0.979
95.634,0.980
95.664,0.980
95.694,0.977
95.724,0.980
95.754,0.983
95.784,0.976
95.814,0.977
95.844,0.976
95.874,0.979
95.904,0.980
95.934,0.979
95.964,0.979
95.994,0.980
96.024,0.983
96.054,0.980
96.084,0.979
96.114,0.979
96.144,0.979
96.174,0.979
96.204,0.982
96.234,0.977
96.264,0.977
96.294,0.980
96.324,0.978
96.354,0.980
96.384,0.983
96.414,0.979
96.444,0.982
96.474,0.980
96.504,0.978
96.534,0.978
96.564,0.981
96.594,0.978
96.624,0.978
96.654,0.978
96.684,0.979
96.714,0.980
96.744,0.978
96.774,0.979
96.804,0.981
96.834,0.978
96.864,0.979
96.894,0.982
96.924,0.985
96.954,0.976
96.984,0.977
97.014,0.977
97.044,0.977
97.074,0.976
97.104,0.980
97.134,0.977
97.164,0.984
97.194,0.980
97.224,0.979
97.254,0.980
97.284,0.979
97.314,0.975
97.344,0.979
97.374,0.977
97.404,0.977
97.434,0.980
97.464,0.979
97.494,0.979
97.524,0.973
97.554,0.980
97.584,0.985
97.614,0.979
97.644,0.978
97.674,0.977
97.704,0.978
97.734,0.977
97.764,0.980
97.794,0.981
97.824,0.981
97.854,0.980
97.884,0.979
97.914,0.979
97.944,0.979
97.974,0.980
98.004,0.976
98.034,0.979
98.064,0.979
98.094,0.979
98.124,0.979
98.154,0.977
98.184,0.979
98.214,0.979
98.244,0.978
98.274,0.980
98.304,0.982
98.334,0.975
98.364,0.979
98.394,0.979
98.424,0.980
98.454,0.979
98.484,0.983
98.514,0.979
98.544,0.980
98.574,0.979
98.604,0.979
98.634,0.979
98.664,0.979
98.694,0.978
98.724,0.979
98.754,0.974
98.784,0.978
98.814,0.981
98.844,0.982
98.874,0.978
98.904,0.980
98.934,0.983
98.964,0.977
98.994,0.979
99.024,0.979
99.054,0.977
99.084,0.978
99.114,0.975
99.144,0.979
99.174,0.978
99.204,0.984
99.234,0.976
99.264,0.982
99.294,0.978
99.324,0.981
99.354,0.979
99.384,0.977
99.414,0.982
99.444,0.977
99.474,0.976
99.504,0.979
99.534,0.978
99.564,0.980
99.594,0.979
99.624,0.979
99.654,0.977
99.684,0.980
99.714,0.985
99.744,0.982
99.774,0.978
99.804,0.981
99.834,0.976
99.864,0.979
99.894,0.977
99.924,0.984
99.954,0.978
99.984,0.986
100.014,0.982
100.044,0.979
100.074,0.975
100.104,0.979
100.134,0.978
100.164,0.979
100.194,0.979
100.224,0.984
100.254,0.981
100.284,0.979
100.314,0.979
100.344,0.980
100.374,0.975
100.404,0.976
100.434,0.987
100.464,0.979
100.494,0.973
100.524,0.982
100.554,0.977
100.584,0.979
100.614,0.980
100.644,0.976
100.674,0.982
100.704,0.982
100.734,0.977
100.764,0.977
100.794,0.978
100.824,0.977
100.854,0.979
100.884,0.979
100.914,0.978
100.944,0.978
100.974,0.981
101.004,0.979
101.034,0.979
101.064,0.973
101.094,0.982
101.124,0.983
101.154,0.980
101.184,0.978
101.214,0.978
101.244,0.981
101.274,0.976
101.304,0.981
101.334,0.982
101.364,0.980
101.394,0.979
101.424,0.980
101.454,0.977
101.484,0.976
101.514,0.977
101.544,0.979
101.574,0.977
101.604,0.978
101.634,0.982
101.664,0.980
101.694,0.981
101.724,0.981
101.754,0.980
101.784,0.978
101.814,0.979
101.844,0.984
101.874,0.977
101.904,0.974
101.934,0.977
101.964,0.979
101.994,0.979
102.024,0.980
102.054,0.979
102.084,0.978
102.114,0.982
102.144,0.980
102.174,0.977
102.204,0.977
102.234,0.979
102.264,0.981
102.294,0.980
102.324,0.979
102.354,0.979
102.384,0.976
102.414,0.982
102.444,0.981
102.474,0.978
102.504,0.984
102.534,0.981
102.564,0.979
102.594,0.985
102.624,0.979
102.654,0.977
102.684,0.978
102.714,0.978
102.744,0.978
102.774,0.977
102.804,0.983
102.834,0.979
102.864,0.981
102.894,0.979
102.924,0.980
102.954,0.974
102.984,0.978
103.014,0.981
103.044,0.979
103.074,0.977
103.104,0.983
103.134,0.982
103.164,0.979
103.194,0.979
103.224,0.980
103.254,0.981
103.284,0.980
103.314,0.980
103.344,0.979
103.374,0.982
103.404,0.978
103.434,0.979
103.464,0.979
103.494,0.977
103.524,0.979
103.554,0.983
103.584,0.978
103.614,0.984
103.644,0.979
103.674,0.980
103.704,0.978
103.734,0.979
103.764,0.979
103.794,0.979
103.824,0.980
103.854,0.975
103.884,0.978
103.914,0.979
103.944,0.979
103.974,0.980
104.004,0.979
104.034,0.978
104.064,0.975
104.094,0.985
104.124,0.981
104.154,0.976
104.184,0.979
104.214,0.980
104.244,0.976
104.274,0.977
104.304,0.978
104.334,0.981
104.364,0.983
104.394,0.977
104.424,0.978
104.454,0.978
104.484,0.979
104.514,0.977
104.544,0.979
104.574,0.979
104.604,0.978
104.634,0.980
104.664,0.984
104.694,0.979
104.724,0.983
104.754,0.978
104.784,0.977
104.814,0.983
104.844,0.979
104.874,0.977
104.904,0.979
104.934,0.981
104.964,0.977
104.994,0.980
105.024,0.976
105.054,0.980
105.084,0.982
105.114,0.979
105.144,0.977
105.174,0.978
105.204,0.979
105.234,0.982
105.264,0.982
105.294,0.978
105.324,0.979
105.354,0.979
105.384,0.979
105.414,0.981
105.444,0.979
105.474,0.979
105.504,0.979
105.534,0.980
105.564,0.982
105.594,0.976
105.624,0.982
105.654,0.979
105.684,0.976
105.714,0.979
105.744,0.982
105.774,0.979
105.804,0.982
105.834,0.982
105.864,0.979
105.894,0.978
105.924,0.976
105.954,0.981
105.984,0.979
106.014,0.979
106.044,0.980
106.074,0.982
106.104,0.980
106.134,0.980
106.164,0.977
106.194,0.981
106.224,0.980
106.254,0.983
106.284,0.984
106.314,0.979
106.344,0.980
106.374,0.981
106.404,0.979
106.434,0.979
106.464,0.981
106.494,0.979
106.524,0.979
106.554,0.983
106.584,0.979
106.614,0.979
106.644,0.980
106.674,0.979
106.704,0.980
106.734,0.979
106.764,0.980
106.794,0.979
106.824,0.979
106.854,0.979
106.884,0.981
106.914,0.981
106.944,0.979
106.974,0.979
107.004,0.979
107.034,0.981
107.064,0.980
107.094,0.979
107.124,0.980
107.154,0.981
107.184,0.979
107.214,0.979
107.244,0.976
107.274,0.981
107.304,0.983
107.334,0.977
107.364,0.981
107.394,0.978
107.424,0.980
107.454,0.977
107.484,0.978
107.514,0.977
107.544,0.978
107.574,0.977
107.604,0.981
107.634,0.980
107.664,0.977
107.694,0.979
107.724,0.980
107.754,0.987
107.784,0.977
107.814,0.975
107.844,0.977
107.874,0.976
107.904,0.978
107.934,0.983
