df_hash,22ZHK4.3SLRU5
247.854,503
247.879,494
247.904,472
247.929,448
247.954,428
247.979,410
248.004,389
248.029,360
248.054,326
248.079,292
248.104,263
248.129,233
248.154,198
248.179,156
248.204,121
248.229,109
248.254,131
248.279,181
248.304,238
248.329,284
248.354,315
248.379,340
248.404,366
248.429,392
248.454,407
248.479,411
248.504,410
248.529,413
248.554,421
248.579,424
248.604,412
248.629,391
248.654,371
248.679,357
248.704,341
248.729,315
248.754,278
248.779,243
248.804,212
248.829,175
248.854,118
248.879,42
248.904,-24
248.929,-51
248.954,-27
248.979,31
249.004,94
249.029,140
249.054,168
249.079,185
249.104,193
249.129,192
249.154,185
249.179,178
249.204,181
249.229,194
249.254,208
249.279,209
249.304,189
249.329,152
249.354,108
249.379,79
249.404,86
249.429,144
249.454,242
249.479,347
249.504,418
249.529,431
249.554,392
249.579,335
249.604,293
249.629,282
249.654,296
249.679,323
249.704,351
249.729,375
249.754,390
249.779,390
249.804,375
249.829,351
249.854,331
249.879,319
249.904,314
249.929,308
249.954,299
249.979,290
250.004,282
250.029,272
250.054,255
250.079,230
250.104,203
250.129,182
250.154,159
250.179,124
250.204,72
250.229,15
250.254,-19
250.279,-16
250.304,23
250.329,81
250.354,140
250.379,195
250.404,245
250.429,290
250.454,324
250.479,342
250.504,349
250.529,356
250.554,366
250.579,376
250.604,380
250.629,376
250.654,369
250.679,363
250.704,353
250.729,335
250.754,306
250.779,271
250.804,237
250.829,202
250.854,161
250.879,110
250.904,57
250.929,18
250.954,8
250.979,27
251.004,66
251.029,110
251.054,148
251.079,182
251.104,217
251.129,254
251.154,288
251.179,312
251.204,325
251.229,333
251.254,344
251.279,360
251.304,375
251.329,383
251.354,383
251.379,379
251.404,373
251.429,361
251.454,338
251.479,308
251.504,279
251.529,257
251.554,233
251.579,199
251.604,157
251.629,128
251.654,130
251.679,164
251.704,211
251.729,249
251.754,275
251.779,299
251.804,329
251.829,360
251.854,381
251.879,387
251.904,388
251.929,394
251.954,406
251.979,416
252.004,413
252.029,400
252.054,382
252.079,363
252.104,342
252.129,318
252.154,292
252.179,268
252.204,242
252.229,210
252.254,169
252.279,131
252.304,109
252.329,113
252.354,137
252.379,166
252.404,187
252.429,194
252.454,190
252.479,179
252.504,164
252.529,147
252.554,129
252.579,112
252.604,96
252.629,76
252.654,47
252.679,9
252.704,-34
252.729,-72
252.754,-96
252.779,-99
252.804,-79
252.829,-32
252.854,47
252.879,153
252.904,263
252.929,344
252.954,376
252.979,370
253.004,360
253.029,367
253.054,385
253.079,383
253.104,342
253.129,277
253.154,223
253.179,209
253.204,237
253.229,287
253.254,341
253.279,388
253.304,426
253.329,454
253.354,471
253.379,478
253.404,474
253.429,451
253.454,399
253.479,319
253.504,232
253.529,160
253.554,117
253.579,95
253.604,84
253.629,81
253.654,92
253.679,118
253.704,150
253.729,177
253.754,205
253.779,250
253.804,324
253.829,415
253.854,499
253.879,555
253.904,582
253.929,591
253.954,593
253.979,592
254.004,589
254.029,582
254.054,568
254.079,542
254.104,504
254.129,459
254.154,415
254.179,370
254.204,314
254.229,242
254.254,162
254.279,93
254.304,50
254.329,28
254.354,13
254.379,-6
254.404,-36
254.429,-79
254.454,-141
254.479,-220
254.504,-301
254.529,-356
254.554,-371
254.579,-354
254.604,-329
254.629,-300
254.654,-248
254.679,-149
254.704,-7
254.729,145
254.754,280
254.779,394
254.804,508
254.829,630
254.854,738
254.879,796
254.904,787
254.929,734
254.954,676
254.979,638
255.004,615
255.029,587
255.054,541
255.079,476
255.104,401
255.129,322
255.154,245
255.179,174
255.204,107
255.229,43
255.254,-19
255.279,-70
255.304,-93
255.329,-78
255.354,-32
255.379,23
255.404,70
255.429,107
255.454,144
255.479,184
255.504,221
255.529,244
255.554,251
255.579,255
255.604,274
255.629,318
255.654,383
255.679,453
255.704,512
255.729,552
255.754,577
255.779,599
255.804,623
255.829,641
255.854,636
255.879,597
255.904,533
255.929,465
255.954,405
255.979,348
256.004,283
256.029,210
256.054,153
256.079,131
256.104,140
256.129,151
256.154,136
256.179,94
256.204,56
256.229,50
256.254,78
256.279,120
256.304,151
256.329,167
256.354,172
256.379,169
256.404,156
256.429,135
256.454,117
256.479,112
256.504,118
256.529,122
256.554,113
256.579,95
256.604,77
256.629,51
256.654,-3
256.679,-94
256.704,-187
256.729,-223
256.754,-158
256.779,-12
256.804,144
256.829,238
256.854,247
256.879,204
256.904,163
256.929,152
256.954,161
256.979,164
257.004,151
257.029,131
257.054,124
257.079,139
257.104,167
257.129,192
257.154,207
257.179,219
257.204,256
257.229,343
257.254,481
257.279,644
257.304,785
257.329,869
257.354,884
257.379,844
257.404,770
257.429,680
257.454,592
257.479,531
257.504,516
257.529,554
257.554,625
257.579,700
257.604,761
257.629,804
257.654,831
257.679,834
257.704,800
257.729,729
257.754,640
257.779,562
257.804,513
257.829,487
257.854,470
257.879,452
257.904,432
257.929,408
257.954,373
257.979,315
258.004,236
258.029,143
258.054,45
258.079,-57
258.104,-171
258.129,-298
258.154,-430
258.179,-558
258.204,-668
258.229,-743
258.254,-765
258.279,-727
258.304,-639
258.329,-529
258.354,-431
258.379,-357
258.404,-303
258.429,-258
258.454,-218
258.479,-187
258.504,-169
258.529,-155
258.554,-138
258.579,-117
258.604,-99
258.629,-89
258.654,-77
258.679,-47
258.704,12
258.729,97
258.754,192
258.779,290
258.804,395
258.829,514
258.854,643
258.879,752
258.904,809
258.929,802
258.954,754
258.979,712
259.004,713
259.029,765
259.054,848
259.079,929
259.104,987
259.129,1014
259.154,1014
259.179,986
259.204,932
259.229,857
259.254,775
259.279,700
259.304,639
259.329,595
259.354,560
259.379,525
259.404,483
259.429,429
259.454,362
259.479,287
259.504,205
259.529,113
259.554,16
259.579,-74
259.604,-145
259.629,-189
259.654,-220
259.679,-257
259.704,-305
259.729,-346
259.754,-354
259.779,-321
259.804,-262
259.829,-202
259.854,-148
259.879,-88
259.904,-11
259.929,77
259.954,153
259.979,202
260.004,230
260.029,258
260.054,300
260.079,348
260.104,386
260.129,401
260.154,402
260.179,402
260.204,412
260.229,429
260.254,440
260.279,435
260.304,415
260.329,383
260.354,347
260.379,310
260.404,274
260.429,246
260.454,244
260.479,290
260.504,385
260.529,501
260.554,589
260.579,611
260.604,567
260.629,500
260.654,455
260.679,443
260.704,438
260.729,403
260.754,327
260.779,233
260.804,153
260.829,108
260.854,92
260.879,87
260.904,79
260.929,68
260.954,56
260.979,50
261.004,52
261.029,59
261.054,59
261.079,36
261.104,-17
261.129,-87
261.154,-139
261.179,-141
261.204,-83
261.229,18
261.254,135
261.279,247
261.304,346
261.329,430
261.354,493
261.379,534
261.404,553
261.429,559
261.454,562
261.479,564
261.504,562
261.529,557
261.554,550
261.579,538
261.604,515
261.629,473
261.654,413
261.679,338
261.704,256
261.729,173
261.754,96
261.779,31
261.804,-21
261.829,-75
261.854,-139
261.879,-207
261.904,-252
261.929,-244
261.954,-175
261.979,-74
262.004,23
262.029,96
262.054,153
262.079,209
262.104,269
262.129,321
262.154,353
262.179,365
262.204,367
262.229,369
262.254,371
262.279,370
262.304,366
262.329,359
262.354,346
262.379,320
262.404,277
262.429,220
262.454,158
262.479,100
262.504,52
262.529,14
262.554,-24
262.579,-78
262.604,-152
262.629,-233
262.654,-286
262.679,-275
262.704,-196
262.729,-78
262.754,39
262.779,140
262.804,236
262.829,346
262.854,470
262.879,582
262.904,654
262.929,685
262.954,694
262.979,706
263.004,731
263.029,762
263.054,783
263.079,785
263.104,768
263.129,739
263.154,711
263.179,692
263.204,686
263.229,686
263.254,683
263.279,665
263.304,618
263.329,541
263.354,443
263.379,353
263.404,306
263.429,317
263.454,370
263.479,429
263.504,463
263.529,469
263.554,462
263.579,450
263.604,424
263.629,376
263.654,309
263.679,242
263.704,183
263.729,125
263.754,54
263.779,-27
263.804,-102
263.829,-156
263.854,-199
263.879,-255
263.904,-330
263.929,-404
263.954,-448
263.979,-458
264.004,-460
264.029,-476
264.054,-498
264.079,-490
264.104,-424
264.129,-309
264.154,-177
264.179,-56
264.204,46
264.229,140
264.254,227
264.279,301
264.304,358
264.329,402
264.354,444
264.379,485
264.404,520
264.429,543
264.454,554
264.479,555
264.504,549
264.529,537
264.554,523
264.579,509
264.604,497
264.629,476
264.654,438
264.679,386
264.704,326
264.729,263
264.754,190
264.779,104
264.804,23
264.829,-17
264.854,5
264.879,84
264.904,177
264.929,249
264.954,296
264.979,338
265.004,392
265.029,449
265.054,488
265.079,498
265.104,491
265.129,485
265.154,485
265.179,485
265.204,478
265.229,464
265.254,445
265.279,421
265.304,391
265.329,356
265.354,323
265.379,293
265.404,260
265.429,215
265.454,163
265.479,116
265.504,78
265.529,39
265.554,-13
265.579,-70
265.604,-102
265.629,-81
265.654,-11
265.679,77
265.704,154
265.729,211
265.754,264
265.779,323
265.804,379
265.829,414
265.854,424
265.879,422
265.904,425
265.929,434
265.954,440
265.979,435
266.004,421
266.029,406
266.054,390
266.079,370
266.104,343
266.129,312
266.154,280
266.179,245
266.204,205
266.229,162
266.254,122
266.279,84
266.304,41
266.329,-11
266.354,-63
266.379,-88
266.404,-66
266.429,0
266.454,86
266.479,163
266.504,224
266.529,279
266.554,333
266.579,379
266.604,406
266.629,413
266.654,413
266.679,420
266.704,433
266.729,442
266.754,440
266.779,431
266.804,419
266.829,408
266.854,389
266.879,358
266.904,321
266.929,286
266.954,254
266.979,219
267.004,179
267.029,137
267.054,99
267.079,60
267.104,14
267.129,-39
267.154,-80
267.179,-80
267.204,-30
267.229,52
267.254,134
267.279,193
267.304,238
267.329,286
267.354,340
267.379,387
267.404,409
267.429,411
267.454,411
267.479,421
267.504,439
267.529,449
267.554,443
267.579,426
267.604,410
267.629,398
267.654,383
267.679,359
267.704,328
267.729,292
267.754,251
267.779,205
267.804,160
267.829,120
267.854,87
267.879,50
267.904,0
267.929,-53
267.954,-81
267.979,-60
268.004,5
268.029,90
268.054,164
268.079,220
268.104,266
268.129,313
268.154,353
268.179,378
268.204,386
268.229,392
268.254,408
268.279,429
268.304,445
268.329,451
268.354,450
268.379,449
268.404,440
268.429,416
268.454,373
268.479,324
268.504,281
268.529,245
268.554,209
268.579,170
268.604,131
268.629,97
268.654,60
268.679,10
268.704,-41
268.729,-71
268.754,-51
268.779,15
268.804,102
268.829,177
268.854,234
268.879,283
268.904,337
268.929,388
268.954,419
268.979,428
269.004,429
269.029,438
269.054,455
269.079,465
269.104,459
269.129,442
269.154,422
269.179,403
269.204,378
269.229,344
269.254,306
269.279,271
269.304,241
269.329,207
269.354,165
269.379,119
269.404,74
269.429,30
269.454,-23
269.479,-83
269.504,-131
269.529,-138
269.554,-92
269.579,-10
269.604,75
269.629,144
269.654,201
269.679,259
269.704,320
269.729,374
269.754,407
269.779,421
269.804,427
269.829,438
269.854,452
269.879,459
269.904,455
269.929,442
269.954,426
269.979,408
270.004,385
270.029,356
270.054,325
270.079,294
270.104,260
270.129,220
270.154,174
270.179,132
270.204,97
270.229,61
270.254,15
270.279,-39
270.304,-81
270.329,-79
270.354,-27
270.379,56
270.404,139
270.429,209
270.454,271
270.479,341
270.504,417
270.529,480
270.554,515
270.579,530
270.604,544
270.629,566
270.654,587
270.679,591
270.704,575
270.729,551
270.754,534
270.779,525
270.804,514
270.829,495
270.854,468
270.879,435
270.904,390
270.929,325
270.954,236
270.979,136
271.004,37
271.029,-55
271.054,-136
271.079,-190
271.104,-193
271.129,-134
271.154,-29
271.179,81
271.204,171
271.229,242
271.254,310
271.279,383
271.304,449
271.329,492
271.354,519
271.379,553
271.404,610
271.429,675
271.454,715
271.479,711
271.504,668
271.529,609
271.554,546
271.579,476
271.604,393
271.629,302
271.654,207
271.679,112
271.704,12
271.729,-98
271.754,-213
271.779,-326
271.804,-436
271.829,-545
271.854,-646
271.879,-731
271.904,-798
271.929,-861
271.954,-940
271.979,-1034
272.004,-1113
272.029,-1150
272.054,-1142
272.079,-1118
272.104,-1104
272.129,-1100
272.154,-1078
272.179,-1007
272.204,-869
272.229,-641
272.254,-292
272.279,204
272.304,836
272.329,1532
272.354,2193
272.379,2738
272.404,3131
272.429,3369
272.454,3454
272.479,3389
272.504,3182
272.529,2858
272.554,2453
272.579,1998
272.604,1527
272.629,1081
272.654,708
272.679,445
272.704,298
272.729,243
272.754,245
272.779,273
272.804,304
272.829,316
272.854,285
272.879,199
272.904,66
272.929,-84
272.954,-216
272.979,-302
273.004,-346
273.029,-375
273.054,-425
273.079,-511
273.104,-621
273.129,-724
273.154,-799
273.179,-846
273.204,-874
273.229,-882
273.254,-857
273.279,-796
273.304,-715
273.329,-632
273.354,-547
273.379,-450
273.404,-337
273.429,-231
273.454,-150
273.479,-88
273.504,-18
273.529,58
273.554,101
273.579,60
273.604,-64
273.629,-205
273.654,-287
273.679,-293
273.704,-265
273.729,-252
273.754,-255
273.779,-242
273.804,-189
273.829,-96
273.854,26
273.879,177
273.904,342
273.929,485
273.954,576
273.979,640
274.004,749
274.029,937
274.054,1140
274.079,1234
274.104,1172
274.129,1051
274.154,1030
274.179,1167
274.204,1347
274.229,1392
274.254,1233
274.279,964
274.304,734
274.329,604
274.354,521
274.379,418
274.404,301
274.429,234
274.454,256
274.479,331
274.504,396
274.529,428
274.554,457
274.579,517
274.604,602
274.629,681
274.654,741
274.679,801
274.704,878
274.729,961
274.754,1024
274.779,1056
274.804,1082
274.829,1137
274.854,1215
274.879,1250
274.904,1149
274.929,853
274.954,395
274.979,-106
275.004,-514
275.029,-745
275.054,-818
275.079,-817
275.104,-819
275.129,-842
275.154,-855
275.179,-830
275.204,-774
275.229,-715
275.254,-666
275.279,-622
275.304,-570
275.329,-518
275.354,-478
275.379,-451
275.404,-420
275.429,-375
275.454,-329
275.479,-308
275.504,-320
275.529,-341
275.554,-329
275.579,-265
275.604,-159
275.629,-40
275.654,75
275.679,185
275.704,289
275.729,385
275.754,471
275.779,543
275.804,604
275.829,650
275.854,678
275.879,693
275.904,711
275.929,743
275.954,785
275.979,813
276.004,807
276.029,770
276.054,730
276.079,712
276.104,716
276.129,711
276.154,649
276.179,511
276.204,317
276.229,126
276.254,-3
276.279,-47
276.304,-22
276.329,28
276.354,73
276.379,108
276.404,151
276.429,221
276.454,311
276.479,395
276.504,447
276.529,469
276.554,482
276.579,512
276.604,565
276.629,621
276.654,661
276.679,677
276.704,681
276.729,683
276.754,680
276.779,657
276.804,604
276.829,526
276.854,439
276.879,355
276.904,270
276.929,182
276.954,99
276.979,47
277.004,51
277.029,116
277.054,222
277.079,331
277.104,418
277.129,483
277.154,548
277.179,634
277.204,736
277.229,824
277.254,869
277.279,868
277.304,853
277.329,851
277.354,852
277.379,799
277.404,630
277.429,332
277.454,-42
277.479,-404
277.504,-684
277.529,-859
277.554,-946
277.579,-977
277.604,-986
277.629,-993
277.654,-1004
277.679,-1002
277.704,-956
277.729,-844
277.754,-676
277.779,-490
277.804,-320
277.829,-174
277.854,-39
277.879,92
277.904,208
277.929,290
277.954,337
277.979,368
278.004,403
278.029,444
278.054,479
278.079,495
278.104,496
278.129,494
278.154,498
278.179,506
278.204,516
278.229,527
278.254,537
278.279,548
278.304,561
278.329,577
278.354,591
278.379,587
278.404,550
278.429,485
278.454,424
278.479,404
278.504,436
278.529,498
278.554,553
278.579,590
278.604,620
278.629,654
278.654,682
278.679,681
278.704,648
278.729,607
278.754,586
278.779,590
278.804,604
278.829,611
278.854,619
278.879,643
278.904,681
278.929,702
278.954,672
278.979,578
279.004,444
279.029,304
279.054,186
279.079,93
279.104,16
279.129,-54
279.154,-128
279.179,-201
279.204,-257
279.229,-278
279.254,-254
279.279,-198
279.304,-131
279.329,-72
279.354,-21
279.379,33
279.404,90
279.429,139
279.454,166
279.479,172
279.504,173
279.529,183
279.554,204
279.579,229
279.604,250
279.629,265
279.654,273
279.679,271
279.704,256
279.729,231
279.754,203
279.779,179
279.804,160
279.829,146
279.854,133
279.879,116
279.904,90
279.929,55
279.954,24
279.979,19
280.004,56
280.029,129
280.054,214
280.079,290
280.104,353
280.129,413
280.154,475
280.179,525
280.204,547
280.229,539
280.254,523
280.279,523
280.304,541
280.329,558
280.354,553
280.379,526
280.404,488
280.429,450
280.454,409
280.479,357
280.504,299
280.529,247
280.554,212
280.579,184
280.604,143
280.629,87
280.654,31
280.679,3
280.704,17
280.729,61
280.754,114
280.779,160
280.804,195
280.829,225
280.854,248
280.879,266
280.904,276
280.929,280
280.954,281
280.979,278
281.004,274
281.029,268
281.054,258
281.079,239
281.104,204
281.129,155
281.154,102
281.179,54
281.204,11
281.229,-33
281.254,-77
281.279,-113
281.304,-136
281.329,-153
281.354,-183
281.379,-225
281.404,-255
281.429,-239
281.454,-163
281.479,-48
281.504,67
281.529,162
281.554,248
281.579,349
281.604,475
281.629,610
281.654,726
281.679,807
281.704,859
281.729,897
281.754,928
281.779,946
281.804,936
281.829,894
281.854,823
281.879,739
281.904,651
281.929,564
281.954,475
281.979,385
282.004,301
282.029,231
282.054,179
282.079,139
282.104,110
282.129,97
282.154,107
282.179,134
282.204,161
282.229,176
282.254,182
282.279,202
282.304,252
282.329,323
282.354,391
282.379,440
282.404,468
282.429,481
282.454,471
282.479,419
282.504,320
282.529,196
282.554,85
282.579,3
282.604,-68
282.629,-163
282.654,-285
282.679,-396
282.704,-450
282.729,-427
282.754,-356
282.779,-287
282.804,-246
282.829,-223
282.854,-191
282.879,-130
282.904,-41
282.929,60
282.954,166
282.979,278
283.004,393
283.029,504
283.054,599
283.079,678
283.104,753
283.129,839
283.154,930
283.179,1001
283.204,1019
283.229,971
283.254,876
283.279,774
283.304,699
283.329,659
283.354,637
283.379,608
283.404,560
283.429,498
283.454,441
283.479,398
283.504,358
283.529,300
283.554,210
283.579,99
283.604,0
283.629,-65
283.654,-95
283.679,-108
283.704,-119
283.729,-123
283.754,-106
283.779,-60
283.804,0
283.829,59
283.854,104
283.879,140
283.904,170
283.929,190
283.954,194
283.979,185
284.004,175
284.029,167
284.054,150
284.079,109
284.104,45
284.129,-20
284.154,-67
284.179,-90
284.204,-101
284.229,-113
284.254,-129
284.279,-144
284.304,-159
284.329,-175
284.354,-184
284.379,-166
284.404,-104
284.429,-2
284.454,119
284.479,238
284.504,347
284.529,450
284.554,547
284.579,625
284.604,672
284.629,694
284.654,710
284.679,731
284.704,749
284.729,751
284.754,732
284.779,703
284.804,676
284.829,652
284.854,620
284.879,579
284.904,536
284.929,500
284.954,470
284.979,430
285.004,365
285.029,281
285.054,196
285.079,128
285.104,86
285.129,64
285.154,54
285.179,49
285.204,51
285.229,63
285.254,91
285.279,129
285.304,163
285.329,174
285.354,155
285.379,119
285.404,93
285.429,97
285.454,127
285.479,162
285.504,186
285.529,202
285.554,223
285.579,253
285.604,285
285.629,302
285.654,300
285.679,286
285.704,271
285.729,258
285.754,241
285.779,222
285.804,206
285.829,204
285.854,217
285.879,242
285.904,280
285.929,334
285.954,404
285.979,482
286.004,547
286.029,588
286.054,612
286.079,638
286.104,675
286.129,708
286.154,707
286.179,656
286.204,573
286.229,490
286.254,430
286.279,388
286.304,343
286.329,289
286.354,236
286.379,194
286.404,146
286.429,57
286.454,-94
286.479,-281
286.504,-438
286.529,-508
286.554,-483
286.579,-398
286.604,-296
286.629,-192
286.654,-78
286.679,48
286.704,170
286.729,261
286.754,313
286.779,346
286.804,382
286.829,424
286.854,454
286.879,455
286.904,435
286.929,412
286.954,400
286.979,394
287.004,379
287.029,350
287.054,315
287.079,278
287.104,236
287.129,181
287.154,117
287.179,63
287.204,42
287.229,63
287.254,110
287.279,161
287.304,204
287.329,244
287.354,289
287.379,335
287.404,368
287.429,378
287.454,370
287.479,363
287.504,369
287.529,385
287.554,397
287.579,391
287.604,369
287.629,340
287.654,305
287.679,261
287.704,202
287.729,132
287.754,68
287.779,20
287.804,-13
287.829,-48
287.854,-95
287.879,-148
287.904,-189
287.929,-196
287.954,-161
287.979,-99
288.004,-35
288.029,11
288.054,43
288.079,76
288.104,126
288.129,190
288.154,254
288.179,306
288.204,352
288.229,405
288.254,471
288.279,533
288.304,566
288.329,558
288.354,525
288.379,493
288.404,473
288.429,458
288.454,433
288.479,403
288.504,384
288.529,384
288.554,395
288.579,400
288.604,406
288.629,440
288.654,530
288.679,666
288.704,798
288.729,875
288.754,880
288.779,845
288.804,815
288.829,808
288.854,810
288.879,792
288.904,744
288.929,677
288.954,613
288.979,560
289.004,509
289.029,445
289.054,362
289.079,262
289.104,156
289.129,51
289.154,-48
289.179,-142
289.204,-229
289.229,-309
289.254,-376
289.279,-422
289.304,-433
289.329,-403
289.354,-340
289.379,-263
289.404,-191
289.429,-133
289.454,-82
289.479,-29
289.504,26
289.529,73
289.554,100
289.579,100
289.604,83
289.629,64
289.654,56
289.679,63
289.704,75
289.729,84
289.754,86
289.779,88
289.804,101
289.829,131
289.854,170
289.879,204
289.904,222
289.929,228
289.954,232
289.979,233
290.004,225
290.029,201
290.054,171
290.079,159
290.104,187
290.129,249
290.154,322
290.179,382
290.204,424
290.229,458
290.254,491
290.279,519
290.304,533
290.329,533
290.354,531
290.379,536
290.404,546
290.429,550
290.454,542
290.479,525
290.504,504
290.529,483
290.554,457
290.579,425
290.604,391
290.629,361
290.654,336
290.679,317
290.704,304
290.729,296
290.754,284
290.779,255
290.804,205
290.829,150
290.854,117
290.879,127
290.904,174
290.929,232
290.954,283
290.979,324
291.004,364
291.029,401
291.054,422
291.079,414
291.104,382
291.129,346
291.154,321
291.179,307
291.204,294
291.229,273
291.254,245
291.279,215
291.304,186
291.329,160
291.354,138
291.379,118
291.404,97
291.429,72
291.454,44
291.479,20
291.504,0
291.529,-22
291.554,-57
291.579,-100
291.604,-129
291.629,-125
291.654,-82
291.679,-14
291.704,55
291.729,123
291.754,191
291.779,266
291.804,339
291.829,398
291.854,433
291.879,450
291.904,461
291.929,481
291.954,516
291.979,561
292.004,604
292.029,630
292.054,635
292.079,627
292.104,624
292.129,631
292.154,636
292.179,620
292.204,581
292.229,533
292.254,492
292.279,453
292.304,400
292.329,322
292.354,237
292.379,170
292.404,134
292.429,114
292.454,88
292.479,50
292.504,16
292.529,0
292.554,4
292.579,20
292.604,45
292.629,80
292.654,125
292.679,171
292.704,205
292.729,220
292.754,223
292.779,219
292.804,206
292.829,181
292.854,146
292.879,109
292.904,73
292.929,37
292.954,3
292.979,-23
293.004,-37
293.029,-44
293.054,-55
293.079,-74
293.104,-84
293.129,-63
293.154,-4
293.179,76
293.204,156
293.229,227
293.254,301
293.279,385
293.304,468
293.329,529
293.354,558
293.379,569
293.404,581
293.429,601
293.454,622
293.479,634
293.504,635
293.529,629
293.554,618
293.579,594
293.604,554
293.629,498
293.654,435
293.679,369
293.704,306
293.729,249
293.754,197
293.779,145
293.804,87
293.829,25
293.854,-25
293.879,-42
293.904,-16
293.929,41
293.954,105
293.979,159
294.004,201
294.029,240
294.054,278
294.079,310
294.104,328
294.129,333
294.154,332
294.179,333
294.204,332
294.229,328
294.254,316
294.279,301
294.304,284
294.329,265
294.354,243
294.379,215
294.404,184
294.429,152
294.454,121
294.479,89
294.504,49
294.529,2
294.554,-44
294.579,-70
294.604,-59
294.629,-6
294.654,75
294.679,162
294.704,244
294.729,320
294.754,395
294.779,461
294.804,499
294.829,502
294.854,481
294.879,461
294.904,456
294.929,457
294.954,446
294.979,419
295.004,389
295.029,373
295.054,371
295.079,365
295.104,341
295.129,300
295.154,252
295.179,204
295.204,147
295.229,77
295.254,6
295.279,-38
295.304,-38
295.329,5
295.354,71
295.379,136
295.404,193
295.429,247
295.454,297
295.479,336
295.504,357
295.529,364
295.554,371
295.579,382
295.604,392
295.629,388
295.654,369
295.679,346
295.704,331
295.729,323
295.754,314
295.779,291
295.804,257
295.829,223
295.854,193
295.879,162
295.904,119
295.929,68
295.954,26
295.979,14
296.004,38
296.029,86
296.054,140
296.079,190
296.104,237
296.129,287
296.154,336
296.179,376
296.204,400
296.229,407
296.254,407
296.279,409
296.304,413
296.329,415
296.354,408
296.379,392
296.404,371
296.429,348
296.454,322
296.479,288
296.504,249
296.529,210
296.554,177
296.579,144
296.604,102
296.629,52
296.654,6
296.679,-14
296.704,0
296.729,42
296.754,91
296.779,133
296.804,169
296.829,211
296.854,261
296.879,310
296.904,343
296.929,357
296.954,360
296.979,363
297.004,368
297.029,371
297.054,366
297.079,355
297.104,346
297.129,340
297.154,329
297.179,307
297.204,275
297.229,242
297.254,214
297.279,189
297.304,160
297.329,123
297.354,90
297.379,76
297.404,89
297.429,123
297.454,165
297.479,202
297.504,233
297.529,263
297.554,295
297.579,326
297.604,348
297.629,359
297.654,362
297.679,363
297.704,369
297.729,378
297.754,387
297.779,389
297.804,379
297.829,358
297.854,327
297.879,291
297.904,255
297.929,225
297.954,205
297.979,192
298.004,177
298.029,155
298.054,125
298.079,98
298.104,86
298.129,94
298.154,119
298.179,148
298.204,176
298.229,202
298.254,230
298.279,258
298.304,278
298.329,285
298.354,285
298.379,287
298.404,296
298.429,308
298.454,313
298.479,309
298.504,300
298.529,292
298.554,288
298.579,282
298.604,272
298.629,263
298.654,257
298.679,251
298.704,236
298.729,212
298.754,191
298.779,191
298.804,215
298.829,254
298.854,291
298.879,319
298.904,342
298.929,368
298.954,390
298.979,398
299.004,390
299.029,374
299.054,363
299.079,356
299.104,342
299.129,313
299.154,276
299.179,244
299.204,225
299.229,213
299.254,195
299.279,168
299.304,140
299.329,119
299.354,100
299.379,75
299.404,41
299.429,14
299.454,11
299.479,38
299.504,85
299.529,134
299.554,179
299.579,222
299.604,266
299.629,309
299.654,343
299.679,366
299.704,381
299.729,394
299.754,406
299.779,416
299.804,424
299.829,430
299.854,437
299.879,440
299.904,435
299.929,423
299.954,408
299.979,393
300.004,374
300.029,348
300.054,318
300.079,289
300.104,259
300.129,217
300.154,155
300.179,79
300.204,13
300.229,-22
300.254,-24
300.279,-5
300.304,19
300.329,49
300.354,89
300.379,141
300.404,197
300.429,246
300.454,283
300.479,312
300.504,339
300.529,361
300.554,372
300.579,373
300.604,371
300.629,370
300.654,370
300.679,364
300.704,348
300.729,324
300.754,295
300.779,266
300.804,238
300.829,215
300.854,193
300.879,163
300.904,117
300.929,58
300.954,5
300.979,-20
301.004,-8
301.029,30
301.054,77
301.079,125
301.104,177
301.129,240
301.154,310
301.179,370
301.204,411
301.229,432
301.254,446
301.279,461
301.304,479
301.329,494
301.354,502
301.379,501
301.404,493
301.429,478
301.454,457
301.479,431
301.504,403
301.529,371
301.554,337
301.579,303
301.604,271
301.629,236
301.654,195
301.679,144
301.704,96
301.729,68
301.754,74
301.779,108
301.804,155
301.829,196
301.854,227
301.879,253
301.904,280
301.929,304
301.954,317
301.979,312
302.004,295
302.029,278
302.054,267
302.079,263
302.104,257
302.129,245
302.154,228
302.179,211
302.204,200
302.229,193
302.254,185
302.279,174
302.304,160
302.329,142
302.354,117
302.379,81
302.404,39
302.429,6
302.454,2
302.479,34
302.504,93
302.529,157
302.554,214
302.579,261
302.604,306
302.629,352
302.654,393
302.679,421
302.704,433
302.729,435
302.754,435
302.779,437
302.804,439
302.829,435
302.854,422
302.879,400
302.904,374
302.929,348
302.954,320
302.979,287
303.004,249
303.029,209
303.054,174
303.079,144
303.104,108
303.129,58
303.154,0
303.179,-44
303.204,-52
303.229,-20
303.254,32
303.279,86
303.304,133
303.329,184
303.354,248
303.379,317
303.404,372
303.429,403
303.454,415
303.479,423
303.504,437
303.529,451
303.554,457
303.579,450
303.604,431
303.629,408
303.654,384
303.679,360
303.704,334
303.729,305
303.754,272
303.779,235
303.804,197
303.829,156
303.854,110
303.879,60
303.904,13
303.929,-12
303.954,-3
303.979,38
304.004,97
304.029,156
304.054,207
304.079,253
304.104,298
304.129,336
304.154,360
304.179,371
304.204,379
304.229,393
304.254,411
304.279,423
304.304,422
304.329,411
