df_hash,22ZHK4.PRJFYW
57.382,1.021
57.412,1.011
57.442,1.021
57.472,1.023
57.502,1.019
57.532,1.021
57.562,1.021
57.592,1.017
57.622,1.009
57.652,1.013
57.682,1.016
57.712,1.024
57.742,1.016
57.772,1.032
57.802,1.001
57.832,1.011
57.862,1.018
57.892,1.013
57.922,1.022
57.952,1.015
57.982,1.014
58.012,1.015
58.042,1.023
58.072,1.014
58.102,1.019
58.132,1.019
58.162,1.026
58.192,1.014
58.222,1.017
58.252,1.015
58.282,1.025
58.312,1.009
58.342,1.017
58.372,1.010
58.402,1.022
58.432,1.007
58.462,1.019
58.492,1.029
58.522,1.016
58.552,1.012
58.582,1.023
58.612,1.014
58.642,1.025
58.672,1.013
58.702,1.030
58.732,1.020
58.762,1.007
58.792,1.005
58.822,1.020
58.852,1.023
58.882,1.023
58.912,1.017
58.942,1.013
58.972,1.015
59.002,1.014
59.032,1.018
59.062,1.021
59.092,1.022
59.122,1.026
59.152,1.014
59.182,1.021
59.212,1.006
59.242,1.022
59.272,1.020
59.302,1.019
59.332,1.013
59.362,1.013
59.392,1.020
59.422,1.024
59.452,1.018
59.482,1.014
59.512,1.024
59.542,1.013
59.572,1.001
59.602,1.024
59.632,1.021
59.662,1.015
59.692,1.009
59.722,1.011
59.752,1.030
59.782,1.018
59.812,1.018
59.842,1.012
59.872,1.021
59.902,1.017
59.932,1.021
59.962,1.016
59.992,1.013
60.022,1.012
60.052,1.020
60.082,1.020
60.112,1.020
60.142,1.016
60.172,1.021
60.202,1.020
60.232,1.030
60.262,1.007
60.292,1.017
60.322,1.019
60.352,1.019
60.382,1.022
60.412,1.023
60.442,1.010
60.472,1.006
60.502,1.018
60.532,1.027
60.562,1.030
60.592,1.014
60.622,1.018
60.652,1.009
60.682,1.020
60.712,1.021
60.742,1.021
60.772,1.014
60.802,1.010
60.832,1.027
60.862,1.018
60.892,1.017
60.922,1.017
60.952,1.014
60.982,1.015
61.012,1.017
61.042,1.013
61.072,1.012
61.102,1.007
61.132,1.021
61.162,1.029
61.192,1.019
61.222,1.010
61.252,1.011
61.282,1.021
61.312,1.021
61.342,1.027
61.372,1.016
61.402,1.016
61.432,1.002
61.462,1.012
61.492,1.024
61.522,1.027
61.552,1.017
61.582,1.015
61.612,1.016
61.642,1.023
61.672,1.022
61.702,1.009
61.732,1.020
61.762,1.021
61.792,1.025
61.822,1.019
61.852,1.020
61.882,1.017
61.912,1.019
61.942,1.018
61.972,1.017
62.002,1.017
62.032,1.026
62.062,1.029
62.092,1.020
62.122,1.026
62.152,1.008
62.182,1.014
62.212,1.011
62.242,1.025
62.272,1.017
62.302,1.020
62.332,1.021
62.362,1.015
62.392,1.017
62.422,1.024
62.452,1.029
62.482,1.015
62.512,1.013
62.542,1.017
62.572,1.021
62.602,1.018
62.632,1.021
62.662,1.023
62.692,1.019
62.722,1.014
62.752,1.017
62.782,1.012
62.812,1.017
62.842,1.021
62.872,1.013
62.902,1.027
62.932,1.022
62.962,1.019
62.992,1.025
63.022,1.012
63.052,1.016
63.082,1.020
63.112,1.017
63.142,1.019
63.172,1.017
63.202,1.018
63.232,1.019
63.262,1.024
63.292,1.017
63.322,1.030
63.352,1.015
63.382,1.011
63.412,1.018
63.442,1.026
63.472,1.020
63.502,1.020
63.532,1.016
63.562,1.015
63.592,1.021
63.622,1.017
63.652,1.018
63.682,1.019
63.712,1.016
63.742,1.015
63.772,1.021
63.802,1.019
63.832,1.021
63.862,1.010
63.892,1.008
63.922,1.018
63.952,1.026
63.982,1.018
64.012,1.012
64.042,1.018
64.072,1.019
64.102,1.027
64.132,1.019
64.162,1.014
64.192,1.019
64.222,1.008
64.252,1.014
64.282,1.029
64.312,1.020
64.342,1.019
64.372,1.013
64.402,1.017
64.432,1.025
64.462,1.021
64.492,1.013
64.522,1.021
64.552,1.015
64.582,1.020
64.612,1.023
64.642,1.020
64.672,1.015
64.702,1.022
64.732,1.017
64.762,1.013
64.792,1.016
64.822,1.015
64.852,1.002
64.882,1.008
64.912,1.022
64.942,1.030
64.972,1.012
65.002,1.009
65.032,1.020
65.062,1.024
65.092,1.026
65.122,1.016
65.152,1.027
65.182,1.022
65.212,1.010
65.242,1.026
65.272,1.021
65.302,1.012
65.332,1.006
65.362,1.017
65.392,1.018
65.422,1.025
65.452,1.019
65.482,1.014
65.512,1.017
65.542,1.021
65.572,1.017
65.602,1.018
65.632,1.024
65.662,1.023
65.692,1.013
65.722,1.005
65.752,1.010
65.782,1.035
65.812,1.018
65.842,1.024
65.872,1.012
65.902,1.019
65.932,1.014
65.962,1.019
65.992,1.018
66.022,1.009
66.052,1.018
66.082,1.021
66.112,1.027
66.142,1.012
66.172,1.026
66.202,1.022
66.232,1.009
66.262,1.015
66.292,1.023
66.322,1.022
66.352,1.022
66.382,1.028
66.412,1.017
66.442,1.015
66.472,1.020
66.502,1.013
66.532,1.017
66.562,1.019
66.592,1.018
66.622,1.031
66.652,1.034
66.682,1.027
66.712,1.012
66.742,1.014
66.772,1.011
66.802,1.008
66.832,1.014
66.862,1.031
66.892,1.028
66.922,1.028
66.952,1.028
66.982,1.024
67.012,1.018
67.042,1.009
67.072,1.024
67.102,1.031
67.132,1.009
67.162,1.010
67.192,0.998
67.222,1.037
67.252,1.022
67.282,1.025
67.312,1.019
67.342,1.017
67.372,1.021
67.402,1.025
67.432,1.015
67.462,1.023
67.492,1.020
67.522,1.019
67.552,1.018
67.582,1.014
67.612,1.017
67.642,1.018
67.672,1.028
67.702,1.007
67.732,1.021
67.762,1.029
67.792,1.025
67.822,1.018
67.852,1.006
67.882,1.026
67.912,1.004
67.942,1.019
67.972,1.040
68.002,1.024
68.032,1.008
68.062,1.019
68.092,0.992
68.122,1.024
68.152,1.013
68.182,1.023
68.212,1.016
68.242,1.022
68.272,1.004
68.302,1.022
68.332,1.030
68.362,1.023
68.392,1.021
68.422,1.034
68.452,1.027
68.482,1.010
68.512,1.023
68.542,1.014
68.572,1.005
68.602,1.018
68.632,1.014
68.662,1.027
68.692,1.012
68.722,1.021
68.752,1.012
68.782,1.031
68.812,1.022
68.842,1.021
68.872,1.026
68.902,1.014
68.932,1.014
68.962,1.029
68.992,1.022
69.022,1.024
69.052,1.009
69.082,1.020
69.112,1.019
69.142,1.025
69.172,1.021
69.202,1.028
69.232,1.021
69.262,1.020
69.292,1.017
69.322,1.001
69.352,1.015
69.382,1.027
69.412,1.024
69.442,1.028
69.472,1.037
69.502,1.021
69.532,1.009
69.562,1.032
69.592,1.037
69.622,1.000
69.652,1.005
69.682,1.022
69.712,1.014
69.742,1.018
69.772,1.025
69.802,1.032
69.832,1.028
69.862,1.025
69.892,1.030
69.922,1.021
69.952,1.021
69.982,1.020
70.012,1.036
70.042,1.033
70.072,1.015
70.102,1.015
70.132,1.011
70.162,1.017
70.192,1.028
70.222,1.021
70.252,1.031
70.282,1.025
70.312,1.027
70.342,1.017
70.372,1.030
70.402,1.019
70.432,1.013
70.462,1.020
70.492,1.021
70.522,1.021
70.552,1.016
70.582,1.021
70.612,1.012
70.642,1.009
70.672,1.014
70.702,1.036
70.732,1.048
70.762,1.038
70.792,1.024
70.822,1.005
70.852,1.022
70.882,1.045
70.912,1.024
70.942,1.036
70.972,1.026
71.002,0.985
71.032,1.008
71.062,1.028
71.092,1.018
71.122,1.005
71.152,1.043
71.182,1.027
71.212,1.000
71.242,0.993
71.272,1.017
71.302,1.029
71.332,1.013
71.362,1.020
71.392,1.035
71.422,1.020
71.452,1.010
71.482,1.017
71.512,1.021
71.542,1.023
71.572,1.010
71.602,1.003
71.632,1.011
71.662,1.015
71.692,1.020
71.722,1.016
71.752,1.021
71.782,1.024
71.812,1.030
71.842,1.022
71.872,1.023
71.902,1.030
71.932,1.021
71.962,1.010
71.992,1.006
72.022,1.021
72.052,1.029
72.082,1.019
72.112,1.011
72.142,1.021
72.172,1.018
72.202,1.014
72.232,1.014
72.262,1.015
72.292,1.011
72.322,1.007
72.352,1.014
72.382,1.023
72.412,1.022
72.442,1.016
72.472,1.008
72.502,1.018
72.532,1.024
72.562,1.014
72.592,1.015
72.622,1.028
72.652,1.023
72.682,1.000
72.712,1.022
72.742,1.030
72.772,1.017
72.802,1.011
72.832,1.018
72.862,1.032
72.892,1.020
72.922,1.009
72.952,1.030
72.982,1.025
73.012,1.018
73.042,1.004
73.072,1.012
73.102,1.021
73.132,1.017
73.162,1.007
73.192,1.020
73.222,1.021
73.252,1.021
73.282,1.017
73.312,1.012
73.342,1.018
73.372,1.018
73.402,1.017
73.432,1.017
73.462,0.998
73.492,1.020
73.522,1.017
73.552,1.014
73.582,1.027
73.612,1.020
73.642,1.020
73.672,1.012
73.702,1.028
73.732,1.008
73.762,1.015
73.792,1.024
73.822,1.008
73.852,1.029
73.882,1.016
73.912,1.020
73.942,1.021
73.972,1.020
74.002,1.021
74.032,1.014
74.062,1.015
74.092,0.999
74.122,1.015
74.152,1.024
74.182,1.011
74.212,1.015
74.242,1.008
74.272,1.008
74.302,1.021
74.332,1.018
74.362,1.013
74.392,1.017
74.422,1.017
74.452,1.013
74.482,1.012
74.512,1.028
74.542,1.021
74.572,1.018
74.602,1.021
74.632,1.021
74.662,1.018
74.692,1.021
74.722,1.020
74.752,1.017
74.782,1.018
74.812,1.015
74.842,1.014
74.872,1.019
74.902,1.013
74.932,1.015
74.962,1.022
74.992,1.021
75.022,1.021
75.052,1.021
75.082,1.012
75.112,1.019
75.142,1.016
75.172,1.021
75.202,1.019
75.232,1.014
75.262,1.014
75.292,1.004
75.322,1.008
75.352,1.024
75.382,1.021
75.412,1.016
75.442,1.010
75.472,1.016
75.502,1.021
75.532,1.023
75.562,1.016
75.592,1.015
75.622,1.015
75.652,1.018
75.682,1.018
75.712,1.012
75.742,1.014
75.772,1.015
75.802,1.020
75.832,1.021
75.862,1.020
75.892,1.016
75.922,1.015
75.952,1.014
75.982,1.022
76.012,1.014
76.042,1.005
76.072,1.012
76.102,1.024
76.132,1.017
76.162,1.012
76.192,1.009
76.222,1.013
76.252,1.017
76.282,1.022
76.312,1.021
76.342,1.016
76.372,1.021
76.402,1.010
76.432,1.004
76.462,1.027
76.492,1.020
76.522,1.014
76.552,1.015
76.582,1.019
76.612,1.016
76.642,1.021
76.672,1.013
76.702,1.012
76.732,1.016
76.762,1.020
76.792,1.016
76.822,1.017
76.852,1.013
76.882,1.014
76.912,1.013
76.942,1.021
76.972,1.014
77.002,1.018
77.032,1.022
77.062,1.015
77.092,1.006
77.122,1.014
77.152,1.015
77.182,1.022
77.212,1.017
77.242,1.007
77.272,1.010
77.302,1.020
77.332,1.021
77.362,1.021
77.392,1.013
77.422,1.019
77.452,1.015
77.482,1.000
77.512,1.021
77.542,1.019
77.572,1.014
77.602,1.006
77.632,1.018
77.662,1.022
77.692,1.014
77.722,1.019
77.752,1.020
77.782,1.014
77.812,1.021
77.842,1.016
77.872,1.020
77.902,1.011
77.932,1.012
77.962,1.013
77.992,1.011
78.022,1.019
78.052,1.016
78.082,1.010
78.112,1.011
78.142,1.009
78.172,1.016
78.202,1.020
78.232,1.015
78.262,1.011
78.292,1.013
78.322,1.017
78.352,1.022
78.382,1.027
78.412,1.020
78.442,1.018
78.472,1.015
78.502,1.001
78.532,1.028
78.562,1.021
78.592,1.019
78.622,1.010
78.652,1.014
78.682,1.018
78.712,1.022
78.742,1.010
78.772,1.015
78.802,1.016
78.832,1.010
78.862,1.014
78.892,1.020
78.922,1.013
78.952,1.017
78.982,1.014
79.012,1.016
79.042,1.018
79.072,1.022
79.102,1.020
79.132,1.013
79.162,1.011
79.192,1.013
79.222,1.019
79.252,1.017
79.282,1.016
79.312,1.015
79.342,1.005
79.372,1.010
79.402,1.019
79.432,1.021
79.462,1.011
79.492,1.016
79.522,1.011
79.552,1.020
79.582,1.020
79.612,1.018
79.642,1.016
79.672,1.013
79.702,1.013
79.732,1.011
79.762,1.015
79.792,1.018
79.822,1.019
79.852,1.020
79.882,1.017
79.912,1.017
79.942,1.013
79.972,1.012
80.002,1.013
80.032,1.019
80.062,1.011
80.092,1.017
80.122,1.020
80.152,1.004
80.182,1.025
80.212,1.015
80.242,1.007
80.272,1.010
80.302,1.021
80.332,1.016
80.362,1.017
80.392,1.013
80.422,1.021
80.452,1.019
80.482,1.010
80.512,1.032
80.542,1.016
80.572,1.011
80.602,1.005
80.632,1.022
80.662,1.017
80.692,1.013
80.722,1.017
80.752,1.016
80.782,1.020
80.812,1.022
80.842,1.010
80.872,1.013
80.902,1.018
80.932,1.018
80.962,1.011
80.992,1.021
81.022,1.014
81.052,1.007
81.082,1.023
81.112,1.017
81.142,1.018
81.172,1.013
81.202,1.009
81.232,1.017
81.262,1.013
81.292,1.007
81.322,1.013
81.352,1.014
81.382,1.021
81.412,1.012
81.442,1.012
81.472,1.011
81.502,1.028
81.532,1.014
81.562,1.021
81.592,1.014
81.622,1.000
81.652,1.013
81.682,1.018
81.712,1.016
81.742,1.007
81.772,1.005
81.802,1.023
81.832,1.002
81.862,1.007
81.892,1.021
81.922,1.017
81.952,1.016
81.982,1.009
82.012,1.011
82.042,1.014
82.072,1.012
82.102,1.013
82.132,1.019
82.162,1.021
82.192,1.021
82.222,1.014
82.252,1.005
82.282,1.021
82.312,1.001
82.342,1.001
82.372,1.021
82.402,1.019
82.432,1.010
82.462,1.001
82.492,1.000
82.522,1.019
82.552,1.016
82.582,1.015
82.612,1.018
82.642,1.017
82.672,1.013
82.702,1.010
82.732,1.012
82.762,1.008
82.792,1.009
82.822,1.008
82.852,1.016
82.882,1.020
82.912,1.018
82.942,1.004
82.972,1.013
83.002,1.016
83.032,1.012
83.062,1.017
83.092,1.014
83.122,1.009
83.152,1.009
83.182,1.017
83.212,1.023
83.242,1.005
83.272,1.014
83.302,1.006
83.332,1.014
83.362,1.010
83.392,1.018
83.422,1.007
83.452,1.011
83.482,1.012
83.512,1.005
83.542,1.021
83.572,0.999
83.602,1.007
83.632,1.012
83.662,1.000
83.692,0.998
83.722,1.003
83.752,1.005
83.782,1.001
83.812,0.996
83.842,0.997
83.872,0.995
83.902,1.004
83.932,1.002
83.962,0.991
83.992,0.991
84.022,0.983
84.052,0.988
84.082,0.995
84.112,0.989
84.142,0.983
84.172,0.987
84.202,0.989
84.232,1.002
84.262,1.001
84.292,0.998
84.322,0.997
84.352,0.995
84.382,0.994
84.412,0.992
84.442,0.993
84.472,0.994
84.502,0.992
84.532,0.988
84.562,0.982
84.592,0.977
84.622,0.981
84.652,0.993
84.682,0.991
84.712,0.986
84.742,0.978
84.772,0.988
84.802,0.991
84.832,0.982
84.862,0.986
84.892,0.983
84.922,0.979
84.952,0.975
84.982,0.980
85.012,0.977
85.042,0.983
85.072,0.979
85.102,0.988
85.132,0.985
85.162,0.999
85.192,0.984
85.222,0.992
85.252,0.989
85.282,0.981
85.312,0.976
85.342,0.975
85.372,0.981
85.402,0.989
85.432,0.990
85.462,0.993
85.492,0.988
85.522,0.986
85.552,0.973
85.582,0.982
85.612,0.984
85.642,0.982
85.672,0.976
85.702,0.991
85.732,0.994
85.762,0.982
85.792,0.984
85.822,0.981
85.852,0.991
85.882,0.985
85.912,0.994
85.942,1.000
85.972,0.983
86.002,0.980
86.032,0.985
86.062,0.988
86.092,0.988
86.122,0.989
86.152,0.988
86.182,0.983
86.212,0.992
86.242,0.992
86.272,0.992
86.302,0.991
86.332,0.994
86.362,0.987
86.392,0.974
86.422,1.000
86.452,0.992
86.482,0.987
86.512,0.990
86.542,0.991
86.572,0.989
86.602,0.989
86.632,0.991
86.662,0.988
86.692,0.986
86.722,0.987
86.752,0.982
86.782,0.993
86.812,0.990
86.842,0.990
86.872,0.991
86.902,0.992
86.932,0.992
86.962,0.987
86.992,0.989
87.022,0.991
87.052,0.996
87.082,0.989
87.112,0.995
87.142,0.985
87.172,0.989
87.202,0.989
87.232,0.995
87.262,0.993
87.292,0.991
87.322,0.989
87.352,0.992
87.382,0.995
87.412,0.983
87.442,0.999
87.472,0.989
87.502,0.987
87.532,0.981
87.562,0.991
87.592,0.992
87.622,0.994
87.652,0.994
87.682,0.990
87.712,0.984
87.742,0.989
87.772,0.994
87.802,0.993
87.832,0.993
87.862,0.992
87.892,0.985
87.922,0.992
87.952,0.996
87.982,0.990
88.012,0.987
88.042,0.989
88.072,0.995
88.102,0.988
88.132,0.998
88.162,0.985
88.192,0.988
88.222,0.991
88.252,0.993
88.282,0.991
88.312,0.988
88.342,0.991
88.372,0.994
88.402,0.991
88.432,0.987
88.462,1.002
88.492,0.994
88.522,0.987
88.552,0.987
88.582,0.989
88.612,0.995
88.642,0.996
88.672,0.993
88.702,0.993
88.732,0.995
88.762,0.993
88.792,0.992
88.822,0.989
88.852,0.988
88.882,0.991
88.912,0.993
88.942,0.994
88.972,0.994
89.002,0.991
89.032,0.991
89.062,0.990
89.092,0.981
89.122,0.990
89.152,0.999
89.182,0.999
89.212,0.990
89.242,0.985
89.272,0.994
89.302,1.002
89.332,0.997
89.362,0.985
89.392,0.990
89.422,0.987
89.452,0.986
89.482,0.999
89.512,0.997
89.542,1.005
89.572,1.009
89.602,0.986
89.632,0.982
89.662,0.991
89.692,0.989
89.722,0.990
89.752,0.988
89.782,1.002
89.812,0.997
89.842,0.985
89.872,0.988
89.902,0.998
89.932,0.996
89.962,1.002
89.992,0.998
90.022,0.991
90.052,0.990
90.082,0.981
90.112,0.983
90.142,1.004
90.172,0.994
90.202,0.989
90.232,0.996
90.262,1.006
90.292,0.997
90.322,0.990
90.352,0.995
90.382,1.000
90.412,0.990
90.442,0.983
90.472,0.999
90.502,0.996
90.532,0.993
90.562,0.990
90.592,0.994
90.622,0.994
90.652,0.992
90.682,0.992
90.712,0.986
90.742,0.989
90.772,0.995
90.802,0.991
90.832,0.991
90.862,0.994
90.892,0.994
90.922,0.992
90.952,0.994
90.982,0.995
91.012,0.994
91.042,0.999
91.072,0.999
91.102,0.988
91.132,0.990
91.162,0.997
91.192,1.000
91.222,0.997
91.252,0.998
91.282,1.002
91.312,0.985
91.342,0.974
91.372,0.999
91.402,1.006
91.432,0.992
91.462,0.989
91.492,0.993
91.522,1.002
91.552,0.994
91.582,0.996
91.612,0.994
91.642,0.994
91.672,0.993
91.702,0.996
91.732,0.988
91.762,0.993
91.792,0.991
91.822,0.995
91.852,0.988
91.882,0.991
91.912,0.991
91.942,1.002
91.972,0.999
92.002,0.995
92.032,0.989
92.062,0.991
92.092,0.990
92.122,0.998
92.152,0.999
92.182,0.990
92.212,0.998
92.242,0.981
92.272,0.982
92.302,1.002
92.332,1.003
92.362,0.984
92.392,0.985
92.422,0.992
92.452,0.999
92.482,0.999
92.512,0.993
92.542,0.995
92.572,0.993
92.602,0.995
92.632,0.988
92.662,0.987
92.692,0.988
92.722,0.997
92.752,0.988
92.782,0.992
92.812,0.997
92.842,1.002
92.872,0.996
92.902,0.996
92.932,0.980
92.962,0.988
92.992,0.990
93.022,1.000
93.052,1.002
93.082,0.995
93.112,0.995
93.142,0.988
93.172,0.977
93.202,1.004
93.232,0.995
93.262,0.990
93.292,0.988
93.322,0.993
93.352,0.996
93.382,0.995
93.412,1.001
93.442,0.995
93.472,0.989
93.502,0.995
93.532,0.993
93.562,0.989
93.592,0.990
93.622,0.996
93.652,0.990
93.682,0.989
93.712,1.001
93.742,0.997
93.772,0.995
93.802,0.982
93.832,0.993
93.862,0.993
93.892,0.992
93.922,0.996
93.952,0.990
93.982,0.989
94.012,0.984
94.042,0.995
94.072,1.003
94.102,1.005
94.132,0.993
94.162,0.984
94.192,0.990
94.222,0.995
94.252,0.989
94.282,0.998
94.312,0.994
94.342,0.993
94.372,0.996
94.402,0.992
94.432,0.986
94.462,0.992
94.492,0.997
94.522,0.993
94.552,0.994
94.582,0.986
94.612,0.996
94.642,0.999
94.672,0.990
94.702,1.002
94.732,0.988
94.762,0.989
94.792,0.991
94.822,0.999
94.852,0.989
94.882,0.991
94.912,0.998
94.942,0.984
94.972,0.994
95.002,1.006
95.032,1.001
95.062,0.991
95.092,0.987
95.122,0.984
95.152,0.989
95.182,0.995
95.212,0.996
95.242,0.996
95.272,0.990
95.302,0.997
95.332,0.993
95.362,0.995
95.392,0.989
95.422,0.986
95.452,0.993
95.482,1.007
95.512,0.993
95.542,0.990
95.572,0.988
95.602,0.992
95.632,0.990
95.662,0.996
95.692,0.991
95.722,0.995
95.752,0.990
95.782,0.994
95.812,0.997
95.842,0.992
95.872,0.991
95.902,0.991
95.932,0.995
95.962,1.004
95.992,0.997
96.022,0.990
96.052,0.987
96.082,0.988
96.112,0.998
96.142,0.994
96.172,0.995
96.202,0.997
96.232,0.988
96.262,0.992
96.292,0.991
96.322,0.989
96.352,0.999
96.382,0.994
96.412,0.991
96.442,0.990
96.472,0.998
96.502,0.990
96.532,0.985
96.562,0.990
96.592,0.998
96.622,1.001
96.652,0.994
96.682,0.982
96.712,0.989
96.742,0.996
96.772,0.998
96.802,0.992
96.832,0.986
96.862,0.997
96.892,0.986
96.922,0.981
96.952,1.010
96.982,0.999
97.012,0.986
97.042,0.986
97.072,0.990
97.102,0.997
97.132,0.999
97.162,0.992
97.192,0.991
97.222,0.991
97.252,0.996
97.282,0.997
97.312,0.990
97.342,0.993
97.372,0.990
97.402,0.991
97.432,0.995
97.462,0.997
97.492,0.996
97.522,0.991
97.552,0.989
97.582,0.990
97.612,1.000
97.642,0.995
97.672,0.986
97.702,0.990
97.732,0.996
97.762,0.996
97.792,0.996
97.822,0.992
97.852,0.993
97.882,0.992
97.912,0.975
97.942,1.012
97.972,0.998
98.002,0.985
98.032,0.984
98.062,0.989
98.092,1.000
98.122,0.997
98.152,0.997
98.182,0.995
98.212,0.992
98.242,0.988
98.272,0.990
98.302,0.996
98.332,0.987
98.362,0.990
98.392,0.994
98.422,0.991
98.452,0.997
98.482,0.990
98.512,0.995
98.542,0.997
98.572,0.986
98.602,0.999
98.632,0.997
98.662,0.987
98.692,0.992
98.722,1.000
98.752,0.993
98.782,0.996
98.812,0.991
98.842,0.991
98.872,0.994
98.902,0.979
98.932,1.006
98.962,0.998
98.992,0.989
99.022,0.989
99.052,0.992
99.082,0.995
99.112,0.991
99.142,0.999
99.172,1.000
99.202,0.983
99.232,0.995
99.262,0.998
99.292,0.993
99.322,0.991
99.352,0.991
99.382,0.995
99.412,0.995
99.442,0.996
99.472,0.999
99.502,0.995
99.532,0.981
99.562,0.988
99.592,1.002
99.622,0.987
99.652,0.993
99.682,0.988
99.712,0.993
99.742,0.995
99.772,0.993
99.802,0.993
99.832,0.997
99.862,0.994
99.892,0.974
99.922,1.008
99.952,0.998
99.982,0.996
100.012,0.986
100.042,0.992
100.072,0.999
100.102,0.996
100.132,0.995
100.162,0.992
100.192,0.994
100.222,0.990
100.252,0.995
100.282,0.993
100.312,0.993
100.342,0.993
100.372,0.989
100.402,1.005
100.432,0.994
100.462,0.989
100.492,0.992
100.522,0.991
100.552,0.998
100.582,0.992
100.612,0.997
100.642,0.993
100.672,0.994
100.702,0.994
100.732,0.998
100.762,0.995
100.792,0.990
100.822,0.993
100.852,0.985
100.882,1.000
100.912,1.002
100.942,1.007
100.972,0.984
101.002,0.985
101.032,0.989
101.062,0.992
101.092,1.004
101.122,0.999
101.152,0.993
101.182,0.993
101.212,0.995
101.242,0.994
101.272,0.995
101.302,0.993
101.332,0.991
101.362,0.992
101.392,0.997
101.422,0.996
101.452,0.998
101.482,0.999
101.512,0.987
101.542,0.986
101.572,0.997
101.602,0.996
101.632,0.993
101.662,0.987
101.692,0.993
101.722,0.999
101.752,1.000
101.782,0.995
101.812,0.995
101.842,0.996
101.872,0.990
101.902,0.984
101.932,1.009
101.962,1.007
101.992,0.987
102.022,0.985
102.052,0.992
102.082,1.000
102.112,0.991
102.142,0.999
102.172,0.997
102.202,0.998
102.232,0.998
102.262,0.996
102.292,0.994
102.322,1.001
102.352,0.984
102.382,0.994
102.412,0.996
102.442,0.991
102.472,0.999
102.502,1.000
102.532,0.996
102.562,0.994
102.592,0.995
102.622,0.987
102.652,0.996
102.682,0.995
102.712,0.998
102.742,0.994
102.772,0.995
102.802,0.996
102.832,0.994
102.862,0.998
102.892,0.996
102.922,1.007
102.952,0.992
102.982,0.992
103.012,0.992
103.042,0.996
103.072,0.997
103.102,0.995
103.132,0.993
103.162,0.990
103.192,0.988
103.222,0.992
103.252,0.999
103.282,0.996
103.312,0.991
103.342,0.993
103.372,0.995
103.402,0.996
103.432,0.995
103.462,0.996
103.492,0.995
103.522,0.998
103.552,1.000
103.582,0.991
103.612,0.991
103.642,0.989
103.672,0.998
103.702,0.999
103.732,0.992
103.762,0.996
103.792,0.991
103.822,1.001
103.852,0.994
103.882,1.004
103.912,0.992
103.942,0.983
103.972,0.991
104.002,1.001
104.032,1.000
104.062,0.993
104.092,0.988
104.122,0.994
104.152,0.993
104.182,0.997
104.212,0.992
104.242,0.991
104.272,0.992
104.302,0.992
104.332,0.996
104.362,0.999
104.392,0.998
104.422,0.994
104.452,0.987
104.482,0.987
104.512,0.994
104.542,1.004
104.572,0.998
104.602,0.986
104.632,0.991
104.662,1.000
104.692,0.999
104.722,0.995
104.752,0.992
104.782,0.989
104.812,0.989
104.842,0.998
104.872,1.002
104.902,1.001
104.932,0.991
104.962,0.985
104.992,0.993
105.022,0.996
105.052,1.000
105.082,0.992
105.112,0.992
105.142,0.992
105.172,0.994
105.202,0.995
105.232,0.996
105.262,1.001
105.292,0.992
105.322,0.989
105.352,0.995
105.382,0.995
105.412,0.993
105.442,1.003
105.472,0.988
105.502,0.992
105.532,0.998
105.562,0.997
105.592,0.987
105.622,0.993
105.652,1.000
105.682,1.002
105.712,0.994
105.742,0.991
105.772,0.993
105.802,0.981
105.832,0.987
105.862,1.016
105.892,1.000
105.922,0.981
105.952,0.987
105.982,0.997
106.012,1.001
106.042,0.998
106.072,0.994
106.102,0.995
106.132,0.992
106.162,0.996
106.192,0.998
106.222,0.996
106.252,0.993
106.282,0.992
106.312,0.995
106.342,0.999
106.372,1.003
106.402,0.997
106.432,0.987
106.462,0.996
106.492,1.002
106.522,0.994
106.552,0.997
106.582,0.984
106.612,0.994
106.642,0.996
106.672,1.004
106.702,0.996
106.732,0.997
106.762,0.990
106.792,0.993
106.822,1.000
106.852,0.993
106.882,1.005
106.912,0.989
106.942,0.982
106.972,0.997
107.002,1.001
107.032,1.000
107.062,0.992
107.092,0.989
107.122,0.995
107.152,0.995
107.182,0.996
107.212,1.000
107.242,0.991
107.272,0.989
107.302,0.993
107.332,1.001
107.362,0.996
107.392,0.996
107.422,0.987
107.452,0.994
107.482,0.992
107.512,1.000
107.542,1.001
107.572,0.991
107.602,0.988
107.632,0.996
107.662,0.993
107.692,1.000
107.722,0.995
107.752,0.991
107.782,0.997
107.812,0.983
107.842,0.991
107.872,1.013
107.902,0.995
107.932,0.985
107.962,0.983
107.992,0.993
108.022,1.000
108.052,1.000
108.082,0.995
108.112,0.990
108.142,0.995
108.172,0.993
108.202,0.997
108.232,0.998
108.262,0.995
108.292,0.987
108.322,0.997
108.352,0.995
108.382,0.995
108.412,0.994
