df_hash,22ZHK4.SNEL2E
303.649,1.050
303.679,1.055
303.709,1.050
303.739,1.050
303.769,1.055
303.799,1.053
303.829,1.054
303.859,1.044
303.889,1.047
303.919,1.054
303.949,1.051
303.979,1.060
304.009,1.050
304.039,1.054
304.069,1.053
304.099,1.050
304.129,1.051
304.159,1.051
304.189,1.059
304.219,1.050
304.249,1.053
304.279,1.053
304.309,1.046
304.339,1.062
304.369,1.051
304.399,1.053
304.429,1.044
304.459,1.048
304.489,1.049
304.519,1.053
304.549,1.053
304.579,1.050
304.609,1.056
304.639,1.052
304.669,1.048
304.699,1.056
304.729,1.047
304.759,1.053
304.789,1.047
304.819,1.044
304.849,1.059
304.879,1.052
304.909,1.056
304.939,1.058
304.969,1.050
304.999,1.046
305.029,1.044
305.059,1.046
305.089,1.046
305.119,1.050
305.149,1.054
305.179,1.050
305.209,1.054
305.239,1.054
305.269,1.049
305.299,1.053
305.329,1.054
305.359,1.055
305.389,1.053
305.419,1.056
305.449,1.054
305.479,1.055
305.509,1.055
305.539,1.048
305.569,1.054
305.599,1.044
305.629,1.051
305.659,1.051
305.689,1.051
305.719,1.060
305.749,1.051
305.779,1.052
305.809,1.050
305.839,1.048
305.869,1.047
305.899,1.052
305.929,1.057
305.959,1.056
305.989,1.056
306.019,1.049
306.049,1.050
306.079,1.047
306.109,1.048
306.139,1.041
306.169,1.062
306.199,1.044
306.229,1.047
306.259,1.050
306.289,1.057
306.319,1.056
306.349,1.036
306.379,1.065
306.409,1.036
306.439,1.045
306.469,1.017
306.499,1.049
306.529,1.025
306.559,1.050
306.589,1.047
306.619,1.055
306.649,1.068
306.679,1.068
306.709,1.073
306.739,1.080
306.769,1.062
306.799,1.077
306.829,1.078
306.859,1.055
306.889,1.078
306.919,1.080
306.949,1.066
306.979,1.080
307.009,1.075
307.039,1.087
307.069,1.072
307.099,1.080
307.129,1.066
307.159,1.068
307.189,1.060
307.219,1.062
307.249,1.036
307.279,1.048
307.309,1.043
307.339,1.038
307.369,1.040
307.399,1.030
307.429,1.014
307.459,1.003
307.489,1.022
307.519,1.019
307.549,1.012
307.579,1.028
307.609,1.002
307.639,1.028
307.669,1.021
307.699,0.997
307.729,1.024
307.759,1.017
307.789,1.005
307.819,1.017
307.849,1.008
307.879,1.020
307.909,1.021
307.939,1.035
307.969,1.025
307.999,1.033
308.029,1.023
308.059,1.027
308.089,1.033
308.119,1.023
308.149,1.032
308.179,1.043
308.209,1.035
308.239,1.039
308.269,1.031
308.299,1.025
308.329,1.042
308.359,1.040
308.389,1.021
308.419,1.033
308.449,1.025
308.479,1.035
308.509,1.034
308.539,1.033
308.569,1.035
308.599,1.037
308.629,1.039
308.659,1.041
308.689,1.035
308.719,1.032
308.749,1.025
308.779,1.040
308.809,1.030
308.839,1.041
308.869,1.039
308.899,1.028
308.929,1.042
308.959,1.033
308.989,1.031
309.019,1.036
309.049,1.034
309.079,1.041
309.109,1.036
309.139,1.029
309.169,1.039
309.199,1.034
309.229,1.038
309.259,1.036
309.289,1.031
309.319,1.039
309.349,1.031
309.379,1.040
309.409,1.038
309.439,1.032
309.469,1.037
309.499,1.037
309.529,1.031
309.559,1.030
309.589,1.032
309.619,1.033
309.649,1.034
309.679,1.039
309.709,1.034
309.739,1.036
309.769,1.038
309.799,1.030
309.829,1.026
309.859,1.029
309.889,1.044
309.919,1.031
309.949,1.032
309.979,1.037
310.009,1.047
310.039,1.035
310.069,1.032
310.099,1.037
310.129,1.032
310.159,1.037
310.189,1.036
310.219,1.033
310.249,1.035
310.279,1.032
310.309,1.035
310.339,1.036
310.369,1.033
310.399,1.038
310.429,1.030
310.459,1.044
310.489,1.027
310.519,1.030
310.549,1.042
310.579,1.037
310.609,1.032
310.639,1.040
310.669,1.027
310.699,1.040
310.729,1.026
310.759,1.031
310.789,1.038
310.819,1.033
310.849,1.036
310.879,1.036
310.909,1.030
310.939,1.034
310.969,1.038
310.999,1.033
311.029,1.034
311.059,1.038
311.089,1.028
311.119,1.034
311.149,1.036
311.179,1.032
311.209,1.042
311.239,1.034
311.269,1.038
311.299,1.043
311.329,1.028
311.359,1.032
311.389,1.035
311.419,1.042
311.449,1.032
311.479,1.043
311.509,1.037
311.539,1.035
311.569,1.040
311.599,1.035
311.629,1.031
311.659,1.034
311.689,1.039
311.719,1.036
311.749,1.037
311.779,1.040
311.809,1.038
311.839,1.041
311.869,1.040
311.899,1.033
311.929,1.041
311.959,1.035
311.989,1.033
312.019,1.034
312.049,1.044
312.079,1.036
312.109,1.035
312.139,1.039
312.169,1.037
312.199,1.035
312.229,1.038
312.259,1.037
312.289,1.038
312.319,1.039
312.349,1.040
312.379,1.039
312.409,1.041
312.439,1.032
312.469,1.041
312.499,1.041
312.529,1.036
312.559,1.032
312.589,1.033
312.619,1.034
312.649,1.039
312.679,1.035
312.709,1.026
312.739,1.036
312.769,1.024
312.799,1.019
312.829,1.039
312.859,1.023
312.889,1.029
312.919,1.042
312.949,1.032
312.979,1.030
313.009,1.045
313.039,1.035
313.069,1.044
313.099,1.047
313.129,1.050
313.159,1.052
313.189,1.054
313.219,1.056
313.249,1.062
313.279,1.041
313.309,1.061
313.339,1.048
313.369,1.049
313.399,1.045
313.429,1.042
313.459,1.036
313.489,1.046
313.519,1.042
313.549,1.041
313.579,1.039
313.609,1.039
313.639,1.046
313.669,1.043
313.699,1.042
313.729,1.047
313.759,1.045
313.789,1.051
313.819,1.047
313.849,1.050
313.879,1.046
313.909,1.040
313.939,1.041
313.969,1.040
313.999,1.043
314.029,1.042
314.059,1.032
314.089,1.036
314.119,1.033
314.149,1.040
314.179,1.030
314.209,1.038
314.239,1.033
314.269,1.051
314.299,1.041
314.329,1.042
314.359,1.049
314.389,1.045
314.419,1.046
314.449,1.043
314.479,1.061
314.509,1.054
314.539,1.048
314.569,1.062
314.599,1.060
314.629,1.047
314.659,1.061
314.689,1.062
314.719,1.052
314.749,1.061
314.779,1.049
314.809,1.053
314.839,1.048
314.869,1.052
314.899,1.048
314.929,1.057
314.959,1.052
314.989,1.051
315.019,1.046
315.049,1.059
315.079,1.044
315.109,1.059
315.139,1.053
315.169,1.048
315.199,1.053
315.229,1.047
315.259,1.057
315.289,1.053
315.319,1.051
315.349,1.053
315.379,1.052
315.409,1.050
315.439,1.047
315.469,1.051
315.499,1.055
315.529,1.045
315.559,1.049
315.589,1.053
315.619,1.047
315.649,1.054
315.679,1.044
315.709,1.058
315.739,1.061
315.769,1.054
315.799,1.064
315.829,1.062
315.859,1.061
315.889,1.062
315.919,1.061
315.949,1.052
315.979,1.055
316.009,1.049
316.039,1.056
316.069,1.060
316.099,1.054
316.129,1.056
316.159,1.049
316.189,1.057
316.219,1.055
316.249,1.058
316.279,1.059
316.309,1.054
316.339,1.051
316.369,1.043
316.399,1.054
316.429,1.056
316.459,1.050
316.489,1.056
316.519,1.058
316.549,1.054
316.579,1.053
316.609,1.053
316.639,1.059
316.669,1.056
316.699,1.059
316.729,1.065
316.759,1.059
316.789,1.067
316.819,1.064
316.849,1.057
316.879,1.052
316.909,1.060
316.939,1.087
316.969,1.070
316.999,1.088
317.029,1.094
317.059,1.086
317.089,1.082
317.119,1.069
317.149,1.053
317.179,1.046
317.209,1.050
317.239,1.055
317.269,1.038
317.299,1.034
317.329,1.033
317.359,1.041
317.389,1.032
317.419,1.033
317.449,1.066
317.479,1.059
317.509,1.050
317.539,1.044
317.569,1.052
317.599,1.027
317.629,1.031
317.659,1.044
317.689,1.033
317.719,1.024
317.749,1.021
317.779,1.029
317.809,1.028
317.839,1.021
317.869,1.014
317.899,1.023
317.929,1.026
317.959,1.042
317.989,1.044
318.019,1.037
318.049,1.049
318.079,1.032
318.109,1.031
318.139,1.027
318.169,1.015
318.199,1.000
318.229,1.011
318.259,1.009
318.289,1.008
318.319,1.009
318.349,1.009
318.379,1.014
318.409,1.012
318.439,1.007
318.469,1.026
318.499,1.028
318.529,1.024
318.559,1.022
318.589,1.004
318.619,1.013
318.649,1.000
318.679,0.992
318.709,0.997
318.739,1.010
318.769,0.987
318.799,0.995
318.829,1.001
318.859,1.019
318.889,1.046
318.919,1.050
318.949,1.055
318.979,1.055
319.009,1.077
319.039,1.061
319.069,1.061
319.099,1.078
319.129,1.061
319.159,1.059
319.189,1.056
319.219,1.038
319.249,1.049
319.279,1.042
319.309,1.032
319.339,1.038
319.369,1.028
319.399,1.039
319.429,1.033
319.459,1.035
319.489,1.041
319.519,1.031
319.549,1.037
319.579,1.038
319.609,1.032
319.639,1.025
319.669,1.042
319.699,1.028
319.729,1.037
319.759,1.042
319.789,1.033
319.819,1.033
319.849,1.034
319.879,1.027
319.909,1.039
319.939,1.028
319.969,1.031
319.999,1.031
320.029,1.040
320.059,1.033
320.089,1.036
320.119,1.036
320.149,1.030
320.179,1.033
320.209,1.034
320.239,1.032
320.269,1.033
320.299,1.040
320.329,1.041
320.359,1.034
320.389,1.031
320.419,1.036
320.449,1.035
320.479,1.035
320.509,1.030
320.539,1.035
320.569,1.032
320.599,1.036
320.629,1.039
320.659,1.029
320.689,1.036
320.719,1.035
320.749,1.034
320.779,1.027
320.809,1.039
320.839,1.033
320.869,1.038
320.899,1.036
320.929,1.035
320.959,1.031
320.989,1.036
321.019,1.030
321.049,1.035
321.079,1.032
321.109,1.036
321.139,1.031
321.169,1.036
321.199,1.040
321.229,1.028
321.259,1.035
321.289,1.033
321.319,1.032
321.349,1.038
321.379,1.030
321.409,1.032
321.439,1.035
321.469,1.031
321.499,1.041
321.529,1.029
321.559,1.035
321.589,1.035
321.619,1.040
321.649,1.032
321.679,1.034
321.709,1.040
321.739,1.035
321.769,1.035
321.799,1.042
321.829,1.032
321.859,1.036
321.889,1.036
321.919,1.035
321.949,1.033
321.979,1.039
322.009,1.039
322.039,1.032
322.069,1.040
322.099,1.037
322.129,1.034
322.159,1.033
322.189,1.032
322.219,1.035
322.249,1.031
322.279,1.040
322.309,1.032
322.339,1.039
322.369,1.040
322.399,1.035
322.429,1.032
322.459,1.038
322.489,1.037
322.519,1.037
322.549,1.042
322.579,1.044
322.609,1.048
322.639,1.045
322.669,1.039
322.699,1.038
322.729,1.054
322.759,1.037
322.789,1.030
322.819,1.036
322.849,1.021
322.879,1.015
322.909,1.022
322.939,1.040
322.969,1.028
322.999,1.038
323.029,1.068
323.059,1.083
323.089,1.062
323.119,1.068
323.149,1.062
323.179,1.040
323.209,1.045
323.239,1.041
323.269,1.035
323.299,1.034
323.329,1.027
323.359,1.015
323.389,1.028
323.419,1.024
323.449,1.025
323.479,1.046
323.509,1.043
323.539,1.047
323.569,1.057
323.599,1.035
323.629,1.033
323.659,1.031
323.689,1.029
323.719,1.031
323.749,1.016
323.779,1.025
323.809,1.038
323.839,1.056
323.869,1.042
323.899,1.035
323.929,1.045
323.959,1.022
323.989,1.021
324.019,1.020
324.049,1.014
324.079,1.019
324.109,1.015
324.139,1.015
324.169,1.008
324.199,1.008
324.229,1.022
324.259,1.033
324.289,1.022
324.319,1.016
324.349,1.044
324.379,1.024
324.409,1.021
324.439,1.020
324.469,1.022
324.499,1.017
324.529,1.014
324.559,1.046
324.589,1.030
324.619,1.030
324.649,1.055
324.679,1.049
324.709,1.044
324.739,1.032
324.769,1.042
324.799,1.052
324.829,1.050
324.859,1.059
324.889,1.062
324.919,1.053
324.949,1.062
324.979,1.062
325.009,1.054
325.039,1.060
325.069,1.060
325.099,1.053
325.129,1.050
325.159,1.050
325.189,1.057
325.219,1.044
325.249,1.046
325.279,1.043
325.309,1.043
325.339,1.043
325.369,1.046
325.399,1.047
325.429,1.041
325.459,1.047
325.489,1.043
325.519,1.042
325.549,1.037
325.579,1.040
325.609,1.042
325.639,1.043
325.669,1.044
325.699,1.043
325.729,1.041
325.759,1.050
325.789,1.037
325.819,1.046
325.849,1.046
325.879,1.038
325.909,1.045
325.939,1.044
325.969,1.048
325.999,1.045
326.029,1.042
326.059,1.042
326.089,1.041
326.119,1.036
326.149,1.039
326.179,1.051
326.209,1.045
326.239,1.042
326.269,1.050
326.299,1.045
326.329,1.044
326.359,1.041
326.389,1.039
326.419,1.040
326.449,1.042
326.479,1.044
326.509,1.042
326.539,1.043
326.569,1.045
326.599,1.041
326.629,1.044
326.659,1.045
326.689,1.038
326.719,1.053
326.749,1.039
326.779,1.039
326.809,1.054
326.839,1.041
326.869,1.040
326.899,1.053
326.929,1.039
326.959,1.042
326.989,1.045
327.019,1.039
327.049,1.039
327.079,1.048
327.109,1.047
327.139,1.044
327.169,1.044
327.199,1.039
327.229,1.042
327.259,1.044
327.289,1.047
327.319,1.041
327.349,1.046
327.379,1.046
327.409,1.043
327.439,1.050
327.469,1.044
327.499,1.040
327.529,1.047
327.559,1.038
327.589,1.048
327.619,1.045
327.649,1.040
327.679,1.041
327.709,1.041
327.739,1.042
327.769,1.040
327.799,1.040
327.829,1.042
327.859,1.049
327.889,1.046
327.919,1.040
327.949,1.042
327.979,1.047
328.009,1.046
328.039,1.041
328.069,1.039
328.099,1.046
328.129,1.042
328.159,1.048
328.189,1.042
328.219,1.039
328.249,1.053
328.279,1.042
328.309,1.039
328.339,1.043
328.369,1.049
328.399,1.038
328.429,1.050
328.459,1.045
328.489,1.038
328.519,1.047
328.549,1.046
328.579,1.041
328.609,1.047
328.639,1.039
328.669,1.046
328.699,1.038
328.729,1.041
328.759,1.044
328.789,1.045
328.819,1.050
328.849,1.040
328.879,1.044
328.909,1.048
328.939,1.044
328.969,1.037
328.999,1.046
329.029,1.048
329.059,1.043
329.089,1.038
329.119,1.050
329.149,1.034
329.179,1.048
329.209,1.043
329.239,1.041
329.269,1.037
329.299,1.046
329.329,1.045
329.359,1.044
329.389,1.046
329.419,1.044
329.449,1.042
329.479,1.043
329.509,1.054
329.539,1.042
329.569,1.045
329.599,1.054
329.629,1.039
329.659,1.048
329.689,1.037
329.719,1.036
329.749,1.043
329.779,1.038
329.809,1.048
329.839,1.044
329.869,1.038
329.899,1.043
329.929,1.026
329.959,1.046
329.989,1.042
330.019,1.048
330.049,1.043
330.079,1.044
330.109,1.047
330.139,1.042
330.169,1.041
330.199,1.043
330.229,1.043
330.259,1.040
330.289,1.042
330.319,1.044
330.349,1.041
330.379,1.057
330.409,1.047
330.439,1.052
330.469,1.043
330.499,1.039
330.529,1.042
330.559,1.041
330.589,1.060
330.619,1.045
330.649,1.061
330.679,1.058
330.709,1.057
330.739,1.061
330.769,1.047
330.799,1.054
330.829,1.047
330.859,1.051
330.889,1.051
330.919,1.048
330.949,1.055
330.979,1.045
331.009,1.047
331.039,1.059
331.069,1.048
331.099,1.053
331.129,1.047
331.159,1.049
331.189,1.057
331.219,1.055
331.249,1.054
331.279,1.051
331.309,1.055
331.339,1.049
331.369,1.051
331.399,1.050
331.429,1.054
331.459,1.044
331.489,1.046
331.519,1.058
331.549,1.045
331.579,1.052
331.609,1.062
331.639,1.043
331.669,1.046
331.699,1.054
331.729,1.045
331.759,1.045
331.789,1.044
331.819,1.049
331.849,1.051
331.879,1.056
331.909,1.045
331.939,1.052
331.969,1.057
331.999,1.049
332.029,1.047
332.059,1.040
332.089,1.051
332.119,1.051
332.149,1.051
332.179,1.053
332.209,1.050
332.239,1.046
332.269,1.050
332.299,1.056
332.329,1.055
332.359,1.041
332.389,1.053
332.419,1.044
332.449,1.052
332.479,1.057
332.509,1.051
332.539,1.055
332.569,1.048
332.599,1.053
332.629,1.059
332.659,1.048
332.689,1.048
332.719,1.046
332.749,1.051
332.779,1.058
332.809,1.048
332.839,1.051
332.869,1.054
332.899,1.051
332.929,1.055
332.959,1.048
332.989,1.050
333.019,1.051
333.049,1.054
333.079,1.053
333.109,1.050
333.139,1.059
333.169,1.044
333.199,1.047
333.229,1.052
333.259,1.050
333.289,1.048
333.319,1.042
333.349,1.051
333.379,1.054
333.409,1.048
333.439,1.054
333.469,1.052
333.499,1.053
333.529,1.048
333.559,1.050
333.589,1.053
333.619,1.042
333.649,1.051
333.679,1.044
333.709,1.062
333.739,1.056
333.769,1.050
333.799,1.048
333.829,1.050
333.859,1.055
333.889,1.050
333.919,1.045
333.949,1.057
333.979,1.049
334.009,1.050
334.039,1.054
334.069,1.050
334.099,1.050
334.129,1.054
334.159,1.048
334.189,1.049
334.219,1.046
334.249,1.053
334.279,1.046
334.309,1.054
334.339,1.054
334.369,1.050
334.399,1.054
334.429,1.051
334.459,1.055
334.489,1.050
334.519,1.046
334.549,1.055
334.579,1.055
334.609,1.044
334.639,1.059
334.669,1.047
334.699,1.048
334.729,1.056
334.759,1.046
334.789,1.051
334.819,1.049
334.849,1.054
334.879,1.046
334.909,1.049
334.939,1.053
334.969,1.053
334.999,1.049
335.029,1.047
335.059,1.052
335.089,1.046
335.119,1.050
335.149,1.059
335.179,1.042
335.209,1.051
335.239,1.062
335.269,1.053
335.299,1.048
335.329,1.049
335.359,1.046
335.389,1.052
335.419,1.046
335.449,1.049
335.479,1.053
335.509,1.054
335.539,1.051
335.569,1.054
335.599,1.055
335.629,1.052
335.659,1.046
335.689,1.048
335.719,1.052
335.749,1.049
335.779,1.056
335.809,1.046
335.839,1.053
335.869,1.046
335.899,1.052
335.929,1.049
335.959,1.054
335.989,1.045
336.019,1.046
336.049,1.055
336.079,1.057
336.109,1.053
336.139,1.050
336.169,1.047
336.199,1.059
336.229,1.048
336.259,1.048
336.289,1.048
336.319,1.053
336.349,1.052
336.379,1.051
336.409,1.053
336.439,1.050
336.469,1.052
336.499,1.055
336.529,1.055
336.559,1.058
336.589,1.048
336.619,1.048
336.649,1.040
336.679,1.049
336.709,1.048
336.739,1.050
336.769,1.055
336.799,1.056
336.829,1.043
336.859,1.049
336.889,1.046
336.919,1.052
336.949,1.049
336.979,1.051
337.009,1.057
337.039,1.049
337.069,1.050
337.099,1.060
337.129,1.050
337.159,1.051
337.189,1.050
337.219,1.048
337.249,1.049
337.279,1.042
337.309,1.059
337.339,1.049
337.369,1.052
337.399,1.053
337.429,1.046
337.459,1.052
337.489,1.049
337.519,1.050
337.549,1.051
337.579,1.047
337.609,1.047
337.639,1.062
337.669,1.055
337.699,1.048
337.729,1.047
337.759,1.053
337.789,1.057
337.819,1.057
337.849,1.039
337.879,1.049
337.909,1.049
337.939,1.054
337.969,1.052
337.999,1.048
338.029,1.054
338.059,1.054
338.089,1.046
338.119,1.054
338.149,1.054
338.179,1.049
338.209,1.053
338.239,1.054
338.269,1.057
338.299,1.053
338.329,1.056
338.359,1.066
338.389,1.058
338.419,1.048
338.449,1.055
338.479,1.053
338.509,1.043
338.539,1.050
338.569,1.054
338.599,1.079
338.629,1.059
338.659,1.122
338.689,1.090
338.719,1.039
338.749,1.067
338.779,1.014
338.809,1.012
338.839,1.000
338.869,1.059
338.899,1.091
338.929,1.064
338.959,1.083
338.989,1.047
339.019,1.063
339.049,1.023
339.079,1.059
339.109,1.073
339.139,1.129
339.169,1.138
339.199,1.128
339.229,1.110
339.259,1.139
339.289,1.131
339.319,1.096
339.349,1.086
339.379,1.030
339.409,1.034
339.439,1.000
339.469,1.030
339.499,1.030
339.529,0.999
339.559,1.053
339.589,1.020
339.619,1.011
339.649,1.071
339.679,0.993
339.709,1.025
339.739,1.064
339.769,1.062
339.799,1.053
339.829,1.109
339.859,1.037
339.889,1.016
339.919,1.023
339.949,1.019
339.979,1.050
340.009,1.006
340.039,0.996
340.069,1.008
340.099,0.990
340.129,1.018
340.159,0.997
340.189,0.971
340.219,1.005
340.249,0.976
340.279,0.987
340.309,1.045
340.339,1.041
340.369,1.057
340.399,1.107
340.429,1.082
340.459,1.055
340.489,1.070
340.519,1.117
340.549,1.109
340.579,1.140
340.609,1.108
340.639,1.072
340.669,1.036
340.699,1.006
340.729,0.976
340.759,0.996
340.789,0.978
340.819,1.005
340.849,1.008
340.879,1.030
340.909,1.056
340.939,1.011
340.969,1.007
340.999,1.021
341.029,1.016
341.059,1.019
341.089,1.020
341.119,1.015
341.149,1.033
341.179,1.024
341.209,1.024
341.239,1.023
341.269,1.024
341.299,0.998
341.329,1.025
341.359,1.023
341.389,1.001
341.419,0.997
341.449,1.017
341.479,1.035
341.509,1.010
341.539,0.996
341.569,0.997
341.599,1.007
341.629,0.971
341.659,1.004
341.689,1.020
341.719,1.011
341.749,1.004
341.779,1.022
341.809,1.017
341.839,1.042
341.869,1.056
341.899,1.078
341.929,1.088
341.959,1.067
341.989,1.060
342.019,1.047
342.049,1.085
342.079,1.082
342.109,1.068
342.139,1.080
342.169,1.068
342.199,1.056
342.229,1.053
342.259,1.067
342.289,1.058
342.319,1.064
342.349,1.052
342.379,1.040
342.409,1.040
342.439,1.049
342.469,1.039
342.499,1.052
342.529,1.050
342.559,1.060
342.589,1.044
342.619,1.042
342.649,1.065
342.679,1.040
342.709,1.042
342.739,1.056
342.769,1.044
342.799,1.046
342.829,1.054
342.859,1.060
342.889,1.046
342.919,1.042
342.949,1.046
342.979,1.053
343.009,1.046
343.039,1.051
343.069,1.051
343.099,1.048
343.129,1.053
343.159,1.051
343.189,1.043
343.219,1.045
343.249,1.044
343.279,1.042
343.309,1.045
343.339,1.052
343.369,1.051
343.399,1.046
343.429,1.043
343.459,1.049
343.489,1.043
343.519,1.042
343.549,1.048
343.579,1.047
343.609,1.051
343.639,1.053
343.669,1.043
343.699,1.049
343.729,1.053
343.759,1.039
343.789,1.040
343.819,1.050
343.849,1.046
343.879,1.053
343.909,1.046
343.939,1.049
343.969,1.044
343.999,1.045
344.029,1.050
344.059,1.041
344.089,1.048
344.119,1.041
344.149,1.051
344.179,1.049
344.209,1.040
344.239,1.044
344.269,1.044
344.299,1.038
344.329,1.031
344.359,1.040
344.389,1.043
344.419,1.045
344.449,1.045
344.479,1.049
344.509,1.040
344.539,1.050
344.569,1.062
344.599,1.050
344.629,1.053
344.659,1.056
344.689,1.055
344.719,1.052
344.749,1.060
344.779,1.067
344.809,1.060
344.839,1.054
344.869,1.052
344.899,1.044
344.929,1.052
344.959,1.046
344.989,1.050
345.019,1.048
345.049,1.046
345.079,1.050
345.109,1.052
345.139,1.051
345.169,1.051
345.199,1.046
345.229,1.055
345.259,1.056
345.289,1.051
345.319,1.051
345.349,1.050
345.379,1.040
345.409,1.044
345.439,1.044
345.469,1.038
345.499,1.038
345.529,1.049
345.559,1.058
345.589,1.056
345.619,1.055
345.649,1.047
345.679,1.052
345.709,1.052
345.739,1.053
345.769,1.058
345.799,1.073
345.829,1.063
345.859,1.058
345.889,1.061
345.919,1.054
345.949,1.064
345.979,1.058
346.009,1.060
346.039,1.056
346.069,1.060
346.099,1.063
346.129,1.054
346.159,1.058
346.189,1.052
346.219,1.055
346.249,1.037
346.279,1.042
346.309,1.044
346.339,1.053
346.369,1.062
346.399,1.054
346.429,1.057
346.459,1.060
346.489,1.060
346.519,1.058
346.549,1.055
346.579,1.062
346.609,1.048
346.639,1.067
346.669,1.061
346.699,1.053
346.729,1.053
346.759,1.055
346.789,1.056
346.819,1.056
346.849,1.054
346.879,1.054
346.909,1.053
346.939,1.055
346.969,1.052
346.999,1.059
347.029,1.056
347.059,1.057
347.089,1.065
347.119,1.057
347.149,1.052
347.179,1.043
347.209,1.062
347.239,1.048
347.269,1.059
347.299,1.063
347.329,1.057
347.359,1.051
347.389,1.058
347.419,1.052
347.449,1.060
347.479,1.048
347.509,1.058
347.539,1.055
347.569,1.052
347.599,1.057
347.629,1.052
347.659,1.055
