df_hash,22ZHK4.P6Z1T7
345.414,0.985
345.444,0.999
345.474,1.001
345.504,0.993
345.534,1.006
345.564,0.998
345.594,0.993
345.624,0.994
345.654,0.992
345.684,1.001
345.714,1.000
345.744,0.992
345.774,1.003
345.804,1.003
345.834,0.996
345.864,0.993
345.894,1.001
345.924,0.993
345.954,1.003
345.984,0.997
346.014,0.998
346.044,1.003
346.074,0.989
346.104,0.999
346.134,0.999
346.164,0.992
346.194,1.001
346.224,0.996
346.254,0.994
346.284,0.993
346.314,0.995
346.344,0.990
346.374,0.992
346.404,1.002
346.434,0.989
346.464,1.004
346.494,1.001
346.524,0.995
346.554,0.994
346.584,0.997
346.614,0.997
346.644,0.994
346.674,0.998
346.704,0.997
346.734,0.997
346.764,0.992
346.794,0.994
346.824,0.997
346.854,1.002
346.884,0.994
346.914,0.996
346.944,0.994
346.974,1.001
347.004,1.000
347.034,1.003
347.064,1.008
347.094,1.000
347.124,0.992
347.154,0.992
347.184,0.994
347.214,1.002
347.244,1.000
347.274,0.995
347.304,0.998
347.334,1.002
347.364,0.989
347.394,0.999
347.424,0.996
347.454,1.002
347.484,0.996
347.514,0.992
347.544,0.986
347.574,0.991
347.604,1.000
347.634,0.999
347.664,1.016
347.694,0.995
347.724,0.982
347.754,0.992
347.784,0.995
347.814,1.006
347.844,0.997
347.874,1.008
347.904,1.002
347.934,1.000
347.964,0.995
347.994,0.993
348.024,1.005
348.054,0.998
348.084,0.994
348.114,1.008
348.144,0.995
348.174,0.994
348.204,1.001
348.234,1.011
348.264,0.991
348.294,0.991
348.324,0.992
348.354,0.986
348.384,0.991
348.414,0.985
348.444,1.002
348.474,1.000
348.504,1.000
348.534,1.001
348.564,0.999
348.594,0.992
348.624,0.997
348.654,0.996
348.684,0.992
348.714,1.003
348.744,0.992
348.774,0.997
348.804,1.002
348.834,1.001
348.864,0.997
348.894,0.996
348.924,0.996
348.954,0.991
348.984,0.995
349.014,0.995
349.044,0.992
349.074,1.000
349.104,1.000
349.134,0.998
349.164,0.995
349.194,0.995
349.224,1.003
349.254,0.992
349.284,1.001
349.314,1.001
349.344,0.995
349.374,0.990
349.404,0.996
349.434,1.004
349.464,1.002
349.494,1.001
349.524,0.990
349.554,0.990
349.584,0.996
349.614,1.005
349.644,1.000
349.674,0.984
349.704,0.999
349.734,0.993
349.764,0.999
349.794,0.994
349.824,0.995
349.854,0.995
349.884,0.999
349.914,1.000
349.944,0.998
349.974,1.000
350.004,0.993
350.034,0.994
350.064,1.002
350.094,0.994
350.124,0.994
350.154,1.002
350.184,0.990
350.214,1.001
350.244,1.005
350.274,0.999
350.304,1.000
350.334,0.998
350.364,1.002
350.394,0.994
350.424,0.994
350.454,0.996
350.484,0.996
350.514,0.992
350.544,0.993
350.574,0.998
350.604,0.998
350.634,0.995
350.664,1.001
350.694,0.999
350.724,1.002
350.754,0.997
350.784,1.000
350.814,0.996
350.844,0.994
350.874,0.996
350.904,0.999
350.934,1.000
350.964,0.997
350.994,0.995
351.024,1.000
351.054,1.007
351.084,1.004
351.114,0.993
351.144,0.983
351.174,1.008
351.204,0.999
351.234,0.992
351.264,0.992
351.294,0.992
351.324,0.998
351.354,1.003
351.384,1.001
351.414,0.982
351.444,0.992
351.474,0.994
351.504,1.003
351.534,0.994
351.564,0.997
351.594,1.000
351.624,0.995
351.654,0.999
351.684,1.003
351.714,0.997
351.744,0.999
351.774,0.997
351.804,1.001
351.834,0.999
351.864,1.000
351.894,1.000
351.924,1.002
351.954,0.993
351.984,0.993
352.014,1.000
352.044,1.002
352.074,1.000
352.104,0.996
352.134,0.990
352.164,1.005
352.194,0.995
352.224,0.994
352.254,0.996
352.284,0.990
352.314,1.001
352.344,1.004
352.374,1.002
352.404,0.987
352.434,0.997
352.464,1.003
352.494,0.996
352.524,0.991
352.554,0.999
352.584,0.997
352.614,0.994
352.644,1.000
352.674,0.998
352.704,0.995
352.734,0.993
352.764,0.997
352.794,0.997
352.824,0.998
352.854,0.997
352.884,0.997
352.914,0.997
352.944,0.997
352.974,0.997
353.004,0.994
353.034,1.002
353.064,0.990
353.094,0.995
353.124,0.998
353.154,1.006
353.184,0.994
353.214,0.993
353.244,0.992
353.274,0.999
353.304,0.998
353.334,0.999
353.364,0.998
353.394,0.990
353.424,1.004
353.454,0.996
353.484,0.994
353.514,1.000
353.544,1.002
353.574,0.994
353.604,0.997
353.634,1.000
353.664,0.996
353.694,1.001
353.724,0.998
353.754,0.993
353.784,1.001
353.814,0.995
353.844,0.997
353.874,0.996
353.904,0.999
353.934,0.997
353.964,0.993
353.994,1.000
354.024,0.994
354.054,0.994
354.084,0.997
354.114,1.003
354.144,1.002
354.174,0.994
354.204,0.989
354.234,1.000
354.264,1.006
354.294,0.999
354.324,0.991
354.354,0.998
354.384,0.998
354.414,1.000
354.444,0.992
354.474,0.995
354.504,0.998
354.534,0.999
354.564,1.000
354.594,0.998
354.624,0.995
354.654,0.999
354.684,0.999
354.714,0.999
354.744,0.997
354.774,1.000
354.804,0.994
354.834,1.000
354.864,0.990
354.894,0.998
354.924,0.994
354.954,1.006
354.984,0.997
355.014,0.993
355.044,0.995
355.074,0.995
355.104,1.000
355.134,1.003
355.164,0.998
355.194,0.991
355.224,1.001
355.254,0.999
355.284,0.988
355.314,0.995
355.344,0.999
355.374,0.996
355.404,1.000
355.434,0.996
355.464,0.993
355.494,0.998
355.524,0.997
355.554,1.000
355.584,0.996
355.614,0.998
355.644,1.004
355.674,0.994
355.704,0.994
355.734,1.007
355.764,1.004
355.794,0.992
355.824,0.990
355.854,1.000
355.884,1.002
355.914,1.000
355.944,1.002
355.974,0.991
356.004,0.998
356.034,0.996
356.064,0.997
356.094,0.999
356.124,0.996
356.154,0.999
356.184,0.998
356.214,0.994
356.244,1.003
356.274,0.989
356.304,0.993
356.334,1.003
356.364,1.002
356.394,0.997
356.424,0.992
356.454,1.003
356.484,0.999
356.514,0.998
356.544,0.995
356.574,0.992
356.604,0.989
356.634,0.999
356.664,0.999
356.694,1.006
356.724,0.987
356.754,1.004
356.784,0.996
356.814,0.996
356.844,0.996
356.874,0.997
356.904,1.005
356.934,0.994
356.964,0.995
356.994,1.001
357.024,0.997
357.054,0.994
357.084,0.996
357.114,1.000
357.144,0.997
357.174,0.992
357.204,1.001
357.234,1.000
357.264,1.004
357.294,0.999
357.324,0.990
357.354,0.994
357.384,1.001
357.414,1.002
357.444,1.000
357.474,0.995
357.504,1.009
357.534,1.005
357.564,0.998
357.594,0.994
357.624,1.002
357.654,0.994
357.684,0.994
357.714,1.004
357.744,0.998
357.774,0.997
357.804,0.994
357.834,0.994
357.864,0.992
357.894,1.004
357.924,1.003
357.954,0.995
357.984,0.996
358.014,0.996
358.044,1.003
358.074,0.998
358.104,0.990
358.134,0.988
358.164,0.995
358.194,1.010
358.224,1.009
358.254,0.993
358.284,1.001
358.314,1.001
358.344,0.991
358.374,0.996
358.404,1.001
358.434,1.000
358.464,0.999
358.494,1.000
358.524,0.999
358.554,0.994
358.584,0.997
358.614,0.992
358.644,0.996
358.674,0.997
358.704,0.992
358.734,1.000
358.764,1.004
358.794,0.998
358.824,1.002
358.854,1.003
358.884,0.998
358.914,0.992
358.944,0.983
358.974,0.998
359.004,1.009
359.034,0.990
359.064,0.998
359.094,1.000
359.124,0.999
359.154,0.994
359.184,0.996
359.214,0.988
359.244,0.996
359.274,1.015
359.304,1.007
359.334,0.982
359.364,0.986
359.394,1.000
359.424,1.000
359.454,1.008
359.484,1.007
359.514,0.996
359.544,0.993
359.574,0.996
359.604,0.994
359.634,1.004
359.664,0.995
359.694,0.990
359.724,0.994
359.754,0.998
359.784,1.000
359.814,1.005
359.844,1.000
359.874,1.001
359.904,0.993
359.934,0.992
359.964,0.998
359.994,0.996
360.024,0.997
360.054,0.994
360.084,1.002
360.114,0.993
360.144,0.995
360.174,1.000
360.204,0.996
360.234,0.994
360.264,0.998
360.294,0.997
360.324,0.996
360.354,1.007
360.384,0.997
360.414,0.992
360.444,0.994
360.474,0.992
360.504,0.997
360.534,0.999
360.564,0.997
360.594,1.002
360.624,0.997
360.654,1.004
360.684,0.991
360.714,0.994
360.744,0.995
360.774,0.996
360.804,0.996
360.834,0.998
360.864,1.002
360.894,0.994
360.924,1.001
360.954,0.999
360.984,1.000
361.014,1.000
361.044,1.003
361.074,0.993
361.104,0.990
361.134,0.996
361.164,0.994
361.194,1.006
361.224,1.002
361.254,0.993
361.284,1.000
361.314,0.997
361.344,1.002
361.374,0.993
361.404,0.999
361.434,0.999
361.464,0.996
361.494,1.002
361.524,1.002
361.554,0.998
361.584,1.000
361.614,0.998
361.644,1.000
361.674,0.995
361.704,1.000
361.734,1.006
361.764,0.985
361.794,0.989
361.824,0.992
361.854,1.009
361.884,0.998
361.914,0.989
361.944,1.013
361.974,0.991
362.004,0.993
362.034,0.998
362.064,1.002
362.094,0.992
362.124,1.001
362.154,0.998
362.184,1.001
362.214,0.994
362.244,1.003
362.274,1.015
362.304,0.994
362.334,1.004
362.364,0.986
362.394,1.004
362.424,1.004
362.454,0.989
362.484,0.990
362.514,0.999
362.544,1.006
362.574,1.004
362.604,0.997
362.634,0.985
362.664,1.001
362.694,0.997
362.724,0.988
362.754,0.987
362.784,1.001
362.814,0.998
362.844,0.996
362.874,1.004
362.904,0.999
362.934,0.996
362.964,1.002
362.994,1.002
363.024,1.009
363.054,0.989
363.084,0.988
363.114,0.996
363.144,0.997
363.174,0.998
363.204,0.987
363.234,0.993
363.264,0.999
363.294,0.998
363.324,1.006
363.354,0.996
363.384,0.986
363.414,0.994
363.444,1.000
363.474,0.990
363.504,0.992
363.534,0.996
363.564,0.983
363.594,1.002
363.624,1.000
363.654,0.999
363.684,0.996
363.714,0.989
363.744,0.992
363.774,0.994
363.804,0.999
363.834,0.993
363.864,1.004
363.894,0.989
363.924,1.004
363.954,1.004
363.984,0.995
364.014,0.988
364.044,0.997
364.074,0.998
364.104,0.988
364.134,0.991
364.164,0.995
364.194,1.001
364.224,0.996
364.254,1.002
364.284,0.988
364.314,0.994
364.344,0.995
364.374,0.995
364.404,0.994
364.434,0.999
364.464,0.995
364.494,0.989
364.524,0.997
364.554,0.999
364.584,0.994
364.614,0.991
364.644,0.994
364.674,1.000
364.704,1.000
364.734,1.000
364.764,0.989
364.794,1.005
364.824,0.998
364.854,0.988
364.884,0.989
364.914,0.995
364.944,1.009
364.974,0.992
365.004,0.991
365.034,1.004
365.064,1.009
365.094,1.008
365.124,1.011
365.154,0.975
365.184,0.985
365.214,1.000
365.244,0.995
365.274,1.003
365.304,0.992
365.334,0.994
365.364,0.994
365.394,0.992
365.424,0.985
365.454,0.989
365.484,0.989
365.514,0.996
365.544,0.994
365.574,0.998
365.604,0.994
365.634,0.994
365.664,1.007
365.694,1.005
365.724,0.994
365.754,0.986
365.784,0.993
365.814,0.993
365.844,0.992
365.874,1.002
365.904,1.005
365.934,1.005
365.964,0.990
365.994,0.983
366.024,0.992
366.054,1.004
366.084,1.001
366.114,0.992
366.144,0.996
366.174,0.992
366.204,0.995
366.234,0.990
366.264,0.995
366.294,0.998
366.324,1.001
366.354,1.000
366.384,0.998
366.414,1.000
366.444,0.997
366.474,0.999
366.504,1.005
366.534,0.996
366.564,0.986
366.594,0.997
366.624,0.998
366.654,0.995
366.684,0.997
366.714,0.997
366.744,1.004
366.774,0.994
366.804,1.000
366.834,1.005
366.864,0.996
366.894,1.000
366.924,0.999
366.954,1.001
366.984,0.989
367.014,0.995
367.044,0.996
367.074,0.995
367.104,0.994
367.134,0.996
367.164,1.003
367.194,0.997
367.224,0.998
367.254,0.998
367.284,1.004
367.314,1.001
367.344,0.989
367.374,0.996
367.404,0.996
367.434,1.001
367.464,0.996
367.494,0.992
367.524,1.004
367.554,0.999
367.584,0.995
367.614,0.997
367.644,0.994
367.674,0.997
367.704,0.997
367.734,0.997
367.764,0.994
367.794,0.998
367.824,0.999
367.854,0.995
367.884,0.995
367.914,1.008
367.944,0.995
367.974,0.991
368.004,1.001
368.034,1.003
368.064,0.992
368.094,0.992
368.124,0.996
368.154,0.999
368.184,1.000
368.214,0.999
368.244,0.994
368.274,1.004
368.304,0.995
368.334,0.997
368.364,0.993
368.394,1.001
368.424,1.001
368.454,0.995
368.484,0.995
368.514,0.999
368.544,0.995
368.574,0.998
368.604,0.995
368.634,0.999
368.664,0.992
368.694,0.992
368.724,0.996
368.754,1.002
368.784,0.998
368.814,0.990
368.844,0.995
368.874,1.001
368.904,0.998
368.934,1.001
368.964,0.991
368.994,0.999
369.024,0.999
369.054,0.990
369.084,0.994
369.114,1.000
369.144,0.992
369.174,0.998
369.204,1.002
369.234,0.997
369.264,0.994
369.294,1.003
369.324,0.997
369.354,0.998
369.384,0.998
369.414,0.998
369.444,0.994
369.474,0.999
369.504,1.000
369.534,0.991
369.564,0.992
369.594,1.001
369.624,1.000
369.654,1.001
369.684,0.996
369.714,0.999
369.744,1.000
369.774,0.990
369.804,0.995
369.834,0.997
369.864,1.003
369.894,0.996
369.924,0.994
369.954,1.002
369.984,1.000
370.014,0.995
370.044,1.000
370.074,0.991
370.104,0.998
370.134,1.005
370.164,1.000
370.194,0.999
370.224,0.995
370.254,0.998
370.284,0.991
370.314,0.997
370.344,1.000
370.374,1.006
370.404,0.996
370.434,0.998
370.464,0.998
370.494,0.994
370.524,0.991
370.554,1.003
370.584,1.004
370.614,1.004
370.644,0.990
370.674,1.004
370.704,0.997
370.734,1.001
370.764,1.002
370.794,1.006
370.824,0.999
370.854,0.992
370.884,0.996
370.914,0.997
370.944,1.003
370.974,1.004
371.004,0.994
371.034,0.994
371.064,0.993
371.094,0.996
371.124,0.999
371.154,1.003
371.184,0.998
371.214,0.995
371.244,1.005
371.274,1.000
371.304,1.001
371.334,0.993
371.364,0.990
371.394,1.000
371.424,1.011
371.454,1.005
371.484,0.994
371.514,0.985
371.544,1.001
371.574,0.992
371.604,1.006
371.634,1.005
371.664,1.000
371.694,0.994
371.724,0.991
371.754,0.996
371.784,0.995
371.814,1.003
371.844,1.007
371.874,0.994
371.904,0.993
371.934,1.003
371.964,0.993
371.994,1.000
372.024,0.999
372.054,1.007
372.084,1.000
372.114,0.994
372.144,0.996
372.174,1.004
372.204,0.997
372.234,1.000
372.264,1.007
372.294,0.995
372.324,0.995
372.354,1.006
372.384,1.002
372.414,0.994
372.444,1.001
372.474,1.001
372.504,1.003
372.534,0.999
372.564,0.994
372.594,1.003
372.624,0.998
372.654,0.991
372.684,0.998
372.714,0.993
372.744,0.994
372.774,0.996
372.804,0.991
372.834,0.984
372.864,0.994
372.894,1.005
372.924,1.003
372.954,1.001
372.984,0.995
373.014,0.999
373.044,0.998
373.074,0.994
373.104,0.995
373.134,0.998
373.164,0.993
373.194,0.995
373.224,0.991
373.254,0.986
373.284,0.994
373.314,0.994
373.344,0.999
373.374,1.013
373.404,1.003
373.434,1.003
373.464,1.003
373.494,1.006
373.524,0.993
373.554,0.985
373.584,0.997
373.614,0.993
373.644,1.009
373.674,1.001
373.704,1.000
373.734,1.005
373.764,0.998
373.794,0.993
373.824,0.995
373.854,1.021
373.884,1.020
373.914,1.021
373.944,0.982
373.974,0.978
374.004,1.004
374.034,0.999
374.064,0.979
374.094,1.046
374.124,0.989
374.154,0.979
374.184,1.019
374.214,1.017
374.244,1.014
374.274,1.006
374.304,0.999
374.334,1.006
374.364,1.000
374.394,0.998
374.424,0.988
374.454,0.986
374.484,0.994
374.514,0.991
374.544,0.998
374.574,1.008
374.604,1.003
374.634,1.004
374.664,1.010
374.694,1.005
374.724,0.997
374.754,0.997
374.784,1.002
374.814,1.006
374.844,1.001
374.874,0.997
374.904,1.011
374.934,0.999
374.964,0.997
374.994,0.997
375.024,1.004
375.054,1.003
375.084,1.000
375.114,1.005
375.144,1.013
375.174,1.000
375.204,1.002
375.234,1.002
375.264,1.002
375.294,1.003
375.324,1.006
375.354,0.998
375.384,1.004
375.414,1.006
375.444,1.009
375.474,1.011
375.504,1.002
375.534,1.002
375.564,0.994
375.594,1.003
375.624,0.999
375.654,0.997
375.684,0.997
375.714,1.008
375.744,1.014
375.774,1.005
375.804,0.996
375.834,0.994
375.864,1.000
375.894,0.999
375.924,0.986
375.954,0.997
375.984,0.991
376.014,0.995
376.044,0.999
376.074,1.006
376.104,1.008
376.134,0.996
376.164,0.997
376.194,0.995
376.224,0.998
376.254,1.003
376.284,1.016
376.314,1.012
376.344,1.006
376.374,1.009
376.404,1.001
376.434,1.014
376.464,1.007
376.494,1.008
376.524,1.001
376.554,1.001
376.584,0.996
376.614,0.998
376.644,1.013
376.674,0.999
376.704,1.003
376.734,0.994
376.764,0.996
376.794,0.995
376.824,0.997
376.854,0.997
376.884,0.996
376.914,1.004
376.944,1.000
376.974,0.999
377.004,0.998
377.034,1.003
377.064,0.992
377.094,0.996
377.124,1.007
377.154,0.999
377.184,0.994
377.214,1.001
377.244,1.009
377.274,1.001
377.304,0.996
377.334,1.000
377.364,0.994
377.394,1.003
377.424,1.005
377.454,0.996
377.484,0.992
377.514,1.002
377.544,0.998
377.574,1.005
377.604,0.997
377.634,0.996
377.664,0.999
377.694,1.002
377.724,0.997
377.754,0.992
377.784,1.001
377.814,0.999
377.844,1.000
377.874,0.995
377.904,0.998
377.934,0.996
377.964,0.999
377.994,0.994
378.024,0.996
378.054,0.999
378.084,1.002
378.114,0.995
378.144,1.001
378.174,1.006
378.204,0.998
378.234,1.000
378.264,0.999
378.294,0.994
378.324,1.008
378.354,0.999
378.384,0.988
378.414,0.998
378.444,0.998
378.474,0.994
378.504,0.993
378.534,1.002
378.564,1.006
378.594,0.997
378.624,0.997
378.654,0.997
378.684,1.001
378.714,1.005
378.744,0.997
378.774,0.997
378.804,1.000
378.834,0.994
378.864,0.996
378.894,1.002
378.924,0.994
378.954,0.992
378.984,0.994
379.014,0.998
379.044,0.999
379.074,1.002
379.104,0.994
379.134,1.005
379.164,1.001
379.194,1.002
379.224,0.991
379.254,1.002
379.284,1.000
379.314,0.997
379.344,0.991
379.374,1.003
379.404,0.993
379.434,1.001
379.464,0.999
379.494,1.001
379.524,0.994
379.554,1.002
379.584,0.997
379.614,0.997
379.644,0.993
379.674,0.991
379.704,1.003
379.734,1.002
379.764,1.001
379.794,0.993
379.824,1.001
379.854,1.001
379.884,0.996
379.914,1.001
379.944,0.999
379.974,0.996
380.004,1.001
380.034,0.993
380.064,0.998
380.094,0.999
380.124,1.002
380.154,0.993
380.184,0.998
380.214,1.004
380.244,1.002
380.274,1.000
380.304,1.000
380.334,0.990
380.364,1.000
380.394,1.002
380.424,1.002
380.454,0.991
380.484,1.002
380.514,1.002
380.544,0.999
380.574,0.996
380.604,0.997
380.634,0.998
380.664,0.998
380.694,0.999
380.724,0.999
380.754,0.999
380.784,0.998
380.814,0.998
380.844,1.000
380.874,1.004
380.904,0.993
380.934,1.002
380.964,0.995
380.994,0.996
381.024,0.998
381.054,0.994
381.084,1.001
381.114,1.004
381.144,1.000
381.174,0.995
381.204,1.006
381.234,0.995
381.264,0.998
381.294,0.997
381.324,0.995
381.354,0.998
381.384,1.002
381.414,1.002
381.444,0.999
381.474,0.998
381.504,0.994
381.534,1.002
381.564,0.998
381.594,0.998
381.624,0.996
381.654,0.993
381.684,1.002
381.714,1.004
381.744,0.998
381.774,0.994
381.804,0.996
381.834,1.002
381.864,1.002
381.894,1.001
381.924,0.994
381.954,1.001
381.984,0.999
382.014,1.000
382.044,0.998
382.074,0.997
382.104,0.996
382.134,0.999
382.164,0.998
382.194,1.002
382.224,0.995
382.254,0.997
382.284,1.000
382.314,1.001
382.344,1.000
382.374,1.006
382.404,0.989
382.434,0.998
382.464,1.004
382.494,1.008
382.524,0.995
382.554,0.995
382.584,0.997
382.614,0.996
382.644,1.007
382.674,1.003
382.704,0.985
382.734,1.001
382.764,0.997
382.794,0.994
382.824,1.000
382.854,1.000
382.884,0.996
382.914,1.000
382.944,1.000
382.974,1.000
383.004,1.000
383.034,0.996
383.064,0.996
383.094,1.000
383.124,0.998
383.154,0.999
383.184,0.998
383.214,0.995
383.244,1.000
383.274,1.006
383.304,0.997
383.334,0.998
383.364,0.992
383.394,1.002
383.424,1.005
383.454,0.996
383.484,0.998
383.514,0.998
383.544,1.002
383.574,0.999
383.604,0.993
383.634,1.000
383.664,1.004
383.694,0.998
383.724,0.994
383.754,1.002
383.784,1.004
383.814,0.986
383.844,1.004
383.874,1.002
383.904,1.005
383.934,0.996
383.964,1.003
383.994,0.998
384.024,0.998
384.054,1.007
384.084,1.005
384.114,0.992
384.144,0.990
384.174,0.999
384.204,0.998
384.234,1.000
384.264,1.001
384.294,1.000
384.324,1.000
384.354,0.998
384.384,0.992
384.414,0.998
384.444,1.003
384.474,0.996
384.504,0.998
384.534,0.999
384.564,1.001
384.594,0.991
384.624,0.996
384.654,1.003
384.684,1.003
384.714,0.996
384.744,0.992
384.774,0.998
384.804,1.002
384.834,1.005
384.864,0.998
384.894,0.993
384.924,1.001
384.954,0.996
384.984,1.003
385.014,0.999
385.044,0.990
385.074,1.000
385.104,0.997
385.134,0.991
385.164,0.997
385.194,1.008
385.224,1.000
385.254,0.996
385.284,0.994
385.314,1.005
385.344,1.000
385.374,0.998
385.404,1.000
385.434,0.994
385.464,0.999
385.494,0.992
385.524,0.994
385.554,1.008
385.584,1.002
385.614,0.995
385.644,0.996
385.674,0.997
385.704,0.994
385.734,1.002
385.764,1.005
385.794,0.996
385.824,0.999
385.854,0.998
385.884,1.001
385.914,1.003
385.944,1.000
385.974,0.999
386.004,1.001
386.034,0.998
386.064,0.996
386.094,0.997
386.124,1.003
386.154,0.999
386.184,0.999
386.214,0.995
386.244,0.997
386.274,1.002
386.304,1.002
386.334,0.996
386.364,0.998
386.394,0.996
386.424,0.999
386.454,1.006
386.484,0.998
386.514,0.994
386.544,1.000
386.574,0.994
386.604,0.997
386.634,0.994
386.664,1.001
386.694,0.997
386.724,1.001
386.754,0.995
386.784,0.991
386.814,1.000
386.844,0.999
386.874,1.008
386.904,0.996
386.934,0.993
386.964,1.002
386.994,1.008
387.024,0.987
387.054,0.993
387.084,1.001
387.114,0.999
387.144,0.996
387.174,1.002
387.204,0.998
387.234,0.999
387.264,0.994
387.294,0.997
387.324,0.998
387.354,0.997
387.384,0.998
387.414,1.000
387.444,0.999
387.474,1.000
387.504,0.994
387.534,0.992
387.564,1.009
387.594,1.000
387.624,0.995
387.654,0.995
387.684,1.008
387.714,0.995
387.744,0.990
387.774,0.997
387.804,1.003
387.834,0.994
387.864,1.000
387.894,0.997
387.924,1.004
387.954,0.997
387.984,0.998
388.014,0.999
388.044,1.000
388.074,1.000
388.104,0.998
388.134,1.000
388.164,0.997
388.194,0.998
388.224,0.998
388.254,1.001
388.284,1.002
388.314,0.998
388.344,0.999
388.374,1.000
388.404,0.997
388.434,0.998
388.464,0.992
388.494,1.000
388.524,1.001
388.554,0.997
388.584,0.996
388.614,1.003
388.644,0.995
388.674,0.994
388.704,0.999
388.734,1.002
388.764,0.997
388.794,0.992
388.824,1.004
388.854,1.000
388.884,0.993
388.914,1.000
388.944,1.000
388.974,0.998
389.004,0.990
389.034,1.007
389.064,1.003
389.094,0.993
389.124,0.993
389.154,0.998
389.184,1.007
389.214,1.006
389.244,0.991
389.274,1.000
389.304,1.000
389.334,0.997
389.364,0.995
389.394,0.999
389.424,0.997
389.454,0.994
389.484,1.004
389.514,1.000
389.544,0.998
389.574,0.999
389.604,0.995
389.634,1.006
389.664,0.995
389.694,0.993
389.724,0.999
389.754,1.005
389.784,0.997
389.814,0.993
389.844,0.996
389.874,1.002
389.904,0.994
389.934,1.003
389.964,0.995
389.994,0.995
390.024,0.995
390.054,0.994
390.084,1.004
390.114,1.001
390.144,0.997
390.174,0.996
390.204,0.996
390.234,0.999
390.264,1.001
390.294,0.998
390.324,1.000
390.354,1.005
390.384,0.995
390.414,0.997
390.444,1.000
390.474,1.006
390.504,0.993
390.534,0.996
390.564,0.996
390.594,1.002
390.624,1.001
390.654,1.004
390.684,1.000
390.714,1.001
390.744,1.002
390.774,0.996
390.804,0.991
390.834,0.998
390.864,1.000
390.894,0.996
390.924,0.999
390.954,1.001
390.984,0.997
391.014,0.998
391.044,1.000
391.074,1.000
391.104,1.001
391.134,0.991
391.164,1.005
391.194,0.999
391.224,1.004
391.254,1.006
391.284,0.993
391.314,0.993
391.344,0.998
391.374,1.001
391.404,1.000
391.434,0.990
391.464,0.994
391.494,0.999
391.524,0.997
391.554,0.989
391.584,0.999
391.614,1.000
391.644,1.001
391.674,1.001
391.704,1.004
391.734,1.002
391.764,0.999
391.794,0.993
391.824,0.993
391.854,1.004
391.884,0.999
391.914,0.996
391.944,0.998
391.974,0.994
392.004,1.007
392.034,0.996
392.064,0.994
392.094,0.996
392.124,0.979
392.154,0.967
392.184,0.970
392.214,1.006
392.244,1.023
392.274,1.014
392.304,1.003
392.334,0.994
392.364,0.994
392.394,0.980
392.424,0.992
392.454,1.003
392.484,1.003
392.514,0.985
392.544,0.992
392.574,1.001
392.604,0.997
392.634,1.004
392.664,1.002
392.694,1.008
392.724,1.007
392.754,1.008
392.784,1.007
392.814,0.991
392.844,0.985
392.874,0.988
392.904,0.995
392.934,0.997
392.964,0.989
392.994,1.006
393.024,1.015
393.054,0.998
393.084,0.991
393.114,0.997
393.144,0.996
393.174,1.003
393.204,1.003
393.234,1.000
393.264,1.000
393.294,1.000
393.324,1.003
393.354,1.000
393.384,1.000
393.414,1.001
393.444,1.005
393.474,1.000
393.504,1.003
393.534,0.978
393.564,0.986
393.594,1.012
393.624,0.987
393.654,1.003
393.684,1.021
393.714,1.003
393.744,0.995
393.774,0.979
393.804,1.019
393.834,1.010
393.864,0.994
393.894,0.993
393.924,1.009
393.954,0.987
393.984,0.982
394.014,0.989
394.044,1.003
394.074,1.008
394.104,1.008
394.134,1.001
394.164,0.995
394.194,0.992
394.224,0.990
394.254,0.997
394.284,1.002
394.314,1.001
394.344,0.997
394.374,0.997
394.404,0.994
394.434,0.995
394.464,0.997
394.494,1.008
394.524,1.006
394.554,1.005
394.584,0.998
394.614,0.985
394.644,0.993
394.674,1.010
394.704,1.006
394.734,1.001
394.764,0.994
394.794,0.996
394.824,1.005
394.854,0.999
394.884,1.000
394.914,0.996
394.944,0.999
394.974,0.990
395.004,1.000
395.034,1.012
395.064,1.004
395.094,0.995
395.124,0.993
395.154,1.002
395.184,1.004
395.214,0.998
395.244,1.005
395.274,1.007
395.304,1.001
395.334,1.001
395.364,0.996
395.394,1.003
395.424,1.004
395.454,1.002
395.484,1.003
395.514,1.005
395.544,0.995
395.574,1.000
395.604,1.003
395.634,1.003
395.664,1.008
395.694,1.002
395.724,1.004
395.754,1.005
395.784,1.004
395.814,0.999
395.844,1.001
395.874,1.014
395.904,1.006
395.934,0.992
395.964,0.998
395.994,1.006
396.024,1.003
396.054,0.992
396.084,1.007
396.114,1.004
396.144,1.004
396.174,1.000
396.204,0.995
396.234,1.005
396.264,0.996
396.294,1.002
396.324,1.000
396.354,0.998
396.384,0.993
396.414,1.015
396.444,1.010
396.474,1.000
396.504,0.999
396.534,0.999
396.564,1.002
396.594,1.005
396.624,0.995
396.654,1.000
396.684,1.005
396.714,1.000
396.744,0.993
396.774,1.002
396.804,0.997
396.834,0.998
396.864,1.007
396.894,1.006
396.924,1.006
396.954,1.000
396.984,0.993
397.014,0.994
397.044,1.008
397.074,1.004
397.104,1.002
397.134,0.996
397.164,0.996
397.194,1.003
397.224,1.001
397.254,0.997
397.284,1.002
397.314,1.000
397.344,1.003
397.374,0.996
397.404,0.996
397.434,1.000
397.464,1.000
397.494,0.996
397.524,1.000
397.554,1.001
397.584,0.995
397.614,1.001
397.644,1.006
397.674,1.010
397.704,0.998
397.734,0.989
397.764,1.000
397.794,1.005
