df_hash,22ZHK4.EBWR1B
56.531,1.045
56.561,1.051
56.591,1.054
56.621,1.049
56.651,1.047
56.681,1.044
56.711,1.044
56.741,1.049
56.771,1.052
56.801,1.046
56.831,1.049
56.861,1.044
56.891,1.046
56.921,1.047
56.951,1.052
56.981,1.046
57.011,1.044
57.041,1.047
57.071,1.049
57.101,1.047
57.131,1.049
57.161,1.050
57.191,1.050
57.221,1.047
57.251,1.049
57.281,1.048
57.311,1.045
57.341,1.045
57.371,1.044
57.401,1.047
57.431,1.044
57.461,1.050
57.491,1.052
57.521,1.048
57.551,1.044
57.581,1.047
57.611,1.049
57.641,1.047
57.671,1.047
57.701,1.049
57.731,1.044
57.761,1.046
57.791,1.048
57.821,1.054
57.851,1.046
57.881,1.048
57.911,1.049
57.941,1.049
57.971,1.051
58.001,1.051
58.031,1.046
58.061,1.049
58.091,1.048
58.121,1.049
58.151,1.047
58.181,1.048
58.211,1.045
58.241,1.050
58.271,1.047
58.301,1.045
58.331,1.048
58.361,1.049
58.391,1.048
58.421,1.047
58.451,1.044
58.481,1.046
58.511,1.050
58.541,1.046
58.571,1.047
58.601,1.053
58.631,1.048
58.661,1.049
58.691,1.045
58.721,1.053
58.751,1.047
58.781,1.046
58.811,1.043
58.841,1.049
58.871,1.047
58.901,1.049
58.931,1.048
58.961,1.049
58.991,1.048
59.021,1.051
59.051,1.048
59.081,1.049
59.111,1.047
59.141,1.048
59.171,1.047
59.201,1.051
59.231,1.049
59.261,1.048
59.291,1.046
59.321,1.052
59.351,1.046
59.381,1.045
59.411,1.045
59.441,1.050
59.471,1.047
59.501,1.050
59.531,1.047
59.561,1.047
59.591,1.045
59.621,1.051
59.651,1.048
59.681,1.048
59.711,1.047
59.741,1.046
59.771,1.053
59.801,1.047
59.831,1.048
59.861,1.045
59.891,1.049
59.921,1.049
59.951,1.050
59.981,1.048
60.011,1.044
60.041,1.048
60.071,1.046
60.101,1.048
60.131,1.052
60.161,1.050
60.191,1.049
60.221,1.050
60.251,1.045
60.281,1.045
60.311,1.047
60.341,1.051
60.371,1.046
60.401,1.050
60.431,1.043
60.461,1.047
60.491,1.046
60.521,1.053
60.551,1.045
60.581,1.046
60.611,1.050
60.641,1.049
60.671,1.049
60.701,1.049
60.731,1.047
60.761,1.047
60.791,1.050
60.821,1.048
60.851,1.049
60.881,1.047
60.911,1.044
60.941,1.048
60.971,1.050
61.001,1.051
61.031,1.047
61.061,1.052
61.091,1.048
61.121,1.049
61.151,1.047
61.181,1.050
61.211,1.046
61.241,1.048
61.271,1.051
61.301,1.050
61.331,1.040
61.361,1.043
61.391,1.049
61.421,1.050
61.451,1.047
61.481,1.046
61.511,1.048
61.541,1.047
61.571,1.048
61.601,1.051
61.631,1.051
61.661,1.049
61.691,1.051
61.721,1.049
61.751,1.047
61.781,1.048
61.811,1.045
61.841,1.046
61.871,1.049
61.901,1.051
61.931,1.050
61.961,1.047
61.991,1.051
62.021,1.050
62.051,1.048
62.081,1.046
62.111,1.047
62.141,1.049
62.171,1.048
62.201,1.051
62.231,1.050
62.261,1.044
62.291,1.045
62.321,1.052
62.351,1.054
62.381,1.043
62.411,1.046
62.441,1.047
62.471,1.047
62.501,1.048
62.531,1.049
62.561,1.051
62.591,1.047
62.621,1.049
62.651,1.047
62.681,1.047
62.711,1.050
62.741,1.048
62.771,1.046
62.801,1.049
62.831,1.049
62.861,1.046
62.891,1.045
62.921,1.052
62.951,1.050
62.981,1.046
63.011,1.042
63.041,1.046
63.071,1.049
63.101,1.048
63.131,1.050
63.161,1.047
63.191,1.052
63.221,1.044
63.251,1.048
63.281,1.052
63.311,1.045
63.341,1.046
63.371,1.047
63.401,1.049
63.431,1.049
63.461,1.050
63.491,1.051
63.521,1.050
63.551,1.048
63.581,1.050
63.611,1.047
63.641,1.048
63.671,1.048
63.701,1.047
63.731,1.048
63.761,1.046
63.791,1.048
63.821,1.050
63.851,1.049
63.881,1.049
63.911,1.044
63.941,1.050
63.971,1.049
64.001,1.049
64.031,1.047
64.061,1.047
64.091,1.049
64.121,1.046
64.151,1.054
64.181,1.049
64.211,1.048
64.241,1.045
64.271,1.053
64.301,1.048
64.331,1.051
64.361,1.052
64.391,1.046
64.421,1.050
64.451,1.048
64.481,1.050
64.511,1.050
64.541,1.050
64.571,1.047
64.601,1.051
64.631,1.054
64.661,1.053
64.691,1.044
64.721,1.052
64.751,1.051
64.781,1.051
64.811,1.045
64.841,1.048
64.871,1.048
64.901,1.047
64.931,1.052
64.961,1.054
64.991,1.040
65.021,1.044
65.051,1.048
65.081,1.053
65.111,1.046
65.141,1.047
65.171,1.048
65.201,1.050
65.231,1.050
65.261,1.050
65.291,1.048
65.321,1.051
65.351,1.047
65.381,1.050
65.411,1.048
65.441,1.049
65.471,1.050
65.501,1.050
65.531,1.051
65.561,1.044
65.591,1.048
65.621,1.049
65.651,1.054
65.681,1.053
65.711,1.048
65.741,1.046
65.771,1.048
65.801,1.048
65.831,1.053
65.861,1.053
65.891,1.049
65.921,1.042
65.951,1.048
65.981,1.046
66.011,1.052
66.041,1.048
66.071,1.044
66.101,1.048
66.131,1.051
66.161,1.050
66.191,1.051
66.221,1.052
66.251,1.047
66.281,1.050
66.311,1.049
66.341,1.046
66.371,1.050
66.401,1.048
66.431,1.049
66.461,1.046
66.491,1.047
66.521,1.043
66.551,1.050
66.581,1.051
66.611,1.048
66.641,1.046
66.671,1.048
66.701,1.047
66.731,1.051
66.761,1.050
66.791,1.050
66.821,1.046
66.851,1.048
66.881,1.050
66.911,1.056
66.941,1.045
66.971,1.045
67.001,1.049
67.031,1.049
67.061,1.051
67.091,1.050
67.121,1.048
67.151,1.048
67.181,1.050
67.211,1.047
67.241,1.051
67.271,1.047
67.301,1.050
67.331,1.049
67.361,1.048
67.391,1.052
67.421,1.047
67.451,1.050
67.481,1.051
67.511,1.051
67.541,1.049
67.571,1.045
67.601,1.053
67.631,1.047
67.661,1.052
67.691,1.051
67.721,1.052
67.751,1.050
67.781,1.050
67.811,1.054
67.841,1.046
67.871,1.044
67.901,1.048
67.931,1.051
67.961,1.047
67.991,1.050
68.021,1.048
68.051,1.049
68.081,1.051
68.111,1.048
68.141,1.051
68.171,1.050
68.201,1.047
68.231,1.049
68.261,1.046
68.291,1.044
68.321,1.053
68.351,1.051
68.381,1.048
68.411,1.049
68.441,1.045
68.471,1.045
68.501,1.049
68.531,1.049
68.561,1.049
68.591,1.052
68.621,1.047
68.651,1.046
68.681,1.045
68.711,1.054
68.741,1.047
68.771,1.048
68.801,1.048
68.831,1.048
68.861,1.046
68.891,1.051
68.921,1.049
68.951,1.049
68.981,1.052
69.011,1.050
69.041,1.047
69.071,1.045
69.101,1.048
69.131,1.048
69.161,1.049
69.191,1.050
69.221,1.050
69.251,1.050
69.281,1.049
69.311,1.048
69.341,1.048
69.371,1.049
69.401,1.049
69.431,1.051
69.461,1.048
69.491,1.050
69.521,1.053
69.551,1.044
69.581,1.053
69.611,1.050
69.641,1.048
69.671,1.047
69.701,1.047
69.731,1.049
69.761,1.050
69.791,1.051
69.821,1.050
69.851,1.047
69.881,1.050
69.911,1.048
69.941,1.046
69.971,1.050
70.001,1.047
70.031,1.049
70.061,1.054
70.091,1.050
70.121,1.044
70.151,1.048
70.181,1.053
70.211,1.049
70.241,1.045
70.271,1.048
70.301,1.050
70.331,1.048
70.361,1.051
70.391,1.051
70.421,1.047
70.451,1.044
70.481,1.051
70.511,1.051
70.541,1.049
70.571,1.049
70.601,1.050
70.631,1.049
70.661,1.050
70.691,1.049
70.721,1.047
70.751,1.048
70.781,1.052
70.811,1.047
70.841,1.050
70.871,1.047
70.901,1.051
70.931,1.048
70.961,1.048
70.991,1.053
71.021,1.047
71.051,1.053
71.081,1.052
71.111,1.049
71.141,1.045
71.171,1.051
71.201,1.052
71.231,1.052
71.261,1.049
71.291,1.052
71.321,1.052
71.351,1.044
71.381,1.055
71.411,1.052
71.441,1.043
71.471,1.046
71.501,1.051
71.531,1.050
71.561,1.047
71.591,1.048
71.621,1.053
71.651,1.050
71.681,1.052
71.711,1.049
71.741,1.051
71.771,1.048
71.801,1.049
71.831,1.047
71.861,1.045
71.891,1.049
71.921,1.051
71.951,1.052
71.981,1.048
72.011,1.050
72.041,1.049
72.071,1.049
72.101,1.050
72.131,1.050
72.161,1.047
72.191,1.047
72.221,1.048
72.251,1.054
72.281,1.048
72.311,1.049
72.341,1.049
72.371,1.049
72.401,1.048
72.431,1.054
72.461,1.047
72.491,1.047
72.521,1.048
72.551,1.050
72.581,1.049
72.611,1.049
72.641,1.050
72.671,1.048
72.701,1.046
72.731,1.047
72.761,1.054
72.791,1.054
72.821,1.050
72.851,1.047
72.881,1.048
72.911,1.046
72.941,1.049
72.971,1.053
73.001,1.048
73.031,1.047
73.061,1.048
73.091,1.049
73.121,1.052
73.151,1.049
73.181,1.047
73.211,1.050
73.241,1.053
73.271,1.054
73.301,1.051
73.331,1.048
73.361,1.050
73.391,1.049
73.421,1.049
73.451,1.050
73.481,1.049
73.511,1.053
73.541,1.050
73.571,1.044
73.601,1.046
73.631,1.054
73.661,1.054
73.691,1.048
73.721,1.045
73.751,1.048
73.781,1.051
73.811,1.050
73.841,1.050
73.871,1.054
73.901,1.047
73.931,1.048
73.961,1.051
73.991,1.056
74.021,1.046
74.051,1.047
74.081,1.050
74.111,1.053
74.141,1.052
74.171,1.050
74.201,1.050
74.231,1.050
74.261,1.051
74.291,1.048
74.321,1.052
74.351,1.048
74.381,1.049
74.411,1.051
74.441,1.049
74.471,1.054
74.501,1.050
74.531,1.048
74.561,1.049
74.591,1.050
74.621,1.049
74.651,1.048
74.681,1.051
74.711,1.047
74.741,1.052
74.771,1.049
74.801,1.052
74.831,1.051
74.861,1.046
74.891,1.045
74.921,1.049
74.951,1.054
74.981,1.048
75.011,1.052
75.041,1.049
75.071,1.047
75.101,1.051
75.131,1.052
75.161,1.048
75.191,1.050
75.221,1.051
75.251,1.048
75.281,1.046
75.311,1.047
75.341,1.047
75.371,1.044
75.401,1.058
75.431,1.054
75.461,1.051
75.491,1.051
75.521,1.049
75.551,1.049
75.581,1.047
75.611,1.042
75.641,1.047
75.671,1.051
75.701,1.053
75.731,1.052
75.761,1.045
75.791,1.049
75.821,1.052
75.851,1.047
75.881,1.052
75.911,1.048
75.941,1.046
75.971,1.049
76.001,1.049
76.031,1.050
76.061,1.053
76.091,1.050
76.121,1.051
76.151,1.054
76.181,1.046
76.211,1.045
76.241,1.051
76.271,1.053
76.301,1.051
76.331,1.049
76.361,1.051
76.391,1.049
76.421,1.052
76.451,1.050
76.481,1.051
76.511,1.048
76.541,1.045
76.571,1.055
76.601,1.057
76.631,1.046
76.661,1.052
76.691,1.052
76.721,1.050
76.751,1.051
76.781,1.052
76.811,1.049
76.841,1.050
76.871,1.051
76.901,1.048
76.931,1.053
76.961,1.048
76.991,1.050
77.021,1.045
77.051,1.051
77.081,1.051
77.111,1.052
77.141,1.048
77.171,1.049
77.201,1.051
77.231,1.049
77.261,1.047
77.291,1.050
77.321,1.053
77.351,1.046
77.381,1.048
77.411,1.056
77.441,1.050
77.471,1.050
77.501,1.050
77.531,1.050
77.561,1.049
77.591,1.051
77.621,1.051
77.651,1.048
77.681,1.055
77.711,1.054
77.741,1.049
77.771,1.046
77.801,1.047
77.831,1.050
77.861,1.054
77.891,1.048
77.921,1.047
77.951,1.041
77.981,1.052
78.011,1.054
78.041,1.052
78.071,1.055
78.101,1.052
78.131,1.052
78.161,1.049
78.191,1.057
78.221,1.052
78.251,1.047
78.281,1.055
78.311,1.046
78.341,1.047
78.371,1.050
78.401,1.049
78.431,1.047
78.461,1.050
78.491,1.059
78.521,1.058
78.551,1.061
78.581,1.059
78.611,1.046
78.641,1.045
78.671,1.043
78.701,1.038
78.731,1.034
78.761,1.038
78.791,1.037
78.821,1.048
78.851,1.045
78.881,1.058
78.911,1.079
78.941,1.063
78.971,1.060
79.001,1.054
79.031,1.048
79.061,1.047
79.091,1.049
79.121,1.052
79.151,1.057
79.181,1.056
79.211,1.047
79.241,1.043
79.271,1.047
79.301,1.056
79.331,1.049
79.361,1.052
79.391,1.053
79.421,1.050
79.451,1.050
79.481,1.049
79.511,1.050
79.541,1.049
79.571,1.050
79.601,1.047
79.631,1.047
79.661,1.052
79.691,1.048
79.721,1.049
79.751,1.051
79.781,1.053
79.811,1.055
79.841,1.052
79.871,1.051
79.901,1.052
79.931,1.048
79.961,1.047
79.991,1.051
80.021,1.046
80.051,1.049
80.081,1.052
80.111,1.053
80.141,1.052
80.171,1.045
80.201,1.045
80.231,1.046
80.261,1.050
80.291,1.047
80.321,1.054
80.351,1.059
80.381,1.055
80.411,1.053
80.441,1.051
80.471,1.046
80.501,1.051
80.531,1.050
80.561,1.047
80.591,1.050
80.621,1.054
80.651,1.051
80.681,1.048
80.711,1.053
80.741,1.051
80.771,1.049
80.801,1.051
80.831,1.051
80.861,1.046
80.891,1.050
80.921,1.050
80.951,1.049
80.981,1.050
81.011,1.049
81.041,1.049
81.071,1.050
81.101,1.050
81.131,1.051
81.161,1.054
81.191,1.051
81.221,1.048
81.251,1.051
81.281,1.047
81.311,1.050
81.341,1.054
81.371,1.052
81.401,1.050
81.431,1.047
81.461,1.050
81.491,1.051
81.521,1.051
81.551,1.050
81.581,1.044
81.611,1.045
81.641,1.049
81.671,1.053
81.701,1.050
81.731,1.048
81.761,1.045
81.791,1.052
81.821,1.046
81.851,1.051
81.881,1.050
81.911,1.048
81.941,1.049
81.971,1.049
82.001,1.048
82.031,1.052
82.061,1.049
82.091,1.045
82.121,1.048
82.151,1.051
82.181,1.052
82.211,1.051
82.241,1.045
82.271,1.049
82.301,1.048
82.331,1.049
82.361,1.051
82.391,1.050
82.421,1.050
82.451,1.045
82.481,1.048
82.511,1.056
82.541,1.046
82.571,1.047
82.601,1.050
82.631,1.054
82.661,1.053
82.691,1.049
82.721,1.050
82.751,1.052
82.781,1.049
82.811,1.050
82.841,1.051
82.871,1.044
82.901,1.049
82.931,1.045
82.961,1.054
82.991,1.053
83.021,1.049
83.051,1.049
83.081,1.048
83.111,1.047
83.141,1.047
83.171,1.047
83.201,1.055
83.231,1.053
83.261,1.046
83.291,1.048
83.321,1.051
83.351,1.049
83.381,1.051
83.411,1.049
83.441,1.050
83.471,1.052
83.501,1.051
83.531,1.050
83.561,1.049
83.591,1.050
83.621,1.047
83.651,1.050
83.681,1.048
83.711,1.051
83.741,1.048
83.771,1.049
83.801,1.049
83.831,1.050
83.861,1.052
83.891,1.052
83.921,1.046
83.951,1.049
83.981,1.049
84.011,1.049
84.041,1.050
84.071,1.051
84.101,1.045
84.131,1.045
84.161,1.051
84.191,1.050
84.221,1.049
84.251,1.048
84.281,1.050
84.311,1.052
84.341,1.050
84.371,1.051
84.401,1.052
84.431,1.047
84.461,1.052
84.491,1.049
84.521,1.049
84.551,1.050
84.581,1.053
84.611,1.049
84.641,1.049
84.671,1.052
84.701,1.048
84.731,1.054
84.761,1.050
84.791,1.051
84.821,1.046
84.851,1.050
84.881,1.048
84.911,1.053
84.941,1.051
84.971,1.051
85.001,1.046
85.031,1.044
85.061,1.049
85.091,1.054
85.121,1.044
85.151,1.047
85.181,1.050
85.211,1.053
85.241,1.048
85.271,1.050
85.301,1.052
85.331,1.050
85.361,1.049
85.391,1.051
85.421,1.051
85.451,1.049
85.481,1.045
85.511,1.049
85.541,1.056
85.571,1.050
85.601,1.050
85.631,1.050
85.661,1.050
85.691,1.048
85.721,1.053
85.751,1.051
85.781,1.052
85.811,1.053
85.841,1.047
85.871,1.049
85.901,1.047
85.931,1.053
85.961,1.051
85.991,1.047
86.021,1.050
86.051,1.052
86.081,1.046
86.111,1.053
86.141,1.050
86.171,1.048
86.201,1.050
86.231,1.050
86.261,1.046
86.291,1.051
86.321,1.049
86.351,1.048
86.381,1.047
86.411,1.053
86.441,1.052
86.471,1.052
86.501,1.052
86.531,1.047
86.561,1.043
86.591,1.050
86.621,1.051
86.651,1.047
86.681,1.049
86.711,1.050
86.741,1.051
86.771,1.051
86.801,1.056
86.831,1.050
86.861,1.048
86.891,1.052
86.921,1.047
86.951,1.049
86.981,1.054
87.011,1.052
87.041,1.048
87.071,1.051
87.101,1.048
87.131,1.050
87.161,1.052
87.191,1.050
87.221,1.048
87.251,1.051
87.281,1.048
87.311,1.050
87.341,1.050
87.371,1.055
87.401,1.049
87.431,1.051
87.461,1.047
87.491,1.054
87.521,1.051
87.551,1.050
87.581,1.048
87.611,1.048
87.641,1.043
87.671,1.051
87.701,1.055
87.731,1.049
87.761,1.049
87.791,1.051
87.821,1.053
87.851,1.049
87.881,1.051
87.911,1.052
87.941,1.049
87.971,1.049
88.001,1.051
88.031,1.049
88.061,1.050
88.091,1.049
88.121,1.049
88.151,1.050
88.181,1.049
88.211,1.052
88.241,1.052
88.271,1.053
88.301,1.051
88.331,1.047
88.361,1.050
88.391,1.054
88.421,1.048
88.451,1.050
88.481,1.048
88.511,1.050
88.541,1.049
88.571,1.054
88.601,1.050
88.631,1.044
88.661,1.046
88.691,1.050
88.721,1.051
88.751,1.050
88.781,1.051
88.811,1.051
88.841,1.047
88.871,1.048
88.901,1.052
88.931,1.051
88.961,1.047
88.991,1.051
89.021,1.054
89.051,1.046
89.081,1.054
89.111,1.054
89.141,1.047
89.171,1.046
89.201,1.050
89.231,1.049
89.261,1.048
89.291,1.048
89.321,1.054
89.351,1.051
89.381,1.047
89.411,1.054
89.441,1.047
89.471,1.045
89.501,1.051
89.531,1.050
89.561,1.051
89.591,1.052
89.621,1.051
89.651,1.051
89.681,1.048
89.711,1.051
89.741,1.054
89.771,1.048
89.801,1.054
89.831,1.052
89.861,1.050
89.891,1.053
89.921,1.051
89.951,1.046
89.981,1.047
90.011,1.054
90.041,1.051
90.071,1.045
90.101,1.047
90.131,1.051
90.161,1.051
90.191,1.051
90.221,1.050
90.251,1.047
90.281,1.049
90.311,1.051
90.341,1.051
90.371,1.049
90.401,1.049
90.431,1.052
90.461,1.052
90.491,1.048
90.521,1.054
90.551,1.049
90.581,1.051
90.611,1.052
90.641,1.050
90.671,1.051
90.701,1.046
90.731,1.051
90.761,1.049
90.791,1.048
90.821,1.049
90.851,1.047
90.881,1.052
90.911,1.053
90.941,1.052
90.971,1.047
91.001,1.049
91.031,1.050
91.061,1.047
91.091,1.053
91.121,1.055
91.151,1.046
91.181,1.047
91.211,1.052
91.241,1.054
91.271,1.048
91.301,1.048
91.331,1.050
91.361,1.047
91.391,1.051
91.421,1.050
91.451,1.050
91.481,1.048
91.511,1.051
91.541,1.051
91.571,1.052
91.601,1.049
91.631,1.048
91.661,1.047
91.691,1.055
91.721,1.050
91.751,1.051
91.781,1.053
91.811,1.050
91.841,1.047
91.871,1.049
91.901,1.051
91.931,1.049
91.961,1.049
91.991,1.047
92.021,1.052
92.051,1.048
92.081,1.053
92.111,1.053
92.141,1.046
92.171,1.050
92.201,1.052
92.231,1.050
92.261,1.053
92.291,1.052
92.321,1.049
92.351,1.050
92.381,1.050
92.411,1.050
92.441,1.049
92.471,1.051
92.501,1.051
92.531,1.049
92.561,1.053
92.591,1.052
92.621,1.049
92.651,1.051
92.681,1.054
92.711,1.054
92.741,1.048
92.771,1.051
92.801,1.052
92.831,1.047
92.861,1.051
92.891,1.052
92.921,1.044
92.951,1.045
92.981,1.050
93.011,1.053
93.041,1.055
93.071,1.050
93.101,1.048
93.131,1.052
93.161,1.051
93.191,1.049
93.221,1.051
93.251,1.052
93.281,1.050
93.311,1.049
93.341,1.049
93.371,1.047
93.401,1.051
93.431,1.050
93.461,1.048
93.491,1.053
93.521,1.050
93.551,1.046
93.581,1.050
93.611,1.051
93.641,1.049
93.671,1.043
93.701,1.047
93.731,1.051
93.761,1.047
93.791,1.051
93.821,1.051
93.851,1.048
93.881,1.047
93.911,1.052
93.941,1.052
93.971,1.046
94.001,1.051
94.031,1.053
94.061,1.052
94.091,1.048
94.121,1.051
94.151,1.043
94.181,1.047
94.211,1.050
94.241,1.050
94.271,1.048
94.301,1.050
94.331,1.052
94.361,1.048
94.391,1.051
94.421,1.055
94.451,1.052
94.481,1.056
94.511,1.050
94.541,1.047
94.571,1.048
94.601,1.052
94.631,1.050
94.661,1.049
94.691,1.053
94.721,1.046
94.751,1.047
94.781,1.048
94.811,1.055
94.841,1.047
94.871,1.047
94.901,1.050
94.931,1.049
94.961,1.049
94.991,1.050
95.021,1.049
95.051,1.049
95.081,1.052
95.111,1.049
95.141,1.049
95.171,1.051
95.201,1.049
95.231,1.050
95.261,1.048
95.291,1.052
95.321,1.052
95.351,1.049
95.381,1.049
95.411,1.050
95.441,1.051
95.471,1.050
95.501,1.049
95.531,1.051
95.561,1.051
95.591,1.052
95.621,1.049
95.651,1.055
95.681,1.048
95.711,1.049
95.741,1.048
95.771,1.050
95.801,1.051
95.831,1.050
95.861,1.055
95.891,1.049
95.921,1.051
95.951,1.050
95.981,1.049
96.011,1.051
96.041,1.046
96.071,1.049
96.101,1.049
96.131,1.052
96.161,1.053
96.191,1.051
96.221,1.054
96.251,1.050
96.281,1.048
96.311,1.049
96.341,1.050
96.371,1.051
96.401,1.051
96.431,1.049
96.461,1.051
96.491,1.053
96.521,1.055
96.551,1.050
96.581,1.050
96.611,1.051
96.641,1.050
96.671,1.054
96.701,1.054
96.731,1.050
96.761,1.049
96.791,1.050
96.821,1.050
96.851,1.052
96.881,1.051
96.911,1.045
96.941,1.050
96.971,1.051
97.001,1.049
97.031,1.050
97.061,1.053
97.091,1.052
97.121,1.051
97.151,1.050
97.181,1.050
97.211,1.049
97.241,1.051
97.271,1.053
97.301,1.052
97.331,1.043
97.361,1.048
97.391,1.053
97.421,1.058
97.451,1.047
97.481,1.049
97.511,1.052
97.541,1.051
97.571,1.049
97.601,1.052
97.631,1.054
97.661,1.050
97.691,1.048
97.721,1.050
97.751,1.054
97.781,1.051
97.811,1.048
97.841,1.050
97.871,1.046
97.901,1.055
97.931,1.050
97.961,1.054
97.991,1.051
98.021,1.050
98.051,1.050
98.081,1.049
98.111,1.050
98.141,1.050
98.171,1.046
98.201,1.048
98.231,1.051
98.261,1.055
98.291,1.051
98.321,1.046
98.351,1.048
98.381,1.051
98.411,1.056
98.441,1.051
98.471,1.050
98.501,1.053
98.531,1.048
98.561,1.050
98.591,1.054
98.621,1.051
98.651,1.051
98.681,1.050
98.711,1.052
98.741,1.049
98.771,1.049
98.801,1.053
98.831,1.053
98.861,1.050
98.891,1.049
98.921,1.052
98.951,1.049
98.981,1.053
99.011,1.054
99.041,1.052
99.071,1.047
99.101,1.049
99.131,1.052
99.161,1.056
99.191,1.054
99.221,1.050
99.251,1.045
99.281,1.055
99.311,1.055
99.341,1.050
99.371,1.053
99.401,1.052
99.431,1.053
99.461,1.052
99.491,1.050
99.521,1.049
99.551,1.047
99.581,1.052
99.611,1.053
99.641,1.047
99.671,1.051
99.701,1.050
99.731,1.052
99.761,1.054
99.791,1.053
99.821,1.050
99.851,1.050
99.881,1.050
99.911,1.053
99.941,1.054
99.971,1.052
100.001,1.051
100.031,1.053
100.061,1.049
100.091,1.055
100.121,1.053
100.151,1.049
100.181,1.050
100.211,1.054
100.241,1.052
100.271,1.051
100.301,1.053
100.331,1.051
100.361,1.049
100.391,1.049
100.421,1.053
100.451,1.052
100.481,1.046
100.511,1.050
100.541,1.049
100.571,1.049
100.601,1.052
100.631,1.048
100.661,1.050
100.691,1.055
100.721,1.050
100.751,1.051
100.781,1.046
100.811,1.051
100.841,1.055
100.871,1.053
100.901,1.053
100.931,1.048
100.961,1.050
100.991,1.050
101.021,1.056
101.051,1.049
101.081,1.048
101.111,1.050
101.141,1.051
101.171,1.050
101.201,1.051
101.231,1.049
101.261,1.049
101.291,1.054
101.321,1.051
101.351,1.052
101.381,1.047
101.411,1.050
101.441,1.054
101.471,1.055
101.501,1.049
101.531,1.051
101.561,1.050
101.591,1.048
101.621,1.054
101.651,1.056
101.681,1.052
101.711,1.050
101.741,1.051
101.771,1.053
101.801,1.051
101.831,1.050
101.861,1.054
101.891,1.050
101.921,1.046
101.951,1.050
101.981,1.057
102.011,1.051
102.041,1.049
102.071,1.050
102.101,1.051
102.131,1.052
102.161,1.050
102.191,1.051
102.221,1.050
102.251,1.048
102.281,1.051
102.311,1.050
102.341,1.051
102.371,1.048
102.401,1.049
102.431,1.053
102.461,1.050
102.491,1.053
102.521,1.047
102.551,1.049
102.581,1.056
102.611,1.053
102.641,1.047
102.671,1.049
102.701,1.050
102.731,1.050
102.761,1.054
102.791,1.054
102.821,1.052
102.851,1.050
102.881,1.050
102.911,1.055
102.941,1.053
102.971,1.048
103.001,1.049
103.031,1.051
103.061,1.050
103.091,1.052
103.121,1.055
103.151,1.049
103.181,1.047
103.211,1.049
103.241,1.051
103.271,1.047
103.301,1.053
103.331,1.047
103.361,1.050
103.391,1.050
103.421,1.051
103.451,1.052
103.481,1.054
103.511,1.056
103.541,1.053
103.571,1.048
103.601,1.052
103.631,1.053
103.661,1.051
103.691,1.052
103.721,1.053
103.751,1.047
103.781,1.050
103.811,1.045
103.841,1.059
103.871,1.050
103.901,1.048
103.931,1.050
103.961,1.051
103.991,1.053
104.021,1.054
104.051,1.052
104.081,1.054
104.111,1.051
104.141,1.051
104.171,1.051
104.201,1.050
104.231,1.052
104.261,1.052
104.291,1.052
104.321,1.052
104.351,1.056
104.381,1.052
104.411,1.044
104.441,1.050
104.471,1.059
104.501,1.053
104.531,1.046
104.561,1.050
104.591,1.054
104.621,1.052
104.651,1.055
104.681,1.053
104.711,1.048
104.741,1.046
104.771,1.051
104.801,1.057
104.831,1.046
104.861,1.051
104.891,1.048
104.921,1.053
104.951,1.049
104.981,1.056
105.011,1.053
105.041,1.047
105.071,1.052
105.101,1.053
105.131,1.055
105.161,1.049
105.191,1.053
105.221,1.052
105.251,1.049
105.281,1.052
105.311,1.055
105.341,1.052
105.371,1.049
105.401,1.054
105.431,1.049
105.461,1.052
105.491,1.049
105.521,1.053
105.551,1.052
105.581,1.054
105.611,1.052
105.641,1.049
105.671,1.053
105.701,1.049
105.731,1.056
105.761,1.051
105.791,1.048
105.821,1.049
105.851,1.051
105.881,1.055
105.911,1.054
105.941,1.052
105.971,1.048
106.001,1.051
106.031,1.055
106.061,1.052
106.091,1.052
106.121,1.050
106.151,1.052
106.181,1.050
106.211,1.054
106.241,1.053
106.271,1.054
106.301,1.050
106.331,1.053
106.361,1.054
106.391,1.050
106.421,1.051
106.451,1.052
106.481,1.050
106.511,1.051
106.541,1.052
106.571,1.055
106.601,1.053
106.631,1.046
106.661,1.057
106.691,1.057
106.721,1.049
106.751,1.049
106.781,1.054
106.811,1.053
106.841,1.052
106.871,1.050
106.901,1.054
106.931,1.052
106.961,1.052
106.991,1.050
107.021,1.050
107.051,1.052
107.081,1.054
107.111,1.052
107.141,1.055
107.171,1.053
107.201,1.051
107.231,1.053
107.261,1.053
107.291,1.056
107.321,1.054
107.351,1.048
107.381,1.046
107.411,1.052
107.441,1.053
107.471,1.053
107.501,1.057
107.531,1.046
107.561,1.050
107.591,1.054
107.621,1.056
107.651,1.050
107.681,1.045
