df_hash,22ZHK4.HLFD3X
252.577,1.035
252.607,1.019
252.637,1.021
252.667,1.019
252.697,1.007
252.727,1.021
252.757,1.012
252.787,1.027
252.817,1.021
252.847,1.028
252.877,1.022
252.907,1.016
252.937,1.021
252.967,1.025
252.997,1.029
253.027,1.022
253.057,1.029
253.087,1.016
253.117,1.017
253.147,1.029
253.177,1.021
253.207,1.014
253.237,1.027
253.267,1.021
253.297,1.018
253.327,1.017
253.357,1.019
253.387,1.016
253.417,1.021
253.447,1.023
253.477,1.015
253.507,1.020
253.537,1.020
253.567,1.017
253.597,1.027
253.627,1.020
253.657,1.022
253.687,1.019
253.717,1.012
253.747,1.024
253.777,1.028
253.807,1.024
253.837,1.028
253.867,1.034
253.897,1.027
253.927,1.024
253.957,1.020
253.987,1.015
254.017,1.021
254.047,1.032
254.077,1.026
254.107,1.024
254.137,1.021
254.167,1.019
254.197,1.020
254.227,1.013
254.257,1.020
254.287,1.022
254.317,1.022
254.347,1.017
254.377,1.020
254.407,1.028
254.437,1.019
254.467,1.026
254.497,1.021
254.527,1.022
254.557,1.015
254.587,1.017
254.617,1.012
254.647,1.015
254.677,1.027
254.707,1.018
254.737,1.024
254.767,1.021
254.797,1.025
254.827,1.019
254.857,1.021
254.887,1.017
254.917,1.018
254.947,1.026
254.977,1.015
255.007,1.026
255.037,1.034
255.067,1.022
255.097,1.017
255.127,1.017
255.157,1.025
255.187,1.023
255.217,1.025
255.247,1.017
255.277,1.023
255.307,1.024
255.337,1.010
255.367,1.032
255.397,1.022
255.427,1.023
255.457,1.015
255.487,1.020
255.517,1.021
255.547,1.010
255.577,1.022
255.607,1.021
255.637,1.007
255.667,1.028
255.697,1.023
255.727,1.020
255.757,1.023
255.787,1.021
255.817,1.025
255.847,1.017
255.877,1.021
255.907,1.024
255.937,1.021
255.967,1.021
255.997,1.024
256.027,1.019
256.057,1.021
256.087,1.015
256.117,1.022
256.147,1.020
256.177,1.022
256.207,1.016
256.237,1.021
256.267,1.018
256.297,1.013
256.327,1.029
256.357,1.024
256.387,1.025
256.417,1.021
256.447,1.025
256.477,1.024
256.507,1.016
256.537,1.025
256.567,1.014
256.597,1.026
256.627,1.026
256.657,1.027
256.687,1.024
256.717,1.021
256.747,1.023
256.777,1.020
256.807,1.016
256.837,1.021
256.867,1.017
256.897,1.027
256.927,1.032
256.957,1.022
256.987,1.016
257.017,1.035
257.047,1.023
257.077,1.022
257.107,1.024
257.137,1.021
257.167,1.024
257.197,1.020
257.227,1.018
257.257,1.027
257.287,1.021
257.317,1.024
257.347,1.025
257.377,1.030
257.407,1.021
257.437,1.023
257.467,1.021
257.497,1.016
257.527,1.021
257.557,1.023
257.587,1.019
257.617,1.020
257.647,1.025
257.677,1.023
257.707,1.021
257.737,1.016
257.767,1.021
257.797,1.028
257.827,1.021
257.857,1.021
257.887,1.020
257.917,1.021
257.947,1.024
257.977,1.024
258.007,1.010
258.037,1.027
258.067,1.022
258.097,1.026
258.127,1.025
258.157,1.027
258.187,1.030
258.217,1.019
258.247,1.018
258.277,1.026
258.307,1.022
258.337,1.027
258.367,1.020
258.397,1.017
258.427,1.026
258.457,1.031
258.487,1.024
258.517,1.021
258.547,1.028
258.577,1.018
258.607,1.026
258.637,1.028
258.667,1.021
258.697,1.022
258.727,1.025
258.757,1.025
258.787,1.023
258.817,1.018
258.847,1.020
258.877,1.015
258.907,1.030
258.937,1.037
258.967,1.031
258.997,1.022
259.027,1.021
259.057,1.021
259.087,1.022
259.117,1.021
259.147,1.023
259.177,1.011
259.207,1.021
259.237,1.015
259.267,1.013
259.297,1.030
259.327,1.025
259.357,1.024
259.387,1.026
259.417,1.018
259.447,1.022
259.477,1.019
259.507,1.017
259.537,1.021
259.567,1.018
259.597,1.030
259.627,1.027
259.657,1.020
259.687,1.033
259.717,1.021
259.747,1.023
259.777,1.021
259.807,1.021
259.837,1.023
259.867,1.008
259.897,1.012
259.927,1.007
259.957,0.997
259.987,1.013
260.017,1.015
260.047,1.019
260.077,1.016
260.107,1.030
260.137,1.026
260.167,1.025
260.197,1.019
260.227,1.022
260.257,1.029
260.287,1.020
260.317,1.030
260.347,1.033
260.377,1.020
260.407,1.024
260.437,1.027
260.467,1.025
260.497,1.024
260.527,1.031
260.557,1.017
260.587,1.019
260.617,1.020
260.647,1.020
260.677,1.028
260.707,1.028
260.737,1.022
260.767,1.016
260.797,1.025
260.827,1.021
260.857,1.021
260.887,1.021
260.917,1.021
260.947,1.018
260.977,1.031
261.007,1.023
261.037,1.015
261.067,1.019
261.097,1.016
261.127,1.018
261.157,1.020
261.187,1.017
261.217,1.025
261.247,1.025
261.277,1.021
261.307,1.017
261.337,1.014
261.367,1.028
261.397,1.033
261.427,1.019
261.457,1.021
261.487,1.022
261.517,1.028
261.547,1.018
261.577,1.016
261.607,1.029
261.637,1.033
261.667,1.026
261.697,1.023
261.727,1.024
261.757,1.028
261.787,1.026
261.817,1.029
261.847,1.012
261.877,1.018
261.907,1.024
261.937,1.016
261.967,1.018
261.997,1.023
262.027,1.022
262.057,1.027
262.087,1.026
262.117,1.021
262.147,1.021
262.177,1.022
262.207,1.025
262.237,1.022
262.267,1.021
262.297,1.028
262.327,1.026
262.357,1.028
262.387,1.017
262.417,1.025
262.447,1.022
262.477,1.021
262.507,1.022
262.537,1.021
262.567,1.025
262.597,1.020
262.627,1.023
262.657,1.027
262.687,1.016
262.717,1.021
262.747,1.024
262.777,1.020
262.807,1.023
262.837,1.026
262.867,1.022
262.897,1.016
262.927,1.025
262.957,1.005
262.987,1.023
263.017,1.021
263.047,1.023
263.077,1.030
263.107,1.023
263.137,1.022
263.167,1.021
263.197,1.025
263.227,1.024
263.257,1.031
263.287,1.020
263.317,1.031
263.347,1.027
263.377,1.021
263.407,1.029
263.437,1.016
263.467,1.017
263.497,1.011
263.527,1.016
263.557,1.017
263.587,1.023
263.617,1.028
263.647,1.029
263.677,1.012
263.707,1.012
263.737,1.023
263.767,1.033
263.797,1.011
263.827,1.012
263.857,1.021
263.887,1.008
263.917,1.030
263.947,1.022
263.977,1.019
264.007,1.027
264.037,1.030
264.067,1.029
264.097,1.028
264.127,1.020
264.157,1.021
264.187,1.019
264.217,1.023
264.247,1.024
264.277,1.029
264.307,1.022
264.337,1.026
264.367,1.021
264.397,1.014
264.427,1.018
264.457,1.032
264.487,1.028
264.517,1.013
264.547,1.025
264.577,1.020
264.607,1.017
264.637,1.025
264.667,1.013
264.697,1.024
264.727,1.022
264.757,1.019
264.787,1.026
264.817,1.015
264.847,1.030
264.877,1.019
264.907,1.014
264.937,1.015
264.967,1.021
264.997,1.012
265.027,1.018
265.057,1.016
265.087,1.015
265.117,1.024
265.147,1.017
265.177,1.024
265.207,1.020
265.237,1.021
265.267,1.021
265.297,1.021
265.327,1.021
265.357,1.016
265.387,1.020
265.417,1.020
265.447,1.017
265.477,1.024
265.507,1.021
265.537,1.016
265.567,1.021
265.597,1.019
265.627,1.015
265.657,1.021
265.687,1.011
265.717,1.019
265.747,1.023
265.777,1.016
265.807,1.019
265.837,1.022
265.867,1.016
265.897,1.025
265.927,1.022
265.957,1.013
265.987,1.023
266.017,1.021
266.047,1.012
266.077,1.025
266.107,1.027
266.137,1.018
266.167,1.013
266.197,1.019
266.227,1.021
266.257,1.018
266.287,1.018
266.317,1.019
266.347,1.023
266.377,1.030
266.407,1.021
266.437,1.024
266.467,1.023
266.497,1.017
266.527,1.017
266.557,1.021
266.587,1.018
266.617,1.018
266.647,1.021
266.677,1.018
266.707,1.011
266.737,1.022
266.767,1.029
266.797,1.023
266.827,1.029
266.857,1.021
266.887,1.013
266.917,1.010
266.947,1.024
266.977,1.023
267.007,1.025
267.037,1.026
267.067,1.018
267.097,1.019
267.127,1.019
267.157,1.017
267.187,1.009
267.217,1.020
267.247,1.015
267.277,1.020
267.307,1.022
267.337,1.022
267.367,1.016
267.397,1.022
267.427,1.021
267.457,1.021
267.487,1.009
267.517,1.016
267.547,1.018
267.577,1.021
267.607,1.030
267.637,1.024
267.667,1.027
267.697,1.025
267.727,1.015
267.757,1.023
267.787,1.020
267.817,1.009
267.847,1.024
267.877,1.018
267.907,1.022
267.937,1.019
267.967,1.026
267.997,1.019
268.027,1.025
268.057,1.024
268.087,1.019
268.117,1.015
268.147,1.006
268.177,1.016
268.207,1.029
268.237,1.029
268.267,1.021
268.297,1.019
268.327,1.016
268.357,1.024
268.387,1.022
268.417,1.017
268.447,1.017
268.477,1.023
268.507,1.021
268.537,1.022
268.567,1.020
268.597,1.023
268.627,1.013
268.657,1.016
268.687,1.028
268.717,1.022
268.747,1.019
268.777,1.010
268.807,1.009
268.837,1.023
268.867,1.028
268.897,1.016
268.927,1.013
268.957,1.023
268.987,1.021
269.017,1.026
269.047,1.008
269.077,1.010
269.107,1.023
269.137,1.021
269.167,1.024
269.197,1.021
269.227,1.029
269.257,1.017
269.287,1.014
269.317,1.026
269.347,1.021
269.377,1.016
269.407,1.010
269.437,1.018
269.467,1.028
269.497,1.028
269.527,1.028
269.557,1.014
269.587,1.026
269.617,1.024
269.647,1.020
269.677,1.024
269.707,1.017
269.737,1.027
269.767,1.021
269.797,1.021
269.827,1.018
269.857,1.022
269.887,1.023
269.917,1.021
269.947,1.017
269.977,1.020
270.007,1.020
270.037,1.018
270.067,1.021
270.097,1.015
270.127,1.023
270.157,1.019
270.187,1.020
270.217,1.023
270.247,1.027
270.277,1.020
270.307,1.020
270.337,1.021
270.367,1.016
270.397,1.027
270.427,1.027
270.457,1.021
270.487,1.033
270.517,1.025
270.547,1.017
270.577,1.017
270.607,1.020
270.637,1.018
270.667,1.017
270.697,1.021
270.727,1.023
270.757,1.023
270.787,1.022
270.817,1.013
270.847,1.016
270.877,1.017
270.907,1.032
270.937,1.014
270.967,1.025
270.997,1.019
271.027,1.014
271.057,1.016
271.087,1.019
271.117,1.021
271.147,1.029
271.177,1.033
271.207,1.026
271.237,1.016
271.267,1.016
271.297,1.020
271.327,1.020
271.357,1.021
271.387,1.021
271.417,1.021
271.447,1.021
271.477,1.020
271.507,1.030
271.537,1.021
271.567,1.017
271.597,1.019
271.627,1.027
271.657,1.029
271.687,1.021
271.717,1.016
271.747,1.031
271.777,1.030
271.807,1.029
271.837,1.033
271.867,1.032
271.897,1.042
271.927,1.032
271.957,1.032
271.987,1.025
272.017,1.021
272.047,1.021
272.077,1.024
272.107,1.013
272.137,1.021
272.167,1.016
272.197,1.010
272.227,1.027
272.257,1.002
272.287,1.011
272.317,1.066
272.347,1.076
272.377,0.983
272.407,1.001
272.437,1.013
272.467,0.983
272.497,0.974
272.527,0.994
272.557,1.049
272.587,1.039
272.617,1.065
272.647,1.054
272.677,1.022
272.707,1.010
272.737,1.022
272.767,1.039
272.797,1.034
272.827,1.044
272.857,1.041
272.887,1.029
272.917,1.019
272.947,1.035
272.977,1.032
273.007,1.039
273.037,1.051
273.067,1.043
273.097,1.045
273.127,1.053
273.157,1.031
273.187,1.041
273.217,1.025
273.247,1.009
273.277,1.046
273.307,1.026
273.337,1.018
273.367,1.044
273.397,1.071
273.427,1.052
273.457,1.035
273.487,1.025
273.517,1.025
273.547,1.043
273.577,1.023
273.607,1.021
273.637,1.047
273.667,1.025
273.697,1.028
273.727,1.053
273.757,1.043
273.787,1.036
273.817,1.028
273.847,1.018
273.877,1.015
273.907,1.010
273.937,1.018
273.967,1.018
273.997,1.021
274.027,1.022
274.057,1.032
274.087,1.031
274.117,1.035
274.147,1.044
274.177,1.035
274.207,1.032
274.237,1.042
274.267,1.044
274.297,1.034
274.327,1.022
274.357,1.032
274.387,1.043
274.417,1.043
274.447,1.025
274.477,1.019
274.507,1.026
274.537,1.027
274.567,1.032
274.597,1.026
274.627,1.018
274.657,1.021
274.687,1.035
274.717,1.026
274.747,1.020
274.777,1.009
274.807,1.024
274.837,1.025
274.867,1.035
274.897,1.035
274.927,1.027
274.957,1.034
274.987,1.041
275.017,1.029
275.047,1.027
275.077,1.025
275.107,1.025
275.137,1.022
275.167,1.015
275.197,1.022
275.227,1.025
275.257,1.037
275.287,1.024
275.317,1.021
275.347,1.027
275.377,1.049
275.407,1.056
275.437,1.041
275.467,1.043
275.497,1.035
275.527,1.032
275.557,1.020
275.587,1.020
275.617,1.026
275.647,1.020
275.677,1.027
275.707,1.027
275.737,1.028
275.767,1.029
275.797,1.028
275.827,1.030
275.857,1.026
275.887,1.025
275.917,1.034
275.947,1.019
275.977,1.024
276.007,1.028
276.037,1.037
276.067,1.064
276.097,1.043
276.127,1.053
276.157,1.054
276.187,1.040
276.217,1.016
276.247,1.041
276.277,1.020
276.307,0.987
276.337,0.995
276.367,1.004
276.397,1.009
276.427,1.032
276.457,1.059
276.487,1.074
276.517,1.074
276.547,1.064
276.577,1.041
276.607,1.062
276.637,1.045
276.667,1.027
276.697,1.025
276.727,1.008
276.757,1.005
276.787,1.002
276.817,0.994
276.847,0.986
276.877,0.987
276.907,0.987
276.937,0.973
276.967,0.994
276.997,0.994
277.027,0.998
277.057,0.995
277.087,1.001
277.117,1.002
277.147,0.992
277.177,1.000
277.207,1.016
277.237,1.025
277.267,1.026
277.297,1.030
277.327,1.022
277.357,1.029
277.387,1.021
277.417,1.018
277.447,1.027
277.477,1.027
277.507,1.016
277.537,1.016
277.567,1.019
277.597,1.011
277.627,1.012
277.657,1.022
277.687,1.022
277.717,1.015
277.747,1.017
277.777,1.009
277.807,1.010
277.837,1.012
277.867,1.015
277.897,1.006
277.927,1.017
277.957,1.017
277.987,1.020
278.017,1.020
278.047,1.010
278.077,1.018
278.107,1.018
278.137,1.021
278.167,1.015
278.197,1.016
278.227,1.020
278.257,1.014
278.287,1.013
278.317,1.017
278.347,1.032
278.377,1.017
278.407,1.020
278.437,1.030
278.467,1.026
278.497,1.033
278.527,1.015
278.557,1.020
278.587,1.020
278.617,1.014
278.647,1.016
278.677,1.009
278.707,1.004
278.737,1.000
278.767,1.008
278.797,1.012
278.827,1.004
278.857,1.012
278.887,1.001
278.917,1.012
278.947,1.013
278.977,1.016
279.007,1.019
279.037,1.011
279.067,1.019
279.097,1.008
279.127,1.010
279.157,1.012
279.187,1.018
279.217,1.020
279.247,1.021
279.277,1.010
279.307,1.018
279.337,1.019
279.367,1.021
279.397,1.020
279.427,1.019
279.457,1.020
279.487,1.018
279.517,1.019
279.547,1.027
279.577,1.021
279.607,1.016
279.637,1.021
279.667,1.006
279.697,1.011
279.727,1.003
279.757,1.010
279.787,1.016
279.817,1.013
279.847,1.019
279.877,1.004
279.907,1.013
279.937,1.019
279.967,1.021
279.997,1.019
280.027,1.027
280.057,1.026
280.087,1.028
280.117,1.021
280.147,1.027
280.177,1.020
280.207,1.011
280.237,1.020
280.267,1.017
280.297,1.013
280.327,1.019
280.357,1.018
280.387,1.018
280.417,1.022
280.447,1.026
280.477,1.015
280.507,1.018
280.537,1.020
280.567,1.009
280.597,1.009
280.627,1.009
280.657,1.013
280.687,1.014
280.717,1.012
280.747,1.011
280.777,1.020
280.807,1.014
280.837,1.006
280.867,1.013
280.897,1.012
280.927,1.017
280.957,1.017
280.987,1.007
281.017,1.014
281.047,1.015
281.077,1.017
281.107,1.012
281.137,1.011
281.167,1.011
281.197,1.007
281.227,1.014
281.257,1.024
281.287,1.032
281.317,1.021
281.347,1.019
281.377,1.021
281.407,1.017
281.437,1.025
281.467,1.011
281.497,1.008
281.527,1.018
281.557,1.015
281.587,1.015
281.617,1.013
281.647,1.015
281.677,1.007
281.707,1.008
281.737,1.018
281.767,1.020
281.797,1.014
281.827,1.008
281.857,1.020
281.887,1.014
281.917,1.006
281.947,1.005
281.977,1.023
282.007,1.032
282.037,1.015
282.067,1.014
282.097,1.036
282.127,1.027
282.157,1.023
282.187,1.021
282.217,1.025
282.247,1.018
282.277,1.009
282.307,1.014
282.337,1.012
282.367,1.011
282.397,1.015
282.427,1.016
282.457,1.019
282.487,1.017
282.517,1.019
282.547,1.019
282.577,1.000
282.607,1.004
282.637,1.010
282.667,1.020
282.697,1.012
282.727,1.016
282.757,1.014
282.787,1.017
282.817,1.017
282.847,1.012
282.877,1.013
282.907,1.006
282.937,1.006
282.967,1.021
282.997,1.016
283.027,1.017
283.057,1.012
283.087,1.019
283.117,1.023
283.147,1.018
283.177,1.015
283.207,1.025
283.237,1.035
283.267,1.726
283.297,1.054
283.327,1.040
283.357,1.028
283.387,1.001
283.417,1.013
283.447,1.021
283.477,1.025
283.507,1.020
283.537,1.022
283.567,1.014
283.597,1.010
283.627,1.012
283.657,1.009
283.687,1.007
283.717,1.000
283.747,1.010
283.777,1.013
283.807,1.005
283.837,1.020
283.867,1.015
283.897,1.008
283.927,1.015
283.957,1.012
283.987,1.019
284.017,1.013
284.047,1.006
284.077,1.008
284.107,1.014
284.137,1.011
284.167,1.011
284.197,1.014
284.227,1.021
284.257,1.021
284.287,1.003
284.317,1.021
284.347,1.022
284.377,1.010
284.407,1.016
284.437,1.023
284.467,1.021
284.497,1.019
284.527,1.012
284.557,1.011
284.587,1.014
284.617,1.017
284.647,1.021
284.677,1.020
284.707,1.021
284.737,1.021
284.767,1.019
284.797,1.020
284.827,1.012
284.857,1.020
284.887,1.015
284.917,1.012
284.947,1.021
284.977,1.021
285.007,1.019
285.037,1.017
285.067,1.019
285.097,1.012
285.127,1.017
285.157,1.019
285.187,1.008
285.217,1.025
285.247,1.017
285.277,1.021
285.307,1.021
285.337,1.015
285.367,1.021
285.397,1.015
285.427,1.013
285.457,1.018
285.487,1.007
285.517,1.017
285.547,1.013
285.577,1.016
285.607,1.026
285.637,1.028
285.667,1.018
285.697,1.016
285.727,1.019
285.757,1.018
285.787,1.021
285.817,1.021
285.847,1.024
285.877,1.021
285.907,1.021
285.937,1.021
285.967,1.014
285.997,1.018
286.027,1.016
286.057,1.019
286.087,1.024
286.117,1.022
286.147,1.026
286.177,1.023
286.207,1.027
286.237,1.022
286.267,1.018
286.297,1.019
286.327,1.022
286.357,1.021
286.387,1.014
286.417,1.021
286.447,1.018
286.477,1.015
286.507,1.008
286.537,1.011
286.567,1.017
286.597,1.017
286.627,1.020
286.657,1.011
286.687,1.011
286.717,1.010
286.747,1.020
286.777,1.015
286.807,1.012
286.837,1.021
286.867,1.022
286.897,1.006
286.927,1.012
286.957,1.018
286.987,1.021
287.017,1.013
287.047,1.013
287.077,1.019
287.107,1.021
287.137,1.018
287.167,1.015
287.197,1.018
287.227,1.010
287.257,1.024
287.287,1.019
287.317,1.019
287.347,1.016
287.377,1.012
287.407,1.027
287.437,1.016
287.467,1.017
287.497,1.018
287.527,1.020
287.557,1.021
287.587,1.017
287.617,1.016
287.647,1.023
287.677,1.025
287.707,1.023
287.737,1.026
287.767,1.027
287.797,1.011
287.827,1.012
287.857,1.010
287.887,1.007
287.917,1.012
287.947,1.012
287.977,1.019
288.007,1.004
288.037,1.005
288.067,1.018
288.097,1.016
288.127,1.035
288.157,1.032
288.187,1.028
288.217,1.035
288.247,1.027
288.277,1.027
288.307,1.033
288.337,1.034
288.367,1.024
288.397,1.032
288.427,1.021
288.457,1.029
288.487,1.036
288.517,1.021
288.547,1.026
288.577,1.021
288.607,1.022
288.637,1.009
288.667,1.013
288.697,1.025
288.727,1.021
288.757,1.017
288.787,1.021
288.817,1.027
288.847,1.018
288.877,1.016
288.907,1.028
288.937,1.020
288.967,1.012
288.997,1.020
289.027,1.018
289.057,1.019
289.087,1.010
289.117,1.018
289.147,1.023
289.177,1.018
289.207,1.029
289.237,1.012
289.267,1.013
289.297,1.025
289.327,1.019
289.357,1.015
289.387,1.020
289.417,1.031
289.447,1.010
289.477,1.015
289.507,1.021
289.537,1.021
289.567,1.026
289.597,1.016
289.627,1.021
289.657,1.019
289.687,1.018
289.717,1.014
289.747,1.009
289.777,1.018
289.807,1.023
289.837,1.023
289.867,1.021
289.897,1.020
289.927,1.024
289.957,1.010
289.987,1.008
290.017,1.023
290.047,1.029
290.077,1.009
290.107,1.009
290.137,1.015
290.167,1.020
290.197,1.025
290.227,1.018
290.257,1.016
290.287,1.020
290.317,1.018
290.347,1.021
290.377,1.008
290.407,1.008
290.437,1.011
290.467,1.021
290.497,1.020
290.527,1.024
290.557,1.015
290.587,1.023
290.617,1.011
290.647,1.012
290.677,1.026
290.707,1.016
290.737,1.021
290.767,1.014
290.797,1.027
290.827,1.017
290.857,1.018
290.887,1.011
290.917,1.024
290.947,1.014
290.977,1.016
291.007,1.017
291.037,1.014
291.067,1.026
291.097,1.027
291.127,1.017
291.157,1.016
291.187,1.027
291.217,1.021
291.247,1.018
291.277,1.022
291.307,1.021
291.337,1.017
291.367,1.007
291.397,1.019
291.427,1.025
291.457,1.017
291.487,1.019
291.517,1.020
291.547,1.014
291.577,1.004
291.607,1.009
291.637,1.002
291.667,1.012
291.697,1.030
291.727,1.019
291.757,1.020
291.787,1.019
291.817,1.020
291.847,1.029
291.877,1.021
291.907,1.020
291.937,1.021
291.967,1.017
291.997,1.024
292.027,1.031
292.057,1.019
292.087,1.016
292.117,1.016
292.147,1.012
292.177,1.020
292.207,1.016
292.237,1.011
292.267,1.014
292.297,1.027
292.327,1.026
292.357,1.023
292.387,1.025
292.417,1.022
292.447,1.026
292.477,1.020
292.507,1.021
292.537,1.023
292.567,1.016
292.597,1.018
292.627,1.034
292.657,1.018
292.687,1.023
292.717,1.029
292.747,1.032
292.777,1.024
292.807,1.015
292.837,1.013
292.867,1.011
292.897,1.015
292.927,1.019
292.957,1.019
292.987,1.024
293.017,1.018
293.047,1.021
293.077,1.026
293.107,1.027
293.137,1.018
293.167,1.010
293.197,1.006
293.227,1.019
293.257,1.020
293.287,1.019
293.317,1.021
293.347,1.017
293.377,1.021
293.407,1.019
293.437,1.022
293.467,1.022
293.497,1.018
293.527,1.019
293.557,1.017
293.587,1.011
293.617,1.009
293.647,1.016
293.677,1.021
293.707,1.019
293.737,1.018
293.767,1.017
293.797,1.013
293.827,1.016
293.857,1.032
293.887,1.019
293.917,1.013
293.947,1.022
293.977,1.022
294.007,1.028
294.037,1.018
294.067,1.016
294.097,1.017
294.127,1.014
294.157,1.016
294.187,1.021
294.217,1.030
294.247,1.021
294.277,1.036
294.307,1.025
294.337,1.016
294.367,1.017
294.397,1.010
294.427,1.010
294.457,1.023
294.487,1.021
294.517,1.016
294.547,1.020
294.577,1.026
294.607,1.019
294.637,1.012
294.667,1.014
294.697,1.021
294.727,1.014
294.757,1.021
294.787,1.020
294.817,1.020
294.847,1.042
294.877,1.025
294.907,1.020
294.937,1.011
294.967,1.021
294.997,1.021
295.027,1.021
295.057,1.020
295.087,1.010
295.117,1.016
295.147,1.016
295.177,1.019
295.207,1.003
295.237,1.019
295.267,1.007
295.297,0.996
295.327,1.032
295.357,1.030
295.387,1.033
295.417,1.007
295.447,1.009
295.477,1.021
295.507,1.005
295.537,1.013
295.567,1.006
295.597,1.028
295.627,1.028
295.657,1.030
295.687,1.030
295.717,1.019
295.747,1.028
295.777,1.021
295.807,1.013
295.837,1.022
295.867,1.009
295.897,1.022
295.927,1.021
295.957,1.017
295.987,1.012
296.017,0.995
296.047,1.014
296.077,0.991
296.107,1.026
296.137,1.034
296.167,1.006
296.197,1.031
296.227,1.009
296.257,1.017
296.287,1.023
296.317,1.007
296.347,1.029
296.377,1.023
296.407,1.014
296.437,1.036
296.467,1.012
296.497,1.012
296.527,1.023
296.557,1.024
296.587,1.039
296.617,1.035
296.647,1.020
296.677,1.001
296.707,1.018
296.737,1.016
296.767,1.012
296.797,1.007
296.827,1.011
296.857,1.002
296.887,0.991
296.917,1.009
296.947,0.979
296.977,0.981
297.007,1.025
297.037,0.994
297.067,1.012
297.097,0.989
297.127,1.015
297.157,1.001
297.187,1.015
297.217,1.022
297.247,0.998
297.277,1.018
297.307,1.027
297.337,1.008
297.367,1.013
297.397,1.000
297.427,1.005
297.457,1.031
297.487,1.023
297.517,1.018
297.547,1.037
297.577,1.039
297.607,1.036
297.637,1.024
297.667,1.052
297.697,1.037
297.727,1.031
297.757,1.036
297.787,1.024
297.817,1.019
297.847,1.046
297.877,1.048
297.907,1.037
297.937,1.043
297.967,1.027
297.997,1.021
298.027,1.024
298.057,1.028
298.087,1.030
298.117,1.025
298.147,1.032
298.177,1.042
298.207,1.022
298.237,1.021
298.267,1.017
298.297,1.017
298.327,1.026
298.357,1.025
298.387,1.029
298.417,1.017
298.447,1.017
298.477,1.023
298.507,1.031
298.537,1.025
298.567,1.021
298.597,1.026
298.627,1.009
298.657,1.021
298.687,1.013
298.717,1.026
298.747,1.014
298.777,1.020
298.807,1.023
298.837,1.019
298.867,1.027
298.897,1.020
298.927,1.024
298.957,1.026
298.987,1.022
299.017,1.019
299.047,1.012
299.077,1.020
299.107,1.026
299.137,1.015
299.167,1.019
299.197,1.015
299.227,1.028
299.257,1.034
299.287,1.012
299.317,1.022
299.347,1.029
299.377,1.021
299.407,1.016
299.437,1.020
299.467,1.021
299.497,1.021
299.527,1.019
299.557,1.026
299.587,1.014
299.617,1.024
299.647,1.024
299.677,1.020
299.707,1.020
299.737,1.019
299.767,1.020
299.797,1.014
299.827,1.021
299.857,1.021
299.887,1.018
299.917,1.019
299.947,1.024
299.977,1.017
300.007,1.024
300.037,1.021
300.067,1.028
300.097,1.032
300.127,1.023
300.157,1.024
300.187,1.028
300.217,1.018
300.247,1.029
300.277,1.011
300.307,1.021
300.337,1.033
300.367,1.011
300.397,1.027
300.427,1.026
300.457,1.039
300.487,1.025
300.517,1.008
300.547,1.010
300.577,1.020
300.607,1.024
300.637,1.013
300.667,1.024
300.697,1.025
300.727,1.032
300.757,1.025
300.787,1.016
300.817,1.040
300.847,1.021
300.877,1.021
300.907,1.011
300.937,1.026
300.967,1.021
300.997,1.008
301.027,1.036
301.057,1.014
301.087,1.025
301.117,1.020
301.147,1.015
301.177,1.034
301.207,1.006
301.237,1.010
301.267,1.015
301.297,1.020
301.327,1.026
301.357,1.020
301.387,1.030
301.417,1.009
301.447,1.038
301.477,1.022
301.507,1.007
301.537,1.023
301.567,1.016
301.597,1.023
301.627,1.030
301.657,1.020
301.687,1.013
301.717,1.028
301.747,1.030
301.777,1.009
301.807,1.023
301.837,1.010
301.867,1.017
301.897,1.027
301.927,1.019
301.957,1.028
301.987,1.021
302.017,1.016
302.047,1.021
302.077,1.015
302.107,1.020
302.137,1.021
302.167,1.018
302.197,1.026
302.227,1.036
302.257,1.031
302.287,1.027
302.317,1.018
302.347,1.020
302.377,1.015
302.407,1.027
302.437,1.029
302.467,1.025
302.497,1.017
302.527,1.029
302.557,1.022
302.587,1.017
302.617,1.024
302.647,1.022
302.677,1.026
302.707,1.014
302.737,1.018
302.767,1.032
302.797,1.031
302.827,1.016
302.857,1.028
302.887,1.028
302.917,1.012
302.947,1.016
302.977,1.013
303.007,1.020
303.037,1.022
303.067,1.017
303.097,1.028
303.127,1.021
303.157,1.024
303.187,1.022
303.217,1.023
303.247,1.028
303.277,1.016
303.307,1.020
303.337,1.008
303.367,1.024
303.397,1.025
303.427,1.019
303.457,1.021
303.487,1.012
303.517,1.025
303.547,1.009
303.577,1.017
303.607,1.041
303.637,1.031
303.667,1.021
303.697,1.017
303.727,1.021
303.757,1.014
303.787,1.023
303.817,1.022
303.847,1.018
303.877,1.016
303.907,1.021
303.937,1.011
303.967,1.030
303.997,1.030
304.027,1.024
304.057,1.019
304.087,1.034
304.117,1.019
304.147,1.022
304.177,1.021
304.207,1.010
304.237,1.026
304.267,1.017
304.297,1.024
304.327,1.023
304.357,1.009
304.387,1.030
304.417,1.023
304.447,1.020
304.477,1.032
304.507,1.026
304.537,1.015
304.567,1.015
304.597,1.034
304.627,1.028
304.657,1.022
304.687,1.021
304.717,1.030
304.747,1.020
304.777,1.023
304.807,1.024
304.837,1.024
304.867,1.014
304.897,1.017
304.927,1.016
304.957,1.009
