df_hash,22ZHK4.HLFD3X
258.082,123
258.107,116
258.132,94
258.157,46
258.182,0
258.207,7
258.232,94
258.257,234
258.282,370
258.307,462
258.332,511
258.357,548
258.382,589
258.407,619
258.432,620
258.457,591
258.482,552
258.507,523
258.532,502
258.557,475
258.582,434
258.607,382
258.632,325
258.657,260
258.682,180
258.707,81
258.732,-34
258.757,-162
258.782,-297
258.807,-422
258.832,-504
258.857,-507
258.882,-419
258.907,-268
258.932,-111
258.957,8
258.982,84
259.007,141
259.032,197
259.057,251
259.082,284
259.107,288
259.132,276
259.157,270
259.182,276
259.207,284
259.232,279
259.257,264
259.282,248
259.307,235
259.332,217
259.357,183
259.382,138
259.407,97
259.432,68
259.457,37
259.482,-14
259.507,-86
259.532,-142
259.557,-135
259.582,-49
259.607,81
259.632,207
259.657,292
259.682,341
259.707,378
259.732,417
259.757,449
259.782,461
259.807,452
259.832,436
259.857,427
259.882,424
259.907,417
259.932,399
259.957,368
259.982,329
260.007,291
260.032,256
260.057,223
260.082,188
260.107,147
260.132,103
260.157,63
260.182,30
260.207,-2
260.232,-48
260.257,-104
260.282,-146
260.307,-136
260.332,-59
260.357,59
260.382,173
260.407,246
260.432,281
260.457,303
260.482,325
260.507,340
260.532,335
260.557,313
260.582,294
260.607,290
260.632,297
260.657,297
260.682,282
260.707,256
260.732,226
260.757,191
260.782,146
260.807,97
260.832,56
260.857,25
260.882,-8
260.907,-58
260.932,-113
260.957,-136
260.982,-97
261.007,-3
261.032,107
261.057,196
261.082,255
261.107,295
261.132,331
261.157,359
261.182,366
261.207,352
261.232,327
261.257,305
261.282,292
261.307,282
261.332,271
261.357,254
261.382,228
261.407,192
261.432,152
261.457,115
261.482,80
261.507,36
261.532,-25
261.557,-93
261.582,-132
261.607,-106
261.632,-16
261.657,102
261.682,208
261.707,280
261.732,325
261.757,358
261.782,384
261.807,395
261.832,387
261.857,368
261.882,348
261.907,331
261.932,319
261.957,307
261.982,292
262.007,268
262.032,231
262.057,184
262.082,139
262.107,103
262.132,67
262.157,15
262.182,-51
262.207,-105
262.232,-102
262.257,-27
262.282,94
262.307,214
262.332,297
262.357,341
262.382,365
262.407,382
262.432,390
262.457,381
262.482,357
262.507,326
262.532,299
262.557,278
262.582,257
262.607,229
262.632,194
262.657,155
262.682,119
262.707,86
262.732,45
262.757,-20
262.782,-114
262.807,-208
262.832,-257
262.857,-224
262.882,-114
262.907,26
262.932,145
262.957,217
262.982,254
263.007,277
263.032,295
263.057,302
263.082,292
263.107,269
263.132,246
263.157,227
263.182,210
263.207,188
263.232,157
263.257,121
263.282,80
263.307,40
263.332,3
263.357,-32
263.382,-74
263.407,-128
263.432,-179
263.457,-191
263.482,-130
263.507,4
263.532,172
263.557,320
263.582,418
263.607,477
263.632,525
263.657,571
263.682,601
263.707,600
263.732,573
263.757,541
263.782,519
263.807,499
263.832,465
263.857,412
263.882,352
263.907,297
263.932,243
263.957,178
263.982,102
264.007,30
264.032,-22
264.057,-66
264.082,-124
264.107,-207
264.132,-286
264.157,-311
264.182,-249
264.207,-121
264.232,20
264.257,129
264.282,197
264.307,245
264.332,290
264.357,324
264.382,332
264.407,315
264.432,290
264.457,277
264.482,276
264.507,278
264.532,270
264.557,256
264.582,238
264.607,219
264.632,190
264.657,154
264.682,120
264.707,94
264.732,72
264.757,38
264.782,-7
264.807,-41
264.832,-28
264.857,46
264.882,165
264.907,288
264.932,384
264.957,451
264.982,503
265.007,551
265.032,591
265.057,611
265.082,608
265.107,589
265.132,566
265.157,538
265.182,498
265.207,436
265.232,358
265.257,277
265.282,204
265.307,141
265.332,82
265.357,19
265.382,-45
265.407,-110
265.432,-180
265.457,-262
265.482,-356
265.507,-438
265.532,-473
265.557,-435
265.582,-331
265.607,-197
265.632,-72
265.657,25
265.682,103
265.707,175
265.732,242
265.757,293
265.782,317
265.807,320
265.832,319
265.857,324
265.882,332
265.907,330
265.932,313
265.957,287
265.982,264
266.007,246
266.032,223
266.057,186
266.082,135
266.107,84
266.132,42
266.157,5
266.182,-38
266.207,-97
266.232,-153
266.257,-176
266.282,-140
266.307,-51
266.332,63
266.357,167
266.382,243
266.407,296
266.432,339
266.457,377
266.482,407
266.507,423
266.532,424
266.557,421
266.582,421
266.607,423
266.632,422
266.657,410
266.682,390
266.707,365
266.732,339
266.757,307
266.782,267
266.807,220
266.832,175
266.857,138
266.882,101
266.907,53
266.932,-9
266.957,-64
266.982,-75
267.007,-24
267.032,75
267.057,183
267.082,266
267.107,319
267.132,359
267.157,397
267.182,426
267.207,431
267.232,415
267.257,394
267.282,381
267.307,362
267.332,313
267.357,227
267.382,124
267.407,39
267.432,-12
267.457,-37
267.482,-51
267.507,-64
267.532,-77
267.557,-96
267.582,-130
267.607,-174
267.632,-200
267.657,-173
267.682,-82
267.707,49
267.732,183
267.757,289
267.782,369
267.807,438
267.832,505
267.857,565
267.882,609
267.907,638
267.932,661
267.957,687
267.982,711
268.007,713
268.032,675
268.057,595
268.082,488
268.107,376
268.132,264
268.157,141
268.182,-8
268.207,-176
268.232,-325
268.257,-408
268.282,-403
268.307,-326
268.332,-219
268.357,-117
268.382,-36
268.407,24
268.432,68
268.457,89
268.482,85
268.507,63
268.532,40
268.557,31
268.582,39
268.607,53
268.632,57
268.657,43
268.682,18
268.707,-2
268.732,-10
268.757,-11
268.782,-22
268.807,-52
268.832,-82
268.857,-76
268.882,-6
268.907,125
268.932,281
268.957,419
268.982,516
269.007,576
269.032,610
269.057,625
269.082,622
269.107,597
269.132,557
269.157,508
269.182,459
269.207,414
269.232,372
269.257,325
269.282,266
269.307,195
269.332,124
269.357,62
269.382,3
269.407,-67
269.432,-157
269.457,-236
269.482,-254
269.507,-178
269.532,-24
269.557,147
269.582,283
269.607,365
269.632,413
269.657,448
269.682,470
269.707,464
269.732,428
269.757,381
269.782,344
269.807,324
269.832,305
269.857,271
269.882,217
269.907,152
269.932,92
269.957,42
269.982,-4
270.007,-65
270.032,-145
270.057,-226
270.082,-271
270.107,-242
270.132,-130
270.157,29
270.182,184
270.207,298
270.232,368
270.257,412
270.282,442
270.307,458
270.332,452
270.357,428
270.382,397
270.407,371
270.432,350
270.457,329
270.482,301
270.507,263
270.532,214
270.557,156
270.582,98
270.607,43
270.632,-14
270.657,-85
270.682,-167
270.707,-229
270.732,-227
270.757,-137
270.782,13
270.807,171
270.832,289
270.857,357
270.882,395
270.907,419
270.932,424
270.957,404
270.982,361
271.007,314
271.032,275
271.057,247
271.082,221
271.107,194
271.132,162
271.157,122
271.182,72
271.207,19
271.232,-25
271.257,-61
271.282,-104
271.307,-172
271.332,-258
271.357,-320
271.382,-313
271.407,-225
271.432,-89
271.457,42
271.482,142
271.507,213
271.532,270
271.557,314
271.582,340
271.607,348
271.632,348
271.657,354
271.682,370
271.707,389
271.732,406
271.757,418
271.782,424
271.807,423
271.832,418
271.857,416
271.882,416
271.907,405
271.932,368
271.957,313
271.982,277
272.007,302
272.032,393
272.057,507
272.082,591
272.107,625
272.132,625
272.157,619
272.182,610
272.207,580
272.232,513
272.257,419
272.282,316
272.307,219
272.332,125
272.357,32
272.382,-52
272.407,-121
272.432,-173
272.457,-213
272.482,-247
272.507,-269
272.532,-286
272.557,-313
272.582,-366
272.607,-433
272.632,-468
272.657,-428
272.682,-309
272.707,-154
272.732,-15
272.757,81
272.782,146
272.807,198
272.832,243
272.857,272
272.882,283
272.907,286
272.932,293
272.957,307
272.982,321
273.007,328
273.032,327
273.057,317
273.082,299
273.107,274
273.132,247
273.157,223
273.182,198
273.207,163
273.232,117
273.257,69
273.282,34
273.307,7
273.332,-28
273.357,-85
273.382,-142
273.407,-153
273.432,-85
273.457,49
273.482,202
273.507,326
273.532,411
273.557,474
273.582,532
273.607,582
273.632,612
273.657,619
273.682,617
273.707,620
273.732,631
273.757,638
273.782,631
273.807,608
273.832,577
273.857,546
273.882,512
273.907,472
273.932,422
273.957,363
273.982,301
274.007,245
274.032,197
274.057,151
274.082,91
274.107,10
274.132,-72
274.157,-122
274.182,-107
274.207,-28
274.232,73
274.257,153
274.282,190
274.307,195
274.332,189
274.357,178
274.382,153
274.407,108
274.432,55
274.457,11
274.482,-15
274.507,-35
274.532,-60
274.557,-89
274.582,-111
274.607,-125
274.632,-147
274.657,-192
274.682,-255
274.707,-314
274.732,-353
274.757,-390
274.782,-455
274.807,-553
274.832,-648
274.857,-679
274.882,-619
274.907,-495
274.932,-358
274.957,-232
274.982,-96
275.007,83
275.032,304
275.057,519
275.082,681
275.107,783
275.132,853
275.157,913
275.182,950
275.207,939
275.232,876
275.257,794
275.282,725
275.307,675
275.332,618
275.357,536
275.382,442
275.407,355
275.432,278
275.457,193
275.482,96
275.507,19
275.532,10
275.557,82
275.582,199
275.607,304
275.632,365
275.657,392
275.682,405
275.707,407
275.732,393
275.757,363
275.782,337
275.807,332
275.832,342
275.857,350
275.882,345
275.907,335
275.932,327
275.957,313
275.982,275
276.007,212
276.032,141
276.057,80
276.082,26
276.107,-36
276.132,-105
276.157,-147
276.182,-123
276.207,-28
276.232,99
276.257,209
276.282,277
276.307,310
276.332,325
276.357,326
276.382,303
276.407,255
276.432,194
276.457,141
276.482,107
276.507,86
276.532,70
276.557,48
276.582,16
276.607,-21
276.632,-56
276.657,-84
276.682,-111
276.707,-153
276.732,-213
276.757,-268
276.782,-277
276.807,-215
276.832,-98
276.857,27
276.882,123
276.907,183
276.932,226
276.957,265
276.982,288
277.007,279
277.032,242
277.057,205
277.082,191
277.107,194
277.132,189
277.157,159
277.182,118
277.207,88
277.232,76
277.257,61
277.282,22
277.307,-36
277.332,-73
277.357,-44
277.382,61
277.407,215
277.432,366
277.457,484
277.482,567
277.507,628
277.532,675
277.557,702
277.582,703
277.607,685
277.632,668
277.657,664
277.682,666
277.707,652
277.732,610
277.757,543
277.782,462
277.807,368
277.832,245
277.857,80
277.882,-114
277.907,-292
277.932,-400
277.957,-410
277.982,-334
278.007,-216
278.032,-103
278.057,-20
278.082,35
278.107,77
278.132,112
278.157,134
278.182,135
278.207,118
278.232,103
278.257,108
278.282,131
278.307,155
278.332,162
278.357,151
278.382,138
278.407,128
278.432,110
278.457,67
278.482,3
278.507,-45
278.532,-35
278.557,48
278.582,179
278.607,305
278.632,389
278.657,421
278.682,414
278.707,383
278.732,330
278.757,259
278.782,181
278.807,117
278.832,79
278.857,67
278.882,64
278.907,55
278.932,38
278.957,25
278.982,28
279.007,48
279.032,65
279.057,58
279.082,28
279.107,2
279.132,18
279.157,95
279.182,215
279.207,334
279.232,417
279.257,456
279.282,468
279.307,468
279.332,456
279.357,417
279.382,346
279.407,260
279.432,187
279.457,142
279.482,114
279.507,80
279.532,26
279.557,-35
279.582,-87
279.607,-123
279.632,-158
279.657,-210
279.682,-272
279.707,-303
279.732,-261
279.757,-140
279.782,23
279.807,178
279.832,293
279.857,372
279.882,433
279.907,484
279.932,515
279.957,515
279.982,486
280.007,447
280.032,415
280.057,395
280.082,379
280.107,358
280.132,323
280.157,277
280.182,230
280.207,188
280.232,148
280.257,96
280.282,24
280.307,-53
280.332,-96
280.357,-69
280.382,28
280.407,158
280.432,271
280.457,346
280.482,394
280.507,434
280.532,468
280.557,476
280.582,450
280.607,404
280.632,363
280.657,336
280.682,314
280.707,283
280.732,242
280.757,201
280.782,162
280.807,117
280.832,62
280.857,6
280.882,-38
280.907,-74
280.932,-117
280.957,-175
280.982,-228
281.007,-233
281.032,-164
281.057,-35
281.082,104
281.107,213
281.132,283
281.157,328
281.182,363
281.207,387
281.232,388
281.257,363
281.282,326
281.307,293
281.332,273
281.357,256
281.382,231
281.407,194
281.432,152
281.457,114
281.482,82
281.507,48
281.532,7
281.557,-39
281.582,-81
281.607,-114
281.632,-147
281.657,-194
281.682,-254
281.707,-299
281.732,-288
281.757,-198
281.782,-51
281.807,104
281.832,227
281.857,311
281.882,374
281.907,432
281.932,479
281.957,498
281.982,482
282.007,441
282.032,396
282.057,351
282.082,298
282.107,232
282.132,163
282.157,111
282.182,89
282.207,85
282.232,80
282.257,60
282.282,36
282.307,26
282.332,38
282.357,59
282.382,69
282.407,61
282.432,57
282.457,94
282.482,197
282.507,356
282.532,531
282.557,683
282.582,801
282.607,895
282.632,978
282.657,1041
282.682,1058
282.707,1015
282.732,928
282.757,829
282.782,739
282.807,653
282.832,547
282.857,408
282.882,245
282.907,80
282.932,-67
282.957,-190
282.982,-283
283.007,-343
283.032,-380
283.057,-419
283.082,-482
283.107,-559
283.132,-609
283.157,-590
283.182,-495
283.207,-359
283.232,-230
283.257,-131
283.282,-54
283.307,16
283.332,82
283.357,132
283.382,158
283.407,167
283.432,176
283.457,190
283.482,205
283.507,216
283.532,221
283.557,220
283.582,208
283.607,185
283.632,152
283.657,109
283.682,52
283.707,-26
283.732,-120
283.757,-197
283.782,-211
283.807,-135
283.832,13
283.857,184
283.882,325
283.907,418
283.932,476
283.957,518
283.982,548
284.007,551
284.032,521
284.057,468
284.082,413
284.107,376
284.132,358
284.157,340
284.182,307
284.207,257
284.232,204
284.257,159
284.282,118
284.307,59
284.332,-24
284.357,-115
284.382,-167
284.407,-143
284.432,-44
284.457,91
284.482,219
284.507,317
284.532,385
284.557,432
284.582,457
284.607,457
284.632,432
284.657,399
284.682,374
284.707,365
284.732,364
284.757,355
284.782,327
284.807,277
284.832,217
284.857,163
284.882,123
284.907,88
284.932,36
284.957,-42
284.982,-128
285.007,-173
285.032,-137
285.057,-22
285.082,121
285.107,242
285.132,314
285.157,352
285.182,377
285.207,396
285.232,396
285.257,368
285.282,319
285.307,269
285.332,232
285.357,205
285.382,174
285.407,128
285.432,67
285.457,6
285.482,-41
285.507,-78
285.532,-119
285.557,-185
285.582,-273
285.607,-350
285.632,-362
285.657,-279
285.682,-118
285.707,64
285.732,218
285.757,335
285.782,444
285.807,569
285.832,697
285.857,783
285.882,792
285.907,732
285.932,644
285.957,572
285.982,523
286.007,477
286.032,412
286.057,329
286.082,248
286.107,185
286.132,134
286.157,70
286.182,-18
286.207,-113
286.232,-174
286.257,-169
286.282,-98
286.307,8
286.332,111
286.357,188
286.382,236
286.407,262
286.432,273
286.457,270
286.482,254
286.507,226
286.532,193
286.557,162
286.582,140
286.607,127
286.632,113
286.657,90
286.682,57
286.707,23
286.732,-6
286.757,-39
286.782,-89
286.807,-159
286.832,-220
286.857,-229
286.882,-162
286.907,-35
286.932,105
286.957,221
286.982,303
287.007,361
287.032,404
287.057,429
287.082,431
287.107,415
287.132,391
287.157,370
287.182,350
287.207,327
287.232,298
287.257,263
287.282,221
287.307,175
287.332,126
287.357,78
287.382,24
287.407,-44
287.432,-122
287.457,-177
287.482,-169
287.507,-84
287.532,47
287.557,170
287.582,250
287.607,296
287.632,337
287.657,383
287.682,419
287.707,425
287.732,403
287.757,375
287.782,357
287.807,346
287.832,330
287.857,303
287.882,272
287.907,240
287.932,202
287.957,156
287.982,109
288.007,70
288.032,34
288.057,-15
288.082,-80
288.107,-132
288.132,-128
288.157,-49
288.182,75
288.207,196
288.232,279
288.257,327
288.282,365
288.307,404
288.332,432
288.357,435
288.382,412
288.407,381
288.432,359
288.457,351
288.482,345
288.507,329
288.532,301
288.557,268
288.582,236
288.607,205
288.632,170
288.657,128
288.682,84
288.707,47
288.732,18
288.757,-15
288.782,-69
288.807,-135
288.832,-179
288.857,-163
288.882,-77
288.907,45
288.932,156
288.957,229
288.982,271
289.007,304
289.032,332
289.057,344
289.082,329
289.107,301
289.132,280
289.157,274
289.182,273
289.207,261
289.232,238
289.257,213
289.282,188
289.307,158
289.332,118
289.357,76
289.382,42
289.407,11
289.432,-35
289.457,-98
289.482,-142
289.507,-124
289.532,-28
289.557,107
289.582,226
289.607,299
289.632,341
289.657,382
289.682,425
289.707,449
289.732,434
289.757,393
289.782,355
289.807,334
289.832,316
289.857,285
289.882,240
289.907,194
289.932,155
289.957,114
289.982,60
290.007,0
290.032,-55
290.057,-106
290.082,-165
290.107,-233
290.132,-279
290.157,-257
290.182,-150
290.207,4
290.232,150
290.257,251
290.282,315
290.307,368
290.332,413
290.357,432
290.382,415
290.407,380
290.432,352
290.457,339
290.482,325
290.507,291
290.532,244
290.557,201
290.582,167
290.607,129
290.632,76
290.657,19
290.682,-25
290.707,-60
290.732,-106
290.757,-174
290.782,-231
290.807,-219
290.832,-108
290.857,70
290.882,247
290.907,372
290.932,442
290.957,488
290.982,530
291.007,561
291.032,566
291.057,541
291.082,499
291.107,457
291.132,416
291.157,371
291.182,321
291.207,267
291.232,210
291.257,155
291.282,104
291.307,57
291.332,5
291.357,-60
291.382,-137
291.407,-194
291.432,-193
291.457,-113
291.482,21
291.507,160
291.532,260
291.557,316
291.582,348
291.607,374
291.632,390
291.657,385
291.682,355
291.707,313
291.732,276
291.757,252
291.782,231
291.807,201
291.832,155
291.857,100
291.882,49
291.907,7
291.932,-35
291.957,-98
291.982,-183
292.007,-263
292.032,-292
292.057,-240
292.082,-123
292.107,11
292.132,120
292.157,194
292.182,248
292.207,295
292.232,327
292.257,334
292.282,317
292.307,295
292.332,281
292.357,274
292.382,264
292.407,251
292.432,239
292.457,229
292.482,211
292.507,179
292.532,143
292.557,120
292.582,106
292.607,81
292.632,28
292.657,-27
292.682,-32
292.707,49
292.732,200
292.757,359
292.782,477
292.807,554
292.832,618
292.857,688
292.882,748
292.907,775
292.932,763
292.957,736
292.982,716
293.007,709
293.032,693
293.057,646
293.082,555
293.107,426
293.132,283
293.157,155
293.182,62
293.207,-5
293.232,-77
293.257,-179
293.282,-296
293.307,-379
293.332,-379
293.357,-292
293.382,-166
293.407,-61
293.432,-6
293.457,4
293.482,-6
293.507,-30
293.532,-70
293.557,-122
293.582,-170
293.607,-192
293.632,-184
293.657,-158
293.682,-136
293.707,-129
293.732,-137
293.757,-147
293.782,-151
293.807,-152
293.832,-162
293.857,-190
293.882,-228
293.907,-250
293.932,-221
293.957,-129
293.982,7
294.007,151
294.032,274
294.057,369
294.082,448
294.107,517
294.132,569
294.157,594
294.182,593
294.207,580
294.232,569
294.257,561
294.282,547
294.307,516
294.332,470
294.357,420
294.382,376
294.407,337
294.432,292
294.457,228
294.482,149
294.507,78
294.532,48
294.557,75
294.582,152
294.607,246
294.632,324
294.657,375
294.682,404
294.707,425
294.732,438
294.757,433
294.782,402
294.807,351
294.832,302
294.857,270
294.882,257
294.907,248
294.932,226
294.957,191
294.982,151
295.007,117
295.032,89
295.057,52
295.082,-2
295.107,-65
295.132,-107
295.157,-98
295.182,-29
295.207,76
295.232,182
295.257,262
295.282,311
295.307,342
295.332,362
295.357,369
295.382,353
295.407,317
295.432,272
295.457,234
295.482,207
295.507,181
295.532,143
295.557,88
295.582,29
295.607,-19
295.632,-52
295.657,-80
295.682,-124
295.707,-190
295.732,-256
295.757,-282
295.782,-240
295.807,-134
295.832,-1
295.857,117
295.882,199
295.907,252
295.932,289
295.957,317
295.982,330
296.007,320
296.032,293
296.057,265
296.082,248
296.107,240
296.132,231
296.157,212
296.182,188
296.207,170
296.232,159
296.257,146
296.282,113
296.307,56
296.332,-4
296.357,-37
296.382,-13
296.407,71
296.432,190
296.457,307
296.482,396
296.507,451
296.532,479
296.557,483
296.582,459
296.607,400
296.632,311
296.657,210
296.682,121
296.707,55
296.732,5
296.757,-40
296.782,-91
296.807,-142
296.832,-181
296.857,-203
296.882,-214
296.907,-226
296.932,-240
296.957,-238
296.982,-194
297.007,-90
297.032,65
297.057,241
297.082,400
297.107,524
297.132,614
297.157,685
297.182,747
297.207,793
297.232,815
297.257,812
297.282,801
297.307,796
297.332,793
297.357,766
297.382,698
297.407,592
297.432,479
297.457,392
297.482,335
297.507,292
297.532,247
297.557,213
297.582,218
297.607,274
297.632,360
297.657,431
297.682,456
297.707,435
297.732,391
297.757,336
297.782,263
297.807,160
297.832,36
297.857,-81
297.882,-168
297.907,-224
297.932,-274
297.957,-342
297.982,-429
298.007,-520
298.032,-601
298.057,-674
298.082,-754
298.107,-843
298.132,-918
298.157,-944
298.182,-899
298.207,-791
298.232,-655
298.257,-522
298.282,-399
298.307,-273
298.332,-129
298.357,21
298.382,154
298.407,243
298.432,289
298.457,315
298.482,347
298.507,393
298.532,436
298.557,457
298.582,452
298.607,435
298.632,419
298.657,404
298.682,380
298.707,339
298.732,299
298.757,292
298.782,346
298.807,464
298.832,612
298.857,746
298.882,839
298.907,891
298.932,922
298.957,948
298.982,967
299.007,967
299.032,942
299.057,900
299.082,856
299.107,816
299.132,772
299.157,708
299.182,616
299.207,503
299.232,380
299.257,256
299.282,127
299.307,-5
299.332,-124
299.357,-193
299.382,-186
299.407,-109
299.432,-1
299.457,88
299.482,133
299.507,140
299.532,130
299.557,113
299.582,83
299.607,34
299.632,-23
299.657,-67
299.682,-86
299.707,-86
299.732,-91
299.757,-111
299.782,-138
299.807,-161
299.832,-180
299.857,-212
299.882,-266
299.907,-328
299.932,-363
299.957,-336
299.982,-245
300.007,-119
300.032,3
300.057,96
300.082,157
300.107,200
300.132,234
300.157,259
300.182,269
300.207,263
300.232,248
300.257,235
300.282,228
300.307,221
300.332,206
300.357,183
300.382,156
300.407,129
300.432,96
300.457,48
300.482,-12
300.507,-63
300.532,-71
300.557,-16
300.582,92
300.607,219
300.632,324
300.657,387
300.682,415
300.707,426
300.732,430
300.757,423
300.782,400
300.807,366
300.832,335
300.857,318
300.882,311
300.907,297
300.932,266
300.957,225
300.982,192
301.007,172
301.032,152
301.057,113
301.082,56
301.107,13
301.132,25
301.157,109
301.182,245
301.207,390
301.232,508
301.257,585
301.282,625
301.307,634
301.332,613
301.357,564
301.382,494
301.407,419
301.432,347
301.457,277
301.482,204
301.507,124
301.532,45
301.557,-17
301.582,-55
301.607,-70
301.632,-77
301.657,-100
301.682,-147
301.707,-204
301.732,-236
301.757,-214
301.782,-133
301.807,-19
301.832,92
301.857,174
301.882,224
301.907,254
301.932,272
301.957,276
301.982,263
302.007,239
302.032,218
302.057,210
302.082,210
302.107,203
302.132,178
302.157,140
302.182,104
302.207,79
302.232,56
302.257,17
302.282,-41
302.307,-99
302.332,-118
302.357,-71
302.382,34
302.407,162
302.432,272
302.457,344
302.482,386
302.507,410
302.532,422
302.557,417
302.582,393
302.607,358
302.632,327
302.657,306
302.682,289
302.707,263
302.732,221
302.757,170
302.782,124
302.807,87
302.832,52
302.857,4
302.882,-55
302.907,-105
302.932,-110
302.957,-48
302.982,72
303.007,216
303.032,339
303.057,418
303.082,453
303.107,457
303.132,441
303.157,404
303.182,349
303.207,289
303.232,240
303.257,213
303.282,200
303.307,184
303.332,156
303.357,122
303.382,94
303.407,73
303.432,47
303.457,2
303.482,-55
303.507,-97
303.532,-86
303.557,-7
303.582,122
303.607,260
303.632,367
303.657,431
303.682,461
303.707,473
303.732,470
303.757,445
303.782,399
303.807,344
303.832,293
303.857,251
303.882,205
303.907,142
303.932,68
303.957,3
303.982,-37
304.007,-62
304.032,-97
304.057,-156
304.082,-223
304.107,-252
304.132,-206
304.157,-87
304.182,63
304.207,194
304.232,282
304.257,333
304.282,366
304.307,385
304.332,382
304.357,356
304.382,318
304.407,291
304.432,282
304.457,277
304.482,252
304.507,203
304.532,146
304.557,100
304.582,64
304.607,18
304.632,-56
304.657,-145
304.682,-205
304.707,-194
304.732,-103
304.757,34
304.782,167
304.807,263
304.832,321
304.857,358
304.882,384
304.907,397
304.932,389
304.957,364
304.982,340
305.007,328
305.032,325
305.057,311
305.082,275
305.107,225
305.132,181
305.157,151
305.182,115
305.207,49
305.232,-43
305.257,-123
305.282,-135
305.307,-53
305.332,97
305.357,260
305.382,387
305.407,465
305.432,509
305.457,539
305.482,558
305.507,557
305.532,534
305.557,500
305.582,471
305.607,453
305.632,436
305.657,401
305.682,340
305.707,263
305.732,184
305.757,109
305.782,31
305.807,-60
305.832,-160
305.857,-235
305.882,-249
305.907,-185
305.932,-65
305.957,70
305.982,185
306.007,264
306.032,315
306.057,347
306.082,359
306.107,347
306.132,307
306.157,250
306.182,191
306.207,141
306.232,98
306.257,53
306.282,-4
306.307,-69
306.332,-127
306.357,-163
306.382,-179
306.407,-197
306.432,-233
306.457,-278
306.482,-298
306.507,-257
306.532,-149
306.557,-5
306.582,126
306.607,217
306.632,270
306.657,301
306.682,325
306.707,343
306.732,351
306.757,350
306.782,347
306.807,347
306.832,349
306.857,344
306.882,323
306.907,286
306.932,242
306.957,206
306.982,182
307.007,162
307.032,128
307.057,73
307.082,15
307.107,-8
307.132,30
307.157,123
307.182,234
307.207,321
307.232,371
307.257,395
307.282,410
307.307,423
307.332,425
307.357,411
307.382,388
307.407,367
307.432,352
307.457,339
307.482,319
307.507,291
307.532,259
307.557,231
307.582,208
307.607,182
307.632,142
307.657,80
307.682,8
307.707,-44
307.732,-47
307.757,11
307.782,110
307.807,214
307.832,292
307.857,338
307.882,361
307.907,371
307.932,370
307.957,352
307.982,315
308.007,269
308.032,228
308.057,199
308.082,181
308.107,162
308.132,132
308.157,89
308.182,44
308.207,6
308.232,-22
308.257,-57
308.282,-112
308.307,-178
308.332,-226
308.357,-216
308.382,-138
308.407,-14
308.432,109
308.457,203
308.482,263
308.507,301
308.532,330
308.557,344
308.582,337
308.607,312
308.632,282
308.657,260
308.682,247
308.707,232
308.732,205
308.757,165
308.782,123
308.807,89
308.832,62
308.857,27
308.882,-26
308.907,-96
308.932,-152
308.957,-158
308.982,-98
309.007,13
309.032,138
309.057,242
309.082,312
309.107,356
309.132,384
309.157,398
309.182,391
309.207,365
309.232,329
309.257,298
309.282,279
309.307,265
309.332,244
309.357,210
309.382,167
309.407,124
309.432,89
309.457,60
309.482,25
309.507,-19
309.532,-60
309.557,-64
309.582,-3
309.607,121
309.632,274
309.657,405
309.682,485
309.707,521
309.732,537
309.757,547
309.782,541
309.807,504
309.832,441
309.857,376
309.882,331
309.907,305
309.932,273
309.957,220
309.982,150
310.007,87
310.032,42
310.057,5
310.082,-43
310.107,-113
310.132,-181
310.157,-209
310.182,-172
310.207,-75
310.232,53
310.257,176
310.282,271
310.307,331
310.332,362
310.357,371
310.382,363
310.407,341
310.432,307
310.457,269
310.482,237
310.507,219
310.532,210
310.557,200
310.582,176
310.607,137
310.632,94
310.657,52
310.682,8
310.707,-47
310.732,-110
310.757,-151
310.782,-134
310.807,-50
310.832,71
310.857,184
310.882,256
310.907,293
310.932,318
310.957,340
310.982,348
311.007,325
311.032,277
311.057,231
311.082,209
311.107,208
311.132,201
311.157,169
311.182,120
311.207,78
311.232,52
311.257,28
311.282,-17
311.307,-89
311.332,-157
311.357,-175
311.382,-118
311.407,3
311.432,150
311.457,283
311.482,387
311.507,463
311.532,513
311.557,535
311.582,526
311.607,491
311.632,449
311.657,418
311.682,398
311.707,375
311.732,330
311.757,263
311.782,190
311.807,123
311.832,61
311.857,-10
311.882,-97
311.907,-180
311.932,-221
311.957,-189
311.982,-88
312.007,43
312.032,161
312.057,242
312.082,290
312.107,322
312.132,345
312.157,349
312.182,330
312.207,294
312.232,261
312.257,242
312.282,227
312.307,202
312.332,160
312.357,115
312.382,82
312.407,57
312.432,23
312.457,-23
312.482,-64
312.507,-59
312.532,6
312.557,115
312.582,226
312.607,309
312.632,366
312.657,406
312.682,431
312.707,430
312.732,399
312.757,356
312.782,328
312.807,322
312.832,320
312.857,298
312.882,256
312.907,212
312.932,179
312.957,146
312.982,91
313.007,17
313.032,-35
313.057,-24
313.082,56
313.107,169
313.132,263
313.157,314
313.182,337
313.207,352
313.232,357
313.257,337
313.282,284
313.307,217
313.332,163
313.357,131
313.382,103
313.407,61
313.432,8
313.457,-37
313.482,-64
313.507,-86
313.532,-122
313.557,-171
313.582,-198
313.607,-165
313.632,-66
313.657,64
313.682,181
313.707,258
313.732,304
313.757,332
313.782,347
313.807,341
313.832,310
313.857,269
313.882,236
313.907,217
313.932,200
313.957,173
