df_hash,22ZHK4.UV7K0H
172.789,1.012
172.819,1.009
172.849,0.964
172.879,0.952
172.909,0.959
172.939,0.977
172.969,0.994
172.999,0.986
173.029,0.981
173.059,0.978
173.089,0.972
173.119,0.982
173.149,0.979
173.179,0.972
173.209,0.976
173.239,0.977
173.269,0.972
173.299,0.980
173.329,0.981
173.359,0.969
173.389,0.974
173.419,0.969
173.449,0.966
173.479,0.968
173.509,0.977
173.539,0.966
173.569,0.962
173.599,0.969
173.629,0.982
173.659,0.982
173.689,0.968
173.719,0.959
173.749,0.971
173.779,0.977
173.809,0.977
173.839,0.974
173.869,0.974
173.899,0.976
173.929,0.971
173.959,0.971
173.989,0.976
174.019,0.978
174.049,0.979
174.079,0.980
174.109,0.975
174.139,0.976
174.169,0.981
174.199,0.978
174.229,0.979
174.259,0.985
174.289,0.999
174.319,0.970
174.349,0.938
174.379,0.949
174.409,0.977
174.439,1.003
174.469,1.030
174.499,0.985
174.529,0.966
174.559,0.966
174.589,0.976
174.619,0.978
174.649,0.978
174.679,0.980
174.709,0.988
174.739,0.974
174.769,0.972
174.799,0.976
174.829,0.982
174.859,0.985
174.889,0.975
174.919,0.971
174.949,0.984
174.979,0.991
175.009,0.975
175.039,0.975
175.069,0.979
175.099,0.978
175.129,0.985
175.159,0.986
175.189,0.974
175.219,0.980
175.249,0.979
175.279,0.981
175.309,0.979
175.339,0.980
175.369,0.979
175.399,0.984
175.429,0.980
175.459,0.979
175.489,0.983
175.519,0.980
175.549,0.982
175.579,0.977
175.609,0.976
175.639,0.986
175.669,0.993
175.699,0.988
175.729,0.980
175.759,0.979
175.789,0.985
175.819,0.994
175.849,0.986
175.879,0.976
175.909,0.974
175.939,0.936
175.969,0.926
175.999,0.912
176.029,1.020
176.059,1.068
176.089,1.045
176.119,1.003
176.149,0.966
176.179,0.980
176.209,0.970
176.239,0.970
176.269,0.964
176.299,0.966
176.329,0.977
176.359,0.995
176.389,0.988
176.419,0.968
176.449,0.968
176.479,0.985
176.509,0.990
176.539,1.001
176.569,0.994
176.599,1.013
176.629,0.987
176.659,0.967
176.689,0.969
176.719,0.964
176.749,0.976
176.779,1.000
176.809,0.988
176.839,0.940
176.869,0.958
176.899,0.986
176.929,1.036
176.959,0.991
176.989,1.025
177.019,1.001
177.049,0.956
177.079,0.942
177.109,0.961
177.139,0.988
177.169,1.015
177.199,1.008
177.229,0.975
177.259,0.968
177.289,0.967
177.319,0.983
177.349,0.989
177.379,0.981
177.409,0.985
177.439,0.990
177.469,0.991
177.499,0.988
177.529,0.985
177.559,0.983
177.589,0.979
177.619,0.987
177.649,0.977
177.679,0.985
177.709,0.974
177.739,0.981
177.769,0.989
177.799,0.993
177.829,0.980
177.859,0.979
177.889,0.977
177.919,0.978
177.949,0.983
177.979,0.985
178.009,0.981
178.039,0.986
178.069,0.981
178.099,0.982
178.129,0.983
178.159,0.981
178.189,0.984
178.219,0.986
178.249,0.986
178.279,0.985
178.309,0.979
178.339,0.981
178.369,0.988
178.399,0.991
178.429,0.996
178.459,0.986
178.489,0.990
178.519,0.986
178.549,0.969
178.579,0.993
178.609,0.950
178.639,0.950
178.669,0.993
178.699,1.023
178.729,1.041
178.759,1.085
178.789,1.002
178.819,0.894
178.849,0.923
178.879,1.035
178.909,0.973
178.939,0.988
178.969,0.985
178.999,0.961
179.029,0.997
179.059,1.001
179.089,1.048
179.119,0.940
179.149,0.938
179.179,1.016
179.209,0.994
179.239,1.000
179.269,1.003
179.299,0.958
179.329,0.960
179.359,0.968
179.389,0.989
179.419,1.006
179.449,1.005
179.479,0.998
179.509,0.996
179.539,0.991
179.569,1.006
179.599,1.022
179.629,1.058
179.659,0.959
179.689,0.913
179.719,0.966
179.749,0.961
179.779,0.981
179.809,1.021
179.839,0.993
179.869,0.973
179.899,0.978
179.929,0.964
179.959,0.984
179.989,1.000
180.019,0.978
180.049,0.969
180.079,1.011
180.109,0.988
180.139,0.974
180.169,0.976
180.199,1.005
180.229,1.019
180.259,0.979
180.289,0.980
180.319,0.998
180.349,0.974
180.379,0.974
180.409,0.987
180.439,0.983
180.469,0.969
180.499,0.977
180.529,0.995
180.559,1.012
180.589,0.998
180.619,0.991
180.649,0.994
180.679,0.979
180.709,0.978
180.739,0.983
180.769,0.995
180.799,0.992
180.829,0.993
180.859,1.003
180.889,0.996
180.919,1.002
180.949,0.999
180.979,0.988
181.009,0.968
181.039,0.975
181.069,0.966
181.099,0.963
181.129,0.999
181.159,1.007
181.189,1.000
181.219,0.985
181.249,0.984
181.279,0.979
181.309,0.989
181.339,0.990
181.369,0.989
181.399,0.991
181.429,0.998
181.459,0.996
181.489,0.995
181.519,0.979
181.549,0.968
181.579,0.966
181.609,0.930
181.639,0.919
181.669,0.975
181.699,1.073
181.729,1.066
181.759,1.002
181.789,0.987
181.819,1.000
181.849,0.982
181.879,1.004
181.909,1.012
181.939,1.001
181.969,0.987
181.999,0.979
182.029,0.959
182.059,0.944
182.089,0.968
182.119,1.002
182.149,1.021
182.179,1.000
182.209,0.996
182.239,0.986
182.269,0.973
182.299,1.001
182.329,0.999
182.359,0.995
182.389,0.991
182.419,0.980
182.449,0.960
182.479,0.968
182.509,1.009
182.539,1.002
182.569,0.970
182.599,0.982
182.629,0.972
182.659,0.955
182.689,0.960
182.719,1.034
182.749,1.039
182.779,1.000
182.809,0.994
182.839,0.991
182.869,0.968
182.899,0.991
182.929,1.004
182.959,0.992
182.989,0.981
183.019,0.978
183.049,0.976
183.079,1.000
183.109,1.007
183.139,0.994
183.169,1.003
183.199,0.998
183.229,0.974
183.259,0.969
183.289,0.982
183.319,0.988
183.349,0.980
183.379,0.985
183.409,0.990
183.439,0.988
183.469,0.994
183.499,0.985
183.529,0.990
183.559,1.006
183.589,0.997
183.619,0.986
183.649,0.983
183.679,0.993
183.709,1.000
183.739,1.007
183.769,0.997
183.799,0.976
183.829,0.996
183.859,0.996
183.889,0.976
183.919,0.962
183.949,0.992
183.979,1.003
184.009,0.990
184.039,1.013
184.069,0.990
184.099,0.981
184.129,1.011
184.159,0.982
184.189,0.972
184.219,0.992
184.249,1.010
184.279,0.993
184.309,0.995
184.339,1.005
184.369,0.993
184.399,0.969
184.429,0.989
184.459,0.995
184.489,0.986
184.519,0.991
184.549,0.997
184.579,0.993
184.609,1.007
184.639,1.031
184.669,1.026
184.699,1.005
184.729,1.010
184.759,1.020
184.789,1.014
184.819,0.994
184.849,0.988
184.879,0.995
184.909,0.996
184.939,0.994
184.969,0.994
184.999,0.979
185.029,0.994
185.059,1.002
185.089,1.008
185.119,1.013
185.149,1.015
185.179,0.997
185.209,0.992
185.239,1.001
185.269,1.002
185.299,1.002
185.329,0.996
185.359,0.993
185.389,0.999
185.419,0.998
185.449,0.995
185.479,0.993
185.509,1.000
185.539,1.007
185.569,0.994
185.599,1.004
185.629,1.007
185.659,1.003
185.689,1.010
185.719,1.004
185.749,0.996
185.779,0.992
185.809,1.011
185.839,1.004
185.869,0.996
185.899,1.001
185.929,1.004
185.959,1.003
185.989,0.996
186.019,0.994
186.049,1.001
186.079,1.006
186.109,1.009
186.139,0.983
186.169,0.992
186.199,1.006
186.229,1.003
186.259,1.008
186.289,1.009
186.319,1.009
186.349,1.007
186.379,1.014
186.409,1.004
186.439,1.006
186.469,1.008
186.499,1.018
186.529,1.014
186.559,1.006
186.589,1.003
186.619,1.010
186.649,1.009
186.679,1.012
186.709,1.011
186.739,1.014
186.769,1.012
186.799,1.011
186.829,1.010
186.859,1.013
186.889,1.010
186.919,1.009
186.949,1.014
186.979,1.013
187.009,1.017
187.039,1.013
187.069,1.011
187.099,1.014
187.129,1.011
187.159,1.011
187.189,1.007
187.219,1.017
187.249,1.012
187.279,1.005
187.309,1.009
187.339,1.013
187.369,1.016
187.399,1.011
187.429,1.005
187.459,1.005
187.489,1.011
187.519,1.010
187.549,1.011
187.579,1.015
187.609,1.013
187.639,1.012
187.669,1.006
187.699,1.010
187.729,1.017
187.759,1.018
187.789,1.015
187.819,1.018
187.849,1.012
187.879,1.016
187.909,1.013
187.939,1.029
187.969,1.019
187.999,1.014
188.029,1.009
188.059,1.021
188.089,1.026
188.119,1.025
188.149,1.009
188.179,1.022
188.209,1.020
188.239,1.012
188.269,1.019
188.299,1.020
188.329,1.021
188.359,1.020
188.389,1.020
188.419,1.017
188.449,1.014
188.479,1.020
188.509,1.023
188.539,1.021
188.569,1.012
188.599,1.012
188.629,1.026
188.659,1.027
188.689,1.011
188.719,1.014
188.749,1.019
188.779,1.024
188.809,1.023
188.839,1.021
188.869,1.012
188.899,1.021
188.929,1.024
188.959,1.019
188.989,1.020
189.019,1.015
189.049,1.021
189.079,1.024
189.109,1.015
189.139,1.002
189.169,1.000
189.199,0.989
189.229,0.998
189.259,0.965
189.289,0.965
189.319,1.023
189.349,1.060
189.379,1.114
189.409,1.131
189.439,1.085
189.469,1.025
189.499,1.013
189.529,0.988
189.559,0.988
189.589,0.995
189.619,1.013
189.649,1.007
189.679,0.990
189.709,0.997
189.739,1.003
189.769,1.008
189.799,1.008
189.829,0.998
189.859,1.002
189.889,1.007
189.919,1.007
189.949,1.012
189.979,1.013
190.009,1.022
190.039,0.978
190.069,0.979
190.099,1.021
190.129,1.006
190.159,1.008
190.189,1.011
190.219,1.002
190.249,0.984
190.279,0.990
190.309,1.000
190.339,1.008
190.369,0.990
190.399,1.009
190.429,1.023
190.459,0.997
190.489,0.992
190.519,1.018
190.549,1.013
190.579,1.015
190.609,1.015
190.639,1.002
190.669,0.991
190.699,0.986
190.729,0.989
190.759,1.000
190.789,1.013
190.819,0.996
190.849,0.987
190.879,0.992
190.909,1.000
190.939,0.995
190.969,0.986
190.999,1.002
191.029,1.021
191.059,1.004
191.089,0.991
191.119,1.003
191.149,1.009
191.179,1.009
191.209,1.002
191.239,0.993
191.269,1.006
191.299,1.003
191.329,0.979
191.359,0.984
191.389,0.995
191.419,0.993
191.449,0.959
191.479,0.999
191.509,1.011
191.539,1.005
191.569,0.975
191.599,0.969
191.629,1.005
191.659,1.009
191.689,0.979
191.719,0.987
191.749,1.015
191.779,1.006
191.809,0.980
191.839,0.983
191.869,0.981
191.899,0.979
191.929,0.989
191.959,1.008
191.989,0.993
192.019,1.004
192.049,1.006
192.079,0.984
192.109,0.961
192.139,0.959
192.169,0.993
192.199,0.990
192.229,0.989
192.259,1.004
192.289,0.986
192.319,0.989
192.349,0.996
192.379,0.978
192.409,1.013
192.439,1.003
192.469,1.000
192.499,0.973
192.529,0.979
192.559,0.986
192.589,0.985
192.619,0.997
192.649,1.010
192.679,1.025
192.709,1.003
192.739,0.967
192.769,0.979
192.799,0.994
192.829,0.988
192.859,0.987
192.889,0.984
192.919,0.977
192.949,0.990
192.979,1.006
193.009,1.001
193.039,1.007
193.069,0.970
193.099,0.980
193.129,0.986
193.159,0.983
193.189,0.988
193.219,0.987
193.249,0.996
193.279,0.983
193.309,0.990
193.339,1.006
193.369,0.988
193.399,0.988
193.429,0.990
193.459,0.970
193.489,0.982
193.519,0.999
193.549,0.990
193.579,0.967
193.609,0.994
193.639,0.993
193.669,0.993
193.699,0.991
193.729,0.969
193.759,0.981
193.789,1.009
193.819,1.000
193.849,0.980
193.879,0.991
193.909,1.002
193.939,0.984
193.969,0.976
193.999,0.990
194.029,0.985
194.059,0.991
194.089,0.987
194.119,0.969
194.149,1.005
194.179,0.985
194.209,0.979
194.239,1.002
194.269,0.989
194.299,1.002
194.329,0.990
194.359,0.996
194.389,1.008
194.419,0.996
194.449,0.983
194.479,0.981
194.509,0.986
194.539,0.976
194.569,0.990
194.599,0.992
194.629,0.999
194.659,0.990
194.689,0.992
194.719,0.984
194.749,0.987
194.779,0.978
194.809,0.978
194.839,0.994
194.869,0.983
194.899,0.979
194.929,0.994
194.959,1.029
194.989,0.992
195.019,0.959
195.049,0.994
195.079,1.029
195.109,0.992
195.139,0.960
195.169,0.970
195.199,0.980
195.229,0.991
195.259,0.988
195.289,1.002
195.319,1.005
195.349,1.002
195.379,0.965
195.409,0.979
195.439,1.017
195.469,1.009
195.499,0.982
195.529,0.978
195.559,0.992
195.589,0.974
195.619,0.974
195.649,1.006
195.679,1.002
195.709,0.988
195.739,0.985
195.769,0.983
195.799,0.991
195.829,0.987
195.859,0.987
195.889,0.976
195.919,0.998
195.949,1.008
195.979,0.986
196.009,0.970
196.039,0.983
196.069,0.990
196.099,0.992
196.129,0.993
196.159,0.997
196.189,0.986
196.219,0.988
196.249,0.994
196.279,0.983
196.309,0.987
196.339,0.988
196.369,0.997
196.399,0.993
196.429,0.985
196.459,0.990
196.489,0.991
196.519,0.999
196.549,0.986
196.579,0.991
196.609,0.995
196.639,0.990
196.669,0.973
196.699,0.987
196.729,0.993
196.759,1.000
196.789,0.982
196.819,0.981
196.849,1.000
196.879,0.996
196.909,0.992
196.939,0.981
196.969,0.980
196.999,0.979
197.029,0.991
197.059,0.992
197.089,0.994
197.119,0.992
197.149,0.992
197.179,0.991
197.209,0.984
197.239,0.986
197.269,1.006
197.299,0.998
197.329,0.988
197.359,0.986
197.389,0.983
197.419,0.990
197.449,0.993
197.479,0.990
197.509,0.993
197.539,0.998
197.569,0.993
197.599,0.988
197.629,0.986
197.659,0.996
197.689,0.992
197.719,0.992
197.749,0.993
197.779,0.989
197.809,0.988
197.839,0.995
197.869,0.990
197.899,0.994
197.929,0.989
197.959,0.986
197.989,0.981
198.019,0.984
198.049,0.986
198.079,0.979
198.109,0.987
198.139,1.001
198.169,1.004
198.199,0.979
198.229,0.980
198.259,0.999
198.289,1.000
198.319,1.007
198.349,0.981
198.379,0.991
198.409,0.995
198.439,0.994
198.469,0.977
198.499,0.980
198.529,1.004
198.559,0.967
198.589,0.995
198.619,0.988
198.649,0.969
198.679,0.978
198.709,1.009
198.739,1.010
198.769,1.019
198.799,0.973
198.829,1.027
198.859,0.977
198.889,1.016
198.919,0.967
198.949,0.975
198.979,0.969
199.009,1.092
199.039,0.992
199.069,0.980
199.099,1.380
199.129,0.960
199.159,0.956
199.189,0.992
199.219,0.929
199.249,1.029
199.279,0.980
199.309,1.031
199.339,0.963
199.369,1.034
199.399,1.005
199.429,1.011
199.459,0.963
199.489,0.920
199.519,1.012
199.549,0.960
199.579,0.971
199.609,0.966
199.639,0.948
199.669,1.079
199.699,1.044
199.729,1.014
199.759,0.986
199.789,0.940
199.819,1.033
199.849,0.991
199.879,0.982
199.909,0.984
199.939,1.172
199.969,0.878
199.999,1.077
200.029,0.940
200.059,0.959
200.089,0.943
200.119,1.021
200.149,0.941
200.179,1.033
200.209,0.965
200.239,1.056
200.269,0.997
200.299,0.953
200.329,0.970
200.359,1.007
200.389,0.946
200.419,0.950
200.449,1.011
200.479,1.012
200.509,1.006
200.539,1.010
200.569,0.989
200.599,0.987
200.629,0.995
200.659,0.994
200.689,1.000
200.719,1.055
200.749,1.047
200.779,0.960
200.809,0.894
200.839,0.865
200.869,0.960
200.899,0.949
200.929,0.927
200.959,1.081
200.989,0.933
201.019,1.032
201.049,1.039
201.079,1.034
201.109,1.001
201.139,0.950
201.169,0.952
201.199,0.966
201.229,0.973
201.259,0.999
201.289,0.993
201.319,0.993
201.349,1.007
201.379,0.976
201.409,0.996
201.439,0.988
201.469,0.997
201.499,0.971
201.529,0.965
201.559,0.983
201.589,1.000
201.619,1.000
201.649,0.988
201.679,0.983
201.709,0.994
201.739,1.004
201.769,1.005
201.799,1.014
201.829,1.004
201.859,1.029
201.889,1.063
201.919,1.119
201.949,0.971
201.979,0.762
202.009,1.000
202.039,0.990
202.069,0.982
202.099,0.978
202.129,0.993
202.159,0.993
202.189,1.020
202.219,1.027
202.249,0.999
202.279,0.977
202.309,0.951
202.339,0.945
202.369,0.965
202.399,0.976
202.429,0.989
202.459,1.003
202.489,0.982
202.519,0.994
202.549,1.006
202.579,0.996
202.609,0.988
202.639,0.988
202.669,0.980
202.699,0.982
202.729,0.991
202.759,0.988
202.789,0.982
202.819,0.976
202.849,0.967
202.879,0.986
202.909,0.998
202.939,1.010
202.969,0.989
202.999,0.993
203.029,0.993
203.059,0.984
203.089,0.989
203.119,1.000
203.149,1.000
203.179,0.993
203.209,0.990
203.239,0.986
203.269,0.990
203.299,1.002
203.329,1.006
203.359,0.991
203.389,0.981
203.419,0.986
203.449,1.006
203.479,0.982
203.509,0.983
203.539,0.994
203.569,0.983
203.599,0.999
203.629,0.985
203.659,0.976
203.689,0.992
203.719,1.000
203.749,0.969
203.779,0.985
203.809,0.997
203.839,0.998
203.869,0.980
203.899,0.980
203.929,0.993
203.959,0.994
203.989,0.986
204.019,0.964
204.049,0.986
204.079,0.995
204.109,0.994
204.139,1.001
204.169,1.016
204.199,0.990
204.229,0.964
204.259,0.968
204.289,0.992
204.319,1.012
204.349,1.020
204.379,1.010
204.409,0.992
204.439,0.987
204.469,0.981
204.499,0.975
204.529,0.975
204.559,0.976
204.589,0.994
204.619,0.997
204.649,0.985
204.679,0.991
204.709,0.999
204.739,0.995
204.769,0.993
204.799,0.987
204.829,0.992
204.859,1.001
204.889,0.991
204.919,0.981
204.949,0.986
204.979,0.994
205.009,0.993
205.039,0.997
205.069,0.986
205.099,0.998
205.129,0.997
205.159,0.990
205.189,0.984
205.219,0.984
205.249,0.986
205.279,0.991
205.309,0.997
205.339,0.992
205.369,0.999
205.399,0.995
205.429,0.988
205.459,0.984
205.489,1.000
205.519,0.992
205.549,0.988
205.579,0.985
205.609,0.992
205.639,0.993
205.669,0.994
205.699,0.986
205.729,0.994
205.759,0.995
205.789,0.992
205.819,0.990
205.849,0.992
205.879,0.991
205.909,0.994
205.939,0.994
205.969,0.994
205.999,0.992
206.029,0.993
206.059,0.989
206.089,0.992
206.119,0.996
206.149,1.002
206.179,0.991
206.209,0.986
206.239,0.988
206.269,0.989
206.299,0.990
206.329,1.000
206.359,0.989
206.389,0.995
206.419,0.992
206.449,0.990
206.479,0.992
206.509,0.991
206.539,0.990
206.569,0.993
206.599,0.993
206.629,0.993
206.659,0.985
206.689,0.993
206.719,0.994
206.749,0.990
206.779,0.986
206.809,0.990
206.839,1.002
206.869,0.996
206.899,0.986
206.929,0.989
206.959,0.990
206.989,0.994
207.019,0.999
207.049,0.992
207.079,0.991
207.109,0.999
207.139,0.992
207.169,0.989
207.199,0.992
207.229,0.995
207.259,0.992
207.289,0.994
207.319,0.991
207.349,0.992
207.379,0.999
207.409,0.992
207.439,0.994
207.469,0.992
207.499,0.993
207.529,0.990
207.559,0.993
207.589,0.998
207.619,1.003
207.649,0.989
207.679,0.987
207.709,0.989
207.739,0.995
207.769,0.996
207.799,0.998
207.829,0.989
207.859,0.994
207.889,0.996
207.919,0.991
207.949,0.993
207.979,0.991
208.009,0.994
208.039,0.995
208.069,0.999
208.099,0.992
208.129,0.995
208.159,0.988
208.189,0.991
208.219,0.995
208.249,0.995
208.279,0.997
208.309,0.989
208.339,0.990
208.369,0.993
208.399,1.004
208.429,0.990
208.459,0.983
208.489,0.990
208.519,0.995
208.549,0.998
208.579,0.999
208.609,0.986
208.639,0.995
208.669,0.998
208.699,0.993
208.729,0.989
208.759,0.992
208.789,0.994
208.819,0.999
208.849,0.992
208.879,0.995
208.909,0.989
208.939,0.994
208.969,0.994
208.999,0.994
209.029,0.996
209.059,0.996
209.089,0.992
209.119,0.991
209.149,0.990
209.179,1.004
209.209,0.999
209.239,0.987
209.269,0.989
209.299,0.993
209.329,0.996
209.359,0.997
209.389,0.997
209.419,0.985
209.449,0.994
209.479,0.996
209.509,0.992
209.539,0.993
209.569,0.992
209.599,0.994
209.629,0.993
209.659,0.996
209.689,0.997
209.719,0.996
209.749,0.990
209.779,0.993
209.809,0.997
209.839,0.995
209.869,0.997
209.899,0.987
209.929,0.991
209.959,0.992
209.989,1.005
210.019,0.996
210.049,0.991
210.079,0.988
210.109,0.994
210.139,0.998
210.169,1.000
210.199,0.989
210.229,0.994
210.259,0.995
210.289,0.995
210.319,0.990
210.349,0.988
210.379,0.988
210.409,0.993
210.439,0.994
210.469,0.997
210.499,0.992
210.529,0.991
210.559,0.996
210.589,0.998
210.619,0.995
210.649,0.990
210.679,0.992
210.709,0.992
210.739,1.002
210.769,1.002
210.799,0.988
210.829,0.989
210.859,0.995
210.889,0.996
210.919,0.995
210.949,1.000
210.979,0.991
211.009,0.998
211.039,0.996
211.069,0.992
211.099,0.992
211.129,0.992
211.159,0.995
211.189,0.992
211.219,0.995
211.249,0.993
211.279,0.992
211.309,0.996
211.339,0.996
211.369,0.995
211.399,0.989
211.429,0.992
211.459,0.993
211.489,1.009
211.519,0.998
211.549,0.984
211.579,0.990
211.609,0.996
211.639,0.999
211.669,0.997
211.699,0.992
211.729,0.989
211.759,0.998
211.789,0.992
211.819,0.993
211.849,0.993
211.879,0.994
211.909,0.999
211.939,0.997
211.969,0.993
211.999,0.990
212.029,0.991
212.059,1.000
212.089,0.999
212.119,0.989
212.149,0.983
212.179,0.994
212.209,1.005
212.239,1.004
212.269,0.987
212.299,0.987
212.329,0.992
212.359,0.998
212.389,0.998
212.419,0.998
212.449,0.983
212.479,0.998
212.509,0.998
212.539,0.994
212.569,0.995
212.599,0.990
212.629,0.992
212.659,0.999
212.689,0.997
212.719,0.995
212.749,0.994
212.779,0.994
212.809,0.995
212.839,0.990
212.869,0.991
212.899,0.996
212.929,0.994
212.959,1.004
212.989,0.988
213.019,0.992
213.049,0.989
213.079,0.997
213.109,0.999
213.139,1.002
213.169,0.982
213.199,0.993
213.229,0.993
213.259,0.995
213.289,0.993
213.319,0.993
213.349,0.994
213.379,0.998
213.409,0.996
213.439,0.994
213.469,0.994
213.499,0.992
213.529,0.994
213.559,0.997
213.589,0.990
213.619,0.989
213.649,0.994
213.679,1.011
213.709,0.996
213.739,0.985
213.769,0.989
213.799,0.997
213.829,0.999
213.859,0.998
213.889,0.990
213.919,0.994
213.949,0.996
213.979,0.990
214.009,0.992
214.039,0.995
214.069,0.995
214.099,0.999
214.129,0.992
214.159,0.992
214.189,0.992
214.219,0.992
214.249,0.994
214.279,0.993
214.309,0.995
214.339,0.987
214.369,0.994
214.399,1.000
214.429,1.006
214.459,0.988
214.489,0.987
214.519,0.990
214.549,0.992
214.579,1.001
214.609,1.000
214.639,0.983
214.669,0.995
214.699,1.000
214.729,0.995
214.759,0.991
214.789,0.992
214.819,0.996
214.849,0.996
214.879,0.997
214.909,0.995
214.939,0.993
214.969,0.992
214.999,0.992
215.029,0.999
215.059,0.994
215.089,0.993
215.119,0.990
215.149,0.991
215.179,1.010
215.209,0.999
215.239,0.987
215.269,0.990
215.299,0.995
215.329,0.998
215.359,0.998
215.389,1.000
215.419,0.987
215.449,1.000
215.479,0.994
215.509,0.995
215.539,0.992
215.569,0.990
215.599,0.996
215.629,0.999
215.659,0.996
215.689,0.993
215.719,0.990
215.749,0.995
215.779,0.997
215.809,0.996
215.839,0.996
215.869,0.993
215.899,0.993
215.929,0.989
215.959,0.995
215.989,1.001
216.019,1.003
216.049,0.986
216.079,0.985
216.109,0.991
216.139,0.998
216.169,0.999
216.199,1.000
216.229,0.985
216.259,0.993
216.289,0.997
216.319,0.995
216.349,0.993
216.379,0.990
216.409,0.997
216.439,0.998
216.469,0.999
216.499,0.993
216.529,0.991
216.559,0.995
216.589,0.996
216.619,0.992
216.649,0.995
216.679,0.992
216.709,0.993
216.739,0.989
216.769,0.995
216.799,1.006
