df_hash,22ZHK4.FCVC8X
239.174,0.990
239.204,0.989
239.234,0.986
239.264,0.988
239.294,0.986
239.324,0.987
239.354,0.984
239.384,0.990
239.414,0.990
239.444,0.982
239.474,0.987
239.504,0.986
239.534,0.985
239.564,0.988
239.594,0.989
239.624,0.981
239.654,0.985
239.684,0.986
239.714,0.987
239.744,0.987
239.774,0.987
239.804,0.988
239.834,0.989
239.864,0.987
239.894,0.985
239.924,0.988
239.954,0.986
239.984,0.988
240.014,0.987
240.044,0.988
240.074,0.986
240.104,0.991
240.134,0.989
240.164,0.985
240.194,0.986
240.224,0.985
240.254,0.988
240.284,0.985
240.314,0.981
240.344,0.988
240.374,0.988
240.404,0.988
240.434,0.989
240.464,0.985
240.494,0.987
240.524,0.987
240.554,0.991
240.584,0.988
240.614,0.988
240.644,0.987
240.674,0.987
240.704,0.988
240.734,0.987
240.764,0.985
240.794,0.986
240.824,0.987
240.854,0.989
240.884,0.987
240.914,0.988
240.944,0.985
240.974,0.987
241.004,0.992
241.034,0.991
241.064,0.986
241.094,0.988
241.124,0.989
241.154,0.990
241.184,0.989
241.214,0.986
241.244,0.984
241.274,0.986
241.304,0.989
241.334,0.987
241.364,0.989
241.394,0.987
241.424,0.986
241.454,0.989
241.484,0.988
241.514,0.988
241.544,0.986
241.574,0.986
241.604,0.988
241.634,0.991
241.664,0.991
241.694,0.982
241.724,0.982
241.754,0.985
241.784,0.987
241.814,0.989
241.844,0.991
241.874,0.989
241.904,0.981
241.934,0.988
241.964,0.988
241.994,0.985
242.024,0.985
242.054,0.987
242.084,0.985
242.114,0.987
242.144,0.990
242.174,0.991
242.204,0.988
242.234,0.985
242.264,0.986
242.294,0.984
242.324,0.988
242.354,0.992
242.384,0.990
242.414,0.993
242.444,0.984
242.474,0.985
242.504,0.988
242.534,0.989
242.564,0.989
242.594,0.991
242.624,0.986
242.654,0.986
242.684,0.988
242.714,0.989
242.744,0.990
242.774,0.993
242.804,0.990
242.834,0.986
242.864,0.989
242.894,0.988
242.924,0.988
242.954,0.988
242.984,0.987
243.014,0.987
243.044,0.989
243.074,0.984
243.104,0.986
243.134,0.993
243.164,0.984
243.194,0.983
243.224,0.988
243.254,0.986
243.284,0.986
243.314,0.992
243.344,0.993
243.374,0.982
243.404,0.988
243.434,0.992
243.464,0.987
243.494,0.988
243.524,0.986
243.554,0.987
243.584,0.991
243.614,0.988
243.644,0.991
243.674,0.987
243.704,0.987
243.734,0.986
243.764,0.987
243.794,0.988
243.824,0.989
243.854,0.988
243.884,0.987
243.914,0.987
243.944,0.987
243.974,0.988
244.004,0.984
244.034,0.989
244.064,0.988
244.094,0.981
244.124,0.987
244.154,0.992
244.184,1.000
244.214,1.004
244.244,1.009
244.274,1.010
244.304,1.006
244.334,1.002
244.364,1.006
244.394,0.997
244.424,0.996
244.454,1.004
244.484,1.003
244.514,1.001
244.544,1.007
244.574,1.027
244.604,1.021
244.634,1.025
244.664,1.000
244.694,0.975
244.724,0.985
244.754,0.966
244.784,0.966
244.814,0.987
244.844,0.996
244.874,0.979
244.904,0.981
244.934,0.990
244.964,0.994
244.994,1.011
245.024,1.011
245.054,1.007
245.084,0.994
245.114,0.991
245.144,0.993
245.174,0.992
245.204,0.993
245.234,1.008
245.264,1.000
245.294,1.006
245.324,1.002
245.354,0.996
245.384,1.001
245.414,0.995
245.444,0.988
245.474,0.986
245.504,0.988
245.534,0.995
245.564,1.000
245.594,1.003
245.624,1.003
245.654,0.993
245.684,0.999
245.714,1.002
245.744,1.003
245.774,1.012
245.804,1.016
245.834,1.012
245.864,1.011
245.894,1.006
245.924,1.011
245.954,1.011
245.984,1.005
246.014,1.004
246.044,1.008
246.074,1.009
246.104,1.005
246.134,1.006
246.164,1.005
246.194,1.011
246.224,1.010
246.254,1.008
246.284,1.012
246.314,1.006
246.344,1.011
246.374,1.010
246.404,1.013
246.434,1.003
246.464,1.011
246.494,1.011
246.524,1.006
246.554,1.004
246.584,1.006
246.614,1.017
246.644,1.014
246.674,1.020
246.704,1.021
246.734,1.029
246.764,1.028
246.794,1.023
246.824,1.024
246.854,1.023
246.884,1.021
246.914,1.024
246.944,1.016
246.974,1.013
247.004,1.013
247.034,1.008
247.064,1.009
247.094,1.012
247.124,1.016
247.154,1.021
247.184,1.011
247.214,1.018
247.244,1.020
247.274,1.016
247.304,1.018
247.334,1.021
247.364,1.019
247.394,1.021
247.424,1.019
247.454,1.020
247.484,1.022
247.514,1.022
247.544,1.025
247.574,1.021
247.604,1.020
247.634,1.027
247.664,1.022
247.694,1.024
247.724,1.026
247.754,1.023
247.784,1.017
247.814,1.010
247.844,1.025
247.874,1.018
247.904,1.002
247.934,1.016
247.964,1.033
247.994,1.033
248.024,1.023
248.054,1.021
248.084,1.016
248.114,1.020
248.144,1.022
248.174,1.028
248.204,1.044
248.234,1.038
248.264,1.028
248.294,1.022
248.324,1.015
248.354,1.010
248.384,1.013
248.414,1.034
248.444,1.052
248.474,1.027
248.504,1.018
248.534,1.006
248.564,1.021
248.594,1.051
248.624,1.053
248.654,1.045
248.684,1.011
248.714,1.000
248.744,1.016
248.774,1.013
248.804,1.018
248.834,1.054
248.864,1.079
248.894,1.087
248.924,1.062
248.954,1.044
248.984,1.020
249.014,1.015
249.044,1.001
249.074,0.996
249.104,1.006
249.134,1.025
249.164,1.050
249.194,1.054
249.224,1.057
249.254,1.053
249.284,1.045
249.314,1.043
249.344,1.031
249.374,1.035
249.404,1.043
249.434,1.040
249.464,1.040
249.494,1.031
249.524,1.032
249.554,1.032
249.584,1.029
249.614,1.036
249.644,1.035
249.674,1.036
249.704,1.046
249.734,1.043
249.764,1.037
249.794,1.038
249.824,1.038
249.854,1.036
249.884,1.036
249.914,1.038
249.944,1.040
249.974,1.040
250.004,1.036
250.034,1.035
250.064,1.038
250.094,1.035
250.124,1.028
250.154,1.033
250.184,1.041
250.214,1.042
250.244,1.038
250.274,1.039
250.304,1.039
250.334,1.042
250.364,1.038
250.394,1.034
250.424,1.035
250.454,1.033
250.484,1.035
250.514,1.033
250.544,1.031
250.574,1.032
250.604,1.030
250.634,1.029
250.664,1.027
250.694,1.035
250.724,1.042
250.754,1.047
250.784,1.046
250.814,1.040
250.844,1.039
250.874,1.034
250.904,1.024
250.934,1.029
250.964,1.035
250.994,1.036
251.024,1.041
251.054,1.056
251.084,1.054
251.114,1.064
251.144,1.066
251.174,1.062
251.204,1.049
251.234,1.025
251.264,1.015
251.294,1.007
251.324,1.011
251.354,1.026
251.384,1.043
251.414,1.048
251.444,1.032
251.474,1.014
251.504,1.018
251.534,1.021
251.564,1.034
251.594,1.027
251.624,1.026
251.654,1.025
251.684,1.021
251.714,1.040
251.744,1.052
251.774,1.047
251.804,1.039
251.834,1.035
251.864,1.007
251.894,0.992
251.924,1.017
251.954,1.035
251.984,1.039
252.014,1.062
252.044,1.071
252.074,1.077
252.104,1.057
252.134,1.052
252.164,1.050
252.194,1.048
252.224,1.042
252.254,1.054
252.284,1.059
252.314,1.065
252.344,1.077
252.374,1.070
252.404,1.065
252.434,1.057
252.464,1.054
252.494,1.051
252.524,1.048
252.554,1.052
252.584,1.051
252.614,1.052
252.644,1.045
252.674,1.053
252.704,1.058
252.734,1.067
252.764,1.070
252.794,1.056
252.824,1.051
252.854,1.048
252.884,1.046
252.914,1.038
252.944,1.046
252.974,1.059
253.004,1.061
253.034,1.052
253.064,1.048
253.094,1.050
253.124,1.045
253.154,1.044
253.184,1.054
253.214,1.057
253.244,1.052
253.274,1.051
253.304,1.050
253.334,1.041
253.364,1.049
253.394,1.055
253.424,1.049
253.454,1.045
253.484,1.062
253.514,1.059
253.544,1.056
253.574,1.056
253.604,1.053
253.634,1.048
253.664,1.043
253.694,1.049
253.724,1.053
253.754,1.057
253.784,1.058
253.814,1.054
253.844,1.053
253.874,1.050
253.904,1.039
253.934,1.051
253.964,1.051
253.994,1.061
254.024,1.066
254.054,1.077
254.084,1.068
254.114,1.052
254.144,1.047
254.174,1.049
254.204,1.048
254.234,1.053
254.264,1.060
254.294,1.060
254.324,1.054
254.354,1.050
254.384,1.052
254.414,1.045
254.444,1.044
254.474,1.047
254.504,1.048
254.534,1.050
254.564,1.056
254.594,1.055
254.624,1.059
254.654,1.061
254.684,1.069
254.714,1.064
254.744,1.057
254.774,1.056
254.804,1.058
254.834,1.064
254.864,1.065
254.894,1.066
254.924,1.065
254.954,1.066
254.984,1.062
255.014,1.062
255.044,1.060
255.074,1.054
255.104,1.057
255.134,1.057
255.164,1.058
255.194,1.060
255.224,1.059
255.254,1.062
255.284,1.060
255.314,1.059
255.344,1.061
255.374,1.065
255.404,1.062
255.434,1.062
255.464,1.070
255.494,1.063
255.524,1.063
255.554,1.063
255.584,1.062
255.614,1.057
255.644,1.061
255.674,1.060
255.704,1.056
255.734,1.064
255.764,1.065
255.794,1.063
255.824,1.068
255.854,1.077
255.884,1.077
255.914,1.066
255.944,1.065
255.974,1.077
256.004,1.075
256.034,1.060
256.064,1.058
256.094,1.062
256.124,1.060
256.154,1.058
256.184,1.057
256.214,1.050
256.244,1.051
256.274,1.056
256.304,1.058
256.334,1.059
256.364,1.059
256.394,1.067
256.424,1.064
256.454,1.062
256.484,1.058
256.514,1.052
256.544,1.048
256.574,1.054
256.604,1.063
256.634,1.062
256.664,1.054
256.694,1.062
256.724,1.052
256.754,1.053
256.784,1.064
256.814,1.059
256.844,1.051
256.874,1.060
256.904,1.073
256.934,1.078
256.964,1.071
256.994,1.062
257.024,1.041
257.054,1.041
257.084,1.040
257.114,1.050
257.144,1.065
257.174,1.064
257.204,1.061
257.234,1.070
257.264,1.072
257.294,1.062
257.324,1.062
257.354,1.074
257.384,1.091
257.414,1.086
257.444,1.083
257.474,1.094
257.504,1.076
257.534,1.069
257.564,1.074
257.594,1.079
257.624,1.080
257.654,1.084
257.684,1.087
257.714,1.083
257.744,1.075
257.774,1.071
257.804,1.068
257.834,1.067
257.864,1.077
257.894,1.075
257.924,1.070
257.954,1.067
257.984,1.066
258.014,1.067
258.044,1.072
258.074,1.070
258.104,1.070
258.134,1.080
258.164,1.074
258.194,1.074
258.224,1.073
258.254,1.076
258.284,1.073
258.314,1.070
258.344,1.070
258.374,1.076
258.404,1.077
258.434,1.078
258.464,1.075
258.494,1.074
258.524,1.081
258.554,1.075
258.584,1.071
258.614,1.073
258.644,1.069
258.674,1.073
258.704,1.075
258.734,1.073
258.764,1.066
258.794,1.072
258.824,1.072
258.854,1.073
258.884,1.071
258.914,1.075
258.944,1.073
258.974,1.075
259.004,1.075
259.034,1.070
259.064,1.071
259.094,1.072
259.124,1.072
259.154,1.073
259.184,1.068
259.214,1.077
259.244,1.075
259.274,1.074
259.304,1.072
259.334,1.073
259.364,1.073
259.394,1.072
259.424,1.075
259.454,1.073
259.484,1.072
259.514,1.075
259.544,1.076
259.574,1.073
259.604,1.070
259.634,1.074
259.664,1.068
259.694,1.068
259.724,1.071
259.754,1.069
259.784,1.073
259.814,1.075
259.844,1.080
259.874,1.075
259.904,1.071
259.934,1.073
259.964,1.071
259.994,1.074
260.024,1.073
260.054,1.073
260.084,1.075
260.114,1.074
260.144,1.074
260.174,1.072
260.204,1.073
260.234,1.074
260.264,1.070
260.294,1.069
260.324,1.070
260.354,1.070
260.384,1.072
260.414,1.077
260.444,1.078
260.474,1.076
260.504,1.077
260.534,1.075
260.564,1.077
260.594,1.075
260.624,1.076
260.654,1.075
260.684,1.073
260.714,1.073
260.744,1.075
260.774,1.074
260.804,1.077
260.834,1.072
260.864,1.075
260.894,1.070
260.924,1.074
260.954,1.073
260.984,1.070
261.014,1.069
261.044,1.078
261.074,1.073
261.104,1.074
261.134,1.073
261.164,1.072
261.194,1.073
261.224,1.071
261.254,1.069
261.284,1.078
261.314,1.073
261.344,1.076
261.374,1.071
261.404,1.070
261.434,1.077
261.464,1.078
261.494,1.076
261.524,1.071
261.554,1.074
261.584,1.075
261.614,1.074
261.644,1.075
261.674,1.071
261.704,1.073
261.734,1.073
261.764,1.077
261.794,1.075
261.824,1.072
261.854,1.070
261.884,1.071
261.914,1.070
261.944,1.077
261.974,1.073
262.004,1.073
262.034,1.075
262.064,1.075
262.094,1.073
262.124,1.073
262.154,1.074
262.184,1.078
262.214,1.074
262.244,1.068
262.274,1.075
262.304,1.076
262.334,1.072
262.364,1.071
262.394,1.069
262.424,1.071
262.454,1.072
262.484,1.071
262.514,1.073
262.544,1.077
262.574,1.071
262.604,1.070
262.634,1.074
262.664,1.071
262.694,1.072
262.724,1.071
262.754,1.073
262.784,1.073
262.814,1.071
262.844,1.075
262.874,1.073
262.904,1.069
262.934,1.075
262.964,1.074
262.994,1.069
263.024,1.074
263.054,1.074
263.084,1.081
263.114,1.079
263.144,1.068
263.174,1.069
263.204,1.074
263.234,1.074
263.264,1.074
263.294,1.072
263.324,1.076
263.354,1.069
263.384,1.070
263.414,1.067
263.444,1.069
263.474,1.073
263.504,1.072
263.534,1.076
263.564,1.073
263.594,1.074
263.624,1.076
263.654,1.072
263.684,1.072
263.714,1.070
263.744,1.072
263.774,1.076
263.804,1.073
263.834,1.074
263.864,1.074
263.894,1.072
263.924,1.070
263.954,1.072
263.984,1.072
264.014,1.070
264.044,1.074
264.074,1.075
264.104,1.073
264.134,1.076
264.164,1.071
264.194,1.073
264.224,1.075
264.254,1.075
264.284,1.075
264.314,1.075
264.344,1.076
264.374,1.075
264.404,1.079
264.434,1.074
264.464,1.073
264.494,1.075
264.524,1.071
264.554,1.077
264.584,1.070
264.614,1.071
264.644,1.077
264.674,1.072
264.704,1.066
264.734,1.075
264.764,1.074
264.794,1.069
264.824,1.072
264.854,1.076
264.884,1.072
264.914,1.065
264.944,1.069
264.974,1.075
265.004,1.074
265.034,1.070
265.064,1.069
265.094,1.067
265.124,1.075
265.154,1.073
265.184,1.074
265.214,1.073
265.244,1.071
265.274,1.073
265.304,1.075
265.334,1.075
265.364,1.073
265.394,1.072
265.424,1.075
265.454,1.070
265.484,1.069
265.514,1.075
265.544,1.054
265.574,1.057
265.604,1.113
265.634,1.074
265.664,1.048
265.694,1.067
265.724,1.087
265.754,1.088
265.784,1.071
265.814,1.065
265.844,1.072
265.874,1.067
265.904,1.072
265.934,1.088
265.964,1.074
265.994,1.058
266.024,1.076
266.054,1.075
266.084,1.070
266.114,1.079
266.144,1.077
266.174,1.072
266.204,1.071
266.234,1.066
266.264,1.070
266.294,1.060
266.324,1.065
266.354,1.070
266.384,1.073
266.414,1.076
266.444,1.070
266.474,1.068
266.504,1.073
266.534,1.068
266.564,1.071
266.594,1.068
266.624,1.064
266.654,1.072
266.684,1.072
266.714,1.074
266.744,1.072
266.774,1.069
266.804,1.069
266.834,1.072
266.864,1.072
266.894,1.073
266.924,1.072
266.954,1.076
266.984,1.074
267.014,1.073
267.044,1.070
267.074,1.072
267.104,1.072
267.134,1.070
267.164,1.068
267.194,1.068
267.224,1.064
267.254,1.070
267.284,1.073
267.314,1.071
267.344,1.071
267.374,1.073
267.404,1.069
267.434,1.072
267.464,1.071
267.494,1.070
267.524,1.065
267.554,1.073
267.584,1.071
267.614,1.068
267.644,1.068
267.674,1.072
267.704,1.068
267.734,1.070
267.764,1.073
267.794,1.072
267.824,1.076
267.854,1.073
267.884,1.077
267.914,1.075
267.944,1.073
267.974,1.068
268.004,1.070
268.034,1.071
268.064,1.069
268.094,1.073
268.124,1.073
268.154,1.070
268.184,1.074
268.214,1.074
268.244,1.071
268.274,1.072
268.304,1.071
268.334,1.074
268.364,1.069
268.394,1.072
268.424,1.073
268.454,1.072
268.484,1.067
268.514,1.072
268.544,1.070
268.574,1.072
268.604,1.073
268.634,1.073
268.664,1.072
268.694,1.073
268.724,1.073
268.754,1.070
268.784,1.073
268.814,1.070
268.844,1.070
268.874,1.069
268.904,1.070
268.934,1.069
268.964,1.077
268.994,1.074
269.024,1.073
269.054,1.072
269.084,1.072
269.114,1.071
269.144,1.071
269.174,1.069
269.204,1.068
269.234,1.072
269.264,1.077
269.294,1.074
269.324,1.071
269.354,1.072
269.384,1.066
269.414,1.066
269.444,1.067
269.474,1.073
269.504,1.070
269.534,1.069
269.564,1.073
269.594,1.077
269.624,1.071
269.654,1.068
269.684,1.073
269.714,1.077
269.744,1.074
269.774,1.069
269.804,1.069
269.834,1.071
269.864,1.074
269.894,1.075
269.924,1.073
269.954,1.070
269.984,1.072
270.014,1.069
270.044,1.071
270.074,1.068
270.104,1.069
270.134,1.069
270.164,1.069
270.194,1.072
270.224,1.073
270.254,1.071
270.284,1.076
270.314,1.072
270.344,1.068
270.374,1.072
270.404,1.076
270.434,1.072
270.464,1.074
270.494,1.068
270.524,1.079
270.554,1.079
270.584,1.075
270.614,1.058
270.644,1.068
270.674,1.069
270.704,1.062
270.734,1.064
270.764,1.081
270.794,1.077
270.824,1.075
270.854,1.093
270.884,1.078
270.914,1.067
270.944,1.077
270.974,1.086
271.004,1.084
271.034,1.083
271.064,1.066
271.094,1.034
271.124,1.034
271.154,1.059
271.184,1.065
271.214,1.071
271.244,1.072
271.274,1.061
271.304,1.047
271.334,1.056
271.364,1.064
271.394,1.071
271.424,1.086
271.454,1.074
271.484,1.075
271.514,1.074
271.544,1.063
271.574,1.068
271.604,1.061
271.634,1.051
271.664,1.066
271.694,1.070
271.724,1.054
271.754,1.040
271.784,1.056
271.814,1.062
271.844,1.055
271.874,1.054
271.904,1.037
271.934,1.038
271.964,1.052
271.994,1.042
272.024,1.037
272.054,1.049
272.084,1.056
272.114,1.045
272.144,1.061
272.174,1.055
272.204,1.061
272.234,1.068
272.264,1.077
272.294,1.076
272.324,1.064
272.354,1.062
272.384,1.062
272.414,1.062
272.444,1.063
272.474,1.067
272.504,1.089
272.534,1.076
272.564,1.066
272.594,1.075
272.624,1.060
272.654,1.047
272.684,1.060
272.714,1.061
272.744,1.032
272.774,1.027
272.804,1.091
272.834,1.107
272.864,1.103
272.894,1.103
272.924,1.088
272.954,1.084
272.984,1.048
273.014,1.051
273.044,1.050
273.074,1.053
273.104,1.061
273.134,1.068
273.164,1.096
273.194,1.096
273.224,1.095
273.254,1.088
273.284,1.073
273.314,1.057
273.344,1.049
273.374,1.049
273.404,1.055
273.434,1.072
273.464,1.079
273.494,1.076
273.524,1.082
273.554,1.085
273.584,1.080
273.614,1.079
273.644,1.078
273.674,1.074
273.704,1.077
273.734,1.088
273.764,1.092
273.794,1.086
273.824,1.085
273.854,1.082
273.884,1.067
273.914,1.082
273.944,1.081
273.974,1.077
274.004,1.077
274.034,1.078
274.064,1.077
274.094,1.079
274.124,1.081
274.154,1.077
274.184,1.076
274.214,1.085
274.244,1.085
274.274,1.075
274.304,1.080
274.334,1.083
274.364,1.084
274.394,1.079
274.424,1.070
274.454,1.073
274.484,1.074
274.514,1.072
274.544,1.074
274.574,1.071
274.604,1.070
274.634,1.075
274.664,1.076
274.694,1.074
274.724,1.078
274.754,1.074
274.784,1.078
274.814,1.082
274.844,1.077
274.874,1.080
274.904,1.075
274.934,1.075
274.964,1.078
274.994,1.079
275.024,1.076
275.054,1.075
275.084,1.075
275.114,1.075
275.144,1.077
275.174,1.074
275.204,1.073
275.234,1.074
275.264,1.074
275.294,1.083
275.324,1.077
275.354,1.078
275.384,1.078
275.414,1.076
275.444,1.076
275.474,1.072
275.504,1.075
275.534,1.083
275.564,1.077
275.594,1.076
275.624,1.074
275.654,1.073
275.684,1.073
275.714,1.074
275.744,1.074
275.774,1.077
275.804,1.076
275.834,1.076
275.864,1.076
275.894,1.077
275.924,1.074
275.954,1.077
275.984,1.077
276.014,1.074
276.044,1.074
276.074,1.074
276.104,1.077
276.134,1.074
276.164,1.071
276.194,1.079
276.224,1.079
276.254,1.077
276.284,1.077
276.314,1.072
276.344,1.078
276.374,1.075
276.404,1.074
276.434,1.070
276.464,1.074
276.494,1.079
276.524,1.078
276.554,1.079
276.584,1.077
276.614,1.073
276.644,1.073
276.674,1.072
276.704,1.075
276.734,1.075
276.764,1.078
276.794,1.073
276.824,1.071
276.854,1.076
276.884,1.078
276.914,1.075
276.944,1.077
276.974,1.075
277.004,1.076
277.034,1.076
277.064,1.077
277.094,1.077
277.124,1.079
277.154,1.073
277.184,1.078
277.214,1.073
277.244,1.076
277.274,1.070
277.304,1.076
277.334,1.075
277.364,1.075
277.394,1.076
277.424,1.078
277.454,1.073
277.484,1.079
277.514,1.074
277.544,1.077
277.574,1.071
277.604,1.072
277.634,1.068
277.664,1.073
277.694,1.077
277.724,1.074
277.754,1.076
277.784,1.075
277.814,1.075
277.844,1.073
277.874,1.075
277.904,1.070
277.934,1.075
277.964,1.075
277.994,1.077
278.024,1.076
278.054,1.074
278.084,1.074
278.114,1.075
278.144,1.071
278.174,1.073
278.204,1.075
278.234,1.077
278.264,1.069
278.294,1.074
278.324,1.075
278.354,1.078
278.384,1.077
278.414,1.074
278.444,1.072
278.474,1.074
278.504,1.071
278.534,1.072
278.564,1.075
278.594,1.074
278.624,1.074
278.654,1.073
278.684,1.077
278.714,1.073
278.744,1.072
278.774,1.077
278.804,1.076
278.834,1.084
278.864,1.078
278.894,1.080
278.924,1.072
278.954,1.078
278.984,1.073
279.014,1.071
279.044,1.075
279.074,1.074
279.104,1.073
279.134,1.071
279.164,1.071
279.194,1.071
279.224,1.069
279.254,1.069
279.284,1.071
279.314,1.073
279.344,1.073
279.374,1.074
279.404,1.074
279.434,1.072
279.464,1.069
279.494,1.076
279.524,1.073
279.554,1.072
279.584,1.071
279.614,1.077
279.644,1.084
279.674,1.076
279.704,1.077
279.734,1.073
279.764,1.072
279.794,1.072
279.824,1.076
279.854,1.078
279.884,1.073
279.914,1.074
279.944,1.074
279.974,1.069
280.004,1.074
280.034,1.079
280.064,1.080
280.094,1.089
280.124,1.085
280.154,1.093
280.184,1.091
280.214,1.097
280.244,1.098
280.274,1.094
280.304,1.085
280.334,1.079
280.364,1.082
280.394,1.065
280.424,1.058
280.454,1.058
280.484,1.068
280.514,1.073
280.544,1.071
280.574,1.051
280.604,1.029
280.634,1.038
280.664,1.047
280.694,1.054
280.724,1.058
280.754,1.068
280.784,1.055
280.814,1.069
280.844,1.081
280.874,1.072
280.904,1.068
280.934,1.074
280.964,1.071
280.994,1.059
281.024,1.048
281.054,1.051
281.084,1.061
281.114,1.064
281.144,1.070
281.174,1.062
281.204,1.076
281.234,1.074
281.264,1.066
281.294,1.050
281.324,1.040
281.354,1.049
281.384,1.057
281.414,1.058
281.444,1.064
281.474,1.073
281.504,1.067
281.534,1.071
281.564,1.055
281.594,1.064
281.624,1.058
281.654,1.071
281.684,1.078
281.714,1.063
281.744,1.049
281.774,1.058
281.804,1.046
281.834,1.034
281.864,1.038
281.894,1.040
281.924,1.032
281.954,1.049
281.984,1.069
282.014,1.046
282.044,1.049
282.074,1.055
282.104,1.045
282.134,1.040
282.164,1.034
282.194,1.023
282.224,1.023
282.254,1.048
282.284,1.055
282.314,1.058
282.344,1.058
282.374,1.061
282.404,1.059
282.434,1.059
282.464,1.054
282.494,1.052
282.524,1.026
282.554,1.021
282.584,1.023
282.614,1.039
282.644,1.048
282.674,1.074
282.704,1.097
282.734,1.109
282.764,1.070
282.794,1.061
282.824,1.049
282.854,1.061
282.884,1.067
282.914,1.065
282.944,1.071
282.974,1.058
283.004,1.058
283.034,1.054
283.064,1.054
283.094,1.065
283.124,1.077
283.154,1.072
283.184,1.077
283.214,1.066
283.244,1.060
283.274,1.075
283.304,1.068
283.334,1.057
283.364,1.065
283.394,1.076
283.424,1.062
283.454,1.027
283.484,1.035
283.514,1.041
283.544,1.082
283.574,1.099
283.604,1.081
283.634,1.053
283.664,1.064
283.694,1.072
283.724,1.062
283.754,1.040
283.784,1.051
283.814,1.062
283.844,1.049
283.874,1.050
283.904,1.060
283.934,1.066
283.964,1.075
283.994,1.073
284.024,1.071
284.054,1.070
284.084,1.071
284.114,1.069
284.144,1.065
284.174,1.068
284.204,1.056
284.234,1.055
284.264,1.058
284.294,1.061
284.324,1.062
284.354,1.069
284.384,1.075
284.414,1.067
284.444,1.063
284.474,1.064
284.504,1.060
284.534,1.066
284.564,1.059
284.594,1.062
284.624,1.067
284.654,1.058
284.684,1.062
284.714,1.064
284.744,1.061
284.774,1.057
284.804,1.063
284.834,1.065
284.864,1.063
284.894,1.062
284.924,1.062
284.954,1.064
284.984,1.066
285.014,1.069
285.044,1.071
285.074,1.061
285.104,1.062
285.134,1.056
285.164,1.057
285.194,1.056
285.224,1.063
285.254,1.060
285.284,1.060
285.314,1.066
285.344,1.064
285.374,1.063
285.404,1.067
285.434,1.063
285.464,1.067
285.494,1.069
285.524,1.060
285.554,1.063
285.584,1.062
285.614,1.062
285.644,1.058
285.674,1.058
285.704,1.054
285.734,1.055
285.764,1.054
285.794,1.057
285.824,1.052
285.854,1.056
285.884,1.062
285.914,1.059
285.944,1.057
285.974,1.063
286.004,1.063
286.034,1.060
286.064,1.061
286.094,1.062
286.124,1.094
286.154,1.083
286.184,1.051
286.214,1.059
286.244,1.104
286.274,1.089
286.304,1.102
286.334,1.043
286.364,1.023
286.394,1.019
286.424,1.047
286.454,1.035
286.484,1.066
286.514,1.072
286.544,1.050
286.574,1.052
286.604,1.059
286.634,1.055
286.664,1.062
286.694,1.052
286.724,1.028
286.754,1.050
286.784,1.091
286.814,1.078
286.844,1.071
286.874,1.067
286.904,1.088
286.934,1.093
286.964,1.067
286.994,1.072
287.024,1.094
287.054,1.075
287.084,1.042
287.114,1.040
287.144,1.042
287.174,1.027
287.204,1.068
287.234,1.103
287.264,1.075
287.294,1.053
287.324,1.077
287.354,1.081
287.384,1.055
287.414,1.067
287.444,1.079
287.474,1.073
287.504,1.088
287.534,1.085
287.564,1.089
287.594,1.068
287.624,1.073
287.654,1.069
287.684,1.067
287.714,1.067
287.744,1.069
287.774,1.064
287.804,1.065
287.834,1.065
287.864,1.065
287.894,1.068
287.924,1.074
287.954,1.074
287.984,1.069
288.014,1.076
288.044,1.072
288.074,1.072
288.104,1.076
288.134,1.067
288.164,1.068
288.194,1.073
288.224,1.079
288.254,1.076
288.284,1.068
288.314,1.076
288.344,1.073
288.374,1.067
288.404,1.073
288.434,1.070
288.464,1.069
288.494,1.067
288.524,1.071
288.554,1.072
288.584,1.074
288.614,1.076
288.644,1.082
288.674,1.095
288.704,1.108
288.734,1.110
288.764,1.103
288.794,1.093
288.824,1.083
288.854,1.082
288.884,1.075
288.914,1.036
288.944,1.036
288.974,1.072
289.004,1.076
289.034,1.057
289.064,1.063
289.094,1.065
289.124,1.061
289.154,1.056
289.184,1.053
289.214,1.056
289.244,1.054
289.274,1.063
289.304,1.077
289.334,1.064
289.364,1.065
289.394,1.064
289.424,1.055
289.454,1.054
289.484,1.057
289.514,1.067
289.544,1.062
289.574,1.064
289.604,1.081
289.634,1.081
289.664,1.068
289.694,1.078
289.724,1.072
289.754,1.063
289.784,1.038
289.814,1.046
289.844,1.051
289.874,1.050
289.904,1.047
289.934,1.092
289.964,1.101
289.994,1.087
290.024,1.073
290.054,1.068
290.084,1.065
290.114,1.054
290.144,1.057
290.174,1.064
290.204,1.066
290.234,1.066
290.264,1.065
290.294,1.078
290.324,1.077
290.354,1.094
290.384,1.094
290.414,1.092
290.444,1.104
290.474,1.103
290.504,1.090
290.534,1.072
290.564,1.098
290.594,1.092
290.624,1.076
290.654,1.047
290.684,1.032
290.714,1.043
290.744,1.053
290.774,1.055
290.804,1.070
290.834,1.083
290.864,1.077
290.894,1.062
290.924,1.059
290.954,1.050
290.984,1.048
291.014,1.049
291.044,1.050
291.074,1.055
291.104,1.062
291.134,1.074
291.164,1.072
291.194,1.082
291.224,1.086
291.254,1.089
291.284,1.098
291.314,1.109
291.344,1.121
291.374,1.104
291.404,1.086
291.434,1.074
291.464,1.055
291.494,1.062
291.524,1.067
291.554,1.062
