df_hash,22ZHK4.Z1ZPL9
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.UH07
person_label,V67
date_time_start,2025-10-31_17-31-54.657000_+03
date_time_start_unix,1761917514.657
date_time_end,2025-10-31_17-40-10.548000_+03
length_difference_noticed,no

time,acc_mag
437.751,1.053
437.781,0.985
437.811,0.993
437.841,0.967
437.871,0.990
437.901,0.985
437.931,1.010
437.961,1.025
437.991,0.953
438.021,0.994
438.051,0.937
438.081,0.958
438.111,0.934
438.141,0.977
438.171,0.993
438.201,1.008
438.231,1.047
438.261,1.070
438.291,1.010
438.321,1.007
438.351,1.067
438.381,1.008
438.411,0.985
438.441,0.978
438.471,0.964
438.501,0.975
438.531,0.957
438.561,0.961
438.591,1.019
438.621,1.001
438.651,0.937
438.681,1.003
438.711,0.978
438.741,0.993
438.771,1.031
438.801,0.957
438.831,0.975
438.861,0.967
438.891,0.989
438.921,0.980
438.951,0.968
438.981,1.028
439.011,1.013
439.041,0.973
439.071,0.979
439.101,0.939
439.131,0.979
439.161,0.928
439.191,1.000
439.221,1.013
439.251,0.953
439.281,1.017
439.311,1.023
439.341,0.994
439.371,1.016
439.401,0.957
439.431,1.043
439.461,1.054
439.491,0.986
439.521,0.991
439.551,1.015
439.581,0.976
439.611,1.001
439.641,1.007
439.671,1.035
439.701,0.961
439.731,0.976
439.761,1.023
439.791,1.001
439.821,0.966
439.851,1.000
439.881,0.997
439.911,0.967
439.941,0.989
439.971,0.988
440.001,0.984
440.031,0.991
440.061,0.997
440.091,1.005
440.121,0.992
440.151,1.011
440.181,1.009
440.211,1.001
440.241,1.005
440.271,1.011
440.301,0.983
440.331,0.986
440.361,0.997
440.391,1.001
440.421,1.000
440.451,1.005
440.481,1.016
440.511,1.011
440.541,1.005
440.571,0.999
440.601,1.003
440.631,1.011
440.661,0.985
440.691,0.990
440.721,1.005
440.751,1.002
440.781,1.000
440.811,1.017
440.841,1.003
440.871,1.008
440.901,1.014
440.931,1.018
440.961,1.008
440.991,1.000
441.021,0.995
441.051,1.010
441.081,1.002
441.111,1.002
441.141,1.011
441.171,1.012
441.201,1.010
441.231,1.004
441.261,1.008
441.291,1.012
441.321,0.995
441.351,1.003
441.381,1.011
441.411,1.006
441.441,1.007
441.471,1.002
441.501,1.007
441.531,1.018
441.561,1.015
441.591,1.009
441.621,0.997
441.651,1.002
441.681,1.009
441.711,1.010
441.741,1.004
441.771,0.992
441.801,1.021
441.831,1.021
441.861,1.019
441.891,1.002
441.921,1.004
441.951,1.010
441.981,1.003
442.011,1.005
442.041,1.007
442.071,1.010
442.101,1.010
442.131,1.008
442.161,1.011
442.191,1.019
442.221,0.998
442.251,1.013
442.281,1.009
442.311,1.004
442.341,1.010
442.371,1.006
442.401,1.012
442.431,1.002
442.461,1.006
442.491,1.007
442.521,1.017
442.551,0.999
442.581,1.007
442.611,1.009
442.641,1.000
442.671,1.007
442.701,1.015
442.731,1.015
442.761,1.005
442.791,1.005
442.821,1.005
442.851,1.003
442.881,1.016
442.911,1.013
442.941,1.000
442.971,1.007
443.001,1.007
443.031,1.000
443.061,1.007
443.091,1.020
443.121,1.013
443.151,1.016
443.181,0.997
443.211,1.005
443.241,1.004
443.271,1.006
443.301,1.004
443.331,1.017
443.361,1.017
443.391,1.010
443.421,1.003
443.451,1.018
443.481,1.010
443.511,1.013
443.541,1.003
443.571,0.991
443.601,1.014
443.631,1.013
443.661,1.008
443.691,1.004
443.721,1.005
443.751,1.012
443.781,1.022
443.811,1.005
443.841,1.000
443.871,1.019
443.901,1.020
443.931,0.994
443.961,0.979
443.991,1.024
444.021,1.009
444.051,1.014
444.081,1.005
444.111,0.999
444.141,1.003
444.171,0.998
444.201,1.018
444.231,1.021
444.261,1.005
444.291,1.005
444.321,1.021
444.351,1.005
444.381,0.993
444.411,1.009
444.441,1.005
444.471,1.010
444.501,1.008
444.531,1.001
444.561,1.003
444.591,0.997
444.621,1.003
444.651,1.012
444.681,1.012
444.711,1.003
444.741,0.987
444.771,0.997
444.801,1.011
444.831,1.022
444.861,1.001
444.891,1.019
444.921,1.009
444.951,0.995
444.981,1.006
445.011,1.028
445.041,1.010
445.071,1.006
445.101,1.004
445.131,0.999
445.161,0.982
445.191,0.986
445.221,0.980
445.251,0.989
445.281,0.989
445.311,1.009
445.341,1.028
445.371,1.023
445.401,1.007
445.431,0.994
445.461,1.008
445.491,0.990
445.521,0.986
445.551,1.005
445.581,0.989
445.611,1.004
445.641,1.003
445.671,1.000
445.701,1.003
445.731,1.008
445.761,1.002
445.791,0.979
445.821,1.003
445.851,1.010
445.881,1.011
445.911,0.987
445.941,1.002
445.971,1.012
446.001,1.021
446.031,0.997
446.061,0.996
446.091,1.000
446.121,0.996
446.151,0.996
446.181,1.007
446.211,1.008
446.241,1.007
446.271,1.007
446.301,1.003
446.331,1.004
446.361,1.003
446.391,0.984
446.421,0.995
446.451,1.013
446.481,1.004
446.511,0.999
446.541,1.002
446.571,1.007
446.601,0.998
446.631,0.988
446.661,1.004
446.691,1.005
446.721,1.010
446.751,1.010
446.781,0.992
446.811,1.004
446.841,1.014
446.871,1.000
446.901,0.956
446.931,1.004
446.961,1.033
446.991,1.000
447.021,1.033
447.051,1.030
447.081,0.991
447.111,0.967
447.141,1.024
447.171,1.031
447.201,1.001
447.231,1.000
447.261,0.999
447.291,1.009
447.321,1.003
447.351,1.006
447.381,1.008
447.411,1.019
447.441,1.022
447.471,1.011
447.501,1.010
447.531,1.008
447.561,1.015
447.591,1.008
447.621,1.008
447.651,1.018
447.681,1.014
447.711,1.011
447.741,1.011
447.771,0.983
447.801,0.984
447.831,1.016
447.861,1.032
447.891,1.019
447.921,1.016
447.951,1.037
447.981,1.020
448.011,1.016
448.041,1.027
448.071,1.015
448.101,1.029
448.131,1.020
448.161,0.994
448.191,1.015
448.221,1.027
448.251,1.042
448.281,1.047
448.311,1.054
448.341,1.045
448.371,1.045
448.401,1.044
448.431,1.046
448.461,1.024
448.491,1.011
448.521,1.043
448.551,1.047
448.581,1.062
448.611,1.058
448.641,1.052
448.671,1.037
448.701,1.040
448.731,1.031
448.761,0.998
448.791,1.051
448.821,1.052
448.851,1.041
448.881,1.054
448.911,1.062
448.941,1.016
448.971,1.035
449.001,1.035
449.031,1.043
449.061,1.046
449.091,1.036
449.121,1.025
449.151,1.034
449.181,1.042
449.211,1.051
449.241,1.062
449.271,1.047
449.301,1.025
449.331,1.041
449.361,1.032
449.391,1.034
449.421,1.044
449.451,1.046
449.481,1.034
449.511,1.041
449.541,1.031
449.571,1.032
449.601,1.038
449.631,1.040
449.661,1.041
449.691,1.036
449.721,1.035
449.751,1.043
449.781,1.042
449.811,1.039
449.841,1.034
449.871,1.038
449.901,1.037
449.931,1.045
449.961,1.037
449.991,1.043
450.021,1.030
450.051,1.036
450.081,1.044
450.111,1.035
450.141,1.021
450.171,1.029
450.201,1.039
450.231,1.040
450.261,1.034
450.291,1.038
450.321,1.040
450.351,1.039
450.381,1.025
450.411,1.031
450.441,1.021
450.471,1.031
450.501,1.060
450.531,1.056
450.561,1.048
450.591,1.029
450.621,1.023
450.651,1.029
450.681,1.024
450.711,1.027
450.741,1.037
450.771,1.020
450.801,1.022
450.831,1.025
450.861,1.027
450.891,1.030
450.921,1.041
450.951,1.036
450.981,1.032
451.011,1.046
451.041,1.014
451.071,1.040
451.101,1.039
451.131,1.022
451.161,1.022
451.191,1.021
451.221,1.025
451.251,1.034
451.281,1.015
451.311,1.021
451.341,1.000
451.371,1.021
451.401,1.029
451.431,1.013
451.461,1.021
451.491,1.028
451.521,1.004
451.551,1.017
451.581,1.016
451.611,1.004
451.641,1.017
451.671,1.019
451.701,1.009
451.731,1.012
451.761,1.017
451.791,1.011
451.821,1.008
451.851,1.016
451.881,1.011
451.911,1.015
451.941,1.008
451.971,0.991
452.001,1.006
452.031,1.021
452.061,1.015
452.091,1.016
452.121,1.009
452.151,0.998
452.181,0.996
452.211,1.008
452.241,1.011
452.271,1.014
452.301,1.010
452.331,0.996
452.361,1.004
452.391,1.003
452.421,1.005
452.451,1.011
452.481,1.021
452.511,1.001
452.541,1.006
452.571,1.006
452.601,1.005
452.631,0.999
452.661,1.006
452.691,1.005
452.721,1.013
452.751,1.013
452.781,1.006
452.811,1.000
452.841,1.010
452.871,1.003
452.901,1.012
452.931,1.008
452.961,1.004
452.991,1.007
453.021,0.998
453.051,1.012
453.081,1.016
453.111,1.005
453.141,1.009
453.171,1.021
453.201,1.014
453.231,1.012
453.261,1.013
453.291,0.996
453.321,1.005
453.351,1.012
453.381,1.007
453.411,1.010
453.441,1.013
453.471,1.002
453.501,1.012
453.531,1.012
453.561,1.014
453.591,1.015
453.621,1.015
453.651,1.005
453.681,0.990
453.711,1.009
453.741,1.017
453.771,1.012
453.801,1.008
453.831,1.001
453.861,1.013
453.891,1.009
453.921,1.006
453.951,1.016
453.981,1.006
454.011,1.011
454.041,1.007
454.071,1.007
454.101,1.006
454.131,1.006
454.161,1.009
454.191,1.012
454.221,1.016
454.251,1.013
454.281,1.009
454.311,1.016
454.341,1.012
454.371,1.005
454.401,1.020
454.431,1.021
454.461,0.998
454.491,1.004
454.521,1.011
454.551,1.013
454.581,1.005
454.611,1.009
454.641,1.005
454.671,1.005
454.701,1.020
454.731,1.021
454.761,1.011
454.791,1.012
454.821,1.018
454.851,1.009
454.881,1.021
454.911,1.021
454.941,1.020
454.971,1.006
455.001,1.016
455.031,1.021
455.061,1.009
455.091,1.016
455.121,1.012
455.151,1.008
455.181,1.011
455.211,1.013
455.241,1.016
455.271,1.012
455.301,1.012
455.331,1.012
455.361,1.017
455.391,1.016
455.421,1.014
455.451,1.021
455.481,1.009
455.511,1.014
455.541,1.012
455.571,1.018
455.601,1.013
455.631,1.011
455.661,1.016
455.691,1.011
455.721,1.005
455.751,1.013
455.781,1.016
455.811,1.010
455.841,1.010
455.871,1.010
455.901,1.018
455.931,1.015
455.961,1.004
455.991,1.012
456.021,1.021
456.051,1.012
456.081,1.010
456.111,1.020
456.141,1.013
456.171,1.010
456.201,1.011
456.231,1.010
456.261,1.014
456.291,1.015
456.321,1.010
456.351,1.020
456.381,1.021
456.411,1.017
456.441,1.009
456.471,1.015
456.501,1.016
456.531,1.016
456.561,1.012
456.591,1.011
456.621,1.012
456.651,1.018
456.681,1.017
456.711,1.010
456.741,1.021
456.771,1.011
456.801,1.020
456.831,1.018
456.861,1.011
456.891,1.016
456.921,1.013
456.951,1.013
456.981,1.015
457.011,1.013
457.041,1.016
457.071,1.012
457.101,1.007
457.131,1.013
457.161,1.016
457.191,1.021
457.221,1.016
457.251,1.026
457.281,1.018
457.311,1.010
457.341,1.009
457.371,1.012
457.401,1.015
457.431,1.015
457.461,1.014
457.491,1.012
457.521,1.013
457.551,1.023
457.581,1.016
457.611,1.010
457.641,1.018
457.671,1.012
457.701,1.015
457.731,1.021
457.761,1.018
457.791,1.016
457.821,1.024
457.851,1.013
457.881,1.017
457.911,1.016
457.941,1.015
457.971,1.018
458.001,1.016
458.031,1.015
458.061,1.022
458.091,1.016
458.121,1.008
458.151,1.012
458.181,1.016
458.211,1.018
458.241,1.013
458.271,1.016
458.301,1.001
458.331,1.023
458.361,1.016
458.391,1.010
458.421,1.011
458.451,1.019
458.481,1.021
458.511,1.017
458.541,1.008
458.571,1.011
458.601,1.016
458.631,1.012
458.661,1.012
458.691,1.015
458.721,1.013
458.751,1.016
458.781,1.019
458.811,1.018
458.841,1.016
458.871,1.021
458.901,1.019
458.931,1.022
458.961,1.010
458.991,1.022
459.021,1.008
459.051,1.008
459.081,1.016
459.111,1.017
459.141,1.018
459.171,1.022
459.201,1.003
459.231,1.014
459.261,1.020
459.291,1.012
459.321,1.012
459.351,1.016
459.381,1.019
459.411,1.011
459.441,1.010
459.471,1.016
459.501,1.011
459.531,1.015
459.561,1.017
459.591,1.016
459.621,1.022
459.651,1.005
459.681,1.024
459.711,1.013
459.741,1.006
459.771,1.013
459.801,1.020
459.831,1.015
459.861,1.013
459.891,1.024
459.921,1.012
459.951,1.011
459.981,1.006
460.011,1.012
460.041,1.006
460.071,1.017
460.101,1.018
460.131,1.014
460.161,1.020
460.191,1.015
460.221,1.014
460.251,1.015
460.281,1.008
460.311,1.009
460.341,1.016
460.371,1.015
460.401,1.013
460.431,1.028
460.461,1.012
460.491,1.013
460.521,1.007
460.551,1.012
460.581,1.015
460.611,1.018
460.641,1.020
460.671,1.002
460.701,1.009
460.731,1.012
460.761,1.011
460.791,1.014
460.821,1.008
460.851,1.010
460.881,1.017
460.911,1.017
460.941,1.017
460.971,1.012
461.001,1.013
461.031,1.012
461.061,1.009
461.091,1.014
461.121,1.019
461.151,1.029
461.181,1.014
461.211,1.010
461.241,1.016
461.271,1.012
461.301,1.010
461.331,1.014
461.361,1.021
461.391,1.004
461.421,1.015
461.451,1.013
461.481,1.013
461.511,1.011
461.541,1.020
461.571,1.016
461.601,1.005
461.631,1.011
461.661,1.013
461.691,1.016
461.721,1.011
461.751,1.018
461.781,1.012
461.811,1.011
461.841,1.018
461.871,1.022
461.901,1.015
461.931,1.010
461.961,1.011
461.991,1.017
462.021,1.010
462.051,1.012
462.081,1.014
462.111,1.008
462.141,1.000
462.171,1.008
462.201,1.016
462.231,1.031
462.261,1.021
462.291,1.015
462.321,1.016
462.351,1.008
462.381,1.016
462.411,1.012
462.441,1.021
462.471,1.010
462.501,1.019
462.531,1.008
462.561,1.011
462.591,1.011
462.621,1.011
462.651,1.015
462.681,1.011
462.711,1.012
462.741,1.014
462.771,1.013
462.801,1.011
462.831,1.016
462.861,1.015
462.891,1.015
462.921,1.013
462.951,1.008
462.981,1.006
463.011,1.004
463.041,1.022
463.071,1.018
463.101,1.010
463.131,1.011
463.161,1.008
463.191,1.018
463.221,1.016
463.251,1.005
463.281,1.014
463.311,1.013
463.341,1.008
463.371,1.024
463.401,1.011
463.431,1.018
463.461,1.017
463.491,1.004
463.521,1.006
463.551,1.013
463.581,1.014
463.611,1.011
463.641,1.015
463.671,1.018
463.701,1.017
463.731,1.014
463.761,1.016
463.791,1.015
463.821,1.006
463.851,1.027
463.881,1.017
463.911,1.000
463.941,1.021
463.971,1.010
464.001,1.013
464.031,1.021
464.061,1.024
464.091,1.017
464.121,1.011
464.151,1.010
464.181,1.011
464.211,1.010
464.241,1.004
464.271,1.010
464.301,1.011
464.331,1.014
464.361,1.019
464.391,1.012
464.421,1.016
464.451,1.009
464.481,1.008
464.511,1.003
464.541,1.020
464.571,1.011
464.601,1.018
464.631,1.011
464.661,1.011
464.691,1.018
464.721,1.021
464.751,1.013
464.781,1.012
464.811,1.025
464.841,1.012
464.871,1.020
464.901,1.004
464.931,1.009
464.961,1.012
464.991,1.014
465.021,1.014
465.051,1.017
465.081,1.014
465.111,1.019
465.141,1.020
465.171,1.024
465.201,1.014
465.231,1.020
465.261,1.004
465.291,1.014
465.321,1.013
465.351,1.012
465.381,1.022
465.411,1.027
465.441,1.012
465.471,1.018
465.501,1.009
465.531,1.005
465.561,1.007
465.591,1.008
465.621,1.013
465.651,1.016
465.681,1.011
465.711,1.017
465.741,1.019
465.771,1.010
465.801,1.014
465.831,1.030
465.861,1.005
465.891,1.018
465.921,1.009
465.951,1.004
465.981,1.015
466.011,1.019
466.041,1.018
466.071,1.016
466.101,1.023
466.131,1.012
466.161,1.016
466.191,1.015
466.221,1.009
466.251,1.013
466.281,1.010
466.311,1.016
466.341,1.021
466.371,1.011
466.401,1.011
466.431,1.018
466.461,1.016
466.491,1.016
466.521,1.013
466.551,1.016
466.581,1.017
466.611,1.014
466.641,1.016
466.671,1.011
466.701,1.014
466.731,1.006
466.761,1.031
466.791,0.999
466.821,1.020
466.851,1.014
466.881,1.008
466.911,1.015
466.941,1.018
466.971,1.016
467.001,1.020
467.031,1.018
467.061,1.004
467.091,1.019
467.121,1.016
467.151,1.018
467.181,1.007
467.211,1.015
467.241,1.020
467.271,1.013
467.301,1.013
467.331,1.017
467.361,1.009
467.391,1.013
467.421,1.022
467.451,1.021
467.481,1.020
467.511,1.017
467.541,1.012
467.571,1.008
467.601,1.027
467.631,1.013
467.661,1.023
467.691,0.999
467.721,1.011
467.751,1.005
467.781,1.012
467.811,1.011
467.841,1.021
467.871,1.031
467.901,1.019
467.931,1.006
467.961,1.016
467.991,1.022
468.021,1.009
468.051,1.007
468.081,1.015
468.111,1.010
468.141,1.004
468.171,1.008
468.201,1.017
468.231,1.016
468.261,1.016
468.291,1.016
468.321,1.012
468.351,1.017
468.381,1.015
468.411,1.016
468.441,1.009
468.471,1.011
468.501,1.012
468.531,1.014
468.561,1.020
468.591,1.015
468.621,1.007
468.651,1.016
468.681,1.013
468.711,1.015
468.741,1.017
468.771,1.011
468.801,1.017
468.831,1.011
468.861,1.014
468.891,1.021
468.921,1.010
468.951,1.010
468.981,1.017
469.011,1.024
469.041,1.018
469.071,1.014
469.101,1.017
469.131,1.016
469.161,1.020
469.191,1.022
469.221,1.015
469.251,1.018
469.281,1.010
469.311,1.014
469.341,1.016
469.371,1.019
469.401,1.013
469.431,1.022
469.461,1.022
469.491,1.005
469.521,1.014
469.551,1.016
469.581,1.019
469.611,1.006
469.641,1.017
469.671,1.017
469.701,1.015
469.731,1.017
469.761,1.016
469.791,1.011
469.821,1.012
469.851,1.016
469.881,1.014
469.911,1.017
469.941,1.015
469.971,1.009
470.001,1.013
470.031,1.014
470.061,1.014
470.091,1.013
470.121,1.015
470.151,1.020
470.181,1.014
470.211,1.017
470.241,1.017
470.271,1.011
470.301,1.016
470.331,1.013
470.361,1.012
470.391,1.017
470.421,1.010
470.451,1.019
470.481,1.022
470.511,1.021
470.541,1.018
470.571,1.021
470.601,1.011
470.631,1.014
470.661,1.007
470.691,1.009
470.721,1.014
470.751,1.017
470.781,1.018
470.811,1.011
470.841,1.006
470.871,1.011
470.901,1.015
470.931,1.015
470.961,1.016
470.991,1.013
471.021,1.018
471.051,1.015
471.081,1.010
471.111,1.011
471.141,1.010
471.171,1.013
471.201,1.015
471.231,1.020
471.261,1.020
471.291,1.012
471.321,1.010
471.351,1.016
471.381,1.012
471.411,1.017
471.441,1.018
471.471,1.014
471.501,1.014
471.531,1.008
471.561,1.008
471.591,1.017
471.621,1.021
471.651,1.015
471.681,1.024
471.711,1.011
471.741,1.014
471.771,1.018
471.801,1.007
471.831,1.015
471.861,1.014
471.891,1.017
471.921,1.018
471.951,1.012
471.981,1.012
472.011,1.011
472.041,1.010
472.071,1.019
472.101,1.019
472.131,1.011
472.161,1.014
472.191,1.021
472.221,1.017
472.251,1.003
472.281,1.027
472.311,1.014
472.341,1.003
472.371,1.015
472.401,1.012
472.431,1.007
472.461,1.019
472.491,1.019
472.521,1.023
472.551,1.015
472.581,1.009
472.611,1.017
472.641,1.011
472.671,1.006
472.701,1.008
472.731,1.013
472.761,1.007
472.791,1.013
472.821,1.015
472.851,1.011
472.881,1.013
472.911,1.023
472.941,1.015
472.971,0.997
473.001,1.010
473.031,1.020
473.061,1.009
473.091,1.011
473.121,1.010
473.151,1.006
473.181,1.011
473.211,1.009
473.241,1.011
473.271,1.021
473.301,1.004
473.331,1.012
473.361,1.010
473.391,1.010
473.421,1.003
473.451,1.017
473.481,1.011
473.511,1.015
473.541,1.011
473.571,1.009
473.601,1.013
473.631,1.012
473.661,1.016
473.691,1.021
473.721,1.006
473.751,1.012
473.781,1.000
473.811,0.996
473.841,1.011
473.871,1.017
473.901,1.014
473.931,1.012
473.961,1.006
473.991,1.006
474.021,1.010
474.051,1.021
474.081,1.015
474.111,1.005
474.141,1.000
474.171,1.013
474.201,1.014
474.231,1.003
474.261,1.001
474.291,1.011
474.321,0.996
474.351,1.021
474.381,1.006
474.411,0.989
474.441,1.015
474.471,1.021
474.501,1.016
474.531,1.014
474.561,1.024
474.591,1.000
474.621,1.008
474.651,1.009
474.681,0.997
474.711,1.008
474.741,1.004
474.771,1.009
474.801,1.000
474.831,1.004
474.861,1.014
474.891,1.005
474.921,1.015
474.951,1.004
474.981,0.990
475.011,1.023
475.041,1.002
475.071,0.993
475.101,1.010
475.131,1.005
475.161,1.009
475.191,1.017
475.221,1.016
475.251,0.992
475.281,1.004
475.311,1.011
475.341,1.011
475.371,1.007
475.401,1.005
475.431,1.005
475.461,1.004
475.491,1.010
475.521,1.010
475.551,1.005
475.581,1.006
475.611,1.002
475.641,1.007
475.671,1.010
475.701,1.008
475.731,1.006
475.761,1.011
475.791,1.008
475.821,1.005
475.851,1.013
475.881,1.010
475.911,1.007
475.941,1.021
475.971,1.024
476.001,1.000
476.031,1.011
476.061,1.000
476.091,0.997
476.121,1.012
476.151,1.013
476.181,1.015
476.211,1.017
476.241,1.007
476.271,0.992
476.301,1.007
476.331,1.016
476.361,0.987
476.391,0.997
476.421,1.007
476.451,1.005
476.481,1.023
476.511,1.022
476.541,1.006
476.571,1.004
476.601,1.023
476.631,1.012
476.661,1.006
476.691,0.985
476.721,1.005
476.751,1.012
476.781,1.009
476.811,1.008
476.841,1.009
476.871,1.008
476.901,1.003
476.931,0.995
476.961,1.012
476.991,1.007
477.021,1.001
477.051,1.004
477.081,1.010
477.111,1.015
477.141,1.022
477.171,1.011
477.201,1.010
477.231,1.003
477.261,1.006
477.291,1.010
477.321,1.010
477.351,1.003
477.381,1.007
477.411,1.006
477.441,1.006
477.471,1.000
477.501,0.998
477.531,1.011
477.561,1.013
477.591,1.009
477.621,1.009
477.651,1.005
477.681,1.007
477.711,1.011
477.741,1.005
477.771,1.007
477.801,1.004
477.831,1.003
477.861,1.010
477.891,1.010
477.921,1.007
477.951,1.019
477.981,1.004
478.011,1.006
478.041,0.998
478.071,1.006
478.101,1.000
478.131,1.011
478.161,1.012
478.191,1.009
478.221,0.998
478.251,1.009
478.281,1.003
478.311,1.014
478.341,1.011
478.371,1.011
478.401,1.011
478.431,1.003
478.461,1.006
478.491,1.005
478.521,1.010
478.551,1.005
478.581,0.999
478.611,1.001
478.641,1.007
478.671,1.003
478.701,1.015
478.731,1.020
478.761,1.015
478.791,1.013
478.821,1.015
478.851,1.007
478.881,1.012
478.911,1.012
478.941,1.011
478.971,1.009
479.001,1.002
479.031,1.021
479.061,1.017
479.091,1.010
479.121,1.011
479.151,1.017
479.181,1.006
479.211,1.021
479.241,1.029
479.271,1.019
479.301,1.024
479.331,1.017
479.361,1.016
479.391,1.010
479.421,1.010
479.451,1.028
479.481,1.025
479.511,1.027
479.541,1.038
479.571,1.034
479.601,1.013
479.631,1.020
479.661,1.017
479.691,1.024
479.721,1.024
479.751,1.020
479.781,1.020
479.811,1.021
479.841,1.019
479.871,1.025
479.901,1.026
479.931,1.028
479.961,1.019
479.991,1.014
480.021,1.035
480.051,1.022
480.081,1.018
480.111,1.026
480.141,1.027
480.171,1.022
480.201,1.029
480.231,1.031
480.261,1.016
480.291,1.018
480.321,1.021
480.351,1.021
480.381,1.018
480.411,1.023
480.441,1.022
480.471,1.025
480.501,1.027
480.531,1.029
480.561,1.024
480.591,1.022
480.621,1.020
480.651,1.027
480.681,1.021
480.711,1.019
480.741,1.023
480.771,1.032
480.801,1.022
480.831,1.016
480.861,1.027
480.891,1.021
480.921,1.026
480.951,1.022
480.981,1.016
481.011,1.027
481.041,1.031
481.071,1.020
481.101,1.036
481.131,1.030
481.161,1.021
481.191,1.021
481.221,1.016
481.251,1.022
481.281,1.019
481.311,1.021
481.341,1.024
481.371,1.023
481.401,1.027
481.431,1.019
481.461,1.017
481.491,1.019
481.521,1.018
481.551,1.021
481.581,1.025
481.611,1.023
481.641,1.017
481.671,1.025
481.701,1.013
481.731,1.015
481.761,1.021
481.791,1.013
481.821,1.016
481.851,1.022
481.881,1.026
481.911,1.015
481.941,1.020
481.971,1.007
482.001,1.016
482.031,1.024
482.061,1.023
482.091,1.032
482.121,1.018
482.151,1.015
482.181,1.023
482.211,1.018
482.241,1.006
482.271,1.018
