df_hash,22ZHK4.9B8R50
444.411,1.014
444.441,1.012
444.471,1.014
444.501,1.016
444.531,1.013
444.561,1.013
444.591,1.008
444.621,1.009
444.651,1.011
444.681,1.010
444.711,1.016
444.741,1.015
444.771,1.013
444.801,1.012
444.831,1.009
444.861,1.012
444.891,1.015
444.921,1.011
444.951,1.014
444.981,1.013
445.011,1.017
445.041,1.013
445.071,1.016
445.101,1.016
445.131,1.011
445.161,1.017
445.191,1.014
445.221,1.008
445.251,1.011
445.281,1.012
445.311,1.011
445.341,1.019
445.371,1.011
445.401,1.013
445.431,1.013
445.461,1.011
445.491,1.010
445.521,1.009
445.551,1.009
445.581,1.013
445.611,1.013
445.641,1.012
445.671,1.011
445.701,1.011
445.731,1.011
445.761,1.012
445.791,1.013
445.821,1.007
445.851,1.009
445.881,1.010
445.911,1.019
445.941,1.013
445.971,1.007
446.001,1.012
446.031,1.014
446.061,1.013
446.091,1.019
446.121,1.005
446.151,1.013
446.181,1.011
446.211,1.010
446.241,1.008
446.271,1.009
446.301,1.016
446.331,1.013
446.361,1.015
446.391,1.014
446.421,1.011
446.451,1.014
446.481,1.008
446.511,1.013
446.541,1.011
446.571,1.011
446.601,1.006
446.631,1.007
446.661,1.007
446.691,1.013
446.721,1.014
446.751,1.011
446.781,1.008
446.811,1.012
446.841,1.014
446.871,1.014
446.901,1.010
446.931,1.013
446.961,1.014
446.991,1.022
447.021,1.016
447.051,1.014
447.081,1.011
447.111,1.008
447.141,1.000
447.171,1.007
447.201,1.014
447.231,1.012
447.261,1.015
447.291,1.015
447.321,1.010
447.351,1.016
447.381,1.015
447.411,1.013
447.441,1.014
447.471,1.016
447.501,1.011
447.531,1.003
447.561,1.017
447.591,1.011
447.621,1.007
447.651,1.010
447.681,1.014
447.711,1.009
447.741,1.014
447.771,1.013
447.801,1.007
447.831,1.014
447.861,1.011
447.891,1.013
447.921,1.016
447.951,1.008
447.981,1.013
448.011,1.007
448.041,1.013
448.071,1.013
448.101,1.015
448.131,1.011
448.161,1.012
448.191,1.008
448.221,1.010
448.251,1.009
448.281,1.014
448.311,1.011
448.341,1.006
448.371,1.007
448.401,1.012
448.431,1.015
448.461,1.017
448.491,1.011
448.521,1.007
448.551,1.006
448.581,1.011
448.611,1.015
448.641,1.015
448.671,1.013
448.701,1.014
448.731,1.006
448.761,1.010
448.791,1.011
448.821,1.012
448.851,1.007
448.881,1.016
448.911,1.017
448.941,1.011
448.971,1.013
449.001,1.015
449.031,1.011
449.061,1.008
449.091,1.012
449.121,1.018
449.151,1.013
449.181,1.009
449.211,1.011
449.241,1.000
449.271,1.015
449.301,1.013
449.331,1.014
449.361,1.018
449.391,1.008
449.421,1.012
449.451,1.012
449.481,1.009
449.511,1.014
449.541,1.010
449.571,1.018
449.601,1.012
449.631,1.003
449.661,1.009
449.691,1.014
449.721,1.014
449.751,1.002
449.781,1.010
449.811,1.013
449.841,1.013
449.871,1.014
449.901,1.015
449.931,1.011
449.961,1.015
449.991,1.008
450.021,1.013
450.051,1.014
450.081,1.012
450.111,1.011
450.141,1.017
450.171,1.014
450.201,1.006
450.231,1.014
450.261,1.009
450.291,1.008
450.321,1.007
450.351,1.013
450.381,1.018
450.411,1.016
450.441,1.013
450.471,1.015
450.501,1.006
450.531,1.011
450.561,1.016
450.591,1.011
450.621,1.013
450.651,1.015
450.681,1.009
450.711,1.017
450.741,1.014
450.771,1.011
450.801,1.015
450.831,1.014
450.861,1.011
450.891,1.016
450.921,1.006
450.951,1.012
450.981,1.007
451.011,1.015
451.041,1.013
451.071,1.013
451.101,1.012
451.131,1.014
451.161,1.017
451.191,1.013
451.221,1.012
451.251,1.010
451.281,1.013
451.311,1.007
451.341,1.015
451.371,1.010
451.401,1.021
451.431,1.014
451.461,1.021
451.491,1.005
451.521,1.013
451.551,1.010
451.581,1.005
451.611,1.007
451.641,1.012
451.671,1.014
451.701,1.010
451.731,1.009
451.761,1.010
451.791,1.010
451.821,1.008
451.851,1.011
451.881,1.020
451.911,1.021
451.941,1.015
451.971,1.018
452.001,1.012
452.031,1.010
452.061,1.001
452.091,1.014
452.121,1.012
452.151,1.006
452.181,1.015
452.211,1.008
452.241,1.013
452.271,1.014
452.301,1.006
452.331,1.014
452.361,1.018
452.391,1.010
452.421,1.012
452.451,1.008
452.481,1.016
452.511,1.012
452.541,1.010
452.571,1.014
452.601,1.015
452.631,1.016
452.661,1.018
452.691,1.017
452.721,1.006
452.751,1.015
452.781,1.011
452.811,1.009
452.841,1.011
452.871,1.009
452.901,1.014
452.931,1.024
452.961,1.011
452.991,1.010
453.021,1.013
453.051,1.007
453.081,1.012
453.111,1.015
453.141,1.007
453.171,1.010
453.201,1.015
453.231,1.010
453.261,1.020
453.291,1.012
453.321,1.007
453.351,1.004
453.381,1.016
453.411,1.021
453.441,1.011
453.471,1.006
453.501,1.006
453.531,1.010
453.561,1.014
453.591,1.011
453.621,1.013
453.651,1.014
453.681,1.009
453.711,1.009
453.741,1.012
453.771,1.009
453.801,1.014
453.831,1.011
453.861,1.011
453.891,1.007
453.921,1.014
453.951,1.014
453.981,1.008
454.011,1.014
454.041,1.012
454.071,1.008
454.101,1.014
454.131,1.010
454.161,1.010
454.191,1.018
454.221,1.009
454.251,1.011
454.281,1.012
454.311,1.012
454.341,1.007
454.371,1.008
454.401,1.009
454.431,1.013
454.461,1.012
454.491,1.012
454.521,1.013
454.551,1.016
454.581,1.012
454.611,1.011
454.641,1.012
454.671,1.027
454.701,1.010
454.731,1.005
454.761,1.007
454.791,1.004
454.821,1.011
454.851,1.021
454.881,1.012
454.911,1.011
454.941,1.014
454.971,1.010
455.001,1.011
455.031,1.010
455.061,1.009
455.091,1.014
455.121,1.013
455.151,1.014
455.181,1.011
455.211,1.010
455.241,1.010
455.271,1.016
455.301,1.014
455.331,1.010
455.361,1.007
455.391,1.006
455.421,1.012
455.451,1.013
455.481,1.014
455.511,1.014
455.541,1.015
455.571,1.016
455.601,1.012
455.631,1.016
455.661,1.007
455.691,1.015
455.721,1.014
455.751,1.013
455.781,1.011
455.811,1.013
455.841,1.007
455.871,1.010
455.901,1.013
455.931,1.006
455.961,1.013
455.991,1.017
456.021,1.011
456.051,1.009
456.081,1.011
456.111,1.015
456.141,0.997
456.171,1.008
456.201,1.017
456.231,1.019
456.261,1.021
456.291,1.021
456.321,1.015
456.351,1.013
456.381,1.010
456.411,1.009
456.441,1.015
456.471,1.014
456.501,1.016
456.531,1.017
456.561,1.016
456.591,1.003
456.621,1.008
456.651,1.003
456.681,1.004
456.711,1.015
456.741,1.009
456.771,1.010
456.801,1.015
456.831,1.012
456.861,1.016
456.891,1.015
456.921,1.014
456.951,1.005
456.981,1.007
457.011,1.012
457.041,1.010
457.071,1.012
457.101,1.014
457.131,1.017
457.161,1.012
457.191,1.014
457.221,1.010
457.251,1.003
457.281,1.014
457.311,1.015
457.341,1.017
457.371,1.019
457.401,1.011
457.431,1.014
457.461,1.028
457.491,1.029
457.521,1.011
457.551,0.999
457.581,1.004
457.611,1.006
457.641,1.011
457.671,1.009
457.701,1.005
457.731,1.005
457.761,1.013
457.791,1.012
457.821,1.013
457.851,1.024
457.881,1.017
457.911,1.006
457.941,1.008
457.971,1.021
458.001,1.028
458.031,1.020
458.061,1.024
458.091,1.011
458.121,1.012
458.151,1.009
458.181,1.018
458.211,1.021
458.241,1.023
458.271,1.006
458.301,1.013
458.331,1.018
458.361,1.014
458.391,1.003
458.421,1.010
458.451,1.008
458.481,1.008
458.511,1.027
458.541,1.011
458.571,0.984
458.601,1.014
458.631,1.013
458.661,1.003
458.691,1.002
458.721,1.020
458.751,1.036
458.781,0.988
458.811,1.016
458.841,1.028
458.871,1.000
458.901,1.014
458.931,1.010
458.961,1.010
458.991,1.018
459.021,1.016
459.051,0.992
459.081,0.983
459.111,1.011
459.141,1.029
459.171,1.020
459.201,1.022
459.231,1.021
459.261,1.025
459.291,1.021
459.321,1.019
459.351,1.013
459.381,1.010
459.411,1.016
459.441,1.018
459.471,1.003
459.501,1.008
459.531,1.013
459.561,1.009
459.591,1.012
459.621,1.011
459.651,1.007
459.681,1.011
459.711,1.010
459.741,1.014
459.771,1.013
459.801,1.007
459.831,1.016
459.861,1.010
459.891,0.999
459.921,1.002
459.951,1.009
459.981,1.014
460.011,1.018
460.041,1.009
460.071,1.002
460.101,1.018
460.131,1.013
460.161,1.022
460.191,1.022
460.221,1.010
460.251,1.010
460.281,1.004
460.311,1.015
460.341,1.018
460.371,1.013
460.401,1.017
460.431,1.019
460.461,1.016
460.491,1.016
460.521,1.009
460.551,1.018
460.581,1.011
460.611,1.014
460.641,1.014
460.671,1.013
460.701,1.006
460.731,1.005
460.761,1.017
460.791,1.016
460.821,1.018
460.851,1.015
460.881,1.018
460.911,1.016
460.941,1.016
460.971,1.017
461.001,1.021
461.031,1.013
461.061,1.015
461.091,1.016
461.121,1.016
461.151,1.019
461.181,1.014
461.211,1.015
461.241,1.009
461.271,1.015
461.301,1.017
461.331,1.018
461.361,1.014
461.391,1.012
461.421,1.014
461.451,1.009
461.481,1.019
461.511,1.013
461.541,1.011
461.571,1.013
461.601,1.013
461.631,1.014
461.661,1.012
461.691,1.020
461.721,1.014
461.751,1.017
461.781,1.018
461.811,1.018
461.841,1.009
461.871,1.014
461.901,1.012
461.931,1.017
461.961,1.012
461.991,1.019
462.021,1.014
462.051,1.013
462.081,1.015
462.111,1.014
462.141,1.014
462.171,1.015
462.201,1.012
462.231,1.012
462.261,1.015
462.291,1.008
462.321,1.014
462.351,1.017
462.381,1.014
462.411,1.018
462.441,1.010
462.471,1.012
462.501,1.012
462.531,1.010
462.561,1.012
462.591,1.009
462.621,1.019
462.651,1.016
462.681,1.017
462.711,1.016
462.741,1.011
462.771,1.012
462.801,1.016
462.831,1.012
462.861,1.019
462.891,1.015
462.921,1.012
462.951,1.013
462.981,1.016
463.011,1.015
463.041,1.016
463.071,1.014
463.101,1.014
463.131,1.014
463.161,1.012
463.191,1.009
463.221,1.016
463.251,1.015
463.281,1.019
463.311,1.012
463.341,1.011
463.371,1.017
463.401,1.016
463.431,1.012
463.461,1.020
463.491,1.009
463.521,1.013
463.551,1.012
463.581,1.013
463.611,1.012
463.641,1.013
463.671,1.015
463.701,1.013
463.731,1.017
463.761,1.015
463.791,1.012
463.821,1.012
463.851,1.012
463.881,1.015
463.911,1.014
463.941,1.015
463.971,1.015
464.001,1.019
464.031,1.013
464.061,1.009
464.091,1.016
464.121,1.015
464.151,1.014
464.181,1.015
464.211,1.011
464.241,1.016
464.271,1.011
464.301,1.017
464.331,1.020
464.361,1.012
464.391,1.010
464.421,1.015
464.451,1.013
464.481,1.013
464.511,1.012
464.541,1.015
464.571,1.015
464.601,1.013
464.631,1.012
464.661,1.016
464.691,1.011
464.721,1.012
464.751,1.013
464.781,1.016
464.811,1.017
464.841,1.012
464.871,1.015
464.901,1.019
464.931,1.018
464.961,1.009
464.991,1.016
465.021,1.021
465.051,1.012
465.081,1.013
465.111,1.013
465.141,1.012
465.171,1.013
465.201,1.011
465.231,1.013
465.261,1.019
465.291,1.014
465.321,1.008
465.351,1.016
465.381,1.017
465.411,1.017
465.441,1.017
465.471,1.012
465.501,1.009
465.531,1.012
465.561,1.012
465.591,1.014
465.621,1.014
465.651,1.014
465.681,1.011
465.711,1.011
465.741,1.013
465.771,1.018
465.801,1.017
465.831,1.015
465.861,1.012
465.891,1.010
465.921,1.012
465.951,1.015
465.981,1.016
466.011,1.012
466.041,1.015
466.071,1.014
466.101,1.014
466.131,1.015
466.161,1.015
466.191,1.014
466.221,1.016
466.251,1.019
466.281,1.015
466.311,1.015
466.341,1.014
466.371,1.010
466.401,1.013
466.431,1.014
466.461,1.012
466.491,1.010
466.521,1.016
466.551,1.009
466.581,1.021
466.611,1.019
466.641,1.013
466.671,1.012
466.701,1.012
466.731,1.010
466.761,1.012
466.791,1.015
466.821,1.015
466.851,1.017
466.881,1.013
466.911,1.010
466.941,1.012
466.971,1.012
467.001,1.016
467.031,1.014
467.061,1.016
467.091,1.026
467.121,1.014
467.151,1.003
467.181,1.007
467.211,1.007
467.241,1.016
467.271,1.017
467.301,1.016
467.331,1.011
467.361,1.020
467.391,1.018
467.421,1.013
467.451,1.013
467.481,1.014
467.511,1.009
467.541,1.008
467.571,1.016
467.601,1.014
467.631,1.019
467.661,1.016
467.691,1.011
467.721,1.014
467.751,1.014
467.781,1.019
467.811,1.018
467.841,1.015
467.871,1.013
467.901,1.018
467.931,1.016
467.961,1.015
467.991,1.015
468.021,1.009
468.051,1.009
468.081,1.013
468.111,1.018
468.141,1.019
468.171,1.009
468.201,1.007
468.231,1.013
468.261,1.014
468.291,1.015
468.321,1.021
468.351,1.011
468.381,1.009
468.411,1.012
468.441,1.007
468.471,1.007
468.501,1.007
468.531,1.006
468.561,1.010
468.591,1.015
468.621,1.019
468.651,1.014
468.681,1.010
468.711,1.012
468.741,1.011
468.771,1.013
468.801,1.007
468.831,1.017
468.861,1.015
468.891,1.009
468.921,1.008
468.951,1.010
468.981,1.010
469.011,1.012
469.041,1.019
469.071,1.011
469.101,1.013
469.131,1.014
469.161,1.007
469.191,1.011
469.221,1.014
469.251,1.015
469.281,1.016
469.311,1.017
469.341,1.014
469.371,1.015
469.401,1.015
469.431,1.013
469.461,1.014
469.491,1.012
469.521,1.015
469.551,1.008
469.581,1.017
469.611,1.013
469.641,1.009
469.671,1.013
469.701,1.016
469.731,1.017
469.761,1.014
469.791,1.015
469.821,1.013
469.851,1.012
469.881,1.011
469.911,1.015
469.941,1.016
469.971,1.014
470.001,1.014
470.031,1.016
470.061,1.016
470.091,1.012
470.121,1.010
470.151,1.012
470.181,1.014
470.211,1.011
470.241,1.012
470.271,1.005
470.301,1.012
470.331,1.017
470.361,1.009
470.391,1.017
470.421,1.015
470.451,1.011
470.481,1.010
470.511,1.011
470.541,1.010
470.571,1.013
470.601,1.014
470.631,1.014
470.661,1.010
470.691,1.006
470.721,1.013
470.751,1.014
470.781,1.010
470.811,1.011
470.841,1.014
470.871,1.015
470.901,1.018
470.931,1.012
470.961,1.010
470.991,1.011
471.021,1.015
471.051,1.010
471.081,1.015
471.111,1.019
471.141,1.017
471.171,1.015
471.201,1.013
471.231,1.017
471.261,1.011
471.291,1.011
471.321,1.016
471.351,1.017
471.381,1.016
471.411,1.011
471.441,1.013
471.471,1.011
471.501,1.015
471.531,1.014
471.561,1.012
471.591,1.014
471.621,1.014
471.651,1.017
471.681,1.020
471.711,1.014
471.741,1.014
471.771,1.014
471.801,1.014
471.831,1.014
471.861,1.014
471.891,1.006
471.921,1.014
471.951,1.014
471.981,1.008
472.011,1.015
472.041,1.012
472.071,1.010
472.101,1.012
472.131,1.011
472.161,1.012
472.191,1.017
472.221,1.014
472.251,1.010
472.281,1.017
472.311,1.015
472.341,1.013
472.371,1.011
472.401,1.012
472.431,1.011
472.461,1.010
472.491,1.012
472.521,1.015
472.551,1.014
472.581,1.013
472.611,1.014
472.641,1.012
472.671,1.011
472.701,1.006
472.731,1.012
472.761,1.018
472.791,1.013
472.821,1.013
472.851,1.012
472.881,1.011
472.911,1.015
472.941,1.009
472.971,1.012
473.001,1.012
473.031,1.014
473.061,1.010
473.091,1.013
473.121,1.014
473.151,1.007
473.181,1.015
473.211,1.011
473.241,1.015
473.271,1.014
473.301,1.013
473.331,1.014
473.361,1.012
473.391,1.014
473.421,1.013
473.451,1.013
473.481,1.014
473.511,1.010
473.541,1.010
473.571,1.013
473.601,1.011
473.631,1.013
473.661,1.014
473.691,1.013
473.721,1.014
473.751,1.014
473.781,1.014
473.811,1.019
473.841,1.011
473.871,1.011
473.901,1.019
473.931,1.009
473.961,1.011
473.991,1.012
474.021,1.013
474.051,1.014
474.081,1.014
474.111,1.014
474.141,1.012
474.171,1.010
474.201,1.011
474.231,1.016
474.261,1.014
474.291,1.017
474.321,1.014
474.351,1.009
474.381,1.015
474.411,1.017
474.441,1.012
474.471,1.010
474.501,1.015
474.531,1.014
474.561,1.016
474.591,1.019
474.621,1.014
474.651,1.014
474.681,1.014
474.711,1.010
474.741,1.013
474.771,1.013
474.801,1.013
474.831,1.015
474.861,1.016
474.891,1.014
474.921,1.010
474.951,1.015
474.981,1.015
475.011,1.015
475.041,1.009
475.071,1.010
475.101,1.011
475.131,1.005
475.161,1.016
475.191,1.014
475.221,1.018
475.251,1.016
475.281,1.017
475.311,1.009
475.341,1.015
475.371,1.007
475.401,1.010
475.431,1.015
475.461,1.016
475.491,1.012
475.521,1.012
475.551,1.012
475.581,1.018
475.611,1.016
475.641,1.013
475.671,1.010
475.701,1.013
475.731,1.015
475.761,1.009
475.791,1.010
475.821,1.020
475.851,1.016
475.881,1.011
475.911,1.018
475.941,1.011
475.971,1.016
476.001,1.013
476.031,1.010
476.061,1.005
476.091,1.017
476.121,1.021
476.151,1.016
476.181,1.011
476.211,1.009
476.241,1.011
476.271,1.014
476.301,1.013
476.331,1.016
476.361,1.014
476.391,1.013
476.421,1.012
476.451,1.013
476.481,1.012
476.511,1.016
476.541,1.011
476.571,1.011
476.601,1.009
476.631,1.017
476.661,1.015
476.691,1.019
476.721,1.012
476.751,1.013
476.781,1.012
476.811,1.013
476.841,1.017
476.871,1.014
476.901,1.012
476.931,1.005
476.961,1.012
476.991,1.014
477.021,1.010
477.051,1.014
477.081,1.012
477.111,1.011
477.141,1.017
477.171,1.017
477.201,1.013
477.231,1.014
477.261,1.007
477.291,1.011
477.321,1.014
477.351,1.011
477.381,1.019
477.411,1.017
477.441,1.008
477.471,1.013
477.501,1.014
477.531,1.009
477.561,1.013
477.591,1.012
477.621,1.012
477.651,1.008
477.681,1.016
477.711,1.009
477.741,1.008
477.771,1.013
477.801,1.012
477.831,1.011
477.861,1.008
477.891,1.014
477.921,1.014
477.951,1.016
477.981,1.010
478.011,1.009
478.041,1.015
478.071,1.013
478.101,1.015
478.131,1.016
478.161,1.013
478.191,1.012
478.221,1.018
478.251,1.020
478.281,1.018
478.311,1.007
478.341,1.004
478.371,1.012
478.401,1.007
478.431,1.009
478.461,1.017
478.491,1.005
478.521,1.017
478.551,1.016
478.581,1.013
478.611,1.013
478.641,1.017
478.671,1.010
478.701,1.014
478.731,1.015
478.761,1.015
478.791,1.010
478.821,1.017
478.851,1.014
478.881,1.016
478.911,1.012
478.941,1.004
478.971,1.012
479.001,1.014
479.031,1.015
479.061,1.012
479.091,1.012
479.121,1.014
479.151,1.012
479.181,1.014
479.211,1.021
479.241,1.008
479.271,1.011
479.301,1.016
479.331,1.008
479.361,1.006
479.391,1.011
479.421,1.010
479.451,1.016
479.481,1.017
479.511,1.016
479.541,1.010
479.571,1.009
479.601,1.010
479.631,1.021
479.661,1.016
479.691,1.012
479.721,1.009
479.751,1.015
479.781,1.016
479.811,1.010
479.841,1.012
479.871,1.012
479.901,1.016
479.931,1.019
479.961,1.016
479.991,1.004
480.021,1.005
480.051,1.016
480.081,1.011
480.111,0.997
480.141,1.011
480.171,1.016
480.201,1.012
480.231,1.021
480.261,1.030
480.291,1.017
480.321,0.998
480.351,1.009
480.381,1.012
480.411,1.024
480.441,1.021
480.471,1.026
480.501,1.019
480.531,1.012
480.561,1.012
480.591,1.016
480.621,1.028
480.651,1.032
480.681,1.039
480.711,1.028
480.741,1.007
480.771,1.002
480.801,1.014
480.831,1.003
480.861,1.009
480.891,1.009
480.921,1.021
480.951,0.983
480.981,1.021
481.011,1.056
481.041,1.046
481.071,1.017
481.101,1.014
481.131,1.005
481.161,1.003
481.191,1.000
481.221,1.006
481.251,1.018
481.281,1.025
481.311,1.022
481.341,1.006
481.371,1.011
481.401,1.009
481.431,1.012
481.461,1.013
481.491,1.016
481.521,1.008
481.551,1.006
481.581,1.014
481.611,1.014
481.641,1.023
481.671,1.015
481.701,1.005
481.731,1.010
481.761,1.023
481.791,1.012
481.821,1.012
481.851,1.013
481.881,1.018
481.911,1.012
481.941,1.018
481.971,1.019
482.001,1.011
482.031,1.009
482.061,1.018
482.091,1.013
482.121,1.012
482.151,1.017
482.181,1.015
482.211,1.016
482.241,1.016
482.271,1.012
482.301,1.016
482.331,1.006
482.361,1.014
482.391,1.014
482.421,1.007
482.451,1.025
482.481,1.022
482.511,1.014
482.541,1.014
482.571,1.011
482.601,1.018
482.631,1.018
482.661,1.016
482.691,1.009
482.721,1.011
482.751,1.011
482.781,1.013
482.811,1.007
482.841,1.014
482.871,1.012
482.901,1.016
482.931,1.016
482.961,1.018
482.991,1.010
483.021,1.020
483.051,1.009
483.081,1.005
483.111,1.016
483.141,1.008
483.171,1.006
483.201,1.015
483.231,1.015
483.261,1.008
483.291,1.016
483.321,1.016
483.351,1.011
483.381,1.011
483.411,1.015
483.441,1.010
483.471,1.016
483.501,1.010
483.531,1.017
483.561,1.008
483.591,1.014
483.621,1.014
483.651,1.015
483.681,1.017
483.711,1.010
483.741,1.011
483.771,1.017
483.801,1.015
483.831,1.012
483.861,1.019
483.891,1.024
483.921,1.030
483.951,1.049
483.981,1.009
484.011,1.023
484.041,1.027
484.071,1.008
484.101,0.996
484.131,0.993
484.161,0.993
484.191,1.019
484.221,0.999
484.251,0.994
484.281,0.999
484.311,0.986
484.341,0.997
484.371,0.992
484.401,0.983
484.431,1.003
484.461,1.015
484.491,1.012
484.521,1.010
484.551,0.997
484.581,1.016
484.611,1.014
484.641,1.024
484.671,1.023
484.701,1.017
484.731,1.014
484.761,1.019
484.791,1.016
484.821,1.012
484.851,1.014
484.881,1.015
484.911,1.009
484.941,1.013
484.971,1.021
485.001,1.021
485.031,1.011
485.061,1.015
485.091,1.011
485.121,1.009
485.151,1.017
485.181,1.012
485.211,1.016
485.241,1.011
485.271,1.002
485.301,1.002
485.331,0.985
485.361,0.997
485.391,1.018
485.421,1.046
485.451,1.049
485.481,1.062
485.511,1.069
485.541,1.057
485.571,1.021
485.601,0.995
485.631,0.989
485.661,0.989
485.691,0.981
485.721,0.986
485.751,0.993
485.781,1.017
485.811,1.024
485.841,1.022
485.871,1.016
485.901,1.010
485.931,1.014
485.961,1.010
485.991,1.001
486.021,1.004
486.051,1.010
486.081,0.997
486.111,1.009
486.141,1.002
486.171,1.002
486.201,1.016
486.231,1.007
486.261,0.998
486.291,1.003
486.321,0.997
486.351,1.003
486.381,0.992
486.411,0.987
486.441,0.997
486.471,0.995
486.501,1.004
486.531,0.997
486.561,1.000
486.591,1.000
486.621,1.003
486.651,0.987
486.681,1.004
486.711,1.003
486.741,1.010
486.771,1.009
486.801,1.004
486.831,1.007
486.861,1.001
486.891,0.986
486.921,0.983
486.951,0.998
486.981,1.015
487.011,1.000
487.041,1.000
487.071,1.002
487.101,1.001
487.131,0.986
487.161,0.993
487.191,1.009
487.221,1.006
487.251,1.012
487.281,0.981
487.311,1.014
487.341,1.010
487.371,1.011
487.401,1.007
487.431,0.982
487.461,0.992
487.491,0.975
487.521,0.980
487.551,0.991
487.581,0.995
487.611,1.005
487.641,1.005
487.671,1.015
487.701,1.021
487.731,1.009
487.761,1.012
487.791,1.011
487.821,1.002
487.851,0.997
487.881,0.980
487.911,0.977
487.941,0.994
487.971,0.994
488.001,1.003
488.031,0.992
488.061,0.988
488.091,0.988
488.121,0.980
488.151,0.996
488.181,1.001
488.211,0.996
488.241,1.004
488.271,1.001
488.301,1.003
488.331,1.012
488.361,1.005
488.391,0.992
488.421,0.997
