df_hash,22ZHK4.VLRYU9
368.792,107
368.817,106
368.842,105
368.867,101
368.892,95
368.917,87
368.942,80
368.967,73
368.992,63
369.017,53
369.042,44
369.067,39
369.092,35
369.117,29
369.142,20
369.167,9
369.192,0
369.217,-10
369.242,-17
369.267,-21
369.292,-16
369.317,0
369.342,25
369.367,53
369.392,74
369.417,88
369.442,100
369.467,113
369.492,129
369.517,142
369.542,147
369.567,146
369.592,142
369.617,139
369.642,136
369.667,130
369.692,118
369.717,104
369.742,94
369.767,87
369.792,83
369.817,78
369.842,72
369.867,64
369.892,55
369.917,42
369.942,25
369.967,7
369.992,-1
370.017,1
370.042,15
370.067,34
370.092,51
370.117,67
370.142,83
370.167,101
370.192,119
370.217,132
370.242,137
370.267,137
370.292,132
370.317,126
370.342,119
370.367,113
370.392,108
370.417,102
370.442,96
370.467,87
370.492,79
370.517,70
370.542,64
370.567,58
370.592,50
370.617,39
370.642,27
370.667,17
370.692,12
370.717,11
370.742,17
370.767,29
370.792,50
370.817,76
370.842,103
370.867,131
370.892,163
370.917,205
370.942,257
370.967,305
370.992,330
371.017,321
371.042,287
371.067,248
371.092,223
371.117,211
371.142,200
371.167,183
371.192,165
371.217,160
371.242,174
371.267,195
371.292,198
371.317,171
371.342,121
371.367,73
371.392,45
371.417,40
371.442,40
371.467,22
371.492,-24
371.517,-89
371.542,-148
371.567,-177
371.592,-166
371.617,-127
371.642,-82
371.667,-48
371.692,-27
371.717,-9
371.742,13
371.767,39
371.792,60
371.817,67
371.842,64
371.867,62
371.892,67
371.917,79
371.942,90
371.967,95
371.992,94
372.017,92
372.042,90
372.067,88
372.092,81
372.117,67
372.142,47
372.167,26
372.192,10
372.217,1
372.242,-3
372.267,-7
372.292,-11
372.317,-11
372.342,-1
372.367,21
372.392,55
372.417,96
372.442,136
372.467,173
372.492,204
372.517,232
372.542,255
372.567,276
372.592,295
372.617,310
372.642,317
372.667,315
372.692,304
372.717,290
372.742,279
372.767,272
372.792,266
372.817,257
372.842,239
372.867,211
372.892,179
372.917,148
372.942,124
372.967,105
372.992,85
373.017,56
373.042,20
373.067,-12
373.092,-29
373.117,-24
373.142,-7
373.167,7
373.192,13
373.217,14
373.242,15
373.267,18
373.292,18
373.317,8
373.342,-7
373.367,-21
373.392,-26
373.417,-27
373.442,-31
373.467,-42
373.492,-56
373.517,-68
373.542,-77
373.567,-90
373.592,-109
373.617,-132
373.642,-151
373.667,-165
373.692,-179
373.717,-196
373.742,-219
373.767,-244
373.792,-272
373.817,-310
373.842,-362
373.867,-420
373.892,-453
373.917,-425
373.942,-309
373.967,-115
373.992,117
374.017,333
374.042,499
374.067,614
374.092,701
374.117,778
374.142,837
374.167,857
374.192,825
374.217,754
374.242,676
374.267,615
374.292,572
374.317,533
374.342,488
374.367,443
374.392,408
374.417,389
374.442,375
374.467,353
374.492,313
374.517,255
374.542,183
374.567,101
374.592,18
374.617,-50
374.642,-91
374.667,-101
374.692,-86
374.717,-61
374.742,-36
374.767,-14
374.792,2
374.817,11
374.842,12
374.867,5
374.892,-1
374.917,-4
374.942,-3
374.967,-1
374.992,0
375.017,3
375.042,10
375.067,15
375.092,12
375.117,4
375.142,-1
375.167,2
375.192,8
375.217,1
375.242,-27
375.267,-70
375.292,-109
375.317,-129
375.342,-131
375.367,-132
375.392,-143
375.417,-165
375.442,-184
375.467,-193
375.492,-195
375.517,-201
375.542,-218
375.567,-242
375.592,-257
375.617,-249
375.642,-211
375.667,-149
375.692,-71
375.717,9
375.742,85
375.767,144
375.792,181
375.817,195
375.842,197
375.867,205
375.892,229
375.917,271
375.942,318
375.967,355
375.992,378
376.017,395
376.042,414
376.067,434
376.092,446
376.117,439
376.142,410
376.167,365
376.192,314
376.217,267
376.242,227
376.267,195
376.292,171
376.317,148
376.342,123
376.367,96
376.392,75
376.417,66
376.442,71
376.467,78
376.492,75
376.517,56
376.542,24
376.567,-10
376.592,-37
376.617,-52
376.642,-53
376.667,-36
376.692,1
376.717,56
376.742,120
376.767,178
376.792,217
376.817,230
376.842,221
376.867,203
376.892,187
376.917,181
376.942,184
376.967,192
376.992,200
377.017,202
377.042,190
377.067,157
377.092,100
377.117,24
377.142,-69
377.167,-182
377.192,-315
377.217,-456
377.242,-568
377.267,-612
377.292,-568
377.317,-451
377.342,-297
377.367,-135
377.392,28
377.417,196
377.442,353
377.467,469
377.492,524
377.517,525
377.542,504
377.567,485
377.592,466
377.617,423
377.642,347
377.667,249
377.692,159
377.717,91
377.742,39
377.767,-13
377.792,-74
377.817,-136
377.842,-187
377.867,-219
377.892,-235
377.917,-240
377.942,-238
377.967,-230
377.992,-215
378.017,-188
378.042,-147
378.067,-95
378.092,-36
378.117,19
378.142,69
378.167,112
378.192,147
378.217,172
378.242,186
378.267,198
378.292,219
378.317,254
378.342,298
378.367,339
378.392,380
378.417,428
378.442,489
378.467,551
378.492,593
378.517,600
378.542,585
378.567,576
378.592,595
378.617,637
378.642,680
378.667,699
378.692,678
378.717,604
378.742,470
378.767,277
378.792,49
378.817,-167
378.842,-330
378.867,-432
378.892,-501
378.917,-574
378.942,-652
378.967,-698
378.992,-668
379.017,-556
379.042,-407
379.067,-284
379.092,-222
379.117,-213
379.142,-222
379.167,-222
379.192,-213
379.217,-204
379.242,-197
379.267,-179
379.292,-143
379.317,-99
379.342,-68
379.367,-66
379.392,-82
379.417,-92
379.442,-73
379.467,-22
379.492,45
379.517,113
379.542,171
379.567,220
379.592,267
379.617,318
379.642,372
379.667,423
379.692,460
379.717,476
379.742,474
379.767,464
379.792,454
379.817,446
379.842,433
379.867,412
379.892,382
379.917,351
379.942,323
379.967,297
379.992,277
380.017,265
380.042,265
380.067,269
380.092,258
380.117,219
380.142,158
380.167,102
380.192,76
380.217,89
380.242,122
380.267,154
380.292,172
380.317,178
380.342,176
380.367,162
380.392,127
380.417,73
380.442,13
380.467,-35
380.492,-66
380.517,-84
380.542,-101
380.567,-123
380.592,-155
380.617,-200
380.642,-257
380.667,-317
380.692,-365
380.717,-383
380.742,-369
380.767,-336
380.792,-296
380.817,-258
380.842,-214
380.867,-158
380.892,-94
380.917,-32
380.942,18
380.967,56
380.992,84
381.017,108
381.042,130
381.067,150
381.092,167
381.117,179
381.142,185
381.167,184
381.192,180
381.217,180
381.242,190
381.267,206
381.292,221
381.317,224
381.342,215
381.367,199
381.392,186
381.417,182
381.442,188
381.467,201
381.492,214
381.517,223
381.542,224
381.567,224
381.592,228
381.617,238
381.642,247
381.667,243
381.692,226
381.717,199
381.742,172
381.767,149
381.792,125
381.817,96
381.842,62
381.867,28
381.892,0
381.917,-21
381.942,-37
381.967,-48
381.992,-56
382.017,-65
382.042,-75
382.067,-83
382.092,-82
382.117,-65
382.142,-35
382.167,-5
382.192,15
382.217,33
382.242,56
382.267,90
382.292,125
382.317,146
382.342,149
382.367,143
382.392,141
382.417,148
382.442,160
382.467,172
382.492,187
382.517,212
382.542,241
382.567,256
382.592,247
382.617,222
382.642,203
382.667,207
382.692,232
382.717,259
382.742,274
382.767,275
382.792,271
382.817,263
382.842,248
382.867,219
382.892,180
382.917,137
382.942,97
382.967,60
382.992,29
383.017,10
383.042,12
383.067,26
383.092,30
383.117,0
383.142,-60
383.167,-124
383.192,-154
383.217,-138
383.242,-100
383.267,-76
383.292,-86
383.317,-121
383.342,-158
383.367,-181
383.392,-191
383.417,-195
383.442,-195
383.467,-185
383.492,-168
383.517,-151
383.542,-143
383.567,-140
383.592,-119
383.617,-63
383.642,29
383.667,140
383.692,243
383.717,324
383.742,389
383.767,452
383.792,522
383.817,601
383.842,676
383.867,731
383.892,750
383.917,725
383.942,659
383.967,569
383.992,479
384.017,403
384.042,342
384.067,283
384.092,213
384.117,126
384.142,24
384.167,-81
384.192,-178
384.217,-254
384.242,-299
384.267,-316
384.292,-316
384.317,-314
384.342,-320
384.367,-336
384.392,-354
384.417,-366
384.442,-371
384.467,-373
384.492,-380
384.517,-391
384.542,-401
384.567,-398
384.592,-372
384.617,-318
384.642,-242
384.667,-156
384.692,-78
384.717,-17
384.742,26
384.767,62
384.792,96
384.817,127
384.842,147
384.867,156
384.892,162
384.917,175
384.942,197
384.967,219
384.992,234
385.017,242
385.042,252
385.067,269
385.092,294
385.117,319
385.142,341
385.167,360
385.192,380
385.217,401
385.242,427
385.267,462
385.292,512
385.317,571
385.342,624
385.367,661
385.392,684
385.417,702
385.442,715
385.467,706
385.492,654
385.517,559
385.542,444
385.567,330
385.592,222
385.617,104
385.642,-29
385.667,-157
385.692,-248
385.717,-286
385.742,-287
385.767,-281
385.792,-289
385.817,-305
385.842,-314
385.867,-307
385.892,-284
385.917,-247
385.942,-190
385.967,-108
385.992,-1
386.017,119
386.042,237
386.067,338
386.092,413
386.117,455
386.142,463
386.167,439
386.192,385
386.217,303
386.242,195
386.267,68
386.292,-64
386.317,-190
386.342,-302
386.367,-395
386.392,-457
386.417,-476
386.442,-445
386.467,-377
386.492,-299
386.517,-240
386.542,-206
386.567,-186
386.592,-163
386.617,-126
386.642,-74
386.667,-12
386.692,47
386.717,93
386.742,115
386.767,114
386.792,102
386.817,92
386.842,87
386.867,78
386.892,54
386.917,18
386.942,-14
386.967,-29
386.992,-22
387.017,5
387.042,50
387.067,109
387.092,173
387.117,228
387.142,261
387.167,273
387.192,275
387.217,285
387.242,311
387.267,345
387.292,371
387.317,380
387.342,369
387.367,345
387.392,312
387.417,272
387.442,223
387.467,169
387.492,124
387.517,101
387.542,103
387.567,116
387.592,123
387.617,120
387.642,122
387.667,146
387.692,193
387.717,238
387.742,257
387.767,242
387.792,214
387.817,192
387.842,178
387.867,156
387.892,119
387.917,78
387.942,53
387.967,47
387.992,45
388.017,28
388.042,3
388.067,-8
388.092,4
388.117,29
388.142,43
388.167,39
388.192,33
388.217,43
388.242,69
388.267,90
388.292,97
388.317,102
388.342,125
388.367,171
388.392,213
388.417,222
388.442,191
388.467,141
388.492,102
388.517,85
388.542,78
388.567,60
388.592,18
388.617,-47
388.642,-132
388.667,-225
388.692,-310
388.717,-369
388.742,-385
388.767,-359
388.792,-303
388.817,-240
388.842,-186
388.867,-145
388.892,-108
388.917,-61
388.942,1
388.967,71
388.992,135
389.017,179
389.042,203
389.067,216
389.092,223
389.117,223
389.142,211
389.167,192
389.192,180
389.217,185
389.242,205
389.267,229
389.292,253
389.317,283
389.342,328
389.367,388
389.392,452
389.417,510
389.442,557
389.467,593
389.492,615
389.517,617
389.542,601
389.567,575
389.592,547
389.617,509
389.642,445
389.667,347
389.692,225
389.717,102
389.742,-7
389.767,-109
389.792,-210
389.817,-306
389.842,-379
389.867,-415
389.892,-419
389.917,-403
389.942,-375
389.967,-333
389.992,-278
390.017,-220
390.042,-176
390.067,-146
390.092,-118
390.117,-75
390.142,-18
390.167,39
390.192,86
390.217,124
390.242,161
390.267,199
390.292,226
390.317,229
390.342,207
390.367,168
390.392,123
390.417,77
390.442,29
390.467,-18
390.492,-60
390.517,-91
390.542,-109
390.567,-113
390.592,-102
390.617,-78
390.642,-47
390.667,-16
390.692,13
390.717,49
390.742,99
390.767,165
390.792,230
390.817,278
390.842,299
390.867,301
390.892,297
390.917,295
390.942,297
390.967,304
390.992,320
391.017,347
391.042,378
391.067,395
391.092,386
391.117,354
391.142,318
391.167,295
391.192,285
391.217,273
391.242,245
391.267,204
391.292,167
391.317,148
391.342,147
391.367,151
391.392,149
391.417,141
391.442,131
391.467,120
391.492,99
391.517,65
391.542,25
391.567,-9
391.592,-29
391.617,-38
391.642,-39
391.667,-30
391.692,-9
391.717,23
391.742,53
391.767,67
391.792,61
391.817,44
391.842,31
391.867,32
391.892,44
391.917,62
391.942,72
391.967,57
391.992,0
392.017,-99
392.042,-219
392.067,-321
392.092,-380
392.117,-397
392.142,-394
392.167,-389
392.192,-385
392.217,-374
392.242,-358
392.267,-349
392.292,-351
392.317,-349
392.342,-320
392.367,-263
392.392,-200
392.417,-158
392.442,-137
392.467,-105
392.492,-27
392.517,103
392.542,266
392.567,442
392.592,628
392.617,825
392.642,1010
392.667,1129
392.692,1139
392.717,1044
392.742,899
392.767,769
392.792,685
392.817,627
392.842,556
392.867,450
392.892,310
392.917,157
392.942,12
392.967,-103
392.992,-169
393.017,-178
393.042,-147
393.067,-113
393.092,-108
393.117,-131
393.142,-154
393.167,-150
393.192,-115
393.217,-74
393.242,-53
393.267,-54
393.292,-59
393.317,-47
393.342,-14
393.367,28
393.392,74
393.417,123
393.442,182
393.467,251
393.492,319
393.517,372
393.542,407
393.567,427
393.592,433
393.617,422
393.642,384
393.667,317
393.692,231
393.717,146
393.742,75
393.767,23
393.792,-18
393.817,-57
393.842,-95
393.867,-126
393.892,-150
393.917,-166
393.942,-179
393.967,-188
393.992,-191
394.017,-184
394.042,-169
394.067,-149
394.092,-125
394.117,-93
394.142,-54
394.167,-14
394.192,19
394.217,41
394.242,55
394.267,69
394.292,85
394.317,97
394.342,98
394.367,88
394.392,77
394.417,75
394.442,83
394.467,95
394.492,101
394.517,96
394.542,83
394.567,68
394.592,54
394.617,39
394.642,20
394.667,-1
394.692,-20
394.717,-25
394.742,-9
394.767,25
394.792,74
394.817,127
394.842,179
394.867,227
394.892,264
394.917,282
394.942,276
394.967,250
394.992,221
395.017,202
395.042,196
395.067,198
395.092,198
395.117,194
395.142,190
395.167,188
395.192,186
395.217,177
395.242,158
395.267,132
395.292,102
395.317,67
395.342,29
395.367,-5
395.392,-28
395.417,-31
395.442,-16
395.467,4
395.492,19
395.517,24
395.542,24
395.567,26
395.592,31
395.617,37
395.642,38
395.667,35
395.692,31
395.717,28
395.742,27
395.767,28
395.792,31
395.817,37
395.842,49
395.867,63
395.892,76
395.917,86
395.942,93
395.967,99
395.992,103
396.017,105
396.042,103
396.067,103
396.092,112
396.117,134
396.142,163
396.167,191
396.192,211
396.217,222
396.242,231
396.267,236
396.292,231
396.317,208
396.342,168
396.367,123
396.392,89
396.417,71
396.442,66
396.467,63
396.492,58
396.517,54
396.542,52
396.567,50
396.592,42
396.617,28
396.642,15
396.667,9
396.692,11
396.717,13
396.742,11
396.767,8
396.792,13
396.817,28
396.842,51
396.867,76
396.892,100
396.917,124
396.942,149
396.967,172
396.992,188
397.017,196
397.042,198
397.067,198
397.092,197
397.117,196
397.142,192
397.167,186
397.192,176
397.217,163
397.242,151
397.267,143
397.292,142
397.317,145
397.342,143
397.367,133
397.392,113
397.417,89
397.442,62
397.467,30
397.492,-6
397.517,-43
397.542,-68
397.567,-74
397.592,-65
397.617,-50
397.642,-38
397.667,-28
397.692,-13
397.717,8
397.742,32
397.767,52
397.792,66
397.817,78
397.842,91
397.867,105
397.892,118
397.917,127
397.942,131
397.967,131
397.992,125
398.017,116
398.042,108
398.067,102
398.092,94
398.117,81
398.142,62
398.167,44
398.192,29
398.217,20
398.242,11
398.267,6
398.292,12
398.317,37
398.342,77
398.367,119
398.392,149
398.417,167
398.442,181
398.467,198
398.492,218
398.517,234
398.542,247
398.567,262
398.592,280
398.617,296
398.642,292
398.667,262
398.692,209
398.717,150
398.742,99
398.767,60
398.792,31
398.817,7
398.842,-15
398.867,-41
398.892,-73
398.917,-107
398.942,-135
398.967,-144
398.992,-127
399.017,-86
399.042,-29
399.067,39
399.092,114
399.117,185
399.142,245
399.167,287
399.192,311
399.217,325
399.242,330
399.267,322
399.292,296
399.317,257
399.342,215
399.367,181
399.392,152
399.417,121
399.442,89
399.467,66
399.492,65
399.517,86
399.542,109
399.567,105
399.592,67
399.617,14
399.642,-22
399.667,-20
399.692,15
399.717,65
399.742,109
399.767,142
399.792,166
399.817,184
399.842,189
399.867,175
399.892,143
399.917,102
399.942,63
399.967,26
399.992,-9
400.017,-48
400.042,-84
400.067,-119
400.092,-158
400.117,-215
400.142,-291
400.167,-371
400.192,-429
400.217,-445
400.242,-425
400.267,-387
400.292,-347
400.317,-304
400.342,-248
400.367,-169
400.392,-71
400.417,30
400.442,121
400.467,190
400.492,234
400.517,252
400.542,247
400.567,229
400.592,205
400.617,175
400.642,134
400.667,82
400.692,35
400.717,14
400.742,33
400.767,80
400.792,128
400.817,158
400.842,181
400.867,224
400.892,301
400.917,394
400.942,469
400.967,502
400.992,512
401.017,534
401.042,596
401.067,686
401.092,768
401.117,811
401.142,807
401.167,768
401.192,709
401.217,635
401.242,548
401.267,454
401.292,361
401.317,273
401.342,182
401.367,80
401.392,-28
401.417,-126
401.442,-195
401.467,-233
401.492,-254
401.517,-279
401.542,-318
401.567,-361
401.592,-392
401.617,-395
401.642,-367
401.667,-318
401.692,-266
401.717,-227
401.742,-204
401.767,-185
401.792,-162
401.817,-135
401.842,-112
401.867,-102
401.892,-100
401.917,-90
401.942,-63
401.967,-24
401.992,7
402.017,23
402.042,28
402.067,35
402.092,50
402.117,68
402.142,79
402.167,82
402.192,82
402.217,86
402.242,95
402.267,105
402.292,114
402.317,121
402.342,121
402.367,113
402.392,97
402.417,79
402.442,68
402.467,67
402.492,71
402.517,78
402.542,90
402.567,115
402.592,154
402.617,193
402.642,219
402.667,229
402.692,231
402.717,236
402.742,242
402.767,242
402.792,233
402.817,224
402.842,229
402.867,248
402.892,268
402.917,274
402.942,262
402.967,240
402.992,216
403.017,191
403.042,157
403.067,113
403.092,69
403.117,38
403.142,28
403.167,35
403.192,45
403.217,47
403.242,38
403.267,20
403.292,4
403.317,-4
403.342,-5
403.367,-7
403.392,-23
403.417,-52
403.442,-80
403.467,-86
403.492,-60
403.517,-16
403.542,19
403.567,32
403.592,30
403.617,36
403.642,57
403.667,81
403.692,89
403.717,75
403.742,51
403.767,38
403.792,42
403.817,56
403.842,68
403.867,75
403.892,80
403.917,84
403.942,83
403.967,74
403.992,63
404.017,55
404.042,53
404.067,50
404.092,43
404.117,37
404.142,44
404.167,66
404.192,92
404.217,109
404.242,117
404.267,128
404.292,156
404.317,196
404.342,234
404.367,254
404.392,251
404.417,233
404.442,210
404.467,187
404.492,167
404.517,153
404.542,147
404.567,149
404.592,152
404.617,150
404.642,141
404.667,121
404.692,93
404.717,59
404.742,24
404.767,-6
404.792,-30
404.817,-47
404.842,-57
404.867,-57
404.892,-44
404.917,-22
404.942,5
404.967,34
404.992,65
405.017,98
405.042,125
405.067,129
405.092,106
405.117,70
405.142,45
405.167,45
405.192,59
405.217,62
405.242,42
405.267,10
405.292,-16
405.317,-29
405.342,-37
405.367,-51
405.392,-74
405.417,-98
405.442,-117
405.467,-131
405.492,-134
405.517,-115
405.542,-62
405.567,22
405.592,121
405.617,206
405.642,265
405.667,303
405.692,334
405.717,368
405.742,399
405.767,412
405.792,398
405.817,363
405.842,324
405.867,302
405.892,303
405.917,314
405.942,317
405.967,303
405.992,282
406.017,267
406.042,259
406.067,243
406.092,208
406.117,164
406.142,137
406.167,144
406.192,166
406.217,165
406.242,111
406.267,18
406.292,-68
406.317,-114
406.342,-116
406.367,-101
406.392,-93
406.417,-95
406.442,-91
406.467,-71
406.492,-38
406.517,-1
406.542,33
406.567,66
406.592,97
406.617,120
406.642,128
406.667,117
406.692,96
406.717,79
406.742,76
406.767,86
406.792,94
406.817,84
406.842,51
406.867,2
406.892,-40
406.917,-60
406.942,-53
406.967,-28
406.992,-1
407.017,17
407.042,31
407.067,47
407.092,67
407.117,87
407.142,102
407.167,113
407.192,122
407.217,130
407.242,132
407.267,124
407.292,106
407.317,90
407.342,86
407.367,92
407.392,93
407.417,79
407.442,52
407.467,29
407.492,22
407.517,23
407.542,16
407.567,-6
407.592,-31
407.617,-39
407.642,-21
407.667,4
407.692,20
407.717,22
407.742,29
407.767,58
407.792,106
407.817,145
407.842,151
407.867,126
407.892,93
407.917,77
407.942,85
407.967,107
407.992,131
408.017,151
408.042,165
408.067,172
408.092,167
408.117,147
408.142,116
408.167,82
408.192,54
408.217,34
408.242,21
408.267,7
408.292,-10
408.317,-32
408.342,-50
408.367,-56
408.392,-48
408.417,-32
408.442,-16
408.467,0
408.492,22
408.517,58
408.542,104
408.567,152
408.592,191
408.617,220
408.642,243
408.667,266
408.692,291
408.717,315
408.742,332
408.767,337
408.792,326
408.817,301
408.842,270
408.867,247
408.892,240
408.917,241
408.942,235
408.967,214
408.992,181
409.017,145
409.042,112
409.067,79
409.092,49
409.117,33
409.142,44
409.167,79
409.192,110
409.217,109
409.242,70
409.267,18
409.292,-16
409.317,-20
409.342,-5
409.367,7
409.392,9
409.417,10
409.442,19
409.467,33
409.492,40
409.517,33
409.542,23
409.567,25
409.592,41
409.617,56
409.642,53
409.667,25
409.692,-7
409.717,-23
409.742,-11
409.767,16
409.792,43
409.817,58
409.842,68
409.867,81
409.892,97
409.917,108
409.942,110
409.967,109
409.992,110
410.017,114
410.042,111
410.067,98
410.092,87
410.117,89
410.142,103
410.167,111
410.192,90
410.217,44
410.242,-1
410.267,-19
410.292,0
410.317,38
410.342,77
410.367,105
410.392,122
410.417,127
410.442,118
410.467,100
410.492,87
410.517,92
410.542,115
410.567,141
410.592,157
410.617,170
410.642,192
410.667,221
410.692,238
410.717,223
410.742,180
410.767,134
410.792,106
410.817,94
410.842,77
410.867,45
410.892,9
410.917,-13
410.942,-16
410.967,-11
410.992,-8
411.017,-11
411.042,-17
411.067,-32
411.092,-67
411.117,-124
411.142,-192
411.167,-252
411.192,-298
411.217,-335
411.242,-361
411.267,-357
411.292,-299
411.317,-188
411.342,-53
411.367,65
411.392,155
411.417,225
411.442,290
411.467,345
411.492,367
411.517,349
411.542,307
411.567,275
411.592,268
411.617,278
411.642,285
411.667,282
411.692,275
411.717,273
411.742,276
411.767,277
411.792,272
411.817,270
411.842,278
411.867,294
411.892,303
411.917,294
411.942,269
411.967,241
411.992,224
412.017,218
412.042,211
412.067,190
412.092,153
412.117,108
412.142,67
412.167,39
412.192,23
412.217,16
412.242,11
412.267,9
412.292,10
412.317,13
412.342,14
412.367,12
412.392,10
412.417,14
412.442,29
412.467,55
412.492,86
412.517,116
412.542,142
412.567,164
412.592,180
412.617,190
412.642,191
412.667,181
412.692,160
412.717,130
412.742,93
412.767,59
412.792,36
412.817,30
412.842,38
412.867,48
412.892,43
412.917,11
412.942,-44
412.967,-108
412.992,-160
413.017,-187
413.042,-194
413.067,-196
413.092,-208
413.117,-235
413.142,-273
413.167,-312
413.192,-342
413.217,-357
413.242,-353
413.267,-331
413.292,-295
413.317,-250
413.342,-198
413.367,-137
413.392,-66
413.417,12
413.442,94
413.467,172
413.492,241
413.517,297
413.542,341
413.567,379
413.592,415
413.617,450
413.642,474
413.667,480
413.692,466
413.717,441
413.742,417
413.767,399
413.792,384
413.817,367
413.842,351
413.867,335
413.892,314
413.917,278
413.942,223
413.967,160
413.992,112
414.017,92
414.042,98
414.067,115
414.092,135
414.117,156
414.142,181
414.167,205
414.192,220
414.217,224
414.242,224
414.267,224
414.292,223
414.317,211
414.342,188
414.367,161
414.392,136
414.417,108
414.442,60
414.467,-10
414.492,-84
414.517,-133
414.542,-140
414.567,-118
414.592,-95
414.617,-91
414.642,-105
414.667,-118
414.692,-112
414.717,-80
414.742,-31
414.767,15
414.792,46
414.817,53
414.842,39
414.867,15
414.892,-9
414.917,-31
414.942,-50
414.967,-62
414.992,-65
415.017,-60
415.042,-54
415.067,-58
415.092,-78
415.117,-107
415.142,-131
415.167,-140
415.192,-137
415.217,-121
415.242,-86
415.267,-27
415.292,44
415.317,106
415.342,139
415.367,152
415.392,170
415.417,204
415.442,240
415.467,255
415.492,249
415.517,246
415.542,265
415.567,294
415.592,309
415.617,302
415.642,291
415.667,296
415.692,303
415.717,289
415.742,249
415.767,208
415.792,190
415.817,184
415.842,165
415.867,136
415.892,130
415.917,166
415.942,217
415.967,238
415.992,221
416.017,206
416.042,219
416.067,230
416.092,192
416.117,106
416.142,36
416.167,25
416.192,39
416.217,7
416.242,-75
416.267,-138
416.292,-130
416.317,-100
416.342,-141
416.367,-265
416.392,-385
416.417,-426
416.442,-430
416.467,-496
416.492,-630
416.517,-723
416.542,-687
416.567,-586
416.592,-556
416.617,-625
416.642,-670
416.667,-589
416.692,-451
416.717,-406
416.742,-474
416.767,-499
416.792,-361
416.817,-159
416.842,-88
416.867,-170
416.892,-199
416.917,-17
416.942,255
416.967,367
416.992,286
417.017,276
417.042,546
417.067,943
417.092,1128
417.117,1049
417.142,1051
417.167,1417
417.192,1932
417.217,2115
417.242,1879
417.267,1727
417.292,2116
417.317,2774
417.342,2953
417.367,2454
417.392,2059
417.417,2596
417.442,3585
417.467,3267
417.492,401
417.517,-3986
417.542,-7020
417.567,-6457
417.592,-2796
417.617,1185
417.642,2973
417.667,2343
417.692,980
417.717,451
417.742,808
417.767,1067
417.792,591
417.817,-298
417.842,-931
417.867,-1111
417.892,-1149
417.917,-1287
417.942,-1386
417.967,-1226
417.992,-898
418.017,-718
418.042,-804
418.067,-929
418.092,-831
418.117,-549
418.142,-348
418.167,-366
418.192,-472
418.217,-484
418.242,-419
418.267,-435
418.292,-569
418.317,-665
418.342,-581
418.367,-386
418.392,-277
418.417,-333
418.442,-432
418.467,-434
418.492,-372
418.517,-390
418.542,-535
418.567,-681
418.592,-695
418.617,-607
418.642,-570
418.667,-660
418.692,-782
418.717,-786
418.742,-630
418.767,-395
418.792,-162
418.817,74
418.842,354
418.867,650
418.892,885
418.917,1017
418.942,1088
418.967,1159
418.992,1239
419.017,1289
419.042,1296
419.067,1303
419.092,1353
419.117,1436
419.142,1501
419.167,1530
419.192,1553
419.217,1600
419.242,1643
419.267,1614
419.292,1478
419.317,1267
419.342,1042
419.367,841
419.392,659
419.417,491
419.442,353
419.467,264
419.492,213
419.517,160
419.542,78
419.567,-29
419.592,-138
419.617,-241
419.642,-352
419.667,-482
419.692,-622
419.717,-743
419.742,-825
419.767,-862
419.792,-845
419.817,-764
419.842,-619
419.867,-448
419.892,-315
419.917,-267
419.942,-296
419.967,-344
419.992,-361
420.017,-338
420.042,-303
420.067,-273
420.092,-244
420.117,-212
420.142,-195
420.167,-229
420.192,-319
420.217,-416
420.242,-439
420.267,-341
420.292,-154
420.317,43
420.342,187
420.367,262
420.392,288
420.417,283
420.442,252
420.467,206
420.492,165
420.517,146
420.542,144
420.567,142
420.592,140
420.617,158
420.642,210
420.667,276
420.692,312
420.717,287
420.742,218
420.767,147
420.792,106
420.817,100
420.842,119
420.867,163
420.892,233
420.917,313
420.942,361
420.967,337
420.992,237
421.017,94
421.042,-41
421.067,-129
421.092,-147
421.117,-96
421.142,1
421.167,98
421.192,141
421.217,110
421.242,32
421.267,-38
421.292,-65
421.317,-51
421.342,-19
421.367,21
421.392,81
421.417,165
421.442,254
421.467,316
421.492,337
421.517,333
421.542,329
421.567,330
421.592,317
421.617,277
421.642,221
421.667,180
421.692,169
421.717,182
421.742,200
421.767,213
421.792,230
421.817,255
421.842,281
421.867,294
421.892,294
421.917,291
421.942,294
421.967,297
421.992,285
422.017,246
422.042,188
422.067,120
422.092,44
422.117,-45
422.142,-149
422.167,-246
422.192,-308
422.217,-320
422.242,-297
422.267,-266
422.292,-245
422.317,-230
422.342,-209
422.367,-181
422.392,-165
422.417,-172
422.442,-189
422.467,-179
422.492,-118
422.517,-19
422.542,64
422.567,85
422.592,32
422.617,-55
422.642,-129
422.667,-158
422.692,-140
422.717,-90
422.742,-12
422.767,85
422.792,184
422.817,248
422.842,246
422.867,182
422.892,99
422.917,53
422.942,82
422.967,181
422.992,309
423.017,419
423.042,480
423.067,490
423.092,466
423.117,435
423.142,405
423.167,370
423.192,317
423.217,246
423.242,179
423.267,141
423.292,139
423.317,152
423.342,150
423.367,120
423.392,76
423.417,44
423.442,37
423.467,54
423.492,78
423.517,97
423.542,105
423.567,101
423.592,86
423.617,63
423.642,34
423.667,7
423.692,-8
423.717,-9
423.742,-1
423.767,0
423.792,-25
423.817,-79
423.842,-147
423.867,-202
423.892,-224
423.917,-217
423.942,-196
423.967,-178
