df_hash,22ZHK4.VLRYU9
56.587,1.025
56.617,1.031
56.647,1.028
56.677,1.026
56.707,1.023
56.737,1.028
56.767,1.032
56.797,1.028
56.827,1.025
56.857,1.030
56.887,1.026
56.917,1.024
56.947,1.028
56.977,1.024
57.007,1.021
57.037,1.031
57.067,1.026
57.097,1.026
57.127,1.023
57.157,1.027
57.187,1.023
57.217,1.029
57.247,1.027
57.277,1.026
57.307,1.024
57.337,1.027
57.367,1.025
57.397,1.026
57.427,1.023
57.457,1.027
57.487,1.028
57.517,1.022
57.547,1.027
57.577,1.027
57.607,1.029
57.637,1.026
57.667,1.024
57.697,1.028
57.727,1.023
57.757,1.028
57.787,1.031
57.817,1.033
57.847,1.017
57.877,1.026
57.907,1.031
57.937,1.021
57.967,1.025
57.997,1.025
58.027,1.022
58.057,1.027
58.087,1.029
58.117,1.030
58.147,1.027
58.177,1.028
58.207,1.028
58.237,1.028
58.267,1.029
58.297,1.026
58.327,1.027
58.357,1.026
58.387,1.023
58.417,1.025
58.447,1.032
58.477,1.029
58.507,1.024
58.537,1.027
58.567,1.026
58.597,1.030
58.627,1.028
58.657,1.025
58.687,1.029
58.717,1.026
58.747,1.027
58.777,1.029
58.807,1.022
58.837,1.022
58.867,1.029
58.897,1.027
58.927,1.021
58.957,1.021
58.987,1.029
59.017,1.026
59.047,1.030
59.077,1.030
59.107,1.027
59.137,1.031
59.167,1.024
59.197,1.024
59.227,1.028
59.257,1.027
59.287,1.034
59.317,1.028
59.347,1.024
59.377,1.025
59.407,1.031
59.437,1.031
59.467,1.028
59.497,1.025
59.527,1.026
59.557,1.024
59.587,1.028
59.617,1.026
59.647,1.023
59.677,1.024
59.707,1.030
59.737,1.026
59.767,1.027
59.797,1.026
59.827,1.031
59.857,1.030
59.887,1.029
59.917,1.021
59.947,1.024
59.977,1.028
60.007,1.029
60.037,1.030
60.067,1.028
60.097,1.024
60.127,1.025
60.157,1.028
60.187,1.029
60.217,1.028
60.247,1.025
60.277,1.027
60.307,1.029
60.337,1.033
60.367,1.025
60.397,1.023
60.427,1.028
60.457,1.025
60.487,1.025
60.517,1.027
60.547,1.024
60.577,1.026
60.607,1.029
60.637,1.029
60.667,1.028
60.697,1.029
60.727,1.026
60.757,1.023
60.787,1.029
60.817,1.028
60.847,1.026
60.877,1.024
60.907,1.026
60.937,1.024
60.967,1.025
60.997,1.030
61.027,1.024
61.057,1.029
61.087,1.030
61.117,1.027
61.147,1.025
61.177,1.026
61.207,1.025
61.237,1.026
61.267,1.027
61.297,1.025
61.327,1.028
61.357,1.029
61.387,1.029
61.417,1.030
61.447,1.025
61.477,1.026
61.507,1.021
61.537,1.023
61.567,1.031
61.597,1.029
61.627,1.027
61.657,1.025
61.687,1.026
61.717,1.027
61.747,1.027
61.777,1.029
61.807,1.025
61.837,1.021
61.867,1.030
61.897,1.027
61.927,1.023
61.957,1.028
61.987,1.023
62.017,1.026
62.047,1.033
62.077,1.028
62.107,1.026
62.137,1.026
62.167,1.029
62.197,1.025
62.227,1.026
62.257,1.027
62.287,1.031
62.317,1.027
62.347,1.027
62.377,1.029
62.407,1.032
62.437,1.025
62.467,1.025
62.497,1.026
62.527,1.025
62.557,1.025
62.587,1.029
62.617,1.026
62.647,1.021
62.677,1.030
62.707,1.029
62.737,1.028
62.767,1.024
62.797,1.026
62.827,1.030
62.857,1.026
62.887,1.028
62.917,1.025
62.947,1.027
62.977,1.026
63.007,1.025
63.037,1.027
63.067,1.026
63.097,1.025
63.127,1.027
63.157,1.025
63.187,1.028
63.217,1.026
63.247,1.030
63.277,1.028
63.307,1.023
63.337,1.028
63.367,1.028
63.397,1.029
63.427,1.032
63.457,1.030
63.487,1.019
63.517,1.031
63.547,1.027
63.577,1.023
63.607,1.029
63.637,1.032
63.667,1.026
63.697,1.025
63.727,1.025
63.757,1.028
63.787,1.029
63.817,1.030
63.847,1.030
63.877,1.027
63.907,1.028
63.937,1.026
63.967,1.021
63.997,1.020
64.027,1.031
64.057,1.031
64.087,1.029
64.117,1.025
64.147,1.026
64.177,1.027
64.207,1.029
64.237,1.026
64.267,1.023
64.297,1.027
64.327,1.024
64.357,1.031
64.387,1.025
64.417,1.025
64.447,1.025
64.477,1.033
64.507,1.025
64.537,1.029
64.567,1.027
64.597,1.025
64.627,1.029
64.657,1.029
64.687,1.025
64.717,1.023
64.747,1.031
64.777,1.030
64.807,1.028
64.837,1.032
64.867,1.023
64.897,1.025
64.927,1.031
64.957,1.029
64.987,1.028
65.017,1.029
65.047,1.031
65.077,1.021
65.107,1.030
65.137,1.028
65.167,1.022
65.197,1.025
65.227,1.031
65.257,1.031
65.287,1.028
65.317,1.027
65.347,1.029
65.377,1.026
65.407,1.028
65.437,1.027
65.467,1.025
65.497,1.027
65.527,1.025
65.557,1.027
65.587,1.027
65.617,1.024
65.647,1.030
65.677,1.029
65.707,1.026
65.737,1.028
65.767,1.030
65.797,1.031
65.827,1.023
65.857,1.030
65.887,1.030
65.917,1.024
65.947,1.029
65.977,1.029
66.007,1.027
66.037,1.031
66.067,1.028
66.097,1.030
66.127,1.028
66.157,1.026
66.187,1.029
66.217,1.026
66.247,1.030
66.277,1.025
66.307,1.025
66.337,1.030
66.367,1.026
66.397,1.024
66.427,1.026
66.457,1.025
66.487,1.028
66.517,1.031
66.547,1.030
66.577,1.024
66.607,1.028
66.637,1.032
66.667,1.026
66.697,1.023
66.727,1.026
66.757,1.031
66.787,1.032
66.817,1.026
66.847,1.026
66.877,1.028
66.907,1.029
66.937,1.026
66.967,1.029
66.997,1.026
67.027,1.028
67.057,1.029
67.087,1.028
67.117,1.027
67.147,1.034
67.177,1.028
67.207,1.023
67.237,1.024
67.267,1.025
67.297,1.025
67.327,1.028
67.357,1.028
67.387,1.026
67.417,1.026
67.447,1.029
67.477,1.029
67.507,1.025
67.537,1.027
67.567,1.025
67.597,1.029
67.627,1.029
67.657,1.026
67.687,1.027
67.717,1.031
67.747,1.027
67.777,1.024
67.807,1.025
67.837,1.029
67.867,1.026
67.897,1.029
67.927,1.025
67.957,1.027
67.987,1.029
68.017,1.031
68.047,1.022
68.077,1.024
68.107,1.030
68.137,1.028
68.167,1.024
68.197,1.030
68.227,1.025
68.257,1.029
68.287,1.033
68.317,1.027
68.347,1.025
68.377,1.027
68.407,1.029
68.437,1.026
68.467,1.032
68.497,1.029
68.527,1.028
68.557,1.025
68.587,1.023
68.617,1.029
68.647,1.032
68.677,1.032
68.707,1.021
68.737,1.022
68.767,1.026
68.797,1.030
68.827,1.037
68.857,1.029
68.887,1.022
68.917,1.024
68.947,1.028
68.977,1.028
69.007,1.028
69.037,1.026
69.067,1.028
69.097,1.023
69.127,1.030
69.157,1.024
69.187,1.023
69.217,1.026
69.247,1.029
69.277,1.028
69.307,1.030
69.337,1.029
69.367,1.031
69.397,1.029
69.427,1.031
69.457,1.027
69.487,1.022
69.517,1.032
69.547,1.033
69.577,1.028
69.607,1.030
69.637,1.023
69.667,1.026
69.697,1.034
69.727,1.031
69.757,1.031
69.787,1.031
69.817,1.028
69.847,1.023
69.877,1.031
69.907,1.031
69.937,1.027
69.967,1.022
69.997,1.030
70.027,1.030
70.057,1.028
70.087,1.028
70.117,1.030
70.147,1.028
70.177,1.030
70.207,1.026
70.237,1.025
70.267,1.028
70.297,1.027
70.327,1.030
70.357,1.028
70.387,1.025
70.417,1.027
70.447,1.029
70.477,1.030
70.507,1.028
70.537,1.025
70.567,1.021
70.597,1.029
70.627,1.030
70.657,1.025
70.687,1.023
70.717,1.030
70.747,1.027
70.777,1.028
70.807,1.027
70.837,1.027
70.867,1.027
70.897,1.026
70.927,1.032
70.957,1.027
70.987,1.029
71.017,1.025
71.047,1.021
71.077,1.033
71.107,1.029
71.137,1.029
71.167,1.024
71.197,1.026
71.227,1.028
71.257,1.029
71.287,1.030
71.317,1.027
71.347,1.026
71.377,1.030
71.407,1.030
71.437,1.023
71.467,1.026
71.497,1.029
71.527,1.030
71.557,1.027
71.587,1.026
71.617,1.030
71.647,1.024
71.677,1.025
71.707,1.025
71.737,1.023
71.767,1.026
71.797,1.029
71.827,1.024
71.857,1.027
71.887,1.032
71.917,1.032
71.947,1.025
71.977,1.026
72.007,1.028
72.037,1.021
72.067,1.025
72.097,1.028
72.127,1.031
72.157,1.020
72.187,1.028
72.217,1.030
72.247,1.021
72.277,1.023
72.307,1.031
72.337,1.030
72.367,1.027
72.397,1.032
72.427,1.025
72.457,1.021
72.487,1.031
72.517,1.027
72.547,1.024
72.577,1.027
72.607,1.029
72.637,1.027
72.667,1.029
72.697,1.027
72.727,1.029
72.757,1.033
72.787,1.030
72.817,1.027
72.847,1.026
72.877,1.027
72.907,1.025
72.937,1.026
72.967,1.031
72.997,1.026
73.027,1.025
73.057,1.029
73.087,1.027
73.117,1.024
73.147,1.027
73.177,1.030
73.207,1.029
73.237,1.029
73.267,1.024
73.297,1.025
73.327,1.029
73.357,1.031
73.387,1.025
73.417,1.027
73.447,1.029
73.477,1.027
73.507,1.029
73.537,1.023
73.567,1.032
73.597,1.031
73.627,1.036
73.657,1.023
73.687,1.023
73.717,1.027
73.747,1.030
73.777,1.032
73.807,1.028
73.837,1.024
73.867,1.025
73.897,1.028
73.927,1.029
73.957,1.029
73.987,1.025
74.017,1.030
74.047,1.031
74.077,1.029
74.107,1.027
74.137,1.032
74.167,1.030
74.197,1.028
74.227,1.031
74.257,1.028
74.287,1.024
74.317,1.021
74.347,1.032
74.377,1.031
74.407,1.031
74.437,1.029
74.467,1.027
74.497,1.027
74.527,1.033
74.557,1.033
74.587,1.029
74.617,1.024
74.647,1.027
74.677,1.029
74.707,1.030
74.737,1.026
74.767,1.024
74.797,1.026
74.827,1.029
74.857,1.028
74.887,1.025
74.917,1.025
74.947,1.034
74.977,1.032
75.007,1.029
75.037,1.022
75.067,1.030
75.097,1.028
75.127,1.028
75.157,1.025
75.187,1.022
75.217,1.030
75.247,1.031
75.277,1.029
75.307,1.028
75.337,1.029
75.367,1.024
75.397,1.029
75.427,1.030
75.457,1.023
75.487,1.024
75.517,1.026
75.547,1.033
75.577,1.028
75.607,1.027
75.637,1.028
75.667,1.029
75.697,1.026
75.727,1.023
75.757,1.025
75.787,1.031
75.817,1.029
75.847,1.028
75.877,1.030
75.907,1.030
75.937,1.027
75.967,1.027
75.997,1.025
76.027,1.031
76.057,1.027
76.087,1.019
76.117,1.029
76.147,1.030
76.177,1.024
76.207,1.027
76.237,1.030
76.267,1.028
76.297,1.026
76.327,1.032
76.357,1.026
76.387,1.026
76.417,1.030
76.447,1.029
76.477,1.030
76.507,1.027
76.537,1.026
76.567,1.029
76.597,1.032
76.627,1.028
76.657,1.025
76.687,1.030
76.717,1.025
76.747,1.026
76.777,1.030
76.807,1.023
76.837,1.023
76.867,1.029
76.897,1.029
76.927,1.029
76.957,1.027
76.987,1.031
77.017,1.035
77.047,1.029
77.077,1.027
77.107,1.030
77.137,1.025
77.167,1.031
77.197,1.028
77.227,1.027
77.257,1.029
77.287,1.027
77.317,1.027
77.347,1.028
77.377,1.034
77.407,1.028
77.437,1.024
77.467,1.029
77.497,1.027
77.527,1.025
77.557,1.027
77.587,1.029
77.617,1.022
77.647,1.032
77.677,1.033
77.707,1.026
77.737,1.024
77.767,1.025
77.797,1.025
77.827,1.032
77.857,1.029
77.887,1.024
77.917,1.027
77.947,1.027
77.977,1.031
78.007,1.031
78.037,1.029
78.067,1.025
78.097,1.025
78.127,1.025
78.157,1.025
78.187,1.032
78.217,1.029
78.247,1.028
78.277,1.025
78.307,1.025
78.337,1.029
78.367,1.027
78.397,1.027
78.427,1.027
78.457,1.026
78.487,1.035
78.517,1.031
78.547,1.022
78.577,1.029
78.607,1.033
78.637,1.027
78.667,1.023
78.697,1.031
78.727,1.027
78.757,1.029
78.787,1.025
78.817,1.031
78.847,1.026
78.877,1.027
78.907,1.022
78.937,1.027
78.967,1.029
78.997,1.030
79.027,1.021
79.057,1.024
79.087,1.029
79.117,1.034
79.147,1.027
79.177,1.033
79.207,1.026
79.237,1.022
79.267,1.030
79.297,1.028
79.327,1.025
79.357,1.024
79.387,1.028
79.417,1.028
79.447,1.030
79.477,1.033
79.507,1.028
79.537,1.029
79.567,1.028
79.597,1.026
79.627,1.025
79.657,1.032
79.687,1.030
79.717,1.026
79.747,1.029
79.777,1.028
79.807,1.024
79.837,1.031
79.867,1.026
79.897,1.029
79.927,1.029
79.957,1.027
79.987,1.021
80.017,1.030
80.047,1.035
80.077,1.025
80.107,1.026
80.137,1.026
80.167,1.032
80.197,1.030
80.227,1.021
80.257,1.026
80.287,1.028
80.317,1.026
80.347,1.029
80.377,1.030
80.407,1.033
80.437,1.025
80.467,1.028
80.497,1.025
80.527,1.031
80.557,1.026
80.587,1.026
80.617,1.025
80.647,1.028
80.677,1.027
80.707,1.029
80.737,1.022
80.767,1.020
80.797,1.032
80.827,1.028
80.857,1.025
80.887,1.027
80.917,1.029
80.947,1.027
80.977,1.033
81.007,1.024
81.037,1.029
81.067,1.026
81.097,1.031
81.127,1.028
81.157,1.029
81.187,1.026
81.217,1.025
81.247,1.024
81.277,1.028
81.307,1.033
81.337,1.032
81.367,1.028
81.397,1.026
81.427,1.026
81.457,1.028
81.487,1.031
81.517,1.027
81.547,1.021
81.577,1.029
81.607,1.037
81.637,1.024
81.667,1.025
81.697,1.031
81.727,1.028
81.757,1.030
81.787,1.031
81.817,1.032
81.847,1.028
81.877,1.028
81.907,1.028
81.937,1.028
81.967,1.030
81.997,1.027
82.027,1.025
82.057,1.028
82.087,1.029
82.117,1.035
82.147,1.029
82.177,1.027
82.207,1.027
82.237,1.026
82.267,1.029
82.297,1.028
82.327,1.024
82.357,1.021
82.387,1.028
82.417,1.032
82.447,1.027
82.477,1.026
82.507,1.029
82.537,1.028
82.567,1.025
82.597,1.031
82.627,1.027
82.657,1.028
82.687,1.027
82.717,1.029
82.747,1.032
82.777,1.039
82.807,1.028
82.837,1.020
82.867,1.024
82.897,1.027
82.927,1.027
82.957,1.028
82.987,1.025
83.017,1.029
83.047,1.026
83.077,1.029
83.107,1.027
83.137,1.025
83.167,1.024
83.197,1.025
83.227,1.035
83.257,1.026
83.287,1.026
83.317,1.035
83.347,1.032
83.377,1.025
83.407,1.029
83.437,1.023
83.467,1.027
83.497,1.029
83.527,1.025
83.557,1.025
83.587,1.029
83.617,1.025
83.647,1.028
83.677,1.034
83.707,1.024
83.737,1.023
83.767,1.028
83.797,1.027
83.827,1.033
83.857,1.030
83.887,1.031
83.917,1.027
83.947,1.032
83.977,1.023
84.007,1.025
84.037,1.027
84.067,1.030
84.097,1.023
84.127,1.027
84.157,1.029
84.187,1.035
84.217,1.027
84.247,1.025
84.277,1.033
84.307,1.033
84.337,1.029
84.367,1.025
84.397,1.026
84.427,1.024
84.457,1.026
84.487,1.029
84.517,1.031
84.547,1.032
84.577,1.035
84.607,1.021
84.637,1.030
84.667,1.029
84.697,1.027
84.727,1.027
84.757,1.026
84.787,1.031
84.817,1.027
84.847,1.028
84.877,1.027
84.907,1.029
84.937,1.028
84.967,1.023
84.997,1.032
85.027,1.031
85.057,1.034
85.087,1.026
85.117,1.024
85.147,1.025
85.177,1.031
85.207,1.029
85.237,1.028
85.267,1.029
85.297,1.023
85.327,1.033
85.357,1.028
85.387,1.021
85.417,1.029
85.447,1.027
85.477,1.031
85.507,1.032
85.537,1.031
85.567,1.026
85.597,1.028
85.627,1.030
85.657,1.029
85.687,1.027
85.717,1.027
85.747,1.031
85.777,1.030
85.807,1.027
85.837,1.023
85.867,1.029
85.897,1.029
85.927,1.031
85.957,1.029
85.987,1.024
86.017,1.027
86.047,1.033
86.077,1.027
86.107,1.026
86.137,1.027
86.167,1.029
86.197,1.030
86.227,1.028
86.257,1.028
86.287,1.027
86.317,1.029
86.347,1.032
86.377,1.027
86.407,1.024
86.437,1.024
86.467,1.028
86.497,1.026
86.527,1.031
86.557,1.029
86.587,1.028
86.617,1.029
86.647,1.024
86.677,1.032
86.707,1.032
86.737,1.027
86.767,1.022
86.797,1.030
86.827,1.029
86.857,1.026
86.887,1.025
86.917,1.032
86.947,1.029
86.977,1.027
87.007,1.028
87.037,1.028
87.067,1.028
87.097,1.029
87.127,1.031
87.157,1.029
87.187,1.030
87.217,1.029
87.247,1.030
87.277,1.028
87.307,1.031
87.337,1.033
87.367,1.023
87.397,1.027
87.427,1.030
87.457,1.025
87.487,1.027
87.517,1.028
87.547,1.027
87.577,1.032
87.607,1.033
87.637,1.027
87.667,1.027
87.697,1.026
87.727,1.030
87.757,1.031
87.787,1.026
87.817,1.029
87.847,1.025
87.877,1.030
87.907,1.029
87.937,1.025
87.967,1.027
87.997,1.025
88.027,1.028
88.057,1.029
88.087,1.025
88.117,1.026
88.147,1.026
88.177,1.026
88.207,1.030
88.237,1.031
88.267,1.027
88.297,1.040
88.327,1.029
88.357,1.033
88.387,1.025
88.417,1.021
88.447,1.027
88.477,1.032
88.507,1.031
88.537,1.031
88.567,1.033
88.597,1.027
88.627,1.032
88.657,1.030
88.687,1.027
88.717,1.030
88.747,1.029
88.777,1.028
88.807,1.027
88.837,1.029
88.867,1.026
88.897,1.029
88.927,1.026
88.957,1.030
88.987,1.028
89.017,1.031
89.047,1.022
89.077,1.034
89.107,1.033
89.137,1.022
89.167,1.027
89.197,1.024
89.227,1.028
89.257,1.028
89.287,1.027
89.317,1.029
89.347,1.030
89.377,1.031
89.407,1.032
89.437,1.031
89.467,1.027
89.497,1.027
89.527,1.028
89.557,1.033
89.587,1.027
89.617,1.027
89.647,1.027
89.677,1.025
89.707,1.026
89.737,1.029
89.767,1.028
89.797,1.019
89.827,1.025
89.857,1.031
89.887,1.025
89.917,1.027
89.947,1.029
89.977,1.029
90.007,1.029
90.037,1.030
90.067,1.025
90.097,1.027
90.127,1.030
90.157,1.031
90.187,1.026
90.217,1.026
90.247,1.022
90.277,1.031
90.307,1.032
90.337,1.032
90.367,1.027
90.397,1.025
90.427,1.025
90.457,1.026
90.487,1.028
90.517,1.027
90.547,1.032
90.577,1.027
90.607,1.035
90.637,1.029
90.667,1.023
90.697,1.027
90.727,1.030
90.757,1.026
90.787,1.029
90.817,1.027
90.847,1.028
90.877,1.030
90.907,1.029
90.937,1.028
90.967,1.028
90.997,1.027
91.027,1.028
91.057,1.027
91.087,1.031
91.117,1.033
91.147,1.031
91.177,1.028
91.207,1.030
91.237,1.027
91.267,1.027
91.297,1.034
91.327,1.026
91.357,1.021
91.387,1.031
91.417,1.032
91.447,1.029
91.477,1.031
91.507,1.026
91.537,1.028
91.567,1.030
91.597,1.033
91.627,1.031
91.657,1.030
91.687,1.031
91.717,1.029
91.747,1.033
91.777,1.031
91.807,1.022
91.837,1.022
91.867,1.028
91.897,1.029
91.927,1.023
91.957,1.023
91.987,1.029
92.017,1.033
92.047,1.032
92.077,1.031
92.107,1.025
92.137,1.030
92.167,1.028
92.197,1.033
92.227,1.025
92.257,1.021
92.287,1.031
92.317,1.031
92.347,1.029
92.377,1.027
92.407,1.030
92.437,1.034
92.467,1.029
92.497,1.026
92.527,1.021
92.557,1.035
92.587,1.030
92.617,1.030
92.647,1.030
92.677,1.027
92.707,1.029
92.737,1.029
92.767,1.032
92.797,1.034
92.827,1.027
92.857,1.023
92.887,1.024
92.917,1.033
92.947,1.026
92.977,1.030
93.007,1.029
93.037,1.028
93.067,1.029
93.097,1.027
93.127,1.028
93.157,1.026
93.187,1.031
93.217,1.030
93.247,1.028
93.277,1.029
93.307,1.030
93.337,1.031
93.367,1.027
93.397,1.025
93.427,1.031
93.457,1.027
93.487,1.033
93.517,1.029
93.547,1.028
93.577,1.022
93.607,1.032
93.637,1.030
93.667,1.025
93.697,1.028
93.727,1.034
93.757,1.027
93.787,1.031
93.817,1.024
93.847,1.029
93.877,1.029
93.907,1.029
93.937,1.028
93.967,1.024
93.997,1.027
94.027,1.029
94.057,1.030
94.087,1.028
94.117,1.029
94.147,1.029
94.177,1.026
94.207,1.027
94.237,1.034
94.267,1.027
94.297,1.024
94.327,1.033
94.357,1.027
94.387,1.023
94.417,1.026
94.447,1.028
94.477,1.029
94.507,1.024
94.537,1.025
94.567,1.029
94.597,1.033
94.627,1.031
94.657,1.026
94.687,1.032
94.717,1.024
94.747,1.027
94.777,1.033
94.807,1.032
94.837,1.026
94.867,1.028
94.897,1.036
94.927,1.024
94.957,1.025
94.987,1.027
95.017,1.026
95.047,1.033
95.077,1.035
95.107,1.024
95.137,1.026
95.167,1.031
95.197,1.031
95.227,1.032
95.257,1.033
95.287,1.030
95.317,1.027
95.347,1.026
95.377,1.032
95.407,1.030
95.437,1.028
95.467,1.025
95.497,1.031
95.527,1.032
95.557,1.033
95.587,1.026
95.617,1.024
95.647,1.028
95.677,1.028
95.707,1.026
95.737,1.030
95.767,1.026
95.797,1.027
95.827,1.029
95.857,1.028
95.887,1.023
95.917,1.028
95.947,1.031
95.977,1.031
96.007,1.029
96.037,1.030
96.067,1.032
96.097,1.032
96.127,1.025
96.157,1.023
96.187,1.032
96.217,1.031
96.247,1.033
96.277,1.031
96.307,1.026
96.337,1.028
96.367,1.032
96.397,1.033
96.427,1.030
96.457,1.027
96.487,1.025
96.517,1.029
96.547,1.029
96.577,1.029
96.607,1.027
96.637,1.031
96.667,1.031
96.697,1.031
96.727,1.030
96.757,1.032
96.787,1.031
96.817,1.027
96.847,1.029
96.877,1.029
96.907,1.028
96.937,1.025
96.967,1.028
96.997,1.029
97.027,1.024
97.057,1.033
97.087,1.034
97.117,1.028
97.147,1.027
97.177,1.032
97.207,1.018
97.237,1.031
97.267,1.034
97.297,1.028
97.327,1.030
97.357,1.029
97.387,1.030
97.417,1.031
97.447,1.028
97.477,1.026
97.507,1.025
97.537,1.025
97.567,1.034
97.597,1.031
97.627,1.029
97.657,1.031
97.687,1.021
97.717,1.023
97.747,1.039
97.777,1.041
97.807,1.030
97.837,1.027
97.867,1.027
97.897,1.033
97.927,1.031
97.957,1.025
97.987,1.025
98.017,1.023
98.047,1.021
98.077,1.026
98.107,1.037
98.137,1.035
98.167,1.037
98.197,1.033
98.227,1.026
98.257,1.023
98.287,1.025
98.317,1.028
98.347,1.030
98.377,1.028
98.407,1.028
98.437,1.024
98.467,1.026
98.497,1.034
98.527,1.030
98.557,1.023
98.587,1.028
98.617,1.029
98.647,1.027
98.677,1.029
98.707,1.027
98.737,1.026
98.767,1.028
98.797,1.035
98.827,1.027
98.857,1.023
98.887,1.027
98.917,1.027
98.947,1.028
98.977,1.032
99.007,1.030
99.037,1.032
99.067,1.021
99.097,1.032
99.127,1.030
99.157,1.035
99.187,1.028
99.217,1.023
99.247,1.029
99.277,1.037
99.307,1.031
99.337,1.025
99.367,1.027
99.397,1.035
99.427,1.028
99.457,1.028
99.487,1.032
99.517,1.032
99.547,1.021
99.577,1.031
99.607,1.029
99.637,1.023
99.667,1.028
99.697,1.033
99.727,1.031
99.757,1.029
99.787,1.032
99.817,1.032
99.847,1.030
99.877,1.026
99.907,1.021
99.937,1.032
99.967,1.030
99.997,1.027
100.027,1.028
100.057,1.028
100.087,1.027
100.117,1.028
100.147,1.029
100.177,1.030
100.207,1.032
100.237,1.032
100.267,1.023
100.297,1.033
100.327,1.032
100.357,1.024
100.387,1.030
100.417,1.031
100.447,1.033
100.477,1.029
100.507,1.029
100.537,1.032
100.567,1.030
100.597,1.031
100.627,1.025
100.657,1.027
100.687,1.033
100.717,1.030
100.747,1.031
100.777,1.027
100.807,1.025
100.837,1.032
100.867,1.030
100.897,1.027
100.927,1.030
100.957,1.031
100.987,1.023
101.017,1.039
101.047,1.030
101.077,1.028
101.107,1.025
101.137,1.027
101.167,1.028
101.197,1.031
101.227,1.030
101.257,1.028
101.287,1.030
101.317,1.029
101.347,1.031
101.377,1.029
101.407,1.025
101.437,1.029
101.467,1.032
101.497,1.033
101.527,1.029
101.557,1.027
101.587,1.029
101.617,1.030
101.647,1.027
101.677,1.032
101.707,1.029
101.737,1.029
101.767,1.032
101.797,1.031
101.827,1.029
101.857,1.029
101.887,1.028
101.917,1.028
101.947,1.029
101.977,1.029
102.007,1.031
102.037,1.027
102.067,1.030
102.097,1.029
102.127,1.031
102.157,1.023
102.187,1.028
102.217,1.029
102.247,1.027
102.277,1.033
102.307,1.029
102.337,1.033
102.367,1.030
102.397,1.029
102.427,1.026
102.457,1.028
102.487,1.029
102.517,1.022
102.547,1.032
102.577,1.031
102.607,1.028
102.637,1.026
102.667,1.031
102.697,1.032
102.727,1.027
102.757,1.030
102.787,1.029
102.817,1.028
102.847,1.023
102.877,1.028
102.907,1.033
102.937,1.027
102.967,1.027
102.997,1.024
103.027,1.029
103.057,1.032
103.087,1.033
103.117,1.031
103.147,1.026
103.177,1.026
103.207,1.021
103.237,1.028
103.267,1.030
103.297,1.029
103.327,1.026
103.357,1.031
103.387,1.030
103.417,1.026
103.447,1.028
103.477,1.028
103.507,1.025
103.537,1.031
103.567,1.032
103.597,1.027
103.627,1.031
103.657,1.028
103.687,1.030
103.717,1.031
103.747,1.027
103.777,1.029
103.807,1.025
103.837,1.028
103.867,1.034
103.897,1.034
103.927,1.028
103.957,1.027
103.987,1.029
104.017,1.027
104.047,1.031
104.077,1.029
104.107,1.022
104.137,1.028
104.167,1.037
104.197,1.029
104.227,1.028
104.257,1.030
104.287,1.029
104.317,1.025
104.347,1.029
104.377,1.029
104.407,1.028
104.437,1.028
104.467,1.028
104.497,1.030
104.527,1.029
104.557,1.028
104.587,1.024
104.617,1.034
104.647,1.032
104.677,1.031
104.707,1.023
104.737,1.026
104.767,1.029
104.797,1.031
104.827,1.027
104.857,1.027
104.887,1.031
104.917,1.028
104.947,1.028
104.977,1.030
105.007,1.027
105.037,1.028
105.067,1.031
105.097,1.027
105.127,1.026
105.157,1.029
105.187,1.032
105.217,1.032
105.247,1.028
105.277,1.027
105.307,1.025
105.337,1.031
105.367,1.028
105.397,1.034
105.427,1.029
105.457,1.026
105.487,1.029
105.517,1.029
105.547,1.031
105.577,1.030
105.607,1.033
105.637,1.022
105.667,1.027
105.697,1.031
105.727,1.028
105.757,1.027
105.787,1.031
105.817,1.031
105.847,1.032
105.877,1.029
105.907,1.031
105.937,1.027
105.967,1.030
105.997,1.030
106.027,1.028
106.057,1.024
106.087,1.030
106.117,1.031
106.147,1.031
106.177,1.029
106.207,1.027
106.237,1.030
106.267,1.031
106.297,1.027
106.327,1.029
106.357,1.029
106.387,1.028
106.417,1.036
106.447,1.030
106.477,1.027
106.507,1.030
106.537,1.029
106.567,1.030
106.597,1.033
106.627,1.031
106.657,1.030
106.687,1.030
106.717,1.030
106.747,1.030
106.777,1.033
106.807,1.027
106.837,1.029
106.867,1.035
106.897,1.030
106.927,1.031
106.957,1.029
106.987,1.030
107.017,1.030
107.047,1.030
107.077,1.026
107.107,1.026
107.137,1.031
107.167,1.032
107.197,1.025
107.227,1.027
107.257,1.030
107.287,1.031
107.317,1.031
107.347,1.028
107.377,1.029
107.407,1.032
107.437,1.031
107.467,1.033
107.497,1.032
107.527,1.029
107.557,1.030
107.587,1.031
107.617,1.031
107.647,1.035
107.677,1.026
107.707,1.027
