df_hash,22ZHK4.YQ10CM
344.008,1.018
344.038,1.013
344.068,1.019
344.098,1.017
344.128,1.013
344.158,1.021
344.188,1.018
344.218,1.013
344.248,1.004
344.278,1.005
344.308,1.014
344.338,1.012
344.368,1.008
344.398,1.011
344.428,1.008
344.458,1.017
344.488,1.001
344.518,1.011
344.548,1.019
344.578,1.024
344.608,1.017
344.638,1.004
344.668,1.012
344.698,1.015
344.728,1.015
344.758,1.009
344.788,1.017
344.818,1.011
344.848,1.023
344.878,1.015
344.908,1.008
344.938,1.017
344.968,1.013
344.998,1.010
345.028,1.017
345.058,1.012
345.088,1.004
345.118,1.018
345.148,1.021
345.178,1.015
345.208,1.013
345.238,1.013
345.268,1.024
345.298,1.030
345.328,1.012
345.358,1.005
345.388,1.007
345.418,1.015
345.448,1.013
345.478,1.014
345.508,1.007
345.538,1.012
345.568,1.007
345.598,1.010
345.628,1.008
345.658,1.015
345.688,1.019
345.718,1.021
345.748,1.010
345.778,1.011
345.808,1.011
345.838,1.006
345.868,1.016
345.898,1.006
345.928,1.030
345.958,1.027
345.988,1.006
346.018,1.011
346.048,1.010
346.078,1.011
346.108,1.012
346.138,1.020
346.168,1.022
346.198,1.008
346.228,1.005
346.258,1.012
346.288,1.010
346.318,1.013
346.348,1.016
346.378,1.013
346.408,1.013
346.438,1.013
346.468,1.012
346.498,1.018
346.528,1.008
346.558,1.014
346.588,1.017
346.618,1.016
346.648,1.015
346.678,1.013
346.708,1.016
346.738,1.007
346.768,1.013
346.798,1.014
346.828,1.019
346.858,1.014
346.888,1.022
346.918,1.012
346.948,1.018
346.978,1.016
347.008,1.010
347.038,1.018
347.068,1.019
347.098,1.008
347.128,1.017
347.158,1.015
347.188,1.015
347.218,1.021
347.248,1.019
347.278,1.010
347.308,1.011
347.338,1.014
347.368,1.019
347.398,1.016
347.428,1.006
347.458,1.012
347.488,1.006
347.518,1.021
347.548,1.016
347.578,1.019
347.608,1.018
347.638,1.011
347.668,1.013
347.698,1.010
347.728,1.019
347.758,1.023
347.788,1.023
347.818,1.015
347.848,1.008
347.878,1.016
347.908,1.013
347.938,1.018
347.968,1.013
347.998,1.009
348.028,1.010
348.058,1.016
348.088,1.018
348.118,1.020
348.148,1.016
348.178,1.010
348.208,1.019
348.238,1.015
348.268,1.008
348.298,1.012
348.328,1.018
348.358,1.016
348.388,1.005
348.418,1.012
348.448,1.016
348.478,1.029
348.508,1.019
348.538,1.007
348.568,0.999
348.598,1.008
348.628,1.015
348.658,1.021
348.688,1.016
348.718,1.014
348.748,1.011
348.778,1.018
348.808,1.011
348.838,1.015
348.868,1.019
348.898,1.015
348.928,1.007
348.958,1.013
348.988,1.018
349.018,1.016
349.048,1.020
349.078,1.029
349.108,1.011
349.138,1.009
349.168,1.012
349.198,1.011
349.228,1.014
349.258,1.018
349.288,1.012
349.318,1.020
349.348,1.011
349.378,1.015
349.408,1.016
349.438,1.013
349.468,1.012
349.498,1.012
349.528,1.013
349.558,1.008
349.588,1.020
349.618,1.015
349.648,1.018
349.678,1.007
349.708,1.018
349.738,1.015
349.768,1.012
349.798,1.016
349.828,1.021
349.858,1.012
349.888,1.010
349.918,1.009
349.948,1.016
349.978,1.017
350.008,1.013
350.038,1.020
350.068,1.020
350.098,1.009
350.128,1.011
350.158,1.019
350.188,1.019
350.218,1.014
350.248,1.009
350.278,1.012
350.308,1.021
350.338,1.020
350.368,1.020
350.398,1.013
350.428,1.018
350.458,1.016
350.488,1.016
350.518,1.009
350.548,1.018
350.578,1.015
350.608,1.008
350.638,1.017
350.668,1.019
350.698,1.010
350.728,1.014
350.758,1.017
350.788,1.015
350.818,1.023
350.848,1.015
350.878,1.020
350.908,1.018
350.938,1.012
350.968,1.015
350.998,1.013
351.028,1.014
351.058,1.009
351.088,1.018
351.118,1.021
351.148,1.014
351.178,1.018
351.208,1.011
351.238,1.013
351.268,1.010
351.298,1.023
351.328,1.017
351.358,1.005
351.388,1.020
351.418,1.018
351.448,1.011
351.478,1.007
351.508,1.019
351.538,1.014
351.568,1.021
351.598,1.008
351.628,1.012
351.658,1.013
351.688,1.013
351.718,1.014
351.748,1.021
351.778,1.014
351.808,1.016
351.838,1.012
351.868,1.018
351.898,1.009
351.928,1.019
351.958,1.027
351.988,1.015
352.018,1.011
352.048,1.009
352.078,1.015
352.108,1.020
352.138,1.015
352.168,1.018
352.198,1.005
352.228,1.008
352.258,1.015
352.288,1.012
352.318,1.013
352.348,1.020
352.378,1.011
352.408,1.013
352.438,1.013
352.468,1.014
352.498,1.020
352.528,1.020
352.558,1.017
352.588,1.012
352.618,1.009
352.648,1.003
352.678,1.006
352.708,1.012
352.738,1.024
352.768,1.023
352.798,1.023
352.828,1.019
352.858,1.016
352.888,1.018
352.918,1.016
352.948,1.017
352.978,1.019
353.008,1.011
353.038,1.019
353.068,1.023
353.098,1.011
353.128,1.013
353.158,1.020
353.188,1.009
353.218,1.018
353.248,1.021
353.278,1.019
353.308,1.015
353.338,1.021
353.368,1.018
353.398,1.009
353.428,1.012
353.458,1.010
353.488,1.014
353.518,1.010
353.548,1.022
353.578,1.017
353.608,1.007
353.638,1.022
353.668,1.019
353.698,1.017
353.728,1.014
353.758,1.008
353.788,1.010
353.818,1.014
353.848,1.016
353.878,1.021
353.908,1.020
353.938,1.015
353.968,1.008
353.998,1.016
354.028,1.015
354.058,1.009
354.088,1.021
354.118,1.009
354.148,1.017
354.178,1.018
354.208,1.022
354.238,1.007
354.268,1.006
354.298,1.015
354.328,1.018
354.358,1.008
354.388,1.009
354.418,1.023
354.448,1.004
354.478,1.021
354.508,1.025
354.538,1.024
354.568,1.032
354.598,1.019
354.628,1.001
354.658,1.021
354.688,1.019
354.718,1.008
354.748,1.004
354.778,0.991
354.808,1.017
354.838,1.022
354.868,1.002
354.898,1.023
354.928,1.010
354.958,1.013
354.988,1.011
355.018,1.008
355.048,1.016
355.078,1.024
355.108,1.020
355.138,1.032
355.168,1.032
355.198,1.003
355.228,1.005
355.258,1.010
355.288,1.011
355.318,1.009
355.348,1.020
355.378,1.023
355.408,1.022
355.438,1.022
355.468,1.010
355.498,1.010
355.528,1.007
355.558,1.004
355.588,1.014
355.618,1.017
355.648,1.012
355.678,1.030
355.708,1.025
355.738,1.016
355.768,1.006
355.798,1.017
355.828,1.011
355.858,1.002
355.888,1.018
355.918,1.030
355.948,1.021
355.978,1.029
356.008,1.016
356.038,1.008
356.068,1.006
356.098,1.015
356.128,1.017
356.158,1.013
356.188,1.021
356.218,1.026
356.248,1.017
356.278,1.008
356.308,1.009
356.338,1.014
356.368,1.017
356.398,1.021
356.428,1.006
356.458,1.011
356.488,1.018
356.518,1.011
356.548,1.015
356.578,1.024
356.608,1.023
356.638,1.014
356.668,1.011
356.698,1.014
356.728,1.017
356.758,1.014
356.788,1.015
356.818,1.011
356.848,1.002
356.878,1.013
356.908,1.013
356.938,1.031
356.968,1.037
356.998,1.010
357.028,1.009
357.058,1.016
357.088,1.012
357.118,1.001
357.148,1.023
357.178,1.027
357.208,1.006
357.238,1.015
357.268,1.013
357.298,1.014
357.328,1.025
357.358,1.030
357.388,1.019
357.418,1.028
357.448,1.019
357.478,1.023
357.508,0.999
357.538,1.003
357.568,1.015
357.598,1.016
357.628,1.018
357.658,1.021
357.688,1.012
357.718,1.013
357.748,1.014
357.778,1.010
357.808,1.013
357.838,1.022
357.868,1.023
357.898,1.032
357.928,1.016
357.958,1.008
357.988,1.007
358.018,1.013
358.048,1.019
358.078,1.017
358.108,1.016
358.138,1.014
358.168,1.008
358.198,1.031
358.228,1.053
358.258,1.016
358.288,0.981
358.318,1.000
358.348,1.021
358.378,1.009
358.408,1.001
358.438,1.019
358.468,1.028
358.498,1.011
358.528,1.017
358.558,1.018
358.588,1.004
358.618,1.015
358.648,1.023
358.678,1.026
358.708,1.021
358.738,1.023
358.768,1.014
358.798,1.012
358.828,1.015
358.858,1.018
358.888,1.021
358.918,1.022
358.948,1.020
358.978,1.016
359.008,1.012
359.038,1.010
359.068,1.015
359.098,1.014
359.128,1.006
359.158,1.021
359.188,1.029
359.218,1.018
359.248,1.017
359.278,1.020
359.308,1.013
359.338,1.012
359.368,1.021
359.398,1.016
359.428,1.016
359.458,1.019
359.488,1.017
359.518,1.018
359.548,1.021
359.578,1.017
359.608,1.019
359.638,1.013
359.668,1.016
359.698,1.018
359.728,1.018
359.758,1.020
359.788,1.021
359.818,1.013
359.848,1.016
359.878,1.015
359.908,0.997
359.938,0.939
359.968,1.027
359.998,1.095
360.028,1.039
360.058,1.008
360.088,0.964
360.118,1.018
360.148,1.035
360.178,1.014
360.208,1.025
360.238,1.006
360.268,1.008
360.298,1.031
360.328,1.021
360.358,1.023
360.388,0.997
360.418,1.008
360.448,1.028
360.478,1.028
360.508,1.017
360.538,1.007
360.568,1.009
360.598,1.017
360.628,1.017
360.658,1.011
360.688,1.019
360.718,1.011
360.748,1.012
360.778,1.021
360.808,1.027
360.838,1.039
360.868,1.029
360.898,0.997
360.928,1.005
360.958,1.016
360.988,1.013
361.018,1.018
361.048,1.002
361.078,1.030
361.108,1.024
361.138,1.017
361.168,1.001
361.198,1.017
361.228,1.018
361.258,1.023
361.288,1.013
361.318,1.007
361.348,1.000
361.378,1.081
361.408,1.082
361.438,0.974
361.468,0.960
361.498,0.983
361.528,1.024
361.558,1.034
361.588,1.007
361.618,1.008
361.648,1.022
361.678,1.013
361.708,1.016
361.738,1.020
361.768,0.993
361.798,1.035
361.828,1.002
361.858,1.028
361.888,1.033
361.918,1.020
361.948,1.008
361.978,1.001
362.008,0.991
362.038,1.024
362.068,1.019
362.098,1.008
362.128,1.016
362.158,1.012
362.188,1.021
362.218,1.014
362.248,1.015
362.278,1.026
362.308,1.020
362.338,1.029
362.368,1.003
362.398,1.007
362.428,1.006
362.458,1.023
362.488,1.033
362.518,1.021
362.548,0.999
362.578,1.014
362.608,1.002
362.638,1.019
362.668,1.011
362.698,1.013
362.728,1.008
362.758,1.020
362.788,1.021
362.818,1.022
362.848,0.999
362.878,1.005
362.908,1.010
362.938,1.025
362.968,1.000
362.998,1.023
363.028,1.010
363.058,1.002
363.088,1.010
363.118,1.039
363.148,1.009
363.178,1.011
363.208,1.030
363.238,1.021
363.268,1.006
363.298,1.044
363.328,0.989
363.358,1.021
363.388,0.996
363.418,1.020
363.448,1.015
363.478,1.014
363.508,1.023
363.538,0.975
363.568,1.029
363.598,1.013
363.628,1.002
363.658,1.015
363.688,1.018
363.718,1.016
363.748,1.020
363.778,1.031
363.808,1.010
363.838,1.002
363.868,1.007
363.898,1.016
363.928,1.025
363.958,1.029
363.988,1.000
364.018,1.015
364.048,1.018
364.078,1.004
364.108,1.021
364.138,1.006
364.168,0.994
364.198,1.025
364.228,1.021
364.258,1.006
364.288,1.025
364.318,1.008
364.348,1.017
364.378,1.009
364.408,1.008
364.438,1.011
364.468,1.006
364.498,1.016
364.528,1.018
364.558,1.018
364.588,1.014
364.618,1.022
364.648,1.008
364.678,1.004
364.708,1.015
364.738,1.016
364.768,1.011
364.798,1.014
364.828,1.014
364.858,1.024
364.888,1.016
364.918,1.013
364.948,1.009
364.978,1.016
365.008,1.012
365.038,1.011
365.068,1.029
365.098,1.007
365.128,1.004
365.158,1.006
365.188,1.006
365.218,1.009
365.248,1.022
365.278,1.024
365.308,1.006
365.338,1.013
365.368,1.014
365.398,1.021
365.428,1.001
365.458,1.015
365.488,1.017
365.518,1.017
365.548,1.017
365.578,1.003
365.608,1.018
365.638,1.019
365.668,1.017
365.698,1.020
365.728,1.008
365.758,1.003
365.788,0.993
365.818,1.012
365.848,1.028
365.878,1.046
365.908,1.011
365.938,1.006
365.968,1.025
365.998,1.000
366.028,1.002
366.058,1.000
366.088,1.019
366.118,1.018
366.148,1.024
366.178,1.017
366.208,1.006
366.238,1.012
366.268,1.018
366.298,0.993
366.328,1.007
366.358,1.030
366.388,1.027
366.418,1.012
366.448,1.005
366.478,1.011
366.508,1.007
366.538,1.012
366.568,1.049
366.598,1.048
366.628,0.993
366.658,0.999
366.688,1.006
366.718,0.996
366.748,1.011
366.778,1.004
366.808,0.995
366.838,0.997
366.868,1.012
366.898,1.010
366.928,1.006
366.958,1.026
366.988,1.021
367.018,1.003
367.048,1.011
367.078,1.035
367.108,1.055
367.138,1.047
367.168,0.955
367.198,0.952
367.228,0.997
367.258,0.992
367.288,1.000
367.318,1.002
367.348,0.999
367.378,0.992
367.408,1.006
367.438,1.005
367.468,1.021
367.498,1.018
367.528,1.025
367.558,1.013
367.588,1.011
367.618,1.025
367.648,0.992
367.678,0.994
367.708,1.006
367.738,0.984
367.768,0.963
367.798,1.014
367.828,1.035
367.858,1.025
367.888,1.028
367.918,1.021
367.948,0.991
367.978,0.979
368.008,1.012
368.038,1.046
368.068,1.054
368.098,1.025
368.128,1.030
368.158,1.015
368.188,1.000
368.218,1.010
368.248,1.003
368.278,0.998
368.308,1.001
368.338,1.004
368.368,1.003
368.398,1.013
368.428,1.019
368.458,1.008
368.488,0.991
368.518,0.990
368.548,1.021
368.578,1.022
368.608,1.012
368.638,1.010
368.668,1.017
368.698,1.007
368.728,1.003
368.758,1.021
368.788,1.012
368.818,1.011
368.848,1.020
368.878,1.007
368.908,1.006
368.938,1.004
368.968,1.013
368.998,1.023
369.028,1.020
369.058,1.021
369.088,1.020
369.118,1.017
369.148,1.017
369.178,1.007
369.208,1.013
369.238,1.011
369.268,1.007
369.298,1.005
369.328,1.008
369.358,1.013
369.388,1.012
369.418,1.014
369.448,1.006
369.478,1.004
369.508,1.007
369.538,1.006
369.568,1.012
369.598,1.008
369.628,1.003
369.658,1.011
369.688,1.016
369.718,1.019
369.748,1.016
369.778,1.004
369.808,1.000
369.838,1.031
369.868,1.022
369.898,1.008
369.928,1.019
369.958,1.017
369.988,1.015
370.018,1.021
370.048,1.024
370.078,1.001
370.108,0.998
370.138,1.016
370.168,1.022
370.198,1.006
370.228,1.005
370.258,1.008
370.288,1.014
370.318,1.007
370.348,1.012
370.378,1.014
370.408,1.009
370.438,1.010
370.468,1.006
370.498,1.016
370.528,1.015
370.558,1.003
370.588,1.016
370.618,1.006
370.648,1.008
370.678,1.007
370.708,1.011
370.738,1.018
370.768,1.018
370.798,1.013
370.828,1.019
370.858,1.008
370.888,0.997
370.918,1.008
370.948,1.014
370.978,1.013
371.008,1.012
371.038,1.015
371.068,1.018
371.098,1.006
371.128,1.009
371.158,1.015
371.188,1.012
371.218,1.011
371.248,1.010
371.278,1.011
371.308,1.020
371.338,1.014
371.368,1.007
371.398,1.011
371.428,1.011
371.458,1.009
371.488,1.016
371.518,1.012
371.548,1.016
371.578,1.018
371.608,1.012
371.638,1.006
371.668,1.010
371.698,1.013
371.728,1.012
371.758,1.018
371.788,1.010
371.818,1.014
371.848,1.014
371.878,1.011
371.908,1.011
371.938,1.016
371.968,1.012
371.998,1.010
372.028,1.014
372.058,1.013
372.088,1.010
372.118,1.018
372.148,1.013
372.178,1.011
372.208,1.006
372.238,1.009
372.268,1.015
372.298,1.013
372.328,1.017
372.358,1.010
372.388,1.007
372.418,1.009
372.448,1.012
372.478,1.021
372.508,1.020
372.538,1.007
372.568,1.016
372.598,1.016
372.628,1.013
372.658,1.008
372.688,1.014
372.718,1.017
372.748,1.013
372.778,1.014
372.808,1.016
372.838,1.011
372.868,1.013
372.898,1.013
372.928,1.011
372.958,1.017
372.988,1.012
373.018,1.012
373.048,1.013
373.078,1.013
373.108,1.018
373.138,1.012
373.168,1.004
373.198,0.999
373.228,1.018
373.258,1.016
373.288,1.007
373.318,1.009
373.348,1.016
373.378,1.013
373.408,1.011
373.438,1.014
373.468,1.013
373.498,1.018
373.528,1.012
373.558,1.015
373.588,1.012
373.618,1.009
373.648,1.005
373.678,1.010
373.708,1.015
373.738,1.015
373.768,1.010
373.798,1.008
373.828,1.011
373.858,1.012
373.888,1.014
373.918,1.011
373.948,1.007
373.978,1.007
374.008,1.018
374.038,1.014
374.068,1.009
374.098,1.014
374.128,1.007
374.158,1.009
374.188,1.015
374.218,1.014
374.248,1.012
374.278,1.014
374.308,1.012
374.338,1.010
374.368,1.010
374.398,0.999
374.428,1.017
374.458,1.012
374.488,1.011
374.518,1.016
374.548,1.014
374.578,1.014
374.608,1.014
374.638,1.021
374.668,1.008
374.698,1.011
374.728,1.015
374.758,1.013
374.788,1.010
374.818,1.012
374.848,1.009
374.878,1.009
374.908,1.008
374.938,1.018
374.968,1.019
374.998,1.018
375.028,1.011
375.058,1.006
375.088,1.007
375.118,1.014
375.148,1.012
375.178,1.010
375.208,1.021
375.238,1.014
375.268,1.005
375.298,0.997
375.328,1.000
375.358,1.022
375.388,1.038
375.418,1.021
375.448,0.996
375.478,1.027
375.508,1.021
375.538,1.002
375.568,1.009
375.598,1.015
375.628,1.013
375.658,1.010
375.688,1.007
375.718,1.010
375.748,1.002
375.778,1.007
375.808,1.014
375.838,1.025
375.868,1.017
375.898,1.012
375.928,1.012
375.958,1.012
375.988,1.012
376.018,1.011
376.048,1.013
376.078,1.014
376.108,1.009
376.138,1.010
376.168,0.994
376.198,1.007
376.228,1.031
376.258,1.020
376.288,1.013
376.318,1.009
376.348,1.008
376.378,1.011
376.408,1.018
376.438,1.010
376.468,1.010
376.498,0.999
376.528,1.014
376.558,1.012
376.588,1.012
376.618,1.010
376.648,1.014
376.678,1.018
376.708,1.015
376.738,1.014
376.768,1.009
376.798,1.013
376.828,1.011
376.858,1.008
376.888,1.018
376.918,1.015
376.948,1.009
376.978,1.011
377.008,1.012
377.038,1.016
377.068,1.011
377.098,1.016
377.128,1.014
377.158,1.014
377.188,1.011
377.218,1.009
377.248,1.010
377.278,1.010
377.308,1.016
377.338,1.010
377.368,1.011
377.398,1.014
377.428,1.013
377.458,1.015
377.488,1.012
377.518,1.014
377.548,1.013
377.578,1.015
377.608,1.016
377.638,1.014
377.668,1.002
377.698,1.021
377.728,1.017
377.758,1.013
377.788,1.015
377.818,1.018
377.848,1.008
377.878,1.011
377.908,1.016
377.938,1.019
377.968,1.011
377.998,1.009
378.028,1.008
378.058,1.008
378.088,1.016
378.118,1.017
378.148,1.011
378.178,1.010
378.208,1.011
378.238,1.011
378.268,1.015
378.298,1.013
378.328,1.012
378.358,1.015
378.388,1.010
378.418,1.016
378.448,1.011
378.478,1.019
378.508,1.017
378.538,1.007
378.568,1.013
378.598,1.012
378.628,1.009
378.658,1.015
378.688,1.015
378.718,1.018
378.748,1.021
378.778,1.007
378.808,1.013
378.838,1.010
378.868,1.014
378.898,1.011
378.928,1.010
378.958,1.011
378.988,1.010
379.018,1.008
379.048,1.016
379.078,1.013
379.108,1.015
379.138,1.017
379.168,1.015
379.198,1.012
379.228,1.017
379.258,1.007
379.288,1.010
379.318,1.013
379.348,1.018
379.378,1.016
379.408,1.017
379.438,1.009
379.468,1.013
379.498,1.015
379.528,1.014
379.558,1.008
379.588,1.013
379.618,1.008
379.648,1.011
379.678,1.015
379.708,1.014
379.738,1.008
379.768,1.013
379.798,1.013
379.828,1.015
379.858,1.013
379.888,1.012
379.918,1.007
379.948,1.010
379.978,1.016
380.008,1.017
380.038,1.010
380.068,1.008
380.098,1.017
380.128,1.013
380.158,1.012
380.188,1.016
380.218,1.018
380.248,1.015
380.278,1.009
380.308,1.011
380.338,1.009
380.368,1.012
380.398,1.009
380.428,1.009
380.458,1.015
380.488,1.016
380.518,1.013
380.548,1.017
380.578,1.017
380.608,1.016
380.638,1.016
380.668,1.019
380.698,1.011
380.728,1.012
380.758,1.014
380.788,1.011
380.818,1.015
380.848,1.010
380.878,1.011
380.908,1.016
380.938,1.017
380.968,1.011
380.998,1.013
381.028,1.019
381.058,1.017
381.088,1.023
381.118,1.015
381.148,1.009
381.178,1.018
381.208,1.010
381.238,1.013
381.268,1.010
381.298,1.008
381.328,1.017
381.358,1.016
381.388,1.016
381.418,1.011
381.448,1.012
381.478,1.014
381.508,1.021
381.538,1.013
381.568,1.014
381.598,1.016
381.628,0.993
381.658,0.998
381.688,1.005
381.718,1.017
381.748,1.022
381.778,1.031
381.808,1.015
381.838,1.011
381.868,1.010
381.898,1.013
381.928,1.021
381.958,1.020
381.988,1.012
382.018,1.014
382.048,1.010
382.078,1.007
382.108,1.011
382.138,1.014
382.168,1.014
382.198,1.016
382.228,1.018
382.258,1.014
382.288,1.019
382.318,1.012
382.348,1.015
382.378,1.018
382.408,1.015
382.438,1.012
382.468,1.009
382.498,1.006
382.528,1.007
382.558,1.008
382.588,1.014
382.618,1.013
382.648,1.012
382.678,1.016
382.708,1.012
382.738,1.014
382.768,1.018
382.798,1.013
382.828,1.016
382.858,1.016
382.888,1.014
382.918,1.012
382.948,1.019
382.978,1.010
383.008,1.013
383.038,1.007
383.068,1.013
383.098,1.020
383.128,1.021
383.158,1.014
383.188,1.012
383.218,1.014
383.248,1.019
383.278,1.017
383.308,1.008
383.338,1.011
383.368,1.012
383.398,1.009
383.428,1.008
383.458,1.012
383.488,1.014
383.518,1.014
383.548,1.016
383.578,1.016
383.608,1.015
383.638,1.018
383.668,1.014
383.698,1.016
383.728,1.013
383.758,1.015
383.788,1.018
383.818,1.007
383.848,1.018
383.878,1.016
383.908,1.017
383.938,1.009
383.968,1.010
383.998,1.014
384.028,1.013
384.058,1.015
384.088,1.009
384.118,1.009
384.148,1.013
384.178,1.013
384.208,1.009
384.238,1.010
384.268,1.014
384.298,1.013
384.328,1.012
384.358,1.019
384.388,1.016
384.418,1.008
384.448,1.016
384.478,1.014
384.508,1.010
384.538,1.015
384.568,1.010
384.598,1.012
384.628,1.019
384.658,1.010
384.688,1.012
384.718,1.011
384.748,1.018
384.778,1.010
384.808,1.017
384.838,1.013
384.868,1.011
384.898,1.009
384.928,1.021
384.958,1.002
384.988,1.010
385.018,1.019
385.048,1.016
385.078,1.007
385.108,1.014
385.138,1.013
385.168,1.010
385.198,1.021
385.228,1.015
385.258,1.021
385.288,1.013
385.318,1.013
385.348,1.008
385.378,1.011
385.408,1.017
385.438,1.010
385.468,1.021
385.498,1.016
385.528,1.014
385.558,1.017
385.588,1.013
385.618,1.014
385.648,1.011
385.678,1.013
385.708,1.015
385.738,1.008
385.768,1.015
385.798,1.016
385.828,1.012
385.858,1.011
385.888,1.012
385.918,1.010
385.948,1.009
385.978,1.012
386.008,1.016
386.038,1.010
386.068,1.013
386.098,1.009
386.128,1.013
386.158,1.014
386.188,1.010
386.218,1.017
386.248,1.015
386.278,1.010
386.308,1.014
386.338,1.013
386.368,1.011
386.398,1.011
386.428,1.011
386.458,1.009
386.488,1.012
386.518,1.009
386.548,1.013
386.578,1.011
386.608,1.006
386.638,1.008
386.668,1.009
386.698,1.013
386.728,1.015
386.758,1.013
386.788,1.008
386.818,1.012
386.848,1.013
386.878,1.009
386.908,1.013
386.938,1.013
386.968,1.012
386.998,1.013
387.028,1.016
387.058,1.012
387.088,1.009
387.118,1.011
387.148,1.017
387.178,1.013
387.208,1.010
387.238,1.005
387.268,1.012
387.298,1.003
387.328,1.017
387.358,1.021
387.388,1.015
387.418,1.001
387.448,0.989
387.478,0.999
387.508,1.008
387.538,1.017
387.568,1.011
387.598,1.013
387.628,1.009
387.658,1.020
387.688,1.019
387.718,1.041
387.748,1.048
387.778,0.994
387.808,0.942
387.838,0.961
387.868,0.981
387.898,1.017
387.928,1.016
387.958,1.007
387.988,1.025
388.018,1.013
388.048,0.997
388.078,1.003
388.108,1.006
388.138,1.010
388.168,1.008
388.198,1.010
388.228,1.008
388.258,1.007
388.288,1.006
388.318,1.011
388.348,1.010
388.378,1.004
388.408,1.004
388.438,1.009
388.468,1.005
388.498,1.011
388.528,1.010
388.558,1.010
388.588,1.013
388.618,1.008
388.648,1.009
388.678,1.014
388.708,1.009
388.738,1.010
388.768,1.009
388.798,1.010
388.828,1.012
388.858,1.007
388.888,1.009
388.918,1.009
388.948,1.007
388.978,1.008
389.008,1.009
389.038,1.007
389.068,1.003
389.098,1.015
389.128,1.009
389.158,1.005
389.188,1.006
389.218,1.007
389.248,1.009
389.278,1.006
389.308,1.008
389.338,1.003
389.368,1.016
389.398,1.008
389.428,1.001
389.458,1.009
389.488,1.007
389.518,1.010
389.548,1.010
389.578,1.004
389.608,1.007
389.638,1.003
389.668,1.004
389.698,1.012
389.728,1.007
389.758,1.007
389.788,1.012
389.818,1.006
389.848,1.009
389.878,1.008
389.908,1.010
389.938,1.006
389.968,1.005
389.998,1.009
390.028,1.007
390.058,1.008
390.088,1.008
390.118,1.001
390.148,1.004
390.178,1.006
390.208,1.007
390.238,1.009
390.268,1.004
390.298,1.006
390.328,1.011
390.358,1.004
390.388,1.008
390.418,1.006
390.448,1.013
390.478,1.007
390.508,1.009
390.538,1.009
390.568,1.010
390.598,1.006
390.628,1.007
390.658,1.004
390.688,1.002
390.718,1.003
390.748,1.007
390.778,1.009
390.808,1.008
390.838,1.010
390.868,1.005
390.898,1.009
390.928,1.009
390.958,1.009
390.988,1.009
391.018,1.009
391.048,1.007
391.078,1.010
391.108,1.008
391.138,1.015
391.168,1.007
391.198,1.007
391.228,1.016
391.258,1.014
391.288,1.008
391.318,1.008
391.348,1.006
391.378,1.012
391.408,1.013
391.438,1.009
391.468,1.007
391.498,1.012
391.528,1.008
391.558,1.010
391.588,1.011
391.618,1.009
391.648,1.009
391.678,1.009
391.708,1.009
391.738,1.011
391.768,1.015
391.798,1.009
391.828,1.009
391.858,1.012
391.888,1.011
391.918,1.003
391.948,1.010
391.978,1.007
392.008,1.005
392.038,1.006
392.068,1.007
392.098,1.004
392.128,1.008
392.158,1.006
392.188,1.008
392.218,1.013
392.248,1.011
392.278,1.010
392.308,1.007
392.338,1.005
392.368,1.009
392.398,1.012
392.428,1.005
392.458,1.013
392.488,1.010
392.518,1.007
392.548,0.999
392.578,1.022
392.608,1.034
392.638,1.019
392.668,1.012
392.698,0.999
392.728,1.004
392.758,1.020
392.788,1.013
392.818,1.007
392.848,1.000
392.878,0.996
392.908,1.007
392.938,1.008
392.968,1.008
392.998,1.004
393.028,1.005
393.058,1.012
393.088,1.009
393.118,1.006
393.148,1.012
393.178,1.007
393.208,1.009
393.238,1.004
393.268,1.013
393.298,1.008
393.328,1.011
393.358,1.013
393.388,1.000
393.418,1.009
393.448,1.007
393.478,1.014
393.508,1.009
393.538,1.007
393.568,1.010
393.598,1.007
393.628,1.009
393.658,1.009
393.688,1.011
393.718,1.011
393.748,1.008
393.778,1.009
393.808,1.007
393.838,1.011
393.868,1.008
393.898,1.009
393.928,1.009
393.958,1.012
393.988,1.011
394.018,1.008
394.048,1.006
394.078,1.006
394.108,1.009
394.138,1.015
394.168,1.008
394.198,1.007
394.228,1.009
394.258,1.013
394.288,1.007
394.318,1.007
394.348,1.013
394.378,1.009
394.408,1.010
394.438,1.016
394.468,1.010
394.498,1.009
394.528,1.007
394.558,1.006
394.588,1.009
394.618,1.010
394.648,1.013
394.678,1.002
394.708,1.010
394.738,1.012
394.768,1.010
394.798,1.013
394.828,1.004
394.858,1.006
394.888,1.010
394.918,1.010
394.948,1.006
394.978,1.008
395.008,1.009
395.038,1.011
395.068,1.009
395.098,1.003
395.128,1.012
395.158,1.009
395.188,1.009
395.218,1.010
395.248,1.010
395.278,1.010
395.308,1.018
395.338,1.010
395.368,1.009
395.398,1.006
395.428,0.989
395.458,1.021
395.488,1.029
395.518,1.007
395.548,1.005
395.578,1.009
395.608,1.005
395.638,1.010
395.668,1.013
395.698,1.014
395.728,1.000
395.758,1.006
395.788,1.006
395.818,1.009
395.848,1.003
395.878,1.016
395.908,1.015
395.938,1.010
395.968,1.001
395.998,1.008
396.028,1.009
396.058,1.011
396.088,1.011
396.118,1.011
396.148,1.010
396.178,1.008
396.208,1.011
396.238,1.014
396.268,1.005
396.298,1.012
396.328,1.007
396.358,1.007
396.388,1.011
