df_hash,22ZHK4.XMLDE7
376.900,1.011
376.930,0.998
376.960,0.999
376.990,1.012
377.020,1.010
377.050,1.006
377.080,1.010
377.110,1.007
377.140,0.995
377.170,1.012
377.200,1.004
377.230,1.017
377.260,1.021
377.290,0.978
377.320,1.003
377.350,1.010
377.380,1.014
377.410,1.005
377.440,1.016
377.470,1.027
377.500,0.991
377.530,1.014
377.560,1.019
377.590,1.000
377.620,0.998
377.650,0.992
377.680,1.009
377.710,0.995
377.740,1.006
377.770,1.014
377.800,1.005
377.830,0.985
377.860,1.022
377.890,1.004
377.920,1.000
377.950,1.006
377.980,1.018
378.010,1.012
378.040,1.007
378.070,1.004
378.100,1.003
378.130,1.016
378.160,1.000
378.190,0.978
378.220,1.022
378.250,1.009
378.280,1.009
378.310,1.003
378.340,1.000
378.370,1.011
378.400,1.007
378.430,1.004
378.460,1.003
378.490,1.001
378.520,1.015
378.550,0.991
378.580,1.017
378.610,1.017
378.640,1.016
378.670,0.998
378.700,1.012
378.730,1.013
378.760,1.006
378.790,0.993
378.820,1.033
378.850,1.000
378.880,0.991
378.910,0.992
378.940,0.988
378.970,1.013
379.000,1.005
379.030,1.005
379.060,1.011
379.090,1.017
379.120,0.987
379.150,0.999
379.180,1.004
379.210,1.014
379.240,1.013
379.270,1.004
379.300,1.002
379.330,1.020
379.360,1.016
379.390,0.999
379.420,0.998
379.450,1.001
379.480,1.021
379.510,1.015
379.540,0.998
379.570,0.999
379.600,1.005
379.630,1.009
379.660,1.005
379.690,0.996
379.720,1.001
379.750,1.013
379.780,0.997
379.810,1.010
379.840,1.014
379.870,1.013
379.900,0.999
379.930,1.000
379.960,1.013
379.990,1.010
380.020,1.013
380.050,1.006
380.080,1.000
380.110,1.013
380.140,0.999
380.170,1.009
380.200,1.009
380.230,1.014
380.260,1.013
380.290,1.000
380.320,0.996
380.350,1.020
380.380,1.017
380.410,1.002
380.440,1.008
380.470,1.006
380.500,1.007
380.530,1.002
380.560,1.004
380.590,1.000
380.620,1.012
380.650,0.998
380.680,1.002
380.710,1.020
380.740,1.008
380.770,1.005
380.800,1.016
380.830,0.990
380.860,0.999
380.890,1.020
380.920,1.020
380.950,1.007
380.980,0.995
381.010,1.018
381.040,1.017
381.070,0.997
381.100,0.996
381.130,1.006
381.160,1.003
381.190,1.003
381.220,1.008
381.250,1.015
381.280,1.009
381.310,1.006
381.340,1.003
381.370,1.011
381.400,1.037
381.430,0.999
381.460,0.989
381.490,0.996
381.520,1.017
381.550,1.020
381.580,0.997
381.610,0.995
381.640,1.009
381.670,1.023
381.700,1.002
381.730,1.021
381.760,1.015
381.790,1.025
381.820,0.997
381.850,0.987
381.880,1.014
381.910,1.004
381.940,1.011
381.970,1.004
382.000,0.999
382.030,1.015
382.060,1.053
382.090,1.001
382.120,1.004
382.150,1.014
382.180,1.007
382.210,1.015
382.240,1.017
382.270,1.002
382.300,1.009
382.330,1.018
382.360,0.999
382.390,1.032
382.420,1.018
382.450,1.015
382.480,1.010
382.510,1.006
382.540,1.004
382.570,1.007
382.600,1.012
382.630,1.007
382.660,1.004
382.690,0.995
382.720,1.018
382.750,1.015
382.780,1.014
382.810,1.004
382.840,1.002
382.870,1.006
382.900,1.013
382.930,1.005
382.960,1.013
382.990,1.011
383.020,1.005
383.050,1.026
383.080,1.000
383.110,1.002
383.140,1.008
383.170,1.010
383.200,1.003
383.230,1.003
383.260,1.011
383.290,1.015
383.320,1.000
383.350,1.020
383.380,0.991
383.410,1.058
383.440,1.010
383.470,1.013
383.500,1.017
383.530,1.011
383.560,1.021
383.590,1.032
383.620,1.009
383.650,1.033
383.680,1.001
383.710,0.994
383.740,1.036
383.770,0.964
383.800,0.962
383.830,0.973
383.860,1.007
383.890,1.001
383.920,1.001
383.950,1.054
383.980,1.046
384.010,1.048
384.040,1.023
384.070,0.965
384.100,1.018
384.130,0.976
384.160,0.937
384.190,0.939
384.220,0.981
384.250,1.033
384.280,1.033
384.310,1.037
384.340,1.062
384.370,1.044
384.400,1.023
384.430,0.993
384.460,0.989
384.490,0.976
384.520,0.991
384.550,0.988
384.580,0.994
384.610,1.024
384.640,1.018
384.670,1.029
384.700,1.029
384.730,1.026
384.760,1.024
384.790,1.012
384.820,0.989
384.850,1.005
384.880,0.999
384.910,1.009
384.940,1.019
384.970,0.996
385.000,1.011
385.030,1.029
385.060,1.006
385.090,1.003
385.120,1.011
385.150,1.001
385.180,0.994
385.210,1.019
385.240,1.052
385.270,0.982
385.300,1.009
385.330,1.025
385.360,1.001
385.390,1.011
385.420,1.025
385.450,1.008
385.480,0.993
385.510,1.021
385.540,1.005
385.570,1.040
385.600,1.038
385.630,1.016
385.660,1.020
385.690,1.025
385.720,1.028
385.750,0.997
385.780,1.004
385.810,0.998
385.840,0.997
385.870,1.081
385.900,0.985
385.930,1.009
385.960,1.012
385.990,0.991
386.020,1.012
386.050,1.002
386.080,0.996
386.110,1.009
386.140,1.009
386.170,1.026
386.200,0.970
386.230,0.984
386.260,1.001
386.290,0.994
386.320,1.001
386.350,1.005
386.380,0.923
386.410,1.056
386.440,1.014
386.470,1.010
386.500,1.011
386.530,1.024
386.560,1.024
386.590,1.001
386.620,1.006
386.650,1.010
386.680,1.016
386.710,1.007
386.740,1.002
386.770,1.011
386.800,1.002
386.830,0.917
386.860,1.078
386.890,1.012
386.920,1.013
386.950,0.995
386.980,1.018
387.010,1.016
387.040,0.990
387.070,1.014
387.100,0.995
387.130,1.007
387.160,0.983
387.190,0.986
387.220,1.021
387.250,1.001
387.280,1.022
387.310,0.998
387.340,1.018
387.370,1.010
387.400,1.018
387.430,1.012
387.460,1.015
387.490,1.006
387.520,0.996
387.550,0.998
387.580,1.030
387.610,0.992
387.640,0.985
387.670,0.992
387.700,1.004
387.730,1.017
387.760,1.008
387.790,1.006
387.820,0.997
387.850,1.094
387.880,0.965
387.910,1.008
387.940,1.015
387.970,1.019
388.000,0.981
388.030,1.046
388.060,1.008
388.090,1.018
388.120,0.993
388.150,1.011
388.180,1.022
388.210,1.004
388.240,1.006
388.270,1.012
388.300,1.077
388.330,0.999
388.360,1.009
388.390,1.010
388.420,1.023
388.450,1.021
388.480,1.002
388.510,0.992
388.540,1.034
388.570,0.953
388.600,1.014
388.630,0.997
388.660,1.019
388.690,1.014
388.720,1.000
388.750,0.988
388.780,1.016
388.810,1.022
388.840,1.013
388.870,1.004
388.900,1.017
388.930,1.000
388.960,1.011
388.990,1.006
389.020,1.028
389.050,1.014
389.080,1.032
389.110,1.033
389.140,1.019
389.170,0.996
389.200,1.004
389.230,1.008
389.260,0.995
389.290,1.011
389.320,0.960
389.350,1.007
389.380,1.022
389.410,1.028
389.440,1.036
389.470,0.989
389.500,1.021
389.530,1.023
389.560,0.979
389.590,1.009
389.620,1.004
389.650,1.014
389.680,1.044
389.710,0.982
389.740,0.999
389.770,0.989
389.800,1.018
389.830,1.007
389.860,1.002
389.890,1.021
389.920,1.002
389.950,1.021
389.980,1.014
390.010,0.996
390.040,0.991
390.070,1.031
390.100,1.010
390.130,0.988
390.160,0.999
390.190,0.995
390.220,1.008
390.250,0.998
390.280,1.040
390.310,1.038
390.340,1.001
390.370,1.010
390.400,1.011
390.430,1.016
390.460,1.012
390.490,0.984
390.520,1.057
390.550,0.993
390.580,1.010
390.610,1.029
390.640,1.001
390.670,0.990
390.700,1.016
390.730,1.018
390.760,0.994
390.790,1.006
390.820,1.017
390.850,1.003
390.880,1.003
390.910,1.004
390.940,1.014
390.970,1.021
391.000,1.011
391.030,1.021
391.060,1.000
391.090,1.019
391.120,1.012
391.150,1.016
391.180,1.002
391.210,0.998
391.240,1.012
391.270,1.013
391.300,1.001
391.330,1.002
391.360,1.018
391.390,0.997
391.420,1.081
391.450,1.021
391.480,1.035
391.510,1.004
391.540,0.993
391.570,1.019
391.600,1.014
391.630,1.015
391.660,1.001
391.690,1.017
391.720,1.015
391.750,0.992
391.780,1.004
391.810,0.989
391.840,0.997
391.870,1.022
391.900,1.017
391.930,1.002
391.960,1.015
391.990,1.019
392.020,0.983
392.050,1.028
392.080,1.028
392.110,1.011
392.140,0.998
392.170,1.002
392.200,1.010
392.230,1.004
392.260,1.013
392.290,1.009
392.320,1.014
392.350,1.018
392.380,1.014
392.410,1.008
392.440,1.019
392.470,0.984
392.500,1.001
392.530,1.022
392.560,1.013
392.590,0.998
392.620,0.999
392.650,1.009
392.680,0.997
392.710,0.986
392.740,1.011
392.770,1.027
392.800,1.010
392.830,1.008
392.860,1.004
392.890,1.033
392.920,1.007
392.950,1.014
392.980,1.012
393.010,1.010
393.040,0.996
393.070,1.016
393.100,1.013
393.130,1.016
393.160,1.009
393.190,1.006
393.220,1.004
393.250,0.971
393.280,1.039
393.310,1.004
393.340,1.009
393.370,1.008
393.400,1.012
393.430,1.000
393.460,1.003
393.490,1.015
393.520,1.019
393.550,1.010
393.580,1.002
393.610,0.999
393.640,1.014
393.670,1.013
393.700,0.992
393.730,1.021
393.760,1.015
393.790,1.005
393.820,1.008
393.850,1.003
393.880,1.014
393.910,1.011
393.940,0.990
393.970,1.012
394.000,0.985
394.030,1.039
394.060,0.997
394.090,1.021
394.120,1.007
394.150,1.010
394.180,1.020
394.210,1.001
394.240,1.015
394.270,1.016
394.300,0.998
394.330,0.995
394.360,1.026
394.390,0.998
394.420,1.005
394.450,1.003
394.480,1.012
394.510,1.026
394.540,1.006
394.570,0.999
394.600,1.077
394.630,0.996
394.660,1.007
394.690,1.017
394.720,1.003
394.750,1.017
394.780,1.016
394.810,1.016
394.840,0.984
394.870,1.008
394.900,0.999
394.930,1.004
394.960,0.998
394.990,1.001
395.020,1.021
395.050,1.007
395.080,1.029
395.110,0.999
395.140,1.004
395.170,1.017
395.200,0.992
395.230,1.003
395.260,1.017
395.290,1.008
395.320,1.009
395.350,1.009
395.380,1.010
395.410,1.004
395.440,1.036
395.470,1.000
395.500,1.017
395.530,1.012
395.560,0.997
395.590,1.017
395.620,1.009
395.650,1.003
395.680,0.992
395.710,1.013
395.740,1.004
395.770,1.022
395.800,1.021
395.830,1.006
395.860,0.992
395.890,0.982
395.920,0.981
395.950,1.022
395.980,0.998
396.010,1.038
396.040,1.045
396.070,0.984
396.100,0.986
396.130,0.994
396.160,0.999
396.190,0.988
396.220,1.034
396.250,1.039
396.280,1.000
396.310,1.034
396.340,1.034
396.370,0.997
396.400,0.959
396.430,1.044
396.460,1.023
396.490,0.998
396.520,1.004
396.550,1.033
396.580,1.010
396.610,0.967
396.640,0.990
396.670,0.994
396.700,1.057
396.730,0.999
396.760,0.984
396.790,1.038
396.820,0.998
396.850,1.061
396.880,1.022
396.910,0.951
396.940,1.011
396.970,1.022
397.000,0.982
397.030,0.992
397.060,1.044
397.090,1.013
397.120,1.005
397.150,1.020
397.180,1.046
397.210,0.983
397.240,0.995
397.270,0.976
397.300,0.991
397.330,1.019
397.360,1.040
397.390,1.055
397.420,1.028
397.450,1.021
397.480,0.956
397.510,0.961
397.540,0.972
397.570,1.021
397.600,1.068
397.630,1.096
397.660,0.978
397.690,0.980
397.720,0.918
397.750,0.962
397.780,1.026
397.810,1.081
397.840,1.069
397.870,1.053
397.900,0.947
397.930,0.938
397.960,0.958
397.990,1.067
398.020,1.113
398.050,1.079
398.080,0.973
398.110,0.951
398.140,0.974
398.170,1.018
398.200,1.044
398.230,1.033
398.260,1.014
398.290,0.963
398.320,0.988
398.350,0.998
398.380,1.065
398.410,1.061
398.440,1.003
398.470,0.976
398.500,0.992
398.530,1.033
398.560,0.999
398.590,0.993
398.620,1.055
398.650,1.036
398.680,1.021
398.710,1.050
398.740,1.010
398.770,0.981
398.800,1.000
398.830,0.978
398.860,0.988
398.890,0.996
398.920,1.010
398.950,1.021
398.980,1.014
399.010,0.988
399.040,1.008
399.070,1.020
399.100,1.017
399.130,1.020
399.160,1.003
399.190,1.010
399.220,0.993
399.250,0.989
399.280,0.979
399.310,1.003
399.340,1.009
399.370,0.999
399.400,0.981
399.430,0.990
399.460,0.999
399.490,0.994
399.520,0.984
399.550,0.979
399.580,1.003
399.610,1.004
399.640,1.005
399.670,0.993
399.700,1.016
399.730,1.013
399.760,0.999
399.790,1.011
399.820,0.997
399.850,0.994
399.880,0.984
399.910,1.009
399.940,1.004
399.970,0.997
400.000,1.004
400.030,1.025
400.060,1.030
400.090,1.015
400.120,1.021
400.150,1.023
400.180,1.002
400.210,0.989
400.240,0.978
400.270,0.986
400.300,0.989
400.330,1.017
400.360,1.030
400.390,0.999
400.420,1.020
400.450,1.026
400.480,1.012
400.510,0.997
400.540,1.012
400.570,1.009
400.600,1.002
400.630,1.009
400.660,1.033
400.690,1.045
400.720,1.006
400.750,0.976
400.780,0.960
400.810,0.927
400.840,0.955
400.870,0.976
400.900,1.000
400.930,1.029
400.960,1.024
400.990,1.043
401.020,1.063
401.050,0.994
401.080,1.032
401.110,1.000
401.140,0.982
401.170,0.984
401.200,0.976
401.230,0.983
401.260,0.983
401.290,1.016
401.320,1.052
401.350,1.025
401.380,1.013
401.410,0.999
401.440,0.998
401.470,0.995
401.500,0.997
401.530,1.023
401.560,0.997
401.590,1.021
401.620,1.016
401.650,1.006
401.680,1.014
401.710,1.011
401.740,0.991
401.770,0.991
401.800,0.977
401.830,0.995
401.860,1.025
401.890,1.022
401.920,1.000
401.950,0.997
401.980,1.030
402.010,0.995
402.040,1.028
402.070,1.015
402.100,0.995
402.130,0.996
402.160,1.002
402.190,1.021
402.220,0.990
402.250,1.006
402.280,1.005
402.310,1.012
402.340,1.000
402.370,1.024
402.400,1.028
402.430,0.981
402.460,1.007
402.490,1.025
402.520,1.021
402.550,1.005
402.580,1.002
402.610,0.996
402.640,0.995
402.670,1.027
402.700,0.995
402.730,0.978
402.760,0.985
402.790,1.003
402.820,1.004
402.850,1.022
402.880,0.993
402.910,1.011
402.940,1.010
402.970,1.007
403.000,1.014
403.030,1.023
403.060,1.020
403.090,1.007
403.120,1.016
403.150,1.025
403.180,1.026
403.210,1.013
403.240,0.997
403.270,1.016
403.300,1.003
403.330,1.011
403.360,1.036
403.390,1.019
403.420,1.019
403.450,1.013
403.480,1.005
403.510,1.019
403.540,1.019
403.570,1.008
403.600,1.005
403.630,1.010
403.660,1.013
403.690,1.014
403.720,0.993
403.750,1.010
403.780,1.025
403.810,0.979
403.840,1.016
403.870,1.014
403.900,1.017
403.930,1.028
403.960,1.024
403.990,0.996
404.020,1.024
404.050,1.017
404.080,1.008
404.110,1.016
404.140,1.008
404.170,1.001
404.200,1.004
404.230,1.019
404.260,0.981
404.290,1.010
404.320,1.015
404.350,1.013
404.380,1.015
404.410,1.021
404.440,0.996
404.470,1.012
404.500,1.016
404.530,1.028
404.560,1.009
404.590,1.002
404.620,1.034
404.650,1.015
404.680,1.015
404.710,0.991
404.740,0.976
404.770,1.001
404.800,1.115
404.830,0.999
404.860,0.970
404.890,1.038
404.920,1.021
404.950,0.998
404.980,0.985
405.010,1.032
405.040,0.977
405.070,1.005
405.100,1.053
405.130,1.010
405.160,0.971
405.190,1.043
405.220,1.021
405.250,1.017
405.280,1.009
405.310,1.028
405.340,1.010
405.370,1.014
405.400,1.016
405.430,1.016
405.460,1.006
405.490,1.027
405.520,1.022
405.550,1.005
405.580,1.003
405.610,1.007
405.640,1.028
405.670,1.009
405.700,1.017
405.730,1.021
405.760,1.017
405.790,1.017
405.820,1.029
405.850,0.999
405.880,1.009
405.910,1.003
405.940,1.007
405.970,0.996
406.000,1.017
406.030,1.024
406.060,0.992
406.090,1.021
406.120,1.017
406.150,1.021
406.180,1.008
406.210,0.997
406.240,1.007
406.270,1.007
406.300,0.999
406.330,0.994
406.360,0.998
406.390,1.010
406.420,1.008
406.450,1.015
406.480,0.997
406.510,0.992
406.540,1.027
406.570,1.040
406.600,1.035
406.630,1.023
406.660,1.033
406.690,0.994
406.720,1.026
406.750,1.027
406.780,1.047
406.810,1.051
406.840,1.003
406.870,1.013
406.900,1.029
406.930,0.994
406.960,0.959
406.990,1.024
407.020,1.006
407.050,1.035
407.080,1.017
407.110,0.996
407.140,0.971
407.170,0.974
407.200,1.016
407.230,0.997
407.260,0.978
407.290,0.964
407.320,0.951
407.350,0.973
407.380,0.978
407.410,0.989
407.440,0.964
407.470,0.999
407.500,0.927
407.530,0.970
407.560,0.964
407.590,0.932
407.620,0.993
407.650,0.913
407.680,0.894
407.710,0.972
407.740,0.938
407.770,0.934
407.800,0.970
407.830,0.934
407.860,0.955
407.890,0.945
407.920,0.952
407.950,0.984
407.980,0.971
408.010,0.985
408.040,0.959
408.070,0.944
408.100,0.988
408.130,1.001
408.160,0.938
408.190,0.938
408.220,0.947
408.250,0.973
408.280,0.957
408.310,0.950
408.340,0.989
408.370,1.005
408.400,0.948
408.430,0.922
408.460,0.973
408.490,0.955
408.520,0.938
408.550,0.950
408.580,0.949
408.610,0.928
408.640,0.938
408.670,0.912
408.700,1.006
408.730,0.952
408.760,0.958
408.790,0.929
408.820,0.984
408.850,0.929
408.880,0.933
408.910,1.019
408.940,0.999
408.970,0.933
409.000,0.970
409.030,0.978
409.060,0.851
409.090,1.056
409.120,1.039
409.150,1.021
409.180,0.972
409.210,0.949
409.240,0.939
409.270,0.944
409.300,0.934
409.330,0.947
409.360,0.830
409.390,0.983
409.420,0.993
409.450,0.952
409.480,1.003
409.510,0.938
409.540,0.961
409.570,0.976
409.600,1.000
409.630,0.958
409.660,0.952
409.690,0.908
409.720,1.061
409.750,1.305
409.780,0.983
409.810,0.999
409.840,0.958
409.870,0.974
409.900,0.974
409.930,0.993
409.960,0.968
409.990,0.968
410.020,0.988
410.050,0.963
410.080,0.916
410.110,0.934
410.140,0.910
410.170,0.899
410.200,0.949
410.230,0.895
410.260,0.917
410.290,0.977
410.320,0.930
410.350,0.937
410.380,0.912
410.410,0.950
410.440,0.994
410.470,1.042
410.500,0.950
410.530,0.973
410.560,1.000
410.590,0.976
410.620,0.996
410.650,0.984
410.680,0.974
410.710,0.983
410.740,0.948
410.770,0.990
410.800,0.921
410.830,0.980
410.860,1.012
410.890,0.968
410.920,0.926
410.950,0.925
410.980,0.950
411.010,0.910
411.040,0.946
411.070,0.948
411.100,0.936
411.130,0.934
411.160,0.952
411.190,0.984
411.220,0.976
411.250,0.958
411.280,0.946
411.310,0.966
411.340,0.960
411.370,0.951
411.400,1.033
411.430,0.969
411.460,0.971
411.490,0.937
411.520,0.975
411.550,0.992
411.580,0.945
411.610,0.918
411.640,0.928
411.670,0.960
411.700,0.921
411.730,0.958
411.760,0.971
411.790,0.969
411.820,0.982
411.850,0.974
411.880,0.955
411.910,0.942
411.940,0.996
411.970,0.981
412.000,0.958
412.030,0.953
412.060,0.956
412.090,0.947
412.120,0.942
412.150,0.949
412.180,0.981
412.210,0.957
412.240,0.957
412.270,0.946
412.300,0.955
412.330,0.970
412.360,0.955
412.390,0.951
412.420,0.960
412.450,0.996
412.480,0.942
412.510,0.967
412.540,0.973
412.570,0.963
412.600,0.972
412.630,0.950
412.660,0.966
412.690,0.984
412.720,0.967
412.750,0.984
412.780,0.992
412.810,0.946
412.840,0.929
412.870,0.945
412.900,0.928
412.930,0.917
412.960,0.920
412.990,0.924
413.020,0.949
413.050,0.953
413.080,0.953
413.110,0.984
413.140,0.947
413.170,0.966
413.200,0.981
413.230,0.982
413.260,1.005
413.290,1.011
413.320,1.001
413.350,0.988
413.380,0.940
413.410,0.947
413.440,0.941
413.470,0.908
413.500,0.952
413.530,0.973
413.560,0.933
413.590,0.938
413.620,0.939
413.650,0.967
413.680,0.961
413.710,0.958
413.740,0.915
413.770,0.940
413.800,0.966
413.830,0.971
413.860,0.985
413.890,0.978
413.920,0.966
413.950,0.981
413.980,0.996
414.010,0.978
414.040,0.987
414.070,0.966
414.100,0.960
414.130,0.978
414.160,0.960
414.190,0.954
414.220,0.958
414.250,0.954
414.280,0.945
414.310,0.954
414.340,0.955
414.370,0.968
414.400,0.967
414.430,0.959
414.460,0.960
414.490,0.963
414.520,0.969
414.550,0.977
414.580,0.985
414.610,0.959
414.640,0.958
414.670,0.978
414.700,0.976
414.730,0.969
414.760,0.979
414.790,0.991
414.820,0.987
414.850,0.976
414.880,0.950
414.910,0.963
414.940,0.987
414.970,0.919
415.000,0.955
415.030,0.978
415.060,0.930
415.090,0.938
415.120,0.985
415.150,0.975
415.180,0.946
415.210,0.905
415.240,0.948
415.270,0.983
415.300,0.939
415.330,0.953
415.360,0.909
415.390,0.966
415.420,0.973
415.450,0.966
415.480,0.975
415.510,0.983
415.540,0.980
415.570,0.953
415.600,1.014
415.630,0.961
415.660,0.943
415.690,0.930
415.720,0.956
415.750,0.963
415.780,0.963
415.810,0.984
415.840,1.007
415.870,0.937
415.900,0.955
415.930,0.958
415.960,0.971
415.990,0.975
416.020,0.953
416.050,0.959
416.080,0.982
416.110,1.038
416.140,0.940
416.170,0.915
416.200,0.962
416.230,0.945
416.260,0.963
416.290,0.972
416.320,0.957
416.350,0.956
416.380,0.968
416.410,0.969
416.440,0.953
416.470,0.965
416.500,0.970
416.530,0.958
416.560,0.966
416.590,0.957
416.620,0.990
416.650,0.962
416.680,1.003
416.710,1.009
416.740,0.940
416.770,1.073
416.800,0.973
416.830,0.956
416.860,0.923
416.890,0.907
416.920,0.918
416.950,0.986
416.980,0.934
417.010,0.945
417.040,0.964
417.070,0.960
417.100,0.960
417.130,0.979
417.160,0.951
417.190,0.921
417.220,0.946
417.250,0.934
417.280,0.958
417.310,0.975
417.340,0.947
417.370,0.964
417.400,1.001
417.430,0.987
417.460,1.003
417.490,0.984
417.520,0.957
417.550,0.953
417.580,0.917
417.610,0.926
417.640,0.912
417.670,0.959
417.700,0.983
417.730,1.008
417.760,1.042
417.790,1.005
417.820,1.036
417.850,0.962
417.880,0.938
417.910,0.958
417.940,0.967
417.970,0.948
418.000,0.996
418.030,0.984
418.060,0.974
418.090,0.998
418.120,1.013
418.150,0.958
418.180,0.984
418.210,0.992
418.240,0.946
418.270,0.937
418.300,0.945
418.330,0.974
418.360,0.951
418.390,1.011
418.420,0.979
418.450,0.941
418.480,0.987
418.510,0.959
418.540,0.962
418.570,0.946
418.600,0.964
418.630,0.988
418.660,0.980
418.690,0.990
418.720,0.954
418.750,0.954
418.780,0.960
418.810,0.963
418.840,0.972
418.870,0.979
418.900,0.973
418.930,0.972
418.960,1.013
418.990,0.957
419.020,0.956
419.050,0.969
419.080,0.970
419.110,0.968
419.140,0.964
419.170,0.967
419.200,0.979
419.230,0.978
419.260,0.974
419.290,0.959
419.320,0.982
419.350,0.962
419.380,0.976
419.410,0.967
419.440,0.997
419.470,0.958
419.500,0.971
419.530,0.964
419.560,0.938
419.590,0.993
419.620,0.969
419.650,0.971
419.680,0.973
419.710,0.967
419.740,0.962
419.770,0.976
419.800,0.962
419.830,0.990
419.860,0.960
419.890,0.960
419.920,0.974
419.950,0.954
419.980,0.951
420.010,0.944
420.040,0.954
420.070,0.969
420.100,0.943
420.130,1.008
420.160,0.957
420.190,0.950
420.220,0.952
420.250,0.961
420.280,0.958
420.310,0.952
420.340,0.964
420.370,0.970
420.400,0.970
420.430,0.938
420.460,0.958
420.490,0.950
420.520,0.956
420.550,0.962
420.580,0.959
420.610,0.959
420.640,0.954
420.670,0.965
420.700,0.957
420.730,0.964
420.760,0.955
420.790,0.956
420.820,0.961
420.850,0.974
420.880,0.948
420.910,0.958
420.940,0.958
420.970,0.959
421.000,0.952
421.030,0.961
421.060,0.964
421.090,0.958
421.120,0.960
421.150,0.965
421.180,0.961
421.210,0.962
421.240,0.969
421.270,0.948
421.300,0.954
421.330,0.981
421.360,0.943
421.390,0.942
421.420,0.945
421.450,0.975
421.480,0.963
421.510,0.975
421.540,0.969
421.570,0.958
421.600,0.958
421.630,0.956
421.660,0.959
421.690,0.967
421.720,0.943
421.750,0.963
421.780,0.963
421.810,0.950
421.840,0.997
421.870,0.975
421.900,0.971
421.930,0.951
421.960,0.955
421.990,0.961
422.020,0.960
422.050,0.959
422.080,0.954
422.110,0.975
422.140,0.933
422.170,0.953
422.200,0.953
422.230,0.975
422.260,0.964
422.290,0.967
422.320,0.972
422.350,0.977
422.380,0.951
422.410,0.980
422.440,0.931
422.470,1.008
422.500,0.950
422.530,0.933
422.560,0.980
422.590,0.961
422.620,0.987
422.650,0.982
422.680,0.924
422.710,0.938
422.740,0.970
422.770,0.958
422.800,0.938
422.830,0.967
422.860,0.980
422.890,0.979
422.920,0.966
422.950,0.987
422.980,0.989
423.010,0.949
423.040,0.930
423.070,0.961
423.100,0.972
423.130,0.951
423.160,0.945
423.190,0.962
423.220,0.955
423.250,0.966
423.280,0.972
423.310,0.979
423.340,0.979
423.370,0.975
423.400,0.955
423.430,0.979
423.460,0.961
423.490,1.010
423.520,0.946
423.550,0.942
423.580,0.980
423.610,0.967
423.640,0.979
423.670,0.968
423.700,0.972
423.730,0.962
423.760,0.965
423.790,0.976
423.820,0.964
423.850,0.959
423.880,0.981
423.910,0.971
423.940,0.955
423.970,0.976
424.000,0.975
424.030,0.961
424.060,0.976
424.090,0.980
424.120,0.976
424.150,0.960
424.180,1.007
424.210,0.962
424.240,0.960
424.270,0.979
424.300,0.979
424.330,0.958
424.360,0.980
424.390,0.974
424.420,0.980
424.450,0.969
424.480,0.994
424.510,0.950
424.540,0.981
424.570,1.000
424.600,1.016
424.630,1.021
424.660,1.020
424.690,0.979
424.720,0.977
424.750,0.960
424.780,0.933
424.810,0.958
424.840,0.958
424.870,0.971
424.900,0.968
424.930,0.995
424.960,0.996
424.990,0.966
425.020,0.973
425.050,0.968
425.080,0.973
425.110,0.977
425.140,0.978
425.170,0.957
425.200,1.012
425.230,0.967
425.260,0.981
425.290,0.979
425.320,0.990
425.350,0.976
425.380,0.968
425.410,0.985
425.440,0.974
425.470,0.959
425.500,0.944
425.530,0.955
425.560,0.983
425.590,0.967
425.620,0.961
425.650,0.962
425.680,0.963
425.710,0.966
425.740,0.962
425.770,0.978
425.800,0.976
425.830,0.980
425.860,0.970
425.890,0.977
425.920,0.972
425.950,0.958
425.980,0.974
426.010,0.985
426.040,0.978
426.070,0.985
426.100,0.985
426.130,0.981
426.160,0.983
426.190,0.979
426.220,0.969
426.250,0.974
426.280,0.967
426.310,0.926
426.340,1.022
426.370,0.968
426.400,0.972
426.430,0.977
426.460,0.974
426.490,0.964
426.520,0.980
426.550,0.976
426.580,1.013
426.610,0.960
426.640,0.947
426.670,0.989
426.700,0.944
426.730,0.958
426.760,0.960
426.790,0.961
426.820,0.970
426.850,0.947
426.880,1.001
426.910,0.967
426.940,0.980
426.970,0.975
427.000,0.966
427.030,0.967
427.060,0.979
427.090,0.970
427.120,0.972
427.150,0.980
427.180,0.981
427.210,0.968
427.240,0.970
427.270,0.968
427.300,0.975
427.330,0.974
427.360,0.957
427.390,0.953
427.420,1.004
427.450,0.973
427.480,0.965
427.510,0.973
427.540,0.971
427.570,0.982
427.600,0.968
427.630,0.961
427.660,0.969
427.690,0.996
427.720,0.969
427.750,0.966
427.780,0.958
427.810,0.967
427.840,0.983
427.870,0.983
427.900,0.979
427.930,0.972
427.960,0.954
427.990,0.940
428.020,0.945
428.050,0.943
428.080,0.966
428.110,0.951
428.140,0.945
428.170,0.972
428.200,0.951
428.230,1.021
428.260,0.942
428.290,0.939
428.320,0.965
428.350,0.944
428.380,0.955
428.410,0.951
428.440,0.945
428.470,0.937
428.500,1.002
428.530,0.959
428.560,0.955
428.590,0.976
428.620,0.964
428.650,0.960
428.680,0.977
428.710,0.937
428.740,1.031
428.770,0.943
428.800,0.943
428.830,0.951
428.860,0.958
428.890,0.957
428.920,0.960
428.950,0.966
428.980,0.953
429.010,0.946
429.040,0.941
429.070,0.960
429.100,0.965
429.130,0.970
429.160,0.983
429.190,0.991
429.220,0.994
429.250,1.006
429.280,0.941
