df_hash,22ZHK4.XMLDE7
392.755,-726
392.780,-839
392.805,-531
392.830,161
392.855,975
392.880,1622
392.905,1997
392.930,2174
392.955,2223
392.980,2075
393.005,1593
393.030,779
393.055,-116
393.080,-738
393.105,-892
393.130,-671
393.155,-332
393.180,-65
393.205,119
393.230,290
393.255,466
393.280,589
393.305,620
393.330,596
393.355,575
393.380,555
393.405,487
393.430,361
393.455,251
393.480,237
393.505,300
393.530,321
393.555,191
393.580,-87
393.605,-393
393.630,-576
393.655,-511
393.680,-137
393.705,515
393.730,1286
393.755,1924
393.780,2248
393.805,2293
393.830,2252
393.855,2237
393.880,2098
393.905,1551
393.930,506
393.955,-745
393.980,-1732
394.005,-2187
394.030,-2232
394.055,-2173
394.080,-2168
394.105,-2132
394.130,-1943
394.155,-1646
394.180,-1417
394.205,-1329
394.230,-1254
394.255,-1003
394.280,-531
394.305,40
394.330,585
394.355,1091
394.380,1601
394.405,2089
394.430,2453
394.455,2622
394.480,2608
394.505,2419
394.530,1971
394.555,1171
394.580,113
394.605,-873
394.630,-1440
394.655,-1510
394.680,-1326
394.705,-1188
394.730,-1171
394.755,-1120
394.780,-904
394.805,-605
394.830,-427
394.855,-455
394.880,-544
394.905,-469
394.930,-143
394.955,334
394.980,810
395.005,1219
395.030,1565
395.055,1833
395.080,1963
395.105,1927
395.130,1783
395.155,1613
395.180,1410
395.205,1063
395.230,484
395.255,-266
395.280,-990
395.305,-1491
395.330,-1702
395.355,-1687
395.380,-1559
395.405,-1408
395.430,-1297
395.455,-1264
395.480,-1272
395.505,-1183
395.530,-818
395.555,-110
395.580,794
395.605,1618
395.630,2152
395.655,2406
395.680,2539
395.705,2651
395.730,2644
395.755,2307
395.780,1541
395.805,502
395.830,-480
395.855,-1133
395.880,-1398
395.905,-1409
395.930,-1330
395.955,-1245
395.980,-1154
396.005,-1050
396.030,-948
396.055,-860
396.080,-757
396.105,-598
396.130,-391
396.155,-204
396.180,-109
396.205,-89
396.230,-29
396.255,201
396.280,631
396.305,1156
396.330,1613
396.355,1896
396.380,2025
396.405,2091
396.430,2160
396.455,2193
396.480,2074
396.505,1703
396.530,1092
396.555,381
396.580,-240
396.605,-646
396.630,-839
396.655,-924
396.680,-1004
396.705,-1103
396.730,-1167
396.755,-1143
396.780,-1053
396.805,-985
396.830,-1001
396.855,-1057
396.880,-1007
396.905,-720
396.930,-193
396.955,443
396.980,1019
397.005,1433
397.030,1683
397.055,1791
397.080,1731
397.105,1443
397.130,918
397.155,258
397.180,-353
397.205,-775
397.230,-982
397.255,-1049
397.280,-1063
397.305,-1052
397.330,-992
397.355,-868
397.380,-713
397.405,-591
397.430,-540
397.455,-546
397.480,-556
397.505,-533
397.530,-487
397.555,-463
397.580,-483
397.605,-489
397.630,-347
397.655,66
397.680,755
397.705,1552
397.730,2212
397.755,2585
397.780,2722
397.805,2812
397.830,2987
397.855,3178
397.880,3168
397.905,2799
397.930,2125
397.955,1383
397.980,799
398.005,426
398.030,165
398.055,-99
398.080,-381
398.105,-614
398.130,-747
398.155,-786
398.180,-756
398.205,-647
398.230,-436
398.255,-159
398.280,59
398.305,85
398.330,-118
398.355,-461
398.380,-797
398.405,-1032
398.430,-1155
398.455,-1187
398.480,-1122
398.505,-937
398.530,-648
398.555,-335
398.580,-101
398.605,-4
398.630,-16
398.655,-56
398.680,-54
398.705,15
398.730,129
398.755,243
398.780,315
398.805,322
398.830,272
398.855,195
398.880,128
398.905,91
398.930,71
398.955,48
398.980,14
399.005,-11
399.030,-3
399.055,43
399.080,109
399.105,168
399.130,217
399.155,279
399.180,368
399.205,458
399.230,483
399.255,400
399.280,230
399.305,57
399.330,-41
399.355,-65
399.380,-88
399.405,-183
399.430,-345
399.455,-490
399.480,-528
399.505,-443
399.530,-292
399.555,-156
399.580,-73
399.605,-38
399.630,-32
399.655,-42
399.680,-51
399.705,-29
399.730,46
399.755,165
399.780,276
399.805,337
399.830,351
399.855,364
399.880,414
399.905,501
399.930,599
399.955,696
399.980,801
400.005,914
400.030,1000
400.055,1010
400.080,940
400.105,840
400.130,777
400.155,755
400.180,718
400.205,605
400.230,423
400.255,250
400.280,159
400.305,162
400.330,208
400.355,244
400.380,250
400.405,232
400.430,194
400.455,141
400.480,99
400.505,120
400.530,227
400.555,372
400.580,458
400.605,413
400.630,266
400.655,120
400.680,62
400.705,94
400.730,148
400.755,161
400.780,123
400.805,61
400.830,-4
400.855,-77
400.880,-149
400.905,-196
400.930,-192
400.955,-154
400.980,-136
401.005,-182
401.030,-287
401.055,-395
401.080,-455
401.105,-448
401.130,-385
401.155,-279
401.180,-143
401.205,4
401.230,131
401.255,210
401.280,247
401.305,269
401.330,299
401.355,338
401.380,374
401.405,409
401.430,450
401.455,489
401.480,499
401.505,455
401.530,370
401.555,291
401.580,257
401.605,263
401.630,265
401.655,233
401.680,176
401.705,129
401.730,113
401.755,117
401.780,117
401.805,109
401.830,106
401.855,120
401.880,138
401.905,140
401.930,119
401.955,88
401.980,64
402.005,45
402.030,23
402.055,0
402.080,-3
402.105,32
402.130,104
402.155,185
402.180,247
402.205,278
402.230,290
402.255,290
402.280,283
402.305,268
402.330,253
402.355,251
402.380,267
402.405,290
402.430,303
402.455,294
402.480,267
402.505,233
402.530,202
402.555,179
402.580,166
402.605,160
402.630,154
402.655,134
402.680,92
402.705,28
402.730,-42
402.755,-101
402.780,-130
402.805,-118
402.830,-63
402.855,18
402.880,97
402.905,139
402.930,134
402.955,101
402.980,73
403.005,70
403.030,84
403.055,90
403.080,76
403.105,46
403.130,16
403.155,-1
403.180,0
403.205,21
403.230,61
403.255,99
403.280,105
403.305,64
403.330,-4
403.355,-54
403.380,-51
403.405,-2
403.430,55
403.455,90
403.480,109
403.505,142
403.530,202
403.555,264
403.580,288
403.605,260
403.630,205
403.655,167
403.680,172
403.705,212
403.730,260
403.755,297
403.780,329
403.805,382
403.830,474
403.855,591
403.880,687
403.905,707
403.930,631
403.955,500
403.980,388
404.005,350
404.030,376
404.055,409
404.080,401
404.105,351
404.130,307
404.155,309
404.180,357
404.205,412
404.230,438
404.255,419
404.280,360
404.305,270
404.330,159
404.355,47
404.380,-48
404.405,-126
404.430,-207
404.455,-308
404.480,-409
404.505,-452
404.530,-389
404.555,-233
404.580,-59
404.605,43
404.630,33
404.655,-60
404.680,-172
404.705,-240
404.730,-234
404.755,-160
404.780,-49
404.805,53
404.830,105
404.855,91
404.880,33
404.905,-30
404.930,-72
404.955,-92
404.980,-97
405.005,-82
405.030,-32
405.055,53
405.080,148
405.105,214
405.130,237
405.155,240
405.180,250
405.205,271
405.230,285
405.255,282
405.280,283
405.305,321
405.330,408
405.355,509
405.380,569
405.405,561
405.430,505
405.455,447
405.480,422
405.505,429
405.530,446
405.555,453
405.580,443
405.605,417
405.630,374
405.655,312
405.680,235
405.705,155
405.730,88
405.755,38
405.780,0
405.805,-33
405.830,-59
405.855,-55
405.880,0
405.905,104
405.930,219
405.955,300
405.980,323
406.005,299
406.030,262
406.055,240
406.080,233
406.105,230
406.130,225
406.155,222
406.180,222
406.205,210
406.230,161
406.255,63
406.280,-72
406.305,-218
406.330,-342
406.355,-423
406.380,-446
406.405,-404
406.430,-301
406.455,-161
406.480,-22
406.505,83
406.530,147
406.555,181
406.580,204
406.605,224
406.630,240
406.655,255
406.680,275
406.705,310
406.730,358
406.755,402
406.780,422
406.805,416
406.830,406
406.855,421
406.880,472
406.905,538
406.930,582
406.955,583
406.980,558
407.005,545
407.030,567
407.055,615
407.080,650
407.105,640
407.130,569
407.155,430
407.180,211
407.205,-86
407.230,-411
407.255,-663
407.280,-737
407.305,-606
407.330,-348
407.355,-94
407.380,59
407.405,112
407.430,128
407.455,161
407.480,205
407.505,224
407.530,202
407.555,170
407.580,172
407.605,210
407.630,241
407.655,213
407.680,117
407.705,-8
407.730,-120
407.755,-200
407.780,-250
407.805,-268
407.830,-232
407.855,-130
407.880,12
407.905,139
407.930,209
407.955,231
407.980,261
408.005,338
408.030,450
408.055,539
408.080,560
408.105,512
408.130,432
408.155,352
408.180,282
408.205,219
408.230,158
408.255,98
408.280,30
408.305,-58
408.330,-173
408.355,-306
408.380,-450
408.405,-605
408.430,-758
408.455,-865
408.480,-874
408.505,-771
408.530,-605
408.555,-440
408.580,-281
408.605,-77
408.630,177
408.655,366
408.680,315
408.705,-11
408.730,-399
408.755,-494
408.780,-96
408.805,663
408.830,1443
408.855,1986
408.880,2280
408.905,2446
408.930,2521
408.955,2400
408.980,1970
409.005,1256
409.030,412
409.055,-383
409.080,-994
409.105,-1295
409.130,-1197
409.155,-758
409.180,-245
409.205,15
409.230,-84
409.255,-310
409.280,-280
409.305,194
409.330,980
409.355,1796
409.380,2456
409.405,2881
409.430,2953
409.455,2480
409.480,1407
409.505,20
409.530,-1162
409.555,-1768
409.580,-1842
409.605,-1738
409.630,-1759
409.655,-1945
409.680,-2161
409.705,-2306
409.730,-2376
409.755,-2373
409.780,-2250
409.805,-1996
409.830,-1726
409.855,-1605
409.880,-1671
409.905,-1743
409.930,-1557
409.955,-1002
409.980,-230
410.005,456
410.030,837
410.055,909
410.080,823
410.105,682
410.130,392
410.155,-258
410.180,-1345
410.205,-2611
410.230,-3584
410.255,-3947
410.280,-3810
410.305,-3574
410.330,-3506
410.355,-3498
410.380,-3256
410.405,-2689
410.430,-1995
410.455,-1372
410.480,-745
410.505,82
410.530,1052
410.555,1755
410.580,1821
410.605,1328
410.630,748
410.655,484
410.680,583
410.705,918
410.730,1511
410.755,2506
410.780,3856
410.805,5219
410.830,6268
410.855,7015
410.880,7693
410.905,8427
410.930,9220
410.955,10322
410.980,12285
411.005,15313
411.030,18600
411.055,20747
411.080,21235
411.105,21305
411.130,22812
411.155,25757
411.180,27086
411.205,22515
411.230,10170
411.255,-7247
411.280,-23817
411.305,-32768
411.330,-32768
411.355,-32192
411.380,-25211
411.405,-18467
411.430,-13680
411.455,-11289
411.480,-10780
411.505,-11012
411.530,-10737
411.555,-9252
411.580,-6764
411.605,-4126
411.630,-2208
411.655,-1395
411.680,-1499
411.705,-1994
411.730,-2343
411.755,-2274
411.780,-1887
411.805,-1492
411.830,-1297
411.855,-1213
411.880,-960
411.905,-309
411.930,810
411.955,2334
411.980,3979
412.005,5077
412.030,4743
412.055,2593
412.080,-595
412.105,-3216
412.130,-4207
412.155,-4122
412.180,-4540
412.205,-6166
412.230,-7676
412.255,-6795
412.280,-2701
412.305,2808
412.330,6774
412.355,7691
412.380,6592
412.405,5626
412.430,5852
412.455,6595
412.480,6714
412.505,6019
412.530,5265
412.555,5027
412.580,5026
412.605,4636
412.630,3751
412.655,2879
412.680,2448
412.705,2308
412.730,2020
412.755,1465
412.780,950
412.805,753
412.830,765
412.855,687
412.880,441
412.905,236
412.930,235
412.955,327
412.980,299
413.005,153
413.030,98
413.055,254
413.080,464
413.105,480
413.130,266
413.155,18
413.180,-91
413.205,-107
413.230,-188
413.255,-375
413.280,-549
413.305,-597
413.330,-547
413.355,-498
413.380,-473
413.405,-402
413.430,-256
413.455,-120
413.480,-106
413.505,-218
413.530,-352
413.555,-415
413.580,-417
413.605,-415
413.630,-419
413.655,-379
413.680,-264
413.705,-122
413.730,-23
413.755,16
413.780,55
413.805,142
413.830,264
413.855,372
413.880,432
413.905,438
413.930,389
413.955,287
413.980,151
414.005,16
414.030,-88
414.055,-160
414.080,-207
414.105,-213
414.130,-145
414.155,-1
414.180,163
414.205,263
414.230,261
414.255,192
414.280,125
414.305,100
414.330,98
414.355,85
414.380,54
414.405,24
414.430,1
414.455,-34
414.480,-111
414.505,-224
414.530,-330
414.555,-384
414.580,-370
414.605,-315
414.630,-261
414.655,-235
414.680,-232
414.705,-211
414.730,-121
414.755,65
414.780,333
414.805,616
414.830,835
414.855,947
414.880,971
414.905,959
414.930,955
414.955,961
414.980,951
415.005,907
415.030,844
415.055,790
415.080,753
415.105,709
415.130,625
415.155,505
415.180,392
415.205,331
415.230,331
415.255,359
415.280,383
415.305,404
415.330,442
415.355,498
415.380,535
415.405,510
415.430,415
415.455,286
415.480,161
415.505,40
415.530,-108
415.555,-302
415.580,-507
415.605,-666
415.630,-746
415.655,-766
415.680,-764
415.705,-752
415.730,-697
415.755,-561
415.780,-349
415.805,-124
415.830,39
415.855,114
415.880,130
415.905,146
415.930,194
415.955,257
415.980,303
416.005,330
416.030,385
416.055,528
416.080,772
416.105,1049
416.130,1255
416.155,1321
416.180,1265
416.205,1168
416.230,1101
416.255,1073
416.280,1033
416.305,928
416.330,744
416.355,513
416.380,275
416.405,59
416.430,-115
416.455,-232
416.480,-277
416.505,-260
416.530,-211
416.555,-176
416.580,-182
416.605,-236
416.630,-320
416.655,-410
416.680,-474
416.705,-489
416.730,-447
416.755,-365
416.780,-281
416.805,-224
416.830,-194
416.855,-168
416.880,-127
416.905,-80
416.930,-52
416.955,-59
416.980,-86
417.005,-99
417.030,-81
417.055,-36
417.080,16
417.105,65
417.130,112
417.155,163
417.180,219
417.205,283
417.230,368
417.255,485
417.280,630
417.305,775
417.330,882
417.355,930
417.380,918
417.405,856
417.430,749
417.455,604
417.480,442
417.505,303
417.530,213
417.555,165
417.580,120
417.605,40
417.630,-73
417.655,-176
417.680,-216
417.705,-167
417.730,-45
417.755,102
417.780,231
417.805,320
417.830,378
417.855,431
417.880,498
417.905,568
417.930,605
417.955,576
417.980,482
418.005,358
418.030,239
418.055,130
418.080,14
418.105,-111
418.130,-208
418.155,-223
418.180,-128
418.205,49
418.230,247
418.255,410
418.280,519
418.305,587
418.330,637
418.355,683
418.380,727
418.405,766
418.430,784
418.455,761
418.480,680
418.505,529
418.530,309
418.555,24
418.580,-304
418.605,-638
418.630,-917
418.655,-1088
418.680,-1132
418.705,-1076
418.730,-971
418.755,-854
418.780,-737
418.805,-608
418.830,-452
418.855,-268
418.880,-64
418.905,147
418.930,357
418.955,555
418.980,733
419.005,874
419.030,967
419.055,1011
419.080,1034
419.105,1089
419.130,1220
419.155,1425
419.180,1640
419.205,1779
419.230,1790
419.255,1689
419.280,1526
419.305,1317
419.330,1027
419.355,614
419.380,106
419.405,-381
419.430,-710
419.455,-818
419.480,-762
419.505,-669
419.530,-640
419.555,-684
419.580,-736
419.605,-722
419.630,-620
419.655,-470
419.680,-334
419.705,-255
419.730,-226
419.755,-209
419.780,-158
419.805,-65
419.830,50
419.855,159
419.880,266
419.905,398
419.930,571
419.955,744
419.980,832
420.005,778
420.030,611
420.055,431
420.080,331
420.105,321
420.130,344
420.155,341
420.180,303
420.205,253
420.230,191
420.255,79
420.280,-107
420.305,-330
420.330,-510
420.355,-589
420.380,-587
420.405,-565
420.430,-556
420.455,-535
420.480,-446
420.505,-263
420.530,-3
420.555,304
420.580,645
420.605,1003
420.630,1328
420.655,1544
420.680,1597
420.705,1495
420.730,1306
420.755,1099
420.780,910
420.805,728
420.830,532
420.855,312
420.880,89
420.905,-97
420.930,-212
420.955,-248
420.980,-234
421.005,-215
421.030,-216
421.055,-221
421.080,-193
421.105,-126
421.130,-59
421.155,-42
421.180,-76
421.205,-111
421.230,-91
421.255,-14
421.280,67
421.305,103
421.330,89
421.355,62
421.380,43
421.405,11
421.430,-71
421.455,-205
421.480,-338
421.505,-405
421.530,-377
421.555,-275
421.580,-144
421.605,-15
421.630,106
421.655,223
421.680,327
421.705,401
421.730,437
421.755,454
421.780,491
421.805,579
421.830,710
421.855,833
421.880,881
421.905,827
421.930,699
421.955,566
421.980,480
422.005,450
422.030,448
422.055,447
422.080,443
422.105,438
422.130,422
422.155,377
422.180,307
422.205,243
422.230,226
422.255,262
422.280,314
422.305,337
422.330,315
422.355,270
422.380,231
422.405,197
422.430,150
422.455,89
422.480,44
422.505,54
422.530,114
422.555,170
422.580,153
422.605,41
422.630,-119
422.655,-255
422.680,-315
422.705,-302
422.730,-250
422.755,-178
422.780,-85
422.805,32
422.830,151
422.855,227
422.880,238
422.905,214
422.930,223
422.955,322
422.980,507
423.005,718
423.030,879
423.055,944
423.080,911
423.105,808
423.130,668
423.155,516
423.180,376
423.205,271
423.230,216
423.255,200
423.280,193
423.305,158
423.330,80
423.355,-24
423.380,-120
423.405,-172
423.430,-165
423.455,-107
423.480,-21
423.505,69
423.530,146
423.555,194
423.580,211
423.605,205
423.630,187
423.655,165
423.680,137
423.705,98
423.730,57
423.755,26
423.780,11
423.805,-3
423.830,-38
423.855,-92
423.880,-130
423.905,-104
423.930,-1
423.955,146
423.980,280
424.005,362
424.030,394
424.055,395
424.080,381
424.105,351
424.130,301
424.155,240
424.180,180
424.205,129
424.230,85
424.255,48
424.280,15
424.305,-18
424.330,-63
424.355,-121
424.380,-172
424.405,-186
424.430,-151
424.455,-89
424.480,-30
424.505,10
424.530,46
424.555,86
424.580,102
424.605,56
424.630,-53
424.655,-163
424.680,-187
424.705,-80
424.730,115
424.755,306
424.780,413
424.805,418
424.830,345
424.855,233
424.880,114
424.905,16
424.930,-36
424.955,-31
424.980,21
425.005,96
425.030,167
425.055,225
425.080,278
425.105,346
425.130,452
425.155,613
425.180,818
425.205,1016
425.230,1134
425.255,1132
425.280,1034
425.305,915
425.330,831
425.355,769
425.380,673
425.405,511
425.430,337
425.455,249
425.480,306
425.505,475
425.530,663
425.555,803
425.580,893
425.605,968
425.630,1041
425.655,1093
425.680,1117
425.705,1145
425.730,1214
425.755,1310
425.780,1354
425.805,1267
425.830,1048
425.855,773
425.880,512
425.905,254
425.930,-72
425.955,-500
425.980,-961
426.005,-1336
426.030,-1556
426.055,-1659
426.080,-1733
426.105,-1827
426.130,-1920
426.155,-1971
426.180,-1977
426.205,-1956
426.230,-1896
426.255,-1739
426.280,-1450
426.305,-1076
426.330,-734
426.355,-509
426.380,-379
426.405,-241
426.430,-32
426.455,204
426.480,359
426.505,379
426.530,333
426.555,361
426.580,548
426.605,850
426.630,1134
426.655,1289
426.680,1296
426.705,1227
426.730,1163
426.755,1148
426.780,1179
426.805,1235
426.830,1298
426.855,1345
426.880,1352
426.905,1301
426.930,1204
426.955,1110
426.980,1070
427.005,1098
427.030,1165
427.055,1231
427.080,1282
427.105,1327
427.130,1364
427.155,1341
427.180,1184
427.205,854
427.230,403
427.255,-55
427.280,-418
427.305,-655
427.330,-805
427.355,-921
427.380,-1018
427.405,-1068
427.430,-1033
427.455,-900
427.480,-687
427.505,-436
427.530,-196
427.555,-11
427.580,104
427.605,172
427.630,236
427.655,326
427.680,429
427.705,500
427.730,504
427.755,457
427.780,404
427.805,382
427.830,378
427.855,345
427.880,249
427.905,96
427.930,-72
427.955,-209
427.980,-284
428.005,-291
428.030,-245
428.055,-188
428.080,-170
428.105,-224
428.130,-333
428.155,-439
428.180,-484
428.205,-460
428.230,-402
428.255,-348
428.280,-295
428.305,-217
428.330,-107
428.355,0
428.380,54
428.405,44
428.430,16
428.455,26
428.480,97
428.505,202
428.530,303
428.555,385
428.580,460
428.605,532
428.630,593
428.655,634
428.680,677
428.705,760
428.730,901
428.755,1070
428.780,1207
428.805,1265
428.830,1237
428.855,1150
428.880,1037
428.905,927
428.930,841
428.955,786
428.980,746
429.005,692
429.030,607
429.055,510
429.080,442
429.105,417
429.130,391
429.155,291
429.180,93
429.205,-134
429.230,-277
429.255,-268
429.280,-146
429.305,-19
429.330,28
429.355,-10
429.380,-84
429.405,-145
429.430,-184
429.455,-207
429.480,-208
429.505,-179
429.530,-126
429.555,-84
429.580,-79
429.605,-107
429.630,-143
429.655,-172
429.680,-201
429.705,-231
429.730,-224
429.755,-129
429.780,65
429.805,294
429.830,454
429.855,486
429.880,411
429.905,296
429.930,192
429.955,105
429.980,33
430.005,-4
430.030,20
430.055,105
430.080,208
430.105,271
430.130,269
430.155,214
430.180,127
430.205,27
430.230,-58
430.255,-78
430.280,19
430.305,237
430.330,510
430.355,739
430.380,861
430.405,880
430.430,838
430.455,769
430.480,679
430.505,559
430.530,421
430.555,293
430.580,197
430.605,128
430.630,52
430.655,-73
430.680,-270
430.705,-506
430.730,-706
430.755,-782
430.780,-686
430.805,-439
430.830,-121
430.855,181
430.880,412
430.905,554
430.930,614
430.955,609
430.980,568
431.005,525
431.030,496
431.055,471
431.080,430
431.105,368
431.130,302
431.155,244
431.180,168
431.205,35
431.230,-150
431.255,-304
431.280,-318
431.305,-148
431.330,135
431.355,402
431.380,563
431.405,618
431.430,618
431.455,600
431.480,555
431.505,473
431.530,370
431.555,287
431.580,249
431.605,239
431.630,222
431.655,172
431.680,86
431.705,-23
431.730,-133
431.755,-206
431.780,-192
431.805,-66
431.830,148
431.855,386
431.880,584
431.905,716
431.930,787
431.955,806
431.980,765
432.005,660
432.030,513
432.055,364
432.080,246
432.105,163
432.130,99
432.155,35
432.180,-30
432.205,-96
432.230,-150
432.255,-173
432.280,-137
432.305,-32
432.330,118
432.355,274
432.380,416
432.405,561
432.430,728
432.455,890
432.480,987
432.505,983
432.530,914
432.555,858
432.580,838
432.605,777
432.630,571
432.655,203
432.680,-211
432.705,-517
432.730,-653
432.755,-691
432.780,-747
432.805,-854
432.830,-932
432.855,-878
432.880,-664
432.905,-355
432.930,-40
432.955,223
432.980,421
433.005,551
433.030,607
433.055,587
433.080,503
433.105,370
433.130,196
433.155,-10
433.180,-224
433.205,-412
433.230,-567
433.255,-719
433.280,-901
433.305,-1096
433.330,-1225
433.355,-1197
433.380,-981
433.405,-622
433.430,-203
433.455,203
433.480,558
433.505,835
433.530,1023
433.555,1140
433.580,1233
433.605,1344
433.630,1475
433.655,1585
433.680,1635
433.705,1623
433.730,1565
433.755,1463
433.780,1298
433.805,1074
433.830,862
433.855,761
433.880,820
433.905,977
433.930,1099
433.955,1085
433.980,936
434.005,734
434.030,551
434.055,401
434.080,252
434.105,81
434.130,-91
434.155,-228
434.180,-311
434.205,-350
434.230,-374
434.255,-402
434.280,-441
434.305,-489
434.330,-535
434.355,-567
434.380,-576
434.405,-568
434.430,-561
434.455,-564
434.480,-571
434.505,-561
434.530,-525
434.555,-474
434.580,-419
434.605,-353
434.630,-258
434.655,-133
434.680,-7
434.705,82
434.730,125
434.755,142
434.780,156
434.805,167
434.830,161
434.855,144
434.880,154
434.905,219
434.930,317
434.955,387
434.980,383
435.005,320
435.030,254
435.055,229
435.080,245
435.105,282
435.130,340
435.155,442
435.180,588
435.205,742
435.230,862
435.255,939
435.280,998
435.305,1053
435.330,1067
435.355,987
435.380,799
435.405,558
435.430,348
435.455,215
435.480,148
435.505,111
435.530,86
435.555,77
435.580,90
435.605,121
435.630,161
435.655,197
435.680,215
435.705,200
435.730,149
435.755,94
435.780,78
435.805,116
435.830,167
435.855,175
435.880,125
435.905,67
435.930,70
435.955,154
435.980,273
436.005,362
436.030,388
436.055,365
436.080,323
436.105,278
436.130,233
436.155,192
436.180,158
436.205,133
436.230,116
436.255,107
436.280,94
436.305,47
436.330,-79
436.355,-297
436.380,-537
436.405,-671
436.430,-600
436.455,-337
436.480,-3
436.505,265
436.530,403
436.555,428
436.580,393
436.605,331
436.630,261
436.655,209
436.680,203
436.705,242
436.730,280
436.755,267
436.780,195
436.805,98
436.830,12
436.855,-60
436.880,-131
436.905,-180
436.930,-144
436.955,31
436.980,335
437.005,682
437.030,966
437.055,1138
437.080,1219
437.105,1262
437.130,1308
437.155,1356
437.180,1373
437.205,1323
437.230,1194
437.255,1006
437.280,806
437.305,635
437.330,492
437.355,342
437.380,154
437.405,-57
437.430,-234
437.455,-321
437.480,-308
437.505,-236
437.530,-160
437.555,-111
437.580,-99
437.605,-127
437.630,-195
437.655,-295
437.680,-397
437.705,-477
437.730,-527
437.755,-553
437.780,-551
437.805,-507
437.830,-434
437.855,-388
437.880,-431
437.905,-565
437.930,-705
437.955,-738
437.980,-628
438.005,-440
438.030,-280
438.055,-197
438.080,-157
438.105,-106
438.130,-38
438.155,18
438.180,54
438.205,104
438.230,199
438.255,313
438.280,378
438.305,358
438.330,288
438.355,235
438.380,215
438.405,183
438.430,107
438.455,39
438.480,92
438.505,333
438.530,703
438.555,1059
438.580,1285
438.605,1372
438.630,1390
438.655,1405
438.680,1424
438.705,1409
438.730,1324
438.755,1171
438.780,980
438.805,786
438.830,610
438.855,455
438.880,316
438.905,195
438.930,113
438.955,101
438.980,171
439.005,299
439.030,429
439.055,523
439.080,582
439.105,639
439.130,712
439.155,783
439.180,820
439.205,808
439.230,757
439.255,679
439.280,572
439.305,431
439.330,274
439.355,142
439.380,63
439.405,25
439.430,-22
439.455,-118
439.480,-252
439.505,-380
439.530,-457
439.555,-470
439.580,-439
439.605,-389
439.630,-341
439.655,-308
439.680,-303
439.705,-339
439.730,-417
439.755,-516
439.780,-602
439.805,-638
439.830,-605
439.855,-515
439.880,-401
439.905,-296
439.930,-211
439.955,-131
439.980,-33
440.005,91
440.030,230
440.055,362
440.080,465
440.105,529
440.130,548
440.155,520
440.180,454
440.205,369
440.230,286
440.255,215
440.280,154
440.305,93
440.330,26
440.355,-45
440.380,-115
440.405,-172
440.430,-199
440.455,-184
440.480,-132
440.505,-67
440.530,-20
440.555,-10
440.580,-35
440.605,-76
440.630,-111
440.655,-125
440.680,-107
440.705,-60
440.730,-1
440.755,51
440.780,95
440.805,145
440.830,214
440.855,295
440.880,360
440.905,401
440.930,451
440.955,559
440.980,743
441.005,958
441.030,1127
441.055,1205
441.080,1208
441.105,1183
441.130,1167
441.155,1159
441.180,1146
441.205,1120
441.230,1083
441.255,1034
441.280,971
441.305,895
441.330,820
441.355,751
441.380,682
441.405,601
441.430,518
441.455,465
441.480,466
441.505,505
441.530,532
441.555,494
441.580,378
441.605,202
441.630,0
441.655,-192
441.680,-339
441.705,-414
441.730,-409
441.755,-349
441.780,-271
441.805,-201
441.830,-146
441.855,-114
441.880,-129
441.905,-207
441.930,-327
441.955,-430
441.980,-464
442.005,-429
442.030,-375
442.055,-344
442.080,-328
442.105,-281
442.130,-182
442.155,-62
442.180,15
442.205,14
442.230,-50
442.255,-128
442.280,-176
442.305,-178
442.330,-148
442.355,-111
442.380,-90
442.405,-91
442.430,-98
442.455,-85
442.480,-40
442.505,26
442.530,91
442.555,147
442.580,213
442.605,313
442.630,453
442.655,619
442.680,784
442.705,926
442.730,1024
442.755,1058
442.780,1020
442.805,930
442.830,825
442.855,729
442.880,629
442.905,501
442.930,353
442.955,231
442.980,172
443.005,161
443.030,134
443.055,54
443.080,-42
443.105,-78
443.130,-12
443.155,116
443.180,229
443.205,288
443.230,315
443.255,351
443.280,385
443.305,364
443.330,251
443.355,78
443.380,-75
443.405,-146
443.430,-121
443.455,-30
443.480,92
443.505,220
443.530,319
443.555,352
443.580,299
443.605,186
443.630,67
443.655,-6
443.680,-13
443.705,40
443.730,137
443.755,248
443.780,324
443.805,316
443.830,213
443.855,69
443.880,-30
443.905,-37
443.930,34
443.955,132
443.980,229
444.005,333
444.030,452
444.055,556
444.080,600
444.105,580
444.130,549
444.155,569
444.180,649
444.205,742
444.230,807
444.255,851
444.280,908
444.305,972
444.330,990
444.355,921
444.380,801
444.405,723
444.430,744
444.455,823
444.480,865
444.505,807
444.530,664
444.555,487
444.580,295
444.605,82
444.630,-139
444.655,-312
444.680,-400
444.705,-448
444.730,-573
444.755,-853
444.780,-1235
444.805,-1552
444.830,-1656
444.855,-1529
444.880,-1271
444.905,-1004
444.930,-772
444.955,-546
444.980,-285
445.005,-9
445.030,212
445.055,311
445.080,278
445.105,173
445.130,88
445.155,83
445.180,148
445.205,216
445.230,228
445.255,184
445.280,135
445.305,127
445.330,149
445.355,160
445.380,149
445.405,175
445.430,311
445.455,563
445.480,836
445.505,1009
445.530,1031
445.555,958
445.580,888
445.605,868
445.630,872
445.655,846
445.680,764
445.705,651
445.730,546
445.755,475
445.780,433
445.805,391
445.830,318
445.855,203
445.880,74
445.905,-8
445.930,-2
445.955,70
445.980,134
446.005,122
446.030,45
446.055,-15
