df_hash,22ZHK4.EMHYEC
412.665,1.060
412.695,1.062
412.725,1.060
412.755,1.062
412.785,1.062
412.815,1.063
412.845,1.055
412.875,1.065
412.905,1.060
412.935,1.059
412.965,1.061
412.995,1.060
413.025,1.062
413.055,1.062
413.085,1.058
413.115,1.059
413.145,1.066
413.175,1.063
413.205,1.057
413.235,1.056
413.265,1.059
413.295,1.062
413.325,1.064
413.355,1.067
413.385,1.062
413.415,1.055
413.445,1.064
413.475,1.065
413.505,1.065
413.535,1.061
413.565,1.059
413.595,1.063
413.625,1.060
413.655,1.061
413.685,1.064
413.715,1.066
413.745,1.062
413.775,1.064
413.805,1.067
413.835,1.049
413.865,1.062
413.895,1.070
413.925,1.070
413.955,1.061
413.985,1.063
414.015,1.062
414.045,1.057
414.075,1.069
414.105,1.072
414.135,1.062
414.165,1.061
414.195,1.070
414.225,1.079
414.255,1.068
414.285,1.059
414.315,1.061
414.345,1.061
414.375,1.053
414.405,1.060
414.435,1.056
414.465,1.063
414.495,1.060
414.525,1.055
414.555,1.060
414.585,1.064
414.615,1.058
414.645,1.062
414.675,1.060
414.705,1.065
414.735,1.062
414.765,1.064
414.795,1.064
414.825,1.049
414.855,1.050
414.885,1.064
414.915,1.067
414.945,1.073
414.975,1.064
415.005,1.065
415.035,1.057
415.065,1.060
415.095,1.070
415.125,1.062
415.155,1.067
415.185,1.068
415.215,1.062
415.245,1.068
415.275,1.064
415.305,1.063
415.335,1.059
415.365,1.056
415.395,1.071
415.425,1.068
415.455,1.062
415.485,1.061
415.515,1.065
415.545,1.064
415.575,1.062
415.605,1.059
415.635,1.055
415.665,1.061
415.695,1.069
415.725,1.070
415.755,1.063
415.785,1.068
415.815,1.066
415.845,1.067
415.875,1.066
415.905,1.066
415.935,1.064
415.965,1.062
415.995,1.068
416.025,1.065
416.055,1.066
416.085,1.071
416.115,1.075
416.145,1.062
416.175,1.063
416.205,1.068
416.235,1.064
416.265,1.063
416.295,1.064
416.325,1.072
416.355,1.066
416.385,1.069
416.415,1.069
416.445,1.068
416.475,1.065
416.505,1.067
416.535,1.067
416.565,1.064
416.595,1.063
416.625,1.068
416.655,1.064
416.685,1.064
416.715,1.064
416.745,1.074
416.775,1.064
416.805,1.058
416.835,1.057
416.865,1.065
416.895,1.067
416.925,1.060
416.955,1.051
416.985,1.062
417.015,1.060
417.045,1.058
417.075,1.056
417.105,1.060
417.135,1.069
417.165,1.069
417.195,1.062
417.225,1.058
417.255,1.061
417.285,1.055
417.315,1.060
417.345,1.063
417.375,1.064
417.405,1.059
417.435,1.067
417.465,1.065
417.495,1.069
417.525,1.063
417.555,1.069
417.585,1.063
417.615,1.062
417.645,1.067
417.675,1.062
417.705,1.067
417.735,1.066
417.765,1.062
417.795,1.063
417.825,1.058
417.855,1.061
417.885,1.057
417.915,1.059
417.945,1.058
417.975,1.061
418.005,1.072
418.035,1.052
418.065,1.047
418.095,1.062
418.125,1.062
418.155,1.062
418.185,1.064
418.215,1.065
418.245,1.055
418.275,1.056
418.305,1.060
418.335,1.062
418.365,1.056
418.395,1.060
418.425,1.063
418.455,1.064
418.485,1.064
418.515,1.058
418.545,1.058
418.575,1.062
418.605,1.054
418.635,1.055
418.665,1.052
418.695,1.054
418.725,1.095
418.755,1.067
418.785,1.058
418.815,1.068
418.845,1.066
418.875,1.070
418.905,1.089
418.935,1.068
418.965,1.063
418.995,1.059
419.025,1.056
419.055,1.055
419.085,1.059
419.115,1.065
419.145,1.065
419.175,1.069
419.205,1.052
419.235,1.040
419.265,1.042
419.295,1.037
419.325,1.029
419.355,1.081
419.385,1.081
419.415,1.077
419.445,1.076
419.475,1.087
419.505,1.088
419.535,1.075
419.565,1.069
419.595,1.060
419.625,1.050
419.655,1.045
419.685,1.062
419.715,1.063
419.745,1.057
419.775,1.051
419.805,1.050
419.835,1.059
419.865,1.056
419.895,1.049
419.925,1.059
419.955,1.049
419.985,1.075
420.015,1.069
420.045,1.057
420.075,1.067
420.105,1.069
420.135,1.059
420.165,1.066
420.195,1.064
420.225,1.069
420.255,1.075
420.285,1.045
420.315,1.058
420.345,1.031
420.375,1.043
420.405,1.037
420.435,1.025
420.465,1.034
420.495,1.041
420.525,1.042
420.555,1.056
420.585,1.060
420.615,1.046
420.645,1.041
420.675,1.058
420.705,1.053
420.735,1.053
420.765,1.050
420.795,1.052
420.825,1.050
420.855,1.055
420.885,1.046
420.915,1.065
420.945,1.062
420.975,1.065
421.005,1.058
421.035,1.061
421.065,1.053
421.095,1.055
421.125,1.061
421.155,1.053
421.185,1.057
421.215,1.060
421.245,1.057
421.275,1.056
421.305,1.062
421.335,1.061
421.365,1.062
421.395,1.062
421.425,1.064
421.455,1.066
421.485,1.052
421.515,1.060
421.545,1.058
421.575,1.064
421.605,1.060
421.635,1.061
421.665,1.061
421.695,1.061
421.725,1.057
421.755,1.053
421.785,1.062
421.815,1.064
421.845,1.065
421.875,1.063
421.905,1.055
421.935,1.057
421.965,1.064
421.995,1.062
422.025,1.057
422.055,1.059
422.085,1.058
422.115,1.060
422.145,1.061
422.175,1.051
422.205,1.055
422.235,1.058
422.265,1.059
422.295,1.063
422.325,1.057
422.355,1.062
422.385,1.067
422.415,1.064
422.445,1.058
422.475,1.064
422.505,1.065
422.535,1.058
422.565,1.062
422.595,1.066
422.625,1.055
422.655,1.062
422.685,1.065
422.715,1.057
422.745,1.059
422.775,1.059
422.805,1.053
422.835,1.053
422.865,1.056
422.895,1.055
422.925,1.049
422.955,1.050
422.985,1.055
423.015,1.058
423.045,1.057
423.075,1.051
423.105,1.063
423.135,1.053
423.165,1.070
423.195,1.063
423.225,1.054
423.255,1.060
423.285,1.055
423.315,1.052
423.345,1.064
423.375,1.056
423.405,1.052
423.435,1.055
423.465,1.048
423.495,1.056
423.525,1.053
423.555,1.052
423.585,1.054
423.615,1.062
423.645,1.055
423.675,1.051
423.705,1.050
423.735,1.055
423.765,1.062
423.795,1.051
423.825,1.052
423.855,1.058
423.885,1.049
423.915,1.056
423.945,1.056
423.975,1.052
424.005,1.054
424.035,1.056
424.065,1.058
424.095,1.054
424.125,1.050
424.155,1.051
424.185,1.062
424.215,1.051
424.245,1.057
424.275,1.067
424.305,1.056
424.335,1.053
424.365,1.054
424.395,1.061
424.425,1.060
424.455,1.057
424.485,1.056
424.515,1.053
424.545,1.057
424.575,1.060
424.605,1.058
424.635,1.057
424.665,1.055
424.695,1.061
424.725,1.062
424.755,1.057
424.785,1.053
424.815,1.059
424.845,1.050
424.875,1.066
424.905,1.071
424.935,1.065
424.965,1.062
424.995,1.063
425.025,1.062
425.055,1.056
425.085,1.061
425.115,1.060
425.145,1.063
425.175,1.061
425.205,1.061
425.235,1.065
425.265,1.058
425.295,1.058
425.325,1.054
425.355,1.057
425.385,1.057
425.415,1.058
425.445,1.062
425.475,1.058
425.505,1.058
425.535,1.062
425.565,1.062
425.595,1.062
425.625,1.062
425.655,1.061
425.685,1.064
425.715,1.066
425.745,1.058
425.775,1.060
425.805,1.066
425.835,1.067
425.865,1.060
425.895,1.064
425.925,1.067
425.955,1.059
425.985,1.062
426.015,1.061
426.045,1.057
426.075,1.062
426.105,1.063
426.135,1.061
426.165,1.067
426.195,1.070
426.225,1.066
426.255,1.063
426.285,1.060
426.315,1.066
426.345,1.062
426.375,1.065
426.405,1.068
426.435,1.067
426.465,1.060
426.495,1.077
426.525,1.059
426.555,1.054
426.585,1.058
426.615,1.061
426.645,1.062
426.675,1.066
426.705,1.056
426.735,1.050
426.765,1.024
426.795,1.023
426.825,1.022
426.855,1.018
426.885,1.037
426.915,1.027
426.945,1.029
426.975,1.027
427.005,1.027
427.035,1.033
427.065,1.064
427.095,1.040
427.125,1.035
427.155,1.028
427.185,1.052
427.215,1.056
427.245,1.057
427.275,1.032
427.305,1.045
427.335,1.042
427.365,1.056
427.395,1.036
427.425,1.019
427.455,1.032
427.485,1.019
427.515,1.002
427.545,0.997
427.575,1.006
427.605,1.022
427.635,1.045
427.665,1.014
427.695,1.014
427.725,1.016
427.755,1.017
427.785,1.034
427.815,1.027
427.845,1.030
427.875,1.053
427.905,1.057
427.935,1.046
427.965,1.036
427.995,1.051
428.025,1.052
428.055,1.045
428.085,1.041
428.115,1.052
428.145,1.064
428.175,1.067
428.205,1.069
428.235,1.082
428.265,1.090
428.295,1.152
428.325,1.119
428.355,1.157
428.385,1.088
428.415,1.254
428.445,0.991
428.475,0.829
428.505,0.833
428.535,1.118
428.565,1.096
428.595,0.951
428.625,0.964
428.655,1.096
428.685,1.030
428.715,1.162
428.745,1.090
428.775,1.061
428.805,1.049
428.835,1.041
428.865,1.078
428.895,1.005
428.925,1.042
428.955,1.030
428.985,1.018
429.015,1.039
429.045,1.041
429.075,1.027
429.105,1.020
429.135,1.041
429.165,1.040
429.195,1.020
429.225,1.019
429.255,1.031
429.285,1.028
429.315,1.034
429.345,1.037
429.375,1.041
429.405,1.035
429.435,1.033
429.465,1.027
429.495,1.033
429.525,1.024
429.555,1.038
429.585,1.038
429.615,1.033
429.645,1.036
429.675,1.029
429.705,1.028
429.735,1.024
429.765,1.032
429.795,1.067
429.825,1.053
429.855,1.030
429.885,1.015
429.915,1.050
429.945,1.039
429.975,1.039
430.005,1.038
430.035,1.039
430.065,1.040
430.095,1.023
430.125,1.033
430.155,1.066
430.185,1.038
430.215,1.057
430.245,1.033
430.275,1.044
430.305,1.046
430.335,1.027
430.365,1.039
430.395,1.059
430.425,1.059
430.455,1.086
430.485,1.068
430.515,1.044
430.545,1.024
430.575,1.024
430.605,1.007
430.635,0.992
430.665,0.997
430.695,0.986
430.725,1.013
430.755,1.019
430.785,1.016
430.815,1.007
430.845,1.018
430.875,1.047
430.905,1.068
430.935,1.039
430.965,1.053
430.995,1.054
431.025,1.063
431.055,1.047
431.085,1.027
431.115,1.015
431.145,1.035
431.175,1.022
431.205,1.011
431.235,1.012
431.265,1.013
431.295,1.021
431.325,1.016
431.355,1.024
431.385,1.030
431.415,1.030
431.445,1.059
431.475,1.026
431.505,1.009
431.535,1.011
431.565,1.006
431.595,1.013
431.625,1.038
431.655,1.033
431.685,1.027
431.715,1.036
431.745,1.043
431.775,1.038
431.805,1.041
431.835,1.030
431.865,1.026
431.895,1.021
431.925,1.022
431.955,1.024
431.985,1.038
432.015,1.038
432.045,1.037
432.075,1.034
432.105,1.041
432.135,1.036
432.165,1.041
432.195,1.033
432.225,1.031
432.255,1.032
432.285,1.035
432.315,1.044
432.345,1.046
432.375,1.039
432.405,1.036
432.435,1.043
432.465,1.038
432.495,1.037
432.525,1.049
432.555,1.043
432.585,1.049
432.615,1.045
432.645,1.028
432.675,1.034
432.705,1.034
432.735,1.037
432.765,1.044
432.795,1.032
432.825,1.041
432.855,1.045
432.885,1.035
432.915,1.037
432.945,1.043
432.975,1.043
433.005,1.034
433.035,1.036
433.065,1.038
433.095,1.041
433.125,1.050
433.155,1.042
433.185,1.047
433.215,1.043
433.245,1.036
433.275,1.041
433.305,1.044
433.335,1.034
433.365,1.035
433.395,1.038
433.425,1.047
433.455,1.042
433.485,1.036
433.515,1.045
433.545,1.042
433.575,1.041
433.605,1.052
433.635,1.041
433.665,1.042
433.695,1.066
433.725,1.042
433.755,1.083
433.785,1.060
433.815,1.027
433.845,1.028
433.875,1.042
433.905,1.056
433.935,1.048
433.965,1.052
433.995,1.061
434.025,1.057
434.055,1.032
434.085,1.024
434.115,0.970
434.145,0.978
434.175,0.989
434.205,1.028
434.235,1.046
434.265,1.034
434.295,1.072
434.325,1.083
434.355,1.054
434.385,1.067
434.415,1.085
434.445,1.073
434.475,1.062
434.505,1.084
434.535,1.086
434.565,1.056
434.595,1.057
434.625,1.061
434.655,1.035
434.685,1.044
434.715,1.069
434.745,1.067
434.775,1.063
434.805,1.045
434.835,1.043
434.865,1.074
434.895,1.086
434.925,1.052
434.955,1.050
434.985,1.074
435.015,1.109
435.045,1.100
435.075,1.086
435.105,1.085
435.135,1.054
435.165,1.037
435.195,1.055
435.225,1.068
435.255,1.086
435.285,1.072
435.315,1.082
435.345,1.066
435.375,1.093
435.405,1.054
435.435,1.040
435.465,1.076
435.495,1.062
435.525,1.064
435.555,1.073
435.585,1.059
435.615,1.063
435.645,1.058
435.675,1.057
435.705,1.063
435.735,1.064
435.765,1.069
435.795,1.067
435.825,1.061
435.855,1.062
435.885,1.073
435.915,1.074
435.945,1.062
435.975,1.064
436.005,1.064
436.035,1.069
436.065,1.062
436.095,1.062
436.125,1.067
436.155,1.073
436.185,1.071
436.215,1.073
436.245,1.065
436.275,1.065
436.305,1.045
436.335,1.066
436.365,1.068
436.395,1.066
436.425,1.083
436.455,1.076
436.485,1.064
436.515,1.069
436.545,1.063
436.575,1.058
436.605,1.068
436.635,1.052
436.665,1.061
436.695,1.069
436.725,1.055
436.755,1.071
436.785,1.072
436.815,1.064
436.845,1.064
436.875,1.068
436.905,1.065
436.935,1.071
436.965,1.069
436.995,1.060
437.025,1.071
437.055,1.064
437.085,1.063
437.115,1.071
437.145,1.071
437.175,1.059
437.205,1.057
437.235,1.064
437.265,1.071
437.295,1.067
437.325,1.077
437.355,1.062
437.385,1.063
437.415,1.066
437.445,1.064
437.475,1.077
437.505,1.078
437.535,1.077
437.565,1.068
437.595,1.071
437.625,1.066
437.655,1.054
437.685,1.055
437.715,1.062
437.745,1.060
437.775,1.058
437.805,1.067
437.835,1.074
437.865,1.064
437.895,1.062
437.925,1.059
437.955,1.063
437.985,1.068
438.015,1.061
438.045,1.064
438.075,1.062
438.105,1.070
438.135,1.070
438.165,1.066
438.195,1.060
438.225,1.071
438.255,1.062
438.285,1.063
438.315,1.068
438.345,1.062
438.375,1.067
438.405,1.070
438.435,1.067
438.465,1.061
438.495,1.058
438.525,1.072
438.555,1.065
438.585,1.062
438.615,1.067
438.645,1.063
438.675,1.066
438.705,1.072
438.735,1.057
438.765,1.067
438.795,1.065
438.825,1.069
438.855,1.070
438.885,1.065
438.915,1.064
438.945,1.065
438.975,1.065
439.005,1.070
439.035,1.063
439.065,1.069
439.095,1.068
439.125,1.064
439.155,1.066
439.185,1.070
439.215,1.063
439.245,1.069
439.275,1.063
439.305,1.071
439.335,1.067
439.365,1.065
439.395,1.067
439.425,1.064
439.455,1.067
439.485,1.068
439.515,1.066
439.545,1.063
439.575,1.063
439.605,1.066
439.635,1.066
439.665,1.067
439.695,1.070
439.725,1.068
439.755,1.062
439.785,1.060
439.815,1.070
439.845,1.066
439.875,1.063
439.905,1.067
439.935,1.061
439.965,1.066
439.995,1.069
440.025,1.075
440.055,1.072
440.085,1.065
440.115,1.065
440.145,1.056
440.175,1.062
440.205,1.067
440.235,1.064
440.265,1.067
440.295,1.067
440.325,1.067
440.355,1.071
440.385,1.064
440.415,1.062
440.445,1.065
440.475,1.061
440.505,1.066
440.535,1.067
440.565,1.069
440.595,1.063
440.625,1.073
440.655,1.073
440.685,1.063
440.715,1.064
440.745,1.070
440.775,1.066
440.805,1.066
440.835,1.070
440.865,1.067
440.895,1.066
440.925,1.072
440.955,1.076
440.985,1.063
441.015,1.065
441.045,1.062
441.075,1.067
441.105,1.064
441.135,1.065
441.165,1.068
441.195,1.062
441.225,1.060
441.255,1.062
441.285,1.067
441.315,1.067
441.345,1.068
441.375,1.067
441.405,1.068
441.435,1.069
441.465,1.062
441.495,1.066
441.525,1.077
441.555,1.063
441.585,1.066
441.615,1.068
441.645,1.071
441.675,1.073
441.705,1.062
441.735,1.066
441.765,1.069
441.795,1.072
441.825,1.070
441.855,1.067
441.885,1.062
441.915,1.072
441.945,1.071
441.975,1.066
442.005,1.060
442.035,1.067
442.065,1.069
442.095,1.059
442.125,1.069
442.155,1.068
442.185,1.063
442.215,1.069
442.245,1.072
442.275,1.064
442.305,1.063
442.335,1.066
442.365,1.073
442.395,1.070
442.425,1.062
442.455,1.067
442.485,1.074
442.515,1.076
442.545,1.070
442.575,1.063
442.605,1.066
442.635,1.062
442.665,1.061
442.695,1.062
442.725,1.065
442.755,1.067
442.785,1.071
442.815,1.067
442.845,1.064
442.875,1.062
442.905,1.073
442.935,1.066
442.965,1.068
442.995,1.066
443.025,1.072
443.055,1.072
443.085,1.066
443.115,1.066
443.145,1.071
443.175,1.063
443.205,1.067
443.235,1.059
443.265,1.064
443.295,1.069
443.325,1.070
443.355,1.065
443.385,1.062
443.415,1.062
443.445,1.069
443.475,1.065
443.505,1.064
443.535,1.073
443.565,1.065
443.595,1.068
443.625,1.057
443.655,1.070
443.685,1.093
443.715,1.064
443.745,1.059
443.775,1.053
443.805,1.061
443.835,1.075
443.865,1.065
443.895,1.072
443.925,1.065
443.955,1.060
443.985,1.065
444.015,1.060
444.045,1.063
444.075,1.069
444.105,1.062
444.135,1.071
444.165,1.069
444.195,1.075
444.225,1.071
444.255,1.093
444.285,1.063
444.315,1.054
444.345,1.055
444.375,1.065
444.405,1.072
444.435,1.073
444.465,1.062
444.495,1.065
444.525,1.065
444.555,1.069
444.585,1.070
444.615,1.065
444.645,1.063
444.675,1.063
444.705,1.068
444.735,1.062
444.765,1.066
444.795,1.073
444.825,1.069
444.855,1.069
444.885,1.059
444.915,1.066
444.945,1.065
444.975,1.067
445.005,1.068
445.035,1.064
445.065,1.062
445.095,1.073
445.125,1.068
445.155,1.066
445.185,1.066
445.215,1.065
445.245,1.069
445.275,1.060
445.305,1.066
445.335,1.069
445.365,1.062
445.395,1.067
445.425,1.068
445.455,1.070
445.485,1.069
445.515,1.064
445.545,1.067
445.575,1.068
445.605,1.068
445.635,1.065
445.665,1.064
445.695,1.062
445.725,1.062
445.755,1.063
445.785,1.070
445.815,1.063
445.845,1.062
445.875,1.070
445.905,1.067
445.935,1.063
445.965,1.066
445.995,1.062
446.025,1.063
446.055,1.072
446.085,1.067
446.115,1.066
446.145,1.062
446.175,1.069
446.205,1.067
446.235,1.063
446.265,1.070
446.295,1.067
446.325,1.065
446.355,1.062
446.385,1.064
446.415,1.066
446.445,1.064
446.475,1.065
446.505,1.066
446.535,1.068
446.565,1.064
446.595,1.067
446.625,1.069
446.655,1.067
446.685,1.068
446.715,1.066
446.745,1.065
446.775,1.068
446.805,1.067
446.835,1.068
446.865,1.066
446.895,1.066
446.925,1.065
446.955,1.062
446.985,1.067
447.015,1.065
447.045,1.065
447.075,1.064
447.105,1.064
447.135,1.066
447.165,1.063
447.195,1.067
447.225,1.066
447.255,1.064
447.285,1.066
447.315,1.071
447.345,1.062
447.375,1.067
447.405,1.066
447.435,1.067
447.465,1.067
447.495,1.062
447.525,1.061
447.555,1.066
447.585,1.066
447.615,1.068
447.645,1.065
447.675,1.067
447.705,1.067
447.735,1.065
447.765,1.062
447.795,1.068
447.825,1.065
447.855,1.063
447.885,1.066
447.915,1.065
447.945,1.064
447.975,1.069
448.005,1.066
448.035,1.065
448.065,1.065
448.095,1.066
448.125,1.062
448.155,1.072
448.185,1.065
448.215,1.066
448.245,1.064
448.275,1.062
448.305,1.067
448.335,1.064
448.365,1.069
448.395,1.064
448.425,1.064
448.455,1.069
448.485,1.070
448.515,1.062
448.545,1.063
448.575,1.064
448.605,1.066
448.635,1.058
448.665,1.066
448.695,1.066
448.725,1.074
448.755,1.071
448.785,1.064
448.815,1.068
448.845,1.068
448.875,1.062
448.905,1.068
448.935,1.065
448.965,1.064
448.995,1.070
449.025,1.062
449.055,1.066
449.085,1.069
449.115,1.066
449.145,1.061
449.175,1.070
449.205,1.067
449.235,1.065
449.265,1.065
449.295,1.062
449.325,1.066
449.355,1.068
449.385,1.067
449.415,1.071
449.445,1.073
449.475,1.066
449.505,1.065
449.535,1.064
449.565,1.061
449.595,1.070
449.625,1.067
449.655,1.060
449.685,1.069
449.715,1.070
449.745,1.068
449.775,1.061
449.805,1.067
449.835,1.069
449.865,1.065
449.895,1.065
449.925,1.065
449.955,1.063
449.985,1.068
450.015,1.065
450.045,1.063
450.075,1.066
450.105,1.067
450.135,1.066
450.165,1.066
450.195,1.071
450.225,1.066
450.255,1.061
450.285,1.073
450.315,1.066
450.345,1.062
450.375,1.058
450.405,1.072
450.435,1.065
450.465,1.070
450.495,1.063
450.525,1.062
450.555,1.069
450.585,1.062
450.615,1.072
450.645,1.067
450.675,1.057
450.705,1.062
450.735,1.063
450.765,1.064
450.795,1.062
450.825,1.061
450.855,1.068
450.885,1.052
450.915,1.066
450.945,1.064
450.975,1.077
451.005,1.066
451.035,1.071
451.065,1.070
451.095,1.061
451.125,1.055
451.155,1.061
451.185,1.072
451.215,1.072
451.245,1.062
451.275,1.050
451.305,1.062
451.335,1.072
451.365,1.067
451.395,1.072
451.425,1.070
451.455,1.056
451.485,1.061
451.515,1.063
451.545,1.053
451.575,1.062
451.605,1.056
451.635,1.057
451.665,1.065
451.695,1.061
451.725,1.074
451.755,1.070
451.785,1.067
451.815,1.071
451.845,1.064
451.875,1.065
451.905,1.063
451.935,1.062
451.965,1.069
451.995,1.064
452.025,1.059
452.055,1.065
452.085,1.066
452.115,1.069
452.145,1.062
452.175,1.061
452.205,1.068
452.235,1.062
452.265,1.070
452.295,1.067
452.325,1.067
452.355,1.061
452.385,1.070
452.415,1.071
452.445,1.065
452.475,1.060
452.505,1.067
452.535,1.067
452.565,1.067
452.595,1.064
452.625,1.056
452.655,1.061
452.685,1.072
452.715,1.068
452.745,1.064
452.775,1.064
452.805,1.062
452.835,1.064
452.865,1.068
452.895,1.064
452.925,1.065
452.955,1.064
452.985,1.066
453.015,1.063
453.045,1.063
453.075,1.067
453.105,1.063
453.135,1.062
453.165,1.067
453.195,1.063
453.225,1.063
453.255,1.065
453.285,1.062
453.315,1.065
453.345,1.068
453.375,1.071
453.405,1.067
453.435,1.061
453.465,1.062
453.495,1.067
453.525,1.065
453.555,1.068
453.585,1.063
453.615,1.060
453.645,1.067
453.675,1.066
453.705,1.062
453.735,1.063
453.765,1.063
453.795,1.065
453.825,1.063
453.855,1.069
453.885,1.063
453.915,1.064
453.945,1.065
453.975,1.063
454.005,1.065
454.035,1.059
454.065,1.067
454.095,1.066
454.125,1.068
454.155,1.069
454.185,1.068
454.215,1.063
454.245,1.063
454.275,1.062
454.305,1.066
454.335,1.068
454.365,1.063
454.395,1.062
454.425,1.062
454.455,1.062
454.485,1.065
454.515,1.062
454.545,1.062
454.575,1.066
454.605,1.065
454.635,1.074
454.665,1.064
454.695,1.059
454.725,1.068
454.755,1.066
454.785,1.065
454.815,1.066
454.845,1.067
454.875,1.061
454.905,1.064
454.935,1.067
454.965,1.069
454.995,1.062
455.025,1.066
455.055,1.064
455.085,1.062
455.115,1.067
455.145,1.063
455.175,1.070
455.205,1.067
455.235,1.067
455.265,1.068
455.295,1.062
455.325,1.070
455.355,1.062
455.385,1.065
455.415,1.071
455.445,1.068
455.475,1.065
455.505,1.064
455.535,1.065
455.565,1.065
455.595,1.065
455.625,1.062
455.655,1.063
455.685,1.064
455.715,1.065
455.745,1.063
455.775,1.067
455.805,1.065
455.835,1.067
455.865,1.066
455.895,1.069
455.925,1.067
455.955,1.066
455.985,1.066
456.015,1.063
456.045,1.067
456.075,1.063
456.105,1.068
456.135,1.066
456.165,1.065
456.195,1.063
456.225,1.066
456.255,1.068
456.285,1.064
456.315,1.066
456.345,1.062
456.375,1.064
456.405,1.062
456.435,1.067
456.465,1.067
456.495,1.065
456.525,1.065
456.555,1.066
456.585,1.066
456.615,1.065
456.645,1.065
456.675,1.063
456.705,1.066
456.735,1.065
456.765,1.062
456.795,1.065
456.825,1.066
456.855,1.062
456.885,1.065
456.915,1.065
456.945,1.065
456.975,1.063
457.005,1.064
457.035,1.063
457.065,1.067
457.095,1.065
457.125,1.068
457.155,1.064
457.185,1.065
457.215,1.065
457.245,1.060
457.275,1.066
457.305,1.068
457.335,1.059
457.365,1.060
457.395,1.063
457.425,1.067
457.455,1.065
457.485,1.067
457.515,1.066
457.545,1.062
457.575,1.068
457.605,1.065
457.635,1.070
457.665,1.068
457.695,1.063
457.725,1.063
457.755,1.062
457.785,1.070
457.815,1.066
457.845,1.063
457.875,1.067
457.905,1.065
457.935,1.065
457.965,1.068
457.995,1.066
458.025,1.062
458.055,1.070
458.085,1.066
458.115,1.067
458.145,1.064
458.175,1.066
458.205,1.062
458.235,1.061
458.265,1.069
458.295,1.067
458.325,1.064
458.355,1.062
458.385,1.070
458.415,1.061
458.445,1.068
458.475,1.068
458.505,1.066
458.535,1.067
458.565,1.061
458.595,1.062
458.625,1.065
458.655,1.066
458.685,1.072
458.715,1.066
458.745,1.067
458.775,1.068
458.805,1.064
458.835,1.070
458.865,1.066
458.895,1.064
458.925,1.063
458.955,1.064
458.985,1.063
459.015,1.061
459.045,1.066
459.075,1.068
459.105,1.060
459.135,1.069
459.165,1.063
459.195,1.069
459.225,1.065
459.255,1.066
459.285,1.067
459.315,1.064
459.345,1.064
459.375,1.061
459.405,1.062
459.435,1.067
459.465,1.061
459.495,1.067
459.525,1.065
459.555,1.065
459.585,1.066
459.615,1.064
459.645,1.064
459.675,1.067
459.705,1.065
459.735,1.066
459.765,1.064
459.795,1.066
459.825,1.063
459.855,1.067
459.885,1.069
459.915,1.069
459.945,1.065
459.975,1.066
460.005,1.063
460.035,1.063
460.065,1.063
460.095,1.065
460.125,1.062
460.155,1.063
460.185,1.067
460.215,1.069
460.245,1.062
460.275,1.066
460.305,1.065
460.335,1.067
460.365,1.072
460.395,1.067
460.425,1.062
460.455,1.063
460.485,1.066
460.515,1.067
460.545,1.062
460.575,1.072
460.605,1.065
460.635,1.067
460.665,1.068
460.695,1.064
460.725,1.066
460.755,1.065
460.785,1.062
460.815,1.062
460.845,1.063
460.875,1.062
460.905,1.070
460.935,1.069
460.965,1.066
460.995,1.067
461.025,1.065
461.055,1.067
461.085,1.065
461.115,1.065
461.145,1.064
461.175,1.066
461.205,1.066
461.235,1.067
461.265,1.070
461.295,1.068
461.325,1.067
461.355,1.073
461.385,1.068
461.415,1.063
461.445,1.062
461.475,1.065
461.505,1.066
461.535,1.064
461.565,1.068
461.595,1.065
461.625,1.062
461.655,1.071
461.685,1.071
461.715,1.064
461.745,1.063
461.775,1.066
461.805,1.066
461.835,1.068
461.865,1.060
461.895,1.062
461.925,1.068
461.955,1.069
461.985,1.064
462.015,1.066
462.045,1.063
462.075,1.069
462.105,1.065
462.135,1.065
462.165,1.064
462.195,1.062
462.225,1.063
462.255,1.070
462.285,1.071
462.315,1.062
462.345,1.064
462.375,1.063
462.405,1.071
462.435,1.064
462.465,1.066
462.495,1.071
462.525,1.064
462.555,1.063
462.585,1.065
462.615,1.068
462.645,1.064
462.675,1.069
462.705,1.072
462.735,1.067
462.765,1.069
462.795,1.058
462.825,1.066
462.855,1.064
462.885,1.065
462.915,1.067
462.945,1.068
462.975,1.066
463.005,1.057
463.035,1.063
463.065,1.064
463.095,1.063
463.125,1.065
463.155,1.065
463.185,1.066
463.215,1.065
463.245,1.064
463.275,1.066
463.305,1.068
463.335,1.067
463.365,1.059
463.395,1.068
463.425,1.063
463.455,1.070
463.485,1.066
463.515,1.069
463.545,1.064
463.575,1.064
463.605,1.067
463.635,1.067
463.665,1.063
463.695,1.069
463.725,1.066
463.755,1.064
463.785,1.066
463.815,1.063
463.845,1.064
463.875,1.069
463.905,1.067
463.935,1.064
463.965,1.067
463.995,1.066
464.025,1.065
464.055,1.065
464.085,1.067
464.115,1.067
464.145,1.065
464.175,1.067
464.205,1.063
464.235,1.066
464.265,1.067
464.295,1.069
464.325,1.064
464.355,1.062
464.385,1.064
464.415,1.065
464.445,1.066
464.475,1.060
464.505,1.069
464.535,1.065
464.565,1.068
464.595,1.068
464.625,1.062
464.655,1.066
464.685,1.065
464.715,1.070
464.745,1.067
464.775,1.067
464.805,1.067
464.835,1.066
464.865,1.067
464.895,1.067
464.925,1.063
464.955,1.069
464.985,1.068
465.015,1.063
465.045,1.065
