df_hash,22ZHK4.7H06EP
460.446,1.058
460.476,1.063
460.506,1.050
460.536,1.056
460.566,1.061
460.596,1.064
460.626,1.069
460.656,1.046
460.686,1.047
460.716,1.054
460.746,1.052
460.776,1.049
460.806,1.052
460.836,1.056
460.866,1.053
460.896,1.048
460.926,1.054
460.956,1.053
460.986,1.061
461.016,1.067
461.046,1.056
461.076,1.052
461.106,1.048
461.136,1.042
461.166,1.053
461.196,1.056
461.226,1.051
461.256,1.057
461.286,1.066
461.316,1.071
461.346,1.065
461.376,1.079
461.406,1.100
461.436,1.134
461.466,1.143
461.496,1.117
461.526,1.098
461.556,1.079
461.586,1.056
461.616,1.050
461.646,1.049
461.676,1.024
461.706,1.020
461.736,1.005
461.766,0.996
461.796,1.005
461.826,1.014
461.856,0.999
461.886,0.999
461.916,1.013
461.946,1.011
461.976,1.021
462.006,1.040
462.036,1.050
462.066,1.027
462.096,1.036
462.126,1.021
462.156,1.013
462.186,1.023
462.216,1.021
462.246,1.018
462.276,1.022
462.306,1.021
462.336,1.025
462.366,1.009
462.396,0.994
462.426,0.988
462.456,1.016
462.486,0.984
462.516,1.115
462.546,1.092
462.576,1.128
462.606,1.101
462.636,1.051
462.666,1.013
462.696,0.983
462.726,0.981
462.756,0.954
462.786,0.953
462.816,1.009
462.846,0.999
462.876,0.990
462.906,1.008
462.936,1.073
462.966,1.081
462.996,1.106
463.026,1.107
463.056,1.111
463.086,1.135
463.116,1.106
463.146,1.067
463.176,1.057
463.206,1.069
463.236,1.081
463.266,1.082
463.296,1.091
463.326,1.071
463.356,1.075
463.386,1.066
463.416,1.062
463.446,1.056
463.476,1.066
463.506,1.071
463.536,1.064
463.566,1.050
463.596,1.043
463.626,1.045
463.656,1.053
463.686,1.065
463.716,1.051
463.746,1.049
463.776,1.044
463.806,1.040
463.836,1.038
463.866,1.043
463.896,1.046
463.926,1.044
463.956,1.049
463.986,1.049
464.016,1.046
464.046,1.052
464.076,1.041
464.106,1.038
464.136,1.045
464.166,1.044
464.196,1.053
464.226,1.060
464.256,1.069
464.286,1.063
464.316,1.059
464.346,1.056
464.376,1.046
464.406,1.044
464.436,1.052
464.466,1.057
464.496,1.053
464.526,1.039
464.556,1.038
464.586,1.045
464.616,1.041
464.646,1.053
464.676,1.054
464.706,1.060
464.736,1.061
464.766,1.056
464.796,1.049
464.826,1.053
464.856,1.049
464.886,1.050
464.916,1.050
464.946,1.049
464.976,1.054
465.006,1.056
465.036,1.040
465.066,1.039
465.096,1.048
465.126,1.056
465.156,1.057
465.186,1.052
465.216,1.054
465.246,1.054
465.276,1.053
465.306,1.049
465.336,1.052
465.366,1.053
465.396,1.052
465.426,1.052
465.456,1.050
465.486,1.051
465.516,1.053
465.546,1.060
465.576,1.052
465.606,1.051
465.636,1.046
465.666,1.046
465.696,1.046
465.726,1.049
465.756,1.048
465.786,1.052
465.816,1.054
465.846,1.056
465.876,1.046
465.906,1.048
465.936,1.055
465.966,1.053
465.996,1.062
466.026,1.064
466.056,1.056
466.086,1.051
466.116,1.059
466.146,1.062
466.176,1.044
466.206,1.060
466.236,1.088
466.266,1.082
466.296,1.087
466.326,1.097
466.356,1.096
466.386,1.082
466.416,1.062
466.446,1.030
466.476,1.005
466.506,1.011
466.536,1.000
466.566,1.004
466.596,1.016
466.626,1.042
466.656,1.027
466.686,1.027
466.716,1.027
466.746,1.040
466.776,1.035
466.806,1.021
466.836,1.022
466.866,1.040
466.896,1.031
466.926,1.040
466.956,1.061
466.986,1.045
467.016,1.046
467.046,1.056
467.076,1.035
467.106,1.046
467.136,1.048
467.166,1.058
467.196,1.035
467.226,1.012
467.256,1.050
467.286,1.035
467.316,1.040
467.346,1.077
467.376,1.085
467.406,1.059
467.436,1.047
467.466,1.034
467.496,1.045
467.526,1.086
467.556,1.102
467.586,1.089
467.616,1.061
467.646,1.031
467.676,1.022
467.706,1.019
467.736,1.009
467.766,1.023
467.796,1.026
467.826,1.034
467.856,1.045
467.886,1.050
467.916,1.040
467.946,1.054
467.976,1.056
468.006,1.058
468.036,1.043
468.066,1.037
468.096,1.027
468.126,1.029
468.156,1.035
468.186,1.034
468.216,1.055
468.246,1.049
468.276,1.039
468.306,1.042
468.336,1.033
468.366,1.037
468.396,1.044
468.426,1.034
468.456,1.041
468.486,1.036
468.516,1.031
468.546,1.037
468.576,1.034
468.606,1.050
468.636,1.061
468.666,1.069
468.696,1.084
468.726,1.076
468.756,1.074
468.786,1.064
468.816,1.075
468.846,1.069
468.876,1.052
468.906,1.051
468.936,1.052
468.966,1.056
468.996,1.059
469.026,1.063
469.056,1.068
469.086,1.065
469.116,1.091
469.146,1.088
469.176,1.101
469.206,1.100
469.236,1.078
469.266,1.050
469.296,1.042
469.326,1.035
469.356,1.033
469.386,1.019
469.416,1.029
469.446,1.016
469.476,1.033
469.506,1.008
469.536,1.021
469.566,1.019
469.596,1.015
469.626,1.038
469.656,1.044
469.686,1.069
469.716,1.047
469.746,1.047
469.776,1.052
469.806,1.061
469.836,1.045
469.866,1.051
469.896,1.046
469.926,1.045
469.956,1.043
469.986,1.047
470.016,1.057
470.046,1.044
470.076,1.046
470.106,1.046
470.136,1.046
470.166,1.038
470.196,1.052
470.226,1.054
470.256,1.077
470.286,1.085
470.316,1.093
470.346,1.077
470.376,1.063
470.406,1.044
470.436,1.038
470.466,1.036
470.496,1.044
470.526,1.052
470.556,1.059
470.586,1.062
470.616,1.062
470.646,1.058
470.676,1.048
470.706,1.053
470.736,1.052
470.766,1.053
470.796,1.061
470.826,1.057
470.856,1.061
470.886,1.060
470.916,1.062
470.946,1.057
470.976,1.058
471.006,1.060
471.036,1.081
471.066,1.076
471.096,1.061
471.126,1.051
471.156,1.062
471.186,1.082
471.216,1.073
471.246,1.053
471.276,1.053
471.306,1.044
471.336,1.035
471.366,1.052
471.396,1.058
471.426,1.043
471.456,1.049
471.486,1.048
471.516,1.061
471.546,1.034
471.576,1.049
471.606,1.034
471.636,1.005
471.666,1.057
471.696,1.055
471.726,1.036
471.756,1.057
471.786,1.025
471.816,1.040
471.846,1.056
471.876,1.057
471.906,1.022
471.936,0.994
471.966,1.014
471.996,0.941
472.026,1.012
472.056,1.044
472.086,1.025
472.116,1.013
472.146,1.033
472.176,1.047
472.206,1.007
472.236,1.021
472.266,1.048
472.296,1.021
472.326,1.002
472.356,1.014
472.386,1.021
472.416,1.028
472.446,1.046
472.476,1.130
472.506,1.129
472.536,1.107
472.566,1.092
472.596,1.040
472.626,1.008
472.656,0.975
472.686,0.985
472.716,0.981
472.746,1.008
472.776,1.032
472.806,1.039
472.836,1.056
472.866,1.043
472.896,1.059
472.926,1.047
472.956,1.033
472.986,1.043
473.016,1.035
473.046,1.047
473.076,1.036
473.106,1.045
473.136,1.044
473.166,1.045
473.196,1.048
473.226,1.050
473.256,1.046
473.286,1.047
473.316,1.059
473.346,1.043
473.376,1.045
473.406,1.047
473.436,1.043
473.466,1.051
473.496,1.050
473.526,1.062
473.556,1.069
473.586,1.062
473.616,1.057
473.646,1.066
473.676,1.058
473.706,1.069
473.736,1.074
473.766,1.063
473.796,1.054
473.826,1.045
473.856,1.045
473.886,1.048
473.916,1.074
473.946,1.075
473.976,1.092
474.006,1.086
474.036,1.081
474.066,1.083
474.096,1.082
474.126,1.079
474.156,1.071
474.186,1.070
474.216,1.045
474.246,1.055
474.276,1.047
474.306,1.031
474.336,1.014
474.366,1.009
474.396,1.016
474.426,1.013
474.456,1.010
474.486,1.020
474.516,1.050
474.546,1.050
474.576,1.073
474.606,1.070
474.636,1.062
474.666,1.063
474.696,1.088
474.726,1.056
474.756,1.038
474.786,1.044
474.816,1.055
474.846,1.045
474.876,1.075
474.906,1.108
474.936,1.111
474.966,1.135
474.996,1.142
475.026,1.104
475.056,1.042
475.086,1.036
475.116,1.007
475.146,1.010
475.176,1.008
475.206,1.013
475.236,1.013
475.266,1.006
475.296,1.007
475.326,1.021
475.356,1.031
475.386,1.032
475.416,1.036
475.446,1.071
475.476,1.068
475.506,1.062
475.536,1.053
475.566,1.045
475.596,1.033
475.626,1.046
475.656,1.070
475.686,1.087
475.716,1.079
475.746,1.088
475.776,1.068
475.806,1.043
475.836,1.043
475.866,1.053
475.896,1.087
475.926,1.095
475.956,1.079
475.986,1.069
476.016,1.041
476.046,1.030
476.076,1.029
476.106,1.026
476.136,1.028
476.166,1.026
476.196,1.011
476.226,1.016
476.256,1.011
476.286,1.022
476.316,1.012
476.346,0.995
476.376,1.010
476.406,1.002
476.436,1.001
476.466,0.996
476.496,0.988
476.526,1.006
476.556,0.995
476.586,0.999
476.616,1.020
476.646,1.024
476.676,1.023
476.706,1.019
476.736,1.025
476.766,1.070
476.796,1.076
476.826,1.103
476.856,1.121
476.886,1.102
476.916,1.098
476.946,1.092
476.976,1.073
477.006,1.097
477.036,1.096
477.066,1.097
477.096,1.086
477.126,1.075
477.156,1.072
477.186,1.064
477.216,1.058
477.246,1.061
477.276,1.057
477.306,1.051
477.336,1.059
477.366,1.048
477.396,1.053
477.426,1.057
477.456,1.055
477.486,1.056
477.516,1.052
477.546,1.056
477.576,1.055
477.606,1.050
477.636,1.049
477.666,1.050
477.696,1.052
477.726,1.046
477.756,1.047
477.786,1.046
477.816,1.042
477.846,1.043
477.876,1.048
477.906,1.056
477.936,1.067
477.966,1.070
477.996,1.065
478.026,1.051
478.056,1.050
478.086,1.043
478.116,1.051
478.146,1.056
478.176,1.055
478.206,1.056
478.236,1.043
478.266,1.053
478.296,1.046
478.326,1.047
478.356,1.050
478.386,1.052
478.416,1.046
478.446,1.043
478.476,1.038
478.506,1.043
478.536,1.049
478.566,1.051
478.596,1.054
478.626,1.053
478.656,1.051
478.686,1.049
478.716,1.035
478.746,1.050
478.776,1.056
478.806,1.057
478.836,1.050
478.866,1.048
478.896,1.045
478.926,1.044
478.956,1.049
478.986,1.050
479.016,1.058
479.046,1.053
479.076,1.061
479.106,1.067
479.136,1.068
479.166,1.055
479.196,1.054
479.226,1.051
479.256,1.051
479.286,1.044
479.316,1.033
479.346,1.039
479.376,1.038
479.406,1.039
479.436,1.039
479.466,1.034
479.496,1.045
479.526,1.038
479.556,1.037
479.586,1.042
479.616,1.043
479.646,1.048
479.676,1.049
479.706,1.052
479.736,1.047
479.766,1.043
479.796,1.046
479.826,1.051
479.856,1.053
479.886,1.052
479.916,1.050
479.946,1.049
479.976,1.049
480.006,1.056
480.036,1.050
480.066,1.046
480.096,1.042
480.126,1.047
480.156,1.048
480.186,1.046
480.216,1.044
480.246,1.047
480.276,1.048
480.306,1.049
480.336,1.047
480.366,1.046
480.396,1.044
480.426,1.050
480.456,1.048
480.486,1.050
480.516,1.048
480.546,1.051
480.576,1.057
480.606,1.060
480.636,1.051
480.666,1.053
480.696,1.053
480.726,1.054
480.756,1.062
480.786,1.065
480.816,1.054
480.846,1.055
480.876,1.048
480.906,1.049
480.936,1.053
480.966,1.045
480.996,1.036
481.026,1.045
481.056,1.048
481.086,1.044
481.116,1.043
481.146,1.047
481.176,1.049
481.206,1.048
481.236,1.051
481.266,1.053
481.296,1.048
481.326,1.054
481.356,1.049
481.386,1.049
481.416,1.052
481.446,1.050
481.476,1.048
481.506,1.051
481.536,1.055
481.566,1.049
481.596,1.050
481.626,1.048
481.656,1.053
481.686,1.053
481.716,1.053
481.746,1.053
481.776,1.049
481.806,1.051
481.836,1.051
481.866,1.047
481.896,1.042
481.926,1.036
481.956,1.039
481.986,1.036
482.016,1.039
482.046,1.034
482.076,1.032
482.106,1.031
482.136,1.037
482.166,1.037
482.196,1.048
482.226,1.042
482.256,1.045
482.286,1.045
482.316,1.051
482.346,1.040
482.376,1.028
482.406,1.052
482.436,1.046
482.466,1.053
482.496,1.065
482.526,1.071
482.556,1.073
482.586,1.073
482.616,1.069
482.646,1.052
482.676,1.051
482.706,1.075
482.736,1.069
482.766,1.061
482.796,1.046
482.826,1.044
482.856,1.040
482.886,1.042
482.916,1.046
482.946,1.054
482.976,1.059
483.006,1.066
483.036,1.050
483.066,1.042
483.096,1.047
483.126,1.052
483.156,1.054
483.186,1.050
483.216,1.039
483.246,1.041
483.276,1.048
483.306,1.048
483.336,1.041
483.366,1.043
483.396,1.042
483.426,1.043
483.456,1.055
483.486,1.063
483.516,1.062
483.546,1.065
483.576,1.065
483.606,1.061
483.636,1.060
483.666,1.054
483.696,1.046
483.726,1.038
483.756,1.044
483.786,1.053
483.816,1.048
483.846,1.053
483.876,1.051
483.906,1.045
483.936,1.045
483.966,1.040
483.996,1.034
484.026,1.044
484.056,1.045
484.086,1.064
484.116,1.065
484.146,1.062
484.176,1.062
484.206,1.071
484.236,1.072
484.266,1.085
484.296,1.056
484.326,1.010
484.356,0.999
484.386,1.027
484.416,1.052
484.446,1.073
484.476,1.071
484.506,1.078
484.536,1.084
484.566,1.113
484.596,1.130
484.626,1.190
484.656,1.227
484.686,1.199
484.716,1.145
484.746,1.041
484.776,0.941
484.806,0.869
484.836,0.812
484.866,0.789
484.896,0.801
484.926,0.837
484.956,0.888
484.986,0.969
485.016,1.051
485.046,1.108
485.076,1.086
485.106,1.067
485.136,1.076
485.166,1.056
485.196,1.071
485.226,1.085
485.256,1.075
485.286,1.071
485.316,1.072
485.346,1.073
485.376,1.064
485.406,1.069
485.436,1.048
485.466,1.079
485.496,1.078
485.526,1.069
485.556,1.072
485.586,1.062
485.616,1.052
485.646,1.059
485.676,1.061
485.706,1.062
485.736,1.062
485.766,1.060
485.796,1.065
485.826,1.049
485.856,1.055
485.886,1.057
485.916,1.062
485.946,1.058
485.976,1.047
486.006,1.047
486.036,1.059
486.066,1.058
486.096,1.058
486.126,1.082
486.156,1.131
486.186,1.162
486.216,1.148
486.246,1.117
486.276,1.131
486.306,1.113
486.336,1.080
486.366,1.043
486.396,1.080
486.426,1.075
486.456,1.008
486.486,0.954
486.516,0.941
486.546,0.957
486.576,0.965
486.606,0.952
486.636,0.969
486.666,1.002
486.696,1.008
486.726,1.021
486.756,1.001
486.786,0.990
486.816,0.975
486.846,0.979
486.876,1.000
486.906,1.005
486.936,1.011
486.966,1.009
486.996,1.028
487.026,1.001
487.056,1.004
487.086,1.027
487.116,1.037
487.146,1.029
487.176,1.030
487.206,1.033
487.236,1.055
487.266,1.094
487.296,1.083
487.326,1.105
487.356,1.115
487.386,1.077
487.416,1.078
487.446,1.076
487.476,1.073
487.506,1.077
487.536,1.080
487.566,1.062
487.596,1.062
487.626,1.056
487.656,1.035
487.686,1.041
487.716,1.040
487.746,1.049
487.776,1.051
487.806,1.043
487.836,1.038
487.866,1.039
487.896,1.040
487.926,1.042
487.956,1.050
487.986,1.060
488.016,1.056
488.046,1.056
488.076,1.058
488.106,1.058
488.136,1.053
488.166,1.051
488.196,1.043
488.226,1.053
488.256,1.055
488.286,1.055
488.316,1.055
488.346,1.048
488.376,1.051
488.406,1.052
488.436,1.048
488.466,1.046
488.496,1.046
488.526,1.041
488.556,1.045
488.586,1.045
488.616,1.054
488.646,1.053
488.676,1.044
488.706,1.046
488.736,1.045
488.766,1.049
488.796,1.047
488.826,1.045
488.856,1.045
488.886,1.047
488.916,1.050
488.946,1.053
488.976,1.047
489.006,1.046
489.036,1.048
489.066,1.050
489.096,1.051
489.126,1.054
489.156,1.059
489.186,1.050
489.216,1.048
489.246,1.051
489.276,1.047
489.306,1.053
489.336,1.057
489.366,1.056
489.396,1.047
489.426,1.043
489.456,1.041
489.486,1.044
489.516,1.046
489.546,1.047
489.576,1.047
489.606,1.053
489.636,1.055
489.666,1.049
489.696,1.050
489.726,1.046
489.756,1.034
489.786,1.040
489.816,1.039
489.846,1.056
489.876,1.060
489.906,1.059
489.936,1.049
489.966,1.029
489.996,1.015
490.026,1.018
490.056,1.042
490.086,1.060
490.116,1.068
490.146,1.068
490.176,1.065
490.206,1.073
490.236,1.082
490.266,1.069
490.296,1.053
490.326,1.046
490.356,1.037
490.386,1.008
490.416,1.021
490.446,1.028
490.476,1.034
490.506,1.040
490.536,1.043
490.566,1.051
490.596,1.058
490.626,1.044
490.656,1.039
490.686,1.038
490.716,1.048
490.746,1.059
490.776,1.062
490.806,1.051
490.836,1.044
490.866,1.044
490.896,1.037
490.926,1.044
490.956,1.040
490.986,1.046
491.016,1.045
491.046,1.048
491.076,1.048
491.106,1.045
491.136,1.050
491.166,1.048
491.196,1.044
491.226,1.047
491.256,1.046
491.286,1.045
491.316,1.048
491.346,1.041
491.376,1.044
491.406,1.050
491.436,1.049
491.466,1.044
491.496,1.044
491.526,1.046
491.556,1.047
491.586,1.049
491.616,1.043
491.646,1.052
491.676,1.054
491.706,1.055
491.736,1.047
491.766,1.044
491.796,1.049
491.826,1.045
491.856,1.051
491.886,1.048
491.916,1.047
491.946,1.050
491.976,1.053
492.006,1.045
492.036,1.047
492.066,1.053
492.096,1.048
492.126,1.048
492.156,1.046
492.186,1.047
492.216,1.047
492.246,1.030
492.276,1.046
492.306,1.058
492.336,1.055
492.366,1.053
492.396,1.049
492.426,1.048
492.456,1.048
492.486,1.047
492.516,1.048
492.546,1.050
492.576,1.044
492.606,1.046
492.636,1.050
492.666,1.050
492.696,1.051
492.726,1.048
492.756,1.042
492.786,1.045
492.816,1.053
492.846,1.049
492.876,1.048
492.906,1.045
492.936,1.044
492.966,1.048
492.996,1.056
493.026,1.049
493.056,1.045
493.086,1.046
493.116,1.047
493.146,1.050
493.176,1.053
493.206,1.044
493.236,1.045
493.266,1.045
493.296,1.051
493.326,1.042
493.356,1.046
493.386,1.063
493.416,1.061
493.446,1.051
493.476,1.046
493.506,1.056
493.536,1.056
493.566,1.051
493.596,1.041
493.626,1.040
493.656,1.036
493.686,1.039
493.716,1.036
493.746,1.037
493.776,1.040
493.806,1.043
493.836,1.044
493.866,1.049
493.896,1.053
493.926,1.051
493.956,1.053
493.986,1.051
494.016,1.055
494.046,1.059
494.076,1.056
494.106,1.057
494.136,1.059
494.166,1.047
494.196,1.044
494.226,1.048
494.256,1.057
494.286,1.059
494.316,1.057
494.346,1.062
494.376,1.048
494.406,1.032
494.436,1.021
494.466,1.000
494.496,1.015
494.526,1.009
494.556,0.989
494.586,1.008
494.616,1.015
494.646,1.010
494.676,1.008
494.706,1.045
494.736,1.087
494.766,1.120
494.796,1.118
494.826,1.101
494.856,1.083
494.886,1.050
494.916,1.039
494.946,1.032
494.976,1.041
495.006,1.063
495.036,1.068
495.066,1.086
495.096,1.099
495.126,1.096
495.156,1.076
495.186,1.059
495.216,1.050
495.246,1.042
495.276,1.041
495.306,1.046
495.336,1.046
495.366,1.054
495.396,1.054
495.426,1.037
495.456,1.039
495.486,1.042
495.516,1.046
495.546,1.045
495.576,1.040
495.606,1.041
495.636,1.038
495.666,1.045
495.696,1.051
495.726,1.048
495.756,1.047
495.786,1.045
495.816,1.040
495.846,1.038
495.876,1.045
495.906,1.047
495.936,1.056
495.966,1.059
495.996,1.058
496.026,1.051
496.056,1.046
496.086,1.044
496.116,1.045
496.146,1.052
496.176,1.048
496.206,1.054
496.236,1.044
496.266,1.059
496.296,1.056
496.326,1.055
496.356,1.049
496.386,1.045
496.416,1.047
496.446,1.047
496.476,1.054
496.506,1.049
496.536,1.049
496.566,1.047
496.596,1.045
496.626,1.045
496.656,1.048
496.686,1.056
496.716,1.064
496.746,1.062
496.776,1.060
496.806,1.066
496.836,1.058
496.866,1.051
496.896,1.043
496.926,1.041
496.956,1.038
496.986,1.042
497.016,1.041
497.046,1.041
497.076,1.044
497.106,1.044
497.136,1.052
497.166,1.052
497.196,1.050
497.226,1.053
497.256,1.052
497.286,1.053
497.316,1.057
497.346,1.061
497.376,1.055
497.406,1.054
497.436,1.049
497.466,1.045
497.496,1.050
497.526,1.051
497.556,1.045
497.586,1.052
497.616,1.056
497.646,1.053
497.676,1.051
497.706,1.047
497.736,1.054
497.766,1.054
497.796,1.050
497.826,1.059
497.856,1.062
497.886,1.064
497.916,1.058
497.946,1.059
497.976,1.055
498.006,1.049
498.036,1.039
498.066,1.041
498.096,1.045
498.126,1.050
498.156,1.058
498.186,1.063
498.216,1.049
498.246,1.062
498.276,1.067
498.306,1.061
498.336,1.054
498.366,1.053
498.396,1.049
498.426,1.044
498.456,1.043
498.486,1.051
498.516,1.043
498.546,1.051
498.576,1.046
498.606,1.051
498.636,1.053
498.666,1.059
498.696,1.059
498.726,1.057
498.756,1.056
498.786,1.057
498.816,1.061
498.846,1.060
498.876,1.045
498.906,1.054
498.936,1.062
498.966,1.056
498.996,1.051
499.026,1.049
499.056,1.054
499.086,1.056
499.116,1.059
499.146,1.057
499.176,1.057
499.206,1.058
499.236,1.056
499.266,1.054
499.296,1.058
499.326,1.060
499.356,1.056
499.386,1.050
499.416,1.048
499.446,1.052
499.476,1.051
499.506,1.049
499.536,1.057
499.566,1.062
499.596,1.058
499.626,1.052
499.656,1.045
499.686,1.053
499.716,1.053
499.746,1.051
499.776,1.048
499.806,1.043
499.836,1.041
499.866,1.058
499.896,1.073
499.926,1.084
499.956,1.074
499.986,1.067
500.016,1.062
500.046,1.048
500.076,1.047
500.106,1.049
500.136,1.047
500.166,1.045
500.196,1.040
500.226,1.047
500.256,1.054
500.286,1.050
500.316,1.050
500.346,1.057
500.376,1.066
500.406,1.065
500.436,1.062
500.466,1.057
500.496,1.054
500.526,1.056
500.556,1.059
500.586,1.056
500.616,1.059
500.646,1.053
500.676,1.053
500.706,1.051
500.736,1.052
500.766,1.051
500.796,1.052
500.826,1.048
500.856,1.056
500.886,1.069
500.916,1.073
500.946,1.049
500.976,1.041
501.006,1.056
501.036,1.062
501.066,1.055
501.096,1.058
501.126,1.067
501.156,1.079
501.186,1.075
501.216,1.063
501.246,1.055
501.276,1.054
501.306,1.048
501.336,1.039
501.366,1.034
501.396,1.043
501.426,1.058
501.456,1.056
501.486,1.058
501.516,1.063
501.546,1.096
501.576,1.103
501.606,1.102
501.636,1.124
501.666,1.120
501.696,1.105
501.726,1.107
501.756,1.101
501.786,1.096
501.816,1.096
501.846,1.067
501.876,1.075
501.906,1.046
501.936,1.033
501.966,0.986
501.996,0.963
502.026,0.970
502.056,0.994
502.086,1.015
502.116,1.011
502.146,1.020
502.176,1.007
502.206,1.003
502.236,1.007
502.266,1.026
502.296,1.031
502.326,1.037
502.356,1.039
502.386,1.041
502.416,1.048
502.446,1.060
502.476,1.044
502.506,1.052
502.536,1.046
502.566,0.998
502.596,1.016
502.626,1.026
502.656,1.027
502.686,0.992
502.716,1.007
502.746,1.014
502.776,1.015
502.806,0.988
502.836,1.016
502.866,1.015
502.896,1.041
502.926,1.021
502.956,0.981
502.986,1.040
503.016,1.018
503.046,1.057
503.076,1.057
503.106,1.057
503.136,1.048
503.166,1.021
503.196,1.035
503.226,1.027
503.256,1.051
503.286,1.044
503.316,1.048
503.346,1.029
503.376,1.020
503.406,1.030
503.436,1.014
503.466,1.031
503.496,1.026
503.526,1.036
503.556,1.057
503.586,1.034
503.616,1.031
503.646,1.027
503.676,1.029
503.706,1.025
503.736,1.038
503.766,1.034
503.796,1.052
503.826,1.048
503.856,1.049
503.886,1.050
503.916,1.038
503.946,1.041
503.976,1.051
504.006,1.051
504.036,1.046
504.066,1.049
504.096,1.056
504.126,1.057
504.156,1.040
504.186,1.013
504.216,1.004
504.246,1.006
504.276,1.008
504.306,1.001
504.336,1.018
504.366,1.038
504.396,1.042
504.426,1.050
504.456,1.049
504.486,1.053
504.516,1.027
504.546,1.033
504.576,1.039
504.606,1.036
504.636,1.031
504.666,1.032
504.696,1.021
504.726,1.022
504.756,1.022
504.786,1.010
504.816,0.996
504.846,0.983
504.876,0.966
504.906,0.962
504.936,0.939
504.966,0.915
504.996,0.906
505.026,0.921
505.056,1.018
505.086,1.088
505.116,1.112
505.146,1.122
505.176,1.187
505.206,1.190
505.236,1.182
505.266,1.149
505.296,1.110
505.326,1.109
505.356,1.082
505.386,1.075
505.416,1.065
505.446,1.062
505.476,1.028
505.506,0.985
505.536,1.007
505.566,1.054
505.596,1.102
505.626,1.087
505.656,1.081
505.686,1.095
505.716,1.177
505.746,1.240
505.776,1.189
505.806,1.175
505.836,1.113
505.866,0.991
505.896,0.972
505.926,1.003
505.956,1.024
505.986,1.021
506.016,1.023
506.046,1.051
506.076,1.046
506.106,1.050
506.136,1.067
506.166,1.052
506.196,1.042
506.226,1.032
506.256,1.005
506.286,1.000
506.316,0.971
506.346,0.995
506.376,1.034
506.406,1.052
506.436,1.063
506.466,1.066
506.496,1.046
506.526,1.062
506.556,1.048
506.586,1.039
506.616,1.029
506.646,1.040
506.676,1.048
506.706,1.066
506.736,1.063
506.766,1.071
506.796,1.076
506.826,1.067
506.856,1.077
506.886,1.073
506.916,1.061
506.946,1.047
506.976,1.046
507.006,1.061
507.036,1.075
507.066,1.080
507.096,1.073
507.126,1.055
507.156,1.046
507.186,1.041
507.216,1.062
507.246,1.080
507.276,1.086
507.306,1.067
507.336,1.054
507.366,1.051
507.396,1.054
507.426,1.048
507.456,1.033
507.486,1.032
507.516,1.039
507.546,1.059
507.576,1.072
507.606,1.070
507.636,1.072
507.666,1.067
507.696,1.059
507.726,1.063
507.756,1.061
507.786,1.066
507.816,1.057
507.846,1.049
507.876,1.056
507.906,1.060
507.936,1.054
507.966,1.052
507.996,1.052
508.026,1.065
508.056,1.066
508.086,1.064
508.116,1.070
508.146,1.072
508.176,1.073
508.206,1.055
508.236,1.047
508.266,1.044
508.296,1.045
508.326,1.043
508.356,1.053
508.386,1.052
508.416,1.062
508.446,1.060
508.476,1.064
508.506,1.073
508.536,1.073
508.566,1.073
508.596,1.072
508.626,1.066
508.656,1.042
508.686,1.035
508.716,1.032
508.746,1.042
508.776,1.050
508.806,1.055
508.836,1.051
508.866,1.054
508.896,1.046
508.926,1.046
508.956,1.041
508.986,1.038
509.016,1.049
509.046,1.073
509.076,1.080
509.106,1.081
509.136,1.074
509.166,1.066
509.196,1.054
509.226,1.048
509.256,1.048
509.286,1.052
509.316,1.045
509.346,1.046
509.376,1.049
509.406,1.053
509.436,1.051
509.466,1.049
509.496,1.055
509.526,1.060
509.556,1.063
509.586,1.064
509.616,1.069
509.646,1.071
509.676,1.071
509.706,1.073
509.736,1.065
509.766,1.064
509.796,1.062
509.826,1.065
509.856,1.066
509.886,1.069
509.916,1.066
509.946,1.079
509.976,1.101
510.006,1.123
510.036,1.125
510.066,1.099
510.096,1.072
510.126,1.033
510.156,1.025
510.186,1.043
510.216,1.074
510.246,1.110
510.276,1.107
510.306,1.079
510.336,1.062
510.366,1.053
510.396,1.026
510.426,1.009
510.456,0.979
510.486,0.972
510.516,0.975
510.546,0.992
510.576,1.021
510.606,1.028
510.636,1.049
510.666,1.049
510.696,1.066
510.726,1.107
510.756,1.145
510.786,1.157
510.816,1.101
510.846,1.061
510.876,1.011
510.906,0.993
510.936,0.984
510.966,0.995
510.996,1.032
511.026,1.062
511.056,1.050
511.086,1.058
511.116,1.027
511.146,1.015
511.176,1.016
511.206,1.057
511.236,1.041
511.266,1.067
511.296,1.087
511.326,1.067
511.356,1.094
511.386,1.072
511.416,1.071
511.446,1.066
511.476,1.067
511.506,1.062
511.536,1.068
511.566,1.062
511.596,1.065
511.626,1.077
511.656,1.086
511.686,1.082
511.716,1.078
511.746,1.082
511.776,1.085
511.806,1.100
511.836,1.077
511.866,1.056
511.896,1.038
511.926,1.025
511.956,1.050
511.986,1.078
512.016,1.092
512.046,1.066
512.076,1.030
512.106,0.997
512.136,0.969
512.166,0.969
512.196,0.988
512.226,1.002
512.256,1.008
512.286,1.024
512.316,1.027
512.346,1.031
512.376,1.043
512.406,1.036
512.436,1.047
512.466,1.038
512.496,1.044
512.526,1.017
512.556,1.003
512.586,0.987
512.616,0.982
512.646,1.013
512.676,0.995
512.706,1.000
512.736,1.051
512.766,1.067
512.796,1.061
512.826,1.080
