df_hash,22ZHK4.8GUL1J
56.499,1.004
56.529,1.008
56.559,1.009
56.589,1.002
56.619,1.003
56.649,1.007
56.679,1.011
56.709,1.004
56.739,1.005
56.769,1.005
56.799,1.009
56.829,1.004
56.859,1.005
56.889,1.009
56.919,1.008
56.949,1.007
56.979,1.010
57.009,1.011
57.039,1.004
57.069,1.007
57.099,1.006
57.129,1.004
57.159,1.008
57.189,1.007
57.219,1.008
57.249,1.005
57.279,1.001
57.309,1.007
57.339,1.010
57.369,1.004
57.399,1.007
57.429,1.005
57.459,1.006
57.489,1.004
57.519,1.012
57.549,1.008
57.579,1.010
57.609,1.004
57.639,1.004
57.669,1.015
57.699,1.017
57.729,1.004
57.759,1.007
57.789,1.011
57.819,1.008
57.849,1.002
57.879,1.006
57.909,1.012
57.939,1.006
57.969,1.011
57.999,1.009
58.029,1.003
58.059,1.006
58.089,1.007
58.119,1.009
58.149,1.002
58.179,1.005
58.209,1.004
58.239,1.010
58.269,1.013
58.299,1.011
58.329,1.005
58.359,1.005
58.389,1.005
58.419,1.002
58.449,1.007
58.479,1.005
58.509,1.012
58.539,1.000
58.569,1.014
58.599,1.010
58.629,1.004
58.659,1.004
58.689,1.007
58.719,1.004
58.749,1.005
58.779,1.006
58.809,1.008
58.839,1.009
58.869,1.009
58.899,1.012
58.929,1.005
58.959,1.000
58.989,1.008
59.019,1.008
59.049,1.010
59.079,1.005
59.109,1.009
59.139,1.011
59.169,1.006
59.199,1.005
59.229,1.009
59.259,1.003
59.289,1.007
59.319,1.007
59.349,1.007
59.379,1.005
59.409,1.003
59.439,1.009
59.469,1.007
59.499,1.004
59.529,1.005
59.559,1.009
59.589,1.007
59.619,1.005
59.649,1.007
59.679,1.009
59.709,1.009
59.739,1.005
59.769,1.009
59.799,1.011
59.829,1.012
59.859,1.009
59.889,1.008
59.919,1.010
59.949,1.003
59.979,1.005
60.009,1.011
60.039,1.004
60.069,1.001
60.099,1.008
60.129,1.014
60.159,1.005
60.189,1.003
60.219,1.005
60.249,1.007
60.279,1.006
60.309,1.008
60.339,1.007
60.369,1.006
60.399,1.010
60.429,1.006
60.459,1.005
60.489,1.009
60.519,1.005
60.549,1.008
60.579,1.009
60.609,1.013
60.639,1.006
60.669,0.999
60.699,1.008
60.729,1.006
60.759,1.008
60.789,1.007
60.819,1.013
60.849,1.003
60.879,1.003
60.909,1.006
60.939,1.000
60.969,1.005
60.999,1.007
61.029,1.009
61.059,1.011
61.089,1.011
61.119,1.008
61.149,1.008
61.179,1.003
61.209,1.008
61.239,1.009
61.269,1.010
61.299,1.005
61.329,1.005
61.359,1.007
61.389,1.008
61.419,1.004
61.449,1.011
61.479,1.002
61.509,1.004
61.539,1.015
61.569,1.010
61.599,1.006
61.629,1.002
61.659,1.003
61.689,1.010
61.719,1.005
61.749,1.005
61.779,1.011
61.809,1.005
61.839,1.004
61.869,1.009
61.899,1.008
61.929,1.005
61.959,1.006
61.989,1.008
62.019,1.003
62.049,1.002
62.079,1.007
62.109,1.007
62.139,1.008
62.169,1.009
62.199,1.005
62.229,1.007
62.259,1.006
62.289,1.007
62.319,1.005
62.349,1.007
62.379,1.009
62.409,1.006
62.439,1.007
62.469,1.006
62.499,1.002
62.529,1.007
62.559,1.008
62.589,1.007
62.619,1.009
62.649,1.007
62.679,1.002
62.709,1.006
62.739,1.005
62.769,1.011
62.799,1.007
62.829,1.002
62.859,1.001
62.889,1.012
62.919,1.015
62.949,1.005
62.979,1.000
63.009,0.999
63.039,1.011
63.069,1.012
63.099,1.010
63.129,1.006
63.159,1.007
63.189,1.009
63.219,1.006
63.249,1.004
63.279,1.003
63.309,1.011
63.339,1.003
63.369,1.005
63.399,1.009
63.429,1.011
63.459,1.008
63.489,1.007
63.519,1.008
63.549,1.005
63.579,0.998
63.609,1.007
63.639,1.009
63.669,1.010
63.699,1.005
63.729,1.003
63.759,1.005
63.789,1.007
63.819,1.010
63.849,1.010
63.879,0.999
63.909,1.002
63.939,1.008
63.969,1.013
63.999,1.002
64.029,1.007
64.059,1.005
64.089,1.011
64.119,1.006
64.149,1.006
64.179,1.010
64.209,1.012
64.239,1.010
64.269,1.010
64.299,1.007
64.329,1.005
64.359,1.008
64.389,1.009
64.419,1.012
64.449,1.005
64.479,1.006
64.509,1.005
64.539,1.001
64.569,1.010
64.599,1.015
64.629,1.006
64.659,1.004
64.689,1.007
64.719,1.009
64.749,1.004
64.779,1.009
64.809,1.014
64.839,1.005
64.869,1.002
64.899,1.004
64.929,1.007
64.959,1.007
64.989,1.009
65.019,1.006
65.049,1.007
65.079,1.001
65.109,1.007
65.139,1.013
65.169,1.007
65.199,1.009
65.229,1.008
65.259,1.007
65.289,1.008
65.319,1.003
65.349,1.005
65.379,1.012
65.409,1.007
65.439,1.006
65.469,1.007
65.499,1.008
65.529,1.005
65.559,1.005
65.589,1.010
65.619,1.006
65.649,1.005
65.679,1.007
65.709,1.006
65.739,1.011
65.769,1.011
65.799,1.005
65.829,1.006
65.859,1.006
65.889,1.005
65.919,1.004
65.949,1.014
65.979,1.012
66.009,1.006
66.039,1.003
66.069,1.005
66.099,1.008
66.129,1.006
66.159,1.010
66.189,1.007
66.219,1.003
66.249,1.005
66.279,1.003
66.309,1.006
66.339,1.002
66.369,0.985
66.399,1.000
66.429,1.006
66.459,1.010
66.489,1.031
66.519,1.040
66.549,1.010
66.579,1.005
66.609,0.994
66.639,1.017
66.669,0.993
66.699,1.012
66.729,1.008
66.759,1.006
66.789,0.993
66.819,0.995
66.849,1.004
66.879,1.021
66.909,1.020
66.939,1.021
66.969,1.014
66.999,1.006
67.029,1.010
67.059,1.010
67.089,0.998
67.119,0.988
67.149,1.018
67.179,1.018
67.209,1.011
67.239,1.009
67.269,1.004
67.299,1.001
67.329,1.016
67.359,1.020
67.389,1.019
67.419,1.015
67.449,1.007
67.479,0.992
67.509,0.994
67.539,1.012
67.569,1.020
67.599,1.013
67.629,1.002
67.659,1.009
67.689,1.006
67.719,1.005
67.749,1.016
67.779,1.018
67.809,1.021
67.839,1.015
67.869,1.014
67.899,1.012
67.929,0.996
67.959,1.000
67.989,1.010
68.019,1.017
68.049,1.012
68.079,1.026
68.109,1.005
68.139,0.992
68.169,1.014
68.199,0.978
68.229,1.028
68.259,1.043
68.289,0.980
68.319,1.038
68.349,1.062
68.379,0.992
68.409,0.997
68.439,1.009
68.469,0.973
68.499,1.022
68.529,1.042
68.559,1.008
68.589,1.001
68.619,1.005
68.649,1.007
68.679,0.985
68.709,0.983
68.739,1.004
68.769,1.012
68.799,1.008
68.829,1.008
68.859,1.017
68.889,1.012
68.919,1.007
68.949,1.007
68.979,1.005
69.009,1.001
69.039,1.002
69.069,1.013
69.099,1.015
69.129,1.015
69.159,1.003
69.189,1.009
69.219,1.008
69.249,1.000
69.279,1.006
69.309,1.015
69.339,1.007
69.369,1.001
69.399,1.008
69.429,1.009
69.459,1.001
69.489,1.006
69.519,1.008
69.549,1.010
69.579,1.013
69.609,1.009
69.639,1.006
69.669,1.003
69.699,1.005
69.729,1.008
69.759,1.011
69.789,1.006
69.819,1.010
69.849,1.008
69.879,1.011
69.909,1.006
69.939,1.002
69.969,1.006
69.999,1.009
70.029,1.009
70.059,1.012
70.089,1.008
70.119,1.003
70.149,1.010
70.179,1.010
70.209,1.003
70.239,1.004
70.269,1.017
70.299,1.015
70.329,1.008
70.359,1.008
70.389,1.004
70.419,1.004
70.449,1.009
70.479,1.009
70.509,1.012
70.539,1.013
70.569,1.008
70.599,1.007
70.629,1.017
70.659,1.007
70.689,1.003
70.719,1.005
70.749,1.006
70.779,1.006
70.809,1.012
70.839,1.005
70.869,1.008
70.899,1.006
70.929,1.009
70.959,1.010
70.989,1.006
71.019,1.013
71.049,1.006
71.079,1.002
71.109,1.006
71.139,1.008
71.169,1.007
71.199,1.013
71.229,1.011
71.259,1.007
71.289,1.003
71.319,1.000
71.349,1.010
71.379,1.014
71.409,1.013
71.439,1.005
71.469,1.001
71.499,1.006
71.529,1.009
71.559,1.008
71.589,1.010
71.619,1.010
71.649,1.002
71.679,1.010
71.709,1.009
71.739,1.010
71.769,1.006
71.799,1.004
71.829,1.002
71.859,1.009
71.889,1.001
71.919,1.007
71.949,0.997
71.979,1.008
72.009,1.013
72.039,0.995
72.069,1.008
72.099,1.026
72.129,1.020
72.159,1.023
72.189,1.020
72.219,1.005
72.249,0.993
72.279,0.999
72.309,1.013
72.339,0.999
72.369,1.006
72.399,1.005
72.429,1.030
72.459,1.006
72.489,0.998
72.519,1.002
72.549,1.002
72.579,1.009
72.609,1.013
72.639,1.019
72.669,1.009
72.699,1.013
72.729,1.019
72.759,1.004
72.789,1.000
72.819,1.012
72.849,1.012
72.879,1.003
72.909,1.005
72.939,1.014
72.969,1.010
72.999,1.000
73.029,1.012
73.059,1.008
73.089,1.018
73.119,1.020
73.149,0.989
73.179,1.012
73.209,0.988
73.239,0.999
73.269,1.033
73.299,0.969
73.329,1.021
73.359,1.060
73.389,0.952
73.419,1.031
73.449,1.028
73.479,0.988
73.509,1.022
73.539,1.036
73.569,1.005
73.599,1.011
73.629,1.021
73.659,1.040
73.689,1.007
73.719,0.980
73.749,0.981
73.779,0.999
73.809,1.004
73.839,1.021
73.869,1.012
73.899,1.017
73.929,1.015
73.959,1.011
73.989,1.006
74.019,0.996
74.049,1.002
74.079,1.015
74.109,1.013
74.139,1.014
74.169,1.008
74.199,1.005
74.229,1.009
74.259,1.015
74.289,1.008
74.319,1.002
74.349,1.008
74.379,1.008
74.409,1.007
74.439,1.006
74.469,1.005
74.499,1.006
74.529,0.997
74.559,1.006
74.589,1.011
74.619,1.010
74.649,1.003
74.679,1.004
74.709,1.009
74.739,1.010
74.769,0.998
74.799,1.006
74.829,1.008
74.859,1.005
74.889,1.013
74.919,1.011
74.949,1.004
74.979,1.004
75.009,1.004
75.039,1.008
75.069,1.006
75.099,1.004
75.129,1.008
75.159,1.009
75.189,1.006
75.219,1.001
75.249,1.005
75.279,1.011
75.309,1.006
75.339,1.010
75.369,1.010
75.399,1.004
75.429,1.005
75.459,1.005
75.489,1.009
75.519,1.006
75.549,1.005
75.579,1.004
75.609,1.009
75.639,1.005
75.669,1.011
75.699,1.004
75.729,1.003
75.759,1.007
75.789,1.008
75.819,1.010
75.849,1.003
75.879,1.000
75.909,1.006
75.939,1.012
75.969,1.014
75.999,1.005
76.029,1.003
76.059,1.007
76.089,1.004
76.119,1.006
76.149,1.006
76.179,1.010
76.209,0.998
76.239,0.980
76.269,1.003
76.299,1.004
76.329,0.997
76.359,1.032
76.389,1.037
76.419,1.022
76.449,1.015
76.479,0.998
76.509,0.997
76.539,1.004
76.569,1.019
76.599,0.998
76.629,1.015
76.659,1.005
76.689,1.000
76.719,0.999
76.749,0.999
76.779,1.019
76.809,1.034
76.839,1.017
76.869,1.010
76.899,1.002
76.929,1.000
76.959,0.987
76.989,0.997
77.019,1.013
77.049,1.021
77.079,1.008
77.109,1.007
77.139,1.008
77.169,1.007
77.199,1.011
77.229,1.012
77.259,1.005
77.289,1.000
77.319,1.014
77.349,0.995
77.379,1.019
77.409,1.029
77.439,0.987
77.469,1.033
77.499,1.022
77.529,1.008
77.559,1.027
77.589,1.034
77.619,1.008
77.649,0.993
77.679,1.006
77.709,1.004
77.739,0.989
77.769,1.021
77.799,1.030
77.829,1.005
77.859,0.990
77.889,1.001
77.919,0.997
77.949,0.998
77.979,1.011
78.009,1.014
78.039,1.019
78.069,1.021
78.099,1.009
78.129,1.001
78.159,0.994
78.189,1.005
78.219,1.011
78.249,1.014
78.279,1.018
78.309,1.008
78.339,1.002
78.369,0.999
78.399,1.004
78.429,1.014
78.459,1.009
78.489,1.000
78.519,1.011
78.549,1.011
78.579,1.005
78.609,1.002
78.639,1.008
78.669,1.007
78.699,1.007
78.729,1.005
78.759,1.005
78.789,1.006
78.819,1.008
78.849,1.004
78.879,0.997
78.909,1.000
78.939,1.011
78.969,1.009
78.999,1.007
79.029,1.001
79.059,1.003
79.089,1.009
79.119,1.010
79.149,1.007
79.179,1.003
79.209,0.998
79.239,1.010
79.269,1.006
79.299,0.999
79.329,1.002
79.359,1.006
79.389,1.005
79.419,1.005
79.449,1.003
79.479,1.007
79.509,1.007
79.539,1.005
79.569,1.002
79.599,1.001
79.629,1.007
79.659,1.012
79.689,1.009
79.719,1.001
79.749,1.001
79.779,1.006
79.809,1.010
79.839,1.011
79.869,1.004
79.899,1.003
79.929,1.009
79.959,1.014
79.989,1.004
80.019,1.006
80.049,1.006
80.079,1.004
80.109,1.009
80.139,1.012
80.169,1.009
80.199,1.005
80.229,1.004
80.259,1.004
80.289,1.009
80.319,1.003
80.349,1.008
80.379,1.012
80.409,1.013
80.439,0.999
80.469,1.002
80.499,0.999
80.529,1.000
80.559,1.015
80.589,1.022
80.619,1.012
80.649,1.006
80.679,1.015
80.709,1.005
80.739,0.983
80.769,1.003
80.799,1.018
80.829,1.012
80.859,1.013
80.889,1.019
80.919,1.013
80.949,1.000
80.979,0.994
81.009,1.011
81.039,1.009
81.069,1.002
81.099,1.012
81.129,1.011
81.159,1.005
81.189,1.007
81.219,0.995
81.249,1.008
81.279,1.013
81.309,1.002
81.339,1.016
81.369,1.008
81.399,1.005
81.429,0.998
81.459,1.006
81.489,1.018
81.519,1.005
81.549,1.000
81.579,1.013
81.609,1.014
81.639,1.004
81.669,0.995
81.699,0.998
81.729,1.012
81.759,1.006
81.789,1.005
81.819,1.009
81.849,1.019
81.879,1.013
81.909,1.009
81.939,1.006
81.969,1.003
81.999,0.991
82.029,0.989
82.059,1.011
82.089,1.031
82.119,1.015
82.149,1.011
82.179,1.016
82.209,1.011
82.239,1.006
82.269,1.005
82.299,1.002
82.329,0.997
82.359,1.005
82.389,1.017
82.419,1.021
82.449,1.009
82.479,0.998
82.509,0.983
82.539,0.987
82.569,1.013
82.599,1.017
82.629,1.013
82.659,1.004
82.689,1.012
82.719,1.025
82.749,1.013
82.779,1.009
82.809,1.005
82.839,1.000
82.869,0.998
82.899,1.011
82.929,1.027
82.959,1.017
82.989,0.992
83.019,1.001
83.049,1.015
83.079,1.036
83.109,1.020
83.139,1.002
83.169,1.000
83.199,1.005
83.229,1.029
83.259,1.011
83.289,0.991
83.319,0.999
83.349,1.009
83.379,1.030
83.409,1.003
83.439,1.002
83.469,1.003
83.499,1.006
83.529,1.009
83.559,1.016
83.589,1.013
83.619,1.017
83.649,1.015
83.679,1.010
83.709,0.998
83.739,1.003
83.769,1.013
83.799,1.007
83.829,0.999
83.859,1.009
83.889,1.012
83.919,1.018
83.949,1.009
83.979,0.995
84.009,1.009
84.039,1.004
84.069,0.994
84.099,1.011
84.129,1.003
84.159,1.015
84.189,1.017
84.219,0.994
84.249,1.005
84.279,1.037
84.309,1.030
84.339,1.012
84.369,0.997
84.399,1.010
84.429,1.014
84.459,1.021
84.489,1.021
84.519,1.012
84.549,0.999
84.579,0.992
84.609,0.989
84.639,1.001
84.669,1.015
84.699,1.016
84.729,1.015
84.759,1.017
84.789,1.009
84.819,1.006
84.849,1.008
84.879,1.009
84.909,1.006
84.939,1.000
84.969,1.001
84.999,1.008
85.029,1.007
85.059,1.009
85.089,1.012
85.119,1.015
85.149,1.001
85.179,1.008
85.209,1.011
85.239,1.005
85.269,1.004
85.299,1.008
85.329,1.009
85.359,1.015
85.389,1.008
85.419,1.008
85.449,1.007
85.479,1.006
85.509,1.010
85.539,1.007
85.569,1.004
85.599,1.009
85.629,1.012
85.659,1.004
85.689,1.009
85.719,1.010
85.749,1.010
85.779,1.004
85.809,1.008
85.839,1.012
85.869,1.003
85.899,1.007
85.929,1.012
85.959,1.007
85.989,0.999
86.019,1.007
86.049,1.007
86.079,1.006
86.109,1.009
86.139,1.010
86.169,1.009
86.199,1.007
86.229,1.006
86.259,1.007
86.289,1.007
86.319,1.004
86.349,1.006
86.379,1.007
86.409,1.011
86.439,1.010
86.469,1.003
86.499,1.006
86.529,1.006
86.559,1.004
86.589,1.011
86.619,1.010
86.649,1.007
86.679,1.007
86.709,1.004
86.739,1.002
86.769,1.006
86.799,1.009
86.829,1.007
86.859,1.007
86.889,1.009
86.919,1.016
86.949,1.007
86.979,1.009
87.009,1.010
87.039,1.005
87.069,0.999
87.099,1.005
87.129,1.009
87.159,1.013
87.189,1.009
87.219,1.004
87.249,1.008
87.279,1.004
87.309,1.011
87.339,1.007
87.369,1.011
87.399,1.003
87.429,1.007
87.459,1.009
87.489,1.005
87.519,1.004
87.549,1.007
87.579,1.003
87.609,1.004
87.639,1.006
87.669,1.001
87.699,1.000
87.729,1.005
87.759,1.014
87.789,1.010
87.819,1.004
87.849,1.014
87.879,1.010
87.909,1.004
87.939,1.004
87.969,1.003
87.999,1.003
88.029,1.000
88.059,1.009
88.089,1.007
88.119,0.996
88.149,1.005
88.179,1.006
88.209,0.997
88.239,1.000
88.269,1.004
88.299,1.006
88.329,1.004
88.359,1.007
88.389,1.006
88.419,1.002
88.449,1.004
88.479,1.001
88.509,1.003
88.539,1.000
88.569,1.006
88.599,1.006
88.629,1.009
88.659,1.000
88.689,1.006
88.719,1.005
88.749,1.007
88.779,1.008
88.809,1.007
88.839,0.998
88.869,1.001
88.899,1.006
88.929,1.008
88.959,1.002
88.989,1.006
89.019,1.004
89.049,1.004
89.079,1.005
89.109,1.005
89.139,1.008
89.169,1.009
89.199,1.004
89.229,1.003
89.259,0.996
89.289,1.002
89.319,1.009
89.349,1.010
89.379,1.009
89.409,1.003
89.439,1.000
89.469,1.004
89.499,1.007
89.529,1.010
89.559,1.006
89.589,1.004
89.619,1.006
89.649,1.007
89.679,0.998
89.709,1.006
89.739,1.008
89.769,1.007
89.799,1.004
89.829,1.004
89.859,1.006
89.889,1.009
89.919,1.002
89.949,1.000
89.979,1.003
90.009,1.002
90.039,1.009
90.069,1.008
90.099,1.010
90.129,1.007
90.159,1.000
90.189,1.002
90.219,1.003
90.249,1.009
90.279,1.014
90.309,1.004
90.339,1.001
90.369,1.004
90.399,1.001
90.429,1.005
90.459,1.003
90.489,1.003
90.519,1.000
90.549,1.005
90.579,1.006
90.609,1.002
90.639,1.005
90.669,1.003
90.699,0.998
90.729,1.003
90.759,1.010
90.789,1.008
90.819,1.004
90.849,1.011
90.879,1.002
90.909,0.999
90.939,1.004
90.969,1.007
90.999,1.006
91.029,1.007
91.059,1.004
91.089,1.011
91.119,1.006
91.149,0.999
91.179,1.002
91.209,1.003
91.239,1.007
91.269,1.005
91.299,1.002
91.329,1.000
91.359,1.004
91.389,1.002
91.419,1.004
91.449,1.004
91.479,1.008
91.509,1.002
91.539,1.005
91.569,1.010
91.599,1.003
91.629,1.001
91.659,1.007
91.689,1.004
91.719,1.005
91.749,1.006
91.779,1.002
91.809,1.003
91.839,1.003
91.869,1.008
91.899,1.006
91.929,1.003
91.959,1.008
91.989,1.007
92.019,1.003
92.049,1.004
92.079,1.010
92.109,1.005
92.139,1.002
92.169,1.003
92.199,1.003
92.229,1.003
92.259,1.003
92.289,1.003
92.319,1.010
92.349,1.007
92.379,1.002
92.409,1.003
92.439,1.002
92.469,1.002
92.499,1.001
92.529,1.006
92.559,1.000
92.589,1.006
92.619,1.008
92.649,1.010
92.679,1.008
92.709,1.004
92.739,1.001
92.769,1.004
92.799,1.007
92.829,1.008
92.859,1.008
92.889,1.006
92.919,1.004
92.949,1.002
92.979,1.007
93.009,1.010
93.039,1.007
93.069,1.004
93.099,1.007
93.129,1.010
93.159,1.002
93.189,1.000
93.219,1.006
93.249,1.001
93.279,1.001
93.309,1.005
93.339,1.003
93.369,1.002
93.399,1.004
93.429,1.008
93.459,1.009
93.489,1.000
93.519,1.008
93.549,1.006
93.579,1.005
93.609,1.001
93.639,1.005
93.669,1.008
93.699,1.005
93.729,1.003
93.759,1.009
93.789,1.004
93.819,1.000
93.849,1.004
93.879,1.005
93.909,1.003
93.939,1.010
93.969,1.002
93.999,0.995
94.029,1.002
94.059,1.008
94.089,1.011
94.119,1.010
94.149,1.001
94.179,1.000
94.209,1.005
94.239,1.010
94.269,1.007
94.299,1.006
94.329,1.007
94.359,1.001
94.389,1.004
94.419,1.004
94.449,1.002
94.479,1.005
94.509,1.010
94.539,1.007
94.569,1.005
94.599,1.000
94.629,1.000
94.659,1.005
94.689,1.004
94.719,1.001
94.749,0.987
94.779,0.988
94.809,1.002
94.839,1.026
94.869,1.035
94.899,1.041
94.929,1.021
94.959,1.014
94.989,1.000
95.019,0.988
95.049,0.992
95.079,0.998
95.109,1.005
95.139,1.015
95.169,0.996
95.199,0.986
95.229,1.005
95.259,1.019
95.289,1.008
95.319,1.012
95.349,1.003
95.379,1.014
95.409,1.003
95.439,1.007
95.469,1.005
95.499,0.995
95.529,0.991
95.559,1.007
95.589,1.022
95.619,1.011
95.649,1.003
95.679,1.011
95.709,1.012
95.739,1.005
95.769,0.993
95.799,0.982
95.829,0.982
95.859,1.018
95.889,1.036
95.919,1.018
95.949,1.013
95.979,1.002
96.009,0.989
96.039,0.998
96.069,1.004
96.099,1.011
96.129,1.018
96.159,1.008
96.189,1.009
96.219,1.005
96.249,1.010
96.279,1.013
96.309,1.002
96.339,1.008
96.369,1.012
96.399,1.007
96.429,1.016
96.459,1.007
96.489,1.006
96.519,1.003
96.549,1.007
96.579,1.003
96.609,1.005
96.639,1.017
96.669,1.000
96.699,1.011
96.729,0.995
96.759,0.998
96.789,1.017
96.819,1.001
96.849,1.013
96.879,1.016
96.909,1.014
96.939,0.995
96.969,0.997
96.999,1.024
97.029,1.010
97.059,0.999
97.089,1.033
97.119,1.016
97.149,1.002
97.179,0.999
97.209,1.013
97.239,1.023
97.269,0.993
97.299,1.020
97.329,1.011
97.359,1.037
97.389,1.031
97.419,1.001
97.449,0.987
97.479,1.014
97.509,1.006
97.539,0.991
97.569,0.991
97.599,0.992
97.629,1.011
97.659,1.018
97.689,1.012
97.719,1.016
97.749,1.005
97.779,1.004
97.809,1.005
97.839,1.009
97.869,1.004
97.899,0.999
97.929,1.007
97.959,1.008
97.989,1.003
98.019,1.010
98.049,1.011
98.079,1.006
98.109,1.001
98.139,1.005
98.169,1.007
98.199,1.006
98.229,1.009
98.259,1.007
98.289,1.000
98.319,1.004
98.349,1.005
98.379,1.010
98.409,1.007
98.439,1.007
98.469,1.004
98.499,1.001
98.529,1.003
98.559,1.013
98.589,1.010
98.619,1.000
98.649,1.007
98.679,1.013
98.709,1.008
98.739,1.006
98.769,1.007
98.799,1.002
98.829,1.006
98.859,1.007
98.889,1.008
98.919,1.007
98.949,1.006
98.979,1.001
99.009,1.006
99.039,1.001
99.069,1.003
99.099,1.009
99.129,1.010
99.159,1.012
99.189,1.005
99.219,1.003
99.249,1.004
99.279,1.008
99.309,1.007
99.339,1.002
99.369,1.005
99.399,1.006
99.429,1.009
99.459,1.005
99.489,1.003
99.519,1.005
99.549,1.009
99.579,1.006
99.609,1.010
99.639,1.008
99.669,1.010
99.699,1.005
99.729,1.006
99.759,1.003
99.789,1.005
99.819,1.005
99.849,1.007
99.879,1.006
99.909,1.007
99.939,1.006
99.969,1.007
99.999,1.006
100.029,0.999
100.059,1.001
100.089,1.017
100.119,1.008
100.149,1.004
100.179,1.011
100.209,1.013
100.239,1.000
100.269,1.000
100.299,1.013
100.329,1.004
100.359,1.001
100.389,1.006
100.419,1.007
100.449,1.008
100.479,1.005
100.509,1.008
100.539,1.007
100.569,0.994
100.599,1.007
100.629,1.008
100.659,1.011
100.689,1.007
100.719,1.001
100.749,1.000
100.779,1.003
100.809,1.004
100.839,1.006
100.869,1.006
100.899,0.999
100.929,1.009
100.959,1.014
100.989,1.002
101.019,1.004
101.049,1.005
101.079,1.001
101.109,1.005
101.139,1.010
101.169,1.003
101.199,1.000
101.229,1.011
101.259,1.010
101.289,1.000
101.319,1.005
101.349,1.011
101.379,1.012
101.409,1.012
101.439,1.004
101.469,1.001
101.499,1.005
101.529,1.006
101.559,1.003
101.589,1.010
101.619,1.009
101.649,1.001
101.679,1.006
101.709,1.006
101.739,1.008
101.769,1.008
101.799,1.008
101.829,1.005
101.859,1.007
101.889,1.006
101.919,1.006
101.949,1.006
101.979,1.005
102.009,1.009
102.039,1.008
102.069,1.004
102.099,0.999
102.129,1.010
102.159,1.010
102.189,1.007
102.219,1.002
102.249,1.004
102.279,1.006
102.309,1.005
102.339,1.003
102.369,1.004
102.399,1.005
102.429,1.007
102.459,1.007
102.489,1.008
102.519,1.002
102.549,1.006
102.579,1.011
102.609,1.007
102.639,1.011
102.669,1.007
102.699,1.007
102.729,1.008
102.759,1.005
102.789,1.006
102.819,1.003
102.849,1.006
102.879,1.004
102.909,1.003
102.939,1.011
102.969,1.012
102.999,1.004
103.029,1.003
103.059,1.004
103.089,1.007
103.119,1.012
103.149,1.008
103.179,1.002
103.209,1.005
103.239,1.014
103.269,1.009
103.299,1.001
103.329,1.005
103.359,1.010
103.389,1.002
103.419,1.002
103.449,1.010
103.479,1.012
103.509,1.006
103.539,1.005
103.569,1.009
103.599,1.008
103.629,1.003
103.659,1.006
103.689,1.011
103.719,1.013
103.749,1.004
103.779,1.015
103.809,1.011
103.839,0.998
103.869,1.004
103.899,1.014
103.929,1.010
103.959,1.009
103.989,1.005
104.019,1.012
104.049,1.021
104.079,1.012
104.109,1.000
104.139,0.994
104.169,1.000
104.199,1.007
104.229,1.008
104.259,1.015
104.289,1.019
104.319,1.011
104.349,1.004
104.379,1.001
104.409,1.004
104.439,1.006
104.469,1.015
104.499,1.016
104.529,1.009
104.559,1.003
104.589,1.005
104.619,1.007
104.649,1.006
104.679,1.010
104.709,1.002
104.739,0.998
104.769,1.021
104.799,1.013
104.829,1.004
104.859,1.008
104.889,1.016
104.919,1.013
104.949,1.008
104.979,1.011
105.009,1.003
105.039,1.003
105.069,1.006
105.099,1.013
105.129,1.017
105.159,0.997
105.189,1.000
105.219,1.005
105.249,1.002
105.279,1.021
105.309,1.025
105.339,1.004
105.369,0.997
105.399,1.000
105.429,1.007
105.459,1.003
105.489,1.014
105.519,1.030
105.549,1.022
105.579,1.015
105.609,1.002
105.639,1.002
105.669,1.004
105.699,1.014
105.729,1.015
105.759,1.000
105.789,1.001
105.819,0.994
105.849,1.000
105.879,1.002
105.909,1.010
105.939,1.024
105.969,1.016
105.999,1.016
106.029,1.021
106.059,1.003
106.089,1.009
106.119,1.011
106.149,1.016
106.179,1.009
106.209,1.021
106.239,1.011
106.269,1.006
106.299,1.002
106.329,1.006
106.359,1.011
106.389,1.019
106.419,1.006
106.449,1.001
106.479,1.022
106.509,0.992
106.539,0.997
106.569,1.044
106.599,1.000
106.629,0.992
106.659,1.034
106.689,0.990
106.719,1.004
106.749,1.034
106.779,1.011
106.809,0.994
106.839,1.027
106.869,1.035
106.899,1.003
106.929,1.009
106.959,1.012
106.989,0.989
107.019,0.992
107.049,1.016
107.079,1.030
107.109,1.022
107.139,1.003
107.169,1.004
107.199,1.004
107.229,1.011
107.259,1.005
107.289,1.011
107.319,1.008
107.349,1.012
107.379,1.012
107.409,1.009
107.439,1.005
107.469,1.003
107.499,1.005
107.529,1.006
107.559,1.007
107.589,1.010
107.619,1.013
107.649,1.010
