df_hash,22ZHK4.N2SGV4
243.513,1.024
243.543,1.023
243.573,1.020
243.603,1.018
243.633,1.029
243.663,1.024
243.693,1.016
243.723,1.016
243.753,1.020
243.783,1.013
243.813,1.015
243.843,1.017
243.873,1.021
243.903,1.023
243.933,1.019
243.963,1.027
243.993,1.029
244.023,1.024
244.053,1.022
244.083,1.022
244.113,1.027
244.143,1.023
244.173,1.023
244.203,1.026
244.233,1.021
244.263,1.021
244.293,1.030
244.323,1.023
244.353,1.029
244.383,1.037
244.413,1.023
244.443,1.011
244.473,1.020
244.503,1.021
244.533,1.023
244.563,1.023
244.593,0.979
244.623,1.017
244.653,1.098
244.683,1.103
244.713,1.042
244.743,0.967
244.773,0.942
244.803,1.028
244.833,1.083
244.863,1.043
244.893,1.041
244.923,1.040
244.953,1.032
244.983,1.010
245.013,1.012
245.043,1.027
245.073,1.022
245.103,1.018
245.133,1.016
245.163,1.036
245.193,1.031
245.223,1.017
245.253,1.018
245.283,1.022
245.313,1.007
245.343,1.025
245.373,1.020
245.403,1.032
245.433,1.040
245.463,1.025
245.493,1.026
245.523,1.030
245.553,1.027
245.583,1.011
245.613,1.002
245.643,1.034
245.673,1.048
245.703,1.065
245.733,1.070
245.763,1.067
245.793,1.072
245.823,1.025
245.853,0.845
245.883,0.943
245.913,1.062
245.943,1.112
245.973,1.062
246.003,1.033
246.033,1.025
246.063,1.008
246.093,1.021
246.123,1.034
246.153,1.003
246.183,0.993
246.213,1.022
246.243,1.028
246.273,1.021
246.303,1.025
246.333,1.021
246.363,1.011
246.393,1.030
246.423,1.031
246.453,1.022
246.483,1.022
246.513,1.024
246.543,1.027
246.573,1.030
246.603,1.031
246.633,1.019
246.663,1.021
246.693,1.021
246.723,1.022
246.753,1.026
246.783,1.031
246.813,1.027
246.843,1.025
246.873,1.021
246.903,1.022
246.933,1.031
246.963,1.023
246.993,1.027
247.023,1.031
247.053,1.025
247.083,1.018
247.113,1.024
247.143,1.028
247.173,1.026
247.203,1.034
247.233,1.042
247.263,1.030
247.293,1.037
247.323,1.023
247.353,1.030
247.383,1.043
247.413,1.035
247.443,1.021
247.473,1.048
247.503,1.034
247.533,1.031
247.563,1.024
247.593,1.053
247.623,0.998
247.653,1.012
247.683,1.026
247.713,1.002
247.743,1.010
247.773,1.008
247.803,1.034
247.833,1.058
247.863,1.042
247.893,1.028
247.923,1.045
247.953,1.039
247.983,1.062
248.013,1.070
248.043,1.036
248.073,1.039
248.103,1.012
248.133,0.975
248.163,0.962
248.193,0.974
248.223,0.983
248.253,1.008
248.283,1.031
248.313,1.057
248.343,1.067
248.373,1.058
248.403,1.043
248.433,1.035
248.463,1.040
248.493,1.020
248.523,1.030
248.553,1.039
248.583,1.036
248.613,1.043
248.643,1.035
248.673,1.050
248.703,1.040
248.733,1.014
248.763,1.011
248.793,1.034
248.823,1.038
248.853,1.024
248.883,1.028
248.913,1.035
248.943,1.030
248.973,1.033
249.003,1.035
249.033,1.039
249.063,1.036
249.093,1.035
249.123,1.027
249.153,1.018
249.183,1.024
249.213,1.039
249.243,1.034
249.273,1.030
249.303,1.035
249.333,1.032
249.363,1.034
249.393,1.033
249.423,1.031
249.453,1.030
249.483,1.036
249.513,1.031
249.543,1.027
249.573,1.028
249.603,1.019
249.633,1.036
249.663,1.047
249.693,1.046
249.723,1.039
249.753,1.031
249.783,1.024
249.813,1.025
249.843,1.021
249.873,1.020
249.903,1.030
249.933,1.020
249.963,1.024
249.993,1.019
250.023,1.011
250.053,1.036
250.083,1.048
250.113,1.049
250.143,1.047
250.173,1.048
250.203,1.044
250.233,1.038
250.263,1.027
250.293,1.017
250.323,1.027
250.353,1.031
250.383,1.040
250.413,1.048
250.443,1.046
250.473,1.040
250.503,1.034
250.533,1.022
250.563,1.033
250.593,1.036
250.623,1.035
250.653,1.035
250.683,1.034
250.713,1.027
250.743,1.027
250.773,1.034
250.803,1.034
250.833,1.034
250.863,1.036
250.893,1.033
250.923,1.028
250.953,1.030
250.983,1.038
251.013,1.033
251.043,1.028
251.073,1.035
251.103,1.031
251.133,1.033
251.163,1.033
251.193,1.038
251.223,1.034
251.253,1.035
251.283,1.035
251.313,1.034
251.343,1.036
251.373,1.033
251.403,1.029
251.433,1.032
251.463,1.036
251.493,1.039
251.523,1.033
251.553,1.033
251.583,1.038
251.613,1.036
251.643,1.028
251.673,1.038
251.703,1.038
251.733,1.032
251.763,1.031
251.793,1.034
251.823,1.034
251.853,1.035
251.883,1.036
251.913,1.040
251.943,1.034
251.973,1.036
252.003,1.034
252.033,1.038
252.063,1.037
252.093,1.032
252.123,1.032
252.153,1.032
252.183,1.037
252.213,1.034
252.243,1.026
252.273,1.034
252.303,1.035
252.333,1.035
252.363,1.036
252.393,1.034
252.423,1.034
252.453,1.025
252.483,1.010
252.513,1.022
252.543,1.014
252.573,1.058
252.603,1.072
252.633,1.055
252.663,1.050
252.693,1.034
252.723,1.017
252.753,1.014
252.783,1.018
252.813,1.009
252.843,1.024
252.873,1.051
252.903,1.045
252.933,1.041
252.963,1.041
252.993,1.031
253.023,1.022
253.053,1.027
253.083,1.034
253.113,1.023
253.143,1.028
253.173,1.031
253.203,1.033
253.233,1.040
253.263,1.029
253.293,1.016
253.323,1.035
253.353,1.040
253.383,1.041
253.413,1.043
253.443,1.040
253.473,1.053
253.503,1.037
253.533,1.041
253.563,1.040
253.593,1.041
253.623,1.045
253.653,1.041
253.683,1.039
253.713,1.041
253.743,1.039
253.773,1.027
253.803,1.023
253.833,1.031
253.863,1.038
253.893,1.038
253.923,1.040
253.953,1.041
253.983,1.035
254.013,1.034
254.043,1.034
254.073,1.042
254.103,1.048
254.133,1.037
254.163,1.032
254.193,1.040
254.223,1.032
254.253,1.026
254.283,1.029
254.313,1.028
254.343,1.037
254.373,1.041
254.403,1.030
254.433,1.021
254.463,1.032
254.493,1.043
254.523,1.026
254.553,1.036
254.583,1.036
254.613,1.048
254.643,1.045
254.673,1.033
254.703,1.035
254.733,1.033
254.763,1.043
254.793,1.035
254.823,1.030
254.853,1.037
254.883,1.046
254.913,1.039
254.943,1.030
254.973,1.043
255.003,1.048
255.033,1.036
255.063,1.042
255.093,1.041
255.123,1.039
255.153,1.045
255.183,1.043
255.213,1.045
255.243,1.043
255.273,1.042
255.303,1.035
255.333,1.043
255.363,1.041
255.393,1.038
255.423,1.044
255.453,1.051
255.483,1.046
255.513,1.036
255.543,1.048
255.573,1.044
255.603,1.043
255.633,1.046
255.663,1.048
255.693,1.049
255.723,1.047
255.753,1.048
255.783,1.038
255.813,1.039
255.843,1.049
255.873,1.048
255.903,1.046
255.933,1.043
255.963,1.052
255.993,1.047
256.023,1.052
256.053,1.043
256.083,1.055
256.113,1.072
256.143,1.071
256.173,1.060
256.203,1.060
256.233,1.064
256.263,1.051
256.293,1.046
256.323,1.072
256.353,1.056
256.383,1.040
256.413,1.056
256.443,1.059
256.473,1.042
256.503,1.027
256.533,1.027
256.563,1.047
256.593,1.048
256.623,1.047
256.653,1.038
256.683,1.040
256.713,1.034
256.743,1.022
256.773,1.027
256.803,1.030
256.833,1.057
256.863,1.033
256.893,1.035
256.923,1.057
256.953,1.041
256.983,1.033
257.013,1.025
257.043,1.051
257.073,1.018
257.103,1.017
257.133,1.024
257.163,1.032
257.193,1.045
257.223,1.046
257.253,1.035
257.283,1.045
257.313,1.052
257.343,1.041
257.373,1.033
257.403,1.042
257.433,1.038
257.463,1.038
257.493,1.031
257.523,1.058
257.553,1.047
257.583,1.048
257.613,1.054
257.643,1.064
257.673,1.047
257.703,1.048
257.733,1.046
257.763,1.060
257.793,1.047
257.823,1.049
257.853,1.060
257.883,1.048
257.913,1.043
257.943,1.052
257.973,1.043
258.003,1.046
258.033,1.048
258.063,1.046
258.093,1.055
258.123,1.055
258.153,1.047
258.183,1.051
258.213,1.053
258.243,1.050
258.273,1.056
258.303,1.044
258.333,1.047
258.363,1.050
258.393,1.043
258.423,1.058
258.453,1.047
258.483,1.049
258.513,1.052
258.543,1.048
258.573,1.046
258.603,1.047
258.633,1.050
258.663,1.055
258.693,1.051
258.723,1.042
258.753,1.048
258.783,1.055
258.813,1.048
258.843,1.054
258.873,1.047
258.903,1.038
258.933,1.052
258.963,1.056
258.993,1.052
259.023,1.045
259.053,1.050
259.083,1.040
259.113,1.048
259.143,1.047
259.173,1.049
259.203,1.050
259.233,1.049
259.263,1.051
259.293,1.050
259.323,1.050
259.353,1.052
259.383,1.051
259.413,1.051
259.443,1.047
259.473,1.055
259.503,1.052
259.533,1.045
259.563,1.047
259.593,1.050
259.623,1.049
259.653,1.054
259.683,1.051
259.713,1.045
259.743,1.061
259.773,1.050
259.803,1.051
259.833,1.045
259.863,1.049
259.893,1.059
259.923,1.045
259.953,1.058
259.983,1.051
260.013,1.046
260.043,1.050
260.073,1.049
260.103,1.047
260.133,1.049
260.163,1.051
260.193,1.052
260.223,1.053
260.253,1.048
260.283,1.055
260.313,1.052
260.343,1.048
260.373,1.053
260.403,1.048
260.433,1.051
260.463,1.055
260.493,1.050
260.523,1.059
260.553,1.045
260.583,1.045
260.613,1.056
260.643,1.063
260.673,1.048
260.703,1.049
260.733,1.053
260.763,1.056
260.793,1.055
260.823,1.061
260.853,1.061
260.883,1.070
260.913,1.061
260.943,1.054
260.973,1.049
261.003,1.039
261.033,1.036
261.063,1.031
261.093,1.048
261.123,1.067
261.153,1.062
261.183,1.067
261.213,1.050
261.243,1.048
261.273,1.037
261.303,1.041
261.333,1.060
261.363,1.053
261.393,1.037
261.423,1.015
261.453,1.057
261.483,1.050
261.513,1.052
261.543,1.046
261.573,1.047
261.603,1.052
261.633,1.050
261.663,1.048
261.693,1.047
261.723,1.047
261.753,1.040
261.783,1.050
261.813,1.056
261.843,1.056
261.873,1.044
261.903,1.060
261.933,1.054
261.963,1.050
261.993,1.048
262.023,1.047
262.053,1.048
262.083,1.042
262.113,1.042
262.143,1.059
262.173,1.054
262.203,1.047
262.233,1.058
262.263,1.053
262.293,1.056
262.323,1.063
262.353,1.057
262.383,1.052
262.413,1.060
262.443,1.057
262.473,1.055
262.503,1.050
262.533,1.049
262.563,1.050
262.593,1.055
262.623,1.052
262.653,1.049
262.683,1.050
262.713,1.058
262.743,1.059
262.773,1.059
262.803,1.054
262.833,1.052
262.863,1.052
262.893,1.054
262.923,1.058
262.953,1.068
262.983,1.055
263.013,1.055
263.043,1.055
263.073,1.047
263.103,1.059
263.133,1.055
263.163,1.055
263.193,1.052
263.223,1.051
263.253,1.056
263.283,1.057
263.313,1.053
263.343,1.052
263.373,1.054
263.403,1.055
263.433,1.051
263.463,1.055
263.493,1.056
263.523,1.061
263.553,1.052
263.583,1.049
263.613,1.060
263.643,1.052
263.673,1.049
263.703,1.059
263.733,1.049
263.763,1.060
263.793,1.060
263.823,1.054
263.853,1.048
263.883,1.060
263.913,1.060
263.943,1.052
263.973,1.057
264.003,1.053
264.033,1.056
264.063,1.048
264.093,1.055
264.123,1.055
264.153,1.059
264.183,1.055
264.213,1.054
264.243,1.054
264.273,1.050
264.303,1.049
264.333,1.059
264.363,1.053
264.393,1.060
264.423,1.057
264.453,1.053
264.483,1.054
264.513,1.056
264.543,1.058
264.573,1.052
264.603,1.055
264.633,1.057
264.663,1.059
264.693,1.051
264.723,1.053
264.753,1.058
264.783,1.062
264.813,1.056
264.843,1.054
264.873,1.054
264.903,1.058
264.933,1.056
264.963,1.054
264.993,1.054
265.023,1.053
265.053,1.054
265.083,1.055
265.113,1.053
265.143,1.060
265.173,1.055
265.203,1.059
265.233,1.055
265.263,1.056
265.293,1.055
265.323,1.056
265.353,1.052
265.383,1.058
265.413,1.058
265.443,1.056
265.473,1.054
265.503,1.049
265.533,1.058
265.563,1.060
265.593,1.052
265.623,1.058
265.653,1.059
265.683,1.056
265.713,1.054
265.743,1.059
265.773,1.051
265.803,1.060
265.833,1.056
265.863,1.054
265.893,1.058
265.923,1.058
265.953,1.054
265.983,1.061
266.013,1.058
266.043,1.057
266.073,1.059
266.103,1.058
266.133,1.057
266.163,1.054
266.193,1.056
266.223,1.052
266.253,1.053
266.283,1.059
266.313,1.053
266.343,1.057
266.373,1.056
266.403,1.054
266.433,1.057
266.463,1.056
266.493,1.051
266.523,1.058
266.553,1.054
266.583,1.051
266.613,1.053
266.643,1.062
266.673,1.051
266.703,1.060
266.733,1.057
266.763,1.062
266.793,1.055
266.823,1.057
266.853,1.055
266.883,1.058
266.913,1.059
266.943,1.053
266.973,1.058
267.003,1.056
267.033,1.051
267.063,1.053
267.093,1.058
267.123,1.060
267.153,1.058
267.183,1.054
267.213,1.056
267.243,1.055
267.273,1.061
267.303,1.053
267.333,1.049
267.363,1.056
267.393,1.055
267.423,1.048
267.453,1.061
267.483,1.053
267.513,1.050
267.543,1.046
267.573,1.040
267.603,1.046
267.633,1.031
267.663,1.030
267.693,1.052
267.723,1.052
267.753,1.071
267.783,1.069
267.813,1.061
267.843,1.071
267.873,1.065
267.903,1.063
267.933,1.069
267.963,1.056
267.993,1.077
268.023,1.067
268.053,1.067
268.083,1.065
268.113,1.061
268.143,1.075
268.173,1.066
268.203,1.062
268.233,1.071
268.263,1.067
268.293,1.067
268.323,1.067
268.353,1.072
268.383,1.074
268.413,1.076
268.443,1.077
268.473,1.079
268.503,1.071
268.533,1.070
268.563,1.066
268.593,1.062
268.623,1.068
268.653,1.066
268.683,1.063
268.713,1.064
268.743,1.067
268.773,1.067
268.803,1.071
268.833,1.066
268.863,1.069
268.893,1.070
268.923,1.066
268.953,1.065
268.983,1.063
269.013,1.069
269.043,1.070
269.073,1.066
269.103,1.067
269.133,1.063
269.163,1.069
269.193,1.069
269.223,1.068
269.253,1.067
269.283,1.068
269.313,1.062
269.343,1.075
269.373,1.073
269.403,1.068
269.433,1.066
269.463,1.063
269.493,1.068
269.523,1.067
269.553,1.071
269.583,1.069
269.613,1.071
269.643,1.069
269.673,1.073
269.703,1.068
269.733,1.066
269.763,1.071
269.793,1.068
269.823,1.067
269.853,1.072
269.883,1.066
269.913,1.070
269.943,1.070
269.973,1.069
270.003,1.064
270.033,1.065
270.063,1.067
270.093,1.067
270.123,1.074
270.153,1.070
270.183,1.067
270.213,1.071
270.243,1.071
270.273,1.068
270.303,1.071
270.333,1.064
270.363,1.069
270.393,1.070
270.423,1.065
270.453,1.066
270.483,1.064
270.513,1.068
270.543,1.066
270.573,1.068
270.603,1.071
270.633,1.064
270.663,1.071
270.693,1.067
270.723,1.065
270.753,1.068
270.783,1.064
270.813,1.069
270.843,1.066
270.873,1.068
270.903,1.067
270.933,1.068
270.963,1.068
270.993,1.067
271.023,1.067
271.053,1.068
271.083,1.069
271.113,1.069
271.143,1.067
271.173,1.068
271.203,1.066
271.233,1.069
271.263,1.068
271.293,1.071
271.323,1.065
271.353,1.068
271.383,1.069
271.413,1.068
271.443,1.068
271.473,1.067
271.503,1.071
271.533,1.068
271.563,1.062
271.593,1.067
271.623,1.066
271.653,1.068
271.683,1.066
271.713,1.066
271.743,1.071
271.773,1.071
271.803,1.068
271.833,1.071
271.863,1.069
271.893,1.078
271.923,1.065
271.953,1.066
271.983,1.064
272.013,1.069
272.043,1.068
272.073,1.063
272.103,1.068
272.133,1.073
272.163,1.065
272.193,1.070
272.223,1.073
272.253,1.065
272.283,1.068
272.313,1.068
272.343,1.067
272.373,1.066
272.403,1.065
272.433,1.069
272.463,1.067
272.493,1.068
272.523,1.064
272.553,1.071
272.583,1.067
272.613,1.071
272.643,1.072
272.673,1.063
272.703,1.063
272.733,1.061
272.763,1.063
272.793,1.066
272.823,1.063
272.853,1.062
272.883,1.055
272.913,1.061
272.943,1.051
272.973,1.056
273.003,1.059
273.033,1.062
273.063,1.068
273.093,1.053
273.123,1.043
273.153,1.044
273.183,1.052
273.213,1.062
273.243,1.051
273.273,1.053
273.303,1.080
273.333,1.058
273.363,1.071
273.393,1.090
273.423,1.072
273.453,1.076
273.483,1.083
273.513,1.067
273.543,1.084
273.573,1.094
273.603,1.062
273.633,1.080
273.663,1.087
273.693,1.071
273.723,1.071
273.753,1.068
273.783,1.078
273.813,1.083
273.843,1.085
273.873,1.094
273.903,1.093
273.933,1.088
273.963,1.080
273.993,1.080
274.023,1.077
274.053,1.079
274.083,1.076
274.113,1.074
274.143,1.086
274.173,1.069
274.203,1.072
274.233,1.075
274.263,1.073
274.293,1.072
274.323,1.078
274.353,1.073
274.383,1.068
274.413,1.072
274.443,1.077
274.473,1.082
274.503,1.080
274.533,1.077
274.563,1.074
274.593,1.077
274.623,1.070
274.653,1.072
274.683,1.078
274.713,1.068
274.743,1.074
274.773,1.077
274.803,1.073
274.833,1.078
274.863,1.077
274.893,1.070
274.923,1.077
274.953,1.076
274.983,1.070
275.013,1.082
275.043,1.080
275.073,1.071
275.103,1.079
275.133,1.071
275.163,1.078
275.193,1.073
275.223,1.075
275.253,1.080
275.283,1.076
275.313,1.079
275.343,1.075
275.373,1.073
275.403,1.074
275.433,1.073
275.463,1.076
275.493,1.076
275.523,1.073
275.553,1.077
275.583,1.074
275.613,1.073
275.643,1.085
275.673,1.075
275.703,1.075
275.733,1.079
275.763,1.075
275.793,1.068
275.823,1.075
275.853,1.076
275.883,1.074
275.913,1.080
275.943,1.079
275.973,1.070
276.003,1.077
276.033,1.074
276.063,1.070
276.093,1.081
276.123,1.071
276.153,1.073
276.183,1.074
276.213,1.068
276.243,1.075
276.273,1.078
276.303,1.075
276.333,1.083
276.363,1.069
276.393,1.073
276.423,1.076
276.453,1.074
276.483,1.078
276.513,1.074
276.543,1.071
276.573,1.080
276.603,1.075
276.633,1.073
276.663,1.077
276.693,1.075
276.723,1.072
276.753,1.082
276.783,1.063
276.813,1.071
276.843,1.082
276.873,1.076
276.903,1.075
276.933,1.081
276.963,1.072
276.993,1.079
277.023,1.081
277.053,1.082
277.083,1.091
277.113,1.079
277.143,1.093
277.173,1.091
277.203,1.079
277.233,1.079
277.263,1.073
277.293,1.071
277.323,1.059
277.353,1.081
277.383,1.088
277.413,1.075
277.443,1.073
277.473,1.088
277.503,1.092
277.533,1.083
277.563,1.112
277.593,1.097
277.623,1.082
277.653,1.094
277.683,1.091
277.713,1.090
277.743,1.073
277.773,1.055
277.803,1.048
277.833,1.041
277.863,1.039
277.893,1.043
277.923,1.035
277.953,1.062
277.983,1.063
278.013,1.065
278.043,1.066
278.073,1.083
278.103,1.063
278.133,1.052
278.163,1.064
278.193,1.054
278.223,1.045
278.253,1.047
278.283,1.051
278.313,1.038
278.343,1.027
278.373,1.047
278.403,1.052
278.433,1.052
278.463,1.062
278.493,1.092
278.523,1.088
278.553,1.087
278.583,1.081
278.613,1.073
278.643,1.094
278.673,1.080
278.703,1.072
278.733,1.076
278.763,1.078
278.793,1.079
278.823,1.067
278.853,1.067
278.883,1.078
278.913,1.071
278.943,1.079
278.973,1.078
279.003,1.069
279.033,1.077
279.063,1.077
279.093,1.076
279.123,1.081
279.153,1.070
279.183,1.067
279.213,1.076
279.243,1.077
279.273,1.072
279.303,1.072
279.333,1.075
279.363,1.068
279.393,1.073
279.423,1.071
279.453,1.077
279.483,1.072
279.513,1.070
279.543,1.077
279.573,1.071
279.603,1.072
279.633,1.074
279.663,1.073
279.693,1.074
279.723,1.076
279.753,1.071
279.783,1.071
279.813,1.082
279.843,1.078
279.873,1.069
279.903,1.073
279.933,1.077
279.963,1.075
279.993,1.074
280.023,1.068
280.053,1.067
280.083,1.072
280.113,1.078
280.143,1.074
280.173,1.070
280.203,1.076
280.233,1.070
280.263,1.073
280.293,1.079
280.323,1.073
280.353,1.073
280.383,1.073
280.413,1.069
280.443,1.072
280.473,1.078
280.503,1.079
280.533,1.072
280.563,1.075
280.593,1.076
280.623,1.075
280.653,1.075
280.683,1.073
280.713,1.075
280.743,1.077
280.773,1.076
280.803,1.075
280.833,1.077
280.863,1.076
280.893,1.068
280.923,1.071
280.953,1.074
280.983,1.068
281.013,1.074
281.043,1.069
281.073,1.074
281.103,1.080
281.133,1.079
281.163,1.077
281.193,1.071
281.223,1.079
281.253,1.073
281.283,1.072
281.313,1.066
281.343,1.073
281.373,1.078
281.403,1.077
281.433,1.074
281.463,1.072
281.493,1.080
281.523,1.075
281.553,1.074
281.583,1.074
281.613,1.072
281.643,1.071
281.673,1.068
281.703,1.074
281.733,1.072
281.763,1.069
281.793,1.070
281.823,1.076
281.853,1.079
281.883,1.076
281.913,1.069
281.943,1.070
281.973,1.079
282.003,1.076
282.033,1.074
282.063,1.070
282.093,1.077
282.123,1.081
282.153,1.084
282.183,1.083
282.213,1.081
282.243,1.082
282.273,1.085
282.303,1.082
282.333,1.078
282.363,1.085
282.393,1.083
282.423,1.076
282.453,1.077
282.483,1.078
282.513,1.081
282.543,1.084
282.573,1.080
282.603,1.080
282.633,1.078
282.663,1.080
282.693,1.079
282.723,1.082
282.753,1.075
282.783,1.083
282.813,1.076
282.843,1.077
282.873,1.082
282.903,1.071
282.933,1.077
282.963,1.087
282.993,1.083
283.023,1.079
283.053,1.074
283.083,1.073
283.113,1.076
283.143,1.077
283.173,1.078
283.203,1.076
283.233,1.077
283.263,1.081
283.293,1.079
283.323,1.079
283.353,1.078
283.383,1.074
283.413,1.074
283.443,1.076
283.473,1.074
283.503,1.077
283.533,1.071
283.563,1.069
283.593,1.072
283.623,1.076
283.653,1.080
283.683,1.074
283.713,1.083
283.743,1.082
283.773,1.076
283.803,1.077
283.833,1.083
283.863,1.078
283.893,1.082
283.923,1.085
283.953,1.077
283.983,1.082
284.013,1.077
284.043,1.078
284.073,1.076
284.103,1.073
284.133,1.067
284.163,1.076
284.193,1.077
284.223,1.081
284.253,1.082
284.283,1.079
284.313,1.081
284.343,1.085
284.373,1.079
284.403,1.080
284.433,1.078
284.463,1.081
284.493,1.079
284.523,1.072
284.553,1.077
284.583,1.072
284.613,1.084
284.643,1.082
284.673,1.081
284.703,1.078
284.733,1.075
284.763,1.077
284.793,1.079
284.823,1.080
284.853,1.074
284.883,1.077
284.913,1.081
284.943,1.082
284.973,1.087
285.003,1.088
285.033,1.083
285.063,1.083
285.093,1.087
285.123,1.092
285.153,1.080
285.183,1.078
285.213,1.083
285.243,1.090
285.273,1.092
285.303,1.101
285.333,1.098
285.363,1.092
285.393,1.072
285.423,1.082
285.453,1.085
285.483,1.078
285.513,1.089
285.543,1.083
285.573,1.075
285.603,1.082
285.633,1.088
285.663,1.073
285.693,1.065
285.723,1.074
285.753,1.063
285.783,1.067
285.813,1.074
285.843,1.078
285.873,1.091
285.903,1.098
285.933,1.087
285.963,1.083
285.993,1.084
286.023,1.067
286.053,1.071
286.083,1.061
286.113,1.068
286.143,1.058
286.173,1.058
286.203,1.050
286.233,1.039
286.263,1.075
286.293,1.065
286.323,1.059
286.353,1.053
286.383,1.060
286.413,1.076
286.443,1.055
286.473,1.056
286.503,1.066
286.533,1.061
286.563,1.059
286.593,1.062
286.623,1.069
286.653,1.076
286.683,1.068
286.713,1.064
286.743,1.078
286.773,1.075
286.803,1.083
286.833,1.076
286.863,1.075
286.893,1.074
286.923,1.070
286.953,1.066
286.983,1.079
287.013,1.076
287.043,1.070
287.073,1.071
287.103,1.074
287.133,1.076
287.163,1.071
287.193,1.072
287.223,1.069
287.253,1.082
287.283,1.071
287.313,1.073
287.343,1.068
287.373,1.072
287.403,1.070
287.433,1.071
287.463,1.068
287.493,1.075
287.523,1.078
287.553,1.070
287.583,1.072
287.613,1.077
287.643,1.073
287.673,1.079
287.703,1.093
287.733,1.085
287.763,1.075
287.793,1.073
287.823,1.061
287.853,1.077
287.883,1.070
287.913,1.073
287.943,1.081
287.973,1.086
288.003,1.079
288.033,1.079
288.063,1.075
288.093,1.070
288.123,1.077
288.153,1.073
288.183,1.082
288.213,1.077
288.243,1.078
288.273,1.078
288.303,1.075
288.333,1.072
288.363,1.073
288.393,1.071
288.423,1.067
288.453,1.072
288.483,1.060
288.513,1.069
288.543,1.075
288.573,1.066
288.603,1.064
288.633,1.067
288.663,1.061
288.693,1.069
288.723,1.058
288.753,1.070
288.783,1.074
288.813,1.063
288.843,1.063
288.873,1.068
288.903,1.062
288.933,1.066
288.963,1.068
288.993,1.061
289.023,1.062
289.053,1.067
289.083,1.062
289.113,1.064
289.143,1.075
289.173,1.069
289.203,1.062
289.233,1.067
289.263,1.073
289.293,1.067
289.323,1.060
289.353,1.060
289.383,1.073
289.413,1.058
289.443,1.056
289.473,1.062
289.503,1.056
289.533,1.057
289.563,1.048
289.593,1.044
289.623,1.048
289.653,1.040
289.683,1.061
289.713,1.052
289.743,1.033
289.773,1.038
289.803,1.042
289.833,1.038
289.863,1.052
289.893,1.043
289.923,1.057
289.953,1.066
289.983,1.063
290.013,1.074
290.043,1.061
290.073,1.064
290.103,1.080
290.133,1.070
290.163,1.062
290.193,1.067
290.223,1.060
290.253,1.062
290.283,1.070
290.313,1.068
290.343,1.055
290.373,1.065
290.403,1.062
290.433,1.056
290.463,1.061
290.493,1.070
290.523,1.074
290.553,1.060
290.583,1.058
290.613,1.068
290.643,1.062
290.673,1.064
290.703,1.061
290.733,1.066
290.763,1.068
290.793,1.062
290.823,1.062
290.853,1.063
290.883,1.063
290.913,1.061
290.943,1.063
290.973,1.064
291.003,1.062
291.033,1.058
291.063,1.059
291.093,1.059
291.123,1.064
291.153,1.063
291.183,1.062
291.213,1.067
291.243,1.069
291.273,1.061
291.303,1.065
291.333,1.064
291.363,1.066
291.393,1.063
291.423,1.059
291.453,1.055
291.483,1.058
291.513,1.067
291.543,1.065
291.573,1.065
291.603,1.063
291.633,1.059
291.663,1.063
291.693,1.062
291.723,1.068
291.753,1.072
291.783,1.068
291.813,1.065
291.843,1.062
291.873,1.064
291.903,1.071
291.933,1.066
291.963,1.063
291.993,1.052
292.023,1.051
292.053,1.059
292.083,1.056
292.113,1.057
292.143,1.042
292.173,1.064
292.203,1.058
292.233,1.073
292.263,1.050
292.293,1.065
292.323,1.043
292.353,1.055
292.383,1.054
292.413,1.032
292.443,1.051
292.473,1.064
292.503,1.069
292.533,1.059
292.563,1.045
292.593,1.059
292.623,1.065
292.653,1.071
292.683,1.070
292.713,1.056
292.743,1.073
292.773,1.061
292.803,1.069
292.833,1.054
292.863,1.039
292.893,1.067
292.923,1.042
292.953,1.039
292.983,1.047
293.013,1.065
293.043,1.080
293.073,1.065
293.103,1.052
293.133,1.052
293.163,1.059
293.193,1.059
293.223,1.053
293.253,1.056
293.283,1.070
293.313,1.062
293.343,1.059
293.373,1.054
293.403,1.058
293.433,1.066
293.463,1.060
293.493,1.060
293.523,1.067
293.553,1.062
293.583,1.059
293.613,1.071
293.643,1.062
293.673,1.070
293.703,1.066
293.733,1.064
293.763,1.066
293.793,1.062
293.823,1.060
293.853,1.062
293.883,1.067
293.913,1.062
293.943,1.061
293.973,1.067
294.003,1.066
294.033,1.064
294.063,1.073
294.093,1.064
294.123,1.064
294.153,1.061
294.183,1.062
294.213,1.066
294.243,1.063
294.273,1.066
294.303,1.066
294.333,1.063
294.363,1.067
294.393,1.062
294.423,1.068
294.453,1.060
294.483,1.061
294.513,1.068
294.543,1.066
294.573,1.064
294.603,1.063
294.633,1.068
294.663,1.064
294.693,1.068
294.723,1.060
294.753,1.062
294.783,1.063
294.813,1.063
294.843,1.060
294.873,1.063
294.903,1.070
294.933,1.063
294.963,1.068
294.993,1.068
295.023,1.066
295.053,1.062
295.083,1.065
295.113,1.062
295.143,1.062
295.173,1.062
295.203,1.065
295.233,1.062
295.263,1.073
295.293,1.069
295.323,1.057
295.353,1.065
295.383,1.068
295.413,1.061
295.443,1.068
295.473,1.062
295.503,1.060
295.533,1.066
295.563,1.067
295.593,1.067
295.623,1.065
295.653,1.068
295.683,1.064
295.713,1.062
295.743,1.065
295.773,1.062
295.803,1.062
295.833,1.067
295.863,1.063
295.893,1.068
