df_hash,22ZHK4.S3ZK9C
56.443,0.963
56.473,0.963
56.503,0.960
56.533,0.961
56.563,0.963
56.593,0.963
56.623,0.963
56.653,0.962
56.683,0.963
56.713,0.963
56.743,0.963
56.773,0.960
56.803,0.959
56.833,0.968
56.863,0.964
56.893,0.964
56.923,0.963
56.953,0.966
56.983,0.961
57.013,0.961
57.043,0.962
57.073,0.964
57.103,0.966
57.133,0.961
57.163,0.961
57.193,0.963
57.223,0.962
57.253,0.959
57.283,0.964
57.313,0.961
57.343,0.961
57.373,0.968
57.403,0.961
57.433,0.962
57.463,0.963
57.493,0.965
57.523,0.959
57.553,0.961
57.583,0.966
57.613,0.961
57.643,0.963
57.673,0.967
57.703,0.963
57.733,0.963
57.763,0.958
57.793,0.964
57.823,0.966
57.853,0.963
57.883,0.962
57.913,0.961
57.943,0.966
57.973,0.963
58.003,0.961
58.033,0.961
58.063,0.960
58.093,0.964
58.123,0.965
58.153,0.967
58.183,0.959
58.213,0.963
58.243,0.962
58.273,0.961
58.303,0.963
58.333,0.962
58.363,0.964
58.393,0.958
58.423,0.961
58.453,0.964
58.483,0.963
58.513,0.964
58.543,0.962
58.573,0.961
58.603,0.966
58.633,0.963
58.663,0.961
58.693,0.961
58.723,0.963
58.753,0.963
58.783,0.963
58.813,0.964
58.843,0.963
58.873,0.965
58.903,0.963
58.933,0.961
58.963,0.961
58.993,0.963
59.023,0.963
59.053,0.961
59.083,0.962
59.113,0.961
59.143,0.961
59.173,0.963
59.203,0.966
59.233,0.963
59.263,0.961
59.293,0.961
59.323,0.963
59.353,0.962
59.383,0.964
59.413,0.960
59.443,0.964
59.473,0.960
59.503,0.965
59.533,0.959
59.563,0.961
59.593,0.963
59.623,0.965
59.653,0.959
59.683,0.966
59.713,0.962
59.743,0.960
59.773,0.961
59.803,0.961
59.833,0.961
59.863,0.963
59.893,0.962
59.923,0.963
59.953,0.965
59.983,0.963
60.013,0.958
60.043,0.963
60.073,0.967
60.103,0.964
60.133,0.962
60.163,0.963
60.193,0.966
60.223,0.961
60.253,0.960
60.283,0.958
60.313,0.960
60.343,0.897
60.373,0.914
60.403,0.939
60.433,0.957
60.463,0.958
60.493,0.956
60.523,0.965
60.553,0.965
60.583,0.960
60.613,0.970
60.643,0.961
60.673,0.963
60.703,0.965
60.733,0.960
60.763,0.960
60.793,0.963
60.823,0.963
60.853,0.968
60.883,0.964
60.913,0.959
60.943,0.972
60.973,0.960
61.003,0.980
61.033,0.934
61.063,0.973
61.093,0.963
61.123,0.951
61.153,0.967
61.183,0.959
61.213,0.962
61.243,0.967
61.273,0.961
61.303,0.964
61.333,0.961
61.363,0.961
61.393,0.962
61.423,0.964
61.453,0.961
61.483,0.961
61.513,0.961
61.543,0.961
61.573,0.962
61.603,0.961
61.633,0.966
61.663,0.961
61.693,0.959
61.723,0.966
61.753,0.964
61.783,0.960
61.813,0.960
61.843,0.962
61.873,0.963
61.903,0.962
61.933,0.963
61.963,0.965
61.993,0.963
62.023,0.965
62.053,0.965
62.083,0.963
62.113,0.962
62.143,0.960
62.173,0.963
62.203,0.964
62.233,0.958
62.263,0.961
62.293,0.958
62.323,0.964
62.353,0.961
62.383,0.961
62.413,0.964
62.443,0.962
62.473,0.962
62.503,0.961
62.533,0.962
62.563,0.962
62.593,0.961
62.623,0.965
62.653,0.962
62.683,0.961
62.713,0.963
62.743,0.967
62.773,0.964
62.803,0.961
62.833,0.965
62.863,0.963
62.893,0.958
62.923,0.963
62.953,0.961
62.983,0.961
63.013,0.964
63.043,0.963
63.073,0.958
63.103,0.963
63.133,0.965
63.163,0.963
63.193,0.963
63.223,0.964
63.253,0.966
63.283,0.963
63.313,0.958
63.343,0.962
63.373,0.961
63.403,0.961
63.433,0.961
63.463,0.966
63.493,0.959
63.523,0.962
63.553,0.960
63.583,0.961
63.613,0.959
63.643,0.965
63.673,0.965
63.703,0.959
63.733,0.963
63.763,0.967
63.793,0.961
63.823,0.960
63.853,0.962
63.883,0.963
63.913,0.964
63.943,0.961
63.973,0.958
64.003,0.963
64.033,0.963
64.063,0.963
64.093,0.964
64.123,0.965
64.153,0.960
64.183,0.961
64.213,0.963
64.243,0.965
64.273,0.961
64.303,0.964
64.333,0.961
64.363,0.965
64.393,0.959
64.423,0.965
64.453,0.961
64.483,0.961
64.513,0.965
64.543,0.966
64.573,0.963
64.603,0.962
64.633,0.961
64.663,0.962
64.693,0.965
64.723,0.963
64.753,0.960
64.783,0.962
64.813,0.964
64.843,0.961
64.873,0.963
64.903,0.961
64.933,0.963
64.963,0.961
64.993,0.963
65.023,0.966
65.053,0.963
65.083,0.964
65.113,0.960
65.143,0.962
65.173,0.963
65.203,0.961
65.233,0.963
65.263,0.962
65.293,0.959
65.323,0.963
65.353,0.963
65.383,0.963
65.413,0.962
65.443,0.959
65.473,0.963
65.503,0.964
65.533,0.964
65.563,0.963
65.593,0.961
65.623,0.961
65.653,0.964
65.683,0.967
65.713,0.961
65.743,0.965
65.773,0.962
65.803,0.963
65.833,0.960
65.863,0.961
65.893,0.961
65.923,0.961
65.953,0.965
65.983,0.962
66.013,0.964
66.043,0.964
66.073,0.965
66.103,0.963
66.133,0.963
66.163,0.961
66.193,0.966
66.223,0.960
66.253,0.964
66.283,0.963
66.313,0.962
66.343,0.964
66.373,0.958
66.403,0.963
66.433,0.960
66.463,0.965
66.493,0.962
66.523,0.961
66.553,0.960
66.583,0.961
66.613,0.960
66.643,0.963
66.673,0.961
66.703,0.958
66.733,0.959
66.763,0.962
66.793,0.962
66.823,0.962
66.853,0.965
66.883,0.961
66.913,0.961
66.943,0.967
66.973,0.959
67.003,0.966
67.033,0.963
67.063,0.961
67.093,0.966
67.123,0.960
67.153,0.961
67.183,0.960
67.213,0.965
67.243,0.958
67.273,0.959
67.303,0.964
67.333,0.962
67.363,0.960
67.393,0.964
67.423,0.965
67.453,0.962
67.483,0.966
67.513,0.962
67.543,0.961
67.573,0.960
67.603,0.967
67.633,0.962
67.663,0.961
67.693,0.961
67.723,0.960
67.753,0.962
67.783,0.961
67.813,0.963
67.843,0.959
67.873,0.965
67.903,0.964
67.933,0.965
67.963,0.961
67.993,0.966
68.023,0.964
68.053,0.962
68.083,0.964
68.113,0.963
68.143,0.960
68.173,0.962
68.203,0.961
68.233,0.962
68.263,0.963
68.293,0.961
68.323,0.958
68.353,0.963
68.383,0.962
68.413,0.961
68.443,0.962
68.473,0.963
68.503,0.964
68.533,0.958
68.563,0.961
68.593,0.967
68.623,0.962
68.653,0.963
68.683,0.960
68.713,0.963
68.743,0.961
68.773,0.962
68.803,0.963
68.833,0.962
68.863,0.963
68.893,0.961
68.923,0.963
68.953,0.963
68.983,0.963
69.013,0.962
69.043,0.965
69.073,0.962
69.103,0.960
69.133,0.958
69.163,0.963
69.193,0.963
69.223,0.965
69.253,0.965
69.283,0.963
69.313,0.959
69.343,0.965
69.373,0.964
69.403,0.963
69.433,0.961
69.463,0.963
69.493,0.960
69.523,0.962
69.553,0.965
69.583,0.961
69.613,0.961
69.643,0.964
69.673,0.964
69.703,0.967
69.733,0.964
69.763,0.959
69.793,0.959
69.823,0.960
69.853,0.964
69.883,0.962
69.913,0.962
69.943,0.962
69.973,0.965
70.003,0.962
70.033,0.959
70.063,0.965
70.093,0.961
70.123,0.960
70.153,0.961
70.183,0.963
70.213,0.962
70.243,0.962
70.273,0.965
70.303,0.962
70.333,0.969
70.363,0.961
70.393,0.962
70.423,0.963
70.453,0.964
70.483,0.962
70.513,0.965
70.543,0.958
70.573,0.960
70.603,0.962
70.633,0.960
70.663,0.962
70.693,0.960
70.723,0.964
70.753,0.957
70.783,0.963
70.813,0.964
70.843,0.958
70.873,0.958
70.903,0.963
70.933,0.959
70.963,0.966
70.993,0.960
71.023,0.963
71.053,0.960
71.083,0.965
71.113,0.962
71.143,0.963
71.173,0.965
71.203,0.965
71.233,0.963
71.263,0.963
71.293,0.963
71.323,0.963
71.353,0.962
71.383,0.961
71.413,0.961
71.443,0.963
71.473,0.961
71.503,0.959
71.533,0.963
71.563,0.962
71.593,0.962
71.623,0.964
71.653,0.962
71.683,0.962
71.713,0.963
71.743,0.963
71.773,0.963
71.803,0.963
71.833,0.962
71.863,0.963
71.893,0.963
71.923,0.963
71.953,0.960
71.983,0.963
72.013,0.965
72.043,0.965
72.073,0.963
72.103,0.961
72.133,0.965
72.163,0.963
72.193,0.960
72.223,0.962
72.253,0.960
72.283,0.962
72.313,0.962
72.343,0.962
72.373,0.966
72.403,0.961
72.433,0.963
72.463,0.960
72.493,0.963
72.523,0.961
72.553,0.962
72.583,0.962
72.613,0.962
72.643,0.961
72.673,0.963
72.703,0.963
72.733,0.962
72.763,0.963
72.793,0.959
72.823,0.960
72.853,0.961
72.883,0.962
72.913,0.965
72.943,0.964
72.973,0.967
73.003,0.963
73.033,0.960
73.063,0.962
73.093,0.965
73.123,0.956
73.153,0.963
73.183,0.962
73.213,0.963
73.243,0.963
73.273,0.965
73.303,0.963
73.333,0.959
73.363,0.961
73.393,0.962
73.423,0.963
73.453,0.967
73.483,0.958
73.513,0.963
73.543,0.963
73.573,0.961
73.603,0.961
73.633,0.964
73.663,0.963
73.693,0.961
73.723,0.961
73.753,0.962
73.783,0.964
73.813,0.960
73.843,0.962
73.873,0.964
73.903,0.964
73.933,0.960
73.963,0.964
73.993,0.957
74.023,0.962
74.053,0.966
74.083,0.962
74.113,0.960
74.143,0.961
74.173,0.964
74.203,0.961
74.233,0.962
74.263,0.959
74.293,0.962
74.323,0.962
74.353,0.961
74.383,0.962
74.413,0.962
74.443,0.967
74.473,0.965
74.503,0.959
74.533,0.963
74.563,0.963
74.593,0.961
74.623,0.964
74.653,0.962
74.683,0.963
74.713,0.960
74.743,0.962
74.773,0.963
74.803,0.963
74.833,0.961
74.863,0.967
74.893,0.960
74.923,0.965
74.953,0.964
74.983,0.963
75.013,0.959
75.043,0.962
75.073,0.959
75.103,0.962
75.133,0.964
75.163,0.962
75.193,0.960
75.223,0.960
75.253,0.961
75.283,0.963
75.313,0.965
75.343,0.962
75.373,0.959
75.403,0.964
75.433,0.964
75.463,0.960
75.493,0.960
75.523,0.964
75.553,0.964
75.583,0.960
75.613,0.964
75.643,0.967
75.673,0.964
75.703,0.962
75.733,0.960
75.763,0.965
75.793,0.960
75.823,0.961
75.853,0.962
75.883,0.963
75.913,0.962
75.943,0.963
75.973,0.958
76.003,0.960
76.033,0.964
76.063,0.960
76.093,0.962
76.123,0.960
76.153,0.962
76.183,0.964
76.213,0.962
76.243,0.964
76.273,0.964
76.303,0.961
76.333,0.960
76.363,0.960
76.393,0.965
76.423,0.960
76.453,0.964
76.483,0.964
76.513,0.964
76.543,0.963
76.573,0.962
76.603,0.965
76.633,0.962
76.663,0.963
76.693,0.960
76.723,0.958
76.753,0.958
76.783,0.961
76.813,0.958
76.843,0.962
76.873,0.963
76.903,0.961
76.933,0.964
76.963,0.964
76.993,0.964
77.023,0.962
77.053,0.963
77.083,0.962
77.113,0.964
77.143,0.964
77.173,0.961
77.203,0.962
77.233,0.962
77.263,0.961
77.293,0.960
77.323,0.961
77.353,0.960
77.383,0.962
77.413,0.958
77.443,0.963
77.473,0.964
77.503,0.960
77.533,0.961
77.563,0.962
77.593,0.965
77.623,0.959
77.653,0.964
77.683,0.964
77.713,0.960
77.743,0.966
77.773,0.961
77.803,0.961
77.833,0.960
77.863,0.964
77.893,0.961
77.923,0.961
77.953,0.962
77.983,0.963
78.013,0.959
78.043,0.959
78.073,0.964
78.103,0.960
78.133,0.961
78.163,0.963
78.193,0.962
78.223,0.962
78.253,0.962
78.283,0.961
78.313,0.961
78.343,0.964
78.373,0.963
78.403,0.963
78.433,0.962
78.463,0.962
78.493,0.962
78.523,0.963
78.553,0.962
78.583,0.962
78.613,0.964
78.643,0.960
78.673,0.965
78.703,0.958
78.733,0.964
78.763,0.964
78.793,0.962
78.823,0.963
78.853,0.964
78.883,0.964
78.913,0.961
78.943,0.965
78.973,0.962
79.003,0.960
79.033,0.964
79.063,0.963
79.093,0.962
79.123,0.964
79.153,0.962
79.183,0.962
79.213,0.962
79.243,0.964
79.273,0.961
79.303,0.962
79.333,0.962
79.363,0.964
79.393,0.960
79.423,0.964
79.453,0.962
79.483,0.962
79.513,0.957
79.543,0.964
79.573,0.964
79.603,0.959
79.633,0.965
79.663,0.961
79.693,0.964
79.723,0.958
79.753,0.960
79.783,0.962
79.813,0.962
79.843,0.957
79.873,0.962
79.903,0.963
79.933,0.959
79.963,0.960
79.993,0.964
80.023,0.962
80.053,0.960
80.083,0.960
80.113,0.962
80.143,0.962
80.173,0.960
80.203,0.962
80.233,0.964
80.263,0.962
80.293,0.960
80.323,0.963
80.353,0.960
80.383,0.964
80.413,0.964
80.443,0.961
80.473,0.963
80.503,0.965
80.533,0.964
80.563,0.962
80.593,0.958
80.623,0.962
80.653,0.960
80.683,0.960
80.713,0.964
80.743,0.960
80.773,0.962
80.803,0.965
80.833,0.963
80.863,0.964
80.893,0.964
80.923,0.963
80.953,0.960
80.983,0.960
81.013,0.962
81.043,0.964
81.073,0.960
81.103,0.962
81.133,0.962
81.163,0.961
81.193,0.962
81.223,0.960
81.253,0.960
81.283,0.964
81.313,0.964
81.343,0.960
81.373,0.964
81.403,0.962
81.433,0.962
81.463,0.960
81.493,0.963
81.523,0.959
81.553,0.961
81.583,0.962
81.613,0.960
81.643,0.963
81.673,0.964
81.703,0.962
81.733,0.960
81.763,0.965
81.793,0.962
81.823,0.964
81.853,0.962
81.883,0.959
81.913,0.963
81.943,0.962
81.973,0.962
82.003,0.962
82.033,0.963
82.063,0.960
82.093,0.960
82.123,0.959
82.153,0.960
82.183,0.964
82.213,0.964
82.243,0.962
82.273,0.962
82.303,0.960
82.333,0.968
82.363,0.963
82.393,0.962
82.423,0.962
82.453,0.961
82.483,0.964
82.513,0.962
82.543,0.963
82.573,0.962
82.603,0.957
82.633,0.962
82.663,0.964
82.693,0.964
82.723,0.960
82.753,0.958
82.783,0.965
82.813,0.958
82.843,0.958
82.873,0.969
82.903,0.961
82.933,0.960
82.963,0.964
82.993,0.960
83.023,0.962
83.053,0.968
83.083,0.961
83.113,0.962
83.143,0.965
83.173,0.961
83.203,0.961
83.233,0.963
83.263,0.961
83.293,0.961
83.323,0.960
83.353,0.963
83.383,0.970
83.413,0.956
83.443,0.961
83.473,0.970
83.503,0.964
83.533,0.969
83.563,0.951
83.593,0.968
83.623,0.962
83.653,0.963
83.683,0.958
83.713,0.960
83.743,0.961
83.773,0.964
83.803,0.960
83.833,0.962
83.863,0.966
83.893,0.959
83.923,0.964
83.953,0.964
83.983,0.960
84.013,0.962
84.043,0.964
84.073,0.964
84.103,0.960
84.133,0.962
84.163,0.961
84.193,0.964
84.223,0.958
84.253,0.961
84.283,0.965
84.313,0.965
84.343,0.965
84.373,0.960
84.403,0.964
84.433,0.967
84.463,0.962
84.493,0.961
84.523,0.965
84.553,0.966
84.583,0.960
84.613,0.962
84.643,0.962
84.673,0.962
84.703,0.962
84.733,0.962
84.763,0.958
84.793,0.964
84.823,0.961
84.853,0.963
84.883,0.960
84.913,0.962
84.943,0.964
84.973,0.960
85.003,0.960
85.033,0.961
85.063,0.963
85.093,0.962
85.123,0.963
85.153,0.962
85.183,0.960
85.213,0.958
85.243,0.957
85.273,0.962
85.303,0.964
85.333,0.963
85.363,0.960
85.393,0.963
85.423,0.964
85.453,0.961
85.483,0.960
85.513,0.960
85.543,0.964
85.573,0.958
85.603,0.963
85.633,0.962
85.663,0.960
85.693,0.962
85.723,0.962
85.753,0.960
85.783,0.967
85.813,0.958
85.843,0.960
85.873,0.964
85.903,0.962
85.933,0.955
85.963,0.961
85.993,0.966
86.023,0.960
86.053,0.957
86.083,0.965
86.113,0.963
86.143,0.962
86.173,0.938
86.203,0.965
86.233,0.964
86.263,0.961
86.293,0.960
86.323,0.955
86.353,0.970
86.383,0.968
86.413,0.964
86.443,0.965
86.473,0.962
86.503,0.959
86.533,0.963
86.563,0.962
86.593,0.960
86.623,0.962
86.653,0.964
86.683,0.964
86.713,0.961
86.743,0.963
86.773,0.962
86.803,0.966
86.833,0.964
86.863,0.955
86.893,0.969
86.923,0.964
86.953,0.954
86.983,0.959
87.013,0.966
87.043,0.963
87.073,0.961
87.103,0.959
87.133,0.964
87.163,0.958
87.193,0.960
87.223,0.965
87.253,0.962
87.283,0.964
87.313,0.962
87.343,0.958
87.373,0.959
87.403,0.961
87.433,0.964
87.463,0.960
87.493,0.959
87.523,0.962
87.553,0.963
87.583,0.957
87.613,0.964
87.643,0.962
87.673,0.959
87.703,0.959
87.733,0.963
87.763,0.963
87.793,0.964
87.823,0.962
87.853,0.961
87.883,0.965
87.913,0.961
87.943,0.961
87.973,0.963
88.003,0.958
88.033,0.962
88.063,0.965
88.093,0.961
88.123,0.962
88.153,0.961
88.183,0.962
88.213,0.961
88.243,0.961
88.273,0.963
88.303,0.964
88.333,0.963
88.363,0.962
88.393,0.960
88.423,0.961
88.453,0.955
88.483,0.966
88.513,0.960
88.543,0.960
88.573,0.961
88.603,0.962
88.633,0.960
88.663,0.963
88.693,0.961
88.723,0.964
88.753,0.963
88.783,0.960
88.813,0.964
88.843,0.960
88.873,0.960
88.903,0.965
88.933,0.966
88.963,0.962
88.993,0.958
89.023,0.965
89.053,0.964
89.083,0.962
89.113,0.964
89.143,0.964
89.173,0.964
89.203,0.966
89.233,0.961
89.263,0.962
89.293,0.964
89.323,0.966
89.353,0.961
89.383,0.963
89.413,0.964
89.443,0.963
89.473,0.964
89.503,0.965
89.533,0.967
89.563,0.961
89.593,0.960
89.623,0.959
89.653,0.966
89.683,0.962
89.713,0.960
89.743,0.965
89.773,0.961
89.803,0.961
89.833,0.960
89.863,0.962
89.893,0.960
89.923,0.961
89.953,0.969
89.983,0.965
90.013,0.962
90.043,0.964
90.073,0.966
90.103,0.965
90.133,0.963
90.163,0.959
90.193,0.962
90.223,0.967
90.253,0.959
90.283,0.960
90.313,0.964
90.343,0.962
90.373,0.964
90.403,0.962
90.433,0.963
90.463,0.960
90.493,0.968
90.523,0.967
90.553,0.958
90.583,0.965
90.613,0.961
90.643,0.958
90.673,0.960
90.703,0.958
90.733,0.959
90.763,0.963
90.793,0.979
90.823,0.952
90.853,0.953
90.883,0.965
90.913,0.968
90.943,0.961
90.973,0.956
91.003,0.970
91.033,0.963
91.063,0.959
91.093,0.961
91.123,0.964
91.153,0.959
91.183,0.959
91.213,0.964
91.243,0.958
91.273,0.966
91.303,0.960
91.333,0.962
91.363,0.962
91.393,0.959
91.423,0.963
91.453,0.961
91.483,0.960
91.513,0.964
91.543,0.956
91.573,0.960
91.603,0.959
91.633,0.962
91.663,0.962
91.693,0.966
91.723,0.962
91.753,0.961
91.783,0.958
91.813,0.964
91.843,0.962
91.873,0.962
91.903,0.964
91.933,0.958
91.963,0.960
91.993,0.960
92.023,0.964
92.053,0.959
92.083,0.964
92.113,0.962
92.143,0.962
92.173,0.963
92.203,0.960
92.233,0.962
92.263,0.960
92.293,0.960
92.323,0.961
92.353,0.962
92.383,0.966
92.413,0.959
92.443,0.965
92.473,0.959
92.503,0.963
92.533,0.961
92.563,0.958
92.593,0.962
92.623,0.961
92.653,0.965
92.683,0.962
92.713,0.964
92.743,0.963
92.773,0.965
92.803,0.962
92.833,0.960
92.863,0.957
92.893,0.963
92.923,0.960
92.953,0.964
92.983,0.960
93.013,0.961
93.043,0.962
93.073,0.967
93.103,0.960
93.133,0.961
93.163,0.962
93.193,0.964
93.223,0.962
93.253,0.962
93.283,0.960
93.313,0.957
93.343,0.963
93.373,0.963
93.403,0.966
93.433,0.962
93.463,0.960
93.493,0.964
93.523,0.964
93.553,0.960
93.583,0.959
93.613,0.962
93.643,0.964
93.673,0.960
93.703,0.960
93.733,0.962
93.763,0.963
93.793,0.962
93.823,0.962
93.853,0.962
93.883,0.960
93.913,0.965
93.943,0.960
93.973,0.962
94.003,0.962
94.033,0.961
94.063,0.960
94.093,0.962
94.123,0.962
94.153,0.964
94.183,0.962
94.213,0.965
94.243,0.964
94.273,0.960
94.303,0.962
94.333,0.960
94.363,0.964
94.393,0.958
94.423,0.962
94.453,0.960
94.483,0.963
94.513,0.960
94.543,0.964
94.573,0.962
94.603,0.962
94.633,0.960
94.663,0.962
94.693,0.964
94.723,0.964
94.753,0.962
94.783,0.962
94.813,0.962
94.843,0.962
94.873,0.960
94.903,0.962
94.933,0.964
94.963,0.962
94.993,0.962
95.023,0.960
95.053,0.958
95.083,0.961
95.113,0.962
95.143,0.962
95.173,0.961
95.203,0.962
95.233,0.964
95.263,0.958
95.293,0.963
95.323,0.964
95.353,0.962
95.383,0.964
95.413,0.963
95.443,0.959
95.473,0.960
95.503,0.960
95.533,0.962
95.563,0.965
95.593,0.962
95.623,0.964
95.653,0.958
95.683,0.964
95.713,0.962
95.743,0.960
95.773,0.964
95.803,0.960
95.833,0.961
95.863,0.964
95.893,0.961
95.923,0.960
95.953,0.964
95.983,0.964
96.013,0.964
96.043,0.958
96.073,0.962
96.103,0.961
96.133,0.959
96.163,0.961
96.193,0.964
96.223,0.968
96.253,0.968
96.283,0.960
96.313,0.958
96.343,0.960
96.373,0.962
96.403,0.962
96.433,0.960
96.463,0.964
96.493,0.962
96.523,0.962
96.553,0.962
96.583,0.962
96.613,0.960
96.643,0.964
96.673,0.966
96.703,0.960
96.733,0.962
96.763,0.962
96.793,0.960
96.823,0.960
96.853,0.960
96.883,0.962
96.913,0.965
96.943,0.964
96.973,0.959
97.003,0.962
97.033,0.962
97.063,0.963
97.093,0.962
97.123,0.959
97.153,0.960
97.183,0.964
97.213,0.960
97.243,0.960
97.273,0.965
97.303,0.961
97.333,0.965
97.363,0.960
97.393,0.961
97.423,0.962
97.453,0.960
97.483,0.962
97.513,0.964
97.543,0.962
97.573,0.963
97.603,0.961
97.633,0.959
97.663,0.965
97.693,0.959
97.723,0.966
97.753,0.956
97.783,0.962
97.813,0.960
97.843,0.960
97.873,0.964
97.903,0.960
97.933,0.963
97.963,0.961
97.993,0.965
98.023,0.958
98.053,0.959
98.083,0.960
98.113,0.962
98.143,0.964
98.173,0.962
98.203,0.958
98.233,0.966
98.263,0.962
98.293,0.961
98.323,0.962
98.353,0.963
98.383,0.960
98.413,0.961
98.443,0.959
98.473,0.963
98.503,0.961
98.533,0.960
98.563,0.963
98.593,0.961
98.623,0.959
98.653,0.962
98.683,0.959
98.713,0.960
98.743,0.960
98.773,0.964
98.803,0.962
98.833,0.965
98.863,0.962
98.893,0.960
98.923,0.962
98.953,0.960
98.983,0.958
99.013,0.964
99.043,0.960
99.073,0.963
99.103,0.959
99.133,0.960
99.163,0.960
99.193,0.961
99.223,0.964
99.253,0.958
99.283,0.964
99.313,0.961
99.343,0.958
99.373,0.964
99.403,0.962
99.433,0.962
99.463,0.960
99.493,0.961
99.523,0.961
99.553,0.962
99.583,0.960
99.613,0.960
99.643,0.962
99.673,0.960
99.703,0.962
99.733,0.960
99.763,0.961
99.793,0.962
99.823,0.964
99.853,0.962
99.883,0.965
99.913,0.960
99.943,0.962
99.973,0.961
100.003,0.962
100.033,0.962
100.063,0.962
100.093,0.959
100.123,0.960
100.153,0.958
100.183,0.960
100.213,0.960
100.243,0.964
100.273,0.959
100.303,0.963
100.333,0.960
100.363,0.961
100.393,0.960
100.423,0.963
100.453,0.961
100.483,0.962
100.513,0.960
100.543,0.961
100.573,0.962
100.603,0.959
100.633,0.958
100.663,0.962
100.693,0.962
100.723,0.962
100.753,0.962
100.783,0.963
100.813,0.966
100.843,0.960
100.873,0.963
100.903,0.964
100.933,0.964
100.963,0.963
100.993,0.960
101.023,0.965
101.053,0.958
101.083,0.962
101.113,0.960
101.143,0.962
101.173,0.962
101.203,0.960
101.233,0.961
101.263,0.962
101.293,0.959
101.323,0.962
101.353,0.962
101.383,0.963
101.413,0.958
101.443,0.962
101.473,0.963
101.503,0.960
101.533,0.962
101.563,0.961
101.593,0.961
101.623,0.965
101.653,0.959
101.683,0.961
101.713,0.960
101.743,0.964
101.773,0.962
101.803,0.962
101.833,0.962
101.863,0.964
101.893,0.962
101.923,0.960
101.953,0.967
101.983,0.958
102.013,0.957
102.043,0.959
102.073,0.971
102.103,0.965
102.133,0.964
102.163,0.964
102.193,0.961
102.223,0.962
102.253,0.964
102.283,0.961
102.313,0.962
102.343,0.958
102.373,0.960
102.403,0.960
102.433,0.960
102.463,0.962
102.493,0.962
102.523,0.964
102.553,0.962
102.583,0.960
102.613,0.961
102.643,0.963
102.673,0.962
102.703,0.964
102.733,0.961
102.763,0.959
102.793,0.964
102.823,0.959
102.853,0.961
102.883,0.961
102.913,0.959
102.943,0.962
102.973,0.962
103.003,0.961
103.033,0.962
103.063,0.963
103.093,0.961
103.123,0.959
103.153,0.962
103.183,0.961
103.213,0.959
103.243,0.964
103.273,0.962
103.303,0.963
103.333,0.964
103.363,0.959
103.393,0.962
103.423,0.960
103.453,0.964
103.483,0.962
103.513,0.963
103.543,0.964
103.573,0.961
103.603,0.961
103.633,0.962
103.663,0.961
103.693,0.958
103.723,0.964
103.753,0.963
103.783,0.959
103.813,0.962
103.843,0.960
103.873,0.964
103.903,0.960
103.933,0.960
103.963,0.964
103.993,0.961
104.023,0.961
104.053,0.964
104.083,0.964
104.113,0.961
104.143,0.961
104.173,0.959
104.203,0.961
104.233,0.963
104.263,0.962
104.293,0.964
104.323,0.963
104.353,0.963
104.383,0.961
104.413,0.962
104.443,0.961
104.473,0.964
104.503,0.962
104.533,0.961
104.563,0.962
104.593,0.964
104.623,0.960
104.653,0.966
104.683,0.963
104.713,0.959
104.743,0.961
104.773,0.960
104.803,0.961
104.833,0.960
104.863,0.962
104.893,0.966
104.923,0.958
104.953,0.963
104.983,0.957
105.013,0.965
105.043,0.965
105.073,0.960
105.103,0.966
105.133,0.961
105.163,0.964
105.193,0.960
105.223,0.961
105.253,0.961
105.283,0.960
105.313,0.964
105.343,0.964
105.373,0.961
105.403,0.963
105.433,0.960
105.463,0.959
105.493,0.962
105.523,0.960
105.553,0.962
105.583,0.961
105.613,0.963
105.643,0.963
105.673,0.963
105.703,0.962
105.733,0.962
105.763,0.960
105.793,0.967
105.823,0.961
105.853,0.960
105.883,0.963
105.913,0.959
105.943,0.956
105.973,0.960
106.003,0.963
106.033,0.959
106.063,0.963
106.093,0.963
106.123,0.966
106.153,0.956
106.183,0.963
106.213,0.961
106.243,0.962
106.273,0.962
106.303,0.962
106.333,0.960
106.363,0.963
106.393,0.962
106.423,0.958
106.453,0.962
106.483,0.961
106.513,0.960
106.543,0.964
106.573,0.963
106.603,0.961
106.633,0.959
106.663,0.964
106.693,0.967
106.723,0.955
106.753,0.964
106.783,0.960
106.813,0.964
106.843,0.960
106.873,0.958
106.903,0.958
106.933,0.960
106.963,0.960
106.993,0.961
107.023,0.968
107.053,0.964
107.083,0.962
107.113,0.965
107.143,0.964
107.173,0.962
107.203,0.959
107.233,0.962
107.263,0.961
107.293,0.959
107.323,0.964
107.353,0.965
107.383,0.958
107.413,0.963
107.443,0.966
107.473,0.958
107.503,0.963
107.533,0.964
107.563,0.961
107.593,0.963
