df_hash,22ZHK4.2N6TLG
66.388,1.038
66.418,1.039
66.448,1.035
66.478,1.034
66.508,1.034
66.538,1.038
66.568,1.037
66.598,1.036
66.628,1.037
66.658,1.036
66.688,1.038
66.718,1.038
66.748,1.037
66.778,1.039
66.808,1.036
66.838,1.036
66.868,1.036
66.898,1.036
66.928,1.036
66.958,1.034
66.988,1.038
67.018,1.036
67.048,1.036
67.078,1.035
67.108,1.035
67.138,1.036
67.168,1.037
67.198,1.040
67.228,1.038
67.258,1.038
67.288,1.036
67.318,1.034
67.348,1.040
67.378,1.040
67.408,1.035
67.438,1.036
67.468,1.039
67.498,1.032
67.528,1.032
67.558,1.035
67.588,1.036
67.618,1.036
67.648,1.038
67.678,1.037
67.708,1.037
67.738,1.037
67.768,1.038
67.798,1.039
67.828,1.040
67.858,1.036
67.888,1.033
67.918,1.040
67.948,1.038
67.978,1.036
68.008,1.036
68.038,1.037
68.068,1.034
68.098,1.038
68.128,1.036
68.158,1.036
68.188,1.041
68.218,1.036
68.248,1.038
68.278,1.037
68.308,1.034
68.338,1.036
68.368,1.037
68.398,1.036
68.428,1.038
68.458,1.037
68.488,1.040
68.518,1.037
68.548,1.038
68.578,1.036
68.608,1.035
68.638,1.035
68.668,1.034
68.698,1.036
68.728,1.034
68.758,1.033
68.788,1.033
68.818,1.038
68.848,1.036
68.878,1.039
68.908,1.039
68.938,1.036
68.968,1.036
68.998,1.037
69.028,1.036
69.058,1.040
69.088,1.041
69.118,1.034
69.148,1.036
69.178,1.037
69.208,1.035
69.238,1.039
69.268,1.036
69.298,1.035
69.328,1.038
69.358,1.035
69.388,1.038
69.418,1.034
69.448,1.037
69.478,1.036
69.508,1.039
69.538,1.040
69.568,1.038
69.598,1.037
69.628,1.036
69.658,1.037
69.688,1.036
69.718,1.040
69.748,1.037
69.778,1.040
69.808,1.040
69.838,1.038
69.868,1.033
69.898,1.038
69.928,1.038
69.958,1.039
69.988,1.034
70.018,1.040
70.048,1.035
70.078,1.039
70.108,1.038
70.138,1.035
70.168,1.036
70.198,1.040
70.228,1.036
70.258,1.038
70.288,1.042
70.318,1.038
70.348,1.036
70.378,1.039
70.408,1.040
70.438,1.038
70.468,1.036
70.498,1.041
70.528,1.036
70.558,1.037
70.588,1.036
70.618,1.038
70.648,1.038
70.678,1.039
70.708,1.039
70.738,1.038
70.768,1.037
70.798,1.036
70.828,1.038
70.858,1.036
70.888,1.039
70.918,1.037
70.948,1.041
70.978,1.038
71.008,1.037
71.038,1.040
71.068,1.036
71.098,1.032
71.128,1.035
71.158,1.035
71.188,1.037
71.218,1.037
71.248,1.035
71.278,1.038
71.308,1.042
71.338,1.042
71.368,1.037
71.398,1.036
71.428,1.035
71.458,1.037
71.488,1.036
71.518,1.037
71.548,1.041
71.578,1.039
71.608,1.037
71.638,1.039
71.668,1.038
71.698,1.037
71.728,1.042
71.758,1.036
71.788,1.038
71.818,1.040
71.848,1.037
71.878,1.035
71.908,1.037
71.938,1.037
71.968,1.039
71.998,1.039
72.028,1.041
72.058,1.039
72.088,1.039
72.118,1.041
72.148,1.039
72.178,1.036
72.208,1.035
72.238,1.036
72.268,1.042
72.298,1.039
72.328,1.039
72.358,1.036
72.388,1.041
72.418,1.038
72.448,1.041
72.478,1.041
72.508,1.036
72.538,1.038
72.568,1.037
72.598,1.040
72.628,1.039
72.658,1.039
72.688,1.039
72.718,1.036
72.748,1.036
72.778,1.038
72.808,1.040
72.838,1.038
72.868,1.037
72.898,1.039
72.928,1.039
72.958,1.038
72.988,1.039
73.018,1.037
73.048,1.036
73.078,1.036
73.108,1.038
73.138,1.041
73.168,1.039
73.198,1.038
73.228,1.037
73.258,1.037
73.288,1.039
73.318,1.039
73.348,1.039
73.378,1.041
73.408,1.040
73.438,1.040
73.468,1.034
73.498,1.036
73.528,1.042
73.558,1.041
73.588,1.038
73.618,1.039
73.648,1.037
73.678,1.037
73.708,1.039
73.738,1.036
73.768,1.043
73.798,1.039
73.828,1.037
73.858,1.036
73.888,1.037
73.918,1.039
73.948,1.037
73.978,1.043
74.008,1.036
74.038,1.038
74.068,1.038
74.098,1.041
74.128,1.036
74.158,1.042
74.188,1.036
74.218,1.042
74.248,1.037
74.278,1.037
74.308,1.038
74.338,1.036
74.368,1.037
74.398,1.038
74.428,1.041
74.458,1.036
74.488,1.039
74.518,1.036
74.548,1.038
74.578,1.038
74.608,1.038
74.638,1.040
74.668,1.039
74.698,1.035
74.728,1.036
74.758,1.038
74.788,1.035
74.818,1.038
74.848,1.037
74.878,1.038
74.908,1.040
74.938,1.038
74.968,1.038
74.998,1.041
75.028,1.036
75.058,1.038
75.088,1.041
75.118,1.032
75.148,1.037
75.178,1.036
75.208,1.038
75.238,1.039
75.268,1.035
75.298,1.040
75.328,1.034
75.358,1.038
75.388,1.037
75.418,1.039
75.448,1.041
75.478,1.038
75.508,1.039
75.538,1.036
75.568,1.035
75.598,1.037
75.628,1.037
75.658,1.037
75.688,1.040
75.718,1.039
75.748,1.038
75.778,1.039
75.808,1.039
75.838,1.038
75.868,1.036
75.898,1.041
75.928,1.039
75.958,1.040
75.988,1.038
76.018,1.037
76.048,1.039
76.078,1.040
76.108,1.038
76.138,1.038
76.168,1.039
76.198,1.040
76.228,1.039
76.258,1.035
76.288,1.040
76.318,1.039
76.348,1.037
76.378,1.033
76.408,1.039
76.438,1.040
76.468,1.038
76.498,1.043
76.528,1.040
76.558,1.041
76.588,1.038
76.618,1.036
76.648,1.037
76.678,1.038
76.708,1.038
76.738,1.040
76.768,1.042
76.798,1.035
76.828,1.039
76.858,1.041
76.888,1.034
76.918,1.036
76.948,1.040
76.978,1.038
77.008,1.036
77.038,1.038
77.068,1.036
77.098,1.037
77.128,1.037
77.158,1.037
77.188,1.039
77.218,1.042
77.248,1.038
77.278,1.034
77.308,1.038
77.338,1.039
77.368,1.039
77.398,1.036
77.428,1.040
77.458,1.036
77.488,1.038
77.518,1.040
77.548,1.033
77.578,1.042
77.608,1.037
77.638,1.040
77.668,1.038
77.698,1.038
77.728,1.039
77.758,1.035
77.788,1.036
77.818,1.038
77.848,1.035
77.878,1.040
77.908,1.040
77.938,1.039
77.968,1.039
77.998,1.037
78.028,1.036
78.058,1.039
78.088,1.039
78.118,1.038
78.148,1.037
78.178,1.034
78.208,1.038
78.238,1.042
78.268,1.039
78.298,1.039
78.328,1.037
78.358,1.038
78.388,1.040
78.418,1.039
78.448,1.040
78.478,1.036
78.508,1.041
78.538,1.039
78.568,1.036
78.598,1.040
78.628,1.040
78.658,1.037
78.688,1.041
78.718,1.041
78.748,1.038
78.778,1.040
78.808,1.036
78.838,1.040
78.868,1.040
78.898,1.042
78.928,1.038
78.958,1.037
78.988,1.038
79.018,1.039
79.048,1.038
79.078,1.039
79.108,1.039
79.138,1.038
79.168,1.037
79.198,1.042
79.228,1.038
79.258,1.039
79.288,1.042
79.318,1.042
79.348,1.034
79.378,1.042
79.408,1.040
79.438,1.034
79.468,1.041
79.498,1.041
79.528,1.037
79.558,1.041
79.588,1.035
79.618,1.038
79.648,1.039
79.678,1.038
79.708,1.037
79.738,1.042
79.768,1.037
79.798,1.040
79.828,1.037
79.858,1.037
79.888,1.041
79.918,1.038
79.948,1.039
79.978,1.039
80.008,1.037
80.038,1.036
80.068,1.040
80.098,1.039
80.128,1.043
80.158,1.036
80.188,1.039
80.218,1.039
80.248,1.037
80.278,1.039
80.308,1.041
80.338,1.039
80.368,1.038
80.398,1.039
80.428,1.038
80.458,1.039
80.488,1.040
80.518,1.039
80.548,1.036
80.578,1.038
80.608,1.039
80.638,1.039
80.668,1.036
80.698,1.040
80.728,1.038
80.758,1.038
80.788,1.037
80.818,1.041
80.848,1.038
80.878,1.040
80.908,1.039
80.938,1.040
80.968,1.042
80.998,1.037
81.028,1.041
81.058,1.041
81.088,1.038
81.118,1.041
81.148,1.039
81.178,1.039
81.208,1.038
81.238,1.039
81.268,1.039
81.298,1.039
81.328,1.041
81.358,1.037
81.388,1.037
81.418,1.039
81.448,1.037
81.478,1.039
81.508,1.036
81.538,1.037
81.568,1.037
81.598,1.042
81.628,1.041
81.658,1.039
81.688,1.032
81.718,1.038
81.748,1.037
81.778,1.040
81.808,1.039
81.838,1.035
81.868,1.038
81.898,1.037
81.928,1.039
81.958,1.040
81.988,1.042
82.018,1.035
82.048,1.037
82.078,1.038
82.108,1.036
82.138,1.041
82.168,1.038
82.198,1.037
82.228,1.038
82.258,1.042
82.288,1.039
82.318,1.038
82.348,1.041
82.378,1.040
82.408,1.039
82.438,1.039
82.468,1.038
82.498,1.039
82.528,1.037
82.558,1.039
82.588,1.038
82.618,1.038
82.648,1.035
82.678,1.043
82.708,1.041
82.738,1.038
82.768,1.040
82.798,1.040
82.828,1.039
82.858,1.040
82.888,1.039
82.918,1.040
82.948,1.044
82.978,1.035
83.008,1.042
83.038,1.038
83.068,1.034
83.098,1.037
83.128,1.039
83.158,1.038
83.188,1.040
83.218,1.038
83.248,1.040
83.278,1.037
83.308,1.041
83.338,1.042
83.368,1.038
83.398,1.040
83.428,1.039
83.458,1.041
83.488,1.038
83.518,1.037
83.548,1.041
83.578,1.039
83.608,1.039
83.638,1.041
83.668,1.039
83.698,1.041
83.728,1.040
83.758,1.041
83.788,1.036
83.818,1.042
83.848,1.041
83.878,1.041
83.908,1.039
83.938,1.039
83.968,1.040
83.998,1.038
84.028,1.035
84.058,1.042
84.088,1.041
84.118,1.038
84.148,1.039
84.178,1.043
84.208,1.041
84.238,1.040
84.268,1.045
84.298,1.041
84.328,1.035
84.358,1.039
84.388,1.037
84.418,1.037
84.448,1.038
84.478,1.039
84.508,1.042
84.538,1.041
84.568,1.043
84.598,1.039
84.628,1.040
84.658,1.042
84.688,1.042
84.718,1.038
84.748,1.042
84.778,1.040
84.808,1.040
84.838,1.041
84.868,1.034
84.898,1.038
84.928,1.042
84.958,1.035
84.988,1.040
85.018,1.043
85.048,1.041
85.078,1.037
85.108,1.042
85.138,1.040
85.168,1.040
85.198,1.040
85.228,1.039
85.258,1.039
85.288,1.035
85.318,1.037
85.348,1.040
85.378,1.039
85.408,1.041
85.438,1.038
85.468,1.040
85.498,1.040
85.528,1.042
85.558,1.041
85.588,1.038
85.618,1.036
85.648,1.040
85.678,1.040
85.708,1.039
85.738,1.039
85.768,1.040
85.798,1.043
85.828,1.040
85.858,1.040
85.888,1.040
85.918,1.042
85.948,1.038
85.978,1.038
86.008,1.041
86.038,1.038
86.068,1.037
86.098,1.040
86.128,1.040
86.158,1.039
86.188,1.039
86.218,1.036
86.248,1.040
86.278,1.039
86.308,1.038
86.338,1.038
86.368,1.043
86.398,1.039
86.428,1.039
86.458,1.038
86.488,1.037
86.518,1.042
86.548,1.037
86.578,1.038
86.608,1.041
86.638,1.042
86.668,1.038
86.698,1.041
86.728,1.038
86.758,1.037
86.788,1.041
86.818,1.041
86.848,1.038
86.878,1.040
86.908,1.037
86.938,1.040
86.968,1.040
86.998,1.041
87.028,1.042
87.058,1.041
87.088,1.040
87.118,1.038
87.148,1.036
87.178,1.040
87.208,1.039
87.238,1.038
87.268,1.042
87.298,1.038
87.328,1.038
87.358,1.039
87.388,1.039
87.418,1.039
87.448,1.042
87.478,1.038
87.508,1.040
87.538,1.041
87.568,1.039
87.598,1.044
87.628,1.041
87.658,1.041
87.688,1.039
87.718,1.040
87.748,1.041
87.778,1.039
87.808,1.036
87.838,1.040
87.868,1.038
87.898,1.037
87.928,1.041
87.958,1.038
87.988,1.036
88.018,1.037
88.048,1.039
88.078,1.039
88.108,1.040
88.138,1.040
88.168,1.039
88.198,1.043
88.228,1.042
88.258,1.039
88.288,1.043
88.318,1.043
88.348,1.036
88.378,1.040
88.408,1.043
88.438,1.037
88.468,1.040
88.498,1.036
88.528,1.035
88.558,1.040
88.588,1.038
88.618,1.040
88.648,1.039
88.678,1.039
88.708,1.041
88.738,1.043
88.768,1.041
88.798,1.038
88.828,1.039
88.858,1.034
88.888,1.042
88.918,1.039
88.948,1.040
88.978,1.037
89.008,1.037
89.038,1.039
89.068,1.042
89.098,1.040
89.128,1.040
89.158,1.039
89.188,1.040
89.218,1.042
89.248,1.043
89.278,1.038
89.308,1.035
89.338,1.041
89.368,1.038
89.398,1.039
89.428,1.037
89.458,1.042
89.488,1.039
89.518,1.038
89.548,1.040
89.578,1.039
89.608,1.044
89.638,1.041
89.668,1.040
89.698,1.038
89.728,1.041
89.758,1.040
89.788,1.037
89.818,1.038
89.848,1.038
89.878,1.040
89.908,1.043
89.938,1.045
89.968,1.034
89.998,1.040
90.028,1.039
90.058,1.039
90.088,1.041
90.118,1.039
90.148,1.038
90.178,1.044
90.208,1.038
90.238,1.037
90.268,1.038
90.298,1.038
90.328,1.042
90.358,1.041
90.388,1.045
90.418,1.041
90.448,1.036
90.478,1.041
90.508,1.041
90.538,1.040
90.568,1.042
90.598,1.036
90.628,1.039
90.658,1.040
90.688,1.036
90.718,1.040
90.748,1.041
90.778,1.041
90.808,1.038
90.838,1.039
90.868,1.037
90.898,1.045
90.928,1.040
90.958,1.039
90.988,1.039
91.018,1.041
91.048,1.038
91.078,1.040
91.108,1.039
91.138,1.039
91.168,1.038
91.198,1.039
91.228,1.038
91.258,1.040
91.288,1.039
91.318,1.040
91.348,1.039
91.378,1.042
91.408,1.042
91.438,1.042
91.468,1.040
91.498,1.040
91.528,1.039
91.558,1.042
91.588,1.038
91.618,1.040
91.648,1.038
91.678,1.039
91.708,1.033
91.738,1.042
91.768,1.042
91.798,1.035
91.828,1.036
91.858,1.040
91.888,1.037
91.918,1.046
91.948,1.039
91.978,1.039
92.008,1.040
92.038,1.038
92.068,1.041
92.098,1.036
92.128,1.037
92.158,1.039
92.188,1.040
92.218,1.045
92.248,1.036
92.278,1.041
92.308,1.039
92.338,1.036
92.368,1.039
92.398,1.042
92.428,1.035
92.458,1.038
92.488,1.040
92.518,1.036
92.548,1.043
92.578,1.042
92.608,1.040
92.638,1.041
92.668,1.039
92.698,1.040
92.728,1.038
92.758,1.040
92.788,1.038
92.818,1.037
92.848,1.040
92.878,1.037
92.908,1.038
92.938,1.040
92.968,1.041
92.998,1.043
93.028,1.040
93.058,1.039
93.088,1.043
93.118,1.042
93.148,1.044
93.178,1.036
93.208,1.042
93.238,1.042
93.268,1.037
93.298,1.043
93.328,1.040
93.358,1.039
93.388,1.040
93.418,1.038
93.448,1.038
93.478,1.041
93.508,1.036
93.538,1.042
93.568,1.041
93.598,1.045
93.628,1.039
93.658,1.041
93.688,1.038
93.718,1.043
93.748,1.042
93.778,1.040
93.808,1.041
93.838,1.040
93.868,1.041
93.898,1.039
93.928,1.043
93.958,1.040
93.988,1.040
94.018,1.040
94.048,1.037
94.078,1.043
94.108,1.040
94.138,1.038
94.168,1.041
94.198,1.042
94.228,1.041
94.258,1.040
94.288,1.040
94.318,1.039
94.348,1.040
94.378,1.041
94.408,1.041
94.438,1.038
94.468,1.039
94.498,1.040
94.528,1.041
94.558,1.040
94.588,1.042
94.618,1.041
94.648,1.042
94.678,1.041
94.708,1.042
94.738,1.040
94.768,1.042
94.798,1.038
94.828,1.043
94.858,1.040
94.888,1.039
94.918,1.046
94.948,1.037
94.978,1.039
95.008,1.039
95.038,1.042
95.068,1.042
95.098,1.040
95.128,1.036
95.158,1.040
95.188,1.041
95.218,1.045
95.248,1.044
95.278,1.042
95.308,1.035
95.338,1.040
95.368,1.043
95.398,1.040
95.428,1.039
95.458,1.044
95.488,1.037
95.518,1.038
95.548,1.045
95.578,1.043
95.608,1.036
95.638,1.043
95.668,1.039
95.698,1.033
95.728,1.038
95.758,1.039
95.788,1.038
95.818,1.042
95.848,1.042
95.878,1.040
95.908,1.037
95.938,1.038
95.968,1.037
95.998,1.040
96.028,1.042
96.058,1.042
96.088,1.043
96.118,1.039
96.148,1.040
96.178,1.038
96.208,1.042
96.238,1.041
96.268,1.039
96.298,1.036
96.328,1.042
96.358,1.038
96.388,1.046
96.418,1.039
96.448,1.039
96.478,1.044
96.508,1.039
96.538,1.039
96.568,1.040
96.598,1.039
96.628,1.039
96.658,1.043
96.688,1.041
96.718,1.039
96.748,1.039
96.778,1.038
96.808,1.045
96.838,1.042
96.868,1.037
96.898,1.039
96.928,1.041
96.958,1.039
96.988,1.042
97.018,1.040
97.048,1.040
97.078,1.040
97.108,1.042
97.138,1.045
97.168,1.038
97.198,1.041
97.228,1.041
97.258,1.039
97.288,1.037
97.318,1.039
97.348,1.039
97.378,1.038
97.408,1.040
97.438,1.041
97.468,1.041
97.498,1.039
97.528,1.040
97.558,1.042
97.588,1.037
97.618,1.045
97.648,1.040
97.678,1.040
97.708,1.042
97.738,1.041
97.768,1.039
97.798,1.043
97.828,1.042
97.858,1.041
97.888,1.043
97.918,1.037
97.948,1.037
97.978,1.042
98.008,1.039
98.038,1.042
98.068,1.040
98.098,1.042
98.128,1.034
98.158,1.040
98.188,1.040
98.218,1.042
98.248,1.039
98.278,1.041
98.308,1.039
98.338,1.039
98.368,1.042
98.398,1.040
98.428,1.039
98.458,1.043
98.488,1.041
98.518,1.038
98.548,1.035
98.578,1.039
98.608,1.039
98.638,1.040
98.668,1.040
98.698,1.041
98.728,1.040
98.758,1.036
98.788,1.037
98.818,1.040
98.848,1.040
98.878,1.035
98.908,1.040
98.938,1.038
98.968,1.039
98.998,1.042
99.028,1.035
99.058,1.037
99.088,1.040
99.118,1.040
99.148,1.040
99.178,1.041
99.208,1.040
99.238,1.042
99.268,1.041
99.298,1.043
99.328,1.038
99.358,1.037
99.388,1.039
99.418,1.041
99.448,1.041
99.478,1.041
99.508,1.040
99.538,1.039
99.568,1.042
99.598,1.041
99.628,1.044
99.658,1.039
99.688,1.042
99.718,1.040
99.748,1.039
99.778,1.041
99.808,1.041
99.838,1.042
99.868,1.039
99.898,1.039
99.928,1.044
99.958,1.041
99.988,1.040
100.018,1.042
100.048,1.040
100.078,1.041
100.108,1.040
100.138,1.042
100.168,1.038
100.198,1.038
100.228,1.039
100.258,1.042
100.288,1.044
100.318,1.046
100.348,1.042
100.378,1.040
100.408,1.041
100.438,1.042
100.468,1.042
100.498,1.042
100.528,1.042
100.558,1.040
100.588,1.040
100.618,1.041
100.648,1.039
100.678,1.041
100.708,1.039
100.738,1.039
100.768,1.043
100.798,1.037
100.828,1.041
100.858,1.042
100.888,1.041
100.918,1.038
100.948,1.040
100.978,1.041
101.008,1.039
101.038,1.037
101.068,1.037
101.098,1.039
101.128,1.043
101.158,1.039
101.188,1.040
101.218,1.039
101.248,1.041
101.278,1.041
101.308,1.040
101.338,1.041
101.368,1.038
101.398,1.041
101.428,1.043
101.458,1.044
101.488,1.047
101.518,1.037
101.548,1.042
101.578,1.044
101.608,1.041
101.638,1.038
101.668,1.040
101.698,1.042
101.728,1.041
101.758,1.038
101.788,1.044
101.818,1.038
101.848,1.040
101.878,1.040
101.908,1.041
101.938,1.042
101.968,1.042
101.998,1.039
102.028,1.040
102.058,1.038
102.088,1.037
102.118,1.042
102.148,1.043
102.178,1.043
102.208,1.039
102.238,1.042
102.268,1.040
102.298,1.038
102.328,1.042
102.358,1.041
102.388,1.038
102.418,1.042
102.448,1.043
102.478,1.039
102.508,1.037
102.538,1.040
102.568,1.039
102.598,1.039
102.628,1.043
102.658,1.040
102.688,1.039
102.718,1.038
102.748,1.042
102.778,1.039
102.808,1.040
102.838,1.038
102.868,1.042
102.898,1.038
102.928,1.041
102.958,1.042
102.988,1.040
103.018,1.042
103.048,1.042
103.078,1.040
103.108,1.036
103.138,1.045
103.168,1.036
103.198,1.043
103.228,1.039
103.258,1.039
103.288,1.043
103.318,1.042
103.348,1.042
103.378,1.038
103.408,1.041
103.438,1.039
103.468,1.039
103.498,1.041
103.528,1.042
103.558,1.044
103.588,1.044
103.618,1.040
103.648,1.040
103.678,1.042
103.708,1.040
103.738,1.041
103.768,1.045
103.798,1.042
103.828,1.041
103.858,1.040
103.888,1.044
103.918,1.041
103.948,1.044
103.978,1.041
104.008,1.042
104.038,1.042
104.068,1.038
104.098,1.038
104.128,1.040
104.158,1.040
104.188,1.041
104.218,1.042
104.248,1.041
104.278,1.042
104.308,1.035
104.338,1.042
104.368,1.042
104.398,1.042
104.428,1.042
104.458,1.042
104.488,1.040
104.518,1.038
104.548,1.043
104.578,1.040
104.608,1.042
104.638,1.042
104.668,1.044
104.698,1.039
104.728,1.041
104.758,1.041
104.788,1.034
104.818,1.042
104.848,1.038
104.878,1.039
104.908,1.040
104.938,1.040
104.968,1.042
104.998,1.037
105.028,1.041
105.058,1.039
105.088,1.040
105.118,1.041
105.148,1.043
105.178,1.037
105.208,1.041
105.238,1.041
105.268,1.038
105.298,1.041
105.328,1.041
105.358,1.041
105.388,1.041
105.418,1.036
105.448,1.041
105.478,1.042
105.508,1.041
105.538,1.042
105.568,1.040
105.598,1.038
105.628,1.039
105.658,1.043
105.688,1.044
105.718,1.041
105.748,1.043
105.778,1.044
105.808,1.039
105.838,1.041
105.868,1.042
105.898,1.038
105.928,1.040
105.958,1.043
105.988,1.039
106.018,1.040
106.048,1.040
106.078,1.043
106.108,1.042
106.138,1.040
106.168,1.045
106.198,1.038
106.228,1.040
106.258,1.042
106.288,1.041
106.318,1.037
106.348,1.040
106.378,1.039
106.408,1.044
106.438,1.043
106.468,1.042
106.498,1.044
106.528,1.041
106.558,1.040
106.588,1.039
106.618,1.044
106.648,1.041
106.678,1.043
106.708,1.040
106.738,1.038
106.768,1.043
106.798,1.040
106.828,1.042
106.858,1.041
106.888,1.041
106.918,1.043
106.948,1.046
106.978,1.043
107.008,1.043
107.038,1.043
107.068,1.043
107.098,1.041
107.128,1.041
107.158,1.042
107.188,1.041
107.218,1.041
107.248,1.035
107.278,1.045
107.308,1.047
107.338,1.044
107.368,1.042
107.398,1.042
107.428,1.038
107.458,1.040
107.488,1.039
107.518,1.040
107.548,1.043
107.578,1.040
107.608,1.039
107.638,1.044
107.668,1.041
107.698,1.041
107.728,1.042
107.758,1.042
107.788,1.037
107.818,1.041
107.848,1.041
107.878,1.043
107.908,1.041
107.938,1.045
107.968,1.040
107.998,1.045
108.028,1.041
108.058,1.041
108.088,1.041
108.118,1.042
108.148,1.042
108.178,1.039
108.208,1.038
108.238,1.043
108.268,1.043
108.298,1.039
108.328,1.039
108.358,1.041
108.388,1.039
108.418,1.038
108.448,1.041
108.478,1.038
108.508,1.040
108.538,1.038
108.568,1.042
108.598,1.039
108.628,1.041
108.658,1.045
108.688,1.043
108.718,1.038
108.748,1.042
108.778,1.043
108.808,1.042
108.838,1.041
108.868,1.043
108.898,1.041
108.928,1.041
108.958,1.041
108.988,1.042
109.018,1.043
109.048,1.043
109.078,1.044
109.108,1.041
109.138,1.039
109.168,1.045
109.198,1.044
109.228,1.044
109.258,1.043
109.288,1.045
109.318,1.042
109.348,1.045
109.378,1.042
109.408,1.040
109.438,1.042
109.468,1.042
109.498,1.044
109.528,1.042
109.558,1.037
109.588,1.038
109.618,1.038
109.648,1.046
109.678,1.042
109.708,1.045
109.738,1.043
109.768,1.040
109.798,1.039
109.828,1.039
109.858,1.043
109.888,1.043
109.918,1.042
109.948,1.040
109.978,1.040
110.008,1.042
110.038,1.043
110.068,1.039
110.098,1.045
110.128,1.037
110.158,1.040
110.188,1.039
110.218,1.040
110.248,1.039
110.278,1.042
110.308,1.041
110.338,1.043
110.368,1.042
110.398,1.046
110.428,1.041
110.458,1.038
110.488,1.044
110.518,1.041
110.548,1.044
110.578,1.040
110.608,1.037
110.638,1.039
110.668,1.042
110.698,1.040
110.728,1.043
110.758,1.044
110.788,1.041
110.818,1.043
110.848,1.044
110.878,1.041
110.908,1.043
110.938,1.045
110.968,1.041
110.998,1.045
111.028,1.044
111.058,1.039
111.088,1.039
111.118,1.045
111.148,1.043
111.178,1.042
111.208,1.043
111.238,1.043
111.268,1.047
111.298,1.039
111.328,1.040
111.358,1.041
111.388,1.042
111.418,1.040
111.448,1.043
111.478,1.043
111.508,1.042
111.538,1.041
111.568,1.045
111.598,1.042
111.628,1.039
111.658,1.041
111.688,1.043
111.718,1.044
111.748,1.045
111.778,1.044
111.808,1.040
111.838,1.044
111.868,1.041
111.898,1.044
111.928,1.039
111.958,1.038
111.988,1.040
112.018,1.041
112.048,1.041
112.078,1.044
112.108,1.041
112.138,1.044
112.168,1.042
112.198,1.043
112.228,1.041
112.258,1.039
112.288,1.044
112.318,1.041
112.348,1.046
112.378,1.040
112.408,1.042
112.438,1.044
112.468,1.043
112.498,1.041
112.528,1.041
112.558,1.042
112.588,1.039
112.618,1.043
112.648,1.040
112.678,1.045
112.708,1.042
112.738,1.041
112.768,1.041
112.798,1.044
112.828,1.039
112.858,1.039
112.888,1.047
112.918,1.042
112.948,1.039
112.978,1.042
113.008,1.043
113.038,1.043
113.068,1.040
113.098,1.041
113.128,1.046
113.158,1.043
113.188,1.042
113.218,1.045
113.248,1.040
113.278,1.046
113.308,1.042
113.338,1.043
113.368,1.042
113.398,1.044
113.428,1.044
113.458,1.043
113.488,1.043
113.518,1.045
113.548,1.042
113.578,1.043
113.608,1.047
113.638,1.042
113.668,1.041
113.698,1.043
113.728,1.044
113.758,1.044
113.788,1.045
113.818,1.041
113.848,1.042
113.878,1.044
113.908,1.043
113.938,1.044
113.968,1.039
113.998,1.043
114.028,1.046
114.058,1.043
114.088,1.039
114.118,1.044
114.148,1.041
114.178,1.044
114.208,1.045
114.238,1.044
114.268,1.038
114.298,1.039
114.328,1.042
114.358,1.044
114.388,1.044
114.418,1.040
114.448,1.043
114.478,1.039
114.508,1.042
114.538,1.038
114.568,1.038
114.598,1.042
114.628,1.046
114.658,1.041
114.688,1.045
114.718,1.044
114.748,1.043
114.778,1.043
114.808,1.041
114.838,1.044
114.868,1.042
114.898,1.042
114.928,1.045
114.958,1.040
114.988,1.037
115.018,1.044
115.048,1.042
115.078,1.041
115.108,1.045
115.138,1.042
115.168,1.044
115.198,1.039
115.228,1.046
115.258,1.044
115.288,1.042
115.318,1.042
115.348,1.041
115.378,1.044
115.408,1.043
115.438,1.040
115.468,1.043
115.498,1.046
115.528,1.043
115.558,1.040
115.588,1.045
115.618,1.041
115.648,1.043
115.678,1.043
115.708,1.042
115.738,1.045
115.768,1.040
115.798,1.045
115.828,1.041
115.858,1.042
115.888,1.044
115.918,1.043
115.948,1.040
115.978,1.041
116.008,1.044
116.038,1.041
116.068,1.042
116.098,1.044
116.128,1.043
116.158,1.043
116.188,1.041
116.218,1.044
116.248,1.040
116.278,1.043
116.308,1.044
116.338,1.045
116.368,1.040
116.398,1.044
116.428,1.044
116.458,1.043
