df_hash,22ZHK4.KZN26T
469.236,1.021
469.266,1.020
469.296,1.021
469.326,1.027
469.356,1.015
469.386,1.013
469.416,1.020
469.446,1.019
469.476,1.022
469.506,1.021
469.536,1.017
469.566,1.021
469.596,1.020
469.626,1.020
469.656,1.020
469.686,1.018
469.716,1.017
469.746,1.022
469.776,1.021
469.806,1.020
469.836,1.023
469.866,1.016
469.896,1.018
469.926,1.028
469.956,1.020
469.986,1.014
470.016,1.021
470.046,1.023
470.076,1.023
470.106,1.025
470.136,1.018
470.166,1.015
470.196,1.024
470.226,1.024
470.256,1.016
470.286,1.011
470.316,1.021
470.346,1.021
470.376,1.021
470.406,1.022
470.436,1.020
470.466,1.017
470.496,1.020
470.526,1.023
470.556,1.022
470.586,1.018
470.616,1.019
470.646,1.021
470.676,1.022
470.706,1.027
470.736,1.023
470.766,1.015
470.796,1.014
470.826,1.018
470.856,1.021
470.886,1.021
470.916,1.019
470.946,1.018
470.976,1.014
471.006,1.024
471.036,1.021
471.066,1.018
471.096,1.019
471.126,1.021
471.156,1.021
471.186,1.017
471.216,1.021
471.246,1.019
471.276,1.021
471.306,1.021
471.336,1.027
471.366,1.020
471.396,1.017
471.426,1.025
471.456,1.024
471.486,1.017
471.516,1.016
471.546,1.022
471.576,1.019
471.606,1.021
471.636,1.022
471.666,1.021
471.696,1.016
471.726,1.023
471.756,1.018
471.786,1.017
471.816,1.021
471.846,1.021
471.876,1.022
471.906,1.024
471.936,1.021
471.966,1.017
471.996,1.020
472.026,1.020
472.056,1.021
472.086,1.019
472.116,1.020
472.146,1.020
472.176,1.023
472.206,1.021
472.236,1.018
472.266,1.020
472.296,1.021
472.326,1.020
472.356,1.029
472.386,1.021
472.416,1.009
472.446,1.024
472.476,1.023
472.506,1.014
472.536,1.015
472.566,1.021
472.596,1.021
472.626,1.020
472.656,1.020
472.686,1.019
472.716,1.021
472.746,1.021
472.776,1.023
472.806,1.021
472.836,1.017
472.866,1.017
472.896,1.027
472.926,1.021
472.956,1.019
472.986,1.018
473.016,1.020
473.046,1.018
473.076,1.029
473.106,1.022
473.136,1.011
473.166,1.024
473.196,1.026
473.226,1.017
473.256,1.015
473.286,1.020
473.316,1.021
473.346,1.020
473.376,1.016
473.406,1.019
473.436,1.021
473.466,1.021
473.496,1.021
473.526,1.019
473.556,1.023
473.586,1.015
473.616,1.021
473.646,1.024
473.676,1.020
473.706,1.015
473.736,1.019
473.766,1.021
473.796,1.021
473.826,1.022
473.856,1.021
473.886,1.012
473.916,1.021
473.946,1.023
473.976,1.020
474.006,1.017
474.036,1.019
474.066,1.021
474.096,1.020
474.126,1.021
474.156,1.021
474.186,1.020
474.216,1.021
474.246,1.023
474.276,1.018
474.306,1.020
474.336,1.031
474.366,1.021
474.396,1.012
474.426,1.019
474.456,1.023
474.486,1.018
474.516,1.021
474.546,1.021
474.576,1.015
474.606,1.021
474.636,1.025
474.666,1.021
474.696,1.018
474.726,1.018
474.756,1.021
474.786,1.021
474.816,1.021
474.846,1.018
474.876,1.021
474.906,1.022
474.936,1.025
474.966,1.024
474.996,1.015
475.026,1.021
475.056,1.026
475.086,1.023
475.116,1.018
475.146,1.019
475.176,1.018
475.206,1.017
475.236,1.021
475.266,1.020
475.296,1.013
475.326,1.022
475.356,1.023
475.386,1.021
475.416,1.017
475.446,1.022
475.476,1.021
475.506,1.020
475.536,1.019
475.566,1.020
475.596,1.020
475.626,1.017
475.656,1.021
475.686,1.020
475.716,1.019
475.746,1.024
475.776,1.020
475.806,1.022
475.836,1.026
475.866,1.018
475.896,1.018
475.926,1.019
475.956,1.021
475.986,1.019
476.016,1.027
476.046,1.015
476.076,1.015
476.106,1.024
476.136,1.028
476.166,1.021
476.196,1.019
476.226,1.019
476.256,1.021
476.286,1.019
476.316,1.021
476.346,1.020
476.376,1.021
476.406,1.019
476.436,1.021
476.466,1.020
476.496,1.022
476.526,1.021
476.556,1.020
476.586,1.026
476.616,1.024
476.646,1.015
476.676,1.018
476.706,1.019
476.736,1.017
476.766,1.019
476.796,1.020
476.826,1.017
476.856,1.019
476.886,1.027
476.916,1.019
476.946,1.021
476.976,1.022
477.006,1.023
477.036,1.021
477.066,1.021
477.096,1.021
477.126,1.020
477.156,1.019
477.186,1.019
477.216,1.021
477.246,1.022
477.276,1.021
477.306,1.019
477.336,1.020
477.366,1.026
477.396,1.023
477.426,1.016
477.456,1.020
477.486,1.017
477.516,1.018
477.546,1.023
477.576,1.021
477.606,1.016
477.636,1.023
477.666,1.025
477.696,1.018
477.726,1.019
477.756,1.021
477.786,1.019
477.816,1.020
477.846,1.021
477.876,1.018
477.906,1.017
477.936,1.026
477.966,1.020
477.996,1.024
478.026,1.020
478.056,1.018
478.086,1.017
478.116,1.026
478.146,1.028
478.176,1.015
478.206,1.016
478.236,1.016
478.266,1.017
478.296,1.024
478.326,1.023
478.356,1.017
478.386,1.017
478.416,1.023
478.446,1.019
478.476,1.018
478.506,1.021
478.536,1.023
478.566,1.019
478.596,1.021
478.626,1.020
478.656,1.018
478.686,1.021
478.716,1.021
478.746,1.021
478.776,1.019
478.806,1.022
478.836,1.026
478.866,1.019
478.896,1.017
478.926,1.019
478.956,1.021
478.986,1.021
479.016,1.023
479.046,1.021
479.076,1.021
479.106,1.025
479.136,1.017
479.166,1.010
479.196,1.020
479.226,1.022
479.256,1.023
479.286,1.022
479.316,1.021
479.346,1.018
479.376,1.020
479.406,1.025
479.436,1.021
479.466,1.014
479.496,1.015
479.526,1.026
479.556,1.021
479.586,1.017
479.616,1.020
479.646,1.021
479.676,1.015
479.706,1.022
479.736,1.022
479.766,1.013
479.796,1.017
479.826,1.019
479.856,1.018
479.886,1.020
479.916,1.022
479.946,1.019
479.976,1.020
480.006,1.023
480.036,1.017
480.066,1.017
480.096,1.021
480.126,1.019
480.156,1.021
480.186,1.015
480.216,1.017
480.246,1.026
480.276,1.020
480.306,1.017
480.336,1.018
480.366,1.022
480.396,1.021
480.426,1.021
480.456,1.016
480.486,1.014
480.516,1.025
480.546,1.020
480.576,1.020
480.606,1.021
480.636,1.021
480.666,1.018
480.696,1.020
480.726,1.021
480.756,1.021
480.786,1.020
480.816,1.022
480.846,1.023
480.876,1.019
480.906,1.017
480.936,1.026
480.966,1.018
480.996,1.014
481.026,1.020
481.056,1.019
481.086,1.020
481.116,1.024
481.146,1.024
481.176,1.012
481.206,1.025
481.236,1.024
481.266,1.013
481.296,1.021
481.326,1.017
481.356,1.021
481.386,1.022
481.416,1.018
481.446,1.016
481.476,1.019
481.506,1.020
481.536,1.021
481.566,1.019
481.596,1.018
481.626,1.019
481.656,1.027
481.686,1.014
481.716,1.021
481.746,1.018
481.776,1.020
481.806,1.021
481.836,1.023
481.866,1.009
481.896,1.023
481.926,1.022
481.956,1.015
481.986,1.014
482.016,1.022
482.046,1.023
482.076,1.016
482.106,1.019
482.136,1.018
482.166,1.021
482.196,1.023
482.226,1.020
482.256,1.020
482.286,1.018
482.316,1.023
482.346,1.023
482.376,1.019
482.406,1.017
482.436,1.021
482.466,1.017
482.496,1.021
482.526,1.020
482.556,1.019
482.586,1.018
482.616,1.020
482.646,1.017
482.676,1.018
482.706,1.023
482.736,1.021
482.766,1.021
482.796,1.021
482.826,1.023
482.856,1.016
482.886,1.018
482.916,1.020
482.946,1.025
482.976,1.020
483.006,1.019
483.036,1.025
483.066,1.021
483.096,1.021
483.126,1.021
483.156,1.011
483.186,1.025
483.216,1.018
483.246,1.021
483.276,1.016
483.306,1.023
483.336,1.027
483.366,1.021
483.396,1.021
483.426,1.022
483.456,1.017
483.486,1.020
483.516,1.023
483.546,1.022
483.576,1.017
483.606,1.024
483.636,1.021
483.666,1.019
483.696,1.019
483.726,1.028
483.756,1.022
483.786,1.019
483.816,1.021
483.846,1.019
483.876,1.018
483.906,1.023
483.936,1.025
483.966,1.012
483.996,1.025
484.026,1.023
484.056,1.021
484.086,1.023
484.116,1.023
484.146,1.021
484.176,1.025
484.206,1.023
484.236,1.021
484.266,1.019
484.296,1.022
484.326,1.020
484.356,1.020
484.386,1.022
484.416,1.029
484.446,1.021
484.476,1.015
484.506,1.021
484.536,1.021
484.566,1.028
484.596,1.026
484.626,1.015
484.656,1.019
484.686,1.021
484.716,1.018
484.746,1.021
484.776,1.024
484.806,1.025
484.836,1.023
484.866,1.022
484.896,1.018
484.926,1.018
484.956,1.019
484.986,1.021
485.016,1.019
485.046,1.022
485.076,1.022
485.106,1.021
485.136,1.023
485.166,1.025
485.196,1.023
485.226,1.021
485.256,1.017
485.286,1.013
485.316,1.015
485.346,1.027
485.376,1.022
485.406,1.021
485.436,1.022
485.466,1.022
485.496,1.021
485.526,1.023
485.556,1.021
485.586,1.021
485.616,1.021
485.646,1.022
485.676,1.023
485.706,1.023
485.736,1.017
485.766,1.023
485.796,1.026
485.826,1.021
485.856,1.016
485.886,1.022
485.916,1.017
485.946,1.021
485.976,1.025
486.006,1.017
486.036,1.025
486.066,1.025
486.096,1.023
486.126,1.018
486.156,1.021
486.186,1.021
486.216,1.024
486.246,1.021
486.276,1.019
486.306,1.019
486.336,1.021
486.366,1.022
486.396,1.021
486.426,1.027
486.456,1.018
486.486,1.023
486.516,1.027
486.546,1.021
486.576,1.016
486.606,1.017
486.636,1.021
486.666,1.016
486.696,1.023
486.726,1.021
486.756,1.013
486.786,1.028
486.816,1.021
486.846,1.017
486.876,1.019
486.906,1.021
486.936,1.020
486.966,1.021
486.996,1.020
487.026,1.020
487.056,1.022
487.086,1.019
487.116,1.021
487.146,1.020
487.176,1.020
487.206,1.021
487.236,1.023
487.266,1.021
487.296,1.024
487.326,1.019
487.356,1.005
487.386,0.998
487.416,1.010
487.446,1.007
487.476,1.027
487.506,1.026
487.536,1.023
487.566,1.025
487.596,1.020
487.626,1.015
487.656,1.009
487.686,1.004
487.716,1.000
487.746,1.017
487.776,1.030
487.806,1.033
487.836,1.022
487.866,1.021
487.896,1.012
487.926,1.000
487.956,0.997
487.986,1.006
488.016,1.023
488.046,1.033
488.076,1.050
488.106,1.047
488.136,1.028
488.166,1.007
488.196,1.015
488.226,1.027
488.256,1.024
488.286,1.016
488.316,1.031
488.346,1.044
488.376,1.038
488.406,1.015
488.436,1.000
488.466,0.991
488.496,0.988
488.526,0.987
488.556,1.000
488.586,1.012
488.616,1.026
488.646,1.029
488.676,1.032
488.706,1.026
488.736,1.029
488.766,1.028
488.796,1.026
488.826,1.017
488.856,1.016
488.886,1.011
488.916,1.001
488.946,1.010
488.976,1.023
489.006,1.019
489.036,1.004
489.066,1.005
489.096,1.003
489.126,1.011
489.156,1.010
489.186,1.011
489.216,1.004
489.246,1.005
489.276,1.005
489.306,1.044
489.336,1.063
489.366,1.061
489.396,1.030
489.426,0.990
489.456,0.980
489.486,1.014
489.516,1.005
489.546,1.015
489.576,1.027
489.606,1.030
489.636,1.024
489.666,1.014
489.696,1.004
489.726,1.015
489.756,1.020
489.786,1.015
489.816,1.009
489.846,1.012
489.876,1.011
489.906,1.016
489.936,1.019
489.966,1.019
489.996,1.019
490.026,1.015
490.056,1.017
490.086,1.009
490.116,1.007
490.146,1.005
490.176,1.006
490.206,1.017
490.236,1.026
490.266,1.025
490.296,1.021
490.326,1.014
490.356,1.018
490.386,1.017
490.416,1.010
490.446,1.007
490.476,1.019
490.506,1.024
490.536,1.016
490.566,1.012
490.596,1.011
490.626,1.014
490.656,1.011
490.686,1.014
490.716,1.014
490.746,1.011
490.776,1.015
490.806,1.015
490.836,1.015
490.866,1.018
490.896,1.014
490.926,1.013
490.956,1.016
490.986,1.019
491.016,1.016
491.046,1.013
491.076,1.013
491.106,1.018
491.136,1.017
491.166,1.012
491.196,1.010
491.226,1.009
491.256,1.019
491.286,1.019
491.316,1.016
491.346,1.015
491.376,1.010
491.406,1.009
491.436,1.015
491.466,1.024
491.496,1.021
491.526,1.018
491.556,1.013
491.586,1.017
491.616,1.015
491.646,1.020
491.676,1.014
491.706,1.009
491.736,1.022
491.766,1.017
491.796,1.013
491.826,1.016
491.856,1.014
491.886,1.014
491.916,1.020
491.946,1.021
491.976,1.008
492.006,1.020
492.036,1.018
492.066,1.014
492.096,1.016
492.126,1.014
492.156,1.017
492.186,1.017
492.216,1.016
492.246,1.018
492.276,1.013
492.306,1.014
492.336,1.014
492.366,1.016
492.396,1.012
492.426,1.018
492.456,1.014
492.486,1.015
492.516,1.024
492.546,1.021
492.576,1.020
492.606,1.021
492.636,1.027
492.666,1.045
492.696,1.040
492.726,1.030
492.756,0.974
492.786,0.974
492.816,0.977
492.846,0.993
492.876,1.018
492.906,1.021
492.936,1.010
492.966,1.006
492.996,1.034
493.026,1.060
493.056,1.059
493.086,1.027
493.116,1.024
493.146,1.031
493.176,1.021
493.206,1.007
493.236,1.004
493.266,1.005
493.296,1.020
493.326,1.020
493.356,1.024
493.386,1.020
493.416,1.017
493.446,1.018
493.476,1.017
493.506,1.020
493.536,1.008
493.566,1.019
493.596,1.014
493.626,1.011
493.656,1.016
493.686,1.019
493.716,1.020
493.746,1.020
493.776,1.020
493.806,1.021
493.836,1.021
493.866,1.016
493.896,1.020
493.926,1.017
493.956,1.018
493.986,1.012
494.016,1.014
494.046,1.018
494.076,1.024
494.106,1.021
494.136,1.021
494.166,1.016
494.196,1.015
494.226,1.015
494.256,1.017
494.286,1.013
494.316,1.017
494.346,1.021
494.376,1.013
494.406,1.010
494.436,1.016
494.466,1.019
494.496,1.017
494.526,1.018
494.556,1.019
494.586,1.017
494.616,1.015
494.646,1.013
494.676,1.019
494.706,1.019
494.736,1.014
494.766,1.014
494.796,1.021
494.826,1.026
494.856,1.020
494.886,1.020
494.916,1.015
494.946,1.020
494.976,1.016
495.006,1.020
495.036,1.015
495.066,1.013
495.096,1.021
495.126,1.014
495.156,1.015
495.186,1.020
495.216,1.018
495.246,1.018
495.276,1.017
495.306,1.014
495.336,1.018
495.366,1.012
495.396,1.017
495.426,1.014
495.456,1.019
495.486,1.018
495.516,1.020
495.546,1.024
495.576,1.022
495.606,1.018
495.636,1.017
495.666,1.023
495.696,1.030
495.726,1.023
495.756,1.022
495.786,1.026
495.816,1.027
495.846,1.019
495.876,1.008
495.906,1.010
495.936,1.015
495.966,1.006
495.996,1.004
496.026,1.015
496.056,1.020
496.086,1.021
496.116,1.018
496.146,1.020
496.176,1.024
496.206,1.024
496.236,1.015
496.266,1.017
496.296,1.021
496.326,1.014
496.356,1.017
496.386,1.017
496.416,1.017
496.446,1.020
496.476,1.024
496.506,1.023
496.536,1.021
496.566,1.031
496.596,1.022
496.626,1.011
496.656,1.019
496.686,1.021
496.716,1.019
496.746,1.024
496.776,1.022
496.806,1.022
496.836,1.021
496.866,1.020
496.896,1.021
496.926,1.018
496.956,1.019
496.986,1.019
497.016,1.022
497.046,1.026
497.076,1.019
497.106,1.017
497.136,1.023
497.166,1.021
497.196,1.020
497.226,1.020
497.256,1.023
497.286,1.017
497.316,1.022
497.346,1.021
497.376,1.017
497.406,1.019
497.436,1.022
497.466,1.018
497.496,1.020
497.526,1.021
497.556,1.018
497.586,1.017
497.616,1.021
497.646,1.024
497.676,1.019
497.706,1.019
497.736,1.019
497.766,1.019
497.796,1.019
497.826,1.022
497.856,1.026
497.886,1.020
497.916,1.019
497.946,1.018
497.976,1.017
498.006,1.021
498.036,1.021
498.066,1.017
498.096,1.014
498.126,1.027
498.156,1.020
498.186,1.016
498.216,1.015
498.246,1.021
498.276,1.019
498.306,1.017
498.336,1.021
498.366,1.021
498.396,1.018
498.426,1.020
498.456,1.020
498.486,1.018
498.516,1.019
498.546,1.016
498.576,1.022
498.606,1.016
498.636,1.015
498.666,1.026
498.696,1.023
498.726,1.014
498.756,1.017
498.786,1.021
498.816,1.020
498.846,1.019
498.876,1.022
498.906,1.016
498.936,1.014
498.966,1.023
498.996,1.018
499.026,1.016
499.056,1.019
499.086,1.019
499.116,1.021
499.146,1.022
499.176,1.016
499.206,1.019
499.236,1.017
499.266,1.022
499.296,1.022
499.326,1.017
499.356,1.020
499.386,1.020
499.416,1.018
499.446,1.019
499.476,1.019
499.506,1.020
499.536,1.019
499.566,1.018
499.596,1.025
499.626,1.015
499.656,1.014
499.686,1.020
499.716,1.023
499.746,1.043
499.776,1.065
499.806,1.061
499.836,1.019
499.866,1.008
499.896,0.992
499.926,1.005
499.956,1.015
499.986,1.023
500.016,1.029
500.046,1.024
500.076,1.015
500.106,1.009
500.136,1.013
500.166,1.020
500.196,1.018
500.226,1.021
500.256,1.022
500.286,1.021
500.316,1.024
500.346,1.037
500.376,1.021
500.406,1.010
500.436,1.009
500.466,1.019
500.496,1.023
500.526,1.022
500.556,1.021
500.586,1.016
500.616,1.016
500.646,1.023
500.676,1.025
500.706,1.032
500.736,1.031
500.766,1.016
500.796,1.026
500.826,1.022
500.856,1.017
500.886,1.013
500.916,1.019
500.946,1.018
500.976,1.018
501.006,1.020
501.036,1.018
501.066,1.019
501.096,1.019
501.126,1.019
501.156,1.019
501.186,1.020
501.216,1.021
501.246,1.020
501.276,1.015
501.306,1.020
501.336,1.024
501.366,1.019
501.396,1.013
501.426,1.017
501.456,1.016
501.486,1.020
501.516,1.019
501.546,1.021
501.576,1.018
501.606,1.021
501.636,1.021
501.666,1.016
501.696,1.021
501.726,1.021
501.756,1.020
501.786,1.021
501.816,1.024
501.846,1.021
501.876,1.021
501.906,1.021
501.936,1.016
501.966,1.020
501.996,1.020
502.026,1.020
502.056,1.019
502.086,1.022
502.116,1.021
502.146,1.015
502.176,1.026
502.206,1.020
502.236,1.018
502.266,1.018
502.296,1.018
502.326,1.019
502.356,1.017
502.386,1.020
502.416,1.017
502.446,1.017
502.476,1.024
502.506,1.020
502.536,1.015
502.566,1.017
502.596,1.018
502.626,1.020
502.656,1.019
502.686,1.019
502.716,1.021
502.746,1.021
502.776,1.022
502.806,1.021
502.836,1.020
502.866,1.021
502.896,1.019
502.926,1.019
502.956,1.016
502.986,1.016
503.016,1.022
503.046,1.025
503.076,1.018
503.106,1.018
503.136,1.016
503.166,1.020
503.196,1.021
503.226,1.023
503.256,1.017
503.286,1.017
503.316,1.026
503.346,1.018
503.376,1.013
503.406,1.018
503.436,1.020
503.466,1.021
503.496,1.018
503.526,1.009
503.556,1.036
503.586,1.049
503.616,1.061
503.646,1.075
503.676,1.058
503.706,1.056
503.736,1.037
503.766,0.995
503.796,0.947
503.826,0.946
503.856,0.952
503.886,0.985
503.916,1.050
503.946,1.049
503.976,1.031
504.006,1.024
504.036,1.036
504.066,1.019
504.096,1.018
504.126,1.025
504.156,1.033
504.186,1.030
504.216,1.009
504.246,1.006
504.276,1.014
504.306,1.029
504.336,1.024
504.366,1.021
504.396,1.029
504.426,1.017
504.456,1.020
504.486,1.031
504.516,1.037
504.546,1.038
504.576,1.047
504.606,1.025
504.636,1.020
504.666,1.019
504.696,1.021
504.726,1.015
504.756,1.020
504.786,1.026
504.816,1.012
504.846,1.012
504.876,1.012
504.906,1.009
504.936,1.013
504.966,1.020
504.996,1.032
505.026,1.029
505.056,1.033
505.086,1.045
505.116,1.034
505.146,1.025
505.176,1.033
505.206,1.032
505.236,1.022
505.266,1.021
505.296,1.023
505.326,1.026
505.356,1.024
505.386,1.031
505.416,1.034
505.446,1.031
505.476,1.007
505.506,1.008
505.536,1.010
505.566,1.006
505.596,0.982
505.626,1.038
505.656,1.036
505.686,1.063
505.716,1.045
505.746,1.043
505.776,1.025
505.806,1.030
505.836,1.038
505.866,1.037
505.896,1.028
505.926,1.027
505.956,1.020
505.986,1.016
506.016,1.010
506.046,1.033
506.076,1.041
506.106,1.031
506.136,1.030
506.166,1.036
506.196,1.021
506.226,1.022
506.256,1.033
506.286,1.035
506.316,1.040
506.346,1.038
506.376,1.037
506.406,1.033
506.436,1.035
506.466,1.028
506.496,1.019
506.526,1.023
506.556,1.031
506.586,1.030
506.616,1.030
506.646,1.032
506.676,1.024
506.706,1.030
506.736,1.025
506.766,1.028
506.796,1.033
506.826,1.027
506.856,1.020
506.886,1.022
506.916,1.021
506.946,1.026
506.976,1.029
507.006,1.031
507.036,1.036
507.066,1.034
507.096,1.024
507.126,1.026
507.156,1.021
507.186,1.027
507.216,1.026
507.246,1.026
507.276,1.028
507.306,1.026
507.336,1.024
507.366,1.026
507.396,1.028
507.426,1.024
507.456,1.026
507.486,1.024
507.516,1.025
507.546,1.027
507.576,1.038
507.606,1.034
507.636,1.033
507.666,1.035
507.696,1.030
507.726,1.026
507.756,1.025
507.786,1.025
507.816,1.025
507.846,1.027
507.876,1.024
507.906,1.022
507.936,1.021
507.966,1.027
507.996,1.023
508.026,1.023
508.056,1.031
508.086,1.018
508.116,1.028
508.146,1.031
508.176,1.027
508.206,1.028
508.236,1.034
508.266,1.025
508.296,1.026
508.326,1.027
508.356,1.031
508.386,1.029
508.416,1.025
508.446,1.029
508.476,1.029
508.506,1.034
508.536,1.032
508.566,1.031
508.596,1.030
508.626,1.027
508.656,0.997
508.686,1.031
508.716,1.035
508.746,1.020
508.776,1.033
508.806,1.040
508.836,1.029
508.866,1.021
508.896,1.026
508.926,1.031
508.956,1.032
508.986,1.029
509.016,1.028
509.046,1.034
509.076,1.035
509.106,1.031
509.136,1.026
509.166,1.028
509.196,1.033
509.226,1.033
509.256,1.028
509.286,1.035
509.316,1.029
509.346,1.024
509.376,1.030
509.406,1.028
509.436,1.028
509.466,1.031
509.496,1.027
509.526,1.024
509.556,1.027
509.586,1.034
509.616,1.027
509.646,1.027
509.676,1.034
509.706,1.027
509.736,1.032
509.766,1.031
509.796,1.031
509.826,1.030
509.856,1.028
509.886,1.027
509.916,1.029
509.946,1.030
509.976,1.027
510.006,1.024
510.036,1.030
510.066,1.030
510.096,1.029
510.126,1.026
510.156,1.032
510.186,1.029
510.216,1.027
510.246,1.026
510.276,1.028
510.306,1.028
510.336,1.031
510.366,1.030
510.396,1.029
510.426,1.030
510.456,1.030
510.486,1.030
510.516,1.030
510.546,1.029
510.576,1.029
510.606,1.031
510.636,1.031
510.666,1.027
510.696,1.033
510.726,1.031
510.756,1.031
510.786,1.029
510.816,1.028
510.846,1.032
510.876,1.029
510.906,1.028
510.936,1.028
510.966,1.031
510.996,1.029
511.026,1.027
511.056,1.032
511.086,1.034
511.116,1.028
511.146,1.029
511.176,1.027
511.206,1.029
511.236,1.027
511.266,1.030
511.296,1.032
511.326,1.024
511.356,1.032
511.386,1.031
511.416,1.031
511.446,1.028
511.476,1.033
511.506,1.030
511.536,1.032
511.566,1.032
511.596,1.038
511.626,1.028
511.656,1.026
511.686,1.026
511.716,1.027
511.746,1.034
511.776,1.028
511.806,1.028
511.836,1.028
511.866,1.029
511.896,1.034
511.926,1.034
511.956,1.025
511.986,1.025
512.016,1.028
512.046,1.033
512.076,1.033
512.106,1.034
512.136,1.034
512.166,1.026
512.196,1.030
512.226,1.028
512.256,1.027
512.286,1.031
512.316,1.031
512.346,1.028
512.376,1.029
512.406,1.030
512.436,1.030
512.466,1.031
512.496,1.030
512.526,1.025
512.556,1.026
512.586,1.027
512.616,1.028
512.646,1.030
512.676,1.029
512.706,1.006
512.736,0.986
512.766,1.030
512.796,1.057
512.826,1.055
512.856,1.050
512.886,1.046
512.916,1.027
512.946,1.009
512.976,0.953
513.006,1.011
513.036,1.071
513.066,1.085
513.096,1.043
513.126,1.028
513.156,1.000
513.186,0.976
513.216,0.986
513.246,1.035
513.276,1.065
513.306,1.049
513.336,1.042
513.366,1.032
513.396,1.028
513.426,1.022
513.456,1.015
513.486,1.022
513.516,1.022
513.546,1.019
513.576,1.027
513.606,1.025
513.636,1.022
513.666,1.018
513.696,1.014
513.726,1.028
513.756,1.033
513.786,1.033
513.816,1.030
513.846,1.047
513.876,1.043
513.906,1.031
513.936,1.022
513.966,1.022
513.996,1.021
514.026,1.025
514.056,1.020
514.086,1.026
514.116,1.021
514.146,1.021
514.176,1.025
514.206,1.023
514.236,1.032
514.266,1.038
514.296,1.035
514.326,1.040
514.356,1.033
514.386,1.029
514.416,1.015
514.446,1.017
514.476,1.014
514.506,1.034
514.536,1.033
514.566,1.024
514.596,1.034
514.626,1.032
514.656,1.026
514.686,1.022
514.716,1.029
514.746,1.028
514.776,1.029
514.806,1.033
514.836,1.037
514.866,1.033
514.896,1.030
514.926,1.024
514.956,1.026
514.986,1.030
515.016,1.035
515.046,1.032
515.076,1.032
515.106,1.031
515.136,1.035
515.166,1.033
515.196,1.026
515.226,1.028
515.256,1.025
515.286,1.027
515.316,1.026
515.346,1.016
515.376,1.023
515.406,1.031
515.436,1.034
515.466,1.036
515.496,1.028
515.526,1.021
515.556,1.026
515.586,1.017
515.616,1.031
515.646,1.036
515.676,1.063
515.706,1.041
515.736,1.020
515.766,1.022
515.796,1.017
515.826,1.018
515.856,1.026
515.886,1.035
515.916,1.045
515.946,1.041
515.976,1.033
516.006,1.023
516.036,1.028
516.066,1.026
516.096,1.030
516.126,1.025
516.156,1.032
516.186,1.049
516.216,1.025
516.246,1.022
516.276,1.026
516.306,1.022
516.336,1.019
516.366,1.027
516.396,1.027
516.426,1.028
516.456,1.030
516.486,1.029
516.516,1.030
516.546,1.031
516.576,1.026
516.606,1.019
516.636,1.026
516.666,1.026
516.696,1.026
516.726,1.026
516.756,1.030
516.786,1.029
516.816,1.026
516.846,1.025
516.876,1.028
516.906,1.026
516.936,1.028
516.966,1.030
516.996,1.033
517.026,1.025
517.056,1.024
517.086,1.023
517.116,1.022
517.146,1.022
517.176,1.024
517.206,1.028
517.236,1.031
517.266,1.023
517.296,1.022
517.326,1.028
517.356,1.023
517.386,1.019
517.416,1.027
517.446,1.027
517.476,1.031
517.506,1.030
517.536,1.033
517.566,1.034
517.596,1.024
517.626,1.021
517.656,1.024
517.686,1.029
517.716,1.027
517.746,1.027
517.776,1.026
517.806,1.030
517.836,1.026
517.866,1.034
517.896,1.028
517.926,1.025
517.956,1.022
517.986,1.025
518.016,1.025
518.046,1.022
518.076,1.019
518.106,1.018
518.136,1.041
518.166,1.039
518.196,1.038
518.226,1.029
518.256,1.027
518.286,1.019
518.316,1.017
518.346,1.019
518.376,1.038
518.406,1.033
518.436,1.026
518.466,1.025
518.496,1.028
518.526,1.022
518.556,1.027
518.586,1.032
518.616,1.028
518.646,1.029
518.676,1.028
518.706,1.023
518.736,1.029
518.766,1.029
518.796,1.022
518.826,1.025
518.856,1.030
518.886,1.027
518.916,1.028
518.946,1.029
518.976,1.026
519.006,1.025
519.036,1.031
519.066,1.029
519.096,1.023
519.126,1.029
519.156,1.027
519.186,1.027
519.216,1.028
519.246,1.028
519.276,1.029
519.306,1.028
519.336,1.030
519.366,1.028
519.396,1.026
519.426,1.026
519.456,1.030
519.486,1.027
519.516,1.028
519.546,1.029
519.576,1.030
519.606,1.025
519.636,1.031
519.666,1.028
519.696,1.023
519.726,1.026
519.756,1.028
519.786,1.028
519.816,1.029
519.846,1.032
519.876,1.025
519.906,1.025
519.936,1.029
519.966,1.025
519.996,1.026
520.026,1.027
520.056,1.028
520.086,1.027
520.116,1.029
520.146,1.027
520.176,1.028
520.206,1.027
520.236,1.028
520.266,1.026
520.296,1.024
520.326,1.025
520.356,1.028
520.386,1.029
520.416,1.029
520.446,1.031
520.476,1.023
520.506,1.022
520.536,1.027
520.566,1.027
520.596,1.024
520.626,1.025
520.656,1.029
520.686,1.025
520.716,1.025
520.746,1.028
520.776,1.021
520.806,1.030
520.836,1.029
520.866,1.026
520.896,1.028
520.926,1.029
520.956,1.026
520.986,1.025
521.016,1.027
521.046,1.027
521.076,1.025
521.106,1.027
521.136,1.026
521.166,1.027
521.196,1.027
521.226,1.028
521.256,1.029
521.286,1.025
521.316,1.026
521.346,1.022
521.376,1.025
521.406,1.031
521.436,1.027
521.466,1.024
521.496,1.021
521.526,1.028
521.556,1.023
521.586,1.029
521.616,1.034
