df_hash,22ZHK4.DL526H
190.438,1.052
190.468,1.056
190.498,1.056
190.528,1.055
190.558,1.055
190.588,1.056
190.618,1.055
190.648,1.057
190.678,1.052
190.708,1.052
190.738,1.053
190.768,1.062
190.798,1.058
190.828,1.052
190.858,1.049
190.888,1.053
190.918,1.055
190.948,1.053
190.978,1.050
191.008,1.053
191.038,1.056
191.068,1.055
191.098,1.053
191.128,1.054
191.158,1.054
191.188,1.056
191.218,1.055
191.248,1.054
191.278,1.055
191.308,1.052
191.338,1.053
191.368,1.053
191.398,1.050
191.428,1.053
191.458,1.056
191.488,1.061
191.518,1.054
191.548,1.054
191.578,1.054
191.608,1.053
191.638,1.052
191.668,1.053
191.698,1.049
191.728,1.057
191.758,1.056
191.788,1.049
191.818,1.049
191.848,1.055
191.878,1.052
191.908,1.053
191.938,1.055
191.968,1.056
191.998,1.054
192.028,1.055
192.058,1.056
192.088,1.056
192.118,1.054
192.148,1.054
192.178,1.056
192.208,1.057
192.238,1.053
192.268,1.055
192.298,1.050
192.328,1.052
192.358,1.053
192.388,1.055
192.418,1.044
192.448,1.052
192.478,1.054
192.508,1.056
192.538,1.049
192.568,1.052
192.598,1.056
192.628,1.053
192.658,1.055
192.688,1.054
192.718,1.055
192.748,1.055
192.778,1.053
192.808,1.052
192.838,1.055
192.868,1.044
192.898,1.053
192.928,1.061
192.958,1.055
192.988,1.055
193.018,1.054
193.048,1.053
193.078,1.054
193.108,1.050
193.138,1.053
193.168,1.054
193.198,1.058
193.228,1.063
193.258,1.053
193.288,1.051
193.318,1.051
193.348,1.053
193.378,1.054
193.408,1.054
193.438,1.057
193.468,1.055
193.498,1.053
193.528,1.051
193.558,1.054
193.588,1.052
193.618,1.050
193.648,1.057
193.678,1.062
193.708,1.051
193.738,1.053
193.768,1.055
193.798,1.053
193.828,1.055
193.858,1.049
193.888,1.048
193.918,1.059
193.948,1.058
193.978,1.055
194.008,1.049
194.038,1.052
194.068,1.055
194.098,1.057
194.128,1.052
194.158,1.057
194.188,1.055
194.218,1.053
194.248,1.051
194.278,1.057
194.308,1.055
194.338,1.052
194.368,1.054
194.398,1.059
194.428,1.054
194.458,1.054
194.488,1.054
194.518,1.052
194.548,1.054
194.578,1.052
194.608,1.053
194.638,1.051
194.668,1.054
194.698,1.056
194.728,1.056
194.758,1.056
194.788,1.050
194.818,1.053
194.848,1.051
194.878,1.052
194.908,1.055
194.938,1.056
194.968,1.058
194.998,1.054
195.028,1.054
195.058,1.051
195.088,1.055
195.118,1.063
195.148,1.056
195.178,1.050
195.208,1.053
195.238,1.052
195.268,1.054
195.298,1.054
195.328,1.055
195.358,1.049
195.388,1.055
195.418,1.057
195.448,1.052
195.478,1.051
195.508,1.054
195.538,1.054
195.568,1.054
195.598,1.058
195.628,1.058
195.658,1.059
195.688,1.053
195.718,1.054
195.748,1.055
195.778,1.052
195.808,1.049
195.838,1.052
195.868,1.060
195.898,1.057
195.928,1.055
195.958,1.052
195.988,1.052
196.018,1.053
196.048,1.051
196.078,1.051
196.108,1.053
196.138,1.059
196.168,1.062
196.198,1.055
196.228,1.050
196.258,1.048
196.288,1.052
196.318,1.056
196.348,1.057
196.378,1.057
196.408,1.055
196.438,1.056
196.468,1.054
196.498,1.056
196.528,1.049
196.558,1.053
196.588,1.058
196.618,1.057
196.648,1.056
196.678,1.053
196.708,1.054
196.738,1.052
196.768,1.049
196.798,1.053
196.828,1.050
196.858,1.056
196.888,1.059
196.918,1.051
196.948,1.047
196.978,1.053
197.008,1.056
197.038,1.053
197.068,1.055
197.098,1.057
197.128,1.055
197.158,1.055
197.188,1.057
197.218,1.050
197.248,1.050
197.278,1.054
197.308,1.059
197.338,1.059
197.368,1.052
197.398,1.051
197.428,1.050
197.458,1.053
197.488,1.055
197.518,1.055
197.548,1.046
197.578,1.059
197.608,1.058
197.638,1.055
197.668,1.051
197.698,1.052
197.728,1.052
197.758,1.052
197.788,1.054
197.818,1.056
197.848,1.055
197.878,1.053
197.908,1.055
197.938,1.056
197.968,1.052
197.998,1.051
198.028,1.054
198.058,1.057
198.088,1.053
198.118,1.049
198.148,1.052
198.178,1.055
198.208,1.055
198.238,1.054
198.268,1.049
198.298,1.058
198.328,1.060
198.358,1.055
198.388,1.048
198.418,1.053
198.448,1.052
198.478,1.054
198.508,1.056
198.538,1.057
198.568,1.054
198.598,1.056
198.628,1.055
198.658,1.049
198.688,1.047
198.718,1.052
198.748,1.054
198.778,1.056
198.808,1.052
198.838,1.055
198.868,1.057
198.898,1.056
198.928,1.050
198.958,1.054
198.988,1.049
199.018,1.057
199.048,1.058
199.078,1.053
199.108,1.049
199.138,1.051
199.168,1.053
199.198,1.053
199.228,1.054
199.258,1.056
199.288,1.052
199.318,1.053
199.348,1.053
199.378,1.053
199.408,1.045
199.438,1.055
199.468,1.060
199.498,1.056
199.528,1.055
199.558,1.051
199.588,1.053
199.618,1.053
199.648,1.054
199.678,1.049
199.708,1.056
199.738,1.058
199.768,1.061
199.798,1.056
199.828,1.051
199.858,1.052
199.888,1.053
199.918,1.048
199.948,1.057
199.978,1.058
200.008,1.056
200.038,1.052
200.068,1.053
200.098,1.045
200.128,1.052
200.158,1.062
200.188,1.064
200.218,1.054
200.248,1.051
200.278,1.049
200.308,1.053
200.338,1.056
200.368,1.055
200.398,1.049
200.428,1.059
200.458,1.054
200.488,1.055
200.518,1.051
200.548,1.049
200.578,1.052
200.608,1.056
200.638,1.056
200.668,1.058
200.698,1.054
200.728,1.054
200.758,1.053
200.788,1.053
200.818,1.053
200.848,1.054
200.878,1.060
200.908,1.055
200.938,1.053
200.968,1.051
200.998,1.051
201.028,1.053
201.058,1.053
201.088,1.055
201.118,1.056
201.148,1.061
201.178,1.055
201.208,1.051
201.238,1.053
201.268,1.050
201.298,1.050
201.328,1.054
201.358,1.055
201.388,1.056
201.418,1.052
201.448,1.052
201.478,1.055
201.508,1.047
201.538,1.053
201.568,1.058
201.598,1.055
201.628,1.055
201.658,1.053
201.688,1.057
201.718,1.054
201.748,1.055
201.778,1.053
201.808,1.050
201.838,1.051
201.868,1.059
201.898,1.052
201.928,1.054
201.958,1.054
201.988,1.052
202.018,1.054
202.048,1.054
202.078,1.055
202.108,1.052
202.138,1.053
202.168,1.056
202.198,1.053
202.228,1.052
202.258,1.051
202.288,1.061
202.318,1.058
202.348,1.055
202.378,1.055
202.408,1.054
202.438,1.053
202.468,1.053
202.498,1.055
202.528,1.052
202.558,1.053
202.588,1.058
202.618,1.055
202.648,1.054
202.678,1.052
202.708,1.052
202.738,1.055
202.768,1.056
202.798,1.057
202.828,1.055
202.858,1.056
202.888,1.055
202.918,1.053
202.948,1.050
202.978,1.049
203.008,1.053
203.038,1.061
203.068,1.055
203.098,1.051
203.128,1.049
203.158,1.050
203.188,1.057
203.218,1.049
203.248,1.035
203.278,1.050
203.308,1.067
203.338,1.070
203.368,1.054
203.398,1.053
203.428,1.047
203.458,1.046
203.488,1.052
203.518,1.059
203.548,1.059
203.578,1.054
203.608,1.049
203.638,1.053
203.668,1.052
203.698,1.058
203.728,1.059
203.758,1.061
203.788,1.052
203.818,1.053
203.848,1.052
203.878,1.052
203.908,1.056
203.938,1.058
203.968,1.045
203.998,1.056
204.028,1.056
204.058,1.055
204.088,1.047
204.118,1.052
204.148,1.053
204.178,1.059
204.208,1.055
204.238,1.055
204.268,1.057
204.298,1.053
204.328,1.049
204.358,1.053
204.388,1.048
204.418,1.052
204.448,1.061
204.478,1.057
204.508,1.053
204.538,1.054
204.568,1.055
204.598,1.056
204.628,1.053
204.658,1.061
204.688,1.055
204.718,1.058
204.748,1.058
204.778,1.054
204.808,1.048
204.838,1.050
204.868,1.052
204.898,1.056
204.928,1.053
204.958,1.056
204.988,1.057
205.018,1.051
205.048,1.053
205.078,1.057
205.108,1.049
205.138,1.053
205.168,1.056
205.198,1.056
205.228,1.053
205.258,1.052
205.288,1.052
205.318,1.053
205.348,1.054
205.378,1.056
205.408,1.052
205.438,1.058
205.468,1.057
205.498,1.051
205.528,1.051
205.558,1.053
205.588,1.057
205.618,1.053
205.648,1.058
205.678,1.058
205.708,1.056
205.738,1.053
205.768,1.055
205.798,1.050
205.828,1.051
205.858,1.053
205.888,1.061
205.918,1.056
205.948,1.056
205.978,1.053
206.008,1.052
206.038,1.055
206.068,1.053
206.098,1.048
206.128,1.055
206.158,1.058
206.188,1.056
206.218,1.052
206.248,1.051
206.278,1.055
206.308,1.053
206.338,1.054
206.368,1.056
206.398,1.059
206.428,1.056
206.458,1.058
206.488,1.053
206.518,1.049
206.548,1.055
206.578,1.059
206.608,1.055
206.638,1.055
206.668,1.051
206.698,1.053
206.728,1.054
206.758,1.051
206.788,1.061
206.818,1.055
206.848,1.058
206.878,1.054
206.908,1.052
206.938,1.048
206.968,1.051
206.998,1.054
207.028,1.053
207.058,1.056
207.088,1.056
207.118,1.056
207.148,1.055
207.178,1.054
207.208,1.050
207.238,1.052
207.268,1.053
207.298,1.058
207.328,1.053
207.358,1.055
207.388,1.052
207.418,1.055
207.448,1.055
207.478,1.057
207.508,1.049
207.538,1.053
207.568,1.056
207.598,1.058
207.628,1.055
207.658,1.056
207.688,1.056
207.718,1.052
207.748,1.052
207.778,1.057
207.808,1.055
207.838,1.055
207.868,1.056
207.898,1.059
207.928,1.052
207.958,1.050
207.988,1.057
208.018,1.060
208.048,1.055
208.078,1.051
208.108,1.052
208.138,1.056
208.168,1.055
208.198,1.056
208.228,1.051
208.258,1.056
208.288,1.059
208.318,1.052
208.348,1.050
208.378,1.053
208.408,1.052
208.438,1.052
208.468,1.055
208.498,1.056
208.528,1.054
208.558,1.053
208.588,1.055
208.618,1.053
208.648,1.048
208.678,1.050
208.708,1.056
208.738,1.058
208.768,1.058
208.798,1.052
208.828,1.049
208.858,1.053
208.888,1.051
208.918,1.053
208.948,1.049
208.978,1.058
209.008,1.060
209.038,1.054
209.068,1.052
209.098,1.053
209.128,1.052
209.158,1.054
209.188,1.055
209.218,1.058
209.248,1.058
209.278,1.054
209.308,1.054
209.338,1.055
209.368,1.051
209.398,1.055
209.428,1.057
209.458,1.056
209.488,1.055
209.518,1.053
209.548,1.053
209.578,1.052
209.608,1.056
209.638,1.057
209.668,1.048
209.698,1.056
209.728,1.059
209.758,1.052
209.788,1.051
209.818,1.050
209.848,1.051
209.878,1.056
209.908,1.057
209.938,1.056
209.968,1.052
209.998,1.055
210.028,1.056
210.058,1.055
210.088,1.050
210.118,1.057
210.148,1.057
210.178,1.056
210.208,1.056
210.238,1.052
210.268,1.054
210.298,1.056
210.328,1.050
210.358,1.058
210.388,1.053
210.418,1.060
210.448,1.055
210.478,1.053
210.508,1.051
210.538,1.054
210.568,1.053
210.598,1.056
210.628,1.055
210.658,1.056
210.688,1.055
210.718,1.053
210.748,1.055
210.778,1.056
210.808,1.050
210.838,1.052
210.868,1.058
210.898,1.057
210.928,1.059
210.958,1.054
210.988,1.053
211.018,1.054
211.048,1.051
211.078,1.052
211.108,1.054
211.138,1.060
211.168,1.054
211.198,1.057
211.228,1.050
211.258,1.050
211.288,1.055
211.318,1.053
211.348,1.056
211.378,1.057
211.408,1.052
211.438,1.054
211.468,1.054
211.498,1.056
211.528,1.053
211.558,1.054
211.588,1.062
211.618,1.059
211.648,1.054
211.678,1.053
211.708,1.055
211.738,1.052
211.768,1.051
211.798,1.053
211.828,1.051
211.858,1.058
211.888,1.053
211.918,1.051
211.948,1.055
211.978,1.049
212.008,1.054
212.038,1.051
212.068,1.056
212.098,1.057
212.128,1.056
212.158,1.053
212.188,1.058
212.218,1.054
212.248,1.051
212.278,1.054
212.308,1.058
212.338,1.057
212.368,1.051
212.398,1.053
212.428,1.053
212.458,1.053
212.488,1.052
212.518,1.053
212.548,1.051
212.578,1.060
212.608,1.056
212.638,1.051
212.668,1.053
212.698,1.055
212.728,1.056
212.758,1.057
212.788,1.055
212.818,1.060
212.848,1.056
212.878,1.053
212.908,1.051
212.938,1.056
212.968,1.048
212.998,1.057
213.028,1.061
213.058,1.055
213.088,1.053
213.118,1.052
213.148,1.054
213.178,1.054
213.208,1.051
213.238,1.050
213.268,1.054
213.298,1.060
213.328,1.057
213.358,1.053
213.388,1.053
213.418,1.054
213.448,1.050
213.478,1.053
213.508,1.055
213.538,1.058
213.568,1.055
213.598,1.054
213.628,1.052
213.658,1.056
213.688,1.054
213.718,1.051
213.748,1.057
213.778,1.055
213.808,1.059
213.838,1.055
213.868,1.056
213.898,1.053
213.928,1.052
213.958,1.053
213.988,1.053
214.018,1.058
214.048,1.056
214.078,1.055
214.108,1.052
214.138,1.052
214.168,1.056
214.198,1.054
214.228,1.055
214.258,1.055
214.288,1.055
214.318,1.056
214.348,1.058
214.378,1.055
214.408,1.051
214.438,1.047
214.468,1.057
214.498,1.061
214.528,1.058
214.558,1.052
214.588,1.049
214.618,1.054
214.648,1.061
214.678,1.052
214.708,1.048
214.738,1.056
214.768,1.056
214.798,1.057
214.828,1.052
214.858,1.051
214.888,1.053
214.918,1.054
214.948,1.055
214.978,1.056
215.008,1.056
215.038,1.055
215.068,1.055
215.098,1.055
215.128,1.053
215.158,1.054
215.188,1.056
215.218,1.056
215.248,1.055
215.278,1.051
215.308,1.049
215.338,1.055
215.368,1.053
215.398,1.054
215.428,1.050
215.458,1.057
215.488,1.056
215.518,1.054
215.548,1.052
215.578,1.054
215.608,1.053
215.638,1.056
215.668,1.058
215.698,1.057
215.728,1.056
215.758,1.057
215.788,1.055
215.818,1.054
215.848,1.053
215.878,1.050
215.908,1.058
215.938,1.057
215.968,1.054
215.998,1.052
216.028,1.057
216.058,1.056
216.088,1.053
216.118,1.057
216.148,1.050
216.178,1.059
216.208,1.058
216.238,1.053
216.268,1.054
216.298,1.057
216.328,1.056
216.358,1.051
216.388,1.055
216.418,1.059
216.448,1.054
216.478,1.056
216.508,1.055
216.538,1.057
216.568,1.051
216.598,1.053
216.628,1.064
216.658,1.059
216.688,1.054
216.718,1.053
216.748,1.052
216.778,1.052
216.808,1.057
216.838,1.056
216.868,1.052
216.898,1.059
216.928,1.058
216.958,1.056
216.988,1.054
217.018,1.051
217.048,1.054
217.078,1.053
217.108,1.056
217.138,1.054
217.168,1.053
217.198,1.052
217.228,1.052
217.258,1.056
217.288,1.051
217.318,1.051
217.348,1.054
217.378,1.058
217.408,1.056
217.438,1.055
217.468,1.053
217.498,1.061
217.528,1.055
217.558,1.051
217.588,1.050
217.618,1.059
217.648,1.058
217.678,1.060
217.708,1.050
217.738,1.060
217.768,1.051
217.798,1.053
217.828,1.055
217.858,1.056
217.888,1.059
217.918,1.059
217.948,1.051
217.978,1.062
218.008,1.053
218.038,1.046
218.068,1.051
218.098,1.057
218.128,1.057
218.158,1.052
218.188,1.051
218.218,1.052
218.248,1.059
218.278,1.056
218.308,1.063
218.338,1.052
218.368,1.050
218.398,1.054
218.428,1.044
218.458,1.053
218.488,1.054
218.518,1.054
218.548,1.054
218.578,1.056
218.608,1.059
218.638,1.054
218.668,1.051
218.698,1.056
218.728,1.053
218.758,1.053
218.788,1.054
218.818,1.058
218.848,1.056
218.878,1.056
218.908,1.054
218.938,1.054
218.968,1.050
218.998,1.047
219.028,1.053
219.058,1.054
219.088,1.059
219.118,1.059
219.148,1.056
219.178,1.052
219.208,1.052
219.238,1.054
219.268,1.053
219.298,1.054
219.328,1.057
219.358,1.054
219.388,1.055
219.418,1.056
219.448,1.052
219.478,1.050
219.508,1.059
219.538,1.059
219.568,1.054
219.598,1.057
219.628,1.055
219.658,1.056
219.688,1.053
219.718,1.056
219.748,1.051
219.778,1.058
219.808,1.056
219.838,1.056
219.868,1.053
219.898,1.050
219.928,1.052
219.958,1.053
219.988,1.056
220.018,1.057
220.048,1.054
220.078,1.056
220.108,1.054
220.138,1.056
220.168,1.051
220.198,1.055
220.228,1.060
220.258,1.053
220.288,1.054
220.318,1.051
220.348,1.052
220.378,1.053
220.408,1.051
220.438,1.053
220.468,1.057
220.498,1.057
220.528,1.056
220.558,1.055
220.588,1.053
220.618,1.055
220.648,1.053
220.678,1.050
220.708,1.054
220.738,1.056
220.768,1.056
220.798,1.052
220.828,1.051
220.858,1.056
220.888,1.054
220.918,1.060
220.948,1.055
220.978,1.052
221.008,1.052
221.038,1.053
221.068,1.055
221.098,1.057
221.128,1.051
221.158,1.059
221.188,1.055
221.218,1.056
221.248,1.050
221.278,1.054
221.308,1.055
221.338,1.054
221.368,1.055
221.398,1.058
221.428,1.056
221.458,1.059
221.488,1.057
221.518,1.048
221.548,1.049
221.578,1.051
221.608,1.057
221.638,1.052
221.668,1.055
221.698,1.056
221.728,1.058
221.758,1.056
221.788,1.053
221.818,1.048
221.848,1.055
221.878,1.059
221.908,1.056
221.938,1.052
221.968,1.052
221.998,1.056
222.028,1.055
222.058,1.056
222.088,1.055
222.118,1.057
222.148,1.058
222.178,1.056
222.208,1.053
222.238,1.053
222.268,1.054
222.298,1.060
222.328,1.056
222.358,1.054
222.388,1.054
222.418,1.054
222.448,1.057
222.478,1.056
222.508,1.047
222.538,1.058
222.568,1.058
222.598,1.058
222.628,1.053
222.658,1.049
222.688,1.051
222.718,1.058
222.748,1.057
222.778,1.056
222.808,1.053
222.838,1.058
222.868,1.055
222.898,1.049
222.928,1.053
222.958,1.054
222.988,1.061
223.018,1.058
223.048,1.055
223.078,1.054
223.108,1.053
223.138,1.055
223.168,1.057
223.198,1.051
223.228,1.058
223.258,1.055
223.288,1.058
223.318,1.051
223.348,1.052
223.378,1.054
223.408,1.052
223.438,1.055
223.468,1.055
223.498,1.058
223.528,1.057
223.558,1.053
223.588,1.050
223.618,1.056
223.648,1.056
223.678,1.056
223.708,1.055
223.738,1.053
223.768,1.049
223.798,1.054
223.828,1.055
223.858,1.052
223.888,1.053
223.918,1.057
223.948,1.059
223.978,1.052
224.008,1.052
224.038,1.052
224.068,1.050
224.098,1.056
224.128,1.056
224.158,1.056
224.188,1.053
224.218,1.056
224.248,1.057
224.278,1.052
224.308,1.048
224.338,1.056
224.368,1.059
224.398,1.056
224.428,1.050
224.458,1.059
224.488,1.051
224.518,1.054
224.548,1.054
224.578,1.053
224.608,1.052
224.638,1.057
224.668,1.059
224.698,1.052
224.728,1.053
224.758,1.054
224.788,1.054
224.818,1.055
224.848,1.055
224.878,1.055
224.908,1.054
224.938,1.058
224.968,1.058
224.998,1.059
225.028,1.047
225.058,1.053
225.088,1.056
225.118,1.061
225.148,1.054
225.178,1.060
225.208,1.053
225.238,1.054
225.268,1.053
225.298,1.056
225.328,1.051
225.358,1.057
225.388,1.058
225.418,1.058
225.448,1.052
225.478,1.056
225.508,1.054
225.538,1.059
225.568,1.056
225.598,1.055
225.628,1.058
225.658,1.052
225.688,1.055
225.718,1.053
225.748,1.053
225.778,1.050
225.808,1.052
225.838,1.062
225.868,1.057
225.898,1.055
225.928,1.058
225.958,1.053
225.988,1.057
226.018,1.052
226.048,1.051
226.078,1.054
226.108,1.053
226.138,1.053
226.168,1.055
226.198,1.053
226.228,1.053
226.258,1.054
226.288,1.058
226.318,1.058
226.348,1.058
226.378,1.057
226.408,1.053
226.438,1.051
226.468,1.051
226.498,1.053
226.528,1.055
226.558,1.060
226.588,1.057
226.618,1.054
226.648,1.050
226.678,1.053
226.708,1.053
226.738,1.052
226.768,1.054
226.798,1.046
226.828,1.060
226.858,1.060
226.888,1.057
226.918,1.053
226.948,1.055
226.978,1.059
227.008,1.054
227.038,1.053
227.068,1.059
227.098,1.056
227.128,1.060
227.158,1.057
227.188,1.053
227.218,1.052
227.248,1.053
227.278,1.059
227.308,1.057
227.338,1.052
227.368,1.053
227.398,1.052
227.428,1.053
227.458,1.054
227.488,1.055
227.518,1.047
227.548,1.054
227.578,1.056
227.608,1.054
227.638,1.052
227.668,1.055
227.698,1.056
227.728,1.054
227.758,1.055
227.788,1.055
227.818,1.057
227.848,1.055
227.878,1.055
227.908,1.056
227.938,1.055
227.968,1.049
227.998,1.055
228.028,1.056
228.058,1.058
228.088,1.057
228.118,1.058
228.148,1.053
228.178,1.055
228.208,1.056
228.238,1.055
228.268,1.050
228.298,1.057
228.328,1.060
228.358,1.055
228.388,1.048
228.418,1.051
228.448,1.057
228.478,1.053
228.508,1.057
228.538,1.050
228.568,1.056
228.598,1.053
228.628,1.057
228.658,1.055
228.688,1.057
228.718,1.047
228.748,1.053
228.778,1.051
228.808,1.063
228.838,1.051
228.868,1.051
228.898,1.052
228.928,1.050
228.958,1.056
228.988,1.054
229.018,1.050
229.048,1.059
229.078,1.062
229.108,1.057
229.138,1.050
229.168,1.052
229.198,1.054
229.228,1.053
229.258,1.056
229.288,1.058
229.318,1.058
229.348,1.056
229.378,1.057
229.408,1.059
229.438,1.057
229.468,1.047
229.498,1.053
229.528,1.059
229.558,1.059
229.588,1.052
229.618,1.052
229.648,1.055
229.678,1.053
229.708,1.055
229.738,1.055
229.768,1.049
229.798,1.060
229.828,1.059
229.858,1.056
229.888,1.049
229.918,1.055
229.948,1.056
229.978,1.055
230.008,1.052
230.038,1.057
230.068,1.055
230.098,1.050
230.128,1.055
230.158,1.052
230.188,1.054
230.218,1.052
230.248,1.051
230.278,1.060
230.308,1.058
230.338,1.056
230.368,1.053
230.398,1.055
230.428,1.058
230.458,1.049
230.488,1.055
230.518,1.053
230.548,1.054
230.578,1.057
230.608,1.056
230.638,1.055
230.668,1.054
230.698,1.057
230.728,1.056
230.758,1.058
230.788,1.054
230.818,1.056
230.848,1.054
230.878,1.060
230.908,1.055
230.938,1.054
230.968,1.052
230.998,1.056
231.028,1.059
231.058,1.054
231.088,1.054
231.118,1.055
231.148,1.056
231.178,1.057
231.208,1.052
231.238,1.048
231.268,1.059
231.298,1.060
231.328,1.056
231.358,1.051
231.388,1.052
231.418,1.052
231.448,1.053
231.478,1.055
231.508,1.053
231.538,1.055
231.568,1.055
231.598,1.053
231.628,1.050
231.658,1.053
231.688,1.050
231.718,1.051
231.748,1.055
231.778,1.061
231.808,1.054
231.838,1.053
231.868,1.053
231.898,1.054
231.928,1.055
231.958,1.056
231.988,1.049
232.018,1.056
232.048,1.059
232.078,1.055
232.108,1.049
232.138,1.052
232.168,1.055
232.198,1.056
232.228,1.057
232.258,1.059
232.288,1.058
232.318,1.053
232.348,1.052
232.378,1.054
232.408,1.048
232.438,1.054
232.468,1.058
232.498,1.062
232.528,1.052
232.558,1.054
232.588,1.053
232.618,1.056
232.648,1.061
232.678,1.055
232.708,1.052
232.738,1.053
232.768,1.053
232.798,1.055
232.828,1.053
232.858,1.054
232.888,1.053
232.918,1.055
232.948,1.054
232.978,1.053
233.008,1.056
233.038,1.054
233.068,1.053
233.098,1.056
233.128,1.051
233.158,1.049
233.188,1.051
233.218,1.056
233.248,1.059
233.278,1.064
233.308,1.056
233.338,1.053
233.368,1.058
233.398,1.049
233.428,1.053
233.458,1.049
233.488,1.058
233.518,1.059
233.548,1.055
233.578,1.053
233.608,1.053
233.638,1.054
233.668,1.052
233.698,1.056
233.728,1.055
233.758,1.054
233.788,1.052
233.818,1.056
233.848,1.055
233.878,1.053
233.908,1.052
233.938,1.056
233.968,1.058
233.998,1.056
234.028,1.054
234.058,1.053
234.088,1.054
234.118,1.050
234.148,1.056
234.178,1.053
234.208,1.058
234.238,1.059
234.268,1.056
234.298,1.052
234.328,1.053
234.358,1.052
234.388,1.058
234.418,1.054
234.448,1.054
