df_hash,22ZHK4.8FYAMK
253.882,1.072
253.912,1.073
253.942,1.070
253.972,1.071
254.002,1.074
254.032,1.075
254.062,1.069
254.092,1.075
254.122,1.081
254.152,1.070
254.182,1.074
254.212,1.072
254.242,1.070
254.272,1.073
254.302,1.069
254.332,1.074
254.362,1.080
254.392,1.078
254.422,1.083
254.452,1.076
254.482,1.069
254.512,1.070
254.542,1.061
254.572,1.065
254.602,1.073
254.632,1.080
254.662,1.080
254.692,1.069
254.722,1.074
254.752,1.079
254.782,1.076
254.812,1.080
254.842,1.082
254.872,1.084
254.902,1.086
254.932,1.081
254.962,1.080
254.992,1.076
255.022,1.067
255.052,1.067
255.082,1.060
255.112,1.059
255.142,1.062
255.172,1.062
255.202,1.066
255.232,1.062
255.262,1.072
255.292,1.070
255.322,1.070
255.352,1.068
255.382,1.071
255.412,1.061
255.442,1.066
255.472,1.074
255.502,1.069
255.532,1.069
255.562,1.074
255.592,1.066
255.622,1.073
255.652,1.071
255.682,1.067
255.712,1.075
255.742,1.071
255.772,1.068
255.802,1.071
255.832,1.068
255.862,1.070
255.892,1.071
255.922,1.072
255.952,1.072
255.982,1.073
256.012,1.076
256.042,1.076
256.072,1.069
256.102,1.067
256.132,1.075
256.162,1.075
256.192,1.070
256.222,1.069
256.252,1.074
256.282,1.075
256.312,1.068
256.342,1.069
256.372,1.073
256.402,1.072
256.432,1.076
256.462,1.075
256.492,1.072
256.522,1.071
256.552,1.068
256.582,1.071
256.612,1.074
256.642,1.070
256.672,1.073
256.702,1.078
256.732,1.070
256.762,1.064
256.792,1.068
256.822,1.076
256.852,1.074
256.882,1.070
256.912,1.074
256.942,1.076
256.972,1.073
257.002,1.070
257.032,1.069
257.062,1.072
257.092,1.076
257.122,1.071
257.152,1.072
257.182,1.073
257.212,1.072
257.242,1.069
257.272,1.068
257.302,1.073
257.332,1.075
257.362,1.074
257.392,1.071
257.422,1.067
257.452,1.070
257.482,1.075
257.512,1.074
257.542,1.069
257.572,1.075
257.602,1.073
257.632,1.069
257.662,1.067
257.692,1.071
257.722,1.075
257.752,1.076
257.782,1.077
257.812,1.069
257.842,1.072
257.872,1.074
257.902,1.075
257.932,1.067
257.962,1.067
257.992,1.070
258.022,1.072
258.052,1.072
258.082,1.070
258.112,1.069
258.142,1.077
258.172,1.074
258.202,1.072
258.232,1.074
258.262,1.073
258.292,1.071
258.322,1.072
258.352,1.077
258.382,1.070
258.412,1.078
258.442,1.079
258.472,1.077
258.502,1.079
258.532,1.084
258.562,1.077
258.592,1.088
258.622,1.071
258.652,1.061
258.682,1.084
258.712,1.082
258.742,1.075
258.772,1.057
258.802,1.058
258.832,1.074
258.862,1.067
258.892,1.088
258.922,1.091
258.952,1.080
258.982,1.085
259.012,1.078
259.042,1.079
259.072,1.080
259.102,1.084
259.132,1.084
259.162,1.080
259.192,1.085
259.222,1.092
259.252,1.083
259.282,1.076
259.312,1.074
259.342,1.064
259.372,1.043
259.402,1.053
259.432,1.047
259.462,1.049
259.492,1.062
259.522,1.063
259.552,1.064
259.582,1.063
259.612,1.056
259.642,1.046
259.672,1.060
259.702,1.054
259.732,1.043
259.762,1.041
259.792,1.039
259.822,1.040
259.852,1.052
259.882,1.064
259.912,1.062
259.942,1.057
259.972,1.049
260.002,1.043
260.032,1.060
260.062,1.062
260.092,1.051
260.122,1.040
260.152,1.043
260.182,1.045
260.212,1.051
260.242,1.051
260.272,1.056
260.302,1.079
260.332,1.060
260.362,1.043
260.392,1.061
260.422,1.048
260.452,1.060
260.482,1.077
260.512,1.064
260.542,1.066
260.572,1.074
260.602,1.068
260.632,1.073
260.662,1.068
260.692,1.059
260.721,1.062
260.752,1.056
260.782,1.054
260.812,1.076
260.842,1.075
260.872,1.072
260.902,1.073
260.932,1.072
260.962,1.070
260.992,1.072
261.022,1.078
261.052,1.061
261.082,1.072
261.112,1.062
261.142,1.062
261.172,1.071
261.202,1.066
261.232,1.073
261.262,1.078
261.292,1.070
261.322,1.077
261.352,1.077
261.382,1.076
261.412,1.072
261.442,1.079
261.471,1.069
261.502,1.068
261.532,1.072
261.562,1.069
261.592,1.069
261.622,1.065
261.652,1.068
261.682,1.072
261.712,1.077
261.742,1.073
261.772,1.083
261.802,1.080
261.832,1.080
261.862,1.079
261.892,1.072
261.922,1.080
261.952,1.068
261.982,1.070
262.012,1.072
262.042,1.067
262.072,1.067
262.102,1.070
262.132,1.076
262.162,1.069
262.192,1.069
262.221,1.065
262.252,1.076
262.282,1.080
262.312,1.071
262.342,1.072
262.372,1.076
262.402,1.065
262.432,1.070
262.462,1.072
262.492,1.070
262.522,1.069
262.552,1.066
262.582,1.079
262.612,1.082
262.642,1.078
262.672,1.084
262.702,1.086
262.732,1.083
262.762,1.078
262.792,1.082
262.822,1.080
262.852,1.075
262.882,1.078
262.912,1.080
262.942,1.089
262.971,1.089
263.002,1.088
263.032,1.090
263.062,1.079
263.092,1.071
263.122,1.075
263.152,1.071
263.182,1.074
263.212,1.078
263.242,1.070
263.272,1.080
263.302,1.079
263.332,1.083
263.362,1.092
263.392,1.078
263.422,1.059
263.452,1.049
263.482,1.036
263.512,1.045
263.542,1.048
263.572,1.054
263.602,1.065
263.632,1.070
263.662,1.078
263.692,1.091
263.721,1.079
263.752,1.078
263.782,1.085
263.812,1.073
263.842,1.058
263.872,1.062
263.902,1.074
263.932,1.061
263.962,1.058
263.992,1.069
264.022,1.076
264.052,1.069
264.082,1.072
264.112,1.076
264.142,1.074
264.172,1.072
264.202,1.075
264.232,1.082
264.262,1.082
264.292,1.076
264.322,1.076
264.352,1.079
264.382,1.075
264.412,1.075
264.442,1.086
264.471,1.083
264.502,1.073
264.532,1.075
264.562,1.085
264.592,1.079
264.622,1.075
264.652,1.080
264.682,1.072
264.712,1.075
264.742,1.074
264.772,1.077
264.802,1.079
264.832,1.078
264.862,1.081
264.892,1.084
264.922,1.085
264.952,1.084
264.982,1.081
265.012,1.082
265.042,1.085
265.072,1.077
265.102,1.075
265.132,1.076
265.162,1.086
265.192,1.086
265.221,1.082
265.252,1.079
265.282,1.078
265.312,1.090
265.342,1.082
265.372,1.081
265.402,1.084
265.432,1.090
265.462,1.088
265.492,1.086
265.522,1.079
265.552,1.074
265.582,1.070
265.612,1.073
265.642,1.082
265.672,1.084
265.702,1.081
265.732,1.082
265.762,1.083
265.792,1.084
265.822,1.080
265.852,1.083
265.882,1.083
265.912,1.076
265.942,1.079
265.971,1.081
266.002,1.084
266.032,1.086
266.062,1.086
266.092,1.080
266.122,1.082
266.152,1.084
266.182,1.078
266.212,1.077
266.242,1.084
266.272,1.085
266.302,1.080
266.332,1.082
266.362,1.081
266.392,1.084
266.422,1.085
266.452,1.087
266.482,1.085
266.512,1.083
266.542,1.082
266.572,1.077
266.602,1.080
266.632,1.084
266.662,1.081
266.692,1.082
266.721,1.079
266.752,1.078
266.782,1.080
266.812,1.081
266.842,1.085
266.872,1.081
266.902,1.078
266.932,1.082
266.962,1.084
266.992,1.082
267.022,1.075
267.052,1.081
267.082,1.087
267.112,1.083
267.142,1.084
267.172,1.085
267.202,1.080
267.232,1.084
267.262,1.078
267.292,1.086
267.322,1.083
267.352,1.079
267.382,1.080
267.412,1.083
267.442,1.088
267.471,1.085
267.502,1.082
267.532,1.074
267.562,1.085
267.592,1.084
267.622,1.083
267.652,1.083
267.682,1.082
267.712,1.078
267.742,1.078
267.772,1.082
267.802,1.081
267.832,1.081
267.862,1.081
267.892,1.081
267.922,1.082
267.952,1.083
267.982,1.082
268.012,1.082
268.042,1.075
268.072,1.080
268.102,1.084
268.132,1.083
268.162,1.079
268.192,1.075
268.221,1.082
268.252,1.083
268.282,1.083
268.312,1.084
268.342,1.085
268.372,1.076
268.402,1.079
268.432,1.084
268.462,1.088
268.492,1.085
268.522,1.082
268.552,1.081
268.582,1.080
268.612,1.081
268.642,1.079
268.672,1.082
268.702,1.082
268.732,1.080
268.762,1.077
268.792,1.082
268.822,1.083
268.852,1.079
268.882,1.078
268.912,1.080
268.942,1.082
268.971,1.079
269.002,1.079
269.032,1.079
269.062,1.080
269.092,1.085
269.122,1.087
269.152,1.081
269.182,1.082
269.212,1.083
269.242,1.082
269.272,1.084
269.302,1.080
269.332,1.090
269.362,1.083
269.392,1.080
269.422,1.082
269.452,1.077
269.482,1.075
269.512,1.084
269.542,1.085
269.572,1.082
269.602,1.079
269.632,1.076
269.662,1.084
269.692,1.085
269.721,1.077
269.752,1.080
269.782,1.078
269.812,1.081
269.842,1.076
269.872,1.082
269.902,1.076
269.932,1.078
269.962,1.079
269.992,1.085
270.022,1.082
270.052,1.087
270.082,1.083
270.112,1.075
270.142,1.079
270.172,1.079
270.202,1.083
270.232,1.090
270.262,1.082
270.292,1.083
270.322,1.087
270.352,1.092
270.382,1.078
270.412,1.077
270.442,1.078
270.471,1.072
270.502,1.071
270.532,1.078
270.562,1.082
270.592,1.078
270.622,1.074
270.652,1.077
270.682,1.080
270.712,1.087
270.742,1.082
270.772,1.076
270.802,1.080
270.832,1.089
270.862,1.089
270.892,1.083
270.922,1.078
270.952,1.082
270.982,1.088
271.012,1.084
271.042,1.079
271.072,1.079
271.102,1.078
271.132,1.084
271.162,1.078
271.192,1.078
271.221,1.081
271.252,1.080
271.282,1.082
271.312,1.082
271.342,1.087
271.372,1.085
271.402,1.081
271.432,1.073
271.462,1.082
271.492,1.084
271.522,1.080
271.552,1.078
271.582,1.084
271.612,1.080
271.642,1.085
271.672,1.078
271.702,1.077
271.732,1.078
271.762,1.081
271.792,1.083
271.822,1.083
271.852,1.085
271.882,1.088
271.912,1.082
271.942,1.079
271.971,1.080
272.002,1.081
272.032,1.077
272.062,1.079
272.092,1.081
272.122,1.075
272.152,1.075
272.182,1.082
272.212,1.081
272.242,1.080
272.272,1.085
272.302,1.079
272.332,1.077
272.362,1.079
272.392,1.083
272.422,1.083
272.452,1.082
272.482,1.080
272.512,1.078
272.542,1.077
272.572,1.080
272.602,1.087
272.632,1.084
272.662,1.077
272.692,1.077
272.721,1.081
272.752,1.083
272.782,1.085
272.812,1.086
272.842,1.082
272.872,1.073
272.902,1.084
272.932,1.081
272.962,1.080
272.992,1.083
273.022,1.079
273.052,1.082
273.082,1.079
273.112,1.084
273.142,1.082
273.172,1.078
273.202,1.083
273.232,1.083
273.262,1.080
273.292,1.080
273.322,1.078
273.352,1.079
273.382,1.083
273.412,1.078
273.442,1.084
273.471,1.084
273.502,1.079
273.532,1.079
273.562,1.077
273.592,1.081
273.622,1.083
273.652,1.081
273.682,1.077
273.712,1.080
273.742,1.082
273.772,1.083
273.802,1.080
273.832,1.084
273.862,1.083
273.892,1.081
273.922,1.087
273.952,1.082
273.982,1.082
274.012,1.080
274.042,1.076
274.072,1.079
274.102,1.078
274.132,1.079
274.162,1.077
274.192,1.083
274.221,1.086
274.252,1.082
274.282,1.082
274.312,1.081
274.342,1.074
274.372,1.079
274.402,1.079
274.432,1.075
274.462,1.076
274.492,1.085
274.522,1.088
274.552,1.083
274.582,1.081
274.612,1.080
274.642,1.080
274.672,1.079
274.702,1.077
274.732,1.081
274.762,1.074
274.792,1.079
274.822,1.086
274.852,1.079
274.882,1.077
274.912,1.079
274.942,1.082
274.971,1.085
275.002,1.086
275.032,1.089
275.062,1.088
275.092,1.079
275.122,1.087
275.152,1.085
275.182,1.074
275.212,1.085
275.242,1.078
275.272,1.087
275.302,1.077
275.332,1.074
275.362,1.080
275.392,1.080
275.422,1.082
275.452,1.082
275.482,1.077
275.512,1.082
275.542,1.083
275.572,1.070
275.602,1.074
275.632,1.081
275.662,1.081
275.692,1.060
275.721,1.087
275.752,1.080
275.782,1.094
275.812,1.090
275.842,1.081
275.872,1.076
275.902,1.084
275.932,1.083
275.962,1.082
275.992,1.085
276.022,1.085
276.052,1.080
276.082,1.084
276.112,1.082
276.142,1.078
276.172,1.088
276.202,1.085
276.232,1.088
276.262,1.084
276.292,1.081
276.322,1.090
276.352,1.096
276.382,1.100
276.412,1.104
276.442,1.102
276.471,1.094
276.502,1.090
276.532,1.097
276.562,1.098
276.592,1.091
276.622,1.080
276.652,1.084
276.682,1.072
276.712,1.078
276.742,1.074
276.772,1.068
276.802,1.071
276.832,1.075
276.862,1.075
276.892,1.074
276.922,1.073
276.952,1.045
276.982,1.061
277.012,1.061
277.042,1.037
277.072,1.019
277.102,1.046
277.132,1.081
277.162,1.064
277.192,1.061
277.221,1.062
277.252,1.064
277.282,1.037
277.312,1.038
277.342,1.070
277.372,1.038
277.402,1.050
277.432,1.071
277.462,1.053
277.492,1.072
277.522,1.072
277.552,1.067
277.582,1.060
277.612,1.060
277.642,1.050
277.672,1.071
277.702,1.076
277.732,1.072
277.762,1.068
277.792,1.060
277.822,1.053
277.852,1.053
277.882,1.055
277.912,1.064
277.942,1.081
277.971,1.070
278.002,1.057
278.032,1.085
278.062,1.073
278.092,1.064
278.122,1.081
278.152,1.083
278.182,1.064
278.212,1.066
278.242,1.071
278.272,1.074
278.302,1.072
278.332,1.080
278.362,1.085
278.392,1.086
278.422,1.080
278.452,1.075
278.482,1.071
278.512,1.072
278.542,1.064
278.572,1.067
278.602,1.068
278.632,1.080
278.662,1.068
278.692,1.075
278.721,1.080
278.752,1.075
278.782,1.070
278.812,1.075
278.842,1.070
278.872,1.071
278.902,1.077
278.932,1.076
278.962,1.074
278.992,1.072
279.022,1.072
279.052,1.069
279.082,1.071
279.112,1.074
279.142,1.074
279.172,1.070
279.202,1.075
279.232,1.076
279.262,1.075
279.292,1.077
279.322,1.074
279.352,1.075
279.382,1.075
279.412,1.071
279.442,1.075
279.471,1.074
279.502,1.075
279.532,1.076
279.562,1.074
279.592,1.069
279.622,1.077
279.652,1.072
279.682,1.072
279.712,1.074
279.742,1.076
279.772,1.075
279.802,1.079
279.832,1.075
279.862,1.074
279.892,1.073
279.922,1.078
279.952,1.067
279.982,1.071
280.012,1.075
280.042,1.078
280.072,1.077
280.102,1.064
280.132,1.070
280.162,1.080
280.192,1.072
280.221,1.071
280.252,1.074
280.282,1.069
280.312,1.069
280.342,1.073
280.372,1.071
280.402,1.078
280.432,1.077
280.462,1.075
280.492,1.075
280.522,1.076
280.552,1.076
280.582,1.075
280.612,1.080
280.642,1.076
280.672,1.081
280.702,1.077
280.732,1.078
280.762,1.079
280.792,1.075
280.822,1.072
280.852,1.082
280.882,1.092
280.912,1.074
280.942,1.069
280.971,1.072
281.002,1.057
281.032,1.060
281.062,1.080
281.092,1.068
281.122,1.066
281.152,1.087
281.182,1.078
281.212,1.069
281.242,1.072
281.272,1.065
281.302,1.055
281.332,1.078
281.362,1.070
281.392,1.053
281.422,1.063
281.452,1.068
281.482,1.053
281.512,1.053
281.542,1.058
281.572,1.075
281.602,1.076
281.632,1.074
281.662,1.077
281.692,1.083
281.721,1.076
281.752,1.075
281.782,1.093
281.812,1.087
281.842,1.075
281.872,1.081
281.902,1.079
281.932,1.072
281.962,1.079
281.992,1.078
282.022,1.072
282.052,1.080
282.082,1.082
282.112,1.080
282.142,1.071
282.172,1.078
282.202,1.079
282.232,1.076
282.262,1.069
282.292,1.071
282.322,1.072
282.352,1.068
282.382,1.073
282.412,1.069
282.442,1.072
282.471,1.075
282.502,1.073
282.532,1.071
282.562,1.072
282.592,1.077
282.622,1.069
282.652,1.072
282.682,1.073
282.712,1.075
282.742,1.076
282.772,1.065
282.802,1.076
282.832,1.082
282.862,1.075
282.892,1.075
282.922,1.078
282.952,1.078
282.982,1.073
283.012,1.076
283.042,1.083
283.072,1.078
283.102,1.071
283.132,1.071
283.162,1.079
283.192,1.075
283.221,1.071
283.252,1.078
283.282,1.077
283.312,1.072
283.342,1.078
283.372,1.075
283.402,1.072
283.432,1.072
283.462,1.083
283.492,1.085
283.522,1.073
283.552,1.078
283.582,1.102
283.612,1.085
283.642,1.076
283.672,1.081
283.702,1.063
283.732,1.063
283.762,1.076
283.792,1.090
283.822,1.094
283.852,1.094
283.882,1.075
283.912,1.075
283.942,1.081
283.971,1.085
284.002,1.076
284.032,1.087
284.062,1.086
284.092,1.076
284.122,1.084
284.152,1.079
284.182,1.071
284.212,1.073
284.242,1.079
284.272,1.063
284.302,1.072
284.332,1.079
284.362,1.082
284.392,1.075
284.422,1.070
284.452,1.067
284.482,1.063
284.512,1.063
284.542,1.064
284.572,1.055
284.602,1.057
284.632,1.058
284.662,1.058
284.692,1.065
284.721,1.067
284.752,1.075
284.782,1.061
284.812,1.038
284.842,1.069
284.872,1.063
284.902,1.058
284.932,1.058
284.962,1.069
284.992,1.069
285.022,1.067
285.052,1.062
285.082,1.064
285.112,1.061
285.142,1.062
285.172,1.063
285.202,1.068
285.232,1.064
285.262,1.057
285.292,1.065
285.322,1.066
285.352,1.062
285.382,1.067
285.412,1.066
285.442,1.069
285.471,1.063
285.502,1.064
285.532,1.070
285.562,1.071
285.592,1.067
285.622,1.067
285.652,1.070
285.682,1.075
285.712,1.071
285.742,1.067
285.772,1.062
285.802,1.066
285.832,1.072
285.862,1.067
285.892,1.070
285.922,1.070
285.952,1.071
285.982,1.068
286.012,1.067
286.042,1.074
286.072,1.070
286.102,1.063
286.132,1.062
286.162,1.070
286.192,1.064
286.221,1.072
286.252,1.072
286.282,1.066
286.312,1.072
286.342,1.068
286.372,1.065
286.402,1.067
286.432,1.067
286.462,1.064
286.492,1.071
286.522,1.070
286.552,1.065
286.582,1.069
286.612,1.071
286.642,1.071
286.672,1.066
286.702,1.065
286.732,1.068
286.762,1.068
286.792,1.074
286.822,1.064
286.852,1.064
286.882,1.070
286.912,1.067
286.942,1.066
286.971,1.068
287.002,1.072
287.032,1.070
287.062,1.069
287.092,1.067
287.122,1.067
287.152,1.070
287.182,1.065
287.212,1.063
287.242,1.063
287.272,1.071
287.302,1.067
287.332,1.068
287.362,1.068
287.392,1.071
287.422,1.062
287.452,1.072
287.482,1.077
287.512,1.069
287.542,1.064
287.572,1.073
287.602,1.074
287.632,1.068
287.662,1.063
287.692,1.071
287.721,1.065
287.752,1.062
287.782,1.073
287.812,1.061
287.842,1.067
287.872,1.081
287.902,1.063
287.932,1.066
287.962,1.065
287.992,1.066
288.022,1.059
288.052,1.066
288.082,1.062
288.112,1.065
288.142,1.068
288.172,1.064
288.202,1.072
288.232,1.070
288.262,1.070
288.292,1.068
288.322,1.069
288.352,1.072
288.382,1.067
288.412,1.074
288.442,1.069
288.471,1.068
288.502,1.069
288.532,1.065
288.562,1.066
288.592,1.066
288.622,1.072
288.652,1.065
288.682,1.071
288.712,1.067
288.742,1.067
288.772,1.068
288.802,1.064
288.832,1.062
288.862,1.070
288.892,1.071
288.922,1.066
288.952,1.072
288.982,1.076
289.012,1.071
289.042,1.073
289.072,1.082
289.102,1.067
289.132,1.074
289.162,1.077
289.192,1.078
289.221,1.078
289.252,1.080
289.282,1.080
289.312,1.080
289.342,1.086
289.372,1.076
289.402,1.064
289.432,1.075
289.462,1.067
289.492,1.060
289.522,1.051
289.552,1.054
289.582,1.049
289.612,1.042
289.642,1.036
289.672,1.048
289.702,1.047
289.732,1.051
289.762,1.064
289.792,1.070
289.822,1.072
289.852,1.073
289.882,1.070
289.912,1.053
289.942,1.050
289.971,1.052
290.002,1.045
290.032,1.062
290.062,1.049
290.092,1.048
290.122,1.062
290.152,1.075
290.182,1.074
290.212,1.045
290.242,0.992
290.272,0.967
290.302,1.017
290.332,1.022
290.362,1.023
290.392,1.045
290.422,1.052
290.452,1.055
290.482,1.060
290.512,1.060
290.542,1.024
290.572,0.963
290.602,0.999
290.632,1.001
290.662,1.016
290.692,1.029
290.721,1.014
290.752,1.022
290.782,1.073
290.812,1.051
290.842,1.055
290.872,1.043
290.902,1.066
290.932,1.082
290.962,1.078
290.992,1.056
291.022,1.083
291.052,1.025
291.082,1.038
291.112,1.033
291.142,1.036
291.172,1.034
291.202,1.046
291.232,1.084
291.262,1.088
291.292,1.070
291.322,1.070
291.352,1.089
291.382,1.089
291.412,1.091
291.442,1.085
291.471,1.080
291.502,1.064
291.532,1.058
291.562,1.055
291.592,1.066
291.622,1.062
291.652,1.067
291.682,1.076
291.712,1.062
291.742,1.059
291.772,1.054
291.802,1.056
291.832,1.062
291.862,1.057
291.892,1.043
291.922,1.043
291.952,1.063
291.982,1.064
292.012,1.041
292.042,1.041
292.072,1.051
292.102,1.062
292.132,1.057
292.162,1.061
292.192,1.049
292.221,1.053
292.252,1.062
292.282,1.069
292.312,1.062
292.342,1.062
292.372,1.058
292.402,1.037
292.432,1.038
292.462,1.038
292.492,1.060
292.522,1.054
292.552,1.061
292.582,1.035
292.612,1.032
292.642,1.059
292.672,1.047
292.702,1.042
292.732,1.038
292.762,1.047
292.792,1.050
292.822,1.053
292.852,1.044
292.882,1.043
292.912,1.040
292.942,1.043
292.971,1.027
293.002,1.041
293.032,1.041
293.062,1.041
293.092,1.049
293.122,1.043
293.152,1.043
293.182,1.056
293.212,1.040
293.242,1.056
293.272,1.048
293.302,1.034
293.332,1.044
293.362,1.049
293.392,1.054
293.422,1.048
293.452,1.056
293.482,1.054
293.512,1.062
293.542,1.061
293.572,1.059
293.602,1.059
293.632,1.056
293.662,1.048
293.692,1.046
293.721,1.050
293.752,1.057
293.782,1.061
293.812,1.062
293.842,1.066
293.872,1.056
293.902,1.065
293.932,1.057
293.962,1.051
293.992,1.056
294.022,1.058
294.052,1.056
294.082,1.068
294.112,1.053
294.142,1.041
294.172,1.077
294.202,1.075
294.232,1.060
294.262,1.056
294.292,1.067
294.322,1.065
294.352,1.056
294.382,1.077
294.412,1.084
294.442,1.071
294.471,1.069
294.502,1.062
294.532,1.071
294.562,1.062
294.592,1.067
294.622,1.062
294.652,1.066
294.682,1.063
294.712,1.061
294.742,1.058
294.772,1.068
294.802,1.073
294.832,1.062
294.862,1.061
294.892,1.064
294.922,1.084
294.952,1.066
294.982,1.058
295.012,1.052
295.042,1.059
295.072,1.066
295.102,1.054
295.132,1.062
295.162,1.062
295.192,1.064
295.221,1.062
295.252,1.062
295.282,1.061
295.312,1.054
295.342,1.064
295.372,1.069
295.402,1.066
295.432,1.060
295.462,1.056
295.492,1.062
295.522,1.061
295.552,1.066
295.582,1.068
295.612,1.069
295.642,1.059
295.672,1.062
295.702,1.062
295.732,1.070
295.762,1.062
295.792,1.061
295.822,1.062
295.852,1.063
295.882,1.062
295.912,1.059
295.942,1.060
295.971,1.062
296.002,1.065
296.032,1.066
296.062,1.067
296.092,1.062
296.122,1.068
296.152,1.064
296.182,1.064
296.212,1.065
296.242,1.062
296.272,1.061
296.302,1.066
296.332,1.063
296.362,1.065
296.392,1.062
296.422,1.068
296.452,1.074
296.482,1.068
296.512,1.064
296.542,1.070
296.572,1.063
296.602,1.058
296.632,1.062
296.662,1.063
296.692,1.061
296.721,1.062
296.752,1.064
296.782,1.065
296.812,1.069
296.842,1.066
296.872,1.057
296.902,1.059
296.932,1.058
296.962,1.070
296.992,1.064
297.022,1.067
297.052,1.066
297.082,1.061
297.112,1.059
297.142,1.068
297.172,1.067
297.202,1.060
297.232,1.066
297.262,1.069
297.292,1.065
297.322,1.067
297.352,1.067
297.382,1.066
297.412,1.073
297.442,1.072
297.471,1.065
297.502,1.053
297.532,1.066
297.562,1.069
297.592,1.049
297.622,1.051
297.652,1.070
297.682,1.068
297.712,1.063
297.742,1.053
297.772,1.062
297.802,1.053
297.832,1.061
297.862,1.067
297.892,1.063
297.922,1.054
297.952,1.053
297.982,1.061
298.012,1.059
298.042,1.050
298.072,1.061
298.102,1.064
298.132,1.063
298.162,1.055
298.192,1.066
298.221,1.069
298.252,1.060
298.282,1.065
298.312,1.061
298.342,1.061
298.372,1.051
298.402,1.063
298.432,1.074
298.462,1.068
298.492,1.060
298.522,1.062
298.552,1.062
298.582,1.063
298.612,1.062
298.642,1.060
298.672,1.063
298.702,1.068
298.732,1.067
298.762,1.059
298.792,1.060
298.822,1.066
298.852,1.062
298.882,1.059
298.912,1.062
298.942,1.064
298.971,1.063
299.002,1.060
299.032,1.062
299.062,1.069
299.092,1.067
299.122,1.060
299.152,1.066
299.182,1.064
299.212,1.058
299.242,1.060
299.272,1.061
299.302,1.064
299.332,1.065
299.362,1.065
299.392,1.061
299.422,1.062
299.452,1.063
299.482,1.068
299.512,1.062
299.542,1.069
299.572,1.066
299.602,1.062
299.632,1.063
299.662,1.062
299.692,1.059
299.721,1.069
299.752,1.062
299.782,1.062
299.812,1.064
299.842,1.067
299.872,1.063
299.902,1.065
299.932,1.060
299.962,1.062
299.992,1.069
300.022,1.070
300.052,1.063
300.082,1.057
300.112,1.065
300.142,1.064
300.172,1.061
300.202,1.058
300.232,1.056
300.262,1.062
300.292,1.063
300.322,1.063
300.352,1.062
300.382,1.061
300.412,1.067
300.442,1.067
300.471,1.062
300.502,1.062
300.532,1.062
300.562,1.062
300.592,1.063
300.622,1.064
300.652,1.062
300.682,1.062
300.712,1.063
300.742,1.062
300.772,1.061
300.802,1.062
300.832,1.068
300.862,1.062
300.892,1.060
300.922,1.062
300.952,1.065
300.982,1.062
301.012,1.062
301.042,1.061
301.072,1.060
301.102,1.055
301.132,1.063
301.162,1.067
301.192,1.067
301.221,1.063
301.252,1.065
301.282,1.065
301.312,1.057
301.342,1.058
301.372,1.061
301.402,1.061
301.432,1.062
301.462,1.064
301.492,1.063
301.522,1.061
301.552,1.067
301.582,1.066
301.612,1.061
301.642,1.062
301.672,1.064
301.702,1.064
301.732,1.065
301.762,1.060
301.792,1.064
301.822,1.064
301.852,1.058
301.882,1.066
301.912,1.062
301.942,1.070
301.971,1.060
302.002,1.062
302.032,1.062
302.062,1.063
302.092,1.062
302.122,1.059
302.152,1.056
302.182,1.070
302.212,1.064
302.242,1.067
302.272,1.064
302.302,1.062
302.332,1.062
302.362,1.064
302.392,1.060
302.422,1.067
302.452,1.075
302.482,1.065
302.512,1.062
302.542,1.063
302.572,1.057
302.602,1.056
302.632,1.063
302.662,1.065
302.692,1.065
302.721,1.063
302.752,1.064
302.782,1.062
302.812,1.063
302.842,1.062
302.872,1.059
302.902,1.064
302.932,1.066
302.962,1.058
302.992,1.064
303.022,1.065
303.052,1.062
303.082,1.059
303.112,1.062
303.142,1.062
303.172,1.076
303.202,1.062
303.232,1.059
303.262,1.063
303.292,1.056
303.322,1.070
303.352,1.067
303.382,1.063
303.412,1.064
303.442,1.070
303.471,1.062
303.502,1.066
303.532,1.070
303.562,1.085
303.592,1.085
303.622,1.088
303.652,1.085
303.682,1.076
303.712,1.086
303.742,1.071
303.772,1.058
303.802,1.067
303.832,1.066
303.862,1.073
303.892,1.061
303.922,1.042
303.952,1.044
303.982,1.040
304.012,1.031
304.042,1.026
304.072,1.039
304.102,1.061
304.132,1.053
304.162,1.055
304.192,1.055
304.221,1.062
304.252,1.049
304.282,1.045
304.312,1.047
304.342,1.049
304.372,1.049
304.402,1.052
304.432,1.051
304.462,1.048
304.492,1.054
304.522,1.053
304.552,1.053
304.582,1.041
304.612,1.053
304.642,1.056
304.672,1.055
304.702,1.050
304.732,1.062
304.762,1.061
304.792,1.061
304.822,1.058
304.852,1.058
304.882,1.062
304.912,1.060
304.942,1.052
304.971,1.061
305.002,1.063
305.032,1.056
305.062,1.046
305.092,1.052
305.122,1.065
305.152,1.057
305.182,1.063
305.212,1.058
305.242,1.060
305.272,1.049
305.302,1.057
305.332,1.057
305.362,1.073
305.392,1.060
305.422,1.074
305.452,1.070
305.482,1.061
305.512,1.051
305.542,1.062
305.572,1.067
305.602,1.069
305.632,1.068
305.662,1.058
305.692,1.058
305.721,1.066
305.752,1.064
305.782,1.067
305.812,1.063
305.842,1.065
305.872,1.065
305.902,1.074
305.932,1.068
305.962,1.059
305.992,1.064
306.022,1.071
306.052,1.063
306.082,1.059
306.112,1.062
306.142,1.065
306.172,1.066
306.202,1.065
306.232,1.070
306.262,1.070
