df_hash,22ZHK4.UNGTKH
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.7KWE
person_label,V152
date_time_start,2026-06-08_18-35-23.944000_+03
date_time_start_unix,1780925723.944
date_time_end,2026-06-08_18-48-41.887000_+03
length_difference_noticed,no

time,acc_mag
505.913,1.050
505.943,1.053
505.973,1.051
506.003,1.053
506.033,1.047
506.063,1.055
506.093,1.066
506.123,1.070
506.153,1.066
506.183,1.067
506.213,1.044
506.243,1.037
506.273,1.037
506.303,1.047
506.333,1.044
506.363,1.052
506.393,1.034
506.423,1.063
506.453,1.056
506.483,1.059
506.513,1.030
506.543,1.052
506.573,1.049
506.603,1.052
506.633,1.049
506.663,1.043
506.693,1.039
506.723,1.048
506.753,1.055
506.783,1.069
506.813,1.058
506.843,1.048
506.873,1.037
506.903,1.050
506.933,1.050
506.963,1.051
506.993,1.051
507.023,1.046
507.053,1.059
507.083,1.059
507.113,1.052
507.143,1.048
507.173,1.053
507.203,1.049
507.233,1.045
507.263,1.054
507.293,1.044
507.323,1.055
507.353,1.045
507.383,1.055
507.413,1.062
507.443,1.064
507.473,1.047
507.503,1.036
507.533,1.044
507.563,1.056
507.593,1.056
507.623,1.047
507.653,1.041
507.683,1.056
507.713,1.058
507.743,1.057
507.773,1.052
507.803,1.050
507.833,1.053
507.863,1.047
507.893,1.055
507.923,1.046
507.953,1.056
507.983,1.051
508.013,1.042
508.043,1.037
508.073,1.048
508.103,1.059
508.133,1.050
508.163,1.051
508.193,1.046
508.223,1.050
508.253,1.054
508.283,1.049
508.313,1.048
508.343,1.051
508.373,1.056
508.403,1.055
508.433,1.043
508.463,1.037
508.493,1.050
508.523,1.047
508.553,1.051
508.583,1.053
508.613,1.049
508.643,1.057
508.673,1.058
508.703,1.045
508.733,1.053
508.763,1.051
508.793,1.042
508.823,1.045
508.853,1.051
508.883,1.056
508.913,1.043
508.943,1.042
508.973,1.055
509.003,1.047
509.033,1.051
509.063,1.016
509.093,1.048
509.123,1.066
509.153,1.062
509.183,1.061
509.213,1.050
509.243,1.042
509.273,1.048
509.303,1.048
509.333,1.055
509.363,1.052
509.393,1.051
509.423,1.037
509.453,1.044
509.483,1.047
509.513,1.048
509.543,1.050
509.573,1.060
509.603,1.050
509.633,1.036
509.663,1.042
509.693,1.057
509.723,1.063
509.753,1.065
509.783,1.052
509.813,1.050
509.843,1.062
509.873,1.059
509.903,1.064
509.933,1.062
509.963,1.047
509.993,1.051
510.023,1.038
510.053,1.030
510.083,1.033
510.113,1.045
510.143,1.046
510.173,1.042
510.203,1.068
510.233,1.086
510.263,1.132
510.293,1.112
510.323,1.092
510.353,1.077
510.383,1.021
510.413,1.032
510.443,1.015
510.473,1.013
510.503,1.033
510.533,1.078
510.563,1.075
510.593,1.039
510.623,1.075
510.653,1.019
510.683,1.018
510.713,0.995
510.743,0.944
510.773,0.995
510.803,1.062
510.833,1.098
510.863,1.060
510.893,1.063
510.923,1.033
510.953,1.026
510.983,1.017
511.013,0.967
511.043,0.997
511.073,1.043
511.103,1.111
511.133,1.100
511.163,1.054
511.193,1.072
511.223,1.012
511.253,0.991
511.283,1.062
511.313,1.092
511.343,1.045
511.373,1.053
511.403,1.050
511.433,1.068
511.463,1.053
511.493,1.014
511.523,1.047
511.553,1.055
511.583,1.086
511.613,1.060
511.643,1.042
511.673,1.028
511.703,1.024
511.733,1.016
511.763,1.019
511.793,1.028
511.823,1.030
511.853,1.038
511.883,1.030
511.913,1.053
511.943,1.040
511.973,1.052
512.003,1.084
512.033,1.073
512.063,1.066
512.093,1.089
512.123,1.120
512.153,1.058
512.183,0.973
512.213,1.000
512.243,1.023
512.273,0.951
512.303,1.059
512.333,1.112
512.363,1.020
512.393,1.074
512.423,1.101
512.453,1.059
512.483,1.030
512.513,1.058
512.543,1.085
512.573,1.065
512.603,1.027
512.633,1.044
512.663,1.049
512.693,1.063
512.723,1.074
512.753,1.091
512.783,1.104
512.813,1.102
512.843,1.091
512.873,1.074
512.903,1.064
512.933,1.059
512.963,1.037
512.993,1.023
513.023,1.024
513.053,1.042
513.083,1.061
513.113,1.057
513.143,1.067
513.173,1.069
513.203,1.076
513.233,1.066
513.263,1.067
513.293,1.054
513.323,1.066
513.353,1.070
513.383,1.058
513.413,1.040
513.443,1.043
513.473,1.051
513.503,1.048
513.533,1.071
513.563,1.078
513.593,1.061
513.623,1.067
513.653,1.075
513.683,1.058
513.713,1.058
513.743,1.048
513.773,1.042
513.803,1.056
513.833,1.062
513.863,1.055
513.893,1.058
513.923,1.058
513.953,1.050
513.983,1.053
514.013,1.065
514.043,1.094
514.073,1.071
514.103,1.053
514.133,1.047
514.163,1.062
514.193,1.050
514.223,1.046
514.253,1.049
514.283,1.054
514.313,1.054
514.343,1.035
514.373,1.040
514.403,1.051
514.433,1.058
514.463,1.048
514.493,1.062
514.523,1.058
514.553,1.070
514.583,1.052
514.613,1.049
514.643,1.056
514.673,1.048
514.703,1.054
514.733,1.054
514.763,1.061
514.793,1.063
514.823,1.061
514.853,1.054
514.883,1.055
514.913,1.060
514.943,1.045
514.973,1.055
515.003,1.061
515.033,1.052
515.063,1.048
515.093,1.054
515.123,1.058
515.153,1.062
515.183,1.056
515.213,1.039
515.243,1.042
515.273,1.060
515.303,1.060
515.333,1.071
515.363,1.072
515.393,1.072
515.423,1.058
515.453,1.049
515.483,1.054
515.513,1.055
515.543,1.053
515.573,1.049
515.603,1.057
515.633,1.062
515.663,1.063
515.693,1.059
515.723,1.062
515.753,1.062
515.783,1.066
515.813,1.071
515.843,1.047
515.873,1.048
515.903,1.039
515.933,1.032
515.963,1.053
515.993,1.055
516.023,1.062
516.053,1.088
516.083,1.068
516.113,1.051
516.143,1.050
516.173,1.060
516.203,1.040
516.233,1.051
516.263,1.048
516.293,1.045
516.323,1.052
516.353,1.058
516.383,1.064
516.413,1.055
516.443,1.072
516.473,1.086
516.503,1.068
516.533,1.060
516.563,1.070
516.593,1.062
516.623,1.060
516.653,1.062
516.683,1.068
516.713,1.071
516.743,1.062
516.773,1.058
516.803,1.055
516.833,1.061
516.863,1.060
516.893,1.060
516.923,1.058
516.953,1.064
516.983,1.069
517.013,1.056
517.043,1.063
517.073,1.067
517.103,1.053
517.133,1.062
517.163,1.069
517.193,1.070
517.223,1.064
517.253,1.058
517.283,1.059
517.313,1.064
517.343,1.071
517.373,1.078
517.403,1.070
517.433,1.061
517.463,1.050
517.493,1.067
517.523,1.061
517.553,1.059
517.583,1.042
517.613,1.060
517.643,1.077
517.673,1.070
517.703,1.061
517.733,1.056
517.763,1.058
517.793,1.050
517.823,1.050
517.853,1.060
517.883,1.067
517.913,1.062
517.943,1.061
517.973,1.062
518.003,1.068
518.033,1.062
518.063,1.047
518.093,1.072
518.123,1.072
518.153,1.062
518.183,1.061
518.213,1.062
518.243,1.053
518.273,1.054
518.303,1.062
518.333,1.071
518.363,1.069
518.393,1.075
518.423,1.069
518.453,1.070
518.483,1.068
518.513,1.057
518.543,1.059
518.573,1.068
518.603,1.073
518.633,1.055
518.663,1.054
518.693,1.056
518.723,1.065
518.753,1.064
518.783,1.071
518.813,1.065
518.843,1.060
518.873,1.065
518.903,1.066
518.933,1.067
518.963,1.074
518.993,1.062
519.023,1.062
519.053,1.066
519.083,1.055
519.113,1.067
519.143,1.065
519.173,1.063
519.203,1.066
519.233,1.062
519.263,1.063
519.293,1.066
519.323,1.071
519.353,1.068
519.383,1.071
519.413,1.066
519.443,1.064
519.473,1.058
519.503,1.066
519.533,1.064
519.563,1.063
519.593,1.070
519.623,1.072
519.653,1.057
519.683,1.069
519.713,1.068
519.743,1.062
519.773,1.061
519.803,1.062
519.833,1.070
519.863,1.065
519.893,1.064
519.923,1.063
519.953,1.064
519.983,1.068
520.013,1.065
520.043,1.064
520.073,1.067
520.103,1.065
520.133,1.062
520.163,1.068
520.193,1.065
520.223,1.067
520.253,1.061
520.283,1.064
520.313,1.068
520.343,1.063
520.373,1.062
520.403,1.055
520.433,1.065
520.463,1.067
520.493,1.066
520.523,1.066
520.553,1.063
520.583,1.065
520.613,1.065
520.643,1.069
520.673,1.062
520.703,1.060
520.733,1.069
520.763,1.070
520.793,1.065
520.823,1.065
520.853,1.057
520.883,1.066
520.913,1.065
520.943,1.068
520.973,1.066
521.003,1.062
521.033,1.066
521.063,1.062
521.093,1.062
521.123,1.068
521.153,1.063
521.183,1.063
521.213,1.063
521.243,1.063
521.273,1.065
521.303,1.069
521.333,1.068
521.363,1.062
521.393,1.068
521.423,1.065
521.453,1.064
521.483,1.063
521.513,1.061
521.543,1.029
521.573,1.014
521.603,1.001
521.633,1.010
521.663,1.047
521.693,1.079
521.723,1.109
521.753,1.110
521.783,1.092
521.813,1.089
521.843,1.091
521.873,1.043
521.903,1.053
521.933,1.071
521.963,1.060
521.993,1.051
522.023,1.059
522.053,1.066
522.083,1.047
522.113,1.049
522.143,1.052
522.173,1.049
522.203,1.043
522.233,1.039
522.263,1.055
522.293,1.055
522.323,1.057
522.353,1.048
522.383,1.052
522.413,1.058
522.443,1.046
522.473,1.029
522.503,1.032
522.533,1.085
522.563,1.166
522.593,1.363
522.623,1.004
522.653,0.918
522.683,0.987
522.713,1.032
522.743,1.040
522.773,1.044
522.803,1.052
522.833,1.051
522.863,1.042
522.893,1.026
522.923,1.022
522.953,1.007
522.983,0.996
523.013,0.978
523.043,1.047
523.073,1.106
523.103,1.076
523.133,1.091
523.163,1.100
523.193,1.095
523.223,1.054
523.253,1.048
523.283,1.056
523.313,1.054
523.343,1.023
523.373,1.058
523.403,1.065
523.433,1.036
523.463,1.022
523.493,1.038
523.523,1.030
523.553,1.020
523.583,1.045
523.613,1.057
523.643,1.060
523.673,1.035
523.703,1.033
523.733,1.038
523.763,1.046
523.793,1.051
523.823,1.057
523.853,1.048
523.883,1.063
523.913,1.066
523.943,1.062
523.973,1.056
524.003,1.060
524.033,1.025
524.063,1.042
524.093,1.056
524.123,1.035
524.153,1.044
524.183,1.052
524.213,1.051
524.243,1.031
524.273,1.031
524.303,1.048
524.333,1.056
524.363,1.034
524.393,1.040
524.423,1.059
524.453,1.062
524.483,1.043
524.513,1.064
524.543,1.060
524.573,1.058
524.603,1.048
524.633,1.050
524.663,1.045
524.693,1.028
524.723,1.031
524.753,1.043
524.783,1.046
524.813,1.046
524.843,1.035
524.873,1.047
524.903,1.045
524.933,1.045
524.963,1.034
524.993,1.029
525.023,1.036
525.053,1.036
525.083,1.035
525.113,1.048
525.143,1.058
525.173,1.047
525.203,1.040
525.233,1.042
525.263,1.052
525.293,1.045
525.323,1.047
525.353,1.043
525.383,1.051
525.413,1.050
525.443,1.040
525.473,1.047
525.503,1.046
525.533,1.040
525.563,1.050
525.593,1.052
525.623,1.043
525.653,1.050
525.683,1.042
525.713,1.051
525.743,1.048
525.773,1.037
525.803,1.034
525.833,1.048
525.863,1.044
525.893,1.046
525.923,1.048
525.953,1.049
525.983,1.052
526.013,1.045
526.043,1.051
526.073,1.048
526.103,1.046
526.133,1.044
526.163,1.048
526.193,1.056
526.223,1.085
526.253,1.056
526.283,1.071
526.313,1.056
526.343,1.047
526.373,1.054
526.403,1.057
526.433,1.048
526.463,1.040
526.493,1.069
526.523,1.071
526.553,1.027
526.583,1.010
526.613,1.044
526.643,1.066
526.673,1.049
526.703,1.059
526.733,1.062
526.763,1.048
526.793,1.060
526.823,1.073
526.853,1.057
526.883,1.066
526.913,1.077
526.943,1.068
526.973,1.050
527.003,1.042
527.033,1.071
527.063,1.074
527.093,1.064
527.123,1.061
527.153,1.063
527.183,1.067
527.213,1.054
527.243,1.054
527.273,1.061
527.303,1.061
527.333,1.067
527.363,1.081
527.393,1.066
527.423,1.061
527.453,1.060
527.483,1.048
527.513,1.059
527.543,1.065
527.573,1.065
527.603,1.057
527.633,1.062
527.663,1.062
527.693,1.058
527.723,1.059
527.753,1.067
527.783,1.068
527.813,1.057
527.843,1.060
527.873,1.062
527.903,1.064
527.933,1.057
527.963,1.062
527.993,1.066
528.023,1.071
528.053,1.059
528.083,1.055
528.113,1.060
528.143,1.067
528.173,1.060
528.203,1.057
528.233,1.063
528.263,1.063
528.293,1.065
528.323,1.063
528.353,1.061
528.383,1.053
528.413,1.056
528.443,1.062
528.473,1.066
528.503,1.062
528.533,1.062
528.563,1.064
528.593,1.059
528.623,1.066
528.653,1.065
528.683,1.062
528.713,1.065
528.743,1.061
528.773,1.060
528.803,1.057
528.833,1.056
528.863,1.058
528.893,1.063
528.923,1.065
528.953,1.060
528.983,1.064
529.013,1.067
529.043,1.059
529.073,1.064
529.103,1.063
529.133,1.070
529.163,1.062
529.193,1.052
529.223,1.060
529.253,1.062
529.283,1.053
529.313,1.055
529.343,1.066
529.373,1.065
529.403,1.061
529.433,1.066
529.463,1.069
529.493,1.064
529.523,1.057
529.553,1.057
529.583,1.059
529.613,1.067
529.643,1.063
529.673,1.060
529.703,1.068
529.733,1.066
529.763,1.055
529.793,1.058
529.823,1.064
529.853,1.061
529.883,1.047
529.913,1.064
529.943,1.069
529.973,1.062
530.003,1.050
530.033,1.064
530.063,1.063
530.093,1.061
530.123,1.061
530.153,1.070
530.183,1.068
530.213,1.069
530.243,1.067
530.273,1.057
530.303,1.071
530.333,1.062
530.363,1.062
530.393,1.053
530.423,1.068
530.453,1.048
530.483,1.039
530.513,1.069
530.543,1.058
530.573,1.048
530.603,1.064
530.633,1.062
530.663,1.069
530.693,1.072
530.723,1.052
530.753,1.077
530.783,1.077
530.813,1.065
530.843,1.059
530.873,1.062
530.903,1.060
530.933,1.061
530.963,1.053
530.993,1.072
531.023,1.071
531.053,1.049
531.083,1.052
531.113,1.069
531.143,1.069
531.173,1.055
531.203,1.064
531.233,1.065
531.263,1.065
531.293,1.056
531.323,1.061
531.353,1.071
531.383,1.068
531.413,1.062
531.443,1.062
531.473,1.066
531.503,1.060
531.533,1.054
531.563,1.068
531.593,1.069
531.623,1.055
531.653,1.058
531.683,1.066
531.713,1.067
531.743,1.060
531.773,1.060
531.803,1.073
531.833,1.065
531.863,1.051
531.893,1.062
531.923,1.067
531.953,1.066
531.983,1.069
532.013,1.063
532.043,1.060
532.073,1.069
532.103,1.065
532.133,1.064
532.163,1.058
532.193,1.058
532.223,1.069
532.253,1.066
532.283,1.051
532.313,1.058
532.343,1.069
532.373,1.066
532.403,1.062
532.433,1.065
532.463,1.064
532.493,1.060
532.523,1.065
532.553,1.058
532.583,1.065
532.613,1.062
532.643,1.063
532.673,1.057
532.703,1.064
532.733,1.064
532.763,1.061
532.793,1.066
532.823,1.065
532.853,1.069
532.883,1.058
532.913,1.058
532.943,1.062
532.973,1.062
533.003,1.065
533.033,1.068
533.063,1.061
533.093,1.064
533.123,1.065
533.153,1.062
533.183,1.060
533.213,1.058
533.243,1.058
533.273,1.063
533.303,1.064
533.333,1.066
533.363,1.064
533.393,1.069
533.423,1.067
533.453,1.062
533.483,1.068
533.513,1.063
533.543,1.084
533.573,1.062
533.603,1.081
533.633,1.043
533.663,1.070
533.693,1.085
533.723,1.082
533.753,1.062
533.783,1.057
533.813,1.056
533.843,1.068
533.873,1.075
533.903,1.048
533.933,1.033
533.963,1.042
533.993,1.069
534.023,1.109
534.053,1.045
534.083,1.026
534.113,1.033
534.143,1.065
534.173,1.101
534.203,1.112
534.233,1.069
534.263,1.079
534.293,1.086
534.323,1.095
534.353,1.082
534.383,1.061
534.413,1.027
534.443,1.032
534.473,1.017
534.503,1.022
534.533,1.038
534.563,1.041
534.593,1.058
534.623,1.093
534.653,1.073
534.683,1.076
534.713,1.065
534.743,1.054
534.773,1.026
534.803,1.007
534.833,1.012
534.863,1.023
534.893,1.063
534.923,1.067
534.953,1.050
534.983,1.056
535.013,1.051
535.043,1.060
535.073,1.092
535.103,1.114
535.133,1.101
535.163,1.077
535.193,1.069
535.223,1.041
535.253,1.047
535.283,1.029
535.313,1.042
535.343,1.041
535.373,1.037
535.403,1.028
535.433,1.043
535.463,1.057
535.493,1.034
535.523,1.050
535.553,1.070
535.583,1.071
535.613,1.090
535.643,1.065
535.673,1.059
535.703,1.052
535.733,1.067
535.763,1.060
535.793,1.056
535.823,1.053
535.853,1.037
535.883,1.044
535.913,1.052
535.943,1.052
535.973,1.046
536.003,1.031
536.033,1.053
536.063,1.043
536.093,1.046
536.123,1.055
536.153,1.064
536.183,1.072
536.213,1.068
536.243,1.064
536.273,1.062
536.303,1.055
536.333,1.068
536.363,1.062
536.393,1.057
536.423,1.060
536.453,1.068
536.483,1.059
536.513,1.060
536.543,1.053
536.573,1.054
536.603,1.043
536.633,1.027
536.663,1.015
536.693,1.021
536.723,1.037
536.753,1.092
536.783,1.080
536.813,1.084
536.843,1.074
536.873,1.077
536.903,1.085
536.933,1.076
536.963,1.069
536.993,1.069
537.023,1.079
537.053,1.064
537.083,1.049
537.113,1.041
537.143,1.049
537.173,1.058
537.203,1.054
537.233,1.048
537.263,1.049
537.293,1.045
537.323,1.049
537.353,1.056
537.383,1.052
537.413,1.052
537.443,1.061
537.473,1.064
537.503,1.057
537.533,1.056
537.563,1.063
537.593,1.057
537.623,1.044
537.653,1.038
537.683,1.057
537.713,1.056
537.743,1.060
537.773,1.056
537.803,1.060
537.833,1.045
537.863,1.041
537.893,1.056
537.923,1.030
537.953,1.020
537.983,1.022
538.013,1.057
538.043,1.061
538.073,1.082
538.103,1.069
538.133,1.101
538.163,1.089
538.193,1.062
538.223,1.064
538.253,1.068
538.283,1.050
538.313,1.014
538.343,1.046
538.373,1.002
538.403,1.061
538.433,1.100
538.463,1.077
538.493,1.018
538.523,1.025
538.553,1.016
538.583,0.977
538.613,0.989
538.643,1.030
538.673,1.029
538.703,1.044
538.733,1.076
538.763,1.119
538.793,1.132
538.823,1.089
538.853,1.057
538.883,1.062
538.913,1.109
538.943,1.159
538.973,1.113
539.003,1.076
539.033,1.062
539.063,1.041
539.093,1.051
539.123,1.082
539.153,1.098
539.183,1.098
539.213,1.062
539.243,1.028
539.273,1.021
539.303,1.033
539.333,1.042
539.363,1.041
539.393,1.029
539.423,1.032
539.453,1.030
539.483,1.042
539.513,1.071
539.543,1.075
539.573,1.050
539.603,1.052
539.633,1.062
539.663,1.073
539.693,1.062
539.723,1.059
539.753,1.053
539.783,1.045
539.813,1.047
539.843,1.043
539.873,1.051
539.903,1.059
539.933,1.054
539.963,1.037
539.993,1.032
540.023,1.055
540.053,1.059
540.083,1.060
540.113,1.062
540.143,1.062
540.173,1.060
540.203,1.073
540.233,1.065
540.263,1.062
540.293,1.086
540.323,1.087
540.353,1.061
540.383,1.064
540.413,1.089
540.443,1.077
540.473,1.062
540.503,1.067
540.533,1.069
540.563,1.060
540.593,1.061
540.623,1.067
540.653,1.063
540.683,1.057
540.713,1.075
540.743,1.080
540.773,1.070
540.803,1.071
540.833,1.071
540.863,1.062
540.893,1.056
540.923,1.062
540.953,1.062
540.983,1.060
541.013,1.053
541.043,1.063
541.073,1.064
541.103,1.061
541.133,1.063
541.163,1.072
541.193,1.066
541.223,1.056
541.253,1.062
541.283,1.068
541.313,1.062
541.343,1.067
541.373,1.075
541.403,1.078
541.433,1.076
541.463,1.063
541.493,1.057
541.523,1.052
541.553,1.057
541.583,1.060
541.613,1.062
541.643,1.063
541.673,1.065
541.703,1.074
541.733,1.074
541.763,1.071
541.793,1.063
541.823,1.066
541.853,1.069
541.883,1.059
541.913,1.055
541.943,1.067
541.973,1.078
542.003,1.066
542.033,1.063
542.063,1.073
542.093,1.071
542.123,1.061
542.153,1.058
542.183,1.073
542.213,1.069
542.243,1.062
542.273,1.051
542.303,1.067
542.333,1.077
542.363,1.064
542.393,1.067
542.423,1.079
542.453,1.072
542.483,1.061
542.513,1.062
542.543,1.061
542.573,1.058
542.603,1.062
542.633,1.066
542.663,1.068
542.693,1.064
542.723,1.068
542.753,1.071
542.783,1.069
542.813,1.056
542.843,1.057
542.873,1.057
542.903,1.067
542.933,1.066
542.963,1.056
542.993,1.066
543.023,1.084
543.053,1.077
543.083,1.071
543.113,1.065
543.143,1.070
543.173,1.059
543.203,1.054
543.233,1.057
543.263,1.065
543.293,1.066
543.323,1.062
543.353,1.067
543.383,1.076
543.413,1.070
543.443,1.067
543.473,1.068
543.503,1.063
543.533,1.063
543.563,1.071
543.593,1.071
543.623,1.073
543.653,1.062
543.683,1.062
543.713,1.062
543.743,1.068
543.773,1.072
543.803,1.068
543.833,1.066
543.863,1.061
543.893,1.063
543.923,1.065
543.953,1.071
543.983,1.070
544.013,1.066
544.043,1.069
544.073,1.065
544.103,1.063
544.133,1.069
544.163,1.076
544.193,1.062
544.223,1.054
544.253,1.059
544.283,1.069
544.313,1.065
544.343,1.062
544.373,1.063
544.403,1.063
544.433,1.068
544.463,1.069
544.493,1.070
544.523,1.068
544.553,1.066
544.583,1.061
544.613,1.069
544.643,1.071
544.673,1.067
544.703,1.062
544.733,1.061
544.763,1.075
544.793,1.067
544.823,1.061
544.853,1.058
544.883,1.067
544.913,1.065
544.943,1.069
544.973,1.064
545.003,1.066
545.033,1.070
545.063,1.065
545.093,1.060
545.123,1.069
545.153,1.065
545.183,1.070
545.213,1.063
545.243,1.069
545.273,1.075
545.303,1.065
545.333,1.057
545.363,1.059
545.393,1.073
545.423,1.077
545.453,1.071
545.483,1.063
545.513,1.071
545.543,1.091
545.573,1.086
545.603,1.064
545.633,1.062
545.663,1.063
545.693,1.082
545.723,1.075
545.753,1.080
545.783,1.090
545.813,1.091
545.843,1.097
545.873,1.074
545.903,1.061
545.933,1.070
545.963,1.077
545.993,1.060
546.023,1.059
546.053,1.058
546.083,1.050
546.113,1.055
546.143,1.049
546.173,1.053
546.203,1.053
546.233,1.044
546.263,1.046
546.293,1.051
546.323,1.054
546.353,1.055
546.383,1.059
546.413,1.050
546.443,1.034
546.473,1.029
546.503,1.045
546.533,1.064
546.563,1.075
546.593,1.081
546.623,1.093
546.653,1.081
546.683,1.065
546.713,1.055
546.743,1.055
546.773,1.059
546.803,1.058
546.833,1.054
546.863,1.044
546.893,1.058
546.923,1.062
546.953,1.058
546.983,1.058
547.013,1.075
547.043,1.077
547.073,1.064
547.103,1.050
547.133,1.058
547.163,1.068
547.193,1.060
547.223,1.073
547.253,1.071
547.283,1.050
547.313,1.068
547.343,1.087
547.373,1.077
547.403,1.074
547.433,1.073
547.463,1.066
547.493,1.057
547.523,1.047
547.553,1.056
547.583,1.052
547.613,1.051
547.643,1.059
547.673,1.059
547.703,1.053
547.733,1.046
547.763,1.052
547.793,1.065
547.823,1.071
547.853,1.061
547.883,1.066
547.913,1.067
547.943,1.074
547.973,1.076
548.003,1.077
548.033,1.072
548.063,1.067
548.093,1.068
548.123,1.062
548.153,1.072
548.183,1.076
548.213,1.078
548.243,1.063
548.273,1.062
548.303,1.068
548.333,1.067
548.363,1.062
548.393,1.062
548.423,1.066
548.453,1.054
548.483,1.056
548.513,1.054
548.543,1.059
548.573,1.073
548.603,1.072
548.633,1.065
548.663,1.065
548.693,1.071
548.723,1.063
548.753,1.059
548.783,1.056
548.813,1.061
548.843,1.062
548.873,1.061
548.903,1.062
548.933,1.064
548.963,1.066
548.993,1.068
549.023,1.064
549.053,1.067
549.083,1.063
549.113,1.058
549.143,1.064
549.173,1.075
549.203,1.082
549.233,1.081
549.263,1.066
549.293,1.062
549.323,1.064
549.353,1.060
549.383,1.048
549.413,1.058
549.443,1.062
549.473,1.068
549.503,1.063
549.533,1.104
549.563,1.057
549.593,1.087
549.623,1.083
549.653,1.061
549.683,1.051
549.713,1.048
549.743,1.043
549.773,1.036
549.803,1.056
549.833,1.061
549.863,1.077
549.893,1.084
549.923,1.071
549.953,1.062
549.983,1.073
550.013,1.067
550.043,1.065
550.073,1.073
550.103,1.066
550.133,1.063
550.163,1.066
550.193,1.066
550.223,1.064
550.253,1.071
550.283,1.066
550.313,1.056
550.343,1.063
550.373,1.065
550.403,1.077
550.433,1.063
