df_hash,22ZHK4.2MRVKE
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.YH8G
person_label,V146
date_time_start,2026-06-08_16-56-17.756000_+03
date_time_start_unix,1780919777.756
date_time_end,2026-06-08_17-07-00.377000_+03
length_difference_noticed,no

time,ppg_med
54.751,-14636
54.776,-16314
54.801,-16749
54.826,-14213
54.851,-8962
54.876,-3230
54.901,694
54.926,2248
54.951,2543
54.976,2908
55.001,3731
55.026,4606
55.051,5168
55.076,5497
55.101,5835
55.126,6239
55.151,6611
55.176,6907
55.201,7148
55.226,7304
55.251,7325
55.276,7312
55.301,7490
55.326,7956
55.351,8538
55.376,9046
55.401,9596
55.426,10484
55.451,11682
55.476,12591
55.501,12507
55.526,11301
55.551,9537
55.576,7833
55.601,6177
55.626,3968
55.651,673
55.676,-3619
55.701,-8248
55.726,-12394
55.751,-15401
55.776,-16919
55.801,-17028
55.826,-16332
55.851,-15731
55.876,-15832
55.901,-16428
55.926,-16572
55.951,-15221
55.976,-11970
56.001,-7374
56.026,-2722
56.051,621
56.076,2038
56.101,2139
56.126,2349
56.151,3670
56.176,5665
56.201,6909
56.226,6680
56.251,6054
56.276,6840
56.301,9248
56.326,11034
56.351,9624
56.376,5219
56.401,1260
56.426,1226
56.451,4923
56.476,8393
56.501,7757
56.526,3012
56.551,-2159
56.576,-4092
56.601,-2247
56.626,1194
56.651,4043
56.676,5675
56.701,6189
56.726,5072
56.751,1598
56.776,-3593
56.801,-8136
56.826,-9765
56.851,-8389
56.876,-6014
56.901,-4605
56.926,-4349
56.951,-4107
56.976,-3137
57.001,-1901
57.026,-1200
57.051,-1038
57.076,-701
57.101,191
57.126,1170
57.151,1552
57.176,1321
57.201,1095
57.226,1303
57.251,1706
57.276,1808
57.301,1547
57.326,1324
57.351,1427
57.376,1658
57.401,1633
57.426,1305
57.451,989
57.476,914
57.501,936
57.526,783
57.551,462
57.576,273
57.601,420
57.626,737
57.651,877
57.676,702
57.701,393
57.726,180
57.751,71
57.776,-106
57.801,-443
57.826,-822
57.851,-1080
57.876,-1220
57.901,-1404
57.926,-1730
57.951,-2082
57.976,-2228
58.001,-2079
58.026,-1807
58.051,-1685
58.076,-1799
58.101,-1944
58.126,-1849
58.151,-1472
58.176,-1066
58.201,-899
58.226,-949
58.251,-919
58.276,-566
58.301,54
58.326,726
58.351,1399
58.376,2297
58.401,3623
58.426,5238
58.451,6711
58.476,7701
58.501,8195
58.526,8360
58.551,8279
58.576,7972
58.601,7648
58.626,7708
58.651,8317
58.676,9004
58.701,8913
58.726,7571
58.751,5375
58.776,3193
58.801,1491
58.826,-35
58.851,-1963
58.876,-4431
58.901,-7057
58.926,-9455
58.951,-11589
58.976,-13458
59.001,-14630
59.026,-14394
59.051,-12531
59.076,-9807
59.101,-7460
59.126,-6155
59.151,-5508
59.176,-4676
59.201,-3294
59.226,-1744
59.251,-578
59.276,102
59.301,610
59.326,1166
59.351,1635
59.376,1801
59.401,1742
59.426,1793
59.451,2131
59.476,2552
59.501,2711
59.526,2508
59.551,2174
59.576,1972
59.601,1924
59.626,1868
59.651,1711
59.676,1545
59.701,1520
59.726,1665
59.751,1886
59.776,2092
59.801,2254
59.826,2358
59.851,2350
59.876,2191
59.901,1925
59.926,1665
59.951,1482
59.976,1352
60.001,1200
60.026,1004
60.051,799
60.076,621
60.101,460
60.126,292
60.151,121
60.176,-28
60.201,-154
60.226,-278
60.251,-385
60.276,-406
60.301,-277
60.326,-29
60.351,220
60.376,357
60.401,363
60.426,303
60.451,240
60.476,188
60.501,135
60.526,98
60.551,104
60.576,150
60.601,187
60.626,176
60.651,135
60.676,114
60.701,130
60.726,145
60.751,118
60.776,72
60.801,81
60.826,190
60.851,356
60.876,481
60.901,495
60.926,411
60.951,285
60.976,154
61.001,15
61.026,-138
61.051,-289
61.076,-400
61.101,-455
61.126,-473
61.151,-479
61.176,-482
61.201,-472
61.226,-451
61.251,-440
61.276,-454
61.301,-464
61.326,-407
61.351,-240
61.376,15
61.401,284
61.426,492
61.451,611
61.476,657
61.501,655
61.526,625
61.551,586
61.576,568
61.601,588
61.626,628
61.651,641
61.676,585
61.701,468
61.726,327
61.751,191
61.776,60
61.801,-69
61.826,-168
61.851,-178
61.876,-77
61.901,90
61.926,233
61.951,282
61.976,229
62.001,112
62.026,-29
62.051,-172
62.076,-291
62.101,-361
62.126,-376
62.151,-359
62.176,-351
62.201,-358
62.226,-349
62.251,-290
62.276,-194
62.301,-106
62.326,-51
62.351,9
62.376,137
62.401,353
62.426,603
62.451,808
62.476,925
62.501,962
62.526,952
62.551,917
62.576,874
62.601,845
62.626,837
62.651,824
62.676,754
62.701,600
62.726,401
62.751,236
62.776,148
62.801,108
62.826,58
62.851,-17
62.876,-63
62.901,-14
62.926,138
62.951,337
62.976,512
63.001,617
63.026,633
63.051,546
63.076,355
63.101,100
63.126,-139
63.151,-285
63.176,-323
63.201,-300
63.226,-274
63.251,-268
63.276,-272
63.301,-287
63.326,-328
63.351,-391
63.376,-418
63.401,-327
63.426,-80
63.451,268
63.476,620
63.501,907
63.526,1122
63.551,1267
63.576,1288
63.601,1089
63.626,637
63.651,55
63.676,-406
63.701,-521
63.726,-247
63.751,236
63.776,656
63.801,819
63.826,707
63.851,446
63.876,186
63.901,12
63.926,-68
63.951,-87
63.976,-74
64.001,-56
64.026,-56
64.051,-91
64.076,-160
64.101,-243
64.126,-315
64.151,-364
64.176,-389
64.201,-393
64.226,-377
64.251,-348
64.276,-322
64.301,-308
64.326,-306
64.351,-308
64.376,-312
64.401,-321
64.426,-324
64.451,-282
64.476,-152
64.501,66
64.526,317
64.551,515
64.576,618
64.601,644
64.626,646
64.651,655
64.676,671
64.701,691
64.726,730
64.751,805
64.776,897
64.801,955
64.826,942
64.851,871
64.876,789
64.901,718
64.926,641
64.951,549
64.976,487
65.001,524
65.026,669
65.051,815
65.076,803
65.101,549
65.126,116
65.151,-327
65.176,-634
65.201,-741
65.226,-660
65.251,-429
65.276,-104
65.301,233
65.326,494
65.351,641
65.376,716
65.401,792
65.426,871
65.451,861
65.476,664
65.501,299
65.526,-79
65.551,-306
65.576,-341
65.601,-285
65.626,-259
65.651,-279
65.676,-256
65.701,-106
65.726,151
65.751,405
65.776,553
65.801,573
65.826,520
65.851,457
65.876,415
65.901,389
65.926,369
65.951,339
65.976,286
66.001,198
66.026,87
66.051,-6
66.076,-41
66.101,-7
66.126,61
66.151,119
66.176,142
66.201,138
66.226,125
66.251,111
66.276,89
66.301,58
66.326,26
66.351,5
66.376,-7
66.401,-25
66.426,-54
66.451,-76
66.476,-64
66.501,-10
66.526,51
66.551,71
66.576,29
66.601,-40
66.626,-63
66.651,13
66.676,182
66.701,381
66.726,537
66.751,612
66.776,607
66.801,538
66.826,429
66.851,311
66.876,215
66.901,163
66.926,146
66.951,134
66.976,103
67.001,64
67.026,40
67.051,42
67.076,57
67.101,77
67.126,120
67.151,222
67.176,386
67.201,562
67.226,680
67.251,702
67.276,650
67.301,567
67.326,479
67.351,388
67.376,309
67.401,269
67.426,288
67.451,333
67.476,342
67.501,278
67.526,156
67.551,23
67.576,-99
67.601,-229
67.626,-365
67.651,-459
67.676,-447
67.701,-315
67.726,-134
67.751,-1
67.776,43
67.801,32
67.826,14
67.851,-2
67.876,-42
67.901,-105
67.926,-152
67.951,-142
67.976,-91
68.001,-49
68.026,-44
68.051,-48
68.076,-15
68.101,51
68.126,104
68.151,119
68.176,140
68.201,250
68.226,473
68.251,740
68.276,946
68.301,1037
68.326,1045
68.351,1029
68.376,1014
68.401,986
68.426,936
68.451,886
68.476,862
68.501,859
68.526,856
68.551,843
68.576,827
68.601,797
68.626,697
68.651,468
68.676,130
68.701,-196
68.726,-372
68.751,-342
68.776,-173
68.801,7
68.826,122
68.851,169
68.876,182
68.901,171
68.926,128
68.951,63
68.976,16
69.001,19
69.026,59
69.051,90
69.076,82
69.101,45
69.126,4
69.151,-41
69.176,-120
69.201,-233
69.226,-333
69.251,-349
69.276,-254
69.301,-99
69.326,33
69.351,101
69.376,123
69.401,144
69.426,187
69.451,243
69.476,292
69.501,332
69.526,367
69.551,386
69.576,367
69.601,304
69.626,214
69.651,112
69.676,-5
69.701,-157
69.726,-332
69.751,-469
69.776,-500
69.801,-407
69.826,-244
69.851,-95
69.876,1
69.901,69
69.926,150
69.951,255
69.976,354
70.001,422
70.026,467
70.051,512
70.076,560
70.101,587
70.126,577
70.151,545
70.176,525
70.201,526
70.226,519
70.251,482
70.276,439
70.301,452
70.326,554
70.351,704
70.376,810
70.401,805
70.426,700
70.451,558
70.476,433
70.501,331
70.526,235
70.551,139
70.576,67
70.601,34
70.626,29
70.651,22
70.676,-4
70.701,-41
70.726,-76
70.751,-117
70.776,-183
70.801,-275
70.826,-353
70.851,-358
70.876,-268
70.901,-111
70.926,50
70.951,171
70.976,242
71.001,281
71.026,299
71.051,298
71.076,282
71.101,272
71.126,290
71.151,335
71.176,378
71.201,388
71.226,358
71.251,316
71.276,286
71.301,267
71.326,231
71.351,165
71.376,96
71.401,77
71.426,146
71.451,288
71.476,450
71.501,580
71.526,653
71.551,676
71.576,664
71.601,629
71.626,590
71.651,566
71.676,566
71.701,567
71.726,524
71.751,408
71.776,235
71.801,68
71.826,-36
71.851,-72
71.876,-84
71.901,-123
71.926,-197
71.951,-264
71.976,-267
72.001,-184
72.026,-44
72.051,94
72.076,187
72.101,218
72.126,198
72.151,148
72.176,86
72.201,24
72.226,-24
72.251,-53
72.276,-64
72.301,-70
72.326,-82
72.351,-106
72.376,-136
72.401,-163
72.426,-190
72.451,-227
72.476,-282
72.501,-339
72.526,-364
72.551,-320
72.576,-195
72.601,-25
72.626,132
72.651,230
72.676,258
72.701,245
72.726,226
72.751,219
72.776,219
72.801,222
72.826,233
72.851,256
72.876,285
72.901,303
72.926,305
72.951,303
72.976,313
73.001,330
73.026,335
73.051,321
73.076,321
73.101,391
73.126,558
73.151,792
73.176,1029
73.201,1222
73.226,1366
73.251,1473
73.276,1551
73.301,1604
73.326,1660
73.351,1764
73.376,1908
73.401,1994
73.426,1874
73.451,1470
73.476,869
73.501,278
73.526,-124
73.551,-313
73.576,-397
73.601,-493
73.626,-613
73.651,-679
73.676,-622
73.701,-465
73.726,-306
73.751,-236
73.776,-277
73.801,-388
73.826,-516
73.851,-621
73.876,-687
73.901,-711
73.926,-698
73.951,-671
73.976,-655
74.001,-657
74.026,-661
74.051,-645
74.076,-604
74.101,-558
74.126,-526
74.151,-502
74.176,-445
74.201,-313
74.226,-100
74.251,154
74.276,392
74.301,565
74.326,662
74.351,697
74.376,692
74.401,664
74.426,626
74.451,594
74.476,582
74.501,586
74.526,583
74.551,552
74.576,492
74.601,427
74.626,382
74.651,354
74.676,321
74.701,265
74.726,203
74.751,176
74.776,212
74.801,295
74.826,375
74.851,407
74.876,377
74.901,308
74.926,236
74.951,182
74.976,153
75.001,146
75.026,153
75.051,165
75.076,171
75.101,164
75.126,149
75.151,134
75.176,119
75.201,94
75.226,51
75.251,2
75.276,-16
75.301,32
75.326,159
75.351,331
75.376,491
75.401,595
75.426,634
75.451,627
75.476,603
75.501,574
75.526,543
75.551,509
75.576,481
75.601,462
75.626,451
75.651,436
75.676,412
75.701,380
75.726,341
75.751,290
75.776,218
75.801,131
75.826,56
75.851,24
75.876,46
75.901,99
75.926,142
75.951,147
75.976,115
76.001,70
76.026,39
76.051,34
76.076,54
76.101,86
76.126,115
76.151,128
76.176,125
76.201,117
76.226,114
76.251,111
76.276,91
76.301,44
76.326,-5
76.351,-12
76.376,57
76.401,191
76.426,334
76.451,431
76.476,462
76.501,443
76.526,402
76.551,357
76.576,310
76.601,269
76.626,248
76.651,247
76.676,251
76.701,238
76.726,207
76.751,170
76.776,137
76.801,100
76.826,40
76.851,-31
76.876,-70
76.901,-29
76.926,97
76.951,259
76.976,388
77.001,446
77.026,443
77.051,410
77.076,369
77.101,325
77.126,285
77.151,263
77.176,268
77.201,288
77.226,296
77.251,275
77.276,235
77.301,197
77.326,167
77.351,126
77.376,65
77.401,4
77.426,-8
77.451,58
77.476,190
77.501,330
77.526,422
77.551,448
77.576,424
77.601,377
77.626,322
77.651,267
77.676,220
77.701,193
77.726,188
77.751,188
77.776,172
77.801,129
77.826,71
77.851,14
77.876,-36
77.901,-88
77.926,-143
77.951,-184
77.976,-177
78.001,-99
78.026,35
78.051,179
78.076,283
78.101,321
78.126,303
78.151,260
78.176,222
78.201,201
78.226,201
78.251,216
78.276,240
78.301,264
78.326,279
78.351,274
78.376,245
78.401,193
78.426,122
78.451,40
78.476,-35
78.501,-78
78.526,-61
78.551,21
78.576,145
78.601,267
78.626,349
78.651,379
78.676,368
78.701,339
78.726,309
78.751,287
78.776,281
78.801,296
78.826,326
78.851,357
78.876,377
78.901,386
78.926,393
78.951,400
78.976,393
79.001,359
79.026,313
79.051,292
79.076,337
79.101,446
79.126,579
79.151,681
79.176,724
79.201,717
79.226,682
79.251,628
79.276,553
79.301,457
79.326,358
79.351,279
79.376,233
79.401,217
79.426,225
79.451,248
79.476,270
79.501,265
79.526,210
79.551,114
79.576,17
79.601,-26
79.626,3
79.651,82
79.676,166
79.701,223
79.726,252
79.751,263
79.776,256
79.801,219
79.826,149
79.851,61
79.876,-23
79.901,-93
79.926,-153
79.951,-209
79.976,-255
80.001,-279
80.026,-283
80.051,-283
80.076,-293
80.101,-305
80.126,-283
80.151,-198
80.176,-54
80.201,106
80.226,233
80.251,308
80.276,345
80.301,373
80.326,404
80.351,433
80.376,447
80.401,446
80.426,438
80.451,427
80.476,407
80.501,366
80.526,310
80.551,253
80.576,204
80.601,154
80.626,88
80.651,11
80.676,-43
80.701,-29
80.726,63
80.751,200
80.776,318
80.801,377
80.826,378
80.851,355
80.876,332
80.901,312
80.926,290
80.951,272
80.976,272
81.001,289
81.026,304
81.051,292
81.076,250
81.101,202
81.126,172
81.151,156
81.176,129
81.201,75
81.226,17
81.251,5
81.276,74
81.301,213
81.326,366
81.351,477
81.376,520
81.401,510
81.426,474
81.451,432
81.476,388
81.501,346
81.526,314
81.551,299
81.576,300
81.601,300
81.626,283
81.651,248
81.676,207
81.701,174
81.726,143
81.751,98
81.776,36
81.801,-20
81.826,-29
81.851,39
81.876,172
81.901,320
81.926,428
81.951,468
81.976,453
82.001,409
82.026,357
82.051,306
82.076,264
82.101,242
82.126,245
82.151,264
82.176,274
82.201,260
82.226,223
82.251,183
82.276,148
82.301,112
82.326,59
82.351,-7
82.376,-60
82.401,-57
82.426,21
82.451,152
82.476,284
82.501,373
82.526,401
82.551,384
82.576,347
82.601,307
82.626,270
82.651,238
82.676,215
82.701,206
82.726,209
82.751,212
82.776,202
82.801,179
82.826,152
82.851,126
82.876,94
82.901,46
82.926,-10
82.951,-45
82.976,-21
83.001,74
83.026,214
83.051,341
83.076,412
83.101,423
83.126,398
83.151,363
83.176,328
83.201,287
83.226,244
83.251,213
83.276,204
83.301,208
83.326,205
83.351,183
83.376,150
83.401,124
83.426,105
83.451,77
83.476,25
83.501,-32
83.526,-54
83.551,-3
83.576,113
83.601,248
83.626,348
83.651,391
83.676,391
83.701,372
83.726,346
83.751,312
83.776,275
83.801,249
83.826,248
83.851,266
83.876,281
83.901,273
83.926,244
83.951,210
83.976,182
84.001,148
84.026,96
84.051,36
84.076,4
84.101,35
84.126,134
84.151,265
84.176,373
84.201,426
84.226,426
84.251,396
84.276,355
84.301,311
84.326,269
84.351,241
84.376,235
84.401,245
84.426,250
84.451,239
84.476,213
84.501,188
84.526,167
84.551,136
84.576,81
84.601,11
84.626,-32
84.651,-7
84.676,88
84.701,218
84.726,324
84.751,374
84.776,373
84.801,346
84.826,312
84.851,276
84.876,241
84.901,217
84.926,211
84.951,220
84.976,227
85.001,218
85.026,196
85.051,172
85.076,151
85.101,119
85.126,67
85.151,5
85.176,-29
85.201,-1
85.226,92
85.251,217
85.276,325
85.301,383
85.326,390
85.351,366
85.376,329
85.401,292
85.426,261
85.451,245
85.476,246
85.501,257
85.526,262
85.551,248
85.576,219
85.601,186
85.626,154
85.651,117
85.676,66
85.701,9
85.726,-19
85.751,11
85.776,106
85.801,234
85.826,345
85.851,406
85.876,416
85.901,395
85.926,361
85.951,323
85.976,288
86.001,265
86.026,261
86.051,268
86.076,268
86.101,247
86.126,212
86.151,179
86.176,152
86.201,119
86.226,64
86.251,0
86.276,-31
86.301,6
86.326,112
86.351,243
86.376,343
86.401,388
86.426,386
86.451,359
86.476,325
86.501,288
86.526,256
86.551,241
86.576,247
86.601,262
86.626,264
86.651,245
86.676,217
86.701,192
86.726,169
86.751,131
86.776,69
86.801,9
86.826,-7
86.851,47
86.876,163
86.901,291
86.926,385
86.951,425
86.976,419
87.001,387
87.026,345
87.051,302
87.076,266
87.101,247
87.126,247
87.151,251
87.176,243
87.201,217
87.226,181
87.251,150
87.276,123
87.301,85
87.326,30
87.351,-26
87.376,-48
87.401,-5
87.426,97
87.451,219
87.476,312
87.501,352
87.526,346
87.551,317
87.576,284
87.601,254
87.626,233
87.651,225
87.676,232
87.701,242
87.726,238
87.751,215
87.776,183
87.801,156
87.826,136
87.851,107
87.876,56
87.901,2
87.926,-15
87.951,33
87.976,144
88.001,272
88.026,368
88.051,407
88.076,402
88.101,376
88.126,343
88.151,309
88.176,281
88.201,267
88.226,272
88.251,284
88.276,283
88.301,261
88.326,229
88.351,203
88.376,182
88.401,149
88.426,91
88.451,24
88.476,-6
88.501,34
88.526,140
88.551,267
88.576,361
88.601,398
88.626,389
88.651,361
88.676,330
88.701,301
88.726,277
88.751,264
88.776,266
88.801,274
88.826,271
88.851,250
88.876,216
88.901,184
88.926,156
88.951,118
88.976,60
89.001,-3
89.026,-39
89.051,-13
89.076,77
89.101,201
89.126,311
89.151,376
89.176,392
89.201,375
89.226,343
89.251,306
89.276,272
89.301,247
89.326,239
89.351,243
89.376,247
89.401,235
89.426,206
89.451,171
89.476,142
89.501,116
89.526,78
89.551,23
89.576,-23
89.601,-25
89.626,43
89.651,164
89.676,288
89.701,364
89.726,381
89.751,357
89.776,324
89.801,296
89.826,272
89.851,253
89.876,243
89.901,247
89.926,256
89.951,256
89.976,238
90.001,209
90.026,182
90.051,159
90.076,127
90.101,76
90.126,23
90.151,0
90.176,36
90.201,129
90.226,245
90.251,341
90.276,392
90.301,401
90.326,385
90.351,359
90.376,330
90.401,302
90.426,284
90.451,279
90.476,284
90.501,284
90.526,268
90.551,233
90.576,193
90.601,159
90.626,129
90.651,88
90.676,29
90.701,-30
90.726,-57
90.751,-20
90.776,78
90.801,202
90.826,307
90.851,363
90.876,372
90.901,354
90.926,327
90.951,303
90.976,283
91.001,271
91.026,270
91.051,277
91.076,286
91.101,282
91.126,261
91.151,229
91.176,198
91.201,168
91.226,130
91.251,74
91.276,6
91.301,-46
91.326,-49
91.351,10
91.376,117
91.401,232
91.426,316
91.451,351
91.476,342
91.501,307
91.526,268
91.551,234
91.576,209
91.601,193
91.626,186
91.651,183
91.676,180
91.701,166
91.726,137
91.751,99
91.776,67
91.801,43
91.826,17
91.851,-25
91.876,-75
91.901,-93
91.926,-39
91.951,85
91.976,233
92.001,343
92.026,394
92.051,408
92.076,416
92.101,424
92.126,419
92.151,405
92.176,409
92.201,449
92.226,508
92.251,548
92.276,557
92.301,559
92.326,583
92.351,617
92.376,627
92.401,601
92.426,573
92.451,586
92.476,655
92.501,764
92.526,900
92.551,1059
92.576,1219
92.601,1331
92.626,1348
92.651,1287
92.676,1214
92.701,1176
92.726,1154
92.751,1103
92.776,1027
92.801,977
92.826,973
92.851,952
92.876,840
92.901,657
92.926,506
92.951,443
92.976,391
93.001,230
93.026,-31
93.051,-235
93.076,-266
93.101,-210
93.126,-269
93.151,-510
93.176,-784
93.201,-931
93.226,-1025
93.251,-1307
93.276,-1857
93.301,-2438
93.326,-2752
93.351,-2832
93.376,-3044
93.401,-3640
93.426,-4386
93.451,-4764
93.476,-4569
93.501,-4182
93.526,-4183
93.551,-4720
93.576,-5379
93.601,-5674
93.626,-5537
93.651,-5225
93.676,-4842
93.701,-4145
93.726,-2890
93.751,-1241
93.776,353
93.801,1691
93.826,3060
93.851,4825
93.876,6865
93.901,8549
93.926,9329
93.951,9236
93.976,8734
94.001,8210
94.026,7741
94.051,7352
94.076,7228
94.101,7466
94.126,7669
94.151,7065
94.176,5210
94.201,2527
94.226,-7
94.251,-1760
94.276,-2931
94.301,-4139
94.326,-5628
94.351,-6989
94.376,-7587
94.401,-7086
94.426,-5547
94.451,-3219
94.476,-484
94.501,2057
94.526,3751
94.551,4385
94.576,4461
94.601,4753
94.626,5515
94.651,6259
94.676,6411
94.701,6054
94.726,5837
94.751,6175
94.776,6822
94.801,7389
94.826,8063
94.851,9408
94.876,11333
94.901,12561
94.926,11565
94.951,8122
94.976,3694
95.001,75
95.026,-2258
95.051,-4234
95.076,-6720
95.101,-9317
95.126,-10841
95.151,-10830
95.176,-10140
95.201,-9896
95.226,-10104
95.251,-9650
95.276,-7712
95.301,-4894
95.326,-2759
95.351,-2359
95.376,-3408
95.401,-4857
95.426,-5963
95.451,-6632
95.476,-6930
95.501,-6720
95.526,-5987
95.551,-5303
95.576,-5627
95.601,-7485
95.626,-10456
95.651,-13524
95.676,-15837
95.701,-16994
95.726,-16726
95.751,-14670
95.776,-10754
95.801,-5789
95.826,-1414
95.851,820
95.876,503
95.901,-1352
95.926,-2948
95.951,-2649
95.976,325
96.001,5645
96.026,11960
96.051,17409
96.076,20512
96.101,21007
96.126,19927
96.151,18703
96.176,18030
96.201,17524
96.226,16424
96.251,14521
96.276,12318
96.301,10351
96.326,8568
96.351,6529
96.376,4146
96.401,2041
96.426,1025
96.451,1273
96.476,2130
96.501,2737
96.526,2736
96.551,2302
96.576,1605
96.601,496
96.626,-1147
96.651,-2898
96.676,-3868
96.701,-3500
96.726,-2211
96.751,-1082
96.776,-829
96.801,-1142
96.826,-1107
96.851,-258
96.876,888
96.901,1355
96.926,602
96.951,-1192
96.976,-3655
97.001,-6726
97.026,-10442
97.051,-14294
97.076,-17129
97.101,-17903
97.126,-16543
97.151,-13874
97.176,-10661
97.201,-6850
97.226,-1930
97.251,4022
97.276,9886
97.301,14262
97.326,16639
97.351,17622
97.376,17953
97.401,17454
97.426,15159
97.451,10543
97.476,4496
97.501,-1048
97.526,-4513
97.551,-5718
97.576,-5652
97.601,-5398
97.626,-5349
97.651,-5301
97.676,-5046
97.701,-4682
97.726,-4421
97.751,-4278
97.776,-4058
97.801,-3612
97.826,-3014
97.851,-2453
97.876,-2034
97.901,-1718
97.926,-1431
97.951,-1172
97.976,-978
98.001,-845
98.026,-711
98.051,-528
98.076,-307
98.101,-103
98.126,52
98.151,173
98.176,281
98.201,375
98.226,442
98.251,471
98.276,464
98.301,435
98.326,412
98.351,444
98.376,580
98.401,821
98.426,1100
98.451,1320
98.476,1424
98.501,1428
98.526,1388
98.551,1345
98.576,1297
98.601,1235
98.626,1171
98.651,1126
98.676,1108
98.701,1091
98.726,1046
98.751,967
98.776,876
98.801,795
98.826,720
98.851,623
98.876,488
98.901,337
98.926,226
98.951,212
98.976,312
99.001,485
99.026,656
99.051,756
99.076,759
99.101,691
99.126,596
99.151,505
99.176,424
99.201,354
99.226,304
99.251,282
99.276,279
99.301,269
99.326,227
99.351,162
99.376,97
99.401,45
99.426,-13
99.451,-103
99.476,-216
99.501,-291
99.526,-265
99.551,-124
99.576,74
99.601,247
99.626,337
99.651,347
99.676,312
99.701,263
99.726,210
99.751,157
99.776,120
99.801,115
99.826,142
99.851,173
99.876,176
99.901,146
99.926,107
99.951,78
99.976,51
100.001,0
100.026,-76
100.051,-138
100.076,-125
100.101,-10
100.126,172
100.151,349
100.176,457
100.201,484
100.226,458
100.251,411
100.276,357
100.301,301
100.326,255
100.351,234
100.376,242
100.401,257
100.426,252
100.451,218
100.476,172
100.501,130
100.526,88
100.551,25
100.576,-60
100.601,-131
100.626,-130
100.651,-28
100.676,143
100.701,313
100.726,421
100.751,452
100.776,431
100.801,392
100.826,349
100.851,303
100.876,264
100.901,245
100.926,252
100.951,274
100.976,284
101.001,270
101.026,241
101.051,212
101.076,184
101.101,142
101.126,73
101.151,-3
101.176,-37
101.201,16
101.226,161
101.251,346
101.276,502
101.301,584
101.326,592
101.351,563
101.376,528
101.401,491
101.426,440
101.451,372
101.476,297
101.501,229
101.526,168
101.551,99
101.576,16
101.601,-64
101.626,-123
101.651,-158
101.676,-196
101.701,-266
101.726,-352
101.751,-398
101.776,-339
101.801,-168
