df_hash,22ZHK4.2MRVKE
300.131,1.027
300.161,1.028
300.191,1.034
300.221,1.034
300.251,1.030
300.281,1.038
300.311,1.034
300.341,1.034
300.371,1.035
300.401,1.035
300.431,1.031
300.461,1.035
300.491,1.028
300.521,1.028
300.551,1.028
300.581,1.023
300.611,1.021
300.641,1.028
300.671,1.026
300.701,1.021
300.731,1.026
300.761,1.028
300.791,1.033
300.821,1.034
300.851,1.029
300.881,1.029
300.911,1.028
300.941,1.021
300.971,1.027
301.001,1.032
301.031,1.029
301.061,1.033
301.091,1.030
301.121,1.027
301.151,1.027
301.181,1.028
301.211,1.023
301.241,1.026
301.271,1.029
301.301,1.027
301.331,1.027
301.361,1.025
301.391,1.026
301.421,1.031
301.451,1.030
301.481,1.036
301.511,1.023
301.541,1.023
301.571,1.027
301.601,1.029
301.631,1.029
301.661,1.026
301.691,1.033
301.721,1.033
301.751,1.031
301.781,1.027
301.811,1.027
301.841,1.026
301.871,1.027
301.901,1.026
301.931,1.027
301.961,1.040
301.991,1.029
302.021,1.024
302.051,1.035
302.081,1.040
302.111,1.024
302.141,1.027
302.171,1.031
302.201,1.028
302.231,1.031
302.261,1.028
302.291,1.031
302.321,1.027
302.351,1.025
302.381,1.030
302.411,1.032
302.441,1.025
302.471,1.026
302.501,1.026
302.531,1.028
302.561,1.026
302.591,1.030
302.621,1.026
302.651,1.029
302.681,1.013
302.711,1.003
302.741,0.988
302.771,0.985
302.801,0.988
302.831,1.012
302.861,1.054
302.891,1.074
302.921,1.076
302.951,1.049
302.981,0.969
303.011,1.239
303.041,1.078
303.071,0.958
303.101,0.990
303.131,1.010
303.161,1.035
303.191,1.016
303.221,1.042
303.251,0.962
303.281,1.033
303.311,1.129
303.341,0.995
303.371,1.062
303.401,0.923
303.431,0.979
303.461,1.045
303.491,1.040
303.521,1.018
303.551,0.931
303.581,1.037
303.611,0.847
303.641,1.122
303.671,1.089
303.701,0.972
303.731,1.127
303.761,1.041
303.791,0.986
303.821,1.045
303.851,1.073
303.881,1.058
303.911,1.047
303.941,0.962
303.971,0.998
304.001,1.077
304.031,0.984
304.061,1.048
304.091,1.001
304.121,1.061
304.151,1.043
304.181,1.053
304.211,0.869
304.241,1.033
304.271,1.053
304.301,1.014
304.331,1.040
304.361,1.006
304.391,0.984
304.421,1.013
304.451,1.011
304.481,1.006
304.511,1.147
304.541,1.011
304.571,1.028
304.601,1.019
304.631,1.055
304.661,1.025
304.691,1.097
304.721,1.012
304.751,1.041
304.781,1.062
304.811,1.009
304.841,1.113
304.871,1.017
304.901,1.059
304.931,1.028
304.961,1.043
304.991,1.046
305.021,1.013
305.051,1.042
305.081,1.012
305.111,1.012
305.141,1.042
305.171,1.062
305.201,1.071
305.231,1.051
305.261,1.041
305.291,1.045
305.321,1.058
305.351,1.033
305.381,1.038
305.411,1.040
305.441,1.061
305.471,1.048
305.501,1.135
305.531,1.032
305.561,1.046
305.591,1.054
305.621,1.005
305.651,1.008
305.681,1.065
305.711,1.058
305.741,1.053
305.771,1.056
305.801,1.035
305.831,1.025
305.861,1.042
305.891,1.051
305.921,1.053
305.951,1.031
305.981,1.039
306.011,1.037
306.041,1.047
306.071,1.073
306.101,1.071
306.131,1.041
306.161,1.053
306.191,1.004
306.221,1.706
306.251,1.080
306.281,1.043
306.311,1.029
306.341,1.061
306.371,1.045
306.401,1.033
306.431,1.035
306.461,1.039
306.491,1.045
306.521,1.042
306.551,1.049
306.581,1.045
306.611,1.029
306.641,1.027
306.671,1.046
306.701,1.041
306.731,1.026
306.761,1.006
306.791,1.053
306.821,1.052
306.851,1.034
306.881,1.117
306.911,1.063
306.941,1.068
306.971,1.062
307.001,1.061
307.031,1.041
307.061,1.064
307.091,1.074
307.121,1.071
307.151,1.041
307.181,1.018
307.211,1.172
307.241,1.043
307.271,1.050
307.301,1.042
307.331,1.039
307.361,1.110
307.391,1.033
307.421,1.033
307.451,1.049
307.481,1.059
307.511,1.048
307.541,1.038
307.571,1.035
307.601,1.043
307.631,1.056
307.661,1.042
307.691,1.040
307.721,1.030
307.751,1.037
307.781,1.059
307.811,1.051
307.841,1.042
307.871,1.039
307.901,1.039
307.931,1.071
307.961,0.863
307.991,1.040
308.021,1.038
308.051,1.062
308.081,1.039
308.111,1.088
308.141,1.060
308.171,1.009
308.201,1.000
308.231,1.062
308.261,1.028
308.291,1.038
308.321,1.058
308.351,1.042
308.381,1.054
308.411,1.033
308.441,1.035
308.471,1.035
308.501,1.067
308.531,1.057
308.561,1.064
308.591,1.079
308.621,1.070
308.651,1.044
308.681,0.988
308.711,0.996
308.741,0.930
308.771,0.998
308.801,1.040
308.831,1.107
308.861,1.068
308.891,1.072
308.921,1.088
308.951,1.085
308.981,1.067
309.011,1.043
309.041,0.989
309.071,0.947
309.101,0.952
309.131,0.982
309.161,1.053
309.191,1.100
309.221,1.097
309.251,1.085
309.281,1.096
309.311,1.109
309.341,1.021
309.371,0.893
309.401,0.952
309.431,1.004
309.461,0.983
309.491,1.093
309.521,1.082
309.551,1.075
309.581,1.084
309.611,1.105
309.641,1.045
309.671,0.945
309.701,0.925
309.731,0.963
309.761,1.027
309.791,1.068
309.821,1.079
309.851,1.061
309.881,1.062
309.911,1.073
309.941,1.085
309.971,1.068
310.001,0.962
310.031,0.983
310.061,1.011
310.091,1.040
310.121,1.041
310.151,1.044
310.181,1.066
310.211,0.951
310.241,1.033
310.271,1.022
310.301,1.035
310.331,1.054
310.361,1.035
310.391,1.055
310.421,1.045
310.451,1.029
310.481,1.034
310.511,1.055
310.541,1.062
310.571,1.045
310.601,0.918
310.631,1.037
310.661,1.046
310.691,1.046
310.721,1.034
310.751,1.038
310.781,1.050
310.811,1.012
310.841,1.045
310.871,1.027
310.901,1.085
310.931,1.043
310.961,1.033
310.991,1.024
311.021,1.026
311.051,1.027
311.081,1.031
311.111,1.033
311.141,1.017
311.171,1.053
311.201,1.045
311.231,1.044
311.261,1.041
311.291,1.028
311.321,1.010
311.351,1.038
311.381,1.035
311.411,1.050
311.441,1.017
311.471,1.041
311.501,1.050
311.531,1.023
311.561,1.013
311.591,1.033
311.621,1.052
311.651,1.051
311.681,1.029
311.711,1.059
311.741,1.045
311.771,1.018
311.801,1.028
311.831,1.027
311.861,1.030
311.891,1.031
311.921,1.037
311.951,1.031
311.981,1.033
312.011,1.026
312.041,1.035
312.071,1.042
312.101,1.036
312.131,1.041
312.161,1.042
312.191,1.024
312.221,1.021
312.251,1.031
312.281,1.047
312.311,1.041
312.341,1.031
312.371,1.034
312.401,1.031
312.431,1.025
312.461,1.026
312.491,1.026
312.521,1.038
312.551,1.027
312.581,1.026
312.611,1.029
312.641,1.034
312.671,1.035
312.701,1.030
312.731,1.039
312.761,1.044
312.791,1.028
312.821,1.029
312.851,1.036
312.881,1.029
312.911,1.028
312.941,1.034
312.971,1.026
313.001,1.025
313.031,1.024
313.061,1.038
313.091,1.044
313.121,1.032
313.151,1.027
313.181,1.041
313.211,1.030
313.241,1.029
313.271,1.021
313.301,1.040
313.331,1.031
313.361,1.030
313.391,1.038
313.421,1.033
313.451,1.039
313.481,1.045
313.511,1.041
313.541,1.042
313.571,1.039
313.601,1.037
313.631,1.033
313.661,1.022
313.691,1.029
313.721,1.030
313.751,1.035
313.781,1.033
313.811,1.034
313.841,1.040
313.871,1.025
313.901,1.029
313.931,1.039
313.961,1.027
313.991,1.033
314.021,1.031
314.051,1.022
314.081,1.043
314.111,1.039
314.141,1.049
314.171,1.045
314.201,1.051
314.231,1.071
314.261,1.051
314.291,1.040
314.321,1.050
314.351,1.052
314.381,1.046
314.411,1.044
314.441,1.024
314.471,1.023
314.501,0.999
314.531,1.013
314.561,1.006
314.591,1.016
314.621,1.023
314.651,1.029
314.681,1.012
314.711,0.989
314.741,1.020
314.771,0.998
314.801,1.013
314.831,1.041
314.861,1.015
314.891,1.046
314.921,1.029
314.951,1.034
314.981,1.043
315.011,1.008
315.041,1.038
315.071,1.046
315.101,1.042
315.131,1.033
315.161,1.026
315.191,1.052
315.221,1.050
315.251,1.039
315.281,1.031
315.311,1.025
315.341,1.035
315.371,1.038
315.401,1.022
315.431,1.026
315.461,1.069
315.491,1.100
315.521,1.063
315.551,1.055
315.581,1.062
315.611,1.064
315.641,1.055
315.671,1.029
315.701,1.026
315.731,1.012
315.761,1.055
315.791,1.039
315.821,1.008
315.851,1.026
315.881,1.042
315.911,1.001
315.941,1.019
315.971,1.029
316.001,1.022
316.031,1.031
316.061,1.035
316.091,1.024
316.121,1.049
316.151,1.045
316.181,1.039
316.211,1.038
316.241,1.039
316.271,1.038
316.301,1.031
316.331,1.047
316.361,1.038
316.391,1.031
316.421,1.036
316.451,1.039
316.481,1.032
316.511,1.034
316.541,1.028
316.571,1.039
316.601,1.047
316.631,1.027
316.661,1.033
316.691,1.036
316.721,1.039
316.751,1.036
316.781,1.040
316.811,1.037
316.841,1.039
316.871,1.043
316.901,1.036
316.931,1.037
316.961,1.045
316.991,1.028
317.021,1.028
317.051,1.038
317.081,1.033
317.111,1.040
317.141,1.026
317.171,1.035
317.201,1.038
317.231,1.035
317.261,1.037
317.291,1.036
317.321,1.036
317.351,1.037
317.381,1.042
317.411,1.027
317.441,1.037
317.471,1.038
317.501,1.036
317.531,1.042
317.561,1.030
317.591,1.040
317.621,1.040
317.651,1.037
317.681,1.037
317.711,1.034
317.741,1.034
317.771,1.038
317.801,1.037
317.831,1.034
317.861,1.037
317.891,1.039
317.921,1.038
317.951,1.034
317.981,1.036
318.011,1.045
318.041,1.041
318.071,1.032
318.101,1.038
318.131,1.039
318.161,1.043
318.191,1.035
318.221,1.033
318.251,1.039
318.281,1.034
318.311,1.034
318.341,1.040
318.371,1.038
318.401,1.035
318.431,1.041
318.461,1.030
318.491,1.033
318.521,1.042
318.551,1.035
318.581,1.036
318.611,1.040
318.641,1.035
318.671,1.038
318.701,1.039
318.731,1.034
318.761,1.039
318.791,1.039
318.821,1.036
318.851,1.034
318.881,1.039
318.911,1.040
318.941,1.037
318.971,1.036
319.001,1.033
319.031,1.036
319.061,1.045
319.091,1.044
319.121,1.042
319.151,1.033
319.181,1.035
319.211,1.043
319.241,1.036
319.271,1.031
319.301,1.044
319.331,1.035
319.361,1.039
319.391,1.037
319.421,1.040
319.451,1.038
319.481,1.033
319.511,1.039
319.541,1.034
319.571,1.029
319.601,1.035
319.631,1.042
319.661,1.042
319.691,1.037
319.721,1.032
319.751,1.035
319.781,1.038
319.811,1.034
319.841,1.045
319.871,1.036
319.901,1.038
319.931,1.034
319.961,1.038
319.991,1.039
320.021,1.035
320.051,1.038
320.081,1.041
320.111,1.040
320.141,1.038
320.171,1.042
320.201,1.034
320.231,1.030
320.261,1.036
320.291,1.034
320.321,1.043
320.351,1.035
320.381,1.041
320.411,1.037
320.441,1.039
320.471,1.033
320.501,1.040
320.531,1.038
320.561,1.037
320.591,1.041
320.621,1.036
320.651,1.034
320.681,1.033
320.711,1.039
320.741,1.040
320.771,1.042
320.801,1.035
320.831,1.042
320.861,1.039
320.891,1.035
320.921,1.035
320.951,1.035
320.981,1.035
321.011,1.039
321.041,1.040
321.071,1.039
321.101,1.035
321.131,1.038
321.161,1.036
321.191,1.034
321.221,1.033
321.251,1.041
321.281,1.040
321.311,1.035
321.341,1.039
321.371,1.040
321.401,1.037
321.431,1.035
321.461,1.039
321.491,1.037
321.521,1.039
321.551,1.035
321.581,1.036
321.611,1.036
321.641,1.038
321.671,1.043
321.701,1.038
321.731,1.032
321.761,1.037
321.791,1.039
321.821,1.037
321.851,1.035
321.881,1.032
321.911,1.043
321.941,1.033
321.971,1.036
322.001,1.035
322.031,1.040
322.061,1.033
322.091,1.037
322.121,1.037
322.151,1.034
322.181,1.038
322.211,1.034
322.241,1.035
322.271,1.035
322.301,1.037
322.331,1.042
322.361,1.040
322.391,1.038
322.421,1.038
322.451,1.043
322.481,1.040
322.511,1.036
322.541,1.037
322.571,1.039
322.601,1.034
322.631,1.035
322.661,1.041
322.691,1.036
322.721,1.032
322.751,1.042
322.781,1.036
322.811,1.039
322.841,1.036
322.871,1.041
322.901,1.038
322.931,1.040
322.961,1.035
322.991,1.040
323.021,1.036
323.051,1.037
323.081,1.035
323.111,1.038
323.141,1.034
323.171,1.040
323.201,1.040
323.231,1.040
323.261,1.040
323.291,1.042
323.321,1.029
323.351,1.036
323.381,1.039
323.411,1.038
323.441,1.040
323.471,1.033
323.501,1.038
323.531,1.034
323.561,1.036
323.591,1.036
323.621,1.037
323.651,1.034
323.681,1.034
323.711,1.042
323.741,1.036
323.771,1.036
323.801,1.040
323.831,1.032
323.861,1.038
323.891,1.034
323.921,1.046
323.951,1.038
323.981,1.035
324.011,1.034
324.041,1.038
324.071,1.044
324.101,1.031
324.131,1.042
324.161,1.034
324.191,1.036
324.221,1.035
324.251,1.041
324.281,1.038
324.311,1.037
324.341,1.038
324.371,1.034
324.401,1.035
324.431,1.039
324.461,1.043
324.491,1.038
324.521,1.036
324.551,1.040
324.581,1.042
324.611,1.036
324.641,1.031
324.671,1.037
324.701,1.038
324.731,1.037
324.761,1.038
324.791,1.041
324.821,1.038
324.851,1.038
324.881,1.036
324.911,1.038
324.941,1.032
324.971,1.038
325.001,1.040
325.031,1.038
325.061,1.034
325.091,1.038
325.121,1.036
325.151,1.041
325.181,1.040
325.211,1.030
325.241,1.035
325.271,1.042
325.301,1.036
325.331,1.036
325.361,1.042
325.391,1.040
325.421,1.038
325.451,1.034
325.481,1.038
325.511,1.037
325.541,1.031
325.571,1.036
325.601,1.040
325.631,1.042
325.661,1.055
325.691,1.036
325.721,1.037
325.751,1.041
325.781,1.037
325.811,1.033
325.841,1.039
325.871,1.042
325.901,1.038
325.931,1.037
325.961,1.040
325.991,1.041
326.021,1.038
326.051,1.038
326.081,1.040
326.111,1.039
326.141,1.036
326.171,1.040
326.201,1.044
326.231,1.036
326.261,1.036
326.291,1.038
326.321,1.040
326.351,1.034
326.381,1.036
326.411,1.036
326.441,1.038
326.471,1.038
326.501,1.037
326.531,1.034
326.561,1.039
326.591,1.040
326.621,1.036
326.651,1.037
326.681,1.036
326.711,1.031
326.741,1.041
326.771,1.037
326.801,1.038
326.831,1.038
326.861,1.032
326.891,1.040
326.921,1.037
326.951,1.035
326.981,1.038
327.011,1.038
327.041,1.042
327.071,1.038
327.101,1.037
327.131,1.036
327.161,1.037
327.191,1.037
327.221,1.036
327.251,1.044
327.281,1.030
327.311,1.041
327.341,1.039
327.371,1.043
327.401,1.037
327.431,1.036
327.461,1.036
327.491,1.039
327.521,1.032
327.551,1.037
327.581,1.033
327.611,1.040
327.641,1.040
327.671,1.038
327.701,1.041
327.731,1.039
327.761,1.041
327.791,1.035
327.821,1.037
327.851,1.037
327.881,1.033
327.911,1.039
327.941,1.035
327.971,1.039
328.001,1.046
328.031,1.038
328.061,1.036
328.091,1.041
328.121,1.038
328.151,1.036
328.181,1.037
328.211,1.043
328.241,1.043
328.271,1.036
328.301,1.031
328.331,1.035
328.361,1.030
328.391,1.034
328.421,1.039
328.451,1.036
328.481,1.034
328.511,1.036
328.541,1.037
328.571,1.034
328.601,1.041
328.631,1.038
328.661,1.038
328.691,1.039
328.721,1.038
328.751,1.035
328.781,1.029
328.811,1.041
328.841,1.044
328.871,1.027
328.901,1.030
328.931,1.026
328.961,1.032
328.991,1.039
329.021,1.043
329.051,1.043
329.081,1.041
329.111,1.022
329.141,1.027
329.171,1.036
329.201,1.033
329.231,1.032
329.261,1.043
329.291,1.035
329.321,1.040
329.351,1.040
329.381,1.036
329.411,1.035
329.441,1.038
329.471,1.032
329.501,1.032
329.531,1.028
329.561,1.032
329.591,1.035
329.621,1.037
329.651,1.044
329.681,1.040
329.711,1.036
329.741,1.033
329.771,1.038
329.801,1.035
329.831,1.029
329.861,1.031
329.891,1.036
329.921,1.033
329.951,1.035
329.981,1.034
330.011,1.039
330.041,1.034
330.071,1.036
330.101,1.033
330.131,1.036
330.161,1.036
330.191,1.046
330.221,1.027
330.251,1.021
330.281,1.029
330.311,1.035
330.341,1.035
330.371,1.042
330.401,1.038
330.431,1.038
330.461,1.036
330.491,1.036
330.521,1.037
330.551,1.035
330.581,1.037
330.611,1.038
330.641,1.033
330.671,1.032
330.701,1.040
330.731,1.036
330.761,1.037
330.791,1.035
330.821,1.033
330.851,1.034
330.881,1.032
330.911,1.038
330.941,1.038
330.971,1.041
331.001,1.035
331.031,1.036
331.061,1.035
331.091,1.029
331.121,1.032
331.151,1.035
331.181,1.029
331.211,1.035
331.241,1.036
331.271,1.036
331.301,1.034
331.331,1.034
331.361,1.035
331.391,1.036
331.421,1.042
331.451,1.044
331.481,1.041
331.511,1.033
331.541,1.035
331.571,1.034
331.601,1.038
331.631,1.034
331.661,1.032
331.691,1.040
331.721,1.038
331.751,1.034
331.781,1.038
331.811,1.042
331.841,1.037
331.871,1.037
331.901,1.034
331.931,1.030
331.961,1.041
331.991,1.046
332.021,1.033
332.051,1.035
332.081,1.040
332.111,1.034
332.141,1.047
332.171,1.031
332.201,1.032
332.231,1.039
332.261,1.044
332.291,1.033
332.321,1.033
332.351,1.046
332.381,1.034
332.411,1.036
332.441,1.037
332.471,1.038
332.501,1.041
332.531,1.040
332.561,1.033
332.591,1.032
332.621,1.037
332.651,1.046
332.681,1.046
332.711,1.038
332.741,1.046
332.771,1.048
332.801,1.038
332.831,1.033
332.861,1.036
332.891,1.039
332.921,1.036
332.951,1.032
332.981,1.044
333.011,1.028
333.041,1.042
333.071,1.043
333.101,1.043
333.131,1.040
333.161,1.035
333.191,1.045
333.221,1.034
333.251,1.036
333.281,1.062
333.311,1.026
333.341,1.020
333.371,1.035
333.401,1.051
333.431,1.037
333.461,1.049
333.491,1.042
333.521,1.011
333.551,1.036
333.581,1.042
333.611,1.037
333.641,1.039
333.671,1.040
333.701,1.033
333.731,1.033
333.761,1.040
333.791,1.040
333.821,1.036
333.851,1.032
333.881,1.031
333.911,1.039
333.941,1.037
333.971,1.033
334.001,1.042
334.031,1.042
334.061,1.038
334.091,1.034
334.121,1.033
334.151,1.042
334.181,1.035
334.211,1.042
334.241,1.040
334.271,1.039
334.301,1.038
334.331,1.038
334.361,1.043
334.391,1.033
334.421,1.029
334.451,1.040
334.481,1.038
334.511,1.037
334.541,1.042
334.571,1.040
334.601,1.039
334.631,1.034
334.661,1.036
334.691,1.042
334.721,1.030
334.751,1.037
334.781,1.042
334.811,1.039
334.841,1.039
334.871,1.038
334.901,1.032
334.931,1.046
334.961,1.043
334.991,1.033
335.021,1.037
335.051,1.037
335.081,1.039
335.111,1.034
335.141,1.038
335.171,1.039
335.201,1.038
335.231,1.038
335.261,1.035
335.291,1.041
335.321,1.040
335.351,1.032
335.381,1.038
335.411,1.038
335.441,1.044
335.471,1.042
335.501,1.034
335.531,1.038
335.561,1.042
335.591,1.039
335.621,1.035
335.651,1.039
335.681,1.039
335.711,1.036
335.741,1.036
335.771,1.039
335.801,1.039
335.831,1.039
335.861,1.037
335.891,1.037
335.921,1.035
335.951,1.037
335.981,1.043
336.011,1.034
336.041,1.044
336.071,1.048
336.101,1.034
336.131,1.033
336.161,1.038
336.191,1.036
336.221,1.041
336.251,1.040
336.281,1.034
336.311,1.043
336.341,1.037
336.371,1.037
336.401,1.038
336.431,1.037
336.461,1.038
336.491,1.040
336.521,1.037
336.551,1.034
336.581,1.040
336.611,1.041
336.641,1.045
336.671,1.037
336.701,1.029
336.731,1.040
336.761,1.035
336.791,1.040
336.821,1.041
336.851,1.034
336.881,1.038
336.911,1.041
336.941,1.040
336.971,1.039
337.001,1.038
337.031,1.041
337.061,1.036
337.091,1.040
337.121,1.035
337.151,1.034
337.181,1.032
337.211,1.044
337.241,1.038
337.271,1.038
337.301,1.032
337.331,1.038
337.361,1.051
337.391,1.044
337.421,1.035
337.451,1.034
337.481,1.038
337.511,1.042
337.541,1.037
337.571,1.041
337.601,1.043
337.631,1.035
337.661,1.035
337.691,1.038
337.721,1.038
337.751,1.040
337.781,1.036
337.811,1.039
337.841,1.043
337.871,1.038
337.901,1.038
337.931,1.038
337.961,1.037
337.991,1.042
338.021,1.041
338.051,1.030
338.081,1.040
338.111,1.039
338.141,1.034
338.171,1.047
338.201,1.043
338.231,1.042
338.261,1.038
338.291,1.038
338.321,1.037
338.351,1.032
338.381,1.031
338.411,1.025
338.441,1.019
338.471,1.036
338.501,1.020
338.531,1.027
338.561,1.030
338.591,1.020
338.621,1.043
338.651,1.043
338.681,1.043
338.711,1.044
338.741,1.034
338.771,1.025
338.801,1.041
338.831,1.044
338.861,1.047
338.891,1.074
338.921,1.079
338.951,1.051
338.981,1.041
339.011,1.047
339.041,1.053
339.071,1.053
339.101,1.045
339.131,1.039
339.161,1.036
339.191,1.039
339.221,1.036
339.251,1.041
339.281,1.038
339.311,1.048
339.341,1.047
339.371,1.041
339.401,1.042
339.431,1.040
339.461,1.040
339.491,1.042
339.521,1.039
339.551,1.042
339.581,1.047
339.611,1.038
339.641,1.040
339.671,1.043
339.701,1.046
339.731,1.046
339.761,1.045
339.791,1.039
339.821,1.042
339.851,1.036
339.881,1.044
339.911,1.040
339.941,1.029
339.971,1.038
340.001,1.062
340.031,1.042
340.061,1.054
340.091,1.037
340.121,1.037
340.151,1.033
340.181,1.046
340.211,1.045
340.241,1.151
340.271,1.056
340.301,1.011
340.331,1.051
340.361,1.057
340.391,1.045
340.421,1.048
340.451,1.036
340.481,1.029
340.511,1.173
340.541,1.055
340.571,1.045
340.601,1.040
340.631,1.067
340.661,1.066
340.691,1.038
340.721,1.038
340.751,1.045
340.781,1.041
340.811,1.044
340.841,1.027
340.871,1.039
340.901,1.042
340.931,1.048
340.961,1.043
340.991,1.042
341.021,1.039
341.051,1.037
341.081,1.041
341.111,1.038
341.141,1.044
341.171,1.044
341.201,1.038
341.231,1.040
341.261,1.047
341.291,1.045
341.321,1.041
341.351,1.038
341.381,1.036
341.411,1.042
341.441,1.037
341.471,1.043
341.501,1.044
341.531,1.046
341.561,1.038
341.591,1.037
341.621,1.042
341.651,1.040
341.681,1.040
341.711,1.043
341.741,1.044
341.771,1.041
341.801,1.037
341.831,1.041
341.861,1.043
341.891,1.050
341.921,1.040
341.951,1.036
341.981,1.037
342.011,1.038
342.041,1.041
342.071,1.047
342.101,1.044
342.131,1.034
342.161,1.037
342.191,1.044
342.221,1.033
342.251,1.050
342.281,1.045
342.311,1.052
342.341,1.087
342.371,1.047
342.401,1.042
342.431,1.040
342.461,1.032
342.491,1.035
342.521,1.040
342.551,1.041
342.581,1.042
342.611,1.042
342.641,1.045
342.671,1.035
342.701,1.064
342.731,1.051
342.761,1.041
342.791,1.040
342.821,1.045
342.851,1.046
342.881,1.038
342.911,1.039
342.941,1.038
342.971,1.047
343.001,1.044
343.031,1.053
343.061,1.016
343.091,0.942
343.121,1.065
343.151,1.036
343.181,1.040
343.211,1.051
343.241,1.045
343.271,1.037
343.301,1.035
343.331,1.032
343.361,1.036
343.391,1.038
343.421,1.038
343.451,1.042
343.481,1.046
343.511,1.041
343.541,1.040
343.571,1.043
343.601,1.039
343.631,1.037
343.661,1.034
343.691,1.043
343.721,1.039
343.751,1.038
343.781,1.049
343.811,1.048
343.841,1.036
343.871,1.040
343.901,1.040
343.931,1.037
343.961,1.039
343.991,1.032
344.021,1.046
344.051,1.037
344.081,1.041
344.111,1.041
344.141,1.047
344.171,1.050
344.201,1.032
344.231,1.038
344.261,1.039
344.291,1.039
344.321,1.041
344.351,1.049
344.381,1.045
344.411,1.043
344.441,1.040
344.471,1.043
344.501,1.040
344.531,1.037
344.561,1.036
344.591,1.039
344.621,1.043
344.651,1.042
344.681,1.040
344.711,1.042
344.741,1.040
344.771,1.037
344.801,1.046
344.831,1.045
344.861,1.039
344.891,1.040
344.921,1.043
344.951,1.044
344.981,1.048
345.011,1.043
345.041,1.036
345.071,1.043
345.101,1.040
345.131,1.035
345.161,1.039
345.191,1.046
345.221,1.040
345.251,1.041
345.281,1.044
345.311,1.042
345.341,1.041
345.371,1.042
345.401,1.036
345.431,1.043
345.461,1.039
345.491,1.035
345.521,1.040
345.551,1.051
345.581,1.044
345.611,1.039
345.641,1.040
345.671,1.040
345.701,1.040
345.731,1.035
345.761,1.042
345.791,1.044
345.821,1.044
345.851,1.040
345.881,1.040
345.911,1.048
345.941,1.033
345.971,1.041
346.001,1.046
346.031,1.036
346.061,1.040
346.091,1.048
346.121,1.047
346.151,1.036
346.181,1.034
346.211,1.036
346.241,1.046
346.271,1.045
346.301,1.039
346.331,1.045
346.361,1.044
346.391,1.042
346.421,1.040
346.451,1.040
346.481,1.043
346.511,1.047
346.541,1.036
346.571,1.049
346.601,1.050
346.631,1.043
346.661,1.034
346.691,1.044
346.721,1.042
346.751,1.039
346.781,1.033
346.811,1.041
346.841,1.047
346.871,1.050
346.901,1.034
346.931,1.038
346.961,1.028
346.991,1.052
347.021,1.042
347.051,1.039
347.081,1.042
347.111,1.047
347.141,1.054
347.171,1.038
347.201,1.034
347.231,1.044
347.261,1.050
347.291,1.055
347.321,1.044
347.351,1.040
347.381,1.042
347.411,1.049
347.441,1.041
347.471,1.039
347.501,1.044
347.531,1.043
347.561,1.043
347.591,1.047
347.621,1.048
347.651,1.042
347.681,1.036
347.711,1.042
347.741,1.040
347.771,1.037
347.801,1.049
347.831,1.050
347.861,1.038
347.891,1.042
347.921,1.044
347.951,1.050
347.981,1.047
348.011,1.044
348.041,1.051
348.071,1.036
348.101,1.052
348.131,1.041
348.161,1.033
348.191,1.047
348.221,1.038
348.251,1.025
348.281,1.065
348.311,1.046
348.341,1.041
348.371,1.044
348.401,1.045
348.431,1.038
348.461,1.036
348.491,1.038
348.521,1.045
348.551,1.047
348.581,1.044
348.611,1.049
348.641,1.049
348.671,1.042
348.701,1.048
348.731,1.042
348.761,1.038
348.791,1.038
348.821,1.039
348.851,1.045
348.881,1.041
348.911,1.048
348.941,1.054
348.971,1.051
349.001,1.042
349.031,1.038
349.061,1.047
349.091,1.048
349.121,1.041
349.151,1.037
349.181,1.046
349.211,1.041
349.241,1.046
349.271,1.037
349.301,1.055
349.331,1.047
349.361,1.039
349.391,1.040
349.421,1.034
349.451,1.048
349.481,1.054
349.511,1.044
349.541,1.035
349.571,1.039
349.601,1.041
349.631,1.042
349.661,1.045
349.691,1.039
349.721,1.045
349.751,1.047
349.781,1.045
349.811,1.046
349.841,1.042
349.871,1.045
349.901,1.040
349.931,1.040
349.961,1.044
349.991,1.050
350.021,1.040
350.051,1.041
350.081,1.048
350.111,1.041
350.141,1.044
350.171,1.040
350.201,1.041
350.231,1.039
350.261,1.042
350.291,1.038
350.321,1.053
350.351,1.043
350.381,1.042
350.411,1.042
350.441,1.040
350.471,1.048
350.501,1.038
350.531,1.040
350.561,1.043
350.591,1.041
350.621,1.043
350.651,1.045
350.681,1.049
350.711,1.047
350.741,1.041
350.771,1.038
350.801,1.045
350.831,1.044
350.861,1.037
350.891,1.040
350.921,1.048
350.951,1.044
350.981,1.049
351.011,1.042
351.041,1.038
351.071,1.044
351.101,1.043
351.131,1.045
351.161,1.045
351.191,1.042
351.221,1.043
351.251,1.047
351.281,1.045
351.311,1.038
351.341,1.040
351.371,1.039
351.401,1.047
351.431,1.042
351.461,1.034
351.491,1.046
351.521,1.047
351.551,1.045
351.581,1.043
351.611,1.040
351.641,1.047
351.671,1.040
351.701,1.044
351.731,1.040
351.761,1.048
351.791,1.037
351.821,1.040
351.851,1.053
351.881,1.049
351.911,1.040
351.941,1.037
351.971,1.042
352.001,1.046
352.031,1.045
352.061,1.042
352.091,1.048
352.121,1.044
352.151,1.041
352.181,1.041
352.211,1.041
352.241,1.042
352.271,1.045
352.301,1.043
352.331,1.038
352.361,1.043
352.391,1.043
352.421,1.047
352.451,1.048
352.481,1.048
352.511,1.039
