df_hash,22ZHK4.HTY8RN
257.968,1.028
257.998,1.027
258.028,1.031
258.058,1.032
258.088,1.025
258.118,1.027
258.148,1.036
258.178,1.038
258.208,1.043
258.238,1.033
258.268,1.033
258.298,1.036
258.328,1.033
258.358,1.029
258.388,1.031
258.418,1.030
258.448,1.025
258.478,1.035
258.508,1.035
258.538,1.032
258.568,1.032
258.598,1.030
258.628,1.033
258.658,1.032
258.688,1.033
258.718,1.032
258.748,1.027
258.778,1.030
258.808,1.029
258.838,1.036
258.868,1.032
258.898,1.036
258.928,1.029
258.958,1.030
258.988,1.042
259.018,1.043
259.048,1.036
259.078,1.033
259.108,1.036
259.138,1.043
259.168,1.034
259.198,1.045
259.228,1.036
259.258,1.033
259.288,1.039
259.318,1.037
259.348,1.028
259.378,1.030
259.408,1.033
259.438,1.033
259.468,1.030
259.498,1.021
259.528,1.020
259.558,1.021
259.588,1.026
259.618,1.029
259.648,1.045
259.678,1.041
259.708,1.043
259.738,1.057
259.768,1.052
259.798,1.028
259.828,1.011
259.858,1.019
259.888,1.021
259.918,1.018
259.948,1.017
259.978,1.025
260.008,1.026
260.038,1.031
260.068,1.039
260.098,1.032
260.128,1.031
260.158,1.026
260.188,1.028
260.218,1.027
260.248,1.029
260.278,1.033
260.308,1.039
260.338,1.029
260.368,1.024
260.398,1.021
260.428,1.027
260.458,1.022
260.488,1.021
260.518,1.025
260.548,1.033
260.578,1.037
260.608,1.033
260.638,1.027
260.668,1.045
260.698,1.041
260.728,1.041
260.758,1.037
260.788,1.034
260.818,1.029
260.848,1.032
260.878,1.022
260.908,1.021
260.938,1.025
260.968,1.026
260.998,1.031
261.028,1.030
261.058,1.028
261.088,1.032
261.118,1.032
261.148,1.028
261.178,1.031
261.208,1.032
261.238,1.027
261.268,1.026
261.298,1.030
261.328,1.027
261.358,1.021
261.388,1.027
261.418,1.031
261.448,1.031
261.478,1.017
261.508,1.018
261.538,1.025
261.568,1.032
261.598,1.033
261.628,1.044
261.658,1.042
261.688,1.034
261.718,1.039
261.748,1.035
261.778,1.027
261.808,1.026
261.838,1.028
261.868,1.034
261.898,1.035
261.928,1.036
261.958,1.042
261.988,1.034
262.018,1.033
262.048,1.022
262.078,1.028
262.108,1.026
262.138,1.025
262.168,1.023
262.198,1.027
262.228,1.020
262.258,1.021
262.288,1.021
262.318,1.033
262.348,1.034
262.378,1.031
262.408,1.030
262.438,1.028
262.468,1.016
262.498,1.019
262.528,1.025
262.558,1.026
262.588,1.045
262.618,1.022
262.648,1.037
262.678,1.036
262.708,1.031
262.738,1.033
262.768,1.033
262.798,1.028
262.828,1.022
262.858,1.020
262.888,1.022
262.918,1.020
262.948,1.020
262.978,1.023
263.008,1.031
263.038,1.032
263.068,1.029
263.098,1.033
263.128,1.040
263.158,1.026
263.188,1.025
263.218,1.031
263.248,1.032
263.278,1.028
263.308,1.032
263.338,1.024
263.368,1.024
263.398,1.032
263.428,1.033
263.458,1.029
263.488,1.018
263.518,1.027
263.548,1.025
263.578,1.017
263.608,1.027
263.638,1.002
263.668,1.027
263.698,1.017
263.728,1.024
263.758,1.021
263.788,1.036
263.818,1.027
263.848,1.024
263.878,1.021
263.908,1.024
263.938,1.029
263.968,1.032
263.998,1.029
264.028,1.022
264.058,1.036
264.088,1.034
264.118,1.033
264.148,1.031
264.178,1.030
264.208,1.034
264.238,1.029
264.268,1.023
264.298,1.027
264.328,1.030
264.358,1.035
264.388,1.033
264.418,1.033
264.448,1.033
264.478,1.033
264.508,1.042
264.538,1.032
264.568,1.005
264.598,1.046
264.628,1.055
264.658,1.051
264.688,1.041
264.718,1.049
264.748,1.034
264.778,1.010
264.808,1.005
264.838,1.006
264.868,1.013
264.898,1.026
264.928,1.014
264.958,1.014
264.988,1.019
265.018,1.013
265.048,1.029
265.078,1.031
265.108,1.047
265.138,1.059
265.168,1.049
265.198,1.051
265.228,1.053
265.258,1.050
265.288,1.032
265.318,1.030
265.348,1.019
265.378,1.038
265.408,1.045
265.438,1.056
265.468,1.044
265.498,1.045
265.528,1.056
265.558,1.056
265.588,1.014
265.618,1.006
265.648,1.017
265.678,1.023
265.708,1.010
265.738,1.010
265.768,1.008
265.798,1.014
265.828,1.000
265.858,1.009
265.888,1.001
265.918,1.012
265.948,1.024
265.978,1.014
266.008,0.987
266.038,0.990
266.068,0.999
266.098,0.968
266.128,0.950
266.158,0.944
266.188,0.943
266.218,0.941
266.248,1.002
266.278,1.055
266.308,1.068
266.338,1.074
266.368,1.060
266.398,1.067
266.428,1.056
266.458,1.041
266.488,1.028
266.518,0.999
266.548,0.981
266.578,0.982
266.608,0.997
266.638,0.987
266.668,1.005
266.698,1.018
266.728,1.006
266.758,0.989
266.788,1.010
266.818,1.004
266.848,1.004
266.878,1.044
266.908,1.099
266.938,1.140
266.968,1.139
266.998,1.119
267.028,1.098
267.058,1.015
267.088,0.953
267.118,0.949
267.148,0.969
267.178,0.979
267.208,0.954
267.238,0.957
267.268,0.972
267.298,0.981
267.328,1.009
267.358,1.005
267.388,1.029
267.418,1.034
267.448,1.028
267.478,1.012
267.508,1.022
267.538,1.043
267.568,1.027
267.598,1.002
267.628,1.019
267.658,1.004
267.688,1.009
267.718,1.044
267.748,1.054
267.778,1.053
267.808,1.063
267.838,1.033
267.868,1.056
267.898,1.051
267.928,1.031
267.958,1.046
267.988,1.062
268.018,1.060
268.048,1.054
268.078,1.041
268.108,1.044
268.138,1.062
268.168,1.046
268.198,1.054
268.228,1.059
268.258,1.056
268.288,1.048
268.318,1.050
268.348,1.067
268.378,1.070
268.408,1.062
268.438,1.064
268.468,1.075
268.498,1.082
268.528,1.079
268.558,1.075
268.588,1.070
268.618,1.062
268.648,1.056
268.678,1.044
268.708,1.053
268.738,1.053
268.768,1.062
268.798,1.052
268.828,1.057
268.858,1.053
268.888,1.056
268.918,1.061
268.948,1.073
268.978,1.068
269.008,1.066
269.038,1.082
269.068,1.054
269.098,1.042
269.128,1.056
269.158,1.069
269.188,1.070
269.218,1.049
269.248,1.042
269.278,1.047
269.308,1.042
269.338,1.039
269.368,1.052
269.398,1.057
269.428,1.048
269.458,1.050
269.488,1.053
269.518,1.049
269.548,1.047
269.578,1.052
269.608,1.044
269.638,1.047
269.668,1.048
269.698,1.048
269.728,1.057
269.758,1.044
269.788,1.046
269.818,1.044
269.848,1.048
269.878,1.050
269.908,1.057
269.938,1.044
269.968,1.049
269.998,1.049
270.028,1.049
270.058,1.049
270.088,1.051
270.118,1.048
270.148,1.044
270.178,1.053
270.208,1.052
270.238,1.050
270.268,1.049
270.298,1.054
270.328,1.053
270.358,1.055
270.388,1.055
270.418,1.049
270.448,1.050
270.478,1.048
270.508,1.049
270.538,1.050
270.568,1.054
270.598,1.048
270.628,1.049
270.658,1.048
270.688,1.054
270.718,1.054
270.748,1.050
270.778,1.046
270.808,1.050
270.838,1.053
270.868,1.053
270.898,1.053
270.928,1.049
270.958,1.050
270.988,1.048
271.018,1.049
271.048,1.051
271.078,1.049
271.108,1.053
271.138,1.051
271.168,1.055
271.198,1.051
271.228,1.053
271.258,1.054
271.288,1.048
271.318,1.049
271.348,1.049
271.378,1.047
271.408,1.054
271.438,1.052
271.468,1.053
271.498,1.056
271.528,1.048
271.558,1.051
271.588,1.055
271.618,1.051
271.648,1.057
271.678,1.042
271.708,1.046
271.738,1.045
271.768,1.050
271.798,1.051
271.828,1.053
271.858,1.058
271.888,1.050
271.918,1.052
271.948,1.051
271.978,1.051
272.008,1.045
272.038,1.051
272.068,1.051
272.098,1.056
272.128,1.053
272.158,1.054
272.188,1.050
272.218,1.046
272.248,1.047
272.278,1.048
272.308,1.051
272.338,1.054
272.368,1.054
272.398,1.047
272.428,1.047
272.458,1.062
272.488,1.056
272.518,1.055
272.548,1.053
272.578,1.048
272.608,1.051
272.638,1.050
272.668,1.047
272.698,1.047
272.728,1.052
272.758,1.053
272.788,1.053
272.818,1.052
272.848,1.057
272.878,1.057
272.908,1.049
272.938,1.051
272.968,1.054
272.998,1.053
273.028,1.055
273.058,1.053
273.088,1.048
273.118,1.051
273.148,1.052
273.178,1.050
273.208,1.046
273.238,1.048
273.268,1.048
273.298,1.051
273.328,1.053
273.358,1.043
273.388,1.056
273.418,1.054
273.448,1.051
273.478,1.053
273.508,1.056
273.538,1.049
273.568,1.052
273.598,1.050
273.628,1.055
273.658,1.049
273.688,1.050
273.718,1.046
273.748,1.048
273.778,1.050
273.808,1.052
273.838,1.054
273.868,1.051
273.898,1.055
273.928,1.053
273.958,1.051
273.988,1.048
274.018,1.049
274.048,1.052
274.078,1.049
274.108,1.047
274.138,1.055
274.168,1.050
274.198,1.055
274.228,1.048
274.258,1.047
274.288,1.042
274.318,1.053
274.348,1.049
274.378,1.051
274.408,1.058
274.438,1.062
274.468,1.062
274.498,1.056
274.528,1.058
274.558,1.059
274.588,1.046
274.618,1.052
274.648,1.045
274.678,1.046
274.708,1.052
274.738,1.046
274.768,1.053
274.798,1.044
274.828,1.040
274.858,1.038
274.888,1.043
274.918,1.042
274.948,1.048
274.978,1.052
275.008,1.046
275.038,1.056
275.068,1.052
275.098,1.051
275.128,1.048
275.158,1.042
275.188,1.060
275.218,1.064
275.248,1.054
275.278,1.053
275.308,1.057
275.338,1.052
275.368,1.054
275.398,1.058
275.428,1.057
275.458,1.053
275.488,1.052
275.518,1.060
275.548,1.056
275.578,1.057
275.608,1.061
275.638,1.059
275.668,1.058
275.698,1.062
275.728,1.059
275.758,1.055
275.788,1.057
275.818,1.054
275.848,1.047
275.878,1.041
275.908,1.037
275.938,1.049
275.968,1.051
275.998,1.055
276.028,1.046
276.058,1.047
276.088,1.043
276.118,1.027
276.148,1.035
276.178,1.043
276.208,1.053
276.238,1.044
276.268,1.056
276.298,1.059
276.328,1.048
276.358,1.058
276.388,1.058
276.418,1.052
276.448,1.054
276.478,1.045
276.508,1.053
276.538,1.052
276.568,1.053
276.598,1.057
276.628,1.052
276.658,1.044
276.688,1.047
276.718,1.039
276.748,1.052
276.778,1.053
276.808,1.066
276.838,1.066
276.868,1.054
276.898,1.057
276.928,1.058
276.958,1.040
276.988,1.035
277.018,1.042
277.048,1.052
277.078,1.040
277.108,1.061
277.138,1.065
277.168,1.067
277.198,1.064
277.228,1.063
277.258,1.077
277.288,1.064
277.318,1.066
277.348,1.065
277.378,1.083
277.408,1.079
277.438,1.069
277.468,1.064
277.498,1.066
277.528,1.060
277.558,1.053
277.588,1.074
277.618,1.065
277.648,1.070
277.678,1.071
277.708,1.082
277.738,1.076
277.768,1.074
277.798,1.077
277.828,1.068
277.858,1.075
277.888,1.079
277.918,1.071
277.948,1.060
277.978,1.065
278.008,1.081
278.038,1.078
278.068,1.091
278.098,1.086
278.128,1.068
278.158,1.061
278.188,1.045
278.218,1.048
278.248,1.056
278.278,1.063
278.308,1.062
278.338,1.071
278.368,1.064
278.398,1.061
278.428,1.066
278.458,1.069
278.488,1.064
278.518,1.064
278.548,1.063
278.578,1.070
278.608,1.074
278.638,1.072
278.668,1.069
278.698,1.078
278.728,1.072
278.758,1.083
278.788,1.056
278.818,1.049
278.848,1.056
278.878,1.077
278.908,1.062
278.938,1.082
278.968,1.085
278.998,1.075
279.028,1.087
279.058,1.072
279.088,1.060
279.118,1.062
279.148,1.067
279.178,1.064
279.208,1.072
279.238,1.075
279.268,1.065
279.298,1.074
279.328,1.080
279.358,1.074
279.388,1.070
279.418,1.072
279.448,1.073
279.478,1.072
279.508,1.063
279.538,1.072
279.568,1.068
279.598,1.063
279.628,1.065
279.658,1.065
279.688,1.064
279.718,1.064
279.748,1.071
279.778,1.068
279.808,1.070
279.838,1.075
279.868,1.069
279.898,1.071
279.928,1.074
279.958,1.074
279.988,1.072
280.018,1.069
280.048,1.065
280.078,1.066
280.108,1.071
280.138,1.074
280.168,1.069
280.198,1.068
280.228,1.069
280.258,1.071
280.288,1.071
280.318,1.062
280.348,1.069
280.378,1.066
280.408,1.076
280.438,1.070
280.468,1.070
280.498,1.068
280.528,1.071
280.558,1.068
280.588,1.072
280.618,1.073
280.648,1.066
280.678,1.068
280.708,1.060
280.738,1.065
280.768,1.067
280.798,1.071
280.828,1.067
280.858,1.071
280.888,1.074
280.918,1.070
280.948,1.068
280.978,1.068
281.008,1.067
281.038,1.065
281.068,1.068
281.098,1.068
281.128,1.069
281.158,1.074
281.188,1.070
281.218,1.074
281.248,1.077
281.278,1.070
281.308,1.070
281.338,1.076
281.368,1.074
281.398,1.065
281.428,1.072
281.458,1.066
281.488,1.066
281.518,1.067
281.548,1.066
281.578,1.070
281.608,1.070
281.638,1.067
281.668,1.065
281.698,1.066
281.728,1.065
281.758,1.069
281.788,1.071
281.818,1.070
281.848,1.064
281.878,1.060
281.908,1.060
281.938,1.057
281.968,1.068
281.998,1.076
282.028,1.077
282.058,1.079
282.088,1.075
282.118,1.064
282.148,1.067
282.178,1.061
282.208,1.065
282.238,1.069
282.268,1.068
282.298,1.070
282.328,1.067
282.358,1.065
282.388,1.069
282.418,1.063
282.448,1.068
282.478,1.063
282.508,1.068
282.538,1.065
282.568,1.065
282.598,1.064
282.628,1.069
282.658,1.070
282.688,1.069
282.718,1.063
282.748,1.074
282.778,1.077
282.808,1.072
282.838,1.070
282.868,1.070
282.898,1.071
282.928,1.073
282.958,1.073
282.988,1.065
283.018,1.069
283.048,1.070
283.078,1.068
283.108,1.073
283.138,1.071
283.168,1.072
283.198,1.070
283.228,1.074
283.258,1.069
283.288,1.074
283.318,1.074
283.348,1.071
283.378,1.068
283.408,1.072
283.438,1.070
283.468,1.076
283.498,1.088
283.528,1.105
283.558,1.142
283.588,1.150
283.618,1.155
283.648,1.121
283.678,1.076
283.708,1.059
283.738,1.042
283.768,1.035
283.798,1.027
283.828,1.036
283.858,1.027
283.888,1.035
283.918,1.009
283.948,1.039
283.978,1.052
284.008,1.041
284.038,1.048
284.068,1.054
284.098,1.020
284.128,1.022
284.158,1.033
284.188,1.038
284.218,1.061
284.248,1.046
284.278,1.047
284.308,1.064
284.338,1.059
284.368,1.043
284.398,1.034
284.428,1.042
284.458,1.019
284.488,1.008
284.518,1.023
284.548,1.039
284.578,1.031
284.608,1.047
284.638,1.043
284.668,1.041
284.698,1.036
284.728,1.048
284.758,1.050
284.788,1.047
284.818,1.038
284.848,1.033
284.878,1.027
284.908,1.035
284.938,1.036
284.968,1.038
284.998,1.043
285.028,1.036
285.058,1.041
285.088,1.044
285.118,1.045
285.148,1.039
285.178,1.042
285.208,1.026
285.238,1.042
285.268,1.050
285.298,1.061
285.328,1.054
285.358,1.039
285.388,1.055
285.418,1.043
285.448,1.035
285.478,1.029
285.508,1.019
285.538,1.018
285.568,1.025
285.598,1.021
285.628,1.005
285.658,1.018
285.688,1.031
285.718,1.021
285.748,1.036
285.778,1.049
285.808,1.036
285.838,1.051
285.868,1.048
285.898,1.040
285.928,1.052
285.958,1.041
285.988,1.043
286.018,1.051
286.048,1.035
286.078,1.032
286.108,1.033
286.138,1.038
286.168,1.035
286.198,1.042
286.228,1.031
286.258,1.031
286.288,1.041
286.318,1.044
286.348,1.031
286.378,1.022
286.408,1.039
286.438,1.038
286.468,1.046
286.498,1.039
286.528,1.038
286.558,1.028
286.588,1.030
286.618,1.014
286.648,1.038
286.678,1.046
286.708,1.053
286.738,1.042
286.768,1.072
286.798,1.078
286.828,1.076
286.858,1.069
286.888,1.055
286.918,1.035
286.948,1.051
286.978,1.053
287.008,1.067
287.038,1.066
287.068,1.076
287.098,1.086
287.128,1.087
287.158,1.079
287.188,1.069
287.218,1.067
287.248,1.056
287.278,1.065
287.308,1.064
287.338,1.057
287.368,1.071
287.398,1.080
287.428,1.042
287.458,1.050
287.488,1.052
287.518,1.064
287.548,1.067
287.578,1.072
287.608,1.057
287.638,1.046
287.668,1.026
287.698,1.023
287.728,1.036
287.758,1.052
287.788,1.061
287.818,1.062
287.848,1.068
287.878,1.067
287.908,1.076
287.938,1.076
287.968,1.061
287.998,1.067
288.028,1.068
288.058,1.062
288.088,1.054
288.118,1.057
288.148,1.057
288.178,1.063
288.208,1.059
288.238,1.062
288.268,1.065
288.298,1.068
288.328,1.059
288.358,1.063
288.388,1.054
288.418,1.053
288.448,1.058
288.478,1.056
288.508,1.060
288.538,1.062
288.568,1.062
288.598,1.062
288.628,1.062
288.658,1.056
288.688,1.061
288.718,1.060
288.748,1.051
288.778,1.051
288.808,1.055
288.838,1.055
288.868,1.060
288.898,1.065
288.928,1.064
288.958,1.061
288.988,1.054
289.018,1.052
289.048,1.060
289.078,1.063
289.108,1.063
289.138,1.052
289.168,1.062
289.198,1.058
289.228,1.062
289.258,1.062
289.288,1.060
289.318,1.051
289.348,1.066
289.378,1.071
289.408,1.061
289.438,1.062
289.468,1.060
289.498,1.074
289.528,1.067
289.558,1.059
289.588,1.064
289.618,1.053
289.648,1.046
289.678,1.052
289.708,1.056
289.738,1.065
289.768,1.063
289.798,1.062
289.828,1.062
289.858,1.060
289.888,1.059
289.918,1.057
289.948,1.059
289.978,1.059
290.008,1.051
290.038,1.058
290.068,1.053
290.098,1.063
290.128,1.062
290.158,1.077
290.188,1.069
290.218,1.059
290.248,1.064
290.278,1.067
290.308,1.068
290.338,1.062
290.368,1.071
290.398,1.062
290.428,1.054
290.458,1.063
290.488,1.068
290.518,1.069
290.548,1.054
290.578,1.048
290.608,1.036
290.638,1.027
290.668,1.043
290.698,1.060
290.728,1.062
290.758,1.081
290.788,1.086
290.818,1.087
290.848,1.069
290.878,1.059
290.908,1.049
290.938,1.045
290.968,1.048
290.998,1.052
291.028,1.058
291.058,1.058
291.088,1.050
291.118,1.065
291.148,1.071
291.178,1.064
291.208,1.058
291.238,1.073
291.268,1.066
291.298,1.063
291.328,1.072
291.358,1.066
291.388,1.057
291.418,1.055
291.448,1.069
291.478,1.060
291.508,1.063
291.538,1.065
291.568,1.068
291.598,1.055
291.628,1.065
291.658,1.060
291.688,1.062
291.718,1.067
291.748,1.068
291.778,1.071
291.808,1.062
291.838,1.070
291.868,1.067
291.898,1.062
291.928,1.063
291.958,1.066
291.988,1.066
292.018,1.068
292.048,1.064
292.078,1.072
292.108,1.072
292.138,1.079
292.168,1.066
292.198,1.068
292.228,1.059
292.258,1.062
292.288,1.065
292.318,1.062
292.348,1.064
292.378,1.065
292.408,1.074
292.438,1.079
292.468,1.070
292.498,1.066
292.528,1.064
292.558,1.061
292.588,1.064
292.618,1.067
292.648,1.065
292.678,1.062
292.708,1.062
292.738,1.074
292.768,1.060
292.798,1.069
292.828,1.075
292.858,1.072
292.888,1.067
292.918,1.066
292.948,1.068
292.978,1.054
293.008,1.062
293.038,1.053
293.068,1.062
293.098,1.063
293.128,1.068
293.158,1.073
293.188,1.070
293.218,1.070
293.248,1.061
293.278,1.066
293.308,1.066
293.338,1.066
293.368,1.066
293.398,1.066
293.428,1.072
293.458,1.067
293.488,1.065
293.518,1.070
293.548,1.071
293.578,1.069
293.608,1.067
293.638,1.067
293.668,1.072
293.698,1.074
293.728,1.072
293.758,1.074
293.788,1.070
293.818,1.060
293.848,1.064
293.878,1.064
293.908,1.062
293.938,1.064
293.968,1.062
293.998,1.068
294.028,1.065
294.058,1.073
294.088,1.068
294.118,1.068
294.148,1.065
294.178,1.069
294.208,1.067
294.238,1.061
294.268,1.060
294.298,1.062
294.328,1.062
294.358,1.071
294.388,1.069
294.418,1.071
294.448,1.070
294.478,1.069
294.508,1.076
294.538,1.070
294.568,1.075
294.598,1.067
294.628,1.071
294.658,1.059
294.688,1.068
294.718,1.061
294.748,1.058
294.778,1.066
294.808,1.070
294.838,1.066
294.868,1.060
294.898,1.062
294.928,1.061
294.958,1.065
294.988,1.061
295.018,1.072
295.048,1.074
295.078,1.072
295.108,1.066
295.138,1.072
295.168,1.064
295.198,1.075
295.228,1.070
295.258,1.073
295.288,1.067
295.318,1.070
295.348,1.064
295.378,1.067
295.408,1.073
295.438,1.074
295.468,1.075
295.498,1.068
295.528,1.069
295.558,1.072
295.588,1.071
295.618,1.067
295.648,1.061
295.678,1.064
295.708,1.067
295.738,1.062
295.768,1.063
295.798,1.070
295.828,1.074
295.858,1.069
295.888,1.062
295.918,1.067
295.948,1.068
295.978,1.062
296.008,1.066
296.038,1.069
296.068,1.075
296.098,1.072
296.128,1.063
296.158,1.063
296.188,1.062
296.218,1.066
296.248,1.071
296.278,1.067
296.308,1.070
296.338,1.075
296.368,1.076
296.398,1.073
296.428,1.064
296.458,1.063
296.488,1.061
296.518,1.065
296.548,1.065
296.578,1.060
296.608,1.066
296.638,1.067
296.668,1.070
296.698,1.071
296.728,1.073
296.758,1.069
296.788,1.069
296.818,1.064
296.848,1.065
296.878,1.069
296.908,1.065
296.938,1.062
296.968,1.065
296.998,1.069
297.028,1.060
297.058,1.068
297.088,1.069
297.118,1.075
297.148,1.070
297.178,1.076
297.208,1.066
297.238,1.062
297.268,1.071
297.298,1.068
297.328,1.062
297.358,1.073
297.388,1.074
297.418,1.073
297.448,1.062
297.478,1.067
297.508,1.069
297.538,1.072
297.568,1.066
297.598,1.066
297.628,1.072
297.658,1.072
297.688,1.062
297.718,1.073
297.748,1.064
297.778,1.064
297.808,1.071
297.838,1.070
297.868,1.068
297.898,1.067
297.928,1.066
297.958,1.066
297.988,1.069
298.018,1.069
298.048,1.070
298.078,1.065
298.108,1.062
298.138,1.064
298.168,1.063
298.198,1.062
298.228,1.071
298.258,1.080
298.288,1.084
298.318,1.078
298.348,1.063
298.378,1.058
298.408,1.063
298.438,1.074
298.468,1.067
298.498,1.073
298.528,1.075
298.558,1.067
298.588,1.070
298.618,1.071
298.648,1.064
298.678,1.065
298.708,1.069
298.738,1.068
298.768,1.066
298.798,1.075
298.828,1.075
298.858,1.077
298.888,1.075
298.918,1.077
298.948,1.069
298.978,1.074
299.008,1.058
299.038,1.061
299.068,1.048
299.098,1.054
299.128,1.065
299.158,1.079
299.188,1.067
299.218,1.079
299.248,1.086
299.278,1.073
299.308,1.061
299.338,1.066
299.368,1.059
299.398,1.048
299.428,1.054
299.458,1.066
299.488,1.075
299.518,1.084
299.548,1.083
299.578,1.079
299.608,1.070
299.638,1.066
299.668,1.067
299.698,1.074
299.728,1.070
299.758,1.067
299.788,1.066
299.818,1.058
299.848,1.056
299.878,1.068
299.908,1.070
299.938,1.067
299.968,1.073
299.998,1.075
300.028,1.069
300.058,1.070
300.088,1.066
300.118,1.060
300.148,1.070
300.178,1.063
300.208,1.055
300.238,1.057
300.268,1.077
300.298,1.073
300.328,1.066
300.358,1.072
300.388,1.077
300.418,1.069
300.448,1.069
300.478,1.070
300.508,1.062
300.538,1.062
300.568,1.069
300.598,1.073
300.628,1.070
300.658,1.062
300.688,1.075
300.718,1.077
300.748,1.085
300.778,1.071
300.808,1.075
300.838,1.067
300.868,1.066
300.898,1.077
300.928,1.068
300.958,1.067
300.988,1.074
301.018,1.076
301.048,1.072
301.078,1.067
301.108,1.066
301.138,1.072
301.168,1.067
301.198,1.063
301.228,1.067
301.258,1.070
301.288,1.072
301.318,1.065
301.348,1.065
301.378,1.068
301.408,1.070
301.438,1.068
301.468,1.073
301.498,1.076
301.528,1.074
301.558,1.073
301.588,1.079
301.618,1.062
301.648,1.071
301.678,1.083
301.708,1.068
301.738,1.069
301.768,1.063
301.798,1.069
301.828,1.062
301.858,1.062
301.888,1.054
301.918,1.057
301.948,1.067
301.978,1.076
302.008,1.078
302.038,1.070
302.068,1.072
302.098,1.073
302.128,1.074
302.158,1.069
302.188,1.068
302.218,1.075
302.248,1.072
302.278,1.072
302.308,1.076
302.338,1.062
302.368,1.060
302.398,1.058
302.428,1.071
302.458,1.064
302.488,1.062
302.518,1.073
302.548,1.075
302.578,1.074
302.608,1.075
302.638,1.077
302.668,1.073
302.698,1.070
302.728,1.072
302.758,1.063
302.788,1.072
302.818,1.067
302.848,1.068
302.878,1.072
302.908,1.073
302.938,1.073
302.968,1.074
302.998,1.069
303.028,1.073
303.058,1.064
303.088,1.069
303.118,1.076
303.148,1.072
303.178,1.068
303.208,1.064
303.238,1.070
303.268,1.064
303.298,1.071
303.328,1.074
303.358,1.069
303.388,1.070
303.418,1.076
303.448,1.076
303.478,1.072
303.508,1.075
303.538,1.080
303.568,1.068
303.598,1.066
303.628,1.064
303.658,1.065
303.688,1.066
303.718,1.065
303.748,1.071
303.778,1.083
303.808,1.079
303.838,1.068
303.868,1.062
303.898,1.071
303.928,1.081
303.958,0.989
303.988,1.036
304.018,1.085
304.048,1.028
304.078,1.069
304.108,1.062
304.138,1.089
304.168,1.131
304.198,1.162
304.228,1.142
304.258,1.121
304.288,1.121
304.318,1.062
304.348,1.078
304.378,1.077
304.408,1.079
304.438,1.084
304.468,1.083
304.498,1.066
304.528,1.056
304.558,1.040
304.588,1.049
304.618,1.104
304.648,1.037
304.678,1.067
304.708,1.083
304.738,1.065
304.768,1.006
304.798,1.007
304.828,0.993
304.858,1.001
304.888,1.074
304.918,1.068
304.948,1.013
304.978,1.062
305.008,1.059
305.038,1.015
305.068,1.024
305.098,1.045
305.128,1.044
305.158,1.034
305.188,1.065
305.218,1.077
305.248,1.067
305.278,1.065
305.308,1.075
305.338,1.096
305.368,1.083
305.398,1.070
305.428,1.069
305.458,1.062
305.488,1.073
305.518,1.069
305.548,1.066
305.578,1.074
305.608,1.060
305.638,1.060
305.668,1.063
305.698,1.052
305.728,1.061
305.758,1.066
305.788,1.073
305.818,1.066
305.848,1.052
305.878,1.070
305.908,1.083
305.938,1.075
305.968,1.068
305.998,1.068
306.028,1.065
306.058,1.066
306.088,1.056
306.118,1.048
306.148,1.051
306.178,1.058
306.208,1.044
306.238,1.048
306.268,1.055
306.298,1.059
306.328,1.059
306.358,1.062
306.388,1.064
306.418,1.063
306.448,1.076
306.478,1.075
306.508,1.068
306.538,1.066
306.568,1.062
306.598,1.057
306.628,1.062
306.658,1.069
306.688,1.059
306.718,1.065
306.748,1.062
306.778,1.057
306.808,1.065
306.838,1.066
306.868,1.069
306.898,1.072
306.928,1.069
306.958,1.065
306.988,1.057
307.018,1.057
307.048,1.068
307.078,1.066
307.108,1.069
307.138,1.063
307.168,1.057
307.198,1.060
307.228,1.066
307.258,1.067
307.288,1.066
307.318,1.072
307.348,1.064
307.378,1.068
307.408,1.072
307.438,1.060
307.468,1.060
307.498,1.068
307.528,1.072
307.558,1.067
307.588,1.067
307.618,1.069
307.648,1.067
307.678,1.062
307.708,1.064
307.738,1.082
307.768,1.077
307.798,1.087
307.828,1.094
307.858,1.096
307.888,1.064
307.918,1.055
307.948,1.057
307.978,1.063
308.008,1.057
308.038,1.057
308.068,1.054
308.098,1.037
308.128,1.037
308.158,1.039
308.188,1.031
308.218,1.041
308.248,1.056
308.278,1.061
308.308,1.043
308.338,1.048
308.368,1.050
308.398,1.037
308.428,1.044
308.458,1.040
308.488,1.055
308.518,1.051
308.548,1.066
308.578,1.061
308.608,1.063
308.638,1.049
308.668,1.050
308.698,1.058
308.728,1.033
308.758,1.031
308.788,1.045
308.818,1.043
308.848,1.055
308.878,1.061
308.908,1.061
308.938,1.060
308.968,1.063
308.998,1.056
309.028,1.060
309.058,1.054
309.088,1.057
309.118,1.062
309.148,1.063
309.178,1.062
309.208,1.055
309.238,1.064
309.268,1.060
309.298,1.063
309.328,1.067
309.358,1.082
309.388,1.075
309.418,1.062
309.448,1.074
309.478,1.071
309.508,1.063
309.538,1.054
309.568,1.063
309.598,1.049
309.628,1.040
309.658,1.049
309.688,1.047
309.718,1.035
309.748,1.037
309.778,1.045
309.808,1.050
309.838,1.048
309.868,1.047
309.898,1.054
309.928,1.049
309.958,1.059
309.988,1.057
310.018,1.058
310.048,1.058
310.078,1.051
310.108,1.048
310.138,1.051
310.168,1.054
310.198,1.062
310.228,1.054
310.258,1.052
310.288,1.062
310.318,1.062
310.348,1.062
