df_hash,22ZHK4.UJ02M7
161.845,1.061
161.875,1.062
161.905,1.060
161.935,1.058
161.965,1.063
161.995,1.062
162.025,1.063
162.055,1.062
162.085,1.056
162.115,1.067
162.145,1.060
162.175,1.062
162.205,1.062
162.235,1.067
162.265,1.061
162.295,1.059
162.325,1.059
162.355,1.061
162.385,1.060
162.415,1.063
162.445,1.061
162.475,1.062
162.505,1.063
162.535,1.061
162.565,1.061
162.595,1.062
162.625,1.063
162.655,1.062
162.685,1.063
162.715,1.061
162.745,1.063
162.775,1.060
162.805,1.059
162.835,1.068
162.865,1.062
162.895,1.061
162.925,1.061
162.955,1.064
162.985,1.062
163.015,1.059
163.045,1.064
163.075,1.060
163.105,1.063
163.135,1.059
163.165,1.056
163.195,1.061
163.225,1.061
163.255,1.064
163.285,1.060
163.315,1.062
163.345,1.062
163.375,1.065
163.405,1.059
163.435,1.059
163.465,1.067
163.495,1.058
163.525,1.059
163.555,1.060
163.585,1.059
163.615,1.061
163.645,1.062
163.675,1.063
163.705,1.061
163.735,1.067
163.765,1.061
163.795,1.059
163.825,1.061
163.855,1.063
163.885,1.060
163.915,1.060
163.945,1.062
163.975,1.066
164.005,1.057
164.035,1.066
164.065,1.069
164.095,1.065
164.125,1.057
164.155,1.056
164.185,1.061
164.215,1.060
164.245,1.062
164.275,1.063
164.305,1.060
164.335,1.066
164.365,1.061
164.395,1.061
164.425,1.062
164.455,1.062
164.485,1.061
164.515,1.062
164.545,1.060
164.575,1.063
164.605,1.062
164.635,1.061
164.665,1.058
164.695,1.070
164.725,1.062
164.755,1.058
164.785,1.063
164.815,1.061
164.845,1.060
164.875,1.062
164.905,1.065
164.935,1.062
164.965,1.066
164.995,1.057
165.025,1.063
165.055,1.063
165.085,1.062
165.115,1.061
165.145,1.060
165.175,1.061
165.205,1.062
165.235,1.068
165.265,1.057
165.295,1.060
165.325,1.063
165.355,1.065
165.385,1.063
165.415,1.062
165.445,1.061
165.475,1.062
165.505,1.060
165.535,1.062
165.565,1.057
165.595,1.064
165.625,1.062
165.655,1.059
165.685,1.057
165.715,1.062
165.745,1.061
165.775,1.062
165.805,1.062
165.835,1.062
165.865,1.059
165.895,1.063
165.925,1.059
165.955,1.062
165.985,1.066
166.015,1.062
166.045,1.061
166.075,1.061
166.105,1.061
166.135,1.062
166.165,1.064
166.195,1.062
166.225,1.058
166.255,1.067
166.285,1.063
166.315,1.058
166.345,1.062
166.375,1.063
166.405,1.062
166.435,1.063
166.465,1.062
166.495,1.060
166.525,1.064
166.555,1.060
166.585,1.059
166.615,1.064
166.645,1.064
166.675,1.058
166.705,1.060
166.735,1.061
166.765,1.060
166.795,1.061
166.825,1.062
166.855,1.061
166.885,1.066
166.915,1.061
166.945,1.058
166.975,1.058
167.005,1.063
167.035,1.063
167.065,1.061
167.095,1.063
167.125,1.058
167.155,1.068
167.185,1.062
167.215,1.057
167.245,1.068
167.275,1.064
167.305,1.058
167.335,1.061
167.365,1.062
167.395,1.062
167.425,1.061
167.455,1.063
167.485,1.062
167.515,1.064
167.545,1.062
167.575,1.057
167.605,1.062
167.635,1.062
167.665,1.060
167.695,1.062
167.725,1.061
167.755,1.062
167.785,1.060
167.815,1.062
167.845,1.062
167.875,1.061
167.905,1.057
167.935,1.065
167.965,1.062
167.995,1.061
168.025,1.064
168.055,1.061
168.085,1.059
168.115,1.061
168.145,1.067
168.175,1.057
168.205,1.064
168.235,1.061
168.265,1.059
168.295,1.062
168.325,1.062
168.355,1.063
168.385,1.062
168.415,1.062
168.445,1.063
168.475,1.065
168.505,1.062
168.535,1.066
168.565,1.058
168.595,1.061
168.625,1.066
168.655,1.063
168.685,1.062
168.715,1.061
168.745,1.061
168.775,1.059
168.805,1.061
168.835,1.066
168.865,1.046
168.895,1.066
168.925,1.056
168.955,1.058
168.985,1.063
169.015,1.062
169.045,1.062
169.075,1.063
169.105,1.065
169.135,1.063
169.165,1.058
169.195,1.063
169.225,1.062
169.255,1.059
169.285,1.064
169.315,1.061
169.345,1.062
169.375,1.057
169.405,1.062
169.435,1.064
169.465,1.066
169.495,1.060
169.525,1.060
169.555,1.067
169.585,1.065
169.615,1.055
169.645,1.058
169.675,1.062
169.705,1.062
169.735,1.062
169.765,1.063
169.795,1.062
169.825,1.066
169.855,1.060
169.885,1.061
169.915,1.064
169.945,1.067
169.975,1.057
170.005,1.060
170.035,1.064
170.065,1.065
170.095,1.064
170.125,1.061
170.155,1.064
170.185,1.062
170.215,1.066
170.245,1.059
170.275,1.060
170.305,1.063
170.335,1.062
170.365,1.060
170.395,1.063
170.425,1.062
170.455,1.068
170.485,1.063
170.515,1.060
170.545,1.063
170.575,1.063
170.605,1.059
170.635,1.063
170.665,1.063
170.695,1.062
170.725,1.063
170.755,1.063
170.785,1.057
170.815,1.065
170.845,1.063
170.875,1.064
170.905,1.063
170.935,1.065
170.965,1.061
170.995,1.062
171.025,1.060
171.055,1.063
171.085,1.068
171.115,1.058
171.145,1.060
171.175,1.062
171.205,1.066
171.235,1.064
171.265,1.060
171.295,1.061
171.325,1.063
171.355,1.062
171.385,1.060
171.415,1.062
171.445,1.067
171.475,1.064
171.505,1.058
171.535,1.060
171.565,1.062
171.595,1.064
171.625,1.062
171.655,1.060
171.685,1.061
171.715,1.062
171.745,1.063
171.775,1.060
171.805,1.059
171.835,1.068
171.865,1.063
171.895,1.062
171.925,1.062
171.955,1.063
171.985,1.061
172.015,1.061
172.045,1.067
172.075,1.061
172.105,1.064
172.135,1.062
172.165,1.058
172.195,1.062
172.225,1.065
172.255,1.063
172.285,1.061
172.315,1.062
172.345,1.062
172.375,1.071
172.405,1.064
172.435,1.062
172.465,1.062
172.495,1.065
172.525,1.058
172.555,1.059
172.585,1.064
172.615,1.062
172.645,1.064
172.675,1.060
172.705,1.062
172.735,1.065
172.765,1.063
172.795,1.057
172.825,1.060
172.855,1.063
172.885,1.065
172.915,1.065
172.945,1.062
172.975,1.062
173.005,1.062
173.035,1.061
173.065,1.064
173.095,1.067
173.125,1.058
173.155,1.057
173.185,1.062
173.215,1.064
173.245,1.062
173.275,1.059
173.305,1.065
173.335,1.062
173.365,1.062
173.395,1.062
173.425,1.062
173.455,1.064
173.485,1.064
173.515,1.063
173.545,1.060
173.575,1.061
173.605,1.066
173.635,1.062
173.665,1.062
173.695,1.060
173.725,1.063
173.755,1.060
173.785,1.062
173.815,1.061
173.845,1.060
173.875,1.060
173.905,1.062
173.935,1.063
173.965,1.062
173.995,1.062
174.025,1.063
174.055,1.062
174.085,1.062
174.115,1.063
174.145,1.061
174.175,1.064
174.205,1.063
174.235,1.062
174.265,1.064
174.295,1.055
174.325,1.060
174.355,1.064
174.385,1.066
174.415,1.060
174.445,1.056
174.475,1.061
174.505,1.071
174.535,1.060
174.565,1.054
174.595,1.060
174.625,1.067
174.655,1.059
174.685,1.057
174.715,1.058
174.745,1.062
174.775,1.064
174.805,1.064
174.835,1.062
174.865,1.062
174.895,1.060
174.925,1.063
174.955,1.059
174.985,1.058
175.015,1.063
175.045,1.063
175.075,1.060
175.105,1.059
175.135,1.057
175.165,1.058
175.195,1.062
175.225,1.064
175.255,1.068
175.285,1.065
175.315,1.066
175.345,1.057
175.375,1.062
175.405,1.062
175.435,1.059
175.465,1.061
175.495,1.061
175.525,1.061
175.555,1.062
175.585,1.057
175.615,1.062
175.645,1.068
175.675,1.067
175.705,1.059
175.735,1.055
175.765,1.062
175.795,1.061
175.825,1.060
175.855,1.062
175.885,1.057
175.915,1.065
175.945,1.062
175.975,1.062
176.005,1.059
176.035,1.062
176.065,1.062
176.095,1.062
176.125,1.059
176.155,1.063
176.185,1.059
176.215,1.065
176.245,1.063
176.275,1.063
176.305,1.058
176.335,1.057
176.365,1.062
176.395,1.061
176.425,1.061
176.455,1.062
176.485,1.062
176.515,1.062
176.545,1.060
176.575,1.058
176.605,1.059
176.635,1.066
176.665,1.063
176.695,1.063
176.725,1.060
176.755,1.058
176.785,1.063
176.815,1.066
176.845,1.058
176.875,1.064
176.905,1.060
176.935,1.058
176.965,1.061
176.995,1.062
177.025,1.056
177.055,1.061
177.085,1.063
177.115,1.060
177.145,1.062
177.175,1.062
177.205,1.061
177.235,1.064
177.265,1.059
177.295,1.062
177.325,1.061
177.355,1.062
177.385,1.063
177.415,1.059
177.445,1.061
177.475,1.058
177.505,1.067
177.535,1.060
177.565,1.060
177.595,1.061
177.625,1.062
177.655,1.060
177.685,1.062
177.715,1.064
177.745,1.062
177.775,1.066
177.805,1.060
177.835,1.062
177.865,1.065
177.895,1.062
177.925,1.062
177.955,1.061
177.985,1.063
178.015,1.066
178.045,1.059
178.075,1.062
178.105,1.068
178.135,1.067
178.165,1.056
178.195,1.057
178.225,1.060
178.255,1.058
178.285,1.062
178.315,1.065
178.345,1.058
178.375,1.065
178.405,1.064
178.435,1.056
178.465,1.061
178.495,1.063
178.525,1.061
178.555,1.059
178.585,1.060
178.615,1.063
178.645,1.062
178.675,1.058
178.705,1.064
178.735,1.067
178.765,1.059
178.795,1.060
178.825,1.062
178.855,1.062
178.885,1.059
178.915,1.063
178.945,1.056
178.975,1.065
179.005,1.062
179.035,1.061
179.065,1.062
179.095,1.063
179.125,1.062
179.155,1.063
179.185,1.064
179.215,1.056
179.245,1.061
179.275,1.063
179.305,1.056
179.335,1.068
179.365,1.061
179.395,1.062
179.425,1.062
179.455,1.060
179.485,1.063
179.515,1.063
179.545,1.065
179.575,1.058
179.605,1.061
179.635,1.060
179.665,1.059
179.695,1.057
179.725,1.064
179.755,1.057
179.785,1.062
179.815,1.055
179.845,1.063
179.875,1.062
179.905,1.061
179.935,1.062
179.965,1.069
179.995,1.065
180.025,1.061
180.055,1.059
180.085,1.057
180.115,1.060
180.145,1.062
180.175,1.062
180.205,1.062
180.235,1.062
180.265,1.060
180.295,1.060
180.325,1.062
180.355,1.056
180.385,1.057
180.415,1.060
180.445,1.060
180.475,1.062
180.505,1.062
180.535,1.061
180.565,1.059
180.595,1.068
180.625,1.056
180.655,1.056
180.685,1.062
180.715,1.059
180.745,1.062
180.775,1.063
180.805,1.062
180.835,1.059
180.865,1.062
180.895,1.061
180.925,1.057
180.955,1.062
180.985,1.061
181.015,1.061
181.045,1.058
181.075,1.062
181.105,1.062
181.135,1.060
181.165,1.058
181.195,1.062
181.225,1.064
181.255,1.059
181.285,1.058
181.315,1.062
181.345,1.061
181.375,1.061
181.405,1.060
181.435,1.062
181.465,1.058
181.495,1.060
181.525,1.058
181.555,1.057
181.585,1.061
181.615,1.062
181.645,1.061
181.675,1.060
181.705,1.059
181.735,1.065
181.765,1.061
181.795,1.060
181.825,1.061
181.855,1.062
181.885,1.059
181.915,1.061
181.945,1.060
181.975,1.060
182.005,1.062
182.035,1.059
182.065,1.056
182.095,1.061
182.125,1.060
182.155,1.055
182.185,1.060
