df_hash,22ZHK4.4XY8EU
175.783,1.010
175.813,1.013
175.843,1.012
175.873,1.013
175.903,1.009
175.933,1.013
175.963,1.009
175.993,1.016
176.023,1.015
176.053,1.007
176.083,1.005
176.113,1.017
176.143,1.014
176.173,1.004
176.203,1.009
176.233,1.015
176.263,1.012
176.293,1.014
176.323,1.007
176.353,1.014
176.383,1.012
176.413,1.011
176.443,1.005
176.473,1.008
176.503,1.011
176.533,1.010
176.563,1.011
176.593,1.012
176.623,1.009
176.653,1.011
176.683,1.014
176.713,1.004
176.743,1.011
176.773,1.016
176.803,1.011
176.833,1.006
176.863,1.006
176.893,1.008
176.923,1.013
176.953,1.011
176.983,1.007
177.013,1.007
177.043,1.016
177.073,1.011
177.103,1.009
177.133,1.010
177.163,1.013
177.193,1.006
177.223,1.011
177.253,1.011
177.283,1.010
177.313,1.012
177.343,1.008
177.373,1.009
177.403,1.010
177.433,1.019
177.463,1.008
177.493,1.004
177.523,1.011
177.553,1.011
177.583,1.008
177.613,1.013
177.643,1.004
177.673,1.013
177.703,1.013
177.733,1.009
177.763,1.005
177.793,1.010
177.823,1.008
177.853,1.010
177.883,1.012
177.913,1.012
177.943,1.014
177.973,1.009
178.003,1.011
178.033,1.004
178.063,1.017
178.093,1.011
178.123,1.008
178.153,1.013
178.183,1.010
178.213,1.008
178.243,1.012
178.273,1.000
178.303,1.014
178.333,1.014
178.363,1.010
178.393,1.007
178.423,1.009
178.453,1.010
178.483,1.012
178.513,1.007
178.543,1.004
178.573,1.009
178.603,1.011
178.633,1.016
178.663,1.009
178.693,1.001
178.723,1.018
178.753,1.015
178.783,1.006
178.813,1.008
178.843,1.011
178.873,1.010
178.903,1.009
178.933,1.005
178.963,1.010
178.993,1.012
179.023,1.009
179.053,1.009
179.083,1.008
179.113,1.014
179.143,1.008
179.173,1.011
179.203,1.009
179.233,1.012
179.263,1.014
179.293,1.016
179.323,1.013
179.353,1.005
179.383,1.006
179.413,1.019
179.443,1.007
179.473,1.003
179.503,1.011
179.533,1.015
179.563,1.009
179.593,1.010
179.623,1.005
179.653,1.013
179.683,1.015
179.713,1.011
179.743,1.007
179.773,1.007
179.803,1.014
179.833,1.013
179.863,1.009
179.893,1.007
179.923,1.009
179.953,1.016
179.983,1.017
180.013,1.007
180.043,1.005
180.073,1.013
180.103,1.017
180.133,1.006
180.163,1.007
180.193,1.011
180.223,1.009
180.253,1.003
180.283,1.013
180.313,1.009
180.343,1.016
180.373,1.010
180.403,1.011
180.433,1.008
180.463,1.012
180.493,1.012
180.523,1.010
180.553,1.013
180.583,1.006
180.613,1.009
180.643,1.014
180.673,1.011
180.703,1.009
180.733,1.015
180.763,1.015
180.793,1.008
180.823,1.008
180.853,1.011
180.883,1.014
180.913,1.007
180.943,1.012
180.973,1.013
181.003,1.016
181.033,1.015
181.063,1.008
181.093,1.008
181.123,1.011
181.153,1.013
181.183,1.009
181.213,1.008
181.243,1.012
181.273,1.013
181.303,1.014
181.333,1.008
181.363,1.006
181.393,1.017
181.423,1.010
181.453,1.007
181.483,1.011
181.513,1.011
181.543,1.013
181.573,1.015
181.603,1.003
181.633,1.014
181.663,1.010
181.693,1.010
181.723,1.008
181.753,1.016
181.783,1.013
181.813,1.010
181.843,1.008
181.873,1.012
181.903,1.014
181.933,1.015
181.963,1.006
181.993,1.008
182.023,1.021
182.053,1.006
182.083,1.005
182.113,1.008
182.143,1.011
182.173,1.012
182.203,1.009
182.233,0.998
182.263,1.009
182.293,1.014
182.323,1.012
182.353,1.012
182.383,1.017
182.413,1.021
182.443,1.021
182.473,1.018
182.503,1.014
182.533,1.009
182.563,1.000
182.593,1.008
182.623,1.016
182.653,1.010
182.683,1.001
182.713,0.999
182.743,1.012
182.773,1.011
182.803,1.009
182.833,1.011
182.863,1.001
182.893,1.017
182.923,1.016
182.953,1.010
182.983,1.013
183.013,1.014
183.043,1.017
183.073,1.017
183.103,1.017
183.133,1.014
183.163,1.014
183.193,1.006
183.223,1.005
183.253,1.010
183.283,1.014
183.313,1.010
183.343,1.006
183.373,1.007
183.403,1.015
183.433,1.011
183.463,1.014
183.493,1.009
183.523,1.012
183.553,1.014
183.583,1.008
183.613,1.013
183.643,1.016
183.673,1.013
183.703,1.014
183.733,1.011
183.763,1.011
183.793,1.014
183.823,1.019
183.853,1.006
183.883,1.006
183.913,1.017
183.943,1.020
183.973,1.012
184.003,1.006
184.033,1.012
184.063,1.011
184.093,1.010
184.123,1.010
184.153,1.009
184.183,1.011
184.213,1.016
184.243,1.016
184.273,1.015
184.303,1.017
184.333,1.012
184.363,1.009
184.393,1.011
184.423,1.011
184.453,1.010
184.483,1.009
184.513,1.015
184.543,1.013
184.573,1.010
184.603,1.008
184.633,1.021
184.663,1.016
184.693,1.004
184.723,1.007
184.753,1.012
184.783,1.010
184.813,1.003
184.843,1.001
184.873,1.016
184.903,1.018
184.933,1.011
184.963,1.014
184.993,1.019
185.023,1.016
185.053,1.013
185.083,1.009
185.113,1.012
185.143,1.009
185.173,1.013
185.203,1.015
185.233,1.006
185.263,1.007
185.293,1.009
185.323,1.017
185.353,1.010
185.383,1.011
185.413,1.014
185.443,1.012
185.473,1.011
185.503,1.015
185.533,1.005
185.563,1.018
185.593,1.011
185.623,1.000
185.653,1.007
185.683,1.010
185.713,1.010
185.743,1.007
185.773,1.012
185.803,1.019
185.833,1.019
185.863,1.017
185.893,1.013
185.923,1.012
185.953,1.011
185.983,1.015
186.013,1.006
186.043,1.007
186.073,1.011
186.103,1.011
186.133,1.012
186.163,1.017
186.193,1.011
186.223,1.017
186.253,1.015
186.283,1.009
186.313,1.012
186.343,1.017
186.373,1.013
186.403,1.012
186.433,1.012
186.463,1.010
186.493,1.012
186.523,1.016
186.553,1.012
186.583,1.008
186.613,1.009
186.643,1.015
186.673,1.012
186.703,1.009
186.733,1.012
186.763,1.012
186.793,1.009
186.823,1.015
186.853,1.005
186.883,1.017
186.913,1.014
186.943,1.008
186.973,1.011
187.003,1.009
187.033,1.011
187.063,1.014
187.093,1.013
187.123,1.013
187.153,1.012
187.183,1.014
187.213,1.014
187.243,1.008
187.273,1.007
187.303,1.015
187.333,1.017
187.363,1.012
187.393,1.009
187.423,1.013
187.453,1.015
187.483,1.014
187.513,1.010
187.543,1.011
187.573,1.012
187.603,1.013
187.633,1.011
187.663,1.012
187.693,1.014
187.723,1.013
187.753,1.015
187.783,1.009
187.813,1.010
187.843,1.012
187.873,1.015
187.903,1.016
187.933,1.008
187.963,1.006
187.993,1.018
188.023,1.016
188.053,1.010
188.083,1.011
188.113,1.013
188.143,1.012
188.173,1.009
188.203,1.011
188.233,1.008
188.263,1.013
188.293,1.013
188.323,1.008
188.353,1.010
188.383,1.012
188.413,1.012
188.443,1.013
188.473,1.010
188.503,1.013
188.533,1.010
188.563,1.019
188.593,1.017
188.623,1.012
188.653,1.006
188.683,1.007
188.713,1.021
188.743,1.009
188.773,1.008
188.803,1.014
188.833,1.014
188.863,1.011
188.893,1.016
188.923,1.004
188.953,1.015
188.983,1.017
189.013,1.013
189.043,1.009
189.073,1.013
189.103,1.013
189.133,1.010
189.163,1.011
189.193,1.009
189.223,1.010
189.253,1.016
189.283,1.012
189.313,1.007
189.343,1.011
189.373,1.012
189.403,1.018
189.433,1.010
189.463,1.007
189.493,1.009
189.523,1.016
189.553,1.017
189.583,1.018
189.613,1.001
189.643,1.017
189.673,1.013
189.703,1.012
189.733,1.012
189.763,1.012
189.793,1.010
189.823,1.011
189.853,1.011
189.883,1.013
189.913,1.015
189.943,1.014
189.973,1.002
190.003,1.013
190.033,1.015
190.063,1.016
190.093,1.007
190.123,1.013
190.153,1.012
190.183,1.012
190.213,1.008
190.243,1.012
190.273,1.006
190.303,1.015
190.333,1.014
190.363,1.010
190.393,1.011
190.423,1.012
190.453,1.012
190.483,1.011
190.513,1.011
190.543,1.016
190.573,1.013
190.603,1.012
190.633,1.010
190.663,1.013
190.693,1.021
190.723,1.008
190.753,1.010
190.783,1.017
190.813,1.016
190.843,1.014
190.873,1.018
190.903,1.003
190.933,1.015
190.963,1.015
190.993,1.006
191.023,1.008
191.053,1.010
191.083,1.013
191.113,1.010
191.143,1.012
191.173,1.012
191.203,1.009
191.233,1.016
191.263,1.011
191.293,1.009
191.323,1.017
191.353,1.016
191.383,1.007
191.413,1.009
191.443,1.015
191.473,1.013
191.503,1.010
191.533,1.010
191.563,1.011
191.593,1.013
191.623,1.018
191.653,1.008
191.683,1.007
191.713,1.015
191.743,1.012
191.773,1.014
191.803,1.013
191.833,1.014
191.863,1.018
191.893,1.006
191.923,1.008
191.953,1.017
191.983,1.020
192.013,1.009
192.043,1.009
192.073,1.012
192.103,1.011
192.133,1.011
192.163,1.013
192.193,1.011
192.223,1.014
192.253,1.013
192.283,1.012
192.313,1.017
192.343,1.016
192.373,1.012
192.403,1.009
192.433,1.012
192.463,1.018
192.493,1.016
192.523,1.014
192.553,1.010
192.583,1.009
192.613,1.020
192.643,1.016
192.673,1.011
192.703,1.012
192.733,1.013
192.763,1.013
192.793,1.016
192.823,1.007
192.853,1.014
192.883,1.013
192.913,1.012
192.943,1.009
192.973,1.013
193.003,1.013
193.033,1.014
193.063,1.014
193.093,1.012
193.123,1.012
193.153,1.016
193.183,1.017
193.213,1.011
193.243,1.012
193.273,1.018
193.303,1.015
193.333,1.007
193.363,1.011
193.393,1.014
193.423,1.009
193.453,1.012
193.483,1.010
193.513,1.011
193.543,1.017
193.573,1.013
193.603,1.010
193.633,1.009
193.663,1.012
193.693,1.011
193.723,1.010
193.753,1.015
193.783,1.014
193.813,1.017
193.843,1.020
193.873,1.007
193.903,1.009
193.933,1.016
193.963,1.013
193.993,1.006
194.023,1.012
194.053,1.015
194.083,1.012
194.113,1.010
194.143,1.009
194.173,1.010
194.203,1.015
194.233,1.015
194.263,1.006
194.293,1.006
194.323,1.014
194.353,1.013
194.383,1.016
194.413,1.016
194.443,1.012
194.473,1.014
194.503,1.016
194.533,1.016
194.563,1.009
194.593,1.008
194.623,1.019
194.653,1.014
194.683,1.012
194.713,1.012
194.743,1.011
194.773,1.011
194.803,1.015
194.833,1.012
194.863,1.012
194.893,1.014
194.923,1.013
194.953,1.009
194.983,1.014
195.013,1.016
195.043,1.016
195.073,1.013
195.103,1.015
195.133,1.012
195.163,1.016
195.193,1.017
195.223,1.012
195.253,1.010
195.283,1.009
195.313,1.019
195.343,1.014
195.373,1.011
195.403,1.017
195.433,1.014
195.463,1.010
195.493,1.017
195.523,1.012
195.553,1.017
195.583,1.015
195.613,1.013
195.643,1.012
195.673,1.011
195.703,1.015
195.733,1.014
195.763,1.016
195.793,1.013
195.823,1.010
195.853,1.019
195.883,1.018
195.913,1.009
195.943,1.006
195.973,1.009
196.003,1.020
196.033,1.009
196.063,1.006
196.093,1.017
196.123,1.016
196.153,1.014
196.183,1.016
196.213,1.004
196.243,1.021
196.273,1.018
196.303,1.010
196.333,1.012
196.363,1.011
196.393,1.012
196.423,1.014
196.453,1.011
196.483,1.014
196.513,1.016
196.543,1.012
196.573,1.007
196.603,1.011
196.633,1.018
196.663,1.013
196.693,1.013
196.723,1.016
196.753,1.011
196.783,1.015
196.813,1.014
196.843,1.008
196.873,1.014
196.903,1.015
196.933,1.017
196.963,1.010
196.993,1.011
197.023,1.016
197.053,1.016
197.083,1.013
197.113,1.017
197.143,1.013
197.173,1.011
197.203,1.013
197.233,1.011
197.263,1.021
197.293,1.008
197.323,1.009
197.353,1.014
197.383,1.012
197.413,1.011
197.443,1.014
197.473,1.005
197.503,1.018
197.533,1.014
197.563,1.008
197.593,1.011
197.623,1.016
197.653,1.013
197.683,1.012
197.713,1.014
197.743,1.011
197.773,1.021
197.803,1.007
197.833,1.009
197.863,1.017
197.893,1.019
197.923,1.010
197.953,1.006
197.983,1.013
198.013,1.011
198.043,1.007
198.073,1.008
198.103,1.015
198.133,1.020
198.163,1.021
198.193,1.010
198.223,1.009
198.253,1.014
198.283,1.014
198.313,1.015
198.343,1.014
198.373,1.014
198.403,1.016
198.433,1.014
198.463,1.010
198.493,1.017
198.523,1.018
198.553,1.012
198.583,1.010
198.613,1.013
198.643,1.014
198.673,1.016
198.703,1.008
198.733,1.008
198.763,1.015
198.793,1.014
198.823,1.006
198.853,1.008
198.883,1.014
198.913,1.014
198.943,1.012
198.973,1.012
199.003,1.018
199.033,1.020
199.063,1.014
199.093,1.013
199.123,1.013
199.153,1.020
199.183,1.013
199.213,1.013
199.243,1.014
199.273,1.009
199.303,1.015
199.333,1.011
199.363,1.011
199.393,1.014
199.423,1.014
199.453,1.008
199.483,1.013
199.513,1.016
199.543,1.017
199.573,1.016
199.603,1.012
199.633,1.021
199.663,1.019
199.693,1.007
199.723,1.012
199.753,1.013
199.783,1.018
199.813,1.012
199.843,1.011
199.873,1.016
199.903,1.012
199.933,1.014
199.963,1.012
199.993,1.014
200.023,1.019
200.053,1.015
200.083,1.013
200.113,1.011
200.143,1.015
200.173,1.018
200.203,1.015
200.233,1.015
200.263,1.014
200.293,1.018
200.323,1.016
200.353,1.014
200.383,1.016
200.413,1.020
200.443,1.012
200.473,1.009
200.503,1.014
200.533,1.014
200.563,1.011
200.593,1.014
200.623,1.011
200.653,1.020
200.683,1.016
200.713,1.009
200.743,1.010
200.773,1.011
200.803,1.018
200.833,1.015
200.863,1.015
200.893,1.015
200.923,1.015
200.953,1.015
200.983,1.015
201.013,1.014
201.043,1.022
201.073,1.009
201.103,1.007
201.133,1.013
201.163,1.013
201.193,1.015
201.223,1.016
201.253,1.008
201.283,1.020
201.313,1.012
201.343,1.013
201.373,1.012
201.403,1.013
201.433,1.013
201.463,1.015
201.493,1.018
201.523,1.016
201.553,1.021
201.583,1.007
201.613,1.016
201.643,1.020
201.673,1.019
201.703,1.015
201.733,1.010
201.763,1.013
201.793,1.016
201.823,1.016
201.853,1.008
201.883,1.016
201.913,1.016
201.943,1.016
201.973,1.013
202.003,1.012
202.033,1.015
202.063,1.012
202.093,1.012
202.123,1.015
202.153,1.018
202.183,1.012
202.213,1.011
202.243,1.021
202.273,1.018
202.303,1.014
202.333,1.011
202.363,1.010
202.393,1.012
202.423,1.014
202.453,1.009
202.483,1.011
202.513,1.019
202.543,1.016
202.573,1.012
202.603,1.010
202.633,1.011
202.663,1.011
202.693,1.016
202.723,1.013
202.753,1.018
202.783,1.011
202.813,1.011
202.843,1.016
202.873,1.024
202.903,1.012
202.933,1.014
202.963,1.019
202.993,1.008
203.023,1.015
203.053,1.008
203.083,1.004
203.113,1.015
203.143,1.012
203.173,1.015
203.203,1.017
203.233,1.011
203.263,1.015
203.293,1.012
203.323,1.017
203.353,1.019
203.383,1.011
203.413,1.003
203.443,1.010
203.473,1.017
203.503,1.019
203.533,1.014
203.563,1.010
203.593,1.016
203.623,1.015
203.653,1.012
203.683,1.018
203.713,1.012
203.743,1.020
203.773,1.021
203.803,1.020
203.833,1.018
203.863,1.021
203.893,1.021
203.923,1.008
203.953,1.021
203.983,1.001
204.013,1.002
204.043,1.009
204.073,1.003
204.103,1.004
204.133,1.021
204.163,1.017
204.193,1.014
204.223,1.016
204.253,1.016
204.283,1.020
204.313,1.021
204.343,1.017
204.373,1.019
204.403,1.022
204.433,1.018
204.463,1.012
204.493,1.009
204.523,1.013
204.553,1.015
204.583,1.011
204.613,1.005
204.643,1.010
204.673,1.016
204.703,1.009
204.733,1.012
204.763,1.021
204.793,1.028
204.823,1.023
204.853,1.018
204.883,1.019
204.913,1.017
204.943,1.012
204.973,1.018
205.003,1.007
205.033,1.010
205.063,1.008
205.093,1.007
205.123,1.004
205.153,1.010
205.183,1.015
205.213,1.014
205.243,1.014
205.273,1.016
205.303,1.020
205.333,1.020
205.363,1.020
205.393,1.016
205.423,1.024
205.453,1.018
205.483,1.005
205.513,1.008
205.543,1.015
205.573,1.012
205.603,1.013
205.633,1.007
205.663,1.015
205.693,1.019
205.723,1.013
205.753,1.009
205.783,1.015
205.813,1.017
205.843,1.017
205.873,1.012
205.903,1.014
205.933,1.014
205.963,1.012
205.993,1.007
206.023,1.014
206.053,1.023
206.083,1.013
206.113,1.012
206.143,1.018
206.173,1.013
206.203,1.014
206.233,1.018
206.263,1.015
206.293,1.017
206.323,1.016
206.353,1.008
206.383,1.010
206.413,1.015
206.443,1.014
206.473,1.015
206.503,1.016
206.533,1.017
206.563,1.016
206.593,1.012
206.623,1.010
206.653,1.023
206.683,1.018
206.713,1.014
206.743,1.012
206.773,1.016
206.803,1.012
206.833,1.009
206.863,1.007
206.893,1.016
206.923,1.015
206.953,1.013
206.983,1.012
207.013,1.016
207.043,1.018
207.073,1.019
207.103,1.013
207.133,1.015
207.163,1.013
207.193,1.013
207.223,1.012
207.253,1.025
207.283,1.013
207.313,1.013
207.343,1.013
207.373,1.013
207.403,1.012
207.433,1.015
207.463,1.011
207.493,1.022
207.523,1.013
207.553,1.007
207.583,1.011
207.613,1.013
207.643,1.015
207.673,1.010
207.703,1.011
207.733,1.016
207.763,1.010
207.793,1.018
207.823,1.021
207.853,1.022
207.883,1.014
207.913,1.012
207.943,1.013
207.973,1.016
208.003,1.016
208.033,1.011
208.063,1.016
208.093,1.018
208.123,1.014
208.153,1.008
208.183,1.015
208.213,1.015
208.243,1.015
208.273,1.014
208.303,1.019
208.333,1.015
208.363,1.009
208.393,1.017
208.423,1.026
208.453,1.011
208.483,1.006
208.513,1.007
208.543,1.009
208.573,1.015
208.603,1.015
208.633,1.007
208.663,1.019
208.693,1.015
208.723,1.011
208.753,1.015
208.783,1.016
208.813,1.020
208.843,1.014
208.873,1.015
208.903,1.017
208.933,1.011
208.963,1.011
208.993,1.022
209.023,1.019
209.053,1.009
209.083,1.011
209.113,1.012
209.143,1.016
209.173,1.016
209.203,1.012
209.233,1.015
209.263,1.019
209.293,1.015
209.323,1.012
209.353,1.013
209.383,1.018
209.413,1.012
209.443,1.011
209.473,1.014
209.503,1.021
209.533,1.014
209.563,1.012
209.593,1.011
209.623,1.022
209.653,1.014
209.683,1.011
209.713,1.016
209.743,1.018
209.773,1.013
209.803,1.014
209.833,1.010
209.863,1.018
209.893,1.016
209.923,1.014
209.953,1.012
209.983,1.019
210.013,1.016
210.043,1.016
210.073,1.017
210.103,1.013
210.133,1.016
210.163,1.018
210.193,1.011
210.223,1.010
210.253,1.020
210.283,1.017
210.313,1.015
210.343,1.012
210.373,1.012
210.403,1.017
210.433,1.015
210.463,1.014
210.493,1.012
210.523,1.014
210.553,1.015
210.583,1.014
210.613,1.014
210.643,1.020
210.673,1.015
210.703,1.014
210.733,1.016
210.763,1.013
210.793,1.016
210.823,1.018
210.853,1.010
210.883,1.009
210.913,1.017
210.943,1.020
210.973,1.012
211.003,1.015
211.033,1.015
211.063,1.014
211.093,1.014
211.123,1.014
211.153,1.016
211.183,1.014
211.213,1.015
211.243,1.009
211.273,1.012
211.303,1.016
211.333,1.014
211.363,1.016
211.393,1.015
211.423,1.014
211.453,1.014
211.483,1.021
211.513,1.009
211.543,1.008
211.573,1.016
211.603,1.015
211.633,1.013
211.663,1.014
211.693,1.014
211.723,1.015
211.753,1.011
211.783,1.011
211.813,1.014
211.843,1.017
211.873,1.014
211.903,1.013
211.933,1.010
211.963,1.021
211.993,1.019
212.023,1.020
212.053,1.012
212.083,1.012
212.113,1.010
212.143,1.019
212.173,1.015
212.203,1.013
212.233,1.015
212.263,1.019
212.293,1.017
212.323,1.016
212.353,1.019
212.383,1.014
212.413,1.013
212.443,1.015
212.473,1.014
212.503,1.021
212.533,1.014
212.563,1.012
212.593,1.013
212.623,1.016
212.653,1.016
212.683,1.016
212.713,1.016
212.743,1.021
212.773,1.018
212.803,1.010
212.833,1.014
212.863,1.021
212.893,1.014
212.923,1.007
212.953,1.015
212.983,1.015
213.013,1.011
213.043,1.015
213.073,1.006
213.103,1.019
213.133,1.018
213.163,1.010
213.193,1.010
213.223,1.016
213.253,1.014
213.283,1.016
213.313,1.015
213.343,1.016
213.373,1.017
213.403,1.015
213.433,1.013
213.463,1.021
213.493,1.021
213.523,1.008
213.553,1.008
213.583,1.014
213.613,1.015
213.643,1.010
213.673,1.012
213.703,1.007
213.733,1.021
213.763,1.019
213.793,1.013
213.823,1.016
213.853,1.016
213.883,1.014
213.913,1.015
213.943,1.016
213.973,1.017
214.003,1.015
214.033,1.012
214.063,1.007
214.093,1.025
214.123,1.018
214.153,1.011
214.183,1.011
214.213,1.015
214.243,1.016
214.273,1.015
214.303,1.011
214.333,1.021
214.363,1.017
214.393,1.015
214.423,1.013
214.453,1.015
214.483,1.012
214.513,1.011
214.543,1.007
214.573,1.014
214.603,1.017
214.633,1.016
214.663,1.008
214.693,1.010
214.723,1.025
214.753,1.016
214.783,1.021
214.813,1.025
214.843,1.020
214.873,1.019
214.903,1.021
214.933,1.012
214.963,1.011
214.993,1.011
215.023,1.008
215.053,1.007
215.083,1.005
215.113,1.006
215.143,1.009
215.173,1.013
215.203,1.009
215.233,1.018
215.263,1.020
215.293,1.017
215.323,1.022
215.353,1.032
215.383,1.032
215.413,1.024
215.443,1.021
215.473,1.011
215.503,1.005
215.533,1.008
215.563,1.004
215.593,1.013
215.623,1.014
215.653,1.005
215.683,1.000
215.713,1.012
215.743,1.014
215.773,1.017
215.803,1.023
215.833,1.021
215.863,1.019
215.893,1.017
215.923,1.011
215.953,1.019
215.983,1.027
216.013,1.026
216.043,1.020
216.073,1.017
216.103,1.013
216.133,1.010
216.163,1.010
216.193,1.009
216.223,1.021
216.253,1.014
216.283,1.012
216.313,1.014
216.343,1.013
216.373,1.012
216.403,1.009
216.433,1.009
216.463,1.010
216.493,1.017
216.523,1.013
216.553,1.019
216.583,1.018
216.613,1.028
216.643,1.018
216.673,1.014
216.703,1.015
216.733,1.009
216.763,1.013
216.793,1.015
216.823,1.007
216.853,1.014
216.883,1.009
216.913,1.006
216.943,1.011
216.973,1.017
217.003,1.021
217.033,1.014
217.063,1.014
217.093,1.023
217.123,1.029
217.153,1.022
217.183,1.025
217.213,1.025
217.243,1.027
217.273,1.013
217.303,1.005
217.333,1.011
217.363,1.011
217.393,1.006
217.423,1.007
217.453,1.010
217.483,1.015
217.513,1.015
217.543,1.013
217.573,1.017
217.603,1.017
217.633,1.017
217.663,1.022
217.693,1.020
217.723,1.022
217.753,1.031
217.783,1.023
217.813,1.016
217.843,1.019
217.873,1.019
217.903,1.010
217.933,1.014
217.963,1.014
217.993,1.009
218.023,1.006
218.053,1.010
218.083,1.018
218.113,1.021
218.143,1.021
218.173,1.014
218.203,1.014
218.233,1.015
218.263,1.014
218.293,1.021
218.323,1.020
218.353,1.020
218.383,1.022
218.413,1.016
218.443,1.012
218.473,1.020
218.503,1.019
218.533,1.009
218.563,1.008
218.593,1.009
218.623,1.008
218.653,1.010
218.683,1.017
218.713,1.017
218.743,1.023
218.773,1.017
218.803,1.013
218.833,1.021
218.863,1.022
218.893,1.026
218.923,1.027
218.953,1.021
218.983,1.020
219.013,1.018
219.043,1.010
219.073,1.010
219.103,1.011
219.133,1.020
219.163,1.007
219.193,1.007
219.223,1.014
219.253,1.017
219.283,1.016
219.313,1.017
219.343,1.010
219.373,1.021
219.403,1.024
219.433,1.020
219.463,1.020
219.493,1.022
219.523,1.020
219.553,1.020
219.583,1.015
219.613,1.011
219.643,1.016
219.673,1.014
219.703,1.008
219.733,1.007
219.763,1.012
219.793,1.023
