df_hash,22ZHK4.K5E5X0
271.261,1.089
271.291,1.079
271.321,1.097
271.351,1.062
271.381,1.073
271.411,1.053
271.441,1.075
271.471,1.073
271.501,1.085
271.531,1.108
271.561,1.079
271.591,1.086
271.621,1.090
271.651,1.108
271.681,1.105
271.711,1.091
271.741,1.099
271.771,1.080
271.801,1.043
271.831,1.069
271.861,1.077
271.891,1.051
271.921,1.062
271.951,1.077
271.981,1.053
272.011,1.030
272.041,1.039
272.071,1.017
272.101,1.031
272.131,1.042
272.161,1.056
272.191,1.056
272.221,1.019
272.251,1.023
272.281,1.049
272.311,1.056
272.341,1.051
272.371,1.039
272.401,1.038
272.431,1.038
272.461,1.023
272.491,1.016
272.521,1.046
272.551,1.062
272.581,1.089
272.611,1.089
272.641,1.035
272.671,1.066
272.701,1.070
272.731,1.072
272.761,1.063
272.791,1.062
272.821,1.020
272.851,1.053
272.881,1.079
272.911,1.054
272.941,1.061
272.971,1.069
273.001,1.067
273.031,1.042
273.061,1.062
273.091,1.080
273.121,1.071
273.151,1.078
273.181,1.094
273.211,1.087
273.241,1.061
273.271,1.061
273.301,1.100
273.331,1.095
273.361,1.066
273.391,1.099
273.421,1.070
273.451,1.080
273.481,1.064
273.511,1.067
273.541,1.057
273.571,1.091
273.601,1.102
273.631,1.076
273.661,1.078
273.691,1.086
273.721,1.085
273.751,1.064
273.781,1.089
273.811,1.098
273.841,1.071
273.871,1.082
273.901,1.097
273.931,1.094
273.961,1.071
273.991,1.072
274.021,1.086
274.051,1.085
274.081,1.063
274.111,1.060
274.141,1.050
274.171,1.055
274.201,1.056
274.231,1.068
274.261,1.050
274.291,1.054
274.321,1.062
274.351,1.073
274.381,1.076
274.411,1.064
274.441,1.068
274.471,1.068
274.501,1.064
274.531,1.066
274.561,1.083
274.591,1.088
274.621,1.081
274.651,1.086
274.681,1.091
274.711,1.084
274.741,1.075
274.771,1.079
274.801,1.078
274.831,1.088
274.861,1.080
274.891,1.069
274.921,1.074
274.951,1.086
274.981,1.083
275.011,1.063
275.041,1.077
275.071,1.080
275.101,1.078
275.131,1.068
275.161,1.073
275.191,1.065
275.221,1.068
275.251,1.074
275.281,1.071
275.311,1.074
275.341,1.075
275.371,1.068
275.401,1.066
275.431,1.067
275.461,1.066
275.491,1.068
275.521,1.066
275.551,1.068
275.581,1.063
275.611,1.075
275.641,1.069
275.671,1.057
275.701,1.069
275.731,1.077
275.761,1.070
275.791,1.071
275.821,1.069
275.851,1.071
275.881,1.071
275.911,1.068
275.941,1.069
275.971,1.063
276.001,1.059
276.031,1.077
276.061,1.073
276.091,1.062
276.121,1.064
276.151,1.077
276.181,1.080
276.211,1.065
276.241,1.073
276.271,1.069
276.301,1.062
276.331,1.071
276.361,1.081
276.391,1.067
276.421,1.074
276.451,1.077
276.481,1.070
276.511,1.064
276.541,1.060
276.571,1.062
276.601,1.056
276.631,1.062
276.661,1.078
276.691,1.070
276.721,1.064
276.751,1.070
276.781,1.078
276.811,1.063
276.841,1.065
276.871,1.079
276.901,1.061
276.931,1.063
276.961,1.072
276.991,1.071
277.021,1.065
277.051,1.073
277.081,1.068
277.111,1.072
277.141,1.075
277.171,1.068
277.201,1.069
277.231,1.064
277.261,1.065
277.291,1.073
277.321,1.072
277.351,1.070
277.381,1.062
277.411,1.068
277.441,1.070
277.471,1.063
277.501,1.066
277.531,1.067
277.561,1.068
277.591,1.071
277.621,1.074
277.651,1.066
277.681,1.063
277.711,1.068
277.741,1.076
277.771,1.079
277.801,1.071
277.831,1.075
277.861,1.078
277.891,1.074
277.921,1.069
277.951,1.071
277.981,1.062
278.011,1.062
278.041,1.073
278.071,1.071
278.101,1.070
278.131,1.064
278.161,1.068
278.191,1.071
278.221,1.073
278.251,1.074
278.281,1.078
278.311,1.066
278.341,1.068
278.371,1.068
278.401,1.066
278.431,1.065
278.461,1.067
278.491,1.071
278.521,1.060
278.551,1.068
278.581,1.081
278.611,1.070
278.641,1.067
278.671,1.068
278.701,1.075
278.731,1.063
278.761,1.062
278.791,1.080
278.821,1.073
278.851,1.079
278.881,1.076
278.911,1.064
278.941,1.064
278.971,1.068
279.001,1.084
279.031,1.069
279.061,1.068
279.091,1.065
279.121,1.072
279.151,1.071
279.181,1.062
279.211,1.064
279.241,1.074
279.271,1.073
279.301,1.064
279.331,1.067
279.361,1.070
279.391,1.070
279.421,1.071
279.451,1.074
279.481,1.072
279.511,1.071
279.541,1.067
279.571,1.075
279.601,1.070
279.631,1.070
279.661,1.069
279.691,1.074
279.721,1.065
279.751,1.072
279.781,1.066
279.811,1.067
279.841,1.069
279.871,1.066
279.901,1.069
279.931,1.075
279.961,1.067
279.991,1.066
280.021,1.064
280.051,1.077
280.081,1.070
280.111,1.063
280.141,1.072
280.171,1.073
280.201,1.068
280.231,1.061
280.261,1.069
280.291,1.072
280.321,1.074
280.351,1.074
280.381,1.072
280.411,1.071
280.441,1.064
280.471,1.071
280.501,1.073
280.531,1.074
280.561,1.075
280.591,1.068
280.621,1.072
280.651,1.076
280.681,1.065
280.711,1.077
280.741,1.087
280.771,1.071
280.801,1.057
280.831,1.071
280.861,1.081
280.891,1.088
280.921,1.073
280.951,1.066
280.981,1.073
281.011,1.091
281.041,1.089
281.071,1.090
281.101,1.096
281.131,1.102
281.161,1.089
281.191,1.066
281.221,1.081
281.251,1.061
281.281,1.062
281.311,1.053
281.341,1.047
281.371,1.049
281.401,1.055
281.431,1.051
281.461,1.057
281.491,1.064
281.521,1.073
281.551,1.077
281.581,1.070
281.611,1.082
281.641,1.076
281.671,1.080
281.701,1.067
281.731,1.066
281.761,1.066
281.791,1.049
281.821,1.036
281.851,1.025
281.881,1.020
281.911,1.024
281.941,1.020
281.971,1.020
282.001,1.033
282.031,1.056
282.061,1.061
282.091,1.062
282.121,1.089
282.151,1.080
282.181,1.070
282.211,1.086
282.241,1.075
282.271,1.074
282.301,1.091
282.331,1.070
282.361,1.063
282.391,1.084
282.421,1.056
282.451,1.068
282.481,1.094
282.511,1.093
282.541,1.077
282.571,1.083
282.601,1.090
282.631,1.081
282.661,1.090
282.691,1.090
282.721,1.089
282.751,1.073
282.781,1.082
282.811,1.081
282.841,1.075
282.871,1.076
282.901,1.081
282.931,1.082
282.961,1.062
282.991,1.066
283.021,1.068
283.051,1.063
283.081,1.068
283.111,1.079
283.141,1.076
283.171,1.076
283.201,1.077
283.231,1.081
283.261,1.077
283.291,1.067
283.321,1.069
283.351,1.069
283.381,1.078
283.411,1.081
283.441,1.074
283.471,1.069
283.501,1.073
283.531,1.072
283.561,1.074
283.591,1.067
283.621,1.069
283.651,1.077
283.681,1.077
283.711,1.070
283.741,1.071
283.771,1.078
283.801,1.076
283.831,1.063
283.861,1.079
283.891,1.074
283.921,1.065
283.951,1.070
283.981,1.077
284.011,1.077
284.041,1.076
284.071,1.071
284.101,1.065
284.131,1.071
284.161,1.078
284.191,1.078
284.221,1.072
284.251,1.075
284.281,1.068
284.311,1.083
284.341,1.078
284.371,1.074
284.401,1.072
284.431,1.075
284.461,1.070
284.491,1.074
284.521,1.077
284.551,1.079
284.581,1.076
284.611,1.072
284.641,1.078
284.671,1.076
284.701,1.079
284.731,1.071
284.761,1.066
284.791,1.069
284.821,1.073
284.851,1.067
284.881,1.075
284.911,1.082
284.941,1.074
284.971,1.062
285.001,1.075
285.031,1.080
285.061,1.086
285.091,1.077
285.121,1.074
285.151,1.075
285.181,1.073
285.211,1.075
285.241,1.073
285.271,1.078
285.301,1.073
285.331,1.068
285.361,1.065
285.391,1.074
285.421,1.072
285.451,1.073
285.481,1.077
285.511,1.073
285.541,1.068
285.571,1.070
285.601,1.074
285.631,1.071
285.661,1.072
285.691,1.075
285.721,1.081
285.751,1.073
285.781,1.065
285.811,1.079
285.841,1.077
285.871,1.074
285.901,1.070
285.931,1.073
285.961,1.072
285.991,1.070
286.021,1.076
286.051,1.066
286.081,1.072
286.111,1.084
286.141,1.082
286.171,1.072
286.201,1.073
286.231,1.072
286.261,1.077
286.291,1.071
286.321,1.071
286.351,1.074
286.381,1.079
286.411,1.077
286.441,1.067
286.471,1.070
286.501,1.073
286.531,1.063
286.561,1.076
286.591,1.079
286.621,1.078
286.651,1.070
286.681,1.075
286.711,1.081
286.741,1.076
286.771,1.078
286.801,1.077
286.831,1.072
286.861,1.075
286.891,1.074
286.921,1.067
286.951,1.068
286.981,1.076
287.011,1.073
287.041,1.067
287.071,1.069
287.101,1.077
287.131,1.084
287.161,1.069
287.191,1.069
287.221,1.076
287.251,1.078
287.281,1.067
287.311,1.075
287.341,1.082
287.371,1.072
287.401,1.072
287.431,1.077
287.461,1.072
287.491,1.062
287.521,1.073
287.551,1.075
287.581,1.064
287.611,1.066
287.641,1.082
287.671,1.089
287.701,1.076
287.731,1.072
287.761,1.076
287.791,1.075
287.821,1.070
287.851,1.060
287.881,1.069
287.911,1.081
287.941,1.083
287.971,1.072
288.001,1.069
288.031,1.076
288.061,1.073
288.091,1.071
288.121,1.074
288.151,1.079
288.181,1.078
288.211,1.073
288.241,1.076
288.271,1.069
288.301,1.075
288.331,1.076
288.361,1.078
288.391,1.075
288.421,1.074
288.451,1.072
288.481,1.070
288.511,1.078
288.541,1.076
288.571,1.069
288.601,1.071
288.631,1.079
288.661,1.074
288.691,1.072
288.721,1.077
288.751,1.070
288.781,1.066
288.811,1.072
288.841,1.084
288.871,1.074
288.901,1.069
288.931,1.070
288.961,1.076
288.991,1.077
289.021,1.071
289.051,1.072
289.081,1.074
289.111,1.071
289.141,1.073
289.171,1.083
289.201,1.080
289.231,1.071
289.261,1.075
289.291,1.078
289.321,1.070
289.351,1.063
289.381,1.070
289.411,1.085
289.441,1.081
289.471,1.071
289.501,1.081
289.531,1.078
289.561,1.062
289.591,1.067
289.621,1.078
289.651,1.077
289.681,1.073
289.711,1.072
289.741,1.072
289.771,1.082
289.801,1.074
289.831,1.066
289.861,1.075
289.891,1.077
289.921,1.082
289.951,1.073
289.981,1.068
290.011,1.070
290.041,1.077
290.071,1.082
290.101,1.077
290.131,1.076
290.161,1.077
290.191,1.072
290.221,1.075
290.251,1.073
290.281,1.073
290.311,1.075
290.341,1.085
290.371,1.072
290.401,1.067
290.431,1.071
290.461,1.083
290.491,1.077
290.521,1.073
290.551,1.077
290.581,1.078
290.611,1.072
290.641,1.071
290.671,1.081
290.701,1.075
290.731,1.076
290.761,1.082
290.791,1.073
290.821,1.073
290.851,1.071
290.881,1.078
290.911,1.075
290.941,1.068
290.971,1.073
291.001,1.082
291.031,1.073
291.061,1.066
291.091,1.076
291.121,1.073
291.151,1.073
291.181,1.076
291.211,1.074
291.241,1.076
291.271,1.082
291.301,1.085
291.331,1.078
291.361,1.062
291.391,1.071
291.421,1.079
291.451,1.077
291.481,1.072
291.511,1.080
291.541,1.076
291.571,1.074
291.601,1.076
291.631,1.076
291.661,1.072
291.691,1.072
291.721,1.078
291.751,1.068
291.781,1.069
291.811,1.078
291.841,1.076
291.871,1.079
291.901,1.077
291.931,1.070
291.961,1.072
291.991,1.074
292.021,1.083
292.051,1.076
292.081,1.069
292.111,1.074
292.141,1.084
292.171,1.075
292.201,1.077
292.231,1.084
292.261,1.078
292.291,1.072
292.321,1.072
292.351,1.083
292.381,1.072
292.411,1.068
292.441,1.072
292.471,1.068
292.501,1.066
292.531,1.066
292.561,1.077
292.591,1.087
292.621,1.074
292.651,1.074
292.681,1.072
292.711,1.075
292.741,1.075
292.771,1.076
292.801,1.069
292.831,1.067
292.861,1.081
292.891,1.082
292.921,1.077
292.951,1.077
292.981,1.082
293.011,1.079
293.041,1.072
293.071,1.076
293.101,1.078
293.131,1.075
293.161,1.069
293.191,1.074
293.221,1.077
293.251,1.079
293.281,1.078
293.311,1.076
293.341,1.071
293.371,1.078
293.401,1.074
293.431,1.075
293.461,1.077
293.491,1.077
293.521,1.075
293.551,1.074
293.581,1.070
293.611,1.083
293.641,1.082
293.671,1.075
293.701,1.073
293.731,1.079
293.761,1.079
293.791,1.067
293.821,1.073
293.851,1.081
293.881,1.072
293.911,1.074
293.941,1.077
293.971,1.078
294.001,1.077
294.031,1.080
294.061,1.087
294.091,1.089
294.121,1.090
294.151,1.099
294.181,1.096
294.211,1.093
294.241,1.077
294.271,1.088
294.301,1.085
294.331,1.087
294.361,1.104
294.391,1.132
294.421,1.143
294.451,1.153
294.481,1.162
294.511,1.153
294.541,1.142
294.571,1.152
294.601,1.108
294.631,1.068
294.661,1.053
294.691,1.015
294.721,1.012
294.751,0.962
294.781,0.968
294.811,0.990
294.841,0.993
294.871,1.003
294.901,1.016
294.931,1.013
294.961,1.007
294.991,1.036
295.021,0.973
295.051,0.971
295.081,0.999
295.111,1.009
295.141,1.033
295.171,1.059
295.201,1.040
295.231,1.056
295.261,1.056
295.291,1.069
295.321,1.056
295.351,1.062
295.381,1.054
295.411,1.059
295.441,1.071
295.471,1.069
295.501,1.061
295.531,1.075
295.561,1.066
295.591,1.061
295.621,1.062
295.651,1.056
295.681,1.056
295.711,1.049
295.741,1.044
295.771,1.034
295.801,1.033
295.831,1.050
295.861,1.034
295.891,1.021
295.921,1.012
295.951,1.035
295.981,1.034
296.011,1.054
296.041,1.070
296.071,1.059
296.101,1.069
296.131,1.080
296.161,1.076
296.191,1.066
296.221,1.061
296.251,1.046
296.281,1.049
296.311,1.080
296.341,1.061
296.371,1.056
296.401,1.063
296.431,1.071
296.461,1.080
296.491,1.082
296.521,1.073
296.551,1.073
296.581,1.079
296.611,1.084
296.641,1.068
296.671,1.062
296.701,1.071
296.731,1.077
296.761,1.070
296.791,1.082
296.821,1.086
296.851,1.076
296.881,1.070
296.911,1.080
296.941,1.076
296.971,1.074
297.001,1.069
297.031,1.071
297.061,1.069
297.091,1.066
297.121,1.069
297.151,1.062
297.181,1.057
297.211,1.068
297.241,1.073
297.271,1.067
297.301,1.068
297.331,1.068
297.361,1.066
297.391,1.070
297.421,1.065
297.451,1.074
297.481,1.067
297.511,1.064
297.541,1.074
297.571,1.071
297.601,1.064
297.631,1.067
297.661,1.070
297.691,1.067
297.721,1.066
297.751,1.072
297.781,1.062
297.811,1.069
297.841,1.068
297.871,1.073
297.901,1.063
297.931,1.065
297.961,1.067
297.991,1.066
298.021,1.070
298.051,1.068
298.081,1.077
298.111,1.072
298.141,1.064
298.171,1.071
298.201,1.070
298.231,1.066
298.261,1.072
298.291,1.074
298.321,1.066
298.351,1.070
298.381,1.072
298.411,1.075
298.441,1.065
298.471,1.071
298.501,1.073
298.531,1.070
298.561,1.062
298.591,1.063
298.621,1.070
298.651,1.071
298.681,1.062
298.711,1.068
298.741,1.070
298.771,1.075
298.801,1.066
298.831,1.064
298.861,1.074
298.891,1.073
298.921,1.068
298.951,1.060
298.981,1.068
299.011,1.073
299.041,1.068
299.071,1.068
299.101,1.068
299.131,1.062
299.161,1.073
299.191,1.069
299.221,1.067
299.251,1.071
299.281,1.074
299.311,1.068
299.341,1.071
299.371,1.068
299.401,1.069
299.431,1.071
299.461,1.073
299.491,1.067
299.521,1.068
299.551,1.078
299.581,1.071
299.611,1.062
299.641,1.067
299.671,1.069
299.701,1.067
299.731,1.070
299.761,1.067
299.791,1.068
299.821,1.070
299.851,1.074
299.881,1.071
299.911,1.065
299.941,1.073
299.971,1.076
300.001,1.069
300.031,1.067
300.061,1.066
300.091,1.067
300.121,1.068
300.151,1.068
300.181,1.068
300.211,1.075
300.241,1.072
300.271,1.067
300.301,1.066
300.331,1.068
300.361,1.067
300.391,1.063
300.421,1.070
300.451,1.074
300.481,1.068
300.511,1.071
300.541,1.078
300.571,1.066
300.601,1.063
300.631,1.068
300.661,1.067
300.691,1.068
300.721,1.070
300.751,1.072
300.781,1.073
300.811,1.074
300.841,1.075
300.871,1.066
300.901,1.074
300.931,1.068
300.961,1.069
300.991,1.067
301.021,1.069
301.051,1.071
301.081,1.069
301.111,1.069
301.141,1.070
301.171,1.064
301.201,1.071
301.231,1.071
301.261,1.064
301.291,1.066
301.321,1.066
301.351,1.074
301.381,1.067
301.411,1.062
301.441,1.069
301.471,1.071
301.501,1.073
301.531,1.072
301.561,1.066
301.591,1.062
301.621,1.076
301.651,1.066
301.681,1.072
301.711,1.074
301.741,1.064
301.771,1.070
301.801,1.066
301.831,1.066
301.861,1.073
301.891,1.071
301.921,1.074
301.951,1.068
301.981,1.066
302.011,1.067
302.041,1.065
302.071,1.072
302.101,1.075
302.131,1.074
302.161,1.068
302.191,1.066
302.221,1.074
302.251,1.071
302.281,1.074
302.311,1.068
302.341,1.063
302.371,1.070
302.401,1.078
302.431,1.070
302.461,1.070
302.491,1.063
302.521,1.072
302.551,1.074
302.581,1.074
302.611,1.061
302.641,1.073
302.671,1.068
302.701,1.068
302.731,1.067
302.761,1.073
302.791,1.065
302.821,1.063
302.851,1.072
302.881,1.073
302.911,1.065
302.941,1.066
302.971,1.066
303.001,1.074
303.031,1.069
303.061,1.066
303.091,1.079
303.121,1.066
303.151,1.068
303.181,1.071
303.211,1.073
303.241,1.072
303.271,1.075
303.301,1.081
303.331,1.076
303.361,1.078
303.391,1.090
303.421,1.091
303.451,1.102
303.481,1.099
303.511,1.104
303.541,1.103
303.571,1.088
303.601,1.079
303.631,1.091
303.661,1.100
303.691,1.086
303.721,1.072
303.751,1.079
303.781,1.094
303.811,1.060
303.841,1.053
303.871,1.050
303.901,1.031
303.931,1.034
303.961,1.039
303.991,1.036
304.021,1.036
304.051,1.013
304.081,1.021
304.111,1.022
304.141,1.021
304.171,1.021
304.201,1.031
304.231,1.042
304.261,1.056
304.291,1.061
304.321,1.044
304.351,1.050
304.381,1.060
304.411,1.062
304.441,1.056
304.471,1.053
304.501,1.058
304.531,1.055
304.561,1.062
304.591,1.062
304.621,1.055
304.651,1.058
304.681,1.062
304.711,1.065
304.741,1.052
304.771,1.049
304.801,1.057
304.831,1.062
304.861,1.062
304.891,1.063
304.921,1.058
304.951,1.072
304.981,1.078
305.011,1.083
305.041,1.083
305.071,1.099
305.101,1.097
305.131,1.085
305.161,1.076
305.191,1.061
305.221,1.039
305.251,1.053
305.281,1.067
305.311,1.048
305.341,1.029
305.371,1.046
305.401,1.053
305.431,1.003
305.461,1.012
305.491,1.028
305.521,1.024
305.551,1.018
305.581,1.035
305.611,1.027
305.641,1.027
305.671,1.053
305.701,1.064
305.731,1.054
305.761,1.055
305.791,1.053
305.821,1.057
305.851,1.059
305.881,1.043
305.911,1.053
305.941,1.055
305.971,1.054
306.001,1.061
306.031,1.093
306.061,1.085
306.091,1.063
306.121,1.064
306.151,1.080
306.181,1.091
306.211,1.083
306.241,1.072
306.271,1.063
306.301,1.052
306.331,1.065
306.361,1.060
306.391,1.065
306.421,1.062
306.451,1.062
306.481,1.073
306.511,1.067
306.541,1.059
306.571,1.068
306.601,1.071
306.631,1.071
306.661,1.074
306.691,1.075
306.721,1.062
306.751,1.057
306.781,1.071
306.811,1.068
306.841,1.062
306.871,1.063
306.901,1.063
306.931,1.074
306.961,1.071
306.991,1.067
307.021,1.063
307.051,1.062
307.081,1.073
307.111,1.070
307.141,1.067
307.171,1.068
307.201,1.064
307.231,1.065
307.261,1.060
307.291,1.061
307.321,1.068
307.351,1.065
307.381,1.063
307.411,1.071
307.441,1.063
307.471,1.061
307.501,1.052
307.531,1.069
307.561,1.068
307.591,1.062
307.621,1.063
307.651,1.069
307.681,1.063
307.711,1.068
307.741,1.070
307.771,1.069
307.801,1.063
307.831,1.062
307.861,1.068
307.891,1.062
307.921,1.062
307.951,1.062
307.981,1.067
308.011,1.065
308.041,1.068
308.071,1.068
308.101,1.063
308.131,1.064
308.161,1.059
308.191,1.059
308.221,1.055
308.251,1.077
308.281,1.063
308.311,1.069
308.341,1.068
308.371,1.065
308.401,1.064
308.431,1.060
308.461,1.062
308.491,1.061
308.521,1.067
308.551,1.062
308.581,1.062
308.611,1.068
308.641,1.065
308.671,1.076
308.701,1.075
308.731,1.080
308.761,1.095
308.791,1.091
308.821,1.078
308.851,1.056
308.881,1.042
308.911,1.047
308.941,1.056
308.971,1.065
309.001,1.071
309.031,1.049
309.061,1.056
309.091,1.061
309.121,1.042
309.151,1.042
309.181,1.063
309.211,1.052
309.241,1.052
309.271,1.060
309.301,1.064
309.331,1.062
309.361,1.065
309.391,1.077
309.421,1.056
309.451,1.047
309.481,1.062
309.511,1.071
309.541,1.053
309.571,1.055
309.601,1.063
309.631,1.052
309.661,1.064
309.691,1.061
309.721,1.062
309.751,1.072
309.781,1.074
309.811,1.058
309.841,1.063
309.871,1.077
309.901,1.089
309.931,1.062
309.961,1.069
309.991,1.088
310.021,1.064
310.051,1.066
310.081,1.080
310.111,1.058
310.141,1.047
310.171,1.082
310.201,1.087
310.231,1.096
310.261,1.094
310.291,1.103
310.321,1.093
310.351,1.077
310.381,1.065
310.411,1.065
310.441,1.050
310.471,1.071
310.501,1.086
310.531,1.059
310.561,1.021
310.591,1.039
310.621,1.046
310.651,1.056
310.681,1.039
310.711,1.062
310.741,1.065
310.771,1.073
310.801,1.084
310.831,1.106
310.861,1.088
310.891,1.084
310.921,1.075
310.951,1.063
310.981,1.065
311.011,1.086
311.041,1.075
311.071,1.011
311.101,1.058
311.131,1.104
311.161,1.027
311.191,1.047
311.221,1.042
311.251,1.027
311.281,1.003
311.311,0.987
311.341,1.031
311.371,1.076
311.401,1.064
311.431,1.061
311.461,1.061
311.491,1.050
311.521,1.034
311.551,1.057
311.581,1.047
311.611,1.021
311.641,1.055
311.671,1.077
311.701,1.082
311.731,1.076
311.761,1.067
311.791,1.048
311.821,1.042
311.851,1.052
311.881,1.060
311.911,1.046
311.941,1.078
311.971,1.092
312.001,1.089
312.031,1.070
312.061,1.062
312.091,1.074
312.121,1.080
312.151,1.062
312.181,1.056
312.211,1.056
312.241,1.058
312.271,1.037
312.301,1.032
312.331,1.048
312.361,1.041
312.391,1.037
312.421,1.055
312.451,1.082
312.481,1.080
312.511,1.067
312.541,1.088
312.571,1.090
312.601,1.096
312.631,1.117
312.661,1.112
312.691,1.090
312.721,1.117
312.751,1.123
312.781,1.104
312.811,1.077
312.841,1.093
312.871,1.097
312.901,1.097
312.931,1.102
312.961,1.095
312.991,1.097
313.021,1.092
313.051,1.094
313.081,1.074
313.111,1.085
313.141,1.087
313.171,1.078
313.201,1.079
313.231,1.087
313.261,1.085
313.291,1.079
313.321,1.068
313.351,1.085
313.381,1.085
313.411,1.086
313.441,1.081
313.471,1.071
313.501,1.077
313.531,1.082
313.561,1.077
313.591,1.078
313.621,1.081
313.651,1.083
313.681,1.081
313.711,1.078
313.741,1.086
313.771,1.081
313.801,1.080
313.831,1.082
313.861,1.080
313.891,1.078
313.921,1.079
313.951,1.079
313.981,1.073
314.011,1.078
314.041,1.080
314.071,1.077
314.101,1.078
314.131,1.080
314.161,1.081
314.191,1.079
314.221,1.075
314.251,1.077
314.281,1.081
314.311,1.080
314.341,1.085
314.371,1.076
314.401,1.089
314.431,1.090
314.461,1.099
314.491,1.085
314.521,1.074
314.551,1.085
314.581,1.081
314.611,1.086
314.641,1.081
314.671,1.080
314.701,1.078
314.731,1.081
314.761,1.077
314.791,1.074
314.821,1.089
314.851,1.094
314.881,1.072
314.911,1.091
314.941,1.083
314.971,1.075
315.001,1.072
315.031,1.083
315.061,1.085
315.091,1.072
315.121,1.081
315.151,1.099
315.181,1.108
315.211,1.088
315.241,1.081
315.271,1.060
