df_hash,22ZHK4.SWSTG1
57.006,1.021
57.036,1.021
57.066,1.024
57.096,1.024
57.126,1.023
57.156,1.020
57.186,1.026
57.216,1.021
57.246,1.024
57.276,1.027
57.306,1.024
57.336,1.022
57.366,1.026
57.396,1.021
57.426,1.022
57.456,1.018
57.486,1.017
57.516,1.026
57.546,1.027
57.576,1.023
57.606,1.022
57.636,1.025
57.666,1.022
57.696,1.021
57.726,1.024
57.756,1.025
57.786,1.020
57.816,1.023
57.846,1.022
57.876,1.016
57.906,1.022
57.936,1.021
57.966,1.023
57.996,1.023
58.026,1.023
58.056,1.019
58.086,1.021
58.116,1.021
58.146,1.021
58.176,1.026
58.206,1.024
58.236,1.018
58.266,1.024
58.296,1.024
58.326,1.023
58.356,1.025
58.386,1.024
58.416,1.015
58.446,1.022
58.476,1.028
58.506,1.018
58.536,1.021
58.566,1.027
58.596,1.024
58.626,1.023
58.656,1.026
58.686,1.024
58.716,1.025
58.746,1.022
58.776,1.021
58.806,1.021
58.836,1.021
58.866,1.023
58.896,1.021
58.926,1.025
58.956,1.026
58.986,1.021
59.016,1.022
59.046,1.022
59.076,1.024
59.106,1.026
59.136,1.030
59.166,1.022
59.196,1.017
59.226,1.026
59.256,1.023
59.286,1.023
59.316,1.021
59.346,1.019
59.376,1.022
59.406,1.027
59.436,1.020
59.466,1.017
59.496,1.022
59.526,1.024
59.556,1.024
59.586,1.026
59.616,1.024
59.646,1.022
59.676,1.023
59.706,1.026
59.736,1.025
59.766,1.019
59.796,1.023
59.826,1.022
59.856,1.023
59.886,1.022
59.916,1.021
59.946,1.026
59.976,1.022
60.006,1.025
60.036,1.021
60.066,1.019
60.096,1.023
60.126,1.021
60.156,1.024
60.186,1.021
60.216,1.029
60.246,1.021
60.276,1.026
60.306,1.027
60.336,1.019
60.366,1.021
60.396,1.029
60.426,1.026
60.456,1.026
60.486,1.026
60.516,1.021
60.546,1.022
60.576,1.022
60.606,1.019
60.636,1.022
60.666,1.024
60.696,1.022
60.726,1.016
60.756,1.023
60.786,1.022
60.816,1.026
60.846,1.032
60.876,1.021
60.906,1.020
60.936,1.023
60.966,1.027
60.996,1.023
61.026,1.024
61.056,1.027
61.086,1.015
61.116,1.027
61.146,1.028
61.176,1.021
61.206,1.021
61.236,1.024
61.266,1.024
61.296,1.020
61.326,1.022
61.356,1.022
61.386,1.024
61.416,1.022
61.446,1.021
61.476,1.021
61.506,1.021
61.536,1.025
61.566,1.022
61.596,1.026
61.626,1.019
61.656,1.022
61.686,1.023
61.716,1.023
61.746,1.027
61.776,1.024
61.806,1.021
61.836,1.023
61.866,1.023
61.896,1.021
61.926,1.026
61.956,1.025
61.986,1.016
62.016,1.026
62.046,1.024
62.076,1.019
62.106,1.023
62.136,1.027
62.166,1.026
62.196,1.025
62.226,1.024
62.256,1.021
62.286,1.019
62.316,1.024
62.346,1.024
62.376,1.020
62.406,1.022
62.436,1.024
62.466,1.024
62.496,1.026
62.526,1.024
62.556,1.021
62.586,1.021
62.616,1.019
62.646,1.022
62.676,1.021
62.706,1.027
62.736,1.022
62.766,1.021
62.796,1.023
62.826,1.026
62.856,1.021
62.886,1.024
62.916,1.021
62.946,1.017
62.976,1.025
63.006,1.027
63.036,1.021
63.066,1.021
63.096,1.026
63.126,1.025
63.156,1.024
63.186,1.022
63.216,1.021
63.246,1.022
63.276,1.022
63.306,1.023
63.336,1.024
63.366,1.025
63.396,1.022
63.426,1.020
63.456,1.026
63.486,1.024
63.516,1.021
63.546,1.020
63.576,1.028
63.606,1.025
63.636,1.026
63.666,1.021
63.696,1.017
63.726,1.020
63.756,1.025
63.786,1.022
63.816,1.022
63.846,1.021
63.876,1.021
63.906,1.023
63.936,1.025
63.966,1.018
63.996,1.017
64.026,1.025
64.056,1.025
64.086,1.024
64.116,1.023
64.146,1.024
64.176,1.024
64.206,1.026
64.236,1.021
64.266,1.021
64.296,1.022
64.326,1.021
64.356,1.021
64.386,1.024
64.416,1.024
64.446,1.031
64.476,1.026
64.506,1.021
64.536,1.021
64.566,1.025
64.596,1.023
64.626,1.021
64.656,1.021
64.686,1.017
64.716,1.022
64.746,1.027
64.776,1.019
64.806,1.021
64.836,1.024
64.866,1.024
64.896,1.024
64.926,1.026
64.956,1.023
64.986,1.023
65.016,1.022
65.046,1.019
65.076,1.022
65.106,1.024
65.136,1.021
65.166,1.026
65.196,1.019
65.226,1.025
65.256,1.026
65.286,1.021
65.316,1.022
65.346,1.023
65.376,1.022
65.406,1.022
65.436,1.022
65.466,1.025
65.496,1.022
65.526,1.024
65.556,1.024
65.586,1.020
65.616,1.025
65.646,1.026
65.676,1.023
65.706,1.021
65.736,1.024
65.766,1.021
65.796,1.023
65.826,1.026
65.856,1.021
65.886,1.021
65.916,1.022
65.946,1.024
65.976,1.018
66.006,1.026
66.036,1.021
66.066,1.023
66.096,1.027
66.126,1.024
66.156,1.020
66.186,1.026
66.216,1.025
66.246,1.022
66.276,1.022
66.306,1.024
66.336,1.021
66.366,1.025
66.396,1.022
66.426,1.023
66.456,1.026
66.486,1.023
66.516,1.024
66.546,1.023
66.576,1.025
66.606,1.023
66.636,1.024
66.666,1.023
66.696,1.019
66.726,1.024
66.756,1.021
66.786,1.025
66.816,1.023
66.846,1.027
66.876,1.024
66.906,1.019
66.936,1.025
66.966,1.021
66.996,1.024
67.026,1.024
67.056,1.023
67.086,1.021
67.116,1.027
67.146,1.022
67.176,1.023
67.206,1.019
67.236,1.014
67.266,1.028
67.296,1.028
67.326,1.017
67.356,1.021
67.386,1.024
67.416,1.024
67.446,1.024
67.476,1.023
67.506,1.023
67.536,1.025
67.566,1.027
67.596,1.023
67.626,1.022
67.656,1.021
67.686,1.026
67.716,1.023
67.746,1.023
67.776,1.021
67.806,1.028
67.836,1.023
67.866,1.027
67.896,1.022
67.926,1.018
67.956,1.023
67.986,1.026
68.016,1.021
68.046,1.022
68.076,1.027
68.106,1.018
68.136,1.024
68.166,1.026
68.196,1.017
68.226,1.025
68.256,1.025
68.286,1.025
68.316,1.022
68.346,1.025
68.376,1.022
68.406,1.026
68.436,1.026
68.466,1.025
68.496,1.022
68.526,1.022
68.556,1.023
68.586,1.022
68.616,1.022
68.646,1.025
68.676,1.023
68.706,1.028
68.736,1.025
68.766,1.021
68.796,1.022
68.826,1.022
68.856,1.023
68.886,1.028
68.916,1.026
68.946,1.016
68.976,1.022
69.006,1.025
69.036,1.021
69.066,1.022
69.096,1.023
69.126,1.023
69.156,1.025
69.186,1.024
69.216,1.022
69.246,1.023
69.276,1.026
69.306,1.021
69.336,1.023
69.366,1.023
69.396,1.021
69.426,1.025
69.456,1.026
69.486,1.020
69.516,1.029
69.546,1.024
69.576,1.026
69.606,1.029
69.636,1.022
69.666,1.021
69.696,1.023
69.726,1.021
69.756,1.027
69.786,1.018
69.816,1.021
69.846,1.025
69.876,1.025
69.906,1.024
69.936,1.018
69.966,1.025
69.996,1.024
70.026,1.026
70.056,1.025
70.086,1.022
70.116,1.021
70.146,1.022
70.176,1.024
70.206,1.021
70.236,1.022
70.266,1.022
70.296,1.024
70.326,1.022
70.356,1.026
70.386,1.021
70.416,1.021
70.446,1.023
70.476,1.026
70.506,1.030
70.536,1.021
70.566,1.023
70.596,1.024
70.626,1.024
70.656,1.024
70.686,1.025
70.716,1.027
70.746,1.015
70.776,1.027
70.806,1.024
70.836,1.016
70.866,1.023
70.896,1.026
70.926,1.025
70.956,1.023
70.986,1.023
71.016,1.021
71.046,1.023
71.076,1.022
71.106,1.022
71.136,1.021
71.166,1.024
71.196,1.023
71.226,1.022
71.256,1.021
71.286,1.020
71.316,1.027
71.346,1.024
71.376,1.024
71.406,1.021
71.436,1.017
71.466,1.025
71.496,1.026
71.526,1.022
71.556,1.025
71.586,1.028
71.616,1.022
71.646,1.023
71.676,1.026
71.706,1.020
71.736,1.023
71.766,1.025
71.796,1.027
71.826,1.023
71.856,1.026
71.886,1.021
71.916,1.024
71.946,1.024
71.976,1.023
72.006,1.020
72.036,1.017
72.066,1.019
72.096,1.022
72.126,1.026
72.156,1.029
72.186,1.023
72.216,1.022
72.246,1.024
72.276,1.026
72.306,1.023
72.336,1.023
72.366,1.029
72.396,1.016
72.426,1.028
72.456,1.027
72.486,1.019
72.516,1.021
72.546,1.025
72.576,1.025
72.606,1.027
72.636,1.023
72.666,1.022
72.696,1.021
72.726,1.021
72.756,1.023
72.786,1.023
72.816,1.023
72.846,1.019
72.876,1.027
72.906,1.021
72.936,1.027
72.966,1.027
72.996,1.021
73.026,1.027
73.056,1.023
73.086,1.018
73.116,1.022
73.146,1.020
73.176,1.012
73.206,1.028
73.236,1.030
73.266,1.021
73.296,1.022
73.326,1.025
73.356,1.023
73.386,1.022
73.416,1.025
73.446,1.021
73.476,1.020
73.506,1.023
73.536,1.019
73.566,1.020
73.596,1.024
73.626,1.023
73.656,1.022
73.686,1.021
73.716,1.024
73.746,1.021
73.776,1.025
73.806,1.028
73.836,1.021
73.866,1.019
73.896,1.025
73.926,1.023
73.956,1.021
73.986,1.021
74.016,1.021
74.046,1.018
74.076,1.025
74.106,1.025
74.136,1.023
74.166,1.025
74.196,1.022
74.226,1.023
74.256,1.023
74.286,1.022
74.316,1.021
74.346,1.024
74.376,1.019
74.406,1.023
74.436,1.023
74.466,1.023
74.496,1.026
74.526,1.028
74.556,1.022
74.586,1.029
74.616,1.020
74.646,1.025
74.676,1.026
74.706,1.025
74.736,1.022
74.766,1.023
74.796,1.025
74.826,1.024
74.856,1.016
74.886,1.018
74.916,1.027
74.946,1.029
74.976,1.020
75.006,1.020
75.036,1.026
75.066,1.026
75.096,1.023
75.126,1.024
75.156,1.022
75.186,1.026
75.216,1.026
75.246,1.023
75.276,1.021
75.306,1.023
75.336,1.021
75.366,1.021
75.396,1.026
75.426,1.024
75.456,1.024
75.486,1.021
75.516,1.021
75.546,1.022
75.576,1.026
75.606,1.022
75.636,1.021
75.666,1.029
75.696,1.020
75.726,1.022
75.756,1.025
75.786,1.017
75.816,1.026
75.846,1.024
75.876,1.026
75.906,1.024
75.936,1.023
75.966,1.021
75.996,1.023
76.026,1.026
76.056,1.022
76.086,1.022
76.116,1.027
76.146,1.021
76.176,1.023
76.206,1.026
76.236,1.021
76.266,1.019
76.296,1.024
76.326,1.021
76.356,1.024
76.386,1.021
76.416,1.014
76.446,1.024
76.476,1.030
76.506,1.020
76.536,1.017
76.566,1.028
76.596,1.025
76.626,1.024
76.656,1.022
76.686,1.023
76.716,1.020
76.746,1.022
76.776,1.023
76.806,1.022
76.836,1.019
76.866,1.022
76.896,1.021
76.926,1.025
76.956,1.026
76.986,1.022
77.016,1.021
77.046,1.026
77.076,1.022
77.106,1.019
77.136,1.021
77.166,1.021
77.196,1.021
77.226,1.023
77.256,1.025
77.286,1.022
77.316,1.028
77.346,1.026
77.376,1.028
77.406,1.026
77.436,1.021
77.466,1.021
77.496,1.020
77.526,1.025
77.556,1.020
77.586,1.019
77.616,1.022
77.646,1.025
77.676,1.018
77.706,1.021
77.736,1.021
77.766,1.021
77.796,1.024
77.826,1.027
77.856,1.021
77.886,1.021
77.916,1.024
77.946,1.021
77.976,1.026
78.006,1.025
78.036,1.021
78.066,1.029
78.096,1.026
78.126,1.021
78.156,1.026
78.186,1.023
78.216,1.021
78.246,1.024
78.276,1.024
78.306,1.022
78.336,1.023
78.366,1.021
78.396,1.020
78.426,1.019
78.456,1.021
78.486,1.022
78.516,1.022
78.546,1.026
78.576,1.026
78.606,1.020
78.636,1.026
78.666,1.021
78.696,1.025
78.726,1.025
78.756,1.019
78.786,1.021
78.816,1.022
78.846,1.022
78.876,1.025
78.906,1.019
78.936,1.015
78.966,1.023
78.996,1.026
79.026,1.021
79.056,1.021
79.086,1.025
79.116,1.021
79.146,1.025
79.176,1.021
79.206,1.019
79.236,1.025
79.266,1.024
79.296,1.021
79.326,1.021
79.356,1.025
79.386,1.027
79.416,1.023
79.446,1.020
79.476,1.019
79.506,1.023
79.536,1.027
79.566,1.027
79.596,1.022
79.626,1.018
79.656,1.025
79.686,1.027
79.716,1.024
79.746,1.022
79.776,1.021
79.806,1.018
79.836,1.025
79.866,1.020
79.896,1.018
79.926,1.025
79.956,1.022
79.986,1.023
80.016,1.026
80.046,1.024
80.076,1.025
80.106,1.021
80.136,1.026
80.166,1.023
80.196,1.020
80.226,1.013
80.256,1.022
80.286,1.026
80.316,1.028
80.346,1.024
80.376,1.021
80.406,1.025
80.436,1.025
80.466,1.021
80.496,1.023
80.526,1.026
80.556,1.019
80.586,1.023
80.616,1.023
80.646,1.016
80.676,1.025
80.706,1.027
80.736,1.024
80.766,1.023
80.796,1.021
80.826,1.026
80.856,1.022
80.886,1.021
80.916,1.025
80.946,1.025
80.976,1.022
81.006,1.027
81.036,1.020
81.066,1.026
81.096,1.030
81.126,1.019
81.156,1.020
81.186,1.026
81.216,1.024
81.246,1.021
81.276,1.018
81.306,1.015
81.336,1.019
81.366,1.026
81.396,1.020
81.426,1.022
81.456,1.026
81.486,1.025
81.516,1.026
81.546,1.025
81.576,1.022
81.606,1.025
81.636,1.023
81.666,1.026
81.696,1.024
81.726,1.022
81.756,1.024
81.786,1.022
81.816,1.026
81.846,1.021
81.876,1.029
81.906,1.022
81.936,1.027
81.966,1.026
81.996,1.025
82.026,1.024
82.056,1.024
82.086,1.028
82.116,1.025
82.146,1.018
82.176,1.024
82.206,1.021
82.236,1.026
82.266,1.022
82.296,1.023
82.326,1.022
82.356,1.021
82.386,1.028
82.416,1.025
82.446,1.026
82.476,1.026
82.506,1.023
82.536,1.021
82.566,1.023
82.596,1.023
82.626,1.026
82.656,1.026
82.686,1.024
82.716,1.023
82.746,1.024
82.776,1.025
82.806,1.022
82.836,1.030
82.866,1.027
82.896,1.023
82.926,1.020
82.956,1.025
82.986,1.023
83.016,1.030
83.046,1.029
83.076,1.016
83.106,1.028
83.136,1.023
83.166,1.019
83.196,1.021
83.226,1.026
83.256,1.022
83.286,1.026
83.316,1.023
83.346,1.028
83.376,1.025
83.406,1.024
83.436,1.024
83.466,1.022
83.496,1.024
83.526,1.026
83.556,1.022
83.586,1.030
83.616,1.028
83.646,1.024
83.676,1.021
83.706,1.020
83.736,1.024
83.766,1.025
83.796,1.028
83.826,1.021
83.856,1.028
83.886,1.023
83.916,1.026
83.946,1.024
83.976,1.020
84.006,1.022
84.036,1.025
84.066,1.024
84.096,1.023
84.126,1.023
84.156,1.025
84.186,1.022
84.216,1.022
84.246,1.026
84.276,1.024
84.306,1.023
84.336,1.028
84.366,1.025
84.396,1.026
84.426,1.027
84.456,1.023
84.486,1.021
84.516,1.023
84.546,1.021
84.576,1.021
84.606,1.016
84.636,1.020
84.666,1.022
84.696,1.024
84.726,1.020
84.756,1.023
84.786,1.025
84.816,1.026
84.846,1.026
84.876,1.024
84.906,1.023
84.936,1.022
84.966,1.021
84.996,1.021
85.026,1.024
85.056,1.023
85.086,1.017
85.116,1.028
85.146,1.025
85.176,1.026
85.206,1.026
85.236,1.022
85.266,1.022
85.296,1.023
85.326,1.021
85.356,1.023
85.386,1.021
85.416,1.022
85.446,1.022
85.476,1.026
85.506,1.022
85.536,1.023
85.566,1.023
85.596,1.023
85.626,1.028
85.656,1.024
85.686,1.021
85.716,1.025
85.746,1.026
85.776,1.024
85.806,1.024
85.836,1.023
85.866,1.023
85.896,1.025
85.926,1.025
85.956,1.023
85.986,1.025
86.016,1.027
86.046,1.023
86.076,1.026
86.106,1.022
86.136,1.024
86.166,1.023
86.196,1.022
86.226,1.023
86.256,1.025
86.286,1.027
86.316,1.021
86.346,1.026
86.376,1.023
86.406,1.021
86.436,1.024
86.466,1.022
86.496,1.026
86.526,1.027
86.556,1.022
86.586,1.024
86.616,1.023
86.646,1.021
86.676,1.024
86.706,1.021
86.736,1.023
86.766,1.023
86.796,1.022
86.826,1.022
86.856,1.030
86.886,1.025
86.916,1.026
86.946,1.027
86.976,1.022
87.006,1.019
87.036,1.026
87.066,1.025
87.096,1.021
87.126,1.016
87.156,1.021
87.186,1.024
87.216,1.028
87.246,1.017
87.276,1.018
87.306,1.024
87.336,1.026
87.366,1.025
87.396,1.026
87.426,1.023
87.456,1.026
87.486,1.025
87.516,1.022
87.546,1.021
87.576,1.020
87.606,1.019
87.636,1.019
87.666,1.024
87.696,1.029
87.726,1.029
87.756,1.023
87.786,1.020
87.816,1.025
87.846,1.024
87.876,1.022
87.906,1.015
87.936,1.021
87.966,1.022
87.996,1.026
88.026,1.020
88.056,1.021
88.086,1.026
88.116,1.025
88.146,1.024
88.176,1.026
88.206,1.026
88.236,1.021
88.266,1.022
88.296,1.029
88.326,1.023
88.356,1.021
88.386,1.025
88.416,1.021
88.446,1.027
88.476,1.031
88.506,1.024
88.536,1.020
88.566,1.028
88.596,1.026
88.626,1.020
88.656,1.019
88.686,1.023
88.716,1.022
88.746,1.029
88.776,1.022
88.806,1.020
88.836,1.023
88.866,1.024
88.896,1.024
88.926,1.023
88.956,1.026
88.986,1.021
89.016,1.025
89.046,1.022
89.076,1.022
89.106,1.020
89.136,1.016
89.166,1.025
89.196,1.020
89.226,1.031
89.256,1.022
89.286,1.021
89.316,1.020
89.346,1.024
89.376,1.023
89.406,1.026
89.436,1.029
89.466,1.019
89.496,1.027
89.526,1.027
89.556,1.022
89.586,1.024
89.616,1.021
89.646,1.025
89.676,1.023
89.706,1.025
89.736,1.024
89.766,1.021
89.796,1.024
89.826,1.020
89.856,1.022
89.886,1.024
89.916,1.025
89.946,1.024
89.976,1.023
90.006,1.024
90.036,1.027
90.066,1.022
90.096,1.023
90.126,1.026
90.156,1.022
90.186,1.023
90.216,1.025
90.246,1.023
90.276,1.024
90.306,1.021
90.336,1.022
90.366,1.020
90.396,1.029
90.426,1.024
90.456,1.021
90.486,1.025
90.516,1.025
90.546,1.023
90.576,1.027
90.606,1.024
90.636,1.021
90.666,1.024
90.696,1.024
90.726,1.023
90.756,1.022
90.786,1.021
90.816,1.023
90.846,1.023
90.876,1.020
90.906,1.018
90.936,1.030
90.966,1.026
90.996,1.024
91.026,1.020
91.056,1.021
91.086,1.024
91.116,1.027
91.146,1.021
91.176,1.028
91.206,1.028
91.236,1.016
91.266,1.028
91.296,1.024
91.326,1.013
91.356,1.024
91.386,1.027
91.416,1.023
91.446,1.024
91.476,1.026
91.506,1.024
91.536,1.026
91.566,1.026
91.596,1.023
91.626,1.021
91.656,1.022
91.686,1.021
91.716,1.024
91.746,1.025
91.776,1.026
91.806,1.025
91.836,1.021
91.866,1.021
91.896,1.027
91.926,1.023
91.956,1.026
91.986,1.022
92.016,1.018
92.046,1.022
92.076,1.026
92.106,1.020
92.136,1.025
92.166,1.026
92.196,1.025
92.226,1.026
92.256,1.024
92.286,1.025
92.316,1.026
92.346,1.022
92.376,1.024
92.406,1.027
92.436,1.019
92.466,1.022
92.496,1.026
92.526,1.024
92.556,1.024
92.586,1.026
92.616,1.022
92.646,1.023
92.676,1.022
92.706,1.022
92.736,1.027
92.766,1.028
92.796,1.016
92.826,1.027
92.856,1.027
92.886,1.024
92.916,1.023
92.946,1.028
92.976,1.023
93.006,1.024
93.036,1.028
93.066,1.022
93.096,1.024
93.126,1.021
93.156,1.023
93.186,1.025
93.216,1.023
93.246,1.025
93.276,1.025
93.306,1.023
93.336,1.028
93.366,1.022
93.396,1.026
93.426,1.026
93.456,1.023
93.486,1.025
93.516,1.024
93.546,1.022
93.576,1.023
93.606,1.021
93.636,1.017
93.666,1.025
93.696,1.026
93.726,1.022
93.756,1.022
93.786,1.026
93.816,1.025
93.846,1.025
93.876,1.027
93.906,1.023
93.936,1.023
93.966,1.022
93.996,1.021
94.026,1.020
94.056,1.024
94.086,1.023
94.116,1.023
94.146,1.023
94.176,1.024
94.206,1.023
94.236,1.022
94.266,1.024
94.296,1.024
94.326,1.024
94.356,1.023
94.386,1.023
94.416,1.023
94.446,1.025
94.476,1.023
94.506,1.024
94.536,1.026
94.566,1.017
94.596,1.027
94.626,1.026
94.656,1.018
94.686,1.024
94.716,1.026
94.746,1.026
94.776,1.025
94.806,1.023
94.836,1.024
94.866,1.023
94.896,1.026
94.926,1.022
94.956,1.022
94.986,1.022
95.016,1.024
95.046,1.022
95.076,1.021
95.106,1.028
95.136,1.027
95.166,1.027
95.196,1.023
95.226,1.021
95.256,1.021
95.286,1.025
95.316,1.024
95.346,1.025
95.376,1.016
95.406,1.021
95.436,1.020
95.466,1.031
95.496,1.020
95.526,1.021
95.556,1.023
95.586,1.026
95.616,1.025
95.646,1.024
95.676,1.024
95.706,1.021
95.736,1.028
95.766,1.023
95.796,1.023
95.826,1.021
95.856,1.022
95.886,1.030
95.916,1.021
95.946,1.030
95.976,1.027
96.006,1.021
96.036,1.023
96.066,1.029
96.096,1.023
96.126,1.023
96.156,1.021
96.186,1.021
96.216,1.021
96.246,1.025
96.276,1.022
96.306,1.022
96.336,1.031
96.366,1.025
96.396,1.021
96.426,1.022
96.456,1.024
96.486,1.022
96.516,1.021
96.546,1.023
96.576,1.026
96.606,1.025
96.636,1.019
96.666,1.028
96.696,1.020
96.726,1.024
96.756,1.025
96.786,1.021
96.816,1.022
96.846,1.024
96.876,1.023
96.906,1.023
96.936,1.016
96.966,1.019
96.996,1.022
97.026,1.029
97.056,1.021
97.086,1.021
97.116,1.027
97.146,1.026
97.176,1.026
97.206,1.025
97.236,1.026
97.266,1.024
97.296,1.022
97.326,1.022
97.356,1.020
97.386,1.021
97.416,1.025
97.446,1.024
97.476,1.015
97.506,1.024
97.536,1.027
97.566,1.030
97.596,1.026
97.626,1.021
97.656,1.025
97.686,1.025
97.716,1.022
97.746,1.026
97.776,1.028
97.806,1.015
97.836,1.028
97.866,1.028
97.896,1.021
97.926,1.021
97.956,1.023
97.986,1.024
98.016,1.024
98.046,1.022
98.076,1.023
98.106,1.025
98.136,1.024
98.166,1.023
98.196,1.023
98.226,1.025
98.256,1.022
98.286,1.020
98.316,1.017
98.346,1.029
98.376,1.025
98.406,1.026
98.436,1.023
98.466,1.021
98.496,1.025
98.526,1.028
98.556,1.019
98.586,1.025
98.616,1.029
98.646,1.019
98.676,1.027
98.706,1.022
98.736,1.017
98.766,1.025
98.796,1.026
98.826,1.025
98.856,1.022
98.886,1.027
98.916,1.026
98.946,1.026
98.976,1.024
99.006,1.021
99.036,1.018
99.066,1.022
99.096,1.025
99.126,1.030
99.156,1.028
99.186,1.023
99.216,1.023
99.246,1.026
99.276,1.024
99.306,1.024
99.336,1.015
99.366,1.021
99.396,1.023
99.426,1.027
99.456,1.020
99.486,1.020
99.516,1.029
99.546,1.029
99.576,1.023
99.606,1.026
99.636,1.025
99.666,1.022
99.696,1.027
99.726,1.021
99.756,1.023
99.786,1.024
99.816,1.021
99.846,1.021
99.876,1.022
99.906,1.025
99.936,1.029
99.966,1.022
99.996,1.019
100.026,1.025
100.056,1.023
100.086,1.021
100.116,1.023
100.146,1.025
100.176,1.022
100.206,1.025
100.236,1.021
100.266,1.023
100.296,1.025
100.326,1.024
100.356,1.025
100.386,1.024
100.416,1.024
100.446,1.023
100.476,1.024
100.506,1.023
100.536,1.020
100.566,1.022
100.596,1.022
100.626,1.024
100.656,1.025
100.686,1.025
100.716,1.021
100.746,1.028
100.776,1.021
100.806,1.022
100.836,1.026
100.866,1.021
100.896,1.019
100.926,1.024
100.956,1.024
100.986,1.023
101.016,1.024
101.046,1.028
101.076,1.020
101.106,1.024
101.136,1.026
101.166,1.025
101.196,1.024
101.226,1.024
101.256,1.026
101.286,1.024
101.316,1.028
101.346,1.025
101.376,1.025
101.406,1.022
101.436,1.023
101.466,1.023
101.496,1.022
101.526,1.021
101.556,1.022
101.586,1.023
101.616,1.026
101.646,1.026
101.676,1.020
101.706,1.024
101.736,1.022
101.766,1.025
101.796,1.030
101.826,1.026
101.856,1.017
101.886,1.025
101.916,1.026
101.946,1.025
101.976,1.019
102.006,1.022
102.036,1.022
102.066,1.030
102.096,1.022
102.126,1.019
102.156,1.027
102.186,1.028
102.216,1.029
102.246,1.027
102.276,1.026
102.306,1.024
102.336,1.026
102.366,1.022
102.396,1.023
102.426,1.021
102.456,1.024
102.486,1.027
102.516,1.025
102.546,1.022
102.576,1.023
102.606,1.025
102.636,1.024
102.666,1.028
102.696,1.026
102.726,1.016
102.756,1.024
102.786,1.025
102.816,1.022
102.846,1.023
102.876,1.019
102.906,1.023
102.936,1.022
102.966,1.026
102.996,1.022
103.026,1.021
103.056,1.023
103.086,1.023
103.116,1.027
103.146,1.027
103.176,1.024
103.206,1.021
103.236,1.026
103.266,1.023
103.296,1.024
103.326,1.026
103.356,1.022
103.386,1.020
103.416,1.026
103.446,1.024
103.476,1.030
103.506,1.027
103.536,1.023
103.566,1.024
103.596,1.027
103.626,1.024
103.656,1.024
103.686,1.016
103.716,1.024
103.746,1.021
103.776,1.026
103.806,1.023
103.836,1.024
103.866,1.027
103.896,1.026
103.926,1.024
103.956,1.025
103.986,1.023
104.016,1.023
104.046,1.025
104.076,1.022
104.106,1.019
104.136,1.023
104.166,1.022
104.196,1.024
104.226,1.026
104.256,1.020
104.286,1.026
104.316,1.021
104.346,1.029
104.376,1.025
104.406,1.022
104.436,1.022
104.466,1.026
104.496,1.021
104.526,1.026
104.556,1.021
104.586,1.018
104.616,1.026
104.646,1.029
104.676,1.023
104.706,1.022
104.736,1.024
104.766,1.024
104.796,1.026
104.826,1.025
104.856,1.025
104.886,1.023
104.916,1.025
104.946,1.025
104.976,1.023
105.006,1.018
105.036,1.028
105.066,1.027
105.096,1.024
105.126,1.021
105.156,1.026
105.186,1.023
105.216,1.030
105.246,1.027
105.276,1.021
105.306,1.022
105.336,1.027
105.366,1.023
105.396,1.024
105.426,1.015
105.456,1.014
105.486,1.026
105.516,1.030
105.546,1.015
105.576,1.019
105.606,1.026
105.636,1.026
105.666,1.027
105.696,1.025
105.726,1.025
105.756,1.024
105.786,1.025
105.816,1.021
105.846,1.021
105.876,1.022
105.906,1.017
105.936,1.021
105.966,1.025
105.996,1.028
106.026,1.026
106.056,1.022
106.086,1.022
106.116,1.024
106.146,1.021
106.176,1.026
106.206,1.016
106.236,1.020
106.266,1.019
106.296,1.027
106.326,1.024
106.356,1.021
106.386,1.027
106.416,1.026
106.446,1.023
106.476,1.023
106.506,1.024
106.536,1.023
106.566,1.024
106.596,1.023
106.626,1.018
106.656,1.024
106.686,1.021
106.716,1.025
106.746,1.027
106.776,1.023
106.806,1.021
106.836,1.022
106.866,1.022
106.896,1.021
106.926,1.022
106.956,1.025
106.986,1.021
107.016,1.028
107.046,1.024
107.076,1.020
107.106,1.023
107.136,1.025
107.166,1.024
107.196,1.024
107.226,1.024
107.256,1.025
107.286,1.021
107.316,1.025
107.346,1.026
107.376,1.019
107.406,1.031
107.436,1.021
107.466,1.027
107.496,1.026
107.526,1.024
107.556,1.020
107.586,1.025
107.616,1.025
107.646,1.021
107.676,1.016
107.706,1.018
107.736,1.024
107.766,1.032
107.796,1.025
107.826,1.022
107.856,1.024
107.886,1.024
107.916,1.024
107.946,1.026
107.976,1.026
108.006,1.022
108.036,1.023
108.066,1.024
