df_hash,22ZHK4.BZ66S1
56.739,1.031
56.769,1.032
56.799,1.032
56.829,1.026
56.859,1.029
56.889,1.028
56.919,1.025
56.949,1.024
56.979,1.031
57.009,1.033
57.039,1.034
57.069,1.031
57.099,1.031
57.129,1.031
57.159,1.028
57.189,1.030
57.219,1.027
57.249,1.028
57.279,1.028
57.309,1.029
57.339,1.032
57.369,1.037
57.399,1.032
57.429,1.030
57.459,1.027
57.489,1.027
57.519,1.028
57.549,1.031
57.579,1.028
57.609,1.028
57.639,1.028
57.669,1.031
57.699,1.031
57.729,1.029
57.759,1.031
57.789,1.029
57.819,1.029
57.849,1.030
57.879,1.030
57.909,1.030
57.939,1.030
57.969,1.031
57.999,1.034
58.029,1.033
58.059,1.032
58.089,1.032
58.119,1.029
58.149,1.032
58.179,1.031
58.209,1.026
58.239,1.029
58.269,1.027
58.299,1.032
58.329,1.029
58.359,1.032
58.389,1.035
58.419,1.028
58.449,1.029
58.479,1.027
58.509,1.027
58.539,1.032
58.569,1.028
58.599,1.026
58.629,1.031
58.659,1.036
58.689,1.035
58.719,1.031
58.749,1.029
58.779,1.031
58.809,1.030
58.839,1.025
58.869,1.027
58.899,1.026
58.929,1.030
58.959,1.030
58.989,1.033
59.019,1.043
59.049,1.032
59.079,1.021
59.109,1.030
59.139,1.032
59.169,1.021
59.199,1.030
59.229,1.040
59.259,1.028
59.289,1.038
59.319,1.030
59.349,1.027
59.379,1.031
59.409,1.029
59.439,1.026
59.469,1.032
59.499,1.029
59.529,1.031
59.559,1.035
59.589,1.033
59.619,1.033
59.649,1.032
59.679,1.032
59.709,1.030
59.739,1.031
59.769,1.025
59.799,1.029
59.829,1.034
59.859,1.030
59.889,1.033
59.919,1.031
59.949,1.034
59.979,1.041
60.009,1.034
60.039,1.028
60.069,1.029
60.099,1.030
60.129,1.027
60.159,1.028
60.189,1.026
60.219,1.036
60.249,1.030
60.279,1.031
60.309,1.035
60.339,1.034
60.369,1.030
60.399,1.034
60.429,1.028
60.459,1.027
60.489,1.029
60.519,1.028
60.549,1.033
60.579,1.027
60.609,1.028
60.639,1.039
60.669,1.032
60.699,1.037
60.729,1.030
60.759,1.032
60.789,1.033
60.819,1.033
60.849,1.025
60.879,1.030
60.909,1.034
60.939,1.031
60.969,1.029
60.999,1.034
61.029,1.033
61.059,1.031
61.089,1.033
61.119,1.036
61.149,1.029
61.179,1.034
61.209,1.028
61.239,1.029
61.269,1.030
61.299,1.031
61.329,1.029
61.359,1.027
61.389,1.033
61.419,1.032
61.449,1.034
61.479,1.026
61.509,1.034
61.539,1.034
61.569,1.036
61.599,1.033
61.629,1.031
61.659,1.031
61.689,1.029
61.719,1.025
61.749,1.029
61.779,1.029
61.809,1.036
61.839,1.029
61.869,1.033
61.899,1.036
61.929,1.036
61.959,1.033
61.989,1.032
62.019,1.033
62.049,1.029
62.079,1.035
62.109,1.033
62.139,1.030
62.169,1.031
62.199,1.027
62.229,1.031
62.259,1.031
62.289,1.030
62.319,1.032
62.349,1.035
62.379,1.029
62.409,1.030
62.439,1.033
62.469,1.033
62.499,1.033
62.529,1.034
62.559,1.036
62.589,1.035
62.619,1.029
62.649,1.032
62.679,1.037
62.709,1.026
62.739,1.027
62.769,1.027
62.799,1.030
62.829,1.028
62.859,1.033
62.889,1.028
62.919,1.031
62.949,1.032
62.979,1.033
63.009,1.030
63.039,1.029
63.069,1.034
63.099,1.033
63.129,1.028
63.159,1.031
63.189,1.037
63.219,1.033
63.249,1.031
63.279,1.028
63.309,1.032
63.339,1.031
63.369,1.034
63.399,1.025
63.429,1.032
63.459,1.032
63.489,1.029
63.519,1.035
63.549,1.035
63.579,1.034
63.609,1.035
63.639,1.034
63.669,1.031
63.699,1.026
63.729,1.033
63.759,1.028
63.789,1.029
63.819,1.032
63.849,1.032
63.879,1.034
63.909,1.033
63.939,1.032
63.969,1.030
63.999,1.030
64.029,1.026
64.059,1.029
64.089,1.026
64.119,1.027
64.149,1.031
64.179,1.036
64.209,1.035
64.239,1.033
64.269,1.034
64.299,1.034
64.329,1.034
64.359,1.032
64.389,1.025
64.419,1.026
64.449,1.035
64.479,1.033
64.509,1.033
64.539,1.032
64.569,1.031
64.599,1.031
64.629,1.032
64.659,1.027
64.689,1.033
64.719,1.034
64.749,1.032
64.779,1.034
64.809,1.032
64.839,1.032
64.869,1.030
64.899,1.028
64.929,1.029
64.959,1.035
64.989,1.026
65.019,1.031
65.049,1.037
65.079,1.033
65.109,1.033
65.139,1.031
65.169,1.031
65.199,1.031
65.229,1.035
65.259,1.028
65.289,1.036
65.319,1.033
65.349,1.025
65.379,1.030
65.409,1.034
65.439,1.036
65.469,1.034
65.499,1.028
65.529,1.031
65.559,1.030
65.589,1.027
65.619,1.031
65.649,1.036
65.679,1.038
65.709,1.032
65.739,1.031
65.769,1.030
65.799,1.030
65.829,1.035
65.859,1.027
65.889,1.035
65.919,1.034
65.949,1.028
65.979,1.032
66.009,1.035
66.039,1.033
66.069,1.031
66.099,1.035
66.129,1.035
66.159,1.028
66.189,1.034
66.219,1.030
66.249,1.030
66.279,1.035
66.309,1.031
66.339,1.033
66.369,1.036
66.399,1.034
66.429,1.032
66.459,1.034
66.489,1.031
66.519,1.035
66.549,1.030
66.579,1.030
66.609,1.030
66.639,1.031
66.669,1.034
66.699,1.037
66.729,1.034
66.759,1.027
66.789,1.030
66.819,1.032
66.849,1.036
66.879,1.028
66.909,1.024
66.939,1.038
66.969,1.036
66.999,1.031
67.029,1.029
67.059,1.033
67.089,1.035
67.119,1.035
67.149,1.027
67.179,1.032
67.209,1.036
67.239,1.033
67.269,1.030
67.299,1.035
67.329,1.031
67.359,1.029
67.389,1.034
67.419,1.030
67.449,1.030
67.479,1.032
67.509,1.033
67.539,1.032
67.569,1.035
67.599,1.028
67.629,1.032
67.659,1.041
67.689,1.036
67.719,1.030
67.749,1.032
67.779,1.030
67.809,1.028
67.839,1.031
67.869,1.033
67.899,1.035
67.929,1.031
67.959,1.035
67.989,1.032
68.019,1.038
68.049,1.038
68.079,1.032
68.109,1.030
68.139,1.032
68.169,1.034
68.199,1.038
68.229,1.035
68.259,1.027
68.289,1.031
68.319,1.034
68.349,1.034
68.379,1.030
68.409,1.032
68.439,1.029
68.469,1.032
68.499,1.035
68.529,1.026
68.559,1.032
68.589,1.031
68.619,1.036
68.649,1.029
68.679,1.034
68.709,1.039
68.739,1.033
68.769,1.032
68.799,1.034
68.829,1.037
68.859,1.030
68.889,1.035
68.919,1.030
68.949,1.033
68.979,1.041
69.009,1.032
69.039,1.034
69.069,1.034
69.099,1.034
69.129,1.034
69.159,1.034
69.189,1.030
69.219,1.028
69.249,1.034
69.279,1.030
69.309,1.033
69.339,1.035
69.369,1.034
69.399,1.032
69.429,1.030
69.459,1.032
69.489,1.033
69.519,1.033
69.549,1.030
69.579,1.034
69.609,1.036
69.639,1.037
69.669,1.034
69.699,1.030
69.729,1.032
69.759,1.035
69.789,1.033
69.819,1.030
69.849,1.035
69.879,1.036
69.909,1.029
69.939,1.032
69.969,1.031
69.999,1.034
70.029,1.034
70.059,1.035
70.089,1.029
70.119,1.029
70.149,1.035
70.179,1.031
70.209,1.037
70.239,1.039
70.269,1.039
70.299,1.036
70.329,1.035
70.359,1.033
70.389,1.033
70.419,1.032
70.449,1.031
70.479,1.036
70.509,1.030
70.539,1.031
70.569,1.031
70.599,1.030
70.629,1.035
70.659,1.037
70.689,1.038
70.719,1.034
70.749,1.035
70.779,1.033
70.809,1.031
70.839,1.030
70.869,1.041
70.899,1.032
70.929,1.036
70.959,1.038
70.989,1.034
71.019,1.028
71.049,1.032
71.079,1.031
71.109,1.034
71.139,1.034
71.169,1.033
71.199,1.032
71.229,1.034
71.259,1.032
71.289,1.034
71.319,1.034
71.349,1.033
71.379,1.031
71.409,1.037
71.439,1.035
71.469,1.036
71.499,1.043
71.529,1.030
71.559,1.031
71.589,1.037
71.619,1.035
71.649,1.033
71.679,1.035
71.709,1.031
71.739,1.036
71.769,1.035
71.799,1.032
71.829,1.035
71.859,1.034
71.889,1.034
71.919,1.033
71.949,1.033
71.979,1.028
72.009,1.029
72.039,1.036
72.069,1.041
72.099,1.034
72.129,1.033
72.159,1.040
72.189,1.036
72.219,1.033
72.249,1.030
72.279,1.032
72.309,1.033
72.339,1.037
72.369,1.028
72.399,1.034
72.429,1.034
72.459,1.035
72.489,1.036
72.519,1.032
72.549,1.032
72.579,1.034
72.609,1.034
72.639,1.029
72.669,1.033
72.699,1.035
72.729,1.036
72.759,1.029
72.789,1.032
72.819,1.035
72.849,1.033
72.879,1.030
72.909,1.036
72.939,1.030
72.969,1.028
72.999,1.029
73.029,1.029
73.059,1.034
73.089,1.038
73.119,1.038
73.149,1.037
73.179,1.035
73.209,1.041
73.239,1.035
73.269,1.032
73.299,1.029
73.329,1.031
73.359,1.032
73.389,1.036
73.419,1.042
73.449,1.037
73.479,1.038
73.509,1.041
73.539,1.036
73.569,1.030
73.599,1.028
73.629,1.033
73.659,1.030
73.689,1.033
73.719,1.031
73.749,1.037
73.779,1.033
73.809,1.034
73.839,1.038
73.869,1.030
73.899,1.036
73.929,1.032
73.959,1.031
73.989,1.029
74.019,1.032
74.049,1.032
74.079,1.034
74.109,1.030
74.139,1.032
74.169,1.039
74.199,1.037
74.229,1.033
74.259,1.028
74.289,1.031
74.319,1.035
74.349,1.035
74.379,1.027
74.409,1.032
74.439,1.034
74.469,1.029
74.499,1.028
74.529,1.034
74.559,1.033
74.589,1.036
74.619,1.031
74.649,1.034
74.679,1.033
74.709,1.033
74.739,1.038
74.769,1.033
74.799,1.036
74.829,1.040
74.859,1.036
74.889,1.034
74.919,1.037
74.949,1.036
74.979,1.037
75.009,1.034
75.039,1.031
75.069,1.036
75.099,1.034
75.129,1.035
75.159,1.032
75.189,1.036
75.219,1.038
75.249,1.034
75.279,1.030
75.309,1.030
75.339,1.035
75.369,1.032
75.399,1.036
75.429,1.030
75.459,1.038
75.489,1.041
75.519,1.039
75.549,1.037
75.579,1.036
75.609,1.034
75.639,1.030
75.669,1.032
75.699,1.028
75.729,1.036
75.759,1.032
75.789,1.032
75.819,1.038
75.849,1.032
75.879,1.034
75.909,1.039
75.939,1.033
75.969,1.031
75.999,1.031
76.029,1.033
76.059,1.034
76.089,1.037
76.119,1.034
76.149,1.034
76.179,1.039
76.209,1.033
76.239,1.033
76.269,1.036
76.299,1.032
76.329,1.033
76.359,1.032
76.389,1.033
76.419,1.038
76.449,1.031
76.479,1.038
76.509,1.035
76.539,1.035
76.569,1.041
76.599,1.036
76.629,1.038
76.659,1.030
76.689,1.034
76.719,1.041
76.749,1.047
76.779,1.038
76.809,1.026
76.839,1.035
76.869,1.037
76.899,1.034
76.929,1.030
76.959,1.029
76.989,1.026
77.019,1.022
77.049,1.025
77.079,1.024
77.109,1.025
77.139,1.026
77.169,1.023
77.199,1.026
77.229,1.026
77.259,1.029
77.289,1.031
77.319,1.029
77.349,1.026
77.379,1.022
77.409,1.029
77.439,1.030
77.469,1.024
77.499,1.025
77.529,1.036
77.559,1.030
77.589,1.028
77.619,1.022
77.649,1.021
77.679,1.031
77.709,1.027
77.739,1.026
77.769,1.023
77.799,1.027
77.829,1.028
77.859,1.031
77.889,1.027
77.919,1.025
77.949,1.023
77.979,1.028
78.009,1.022
78.039,1.022
78.069,1.025
78.099,1.027
78.129,1.024
78.159,1.025
78.189,1.028
78.219,1.029
78.249,1.032
78.279,1.031
78.309,1.031
78.339,1.029
78.369,1.029
78.399,1.023
78.429,1.031
78.459,1.032
78.489,1.027
78.519,1.027
78.549,1.028
78.579,1.027
78.609,1.028
78.639,1.028
78.669,1.027
78.699,1.026
78.729,1.024
78.759,1.027
78.789,1.029
78.819,1.027
78.849,1.032
78.879,1.033
78.909,1.034
78.939,1.030
78.969,1.031
78.999,1.027
79.029,1.026
79.059,1.034
79.089,1.026
79.119,1.029
79.149,1.030
79.179,1.029
79.209,1.031
79.239,1.030
79.269,1.034
79.299,1.030
79.329,1.024
79.359,1.030
79.389,1.030
79.419,1.028
79.449,1.035
79.479,1.030
79.509,1.031
79.539,1.033
79.569,1.031
79.599,1.029
79.629,1.030
79.659,1.028
79.689,1.030
79.719,1.032
79.749,1.027
79.779,1.030
79.809,1.029
79.839,1.025
79.869,1.030
79.899,1.033
79.929,1.030
79.959,1.032
79.989,1.027
80.019,1.030
80.049,1.028
80.079,1.027
80.109,1.028
80.139,1.030
80.169,1.034
80.199,1.032
80.229,1.028
80.259,1.030
80.289,1.030
80.319,1.028
80.349,1.031
80.379,1.025
80.409,1.033
80.439,1.029
80.469,1.030
80.499,1.028
80.529,1.031
80.559,1.030
80.589,1.031
80.619,1.028
80.649,1.026
80.679,1.029
80.709,1.030
80.739,1.031
80.769,1.029
80.799,1.028
80.829,1.038
80.859,1.032
80.889,1.035
80.919,1.030
80.949,1.029
80.979,1.027
81.009,1.033
81.039,1.025
81.069,1.028
81.099,1.032
81.129,1.032
81.159,1.031
81.189,1.032
81.219,1.036
81.249,1.027
81.279,1.030
81.309,1.032
81.339,1.029
81.369,1.031
81.399,1.029
81.429,1.032
81.459,1.033
81.489,1.032
81.519,1.033
81.549,1.031
81.579,1.029
81.609,1.033
81.639,1.031
81.669,1.029
81.699,1.030
81.729,1.032
81.759,1.033
81.789,1.033
81.819,1.033
81.849,1.031
81.879,1.031
81.909,1.033
81.939,1.027
81.969,1.031
81.999,1.032
82.029,1.033
82.059,1.031
82.089,1.030
82.119,1.039
82.149,1.036
82.179,1.033
82.209,1.030
82.239,1.033
82.269,1.031
82.299,1.035
82.329,1.030
82.359,1.037
82.389,1.026
82.419,1.028
82.449,1.037
82.479,1.029
82.509,1.031
82.539,1.029
82.569,1.032
82.599,1.030
82.629,1.031
82.659,1.030
82.689,1.036
82.719,1.030
82.749,1.032
82.779,1.038
82.809,1.032
82.839,1.030
82.869,1.033
82.899,1.028
82.929,1.027
82.959,1.027
82.989,1.027
83.019,1.035
83.049,1.034
83.079,1.032
83.109,1.032
83.139,1.035
83.169,1.028
83.199,1.033
83.229,1.030
83.259,1.032
83.289,1.034
83.319,1.032
83.349,1.035
83.379,1.027
83.409,1.029
83.439,1.035
83.469,1.033
83.499,1.031
83.529,1.033
83.559,1.031
83.589,1.030
83.619,1.031
83.649,1.027
83.679,1.030
83.709,1.032
83.739,1.030
83.769,1.031
83.799,1.035
83.829,1.030
83.859,1.030
83.889,1.030
83.919,1.031
83.949,1.028
83.979,1.029
84.009,1.030
84.039,1.029
84.069,1.032
84.099,1.033
84.129,1.033
84.159,1.030
84.189,1.033
84.219,1.031
84.249,1.026
84.279,1.027
84.309,1.029
84.339,1.031
84.369,1.036
84.399,1.028
84.429,1.032
84.459,1.029
84.489,1.032
84.519,1.034
84.549,1.034
84.579,1.030
84.609,1.028
84.639,1.035
84.669,1.026
84.699,1.028
84.729,1.036
84.759,1.036
84.789,1.033
84.819,1.032
84.849,1.029
84.879,1.031
84.909,1.029
84.939,1.026
84.969,1.032
84.999,1.030
85.029,1.030
85.059,1.038
85.089,1.040
85.119,1.037
85.149,1.029
85.179,1.034
85.209,1.029
85.239,1.029
85.269,1.029
85.299,1.026
85.329,1.030
85.359,1.034
85.389,1.037
85.419,1.034
85.449,1.029
85.479,1.027
85.509,1.030
85.539,1.029
85.569,1.027
85.599,1.035
85.629,1.030
85.659,1.036
85.689,1.034
85.719,1.036
85.749,1.032
85.779,1.029
85.809,1.030
85.839,1.028
85.869,1.036
85.899,1.033
85.929,1.028
85.959,1.037
85.989,1.036
86.019,1.037
86.049,1.033
86.079,1.031
86.109,1.035
86.139,1.037
86.169,1.028
86.199,1.026
86.229,1.034
86.259,1.033
86.289,1.039
86.319,1.034
86.349,1.032
86.379,1.036
86.409,1.033
86.439,1.032
86.469,1.028
86.499,1.034
86.529,1.032
86.559,1.024
86.589,1.036
86.619,1.037
86.649,1.035
86.679,1.035
86.709,1.036
86.739,1.032
86.769,1.031
86.799,1.026
86.829,1.032
86.859,1.029
86.889,1.032
86.919,1.033
86.949,1.031
86.979,1.032
87.009,1.038
87.039,1.040
87.069,1.032
87.099,1.034
87.129,1.033
87.159,1.015
87.189,1.031
87.219,1.038
87.249,1.038
87.279,1.021
87.309,1.032
87.339,1.034
87.369,1.038
87.399,1.036
87.429,1.041
87.459,1.028
87.489,1.028
87.519,1.022
87.549,1.027
87.579,1.031
87.609,1.040
87.639,1.030
87.669,1.032
87.699,1.022
87.729,1.027
87.759,1.035
87.789,1.034
87.819,1.017
87.849,1.028
87.879,1.039
87.909,1.038
87.939,1.037
87.969,1.032
87.999,1.032
88.029,1.036
88.059,1.033
88.089,1.025
88.119,1.033
88.149,1.033
88.179,1.034
88.209,1.026
88.239,1.032
88.269,1.031
88.299,1.033
88.329,1.029
88.359,1.026
88.389,1.031
88.419,1.033
88.449,1.033
88.479,1.034
88.509,1.037
88.539,1.030
88.569,1.035
88.599,1.029
88.629,1.029
88.659,1.031
88.689,1.027
88.719,1.028
88.749,1.028
88.779,1.032
88.809,1.029
88.839,1.034
88.869,1.036
88.899,1.034
88.929,1.029
88.959,1.034
88.989,1.031
89.019,1.035
89.049,1.028
89.079,1.029
89.109,1.036
89.139,1.033
89.169,1.036
89.199,1.032
89.229,1.030
89.259,1.029
89.289,1.032
89.319,1.026
89.349,1.030
89.379,1.035
89.409,1.031
89.439,1.033
89.469,1.032
89.499,1.031
89.529,1.031
89.559,1.032
89.589,1.027
89.619,1.030
89.649,1.030
89.679,1.033
89.709,1.035
89.739,1.034
89.769,1.034
89.799,1.024
89.829,1.030
89.859,1.038
89.889,1.051
89.919,1.037
89.949,1.030
89.979,1.023
90.009,1.021
90.039,1.030
90.069,0.998
90.099,1.019
90.129,1.040
90.159,1.050
90.189,1.052
90.219,1.043
90.249,1.044
90.279,1.035
90.309,1.031
90.339,1.031
90.369,1.024
90.399,1.026
90.429,1.020
90.459,1.022
90.489,1.028
90.519,1.040
90.549,1.037
90.579,1.043
90.609,1.041
90.639,1.030
90.669,1.030
90.699,1.039
90.729,1.028
90.759,1.026
90.789,1.033
90.819,1.026
90.849,1.014
90.879,1.030
90.909,1.037
90.939,1.031
90.969,1.031
90.999,1.039
91.029,1.035
91.059,1.036
91.089,1.034
91.119,1.028
91.149,1.026
91.179,1.029
91.209,1.031
91.239,1.033
91.269,1.032
91.299,1.033
91.329,1.036
91.359,1.036
91.389,1.032
91.419,1.032
91.449,1.032
91.479,1.035
91.509,1.032
91.539,1.028
91.569,1.031
91.599,1.030
91.629,1.037
91.659,1.027
91.689,1.027
91.719,1.036
91.749,1.034
91.779,1.033
91.809,1.032
91.839,1.033
91.869,1.031
91.899,1.035
91.929,1.032
91.959,1.030
91.989,1.030
92.019,1.031
92.049,1.034
92.079,1.033
92.109,1.033
92.139,1.034
92.169,1.033
92.199,1.031
92.229,1.030
92.259,1.031
92.289,1.033
92.319,1.029
92.349,1.034
92.379,1.040
92.409,1.030
92.439,1.029
92.469,1.030
92.499,1.033
92.529,1.028
92.559,1.028
92.589,1.029
92.619,1.031
92.649,1.031
92.679,1.035
92.709,1.035
92.739,1.031
92.769,1.030
92.799,1.027
92.829,1.029
92.859,1.026
92.889,1.031
92.919,1.031
92.949,1.032
92.979,1.030
93.009,1.032
93.039,1.041
93.069,1.034
93.099,1.037
93.129,1.031
93.159,1.034
93.189,1.031
93.219,1.030
93.249,1.033
93.279,1.033
93.309,1.034
93.339,1.031
93.369,1.033
93.399,1.035
93.429,1.033
93.459,1.028
93.489,1.032
93.519,1.032
93.549,1.036
93.579,1.033
93.609,1.034
93.639,1.028
93.669,1.038
93.699,1.037
93.729,1.032
93.759,1.030
93.789,1.031
93.819,1.032
93.849,1.034
93.879,1.026
93.909,1.027
93.939,1.029
93.969,1.030
93.999,1.031
94.029,1.032
94.059,1.035
94.089,1.036
94.119,1.028
94.149,1.032
94.179,1.030
94.209,1.035
94.239,1.030
94.269,1.035
94.299,1.034
94.329,1.035
94.359,1.033
94.389,1.033
94.419,1.034
94.449,1.032
94.479,1.031
94.509,1.032
94.539,1.028
94.569,1.031
94.599,1.033
94.629,1.032
94.659,1.032
94.689,1.035
94.719,1.032
94.749,1.032
94.779,1.033
94.809,1.032
94.839,1.032
94.869,1.036
94.899,1.030
94.929,1.033
94.959,1.029
94.989,1.029
95.019,1.030
95.049,1.031
95.079,1.033
95.109,1.032
95.139,1.034
95.169,1.026
95.199,1.030
95.229,1.036
95.259,1.030
95.289,1.031
95.319,1.031
95.349,1.034
95.379,1.035
95.409,1.033
95.439,1.025
95.469,1.033
95.499,1.036
95.529,1.029
95.559,1.034
95.589,1.037
95.619,1.033
95.649,1.034
95.679,1.028
95.709,1.034
95.739,1.032
95.769,1.032
95.799,1.036
95.829,1.041
95.859,1.036
95.889,1.034
95.919,1.035
95.949,1.031
95.979,1.032
96.009,1.032
96.039,1.031
96.069,1.029
96.099,1.033
96.129,1.026
96.159,1.034
96.189,1.037
96.219,1.039
96.249,1.033
96.279,1.030
96.309,1.034
96.339,1.024
96.369,1.031
96.399,1.026
96.429,1.030
96.459,1.035
96.489,1.034
96.519,1.032
96.549,1.036
96.579,1.030
96.609,1.032
96.639,1.029
96.669,1.029
96.699,1.030
96.729,1.034
96.759,1.035
96.789,1.029
96.819,1.028
96.849,1.039
96.879,1.035
96.909,1.032
96.939,1.031
96.969,1.029
96.999,1.033
97.029,1.034
97.059,1.033
97.089,1.033
97.119,1.031
97.149,1.029
97.179,1.035
97.209,1.040
97.239,1.033
97.269,1.035
97.299,1.030
97.329,1.032
97.359,1.030
97.389,1.033
97.419,1.033
97.449,1.036
97.479,1.038
97.509,1.037
97.539,1.030
97.569,1.030
97.599,1.037
97.629,1.034
97.659,1.033
97.689,1.031
97.719,1.035
97.749,1.031
97.779,1.028
97.809,1.028
97.839,1.034
97.869,1.034
97.899,1.033
97.929,1.038
97.959,1.036
97.989,1.035
98.019,1.034
98.049,1.030
98.079,1.030
98.109,1.032
98.139,1.029
98.169,1.033
98.199,1.037
98.229,1.033
98.259,1.031
98.289,1.035
98.319,1.031
98.349,1.035
98.379,1.036
98.409,1.034
98.439,1.030
98.469,1.037
98.499,1.030
98.529,1.030
98.559,1.032
98.589,1.032
98.619,1.032
98.649,1.034
98.679,1.032
98.709,1.035
98.739,1.034
98.769,1.035
98.799,1.033
98.829,1.031
98.859,1.028
98.889,1.034
98.919,1.031
98.949,1.030
98.979,1.034
99.009,1.037
99.039,1.033
99.069,1.029
99.099,1.035
99.129,1.030
99.159,1.028
99.189,1.036
99.219,1.036
99.249,1.034
99.279,1.034
99.309,1.035
99.339,1.034
99.369,1.038
99.399,1.032
99.429,1.034
99.459,1.037
99.489,1.033
99.519,1.032
99.549,1.033
99.579,1.038
99.609,1.032
99.639,1.030
99.669,1.030
99.699,1.030
99.729,1.031
99.759,1.037
99.789,1.038
99.819,1.029
99.849,1.034
99.879,1.035
99.909,1.034
99.939,1.029
99.969,1.033
99.999,1.035
100.029,1.034
100.059,1.030
100.089,1.026
100.119,1.026
100.149,1.036
100.179,1.034
100.209,1.037
100.239,1.035
100.269,1.033
100.299,1.034
100.329,1.033
100.359,1.030
100.389,1.030
100.419,1.033
100.449,1.035
100.479,1.035
100.509,1.027
100.539,1.032
100.569,1.037
100.599,1.033
100.629,1.034
100.659,1.030
100.689,1.032
100.719,1.031
100.749,1.033
100.779,1.033
100.809,1.030
100.839,1.036
100.869,1.028
100.899,1.035
100.929,1.032
100.959,1.035
100.989,1.029
101.019,1.033
101.049,1.034
101.079,1.032
101.109,1.030
101.139,1.037
101.169,1.033
101.199,1.043
101.229,1.035
101.259,1.028
101.289,1.036
101.319,1.035
101.349,1.033
101.379,1.034
101.409,1.033
101.439,1.035
101.469,1.033
101.499,1.027
101.529,1.031
101.559,1.035
101.589,1.033
101.619,1.034
101.649,1.033
101.679,1.039
101.709,1.036
101.739,1.034
101.769,1.033
101.799,1.032
101.829,1.034
101.859,1.031
101.889,1.033
101.919,1.035
101.949,1.035
101.979,1.037
102.009,1.035
102.039,1.032
102.069,1.035
102.099,1.034
102.129,1.033
102.159,1.036
102.189,1.032
102.219,1.030
102.249,1.040
102.279,1.036
102.309,1.035
102.339,1.029
102.369,1.029
102.399,1.034
102.429,1.031
102.459,1.029
102.489,1.025
102.519,1.031
102.549,1.039
102.579,1.031
102.609,1.041
102.639,1.033
102.669,1.030
102.699,1.042
102.729,1.038
102.759,1.029
102.789,1.030
102.819,1.031
102.849,1.032
102.879,1.036
102.909,1.030
102.939,1.032
102.969,1.032
102.999,1.031
103.029,1.038
103.059,1.038
103.089,1.034
103.119,1.032
103.149,1.033
103.179,1.031
103.209,1.034
103.239,1.029
103.269,1.033
103.299,1.032
103.329,1.036
103.359,1.034
103.389,1.032
103.419,1.031
103.449,1.030
103.479,1.030
103.509,1.030
103.539,1.038
103.569,1.037
103.599,1.036
103.629,1.033
103.659,1.037
103.689,1.034
103.719,1.037
103.749,1.034
103.779,1.029
103.809,1.029
103.839,1.033
103.869,1.035
103.899,1.032
103.929,1.029
103.959,1.037
103.989,1.037
104.019,1.035
104.049,1.034
104.079,1.035
104.109,1.033
104.139,1.034
104.169,1.032
104.199,1.035
104.229,1.033
104.259,1.034
104.289,1.037
104.319,1.036
104.349,1.036
104.379,1.033
104.409,1.032
104.439,1.031
104.469,1.033
104.499,1.034
104.529,1.035
104.559,1.030
104.589,1.033
104.619,1.038
104.649,1.032
104.679,1.036
104.709,1.035
104.739,1.033
104.769,1.034
104.799,1.037
104.829,1.027
104.859,1.037
104.889,1.033
104.919,1.035
104.949,1.034
104.979,1.035
105.009,1.033
105.039,1.032
105.069,1.036
105.099,1.031
105.129,1.028
105.159,1.028
105.189,1.032
105.219,1.034
105.249,1.036
105.279,1.037
105.309,1.032
105.339,1.030
105.369,1.036
105.399,1.035
105.429,1.031
105.459,1.030
105.489,1.029
105.519,1.033
105.549,1.029
105.579,1.032
105.609,1.034
105.639,1.039
105.669,1.034
105.699,1.033
105.729,1.032
105.759,1.027
105.789,1.035
105.819,1.042
105.849,1.039
105.879,1.038
105.909,1.032
105.939,1.029
105.969,1.033
105.999,1.025
106.029,1.034
106.059,1.039
106.089,1.040
106.119,1.028
106.149,1.033
106.179,1.029
106.209,1.036
106.239,1.030
106.269,1.030
106.299,1.034
106.329,1.032
106.359,1.040
106.389,1.036
106.419,1.033
106.449,1.031
106.479,1.034
106.509,1.035
106.539,1.035
106.569,1.036
106.599,1.030
106.629,1.034
106.659,1.038
106.689,1.037
106.719,1.035
106.749,1.032
106.779,1.034
106.809,1.034
106.839,1.033
106.869,1.029
106.899,1.037
106.929,1.038
106.959,1.032
106.989,1.037
107.019,1.035
107.049,1.030
107.079,1.032
107.109,1.031
107.139,1.035
107.169,1.034
107.199,1.036
107.229,1.034
107.259,1.034
107.289,1.038
107.319,1.043
107.349,1.035
107.379,1.032
107.409,1.035
107.439,1.032
107.469,1.034
107.499,1.030
107.529,1.035
107.559,1.033
107.589,1.035
107.619,1.033
107.649,1.033
107.679,1.037
107.709,1.035
107.739,1.031
107.769,1.032
107.799,1.032
107.829,1.034
107.859,1.035
