df_hash,22ZHK4.CSFR2S
385.283,0.989
385.313,0.976
385.343,0.998
385.373,0.988
385.403,0.991
385.433,0.987
385.463,0.993
385.493,1.017
385.523,0.985
385.553,1.011
385.583,1.001
385.613,0.985
385.643,1.001
385.673,1.004
385.703,1.003
385.733,0.990
385.763,1.000
385.793,0.994
385.823,1.008
385.853,0.981
385.883,0.990
385.913,0.992
385.943,0.998
385.973,0.998
386.003,0.979
386.033,0.986
386.063,0.992
386.093,1.010
386.123,1.021
386.153,1.012
386.183,1.025
386.213,1.011
386.243,1.028
386.273,1.028
386.303,1.039
386.333,1.033
386.363,1.015
386.393,1.039
386.423,1.025
386.453,1.036
386.483,1.042
386.513,1.027
386.543,1.027
386.573,1.024
386.603,1.037
386.633,1.018
386.663,0.987
386.693,1.027
386.723,1.013
386.753,1.018
386.783,1.040
386.813,1.010
386.843,0.987
386.873,1.029
386.903,1.038
386.933,1.050
386.963,1.037
386.993,1.026
387.023,1.018
387.053,1.025
387.083,1.031
387.113,1.036
387.143,1.043
387.173,1.032
387.203,1.040
387.233,1.027
387.263,1.032
387.293,0.998
387.323,1.016
387.353,1.026
387.383,1.029
387.413,1.016
387.443,1.021
387.473,1.026
387.503,1.032
387.533,1.012
387.563,1.011
387.593,1.035
387.623,1.029
387.653,1.011
387.683,1.022
387.713,1.032
387.743,1.029
387.773,1.029
387.803,1.016
387.833,1.044
387.863,1.017
387.893,1.022
387.923,1.019
387.953,1.017
387.983,1.030
388.013,1.022
388.043,1.024
388.073,1.015
388.103,1.026
388.133,1.038
388.163,1.026
388.193,1.019
388.223,1.022
388.253,1.021
388.283,1.030
388.313,1.036
388.343,1.030
388.373,1.023
388.403,1.025
388.433,1.038
388.463,1.025
388.493,0.998
388.523,1.056
388.553,0.983
388.583,1.017
388.613,1.059
388.643,1.046
388.673,1.033
388.703,1.043
388.733,1.054
388.763,0.988
388.793,1.003
388.823,1.041
388.853,1.012
388.883,1.011
388.913,1.007
388.943,1.016
388.973,1.024
389.003,1.030
389.033,1.036
389.063,1.038
389.093,1.028
389.123,1.009
389.153,1.016
389.183,1.032
389.213,1.036
389.243,1.017
389.273,1.029
389.303,1.039
389.333,1.043
389.363,1.044
389.393,1.051
389.423,1.024
389.453,1.008
389.483,1.008
389.513,1.037
389.543,1.037
389.573,1.042
389.603,1.034
389.633,1.040
389.663,1.031
389.693,1.029
389.723,1.017
389.753,1.016
389.783,1.021
389.813,1.015
389.843,1.021
389.873,1.012
389.903,0.996
389.933,1.003
389.963,0.997
389.993,1.025
390.023,1.004
390.053,1.005
390.083,1.018
390.113,1.038
390.143,0.946
390.173,0.994
390.203,1.017
390.233,1.009
390.263,1.012
390.293,1.029
390.323,0.991
390.353,0.992
390.383,0.986
390.413,0.992
390.443,1.000
390.473,0.986
390.503,0.996
390.533,0.977
390.563,0.981
390.593,1.007
390.623,1.004
390.653,1.008
390.683,1.002
390.713,1.036
390.743,1.021
390.773,1.025
390.803,1.006
390.833,1.022
390.863,0.992
390.893,1.005
390.923,1.029
390.953,1.019
390.983,1.039
391.013,1.031
391.043,1.020
391.073,1.043
391.103,1.026
391.133,1.054
391.163,1.029
391.193,1.007
391.223,1.032
391.253,1.017
391.283,1.034
391.313,1.039
391.343,1.021
391.373,1.027
391.403,1.028
391.433,1.027
391.463,1.030
391.493,1.042
391.523,1.036
391.553,1.033
391.583,1.023
391.613,0.995
391.643,1.018
391.673,1.023
391.703,1.021
391.733,1.011
391.763,1.023
391.793,1.028
391.823,1.018
391.853,1.043
391.883,1.026
391.913,1.017
391.943,1.024
391.973,1.050
392.003,1.033
392.033,1.019
392.063,1.019
392.093,1.017
392.123,1.019
392.153,1.023
392.183,1.012
392.213,1.017
392.243,1.030
392.273,1.027
392.303,1.026
392.333,1.021
392.363,1.013
392.393,1.017
392.423,1.018
392.453,1.023
392.483,1.032
392.513,1.027
392.543,1.019
392.573,1.009
392.603,1.030
392.633,1.036
392.663,1.030
392.693,1.016
392.723,1.040
392.753,0.996
392.783,1.014
392.813,0.998
392.843,1.042
392.873,1.042
392.903,1.026
392.933,1.003
392.963,1.025
392.993,1.031
393.023,1.032
393.053,1.012
393.083,1.024
393.113,1.023
393.143,1.018
393.173,1.019
393.203,1.031
393.233,1.029
393.263,1.022
393.293,1.021
393.323,1.013
393.353,1.033
393.383,1.026
393.413,1.031
393.443,1.044
393.473,1.019
393.503,1.012
393.533,1.033
393.563,1.031
393.593,1.016
393.623,1.011
393.653,1.034
393.683,1.022
393.713,1.019
393.743,1.027
393.773,1.022
393.803,1.029
393.833,1.029
393.863,1.034
393.893,1.033
393.923,1.021
393.953,1.025
393.983,1.008
394.013,1.035
394.043,1.031
394.073,1.034
394.103,1.039
394.133,1.039
394.163,1.034
394.193,1.036
394.223,1.007
394.253,1.010
394.283,1.039
394.313,1.051
394.343,1.030
394.373,1.061
394.403,1.024
394.433,1.001
394.463,1.033
394.493,1.026
394.523,1.036
394.553,1.041
394.583,1.028
394.613,1.033
394.643,1.031
394.673,1.027
394.703,1.047
394.733,1.044
394.763,1.043
394.793,1.051
394.823,1.053
394.853,1.030
394.883,1.035
394.913,1.035
394.943,1.023
394.973,1.027
395.003,1.037
395.033,1.033
395.063,1.029
395.093,1.029
395.123,1.037
395.153,1.047
395.183,1.042
395.213,1.041
395.243,1.036
395.273,1.036
395.303,1.062
395.333,1.018
395.363,1.033
395.393,1.027
395.423,1.043
395.453,1.049
395.483,1.027
395.513,1.037
395.543,1.032
395.573,1.036
395.603,1.024
395.633,1.031
395.663,1.054
395.693,1.045
395.723,1.031
395.753,1.027
395.783,1.034
395.813,1.040
395.843,1.036
395.873,1.073
395.903,1.045
395.933,1.041
395.963,1.038
395.993,1.039
396.023,1.044
396.053,1.044
396.083,1.060
396.113,1.013
396.143,1.037
396.173,1.050
396.203,1.056
396.233,1.043
396.263,1.021
396.293,1.014
396.323,1.021
396.353,1.013
396.383,1.021
396.413,1.015
396.443,1.029
396.473,1.020
396.503,1.025
396.533,1.034
396.563,1.017
396.593,1.019
396.623,1.035
396.653,1.046
396.683,1.009
396.713,1.023
396.743,1.034
396.773,1.017
396.803,1.019
396.833,1.030
396.863,1.025
396.893,1.019
396.923,1.026
396.953,1.029
396.983,1.040
397.013,1.024
397.043,1.020
397.073,1.024
397.103,1.036
397.133,1.029
397.163,1.034
397.193,1.021
397.223,1.023
397.253,1.028
397.283,1.020
397.313,1.018
397.343,1.040
397.373,1.033
397.403,1.036
397.433,1.033
397.463,1.016
397.493,1.021
397.523,1.040
397.553,1.042
397.583,1.034
397.613,1.018
397.643,1.024
397.673,1.021
397.703,1.034
397.733,1.017
397.763,0.992
397.793,0.996
397.823,0.999
397.853,0.992
397.883,0.987
397.913,0.981
397.943,0.999
397.973,0.968
398.003,0.973
398.033,1.001
398.063,1.019
398.093,1.026
398.123,1.043
398.153,1.042
398.183,0.997
398.213,1.047
398.243,1.030
398.273,1.062
398.303,1.059
398.333,1.058
398.363,1.069
398.393,1.028
398.423,1.017
398.453,1.009
398.483,1.022
398.513,1.023
398.543,1.001
398.573,0.999
398.603,1.023
398.633,1.011
398.663,1.018
398.693,1.020
398.723,1.009
398.753,1.015
398.783,1.021
398.813,1.016
398.843,1.026
398.873,0.997
398.903,0.982
398.933,1.022
398.963,0.987
398.993,0.959
399.023,0.997
399.053,1.028
399.083,1.036
399.113,1.022
399.143,1.022
399.173,1.021
399.203,1.014
399.233,0.981
399.263,1.021
399.293,1.015
399.323,0.996
399.353,1.040
399.383,1.014
399.413,1.027
399.443,1.031
399.473,1.009
399.503,1.027
399.533,1.010
399.563,1.010
399.593,0.959
399.623,1.039
399.653,1.042
399.683,0.993
399.713,1.026
399.743,1.006
399.773,1.025
399.803,1.034
399.833,1.026
399.863,1.009
399.893,1.006
399.923,1.008
399.953,1.009
399.983,1.036
400.013,1.023
400.043,0.958
400.073,0.977
400.103,0.962
400.133,1.012
400.163,0.979
400.193,0.996
400.223,0.974
400.253,0.964
400.283,0.905
400.313,0.965
400.343,0.961
400.373,0.974
400.403,0.985
400.433,1.005
400.463,1.005
400.493,1.015
400.523,1.006
400.553,1.026
400.583,1.032
400.613,1.049
400.643,1.080
400.673,1.084
400.703,1.071
400.733,1.097
400.763,1.059
400.793,1.083
400.823,1.100
400.853,1.099
400.883,1.095
400.913,1.083
400.943,1.061
400.973,1.044
401.003,1.030
401.033,1.018
401.063,0.993
401.093,0.976
401.123,0.961
401.153,0.967
401.183,0.994
401.213,1.001
401.243,1.003
401.273,0.994
401.303,0.991
401.333,1.015
401.363,1.021
401.393,0.995
401.423,1.000
401.453,1.007
401.483,1.019
401.513,0.984
401.543,1.026
401.573,1.006
401.603,0.999
401.633,1.006
401.663,1.015
401.693,0.998
401.723,1.017
401.753,0.996
401.783,0.998
401.813,1.029
401.843,0.996
401.873,1.011
401.903,0.983
401.933,1.015
401.963,1.012
401.993,0.994
402.023,1.017
402.053,1.008
402.083,1.017
402.113,1.016
402.143,1.032
402.173,1.036
402.203,1.032
402.233,1.013
402.263,1.008
402.293,1.010
402.323,1.013
402.353,1.003
402.383,1.016
402.413,1.028
402.443,1.018
402.473,1.015
402.503,1.023
402.533,1.023
402.563,1.012
402.593,1.028
402.623,1.016
402.653,1.011
402.683,1.006
402.713,1.020
402.743,1.018
402.773,1.012
402.803,1.016
402.833,1.016
402.863,1.007
402.893,0.995
402.923,1.011
402.953,1.023
402.983,1.026
403.013,1.017
403.043,1.007
403.073,1.019
403.103,1.023
403.133,1.018
403.163,1.017
403.193,1.022
403.223,1.019
403.253,1.018
403.283,1.019
403.313,1.020
403.343,1.021
403.373,1.021
403.403,1.009
403.433,1.021
403.463,1.023
403.493,1.029
403.523,1.026
403.553,1.022
403.583,1.016
403.613,1.008
403.643,1.007
403.673,1.005
403.703,1.020
403.733,1.007
403.763,1.013
403.793,1.011
403.823,1.017
403.853,1.007
403.883,0.998
403.913,1.008
403.943,1.020
403.973,1.019
404.003,1.007
404.033,1.018
404.063,1.017
404.093,1.013
404.123,1.018
404.153,1.018
404.183,1.020
404.213,1.021
404.243,1.024
404.273,1.010
404.303,1.028
404.333,1.011
404.363,0.995
404.393,1.020
404.423,1.015
404.453,1.015
404.483,1.019
404.513,1.010
404.543,1.038
404.573,1.027
404.603,1.024
404.633,1.018
404.663,1.008
404.693,1.022
404.723,1.020
404.753,1.002
404.783,1.016
404.813,1.007
404.843,1.020
404.873,1.014
404.903,1.021
404.933,1.022
404.963,1.037
404.993,1.010
405.023,0.990
405.053,1.024
405.083,1.019
405.113,1.034
405.143,1.026
405.173,1.032
405.203,1.019
405.233,1.031
405.263,1.019
405.293,1.023
405.323,1.014
405.353,1.006
405.383,1.008
405.413,1.004
405.443,1.000
405.473,1.023
405.503,1.025
405.533,1.005
405.563,1.003
405.593,1.022
405.623,1.041
405.653,1.010
405.683,1.003
405.713,1.015
405.743,1.022
405.773,1.031
405.803,1.016
405.833,1.015
405.863,1.024
405.893,1.006
405.923,1.005
405.953,1.020
405.983,1.025
406.013,1.022
406.043,1.014
406.073,1.017
406.103,1.015
406.133,1.021
406.163,1.002
406.193,1.012
406.223,1.020
406.253,1.014
406.283,1.007
406.313,1.021
406.343,1.015
406.373,1.001
406.403,1.010
406.433,1.023
406.463,1.011
406.493,1.003
406.523,1.009
406.553,1.021
406.583,1.023
406.613,1.026
406.643,1.031
406.673,1.027
406.703,1.029
406.733,1.025
406.763,1.000
406.793,1.006
406.823,1.023
406.853,1.018
406.883,1.013
406.913,1.019
406.943,1.000
406.973,1.000
407.003,1.010
407.033,1.013
407.063,1.020
407.093,1.014
407.123,1.024
407.153,1.009
407.183,1.017
407.213,1.016
407.243,1.029
407.273,1.018
407.303,1.004
407.333,1.007
407.363,1.024
407.393,1.019
407.423,1.008
407.453,1.021
407.483,1.028
407.513,1.044
407.543,1.020
407.573,0.984
407.603,1.014
407.633,1.012
407.663,1.006
407.693,1.029
407.723,1.008
407.753,1.056
407.783,1.024
407.813,1.053
407.843,1.018
407.873,1.009
407.903,1.025
407.933,1.002
407.963,1.045
407.993,1.030
408.023,1.047
408.053,1.005
408.083,0.988
408.113,0.961
408.143,0.947
408.173,1.071
408.203,1.018
408.233,1.045
408.263,1.022
408.293,1.008
408.323,1.021
408.353,1.008
408.383,1.037
408.413,1.010
408.443,1.002
408.473,1.031
408.503,1.040
408.533,1.022
408.563,1.021
408.593,1.007
408.623,1.014
408.653,1.018
408.683,1.021
408.713,1.019
408.743,1.026
408.773,1.027
408.803,1.023
408.833,1.017
408.863,1.031
408.893,1.015
408.923,1.021
408.953,1.017
408.983,1.015
409.013,1.013
409.043,1.021
409.073,1.008
409.103,1.008
409.133,1.024
409.163,1.016
409.193,1.017
409.223,1.016
409.253,1.024
409.283,1.031
409.313,1.019
409.343,1.014
409.373,1.022
409.403,1.029
409.433,1.029
409.463,1.039
409.493,1.039
409.523,1.036
409.553,1.034
409.583,1.028
409.613,1.033
409.643,1.010
409.673,1.039
409.703,1.010
409.733,1.018
409.763,1.013
409.793,0.993
409.823,1.026
409.853,1.022
409.883,1.017
409.913,0.998
409.943,1.015
409.973,1.027
410.003,1.009
410.033,1.043
410.063,1.024
410.093,0.999
410.123,0.973
410.153,1.005
410.183,1.003
410.213,1.012
410.243,1.019
410.273,1.051
410.303,1.028
410.333,1.017
410.363,1.025
410.393,1.022
410.423,1.012
410.453,1.015
410.483,0.987
410.513,1.002
410.543,1.013
410.573,1.011
410.603,1.014
410.633,1.021
410.663,1.012
410.693,1.000
410.723,0.991
410.753,0.960
410.783,0.993
410.813,1.017
410.843,1.012
410.873,0.987
410.903,1.027
410.933,1.021
410.963,1.001
410.993,1.019
411.023,1.006
411.053,1.000
411.083,1.014
411.113,0.986
411.143,1.016
411.173,1.022
411.203,1.023
411.233,1.011
411.263,1.019
411.293,1.027
411.323,1.021
411.353,1.000
411.383,0.987
411.413,0.969
411.443,0.993
411.473,0.989
411.503,0.992
411.533,0.984
411.563,0.992
411.593,1.004
411.623,1.035
411.653,1.064
411.683,1.058
411.713,1.078
411.743,1.054
411.773,1.061
411.803,1.042
411.833,1.033
411.863,1.061
411.893,1.057
411.923,1.032
411.953,1.020
411.983,1.002
412.013,1.017
412.043,1.014
412.073,1.012
412.103,1.001
412.133,1.004
412.163,0.997
412.193,1.011
412.223,1.005
412.253,1.014
412.283,1.012
412.313,1.022
412.343,1.017
412.373,1.029
412.403,1.034
412.433,1.013
412.463,1.023
412.493,1.021
412.523,1.049
412.553,1.024
412.583,1.002
412.613,1.041
412.643,1.022
412.673,1.005
412.703,1.014
412.733,1.016
412.763,1.001
412.793,1.014
412.823,1.013
412.853,1.021
412.883,1.021
412.913,1.029
412.943,1.011
412.973,1.010
413.003,1.020
413.033,1.027
413.063,1.022
413.093,1.032
413.123,1.036
413.153,1.040
413.183,1.026
413.213,1.021
413.243,1.022
413.273,1.025
413.303,1.031
413.333,1.021
413.363,1.034
413.393,1.032
413.423,1.059
413.453,1.032
413.483,0.984
413.513,1.026
413.543,1.054
413.573,1.038
413.603,1.035
413.633,1.038
413.663,1.027
413.693,1.026
413.723,1.019
413.753,1.013
413.783,1.009
413.813,1.003
413.843,1.008
413.873,1.026
413.903,1.022
413.933,1.030
413.963,1.019
413.993,1.023
414.023,1.005
414.053,1.016
414.083,1.012
414.113,1.008
414.143,1.015
414.173,1.015
414.203,1.018
414.233,1.012
414.263,1.015
414.293,1.019
414.323,1.015
414.353,1.019
414.383,1.018
414.413,1.024
414.443,1.020
414.473,1.013
414.503,1.021
414.533,1.023
414.563,1.031
414.593,1.036
414.623,1.032
414.653,1.036
414.683,1.041
414.713,1.045
414.743,1.036
414.773,1.019
414.803,1.030
414.833,1.006
414.863,1.008
414.893,1.023
414.923,1.033
414.953,1.030
414.983,1.028
415.013,1.028
415.043,1.021
415.073,1.024
415.103,1.011
415.133,1.019
415.163,1.020
415.193,1.023
415.223,1.021
415.253,1.030
415.283,1.016
415.313,1.018
415.343,1.023
415.373,1.021
415.403,1.021
415.433,1.029
415.463,1.022
415.493,1.011
415.523,1.005
415.553,1.006
415.583,1.010
415.613,1.019
415.643,1.025
415.673,1.034
415.703,1.017
415.733,1.012
415.763,1.016
415.793,1.016
415.823,1.004
415.853,1.019
415.883,1.007
415.913,1.010
415.943,0.992
415.973,1.035
416.003,0.991
416.033,1.014
416.063,1.001
416.093,1.000
416.123,1.001
416.153,1.016
416.183,0.994
416.213,1.014
416.243,1.011
416.273,1.023
416.303,1.002
416.333,1.012
416.363,1.026
416.393,1.017
416.423,1.013
416.453,1.002
416.483,1.018
416.513,1.015
416.543,1.002
416.573,1.025
416.603,1.031
416.633,1.031
416.663,1.027
416.693,1.020
416.723,1.021
416.753,1.016
416.783,1.024
416.813,1.006
416.843,1.019
416.873,1.022
416.903,1.016
416.933,1.015
416.963,1.030
416.993,1.029
417.023,1.062
417.053,1.021
417.083,1.027
417.113,1.031
417.143,1.026
417.173,1.014
417.203,1.019
417.233,1.049
417.263,1.018
417.293,1.031
417.323,1.022
417.353,1.007
417.383,1.016
417.413,1.027
417.443,1.018
417.473,1.017
417.503,1.017
417.533,1.034
417.563,1.021
417.593,1.020
417.623,1.025
417.653,1.030
417.683,1.021
417.713,1.019
417.743,1.037
417.773,1.014
417.803,1.018
417.833,1.039
417.863,1.014
417.893,1.018
417.923,1.037
417.953,1.033
417.983,1.024
418.013,1.020
418.043,1.027
418.073,1.023
418.103,1.018
418.133,1.030
418.163,1.021
418.193,1.026
418.223,1.025
418.253,0.997
418.283,1.023
418.313,1.003
418.343,1.024
418.373,1.022
418.403,1.046
418.433,1.029
418.463,1.029
418.493,1.042
418.523,1.016
418.553,1.024
418.583,1.019
418.613,1.037
418.643,1.028
418.673,1.022
418.703,1.021
418.733,1.020
418.763,1.023
418.793,1.027
418.823,1.029
418.853,1.026
418.883,1.011
418.913,1.022
418.943,1.018
418.973,1.021
419.003,1.029
419.033,1.025
419.063,1.019
419.093,1.024
419.123,1.024
419.153,1.020
419.183,1.018
419.213,1.025
419.243,1.031
419.273,1.023
419.303,1.023
419.333,1.017
419.363,1.022
419.393,1.022
419.423,1.017
419.453,1.015
419.483,1.030
419.513,1.050
419.543,1.036
419.573,1.004
419.603,1.021
419.633,1.024
419.663,1.022
419.693,1.021
419.723,1.033
419.753,1.026
419.783,1.022
419.813,1.022
419.843,1.025
419.873,1.037
419.903,1.042
419.933,1.042
419.963,1.033
419.993,1.032
420.023,1.021
420.053,1.021
420.083,1.023
420.113,1.021
420.143,1.023
420.173,1.036
420.203,1.033
420.233,1.015
420.263,1.003
420.293,0.994
420.323,0.988
420.353,1.014
420.383,1.007
420.413,1.041
420.443,1.096
420.473,1.091
420.503,1.045
420.533,1.050
420.563,0.992
420.593,0.979
420.623,1.027
420.653,1.015
420.683,1.009
420.713,1.015
420.743,1.008
420.773,1.022
420.803,1.027
420.833,1.052
420.863,1.064
420.893,1.060
420.923,1.042
420.953,1.010
420.983,0.996
421.013,1.022
421.043,1.000
421.073,1.015
421.103,1.000
421.133,0.987
421.163,1.014
421.193,0.992
421.223,0.970
421.253,0.997
421.283,0.993
421.313,1.008
421.343,0.997
421.373,0.965
421.403,0.989
421.433,0.983
421.463,0.979
421.493,0.992
421.523,0.988
421.553,0.996
421.583,0.975
421.613,0.970
421.643,0.978
421.673,0.987
421.703,0.978
421.733,1.002
421.763,1.015
421.793,1.015
421.823,1.015
421.853,0.982
421.883,0.991
421.913,0.981
421.943,0.994
421.973,0.983
422.003,0.987
422.033,1.004
422.063,1.009
422.093,1.020
422.123,1.020
422.153,1.021
422.183,1.014
422.213,1.024
422.243,1.025
422.273,1.026
422.303,1.046
422.333,1.029
422.363,1.000
422.393,1.006
422.423,1.019
422.453,1.002
422.483,1.005
422.513,1.058
422.543,1.027
422.573,1.017
422.603,1.001
422.633,1.018
422.663,1.015
422.693,1.007
422.723,1.030
422.753,1.012
422.783,1.002
422.813,1.022
422.843,1.040
422.873,1.067
422.903,1.019
422.933,1.044
422.963,1.001
422.993,1.002
423.023,1.034
423.053,1.010
423.083,1.019
423.113,0.993
423.143,1.026
423.173,0.987
423.203,0.976
423.233,0.989
423.263,0.974
423.293,1.000
423.323,0.985
423.353,0.982
423.383,0.991
423.413,1.002
423.443,0.973
423.473,0.984
423.503,0.980
423.533,1.007
423.563,0.973
423.593,0.984
423.623,0.982
423.653,0.993
423.683,0.995
423.713,0.980
423.743,0.984
423.773,0.991
423.803,0.987
423.833,0.996
423.863,0.968
423.893,0.989
423.923,0.979
423.953,0.971
423.983,1.014
424.013,0.979
424.043,0.970
424.073,0.979
424.103,0.977
424.133,0.990
424.163,0.989
424.193,0.985
424.223,0.989
424.253,0.979
424.283,1.040
424.313,0.974
424.343,0.983
424.373,0.998
424.403,1.007
424.433,1.004
424.463,0.979
424.493,0.961
424.523,0.967
424.553,0.966
424.583,0.986
424.613,0.982
424.643,0.979
424.673,0.942
424.703,0.985
424.733,0.967
424.763,0.952
424.793,0.929
424.823,0.970
424.853,0.965
424.883,0.910
424.913,0.954
424.943,0.985
424.973,0.931
425.003,0.973
425.033,1.003
425.063,0.975
425.093,0.973
425.123,0.947
425.153,0.933
425.183,0.963
425.213,0.963
425.243,0.931
425.273,0.935
425.303,0.956
425.333,0.960
425.363,1.018
425.393,1.025
425.423,1.011
425.453,0.956
425.483,0.940
425.513,0.919
425.543,0.921
425.573,0.958
425.603,0.962
425.633,0.994
425.663,0.924
425.693,0.941
425.723,0.948
425.753,0.949
425.783,0.967
425.813,0.960
425.843,0.961
425.873,0.945
425.903,0.958
425.933,1.003
425.963,0.963
425.993,0.944
426.023,0.895
426.053,0.933
426.083,1.006
426.113,0.953
426.143,0.944
426.173,0.970
426.203,0.951
426.233,0.890
426.263,0.941
426.293,0.947
426.323,0.950
426.353,0.977
426.383,0.939
426.413,0.961
426.443,0.975
426.473,0.955
426.503,0.972
426.533,0.986
426.563,0.951
426.593,0.945
426.623,0.938
426.653,0.936
426.683,0.868
426.713,0.929
426.743,0.999
426.773,1.032
426.803,0.987
426.833,1.114
426.863,1.053
426.893,1.002
426.923,0.974
426.953,0.981
426.983,0.958
427.013,0.916
427.043,0.917
427.073,0.915
427.103,0.856
427.133,0.913
427.163,0.987
427.193,0.970
427.223,1.052
427.253,1.124
427.283,1.025
427.313,0.992
427.343,0.980
427.373,0.919
427.403,0.879
427.433,0.959
427.463,0.955
427.493,0.993
427.523,0.962
427.553,0.988
427.583,1.033
427.613,0.915
427.643,0.949
427.673,1.006
427.703,1.001
427.733,0.954
427.763,0.898
427.793,0.952
427.823,0.959
427.853,0.989
427.883,0.949
427.913,0.939
427.943,0.908
427.973,0.909
428.003,0.997
428.033,0.960
428.063,0.916
428.093,0.957
428.123,0.931
428.153,0.977
428.183,0.970
428.213,0.984
428.243,0.995
428.273,0.949
428.303,0.916
428.333,0.913
428.363,0.938
428.393,0.988
428.423,0.978
428.453,0.940
428.483,0.944
428.513,0.968
428.543,0.891
428.573,0.946
428.603,0.948
428.633,0.917
428.663,0.979
428.693,0.942
428.723,0.955
428.753,0.949
428.783,0.981
428.813,0.978
428.843,0.984
428.873,0.989
428.903,0.892
428.933,0.952
428.963,0.922
428.993,0.944
429.023,0.929
429.053,0.975
429.083,0.985
429.113,0.974
429.143,0.947
429.173,0.960
429.203,0.932
429.233,0.964
429.263,1.028
429.293,0.994
429.323,1.008
429.353,0.981
429.383,0.961
429.413,0.948
429.443,0.902
429.473,0.908
429.503,0.916
429.533,0.948
429.563,0.934
429.593,0.942
429.623,0.995
429.653,1.029
429.683,0.977
429.713,0.968
429.743,0.994
429.773,0.980
429.803,0.972
429.833,0.953
429.863,0.924
429.893,0.944
429.923,0.953
429.953,0.957
429.983,0.983
430.013,1.014
430.043,0.976
430.073,0.990
430.103,0.975
430.133,0.954
430.163,0.956
430.193,0.956
430.223,0.961
430.253,0.966
430.283,0.960
430.313,0.964
430.343,0.973
430.373,0.949
430.403,0.957
430.433,0.959
430.463,0.967
430.493,0.968
430.523,0.955
430.553,0.968
430.583,0.968
430.613,0.966
430.643,0.981
430.673,0.945
430.703,0.960
430.733,0.952
430.763,0.960
430.793,0.972
430.823,0.955
430.853,0.980
430.883,0.979
430.913,0.910
430.943,0.948
430.973,0.967
431.003,0.948
431.033,0.958
431.063,0.956
431.093,0.958
431.123,0.970
431.153,0.972
431.183,0.989
431.213,0.957
431.243,0.963
431.273,0.956
431.303,0.954
431.333,0.956
431.363,0.972
431.393,0.970
431.423,0.978
431.453,0.967
431.483,0.968
431.513,0.963
431.543,0.952
431.573,0.956
431.603,0.963
431.633,0.958
431.663,0.959
431.693,1.001
431.723,0.965
431.753,0.958
431.783,0.985
431.813,0.961
431.843,0.958
431.873,0.958
431.903,0.965
431.933,0.970
431.963,0.989
431.993,0.966
432.023,0.964
432.053,0.977
432.083,0.965
432.113,0.962
432.143,0.967
432.173,0.964
432.203,0.966
432.233,0.978
432.263,0.974
432.293,0.957
432.323,0.960
432.353,0.966
432.383,0.958
432.413,0.965
432.443,0.975
432.473,0.963
432.503,0.969
432.533,0.969
432.563,0.962
432.593,0.977
432.623,0.971
432.653,0.954
432.683,0.968
432.713,0.967
432.743,0.963
432.773,0.974
432.803,0.970
432.833,0.983
432.863,0.963
432.893,0.973
432.923,0.974
432.953,0.954
432.983,0.968
433.013,0.965
433.043,0.964
433.073,0.966
433.103,0.960
433.133,0.977
433.163,0.980
433.193,0.974
433.223,0.960
433.253,0.980
433.283,0.967
433.313,0.965
433.343,0.957
433.373,0.976
433.403,0.975
433.433,0.976
433.463,0.970
433.493,0.984
433.523,0.965
433.553,0.979
433.583,0.981
433.613,0.974
433.643,0.965
433.673,0.956
433.703,0.935
433.733,0.888
433.763,0.932
433.793,0.910
433.823,0.951
433.853,1.017
433.883,1.021
433.913,1.011
433.943,0.981
433.973,0.979
434.003,0.975
434.033,0.976
434.063,0.953
434.093,0.960
434.123,0.991
434.153,0.992
434.183,0.967
434.213,0.961
434.243,0.950
434.273,0.951
434.303,0.951
434.333,0.949
434.363,0.987
434.393,0.970
434.423,0.975
434.453,0.937
434.483,0.967
434.513,0.946
434.543,0.952
434.573,0.946
434.603,0.942
434.633,0.963
434.663,0.958
434.693,0.958
434.723,0.958
434.753,0.970
434.783,0.977
434.813,0.963
434.843,0.964
434.873,0.971
434.903,0.959
434.933,0.963
434.963,0.963
434.993,0.963
435.023,0.962
435.053,0.970
435.083,0.960
435.113,0.966
435.143,0.973
435.173,0.973
435.203,1.005
435.233,0.971
435.263,0.935
435.293,0.933
435.323,0.977
435.353,1.008
435.383,0.982
435.413,0.945
435.443,0.942
435.473,0.946
435.503,0.961
435.533,0.974
435.563,0.958
435.593,0.979
435.623,0.966
435.653,0.962
435.683,0.957
435.713,0.950
435.743,0.947
435.773,0.958
435.803,0.954
435.833,0.950
435.863,0.919
435.893,0.958
435.923,1.009
435.953,0.984
435.983,0.938
436.013,0.974
436.043,0.991
436.073,0.985
436.103,0.971
436.133,0.955
436.163,0.958
436.193,0.968
436.223,0.994
436.253,0.979
436.283,0.976
436.313,0.978
436.343,0.962
436.373,0.958
436.403,0.957
436.433,0.968
436.463,0.954
436.493,0.955
436.523,0.958
436.553,0.954
436.583,0.959
436.613,0.964
436.643,0.958
436.673,0.958
436.703,0.953
436.733,0.962
436.763,0.958
436.793,0.955
436.823,0.958
436.853,0.958
436.883,0.963
436.913,0.964
436.943,0.961
436.973,0.966
437.003,0.952
437.033,0.968
437.063,0.955
437.093,0.963
437.123,0.967
437.153,0.966
437.183,0.977
437.213,0.990
437.243,0.947
437.273,0.951
437.303,0.959
437.333,0.975
437.363,0.959
437.393,0.947
437.423,0.961
437.453,0.959
437.483,0.968
437.513,0.967
437.543,0.972
437.573,0.949
437.603,0.955
437.633,0.965
437.663,0.970
