df_hash,22ZHK4.CSFR2S
59.823,-635
59.848,-836
59.873,-982
59.898,-1017
59.923,-933
59.948,-785
59.973,-650
59.998,-559
60.023,-471
60.048,-326
60.073,-110
60.098,122
60.123,304
60.148,421
60.173,520
60.198,643
60.223,780
60.248,878
60.273,899
60.298,858
60.323,795
60.348,721
60.373,613
60.398,460
60.423,297
60.448,189
60.473,177
60.498,236
60.523,307
60.548,344
60.573,346
60.598,335
60.623,329
60.648,324
60.673,311
60.698,290
60.723,272
60.748,263
60.773,260
60.798,254
60.823,234
60.848,194
60.873,135
60.898,64
60.923,-10
60.948,-86
60.973,-167
60.998,-248
61.023,-308
61.048,-313
61.073,-243
61.098,-113
61.123,30
61.148,142
61.173,207
61.198,239
61.223,258
61.248,274
61.273,291
61.298,319
61.323,372
61.348,455
61.373,548
61.398,617
61.423,634
61.448,599
61.473,533
61.498,455
61.523,365
61.548,251
61.573,108
61.598,-37
61.623,-145
61.648,-179
61.673,-136
61.698,-49
61.723,34
61.748,93
61.773,130
61.798,164
61.823,201
61.848,231
61.873,244
61.898,247
61.923,258
61.948,287
61.973,319
61.998,334
62.023,323
62.048,303
62.073,296
62.098,302
62.123,297
62.148,258
62.173,191
62.198,129
62.223,113
62.248,153
62.273,233
62.298,319
62.323,391
62.348,441
62.373,470
62.398,479
62.423,464
62.448,426
62.473,372
62.498,318
62.523,275
62.548,240
62.573,208
62.598,176
62.623,146
62.648,121
62.673,86
62.698,15
62.723,-105
62.748,-257
62.773,-384
62.798,-426
62.823,-363
62.848,-224
62.873,-66
62.898,75
62.923,198
62.948,320
62.973,444
62.998,552
63.023,622
63.048,643
63.073,624
63.098,582
63.123,534
63.148,489
63.173,450
63.198,413
63.223,370
63.248,313
63.273,243
63.298,169
63.323,100
63.348,40
63.373,-11
63.398,-60
63.423,-112
63.448,-187
63.473,-301
63.498,-444
63.523,-563
63.548,-583
63.573,-460
63.598,-220
63.623,53
63.648,275
63.673,415
63.698,497
63.723,559
63.748,617
63.773,662
63.798,686
63.823,697
63.848,705
63.873,705
63.898,680
63.923,617
63.948,523
63.973,419
63.998,322
64.023,239
64.048,167
64.073,104
64.098,49
64.123,-3
64.148,-62
64.173,-124
64.198,-183
64.223,-235
64.248,-278
64.273,-305
64.298,-295
64.323,-221
64.348,-79
64.373,95
64.398,247
64.423,339
64.448,376
64.473,394
64.498,422
64.523,464
64.548,503
64.573,527
64.598,535
64.623,533
64.648,519
64.673,493
64.698,452
64.723,396
64.748,313
64.773,200
64.798,70
64.823,-35
64.848,-81
64.873,-71
64.898,-46
64.923,-40
64.948,-40
64.973,2
64.998,121
65.023,285
65.048,426
65.073,500
65.098,527
65.123,557
65.148,607
65.173,648
65.198,640
65.223,576
65.248,483
65.273,383
65.298,274
65.323,150
65.348,33
65.373,-43
65.398,-70
65.423,-80
65.448,-108
65.473,-158
65.498,-206
65.523,-253
65.548,-331
65.573,-460
65.598,-580
65.623,-587
65.648,-441
65.673,-237
65.698,-137
65.723,-210
65.748,-344
65.773,-340
65.798,-96
65.823,291
65.848,621
65.873,766
65.898,761
65.923,725
65.948,724
65.973,728
65.998,674
66.023,558
66.048,437
66.073,364
66.098,338
66.123,320
66.148,286
66.173,254
66.198,256
66.223,305
66.248,389
66.273,491
66.298,595
66.323,680
66.348,721
66.373,703
66.398,638
66.423,562
66.448,493
66.473,418
66.498,306
66.523,148
66.548,-26
66.573,-162
66.598,-214
66.623,-177
66.648,-87
66.673,2
66.698,51
66.723,56
66.748,48
66.773,60
66.798,94
66.823,117
66.848,93
66.873,28
66.898,-26
66.923,-20
66.948,51
66.973,144
66.998,210
67.023,233
67.048,230
67.073,214
67.098,180
67.123,124
67.148,77
67.173,88
67.198,177
67.223,302
67.248,387
67.273,380
67.298,300
67.323,211
67.348,166
67.373,166
67.398,170
67.423,144
67.448,81
67.473,4
67.498,-52
67.523,-66
67.548,-27
67.573,53
67.598,152
67.623,241
67.648,304
67.673,343
67.698,369
67.723,386
67.748,387
67.773,367
67.798,334
67.823,308
67.848,297
67.873,292
67.898,274
67.923,234
67.948,183
67.973,138
67.998,104
68.023,68
68.048,14
68.073,-55
68.098,-113
68.123,-123
68.148,-68
68.173,42
68.198,177
68.223,302
68.248,398
68.273,461
68.298,493
68.323,499
68.348,484
68.373,453
68.398,413
68.423,373
68.448,338
68.473,312
68.498,291
68.523,272
68.548,247
68.573,211
68.598,163
68.623,109
68.648,54
68.673,0
68.698,-61
68.723,-126
68.748,-185
68.773,-216
68.798,-195
68.823,-120
68.848,-11
68.873,98
68.898,183
68.923,242
68.948,286
68.973,327
68.998,364
69.023,386
69.048,388
69.073,381
69.098,384
69.123,402
69.148,422
69.173,426
69.198,412
69.223,395
69.248,386
69.273,377
69.298,344
69.323,275
69.348,189
69.373,126
69.398,109
69.423,129
69.448,162
69.473,205
69.498,276
69.523,392
69.548,539
69.573,670
69.598,742
69.623,745
69.648,702
69.673,634
69.698,549
69.723,447
69.748,338
69.773,239
69.798,153
69.823,62
69.848,-53
69.873,-186
69.898,-307
69.923,-391
69.948,-449
69.973,-510
69.998,-581
70.023,-630
70.048,-614
70.073,-525
70.098,-402
70.123,-298
70.148,-236
70.173,-204
70.198,-180
70.223,-159
70.248,-148
70.273,-141
70.298,-107
70.323,-14
70.348,136
70.373,308
70.398,452
70.423,540
70.448,577
70.473,586
70.498,589
70.523,595
70.548,595
70.573,567
70.598,498
70.623,395
70.648,296
70.673,248
70.698,274
70.723,360
70.748,468
70.773,561
70.798,627
70.823,671
70.848,697
70.873,702
70.898,681
70.923,634
70.948,572
70.973,504
70.998,442
71.023,395
71.048,372
71.073,374
71.098,387
71.123,386
71.148,351
71.173,277
71.198,178
71.223,80
71.248,-1
71.273,-70
71.298,-144
71.323,-231
71.348,-316
71.373,-360
71.398,-334
71.423,-244
71.448,-129
71.473,-29
71.498,45
71.523,112
71.548,185
71.573,252
71.598,295
71.623,310
71.648,313
71.673,312
71.698,290
71.723,226
71.748,137
71.773,84
71.798,125
71.823,253
71.848,392
71.873,451
71.898,393
71.923,252
71.948,88
71.973,-57
71.998,-184
72.023,-307
72.048,-441
72.073,-584
72.098,-713
72.123,-781
72.148,-734
72.173,-549
72.198,-259
72.223,61
72.248,366
72.273,666
72.298,994
72.323,1341
72.348,1615
72.373,1704
72.398,1565
72.423,1268
72.448,936
72.473,660
72.498,460
72.523,312
72.548,193
72.573,97
72.598,16
72.623,-69
72.648,-164
72.673,-255
72.698,-322
72.723,-381
72.748,-470
72.773,-600
72.798,-713
72.823,-713
72.848,-547
72.873,-264
72.898,17
72.923,207
72.948,301
72.973,360
72.998,434
73.023,515
73.048,562
73.073,554
73.098,505
73.123,448
73.148,399
73.173,363
73.198,347
73.223,365
73.248,412
73.273,438
73.298,377
73.323,204
73.348,-29
73.373,-212
73.398,-250
73.423,-122
73.448,107
73.473,346
73.498,531
73.523,647
73.548,717
73.573,759
73.598,778
73.623,769
73.648,734
73.673,687
73.698,639
73.723,592
73.748,536
73.773,463
73.798,369
73.823,255
73.848,109
73.873,-76
73.898,-294
73.923,-499
73.948,-629
73.973,-644
73.998,-564
74.023,-448
74.048,-349
74.073,-271
74.098,-176
74.123,-39
74.148,118
74.173,245
74.198,311
74.223,339
74.248,376
74.273,436
74.298,484
74.323,471
74.348,393
74.373,303
74.398,257
74.423,267
74.448,302
74.473,334
74.498,367
74.523,413
74.548,436
74.573,356
74.598,125
74.623,-197
74.648,-464
74.673,-541
74.698,-414
74.723,-192
74.748,0
74.773,114
74.798,193
74.823,293
74.848,417
74.873,521
74.898,569
74.923,561
74.948,521
74.973,459
74.998,372
75.023,263
75.048,161
75.073,107
75.098,121
75.123,190
75.148,275
75.173,318
75.198,267
75.223,101
75.248,-131
75.273,-322
75.298,-367
75.323,-252
75.348,-67
75.373,63
75.398,91
75.423,69
75.448,88
75.473,174
75.498,277
75.523,334
75.548,344
75.573,356
75.598,406
75.623,471
75.648,503
75.673,485
75.698,452
75.723,442
75.748,455
75.773,452
75.798,410
75.823,341
75.848,275
75.873,222
75.898,176
75.923,135
75.948,113
75.973,113
75.998,107
76.023,58
76.048,-28
76.073,-97
76.098,-96
76.123,-45
76.148,-25
76.173,-90
76.198,-196
76.223,-221
76.248,-86
76.273,167
76.298,416
76.323,570
76.348,634
76.373,671
76.398,711
76.423,727
76.448,688
76.473,609
76.498,540
76.523,498
76.548,448
76.573,358
76.598,248
76.623,171
76.648,133
76.673,63
76.698,-121
76.723,-409
76.748,-675
76.773,-776
76.798,-667
76.823,-423
76.848,-161
76.873,42
76.898,171
76.923,232
76.948,241
76.973,233
76.998,263
77.023,367
77.048,519
77.073,647
77.098,701
77.123,695
77.148,683
77.173,684
77.198,663
77.223,573
77.248,423
77.273,272
77.298,175
77.323,128
77.348,85
77.373,15
77.398,-70
77.423,-136
77.448,-155
77.473,-125
77.498,-60
77.523,22
77.548,104
77.573,162
77.598,185
77.623,184
77.648,182
77.673,188
77.698,192
77.723,176
77.748,142
77.773,108
77.798,90
77.823,88
77.848,91
77.873,93
77.898,88
77.923,69
77.948,30
77.973,-21
77.998,-62
78.023,-68
78.048,-39
78.073,1
78.098,39
78.123,82
78.148,149
78.173,241
78.198,329
78.223,380
78.248,390
78.273,387
78.298,396
78.323,422
78.348,449
78.373,462
78.398,466
78.423,467
78.448,465
78.473,452
78.498,422
78.523,383
78.548,345
78.573,313
78.598,282
78.623,241
78.648,183
78.673,111
78.698,38
78.723,-9
78.748,-9
78.773,44
78.798,126
78.823,198
78.848,236
78.873,243
78.898,239
78.923,240
78.948,238
78.973,222
78.998,191
79.023,159
79.048,136
79.073,120
79.098,98
79.123,60
79.148,12
79.173,-32
79.198,-64
79.223,-83
79.248,-94
79.273,-103
79.298,-105
79.323,-89
79.348,-44
79.373,31
79.398,124
79.423,210
79.448,273
79.473,312
79.498,339
79.523,363
79.548,380
79.573,387
79.598,384
79.623,379
79.648,379
79.673,381
79.698,375
79.723,359
79.748,337
79.773,314
79.798,286
79.823,253
79.848,216
79.873,179
79.898,141
79.923,92
79.948,30
79.973,-23
79.998,-40
80.023,0
80.048,84
80.073,174
80.098,243
80.123,288
80.148,319
80.173,347
80.198,367
80.223,376
80.248,379
80.273,383
80.298,390
80.323,391
80.348,381
80.373,363
80.398,343
80.423,315
80.448,275
80.473,223
80.498,171
80.523,126
80.548,79
80.573,16
80.598,-57
80.623,-109
80.648,-103
80.673,-38
80.698,52
80.723,127
80.748,172
80.773,201
80.798,227
80.823,248
80.848,251
80.873,235
80.898,211
80.923,197
80.948,192
80.973,192
80.998,190
81.023,191
81.048,193
81.073,191
81.098,177
81.123,153
81.148,121
81.173,82
81.198,31
81.223,-22
81.248,-50
81.273,-23
81.298,55
81.323,146
81.348,205
81.373,225
81.398,235
81.423,265
81.448,311
81.473,338
81.498,326
81.523,292
81.548,270
81.573,275
81.598,286
81.623,274
81.648,230
81.673,172
81.698,122
81.723,84
81.748,54
81.773,27
81.798,5
81.823,-12
81.848,-31
81.873,-49
81.898,-49
81.923,-8
81.948,74
81.973,174
81.998,255
82.023,303
82.048,335
82.073,374
82.098,423
82.123,461
82.148,471
82.173,458
82.198,448
82.223,457
82.248,476
82.273,483
82.298,466
82.323,433
82.348,401
82.373,373
82.398,342
82.423,295
82.448,235
82.473,180
82.498,141
82.523,110
82.548,65
82.573,-5
82.598,-86
82.623,-139
82.648,-130
82.673,-62
82.698,29
82.723,105
82.748,148
82.773,168
82.798,182
82.823,195
82.848,196
82.873,179
82.898,154
82.923,140
82.948,150
82.973,174
82.998,197
83.023,210
83.048,217
83.073,226
83.098,230
83.123,215
83.148,171
83.173,104
83.198,32
83.223,-27
83.248,-74
83.273,-115
83.298,-147
83.323,-151
83.348,-105
83.373,-5
83.398,125
83.423,247
83.448,329
83.473,363
83.498,369
83.523,371
83.548,381
83.573,396
83.598,406
83.623,405
83.648,403
83.673,408
83.698,424
83.723,440
83.748,433
83.773,389
83.798,312
83.823,227
83.848,158
83.873,114
83.898,86
83.923,59
83.948,31
83.973,22
83.998,54
84.023,132
84.048,231
84.073,317
84.098,369
84.123,389
84.148,390
84.173,381
84.198,357
84.223,316
84.248,263
84.273,214
84.298,180
84.323,164
84.348,162
84.373,167
84.398,174
84.423,178
84.448,170
84.473,146
84.498,110
84.523,70
84.548,28
84.573,-17
84.598,-71
84.623,-117
84.648,-131
84.673,-93
84.698,-13
84.723,80
84.748,159
84.773,215
84.798,261
84.823,304
84.848,337
84.873,347
84.898,335
84.923,314
84.948,300
84.973,296
84.998,291
85.023,278
85.048,259
85.073,240
85.098,222
85.123,195
85.148,158
85.173,118
85.198,87
85.223,62
85.248,33
85.273,-2
85.298,-28
85.323,-18
85.348,37
85.373,122
85.398,203
85.423,261
85.448,293
85.473,307
85.498,308
85.523,296
85.548,273
85.573,250
85.598,234
85.623,223
85.648,211
85.673,197
85.698,188
85.723,187
85.748,190
85.773,184
85.798,165
85.823,134
85.848,95
85.873,49
85.898,1
85.923,-29
85.948,-19
85.973,40
85.998,135
86.023,230
86.048,301
86.073,347
86.098,379
86.123,404
86.148,417
86.173,416
86.198,413
86.223,421
86.248,444
86.273,464
86.298,465
86.323,443
86.348,410
86.373,378
86.398,349
86.423,315
86.448,272
86.473,216
86.498,139
86.523,36
86.548,-79
86.573,-172
86.598,-199
86.623,-143
86.648,-30
86.673,89
86.698,172
86.723,210
86.748,216
86.773,212
86.798,206
86.823,198
86.848,184
86.873,164
86.898,139
86.923,115
86.948,94
86.973,74
86.998,49
87.023,19
87.048,-2
87.073,-1
87.098,18
87.123,31
87.148,10
87.173,-40
87.198,-79
87.223,-60
87.248,20
87.273,122
87.298,203
87.323,261
87.348,330
87.373,439
87.398,572
87.423,683
87.448,740
87.473,749
87.498,737
87.523,721
87.548,695
87.573,651
87.598,591
87.623,525
87.648,458
87.673,384
87.698,295
87.723,189
87.748,67
87.773,-64
87.798,-190
87.823,-278
87.848,-296
87.873,-240
87.898,-138
87.923,-24
87.948,83
87.973,183
87.998,257
88.023,271
88.048,209
88.073,107
88.098,33
88.123,20
88.148,24
88.173,-33
88.198,-182
88.223,-351
88.248,-435
88.273,-386
88.298,-251
88.323,-120
88.348,-40
88.373,4
88.398,47
88.423,106
88.448,182
88.473,286
88.498,428
88.523,584
88.548,681
88.573,650
88.598,495
88.623,304
88.648,181
88.673,167
88.698,223
88.723,287
88.748,335
88.773,382
88.798,443
88.823,498
88.848,516
88.873,484
88.898,425
88.923,369
88.948,329
88.973,290
88.998,238
89.023,177
89.048,133
89.073,127
89.098,165
89.123,231
89.148,297
89.173,346
89.198,372
89.223,386
89.248,399
89.273,408
89.298,402
89.323,378
89.348,345
89.373,316
89.398,296
89.423,277
89.448,245
89.473,201
89.498,155
89.523,116
89.548,77
89.573,25
89.598,-36
89.623,-87
89.648,-101
89.673,-66
89.698,0
89.723,76
89.748,141
89.773,191
89.798,227
89.823,246
89.848,244
89.873,216
89.898,166
89.923,105
89.948,45
89.973,1
89.998,-25
90.023,-40
90.048,-53
90.073,-71
90.098,-93
90.123,-125
90.148,-175
90.173,-256
90.198,-359
90.223,-450
90.248,-482
90.273,-424
90.298,-282
90.323,-94
90.348,97
90.373,263
90.398,392
90.423,480
90.448,528
90.473,541
90.498,535
90.523,530
90.548,542
90.573,579
90.598,631
90.623,684
90.648,714
90.673,707
90.698,661
90.723,588
90.748,506
90.773,425
90.798,341
90.823,251
90.848,171
90.873,128
90.898,138
90.923,191
90.948,253
90.973,296
90.998,316
91.023,329
91.048,344
91.073,346
91.098,315
91.123,251
91.148,179
91.173,134
91.198,126
91.223,140
91.248,150
91.273,142
91.298,124
91.323,101
91.348,69
91.373,17
91.398,-55
91.423,-130
91.448,-181
91.473,-185
91.498,-137
91.523,-51
91.548,48
91.573,137
91.598,200
91.623,236
91.648,253
91.673,259
91.698,260
91.723,258
91.748,252
91.773,245
91.798,233
91.823,212
91.848,177
91.873,138
91.898,107
91.923,86
91.948,64
91.973,28
91.998,-18
92.023,-50
92.048,-45
92.073,-2
92.098,54
92.123,105
92.148,144
92.173,177
92.198,201
92.223,205
92.248,190
92.273,175
92.298,181
92.323,209
92.348,236
92.373,240
92.398,222
92.423,201
92.448,181
92.473,150
92.498,97
92.523,34
92.548,-17
92.573,-55
92.598,-99
92.623,-157
92.648,-199
92.673,-180
92.698,-93
92.723,17
92.748,97
92.773,138
92.798,180
92.823,257
92.848,352
92.873,418
92.898,441
92.923,456
92.948,501
92.973,556
92.998,568
93.023,517
93.048,458
93.073,474
93.098,592
93.123,762
93.148,914
93.173,1024
93.198,1108
93.223,1172
93.248,1181
93.273,1102
93.298,961
93.323,831
93.348,754
93.373,698
93.398,595
93.423,425
93.448,251
93.473,154
93.498,148
93.523,165
93.548,120
93.573,-12
93.598,-183
93.623,-323
93.648,-399
93.673,-429
93.698,-452
93.723,-503
93.748,-589
93.773,-689
93.798,-758
93.823,-758
93.848,-684
93.873,-580
93.898,-502
93.923,-471
93.948,-455
93.973,-406
93.998,-312
94.023,-205
94.048,-128
94.073,-90
94.098,-57
94.123,2
94.148,91
94.173,180
94.198,239
94.223,266
94.248,282
94.273,311
94.298,362
94.323,430
94.348,507
94.373,579
94.398,626
94.423,622
94.448,554
94.473,425
94.498,263
94.523,107
94.548,-8
94.573,-65
94.598,-56
94.623,9
94.648,122
94.673,263
94.698,410
94.723,536
94.748,618
94.773,646
94.798,628
94.823,584
94.848,535
94.873,490
94.898,451
94.923,417
94.948,389
94.973,368
94.998,354
95.023,338
95.048,316
95.073,287
95.098,256
95.123,232
95.148,211
95.173,185
95.198,142
95.223,82
95.248,22
95.273,-10
95.298,3
95.323,61
95.348,142
95.373,215
95.398,266
95.423,296
95.448,316
95.473,330
95.498,331
95.523,313
95.548,282
95.573,252
95.598,233
95.623,220
95.648,199
95.673,164
95.698,121
95.723,84
95.748,56
95.773,30
95.798,-2
95.823,-40
95.848,-77
95.873,-110
95.898,-143
95.923,-175
95.948,-192
95.973,-168
95.998,-91
96.023,20
96.048,131
96.073,209
96.098,254
96.123,285
96.148,319
96.173,352
96.198,370
96.223,370
96.248,365
96.273,373
96.298,396
96.323,416
96.348,421
96.373,413
96.398,408
96.423,415
96.448,423
96.473,416
96.498,383
96.523,329
96.548,264
96.573,194
96.598,122
96.623,60
96.648,34
96.673,63
96.698,140
96.723,233
96.748,304
96.773,335
96.798,335
96.823,322
96.848,303
96.873,277
96.898,244
96.923,213
96.948,195
96.973,189
96.998,185
97.023,175
97.048,158
97.073,138
97.098,118
97.123,91
97.148,55
97.173,17
97.198,-14
97.223,-43
97.248,-82
97.273,-132
97.298,-174
97.323,-175
97.348,-117
97.373,-12
97.398,99
97.423,187
97.448,244
97.473,282
97.498,312
97.523,331
97.548,332
97.573,320
97.598,307
97.623,302
97.648,304
97.673,301
97.698,288
97.723,263
97.748,230
97.773,189
97.798,141
97.823,94
97.848,55
97.873,21
97.898,-20
97.923,-77
97.948,-131
97.973,-144
97.998,-91
98.023,17
98.048,142
98.073,239
98.098,295
98.123,326
98.148,351
98.173,370
98.198,373
98.223,359
98.248,338
98.273,328
98.298,330
98.323,333
98.348,327
98.373,313
98.398,302
98.423,296
98.448,286
98.473,262
98.498,224
98.523,185
98.548,153
98.573,118
98.598,69
98.623,9
98.648,-29
98.673,-10
98.698,76
98.723,201
98.748,318
98.773,399
98.798,449
98.823,491
98.848,536
98.873,567
98.898,561
98.923,519
98.948,467
98.973,437
98.998,430
99.023,423
99.048,389
99.073,324
99.098,248
99.123,181
99.148,126
99.173,74
99.198,20
99.223,-31
99.248,-78
99.273,-127
99.298,-187
99.323,-249
99.348,-281
99.373,-252
99.398,-161
99.423,-41
99.448,62
99.473,129
99.498,169
99.523,198
99.548,219
99.573,224
99.598,211
99.623,193
99.648,188
99.673,201
99.698,223
99.723,238
99.748,238
99.773,222
99.798,189
99.823,140
99.848,83
99.873,29
99.898,-17
99.923,-60
99.948,-104
99.973,-138
99.998,-134
100.023,-64
100.048,75
100.073,257
100.098,437
100.123,576
100.148,653
100.173,670
100.198,639
100.223,586
100.248,536
100.273,504
100.298,487
100.323,473
100.348,452
100.373,425
100.398,398
100.423,373
100.448,347
100.473,319
100.498,290
100.523,249
100.548,169
100.573,30
100.598,-158
100.623,-340
100.648,-448
100.673,-449
100.698,-363
100.723,-239
100.748,-118
100.773,-12
100.798,81
100.823,164
100.848,235
100.873,299
100.898,368
100.923,437
100.948,483
100.973,480
100.998,432
101.023,373
101.048,338
101.073,325
101.098,306
101.123,261
101.148,202
101.173,153
101.198,119
101.223,79
101.248,24
101.273,-21
101.298,-9
101.323,82
101.348,220
101.373,348
101.398,432
101.423,481
101.448,519
101.473,542
101.498,518
101.523,428
101.548,291
101.573,156
101.598,56
101.623,-4
101.648,-41
101.673,-63
101.698,-70
101.723,-65
101.748,-60
101.773,-64
101.798,-71
101.823,-71
101.848,-61
101.873,-57
101.898,-71
101.923,-89
101.948,-75
101.973,-8
101.998,99
102.023,213
102.048,307
102.073,378
102.098,437
102.123,485
102.148,513
102.173,512
102.198,492
102.223,472
102.248,464
102.273,468
102.298,475
102.323,475
102.348,460
102.373,418
102.398,347
102.423,253
102.448,146
102.473,35
102.498,-76
102.523,-182
102.548,-250
102.573,-245
102.598,-155
102.623,-7
102.648,141
102.673,253
102.698,322
102.723,368
102.748,400
102.773,407
102.798,379
102.823,326
102.848,277
102.873,247
102.898,230
102.923,207
102.948,171
102.973,134
102.998,110
103.023,98
103.048,86
103.073,63
103.098,28
103.123,-15
103.148,-69
103.173,-125
103.198,-157
103.223,-132
103.248,-42
103.273,85
103.298,203
103.323,282
103.348,330
103.373,372
103.398,417
103.423,452
103.448,462
103.473,455
103.498,450
103.523,452
103.548,431
103.573,348
103.598,198
103.623,23
103.648,-119
103.673,-198
103.698,-229
103.723,-245
103.748,-264
103.773,-278
103.798,-277
103.823,-268
103.848,-269
103.873,-286
103.898,-292
103.923,-249
103.948,-137
103.973,22
103.998,185
104.023,317
104.048,411
104.073,485
104.098,558
104.123,631
104.148,694
104.173,743
104.198,781
104.223,820
104.248,867
104.273,916
104.298,957
104.323,985
104.348,1005
104.373,1021
104.398,1029
104.423,1015
104.448,967
104.473,889
104.498,794
104.523,690
104.548,564
104.573,396
104.598,191
104.623,-7
104.648,-142
104.673,-180
104.698,-147
104.723,-108
104.748,-113
104.773,-168
104.798,-244
104.823,-313
104.848,-381
104.873,-461
104.898,-553
104.923,-626
104.948,-652
104.973,-629
104.998,-585
105.023,-546
105.048,-519
105.073,-489
105.098,-446
105.123,-391
105.148,-332
105.173,-272
105.198,-213
105.223,-161
105.248,-125
105.273,-97
105.298,-53
105.323,32
105.348,164
105.373,317
105.398,459
105.423,577
105.448,678
105.473,767
105.498,833
105.523,858
105.548,838
105.573,787
105.598,726
105.623,658
105.648,578
105.673,490
105.698,420
105.723,393
